CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_고가_clust_id
3696,-1,-1,0,2,-1,-1,4
3697,-2,1,2,-2,1,-2,0
3698,0,1,-1,1,-2,2,2
3699,-2,0,3,-2,0,-1,0
3700,3,-3,2,1,-3,3,4
3701,-1,-1,0,1,-1,1,0
3702,0,-1,0,0,0,1,1
3703,2,-1,-2,1,0,1,1
3704,1,-1,1,-1,0,0,3
3706,2,-2,1,-1,1,-1,3
3707,-2,1,-2,3,-3,2,2
3708,0,0,-2,3,-3,1,4
3709,-2,2,-2,2,0,0,2
3710,0,2,-3,3,-3,1,2
3711,-2,2,-2,2,1,-2,2
3712,3,0,-3,3,-2,2,4
3713,4,0,-3,3,-3,0,4
3714,-1,1,-1,-1,2,0,5
3715,-3,3,-1,-1,0,0,5
3716,-1,1,-1,0,1,0,5
3717,2,0,-2,3,-2,1,4
3718,-2,2,-2,-1,2,1,5
3719,0,0,-1,0,1,1,1
3720,1,1,-3,1,1,-1,1
3721,3,-3,3,-3,0,3,3
3722,-2,2,-3,3,-3,3,2
3723,3,-2,1,0,-2,2,4
3724,-3,2,-1,1,-1,0,2
3725,-2,0,2,-1,-2,3,0
3726,-1,3,-3,3,-2,0,2
3727,-1,1,0,0,0,-1,5
3728,-2,2,-3,1,0,2,2
3729,1,1,-3,3,-2,1,4
3730,0,-2,0,3,-2,2,4
3731,1,0,-2,3,-3,2,4
3732,-1,1,-2,2,-1,2,2
3733,-1,2,-3,2,-1,2,2
3734,3,-1,-1,1,0,-1,1
3735,2,1,-2,1,0,0,1
3736,1,-1,1,0,0,0,1
3737,-1,1,-1,1,-1,1,2
3738,-3,3,-3,-1,4,-3,5
3739,3,-1,-2,3,-1,0,4
3740,1,1,-1,1,0,-1,1
3741,1,1,-1,1,0,0,1
3742,3,0,-2,1,0,-2,1
3743,-1,0,-2,1,1,-1,1
3744,-1,0,-1,3,-3,2,4
3745,1,-1,1,-1,0,2,3
3746,-1,-1,0,1,-2,1,0
3747,2,0,-1,-1,1,0,1
3748,1,0,-1,-1,3,-3,1
3749,-2,1,-1,0,1,-1,5
3750,0,0,1,-1,1,-1,0
3751,1,0,-1,0,1,0,1
3752,-1,0,-1,2,-1,-2,2
3754,-1,0,-1,1,-1,1,2
3755,0,0,0,-2,3,0,1
3756,-2,0,0,-1,3,-3,5
3757,3,-1,-1,1,-1,0,4
3758,-2,2,-1,2,-1,-1,2
3759,-2,0,1,0,-2,2,0
3760,-3,0,-1,4,-3,-1,2
3761,-2,3,-2,1,-1,0,2
3762,3,-3,3,-2,1,0,3
3763,3,-2,-1,3,-2,1,4
3764,0,0,-1,0,1,-1,1
3765,-1,0,0,0,-1,2,0
3766,-1,1,-1,2,-2,1,2
3767,0,-2,2,-1,0,1,3
3768,2,0,-2,-1,3,-2,1
3769,-1,-1,1,-1,-1,1,0
3770,-1,0,1,1,-3,2,0
3771,-2,-1,3,-2,1,-1,0
3772,-1,-1,1,-1,0,1,0
3773,-2,2,-2,0,1,0,5
3774,0,1,-3,3,-2,1,2
3775,0,0,-2,3,-3,1,4
3776,-2,3,-1,-2,2,0,5
3777,2,0,0,-1,1,1,1
3778,0,-1,0,2,-3,1,4
3779,2,0,-2,0,3,-1,1
3780,0,1,-1,0,-1,3,1
3781,2,0,-2,3,-1,-1,4
3782,2,1,-2,1,0,-1,1
3783,-2,-1,2,-2,3,-3,3
3784,2,-2,2,-3,3,-3,3
3785,-1,1,-1,1,-1,0,2
3786,-2,3,-1,-1,1,0,5
3787,-1,0,0,1,-1,0,0
3788,0,1,-3,2,0,-2,2
3789,-1,0,-2,3,-3,2,2
3790,-1,2,-1,0,0,-1,5
3791,0,-2,0,3,-3,0,4
3792,0,1,-2,2,1,-2,1
3793,0,1,0,0,-2,2,0
3794,1,0,-1,0,0,-1,1
3795,2,-2,0,1,-2,2,4
3796,0,2,-2,0,1,-1,5
3797,1,0,-2,2,0,0,4
3798,1,-1,1,0,-2,2,0
3799,3,0,-3,2,-1,2,4
3800,-2,1,-2,1,2,-2,5
3801,-1,2,-1,2,-3,3,2
3802,1,1,-2,1,0,0,1
3803,0,1,-1,1,-1,0,2
3804,0,2,-2,1,0,-1,2
3805,0,-1,1,0,-2,3,0
3806,-3,0,3,0,-3,3,0
3807,-1,3,-3,3,-2,1,2
3808,3,-2,-1,2,0,0,4
3809,0,3,-2,2,-3,2,2
3810,-1,1,-1,0,1,0,5
3811,-1,3,-2,0,0,1,5
3812,2,-2,1,-2,2,0,3
3813,-1,1,-2,3,-2,-1,2
3814,2,-2,-1,3,-2,1,4
3815,0,1,-1,1,-2,2,2
3816,0,0,-2,2,-2,2,4
3817,-2,2,-1,-1,3,-1,5
3818,1,0,-3,3,-1,-1,4
3819,1,1,-3,3,-3,2,4
3820,-1,-2,1,0,2,-3,3
3821,0,-2,3,-3,3,-2,3
3822,-3,1,2,-3,0,2,0
3823,3,-3,3,-3,3,-3,3
3824,1,-1,1,0,-1,1,0
3825,-2,3,-1,-2,0,2,5
3826,0,-1,0,0,-1,3,0
3827,-3,2,-1,2,-2,1,2
3828,3,-2,-1,-1,4,-1,1
3829,0,2,-2,1,0,0,2
3830,-3,2,-2,3,-1,0,2
3831,-1,1,0,0,-2,3,0
3832,-2,3,-3,1,-1,3,2
3833,-1,0,1,-1,-1,2,0
3834,-3,3,-2,0,1,-2,5
3835,-2,2,-1,2,0,-2,2
3836,2,0,-2,3,-3,1,4
3837,0,1,-1,2,-3,2,2
3838,3,-3,3,-3,3,-2,3
3839,0,1,-2,3,-3,3,2
3840,1,-3,2,-2,3,0,3
3841,-2,2,-2,1,0,-1,2
3842,0,0,0,-1,1,0,1
3843,2,-3,2,-2,2,0,3
3844,3,-3,3,-1,-2,3,3
3845,-1,1,-1,1,-1,1,2
3846,0,2,0,-1,1,-1,5
3847,1,0,0,0,-1,1,1
3848,2,0,0,0,0,-2,1
3849,0,0,-2,2,-2,3,4
3850,2,1,-2,1,1,-3,1
3851,-3,0,3,-2,0,1,0
3852,-1,3,-3,2,-2,2,2
3853,-2,1,-2,2,-2,3,2
3854,2,0,0,-1,0,2,1
3855,-1,0,-1,2,-3,3,2
3856,-1,1,-1,0,0,-1,5
3857,0,-1,2,1,0,-2,0
3858,1,-1,-2,3,-3,1,4
3859,2,-3,3,-2,1,-2,3
3860,3,-2,-1,2,-2,3,4
3861,0,0,-1,1,-1,-1,4
3862,1,-2,3,-3,3,-3,3
3863,-1,0,1,1,-3,2,0
3864,-1,0,1,1,-3,0,0
3865,3,-1,-2,3,-2,1,4
3866,0,1,-1,-1,0,2,1
3867,1,1,-1,1,-1,1,4
3868,-1,-1,0,0,-1,3,0
3869,-1,-1,0,0,0,-1,0
3870,-1,1,0,0,-1,1,0
3871,-1,2,0,-1,1,0,5
3872,-1,0,1,0,0,-1,0
3873,3,-1,-1,1,-2,1,4
3874,-2,2,0,-1,-1,3,5
3875,3,-1,-2,1,1,0,1
3876,0,-2,3,0,-3,3,0
3877,-2,1,0,-1,1,-1,5
3878,-1,1,-1,2,-2,0,2
3879,0,-3,1,1,0,0,0
3880,-3,2,-1,1,-2,3,2
3881,-1,0,-2,2,0,-1,2
3882,3,-2,2,-2,-1,3,3
3883,-1,-1,-1,3,-3,3,4
3884,3,-2,-1,3,-2,0,4
3885,0,-1,0,1,0,0,1
3886,3,-1,0,0,-1,1,1
3887,-1,2,0,0,-1,2,5
3888,1,1,-2,0,0,2,1
3889,-2,3,-2,1,-2,2,2
3890,2,-1,0,1,-1,-1,4
3891,1,2,-3,3,0,0,2
3892,0,1,-1,-1,2,-1,5
3893,-3,3,-3,3,0,-3,2
3894,0,0,-1,0,1,0,1
3895,3,-2,1,-2,2,0,3
3896,1,-1,1,-1,1,-1,3
3897,-3,1,2,-3,3,-2,5
3898,1,-3,3,-3,3,-3,3
3899,0,-1,0,1,0,1,1
3900,0,1,-3,3,-3,2,2
3901,-2,1,-2,2,-1,2,2
3902,1,-1,1,-1,1,-1,3
3903,-2,1,-2,0,3,-2,5
3904,1,1,-2,1,-1,0,4
3905,0,-3,2,-1,2,-3,3
3906,1,0,-1,2,-3,2,4
3907,1,0,-1,1,-1,1,4
3908,-3,0,3,0,-3,0,0
3909,-2,2,1,-3,3,-3,5
3910,-1,-2,2,-1,2,-3,3
3911,-2,3,-3,2,-2,3,2
3912,-2,3,-2,2,-2,1,2
3913,0,0,-1,0,0,2,1
3914,1,0,-2,3,-3,3,4
3915,-3,2,0,0,-1,0,5
3916,-2,1,-1,1,-1,0,2
3917,-2,3,-2,0,-1,3,2
3918,-3,3,-1,-2,2,-2,5
3919,0,1,-1,1,-2,3,2
3920,-2,3,-3,2,0,-1,2
3921,0,1,-1,1,0,-1,1
3922,1,0,0,0,0,-1,1
3923,1,-2,1,2,-1,-2,4
3924,-3,3,-3,3,-1,-1,2
3925,3,-1,-1,0,0,-1,1
3926,0,1,0,-2,2,0,5
3927,-3,0,3,0,-2,2,0
3928,0,-2,2,0,-2,3,0
3929,1,-1,0,2,-1,0,4
3930,1,-1,1,-1,0,2,3
3931,-1,1,0,0,-2,2,0
3932,-3,0,3,-1,0,-1,0
3933,1,1,-3,3,-3,3,4
3934,-1,3,0,-2,-1,1,5
3935,-2,1,0,-2,1,1,5
3936,0,-1,1,-1,0,2,0
3937,-1,2,-3,1,1,0,5
3938,2,-2,2,-2,1,-2,3
3939,1,1,-2,3,-3,1,4
3940,1,0,-1,-1,3,-3,1
3941,1,-1,1,-2,0,3,3
3942,-3,0,3,-1,-1,0,0
3943,0,0,0,-1,-1,3,0
3944,0,0,-1,0,-1,2,1
3945,-2,0,3,-3,3,-1,3
3946,0,-1,-1,2,-1,0,4
3947,3,-1,-1,1,0,1,1
3948,-1,0,0,-2,3,-2,5
3949,-1,0,-1,2,1,-3,1
3950,1,-2,-1,3,-3,1,4
3951,-2,-1,2,1,-3,3,0
3952,0,-1,1,-2,3,-2,3
3953,3,-2,1,-2,0,2,3
3954,2,-1,-1,2,-2,1,4
3955,-2,2,-1,1,-1,1,2
3956,-2,1,-1,1,-1,0,2
3957,0,2,-3,1,2,-2,5
3958,3,-2,1,-1,0,1,3
3959,-3,3,-3,0,3,-1,5
3960,-1,0,1,-1,1,-2,0
3961,-1,1,-2,1,1,-1,5
3962,0,-1,0,4,-3,-1,4
3963,0,-3,2,0,-2,3,0
3964,3,-2,0,1,1,-3,1
3965,1,0,1,0,-3,3,0
3966,0,-2,1,-1,2,-3,3
3967,1,0,0,-2,2,0,1
3968,1,1,-1,-1,0,0,1
3969,-3,3,-3,2,0,-2,2
3970,3,-1,-1,2,-2,0,4
3971,-1,1,-1,1,-1,1,2
3972,-1,1,-1,1,0,-2,2
3973,-2,0,-1,3,-3,2,2
3974,-3,3,-3,0,-1,0,2
3975,-1,-1,0,0,1,-1,1
3976,2,-2,0,2,-3,1,4
3977,-1,0,1,-1,1,0,0
3978,-1,1,-1,1,-1,1,2
3979,-3,3,0,-2,-1,3,5
3980,2,-2,3,-2,1,-1,3
3981,1,-1,3,-1,-1,0,0
3982,-2,0,1,-1,0,1,0
3983,2,-1,-1,2,-2,0,4
3984,0,0,-1,-1,3,-1,1
3985,0,1,-2,3,-2,0,2
3987,-2,1,-2,2,-2,3,2
3988,-1,1,-1,0,0,0,5
3989,3,0,-1,-2,2,1,1
3990,-2,0,1,0,-1,0,0
3991,-1,1,-1,0,1,0,5
3992,-2,3,-2,0,0,1,5
3993,-2,0,0,0,0,1,0
3994,-1,1,0,2,-1,-2,2
3995,2,-1,-1,0,0,0,1
3996,-3,3,-3,3,-2,1,2
3997,-2,3,-2,1,-1,2,2
3998,0,3,-1,-2,3,-3,5
3999,1,1,-1,0,-1,1,1
4000,2,1,-2,0,0,1,1
4001,-3,2,-1,1,-1,1,2
4002,0,-1,4,-1,-2,3,0
4003,2,-2,1,-2,3,-3,3
4004,-2,1,0,-1,2,-2,5
4005,-1,-1,0,2,-2,0,4
4006,-2,1,0,-1,-1,1,0
4007,1,-1,1,-1,0,1,3
4008,2,0,-2,-1,2,1,1
4009,2,-1,-1,1,-1,1,4
4010,2,1,-3,0,2,0,1
4011,1,0,-1,0,1,-1,1
4012,1,1,-2,1,-1,0,4
4013,1,-2,0,0,0,1,1
4014,-3,2,-1,1,-1,0,2
4015,-1,2,-1,1,-2,2,2
4016,1,1,-2,1,0,0,1
4017,2,0,-2,2,0,-2,4
4018,-1,1,-2,3,-2,1,2
4019,-1,0,-2,3,-2,2,2
4020,-3,2,-1,2,-3,3,2
4021,2,0,0,0,-2,2,4
4022,1,-1,0,1,-1,1,4
4023,3,-1,0,-2,2,-2,3
4024,2,0,-3,2,-2,3,4
4025,3,-1,-2,3,-2,0,4
4026,-3,3,-1,-1,-1,3,5
4027,1,1,-3,3,-1,-2,4
4028,3,-3,3,-1,-2,0,3
4029,3,-3,3,0,-3,3,3
4030,-2,1,0,-1,1,-1,5
4031,0,1,-3,1,1,0,1
4032,-2,1,-1,2,-3,2,2
4033,3,-3,3,-1,-1,0,3
4034,0,0,-1,1,-2,2,4
4035,-2,2,-1,1,-2,1,2
4036,0,3,-3,3,-1,-1,2
4037,1,0,-1,2,-2,0,4
4038,-2,2,-2,-1,4,-2,5
4039,2,1,-3,3,-2,1,4
4040,0,-1,1,-1,1,-1,3
4041,-3,2,0,1,-3,2,2
4042,-1,3,0,-2,1,0,5
4043,3,-3,2,0,-1,-1,3
4044,4,-2,-1,3,-1,0,4
4045,-2,2,-2,2,-1,0,2
4046,-3,3,-3,-1,0,4,5
4047,0,2,-2,0,2,-1,5
4048,1,-1,0,1,-2,3,4
4049,1,-1,-1,3,-3,3,4
4050,-1,-1,-1,0,3,-1,1
4051,0,-1,0,-1,3,-3,1
4052,-1,1,0,0,-1,1,0
4053,3,-2,0,0,-1,3,4
4054,0,2,-2,2,-1,-2,2
4055,-3,3,-3,3,-2,0,2
4056,0,-1,2,-2,0,0,3
4057,1,2,-1,0,-1,0,1
4058,2,-2,2,0,0,-1,3
4059,-2,2,-3,3,-2,2,2
4060,-2,3,-3,3,-3,2,2
4061,1,-1,0,-1,0,3,1
4062,-1,0,0,1,-1,1,0
4063,-2,0,-1,0,-1,4,0
4064,-1,3,-2,1,-1,1,2
4065,0,-1,-2,2,-1,2,4
4066,-1,1,-1,-1,1,0,5
4067,-1,3,-1,0,0,1,5
4068,-3,3,-3,3,-3,3,2
4069,-1,1,-1,0,0,1,5
4070,1,0,-2,1,1,0,1
4071,-2,3,-3,3,-1,0,2
4072,-3,3,-3,2,-1,-1,2
4073,-3,3,-2,2,-3,2,2
4074,-1,3,-2,1,-2,3,2
4075,0,-3,3,0,-1,-2,0
4076,3,-2,0,1,-1,2,4
4077,-2,0,2,-3,3,-1,3
4078,2,-1,0,1,0,-1,1
4079,3,-1,-1,1,1,-3,1
4080,0,-1,0,1,-1,0,4
4081,3,-2,0,-1,3,-1,3
4082,1,-1,1,0,-1,-1,0
4083,0,0,0,-1,1,-1,1
4084,-3,3,-2,1,1,-2,5
4085,-3,2,-1,2,-3,3,2
4086,1,1,-3,3,-2,0,4
4087,3,-2,0,1,-2,2,4
4088,1,1,-2,-1,2,0,1
4089,-2,3,-3,3,-1,1,2
4090,-3,2,-1,2,-3,1,2
4091,1,-2,0,0,-1,2,4
4092,-1,2,-3,2,0,-2,2
4093,2,0,-1,0,-2,2,4
4094,1,1,-1,-2,0,3,1
4095,3,-3,3,-2,1,-2,3
4096,-3,3,-3,3,-2,0,2
4097,-3,3,-3,1,1,-2,5
4098,0,1,0,-1,-1,3,0
4099,-2,1,-2,2,-1,1,2
4100,-2,3,-2,0,0,2,5
4101,1,-1,-1,3,-2,1,4
4102,-3,2,0,0,1,-2,5
4103,0,0,0,1,-2,1,4
4104,0,-2,3,-3,2,-1,3
4105,0,0,-2,2,-1,2,4
4106,0,0,-2,3,-2,2,4
4107,0,0,0,-1,0,0,1
4108,0,-1,1,0,-1,0,0
4109,3,-2,1,-2,3,-3,3
4110,-1,2,-3,2,-1,-1,2
4111,3,-2,-1,2,-2,3,4
4112,2,-1,0,-1,1,-1,1
4113,-1,1,-1,-1,-1,3,5
4114,2,1,-2,1,0,-1,1
4115,0,0,0,1,-2,1,4
4116,0,-1,0,2,-3,1,4
4117,-1,3,-2,1,-1,1,2
4118,0,-1,-1,3,-1,-1,4
4119,2,-2,2,-3,1,1,3
4120,1,-2,1,1,0,-2,1
4121,0,-3,3,-1,-1,2,3
4122,-2,2,0,-1,-1,3,5
4123,0,1,0,-1,1,-1,5
4124,2,-2,1,-2,0,3,3
4125,1,1,-2,3,-3,3,4
4126,-1,2,-3,3,-1,-1,2
4127,-2,0,0,2,-2,-1,2
4128,-2,0,0,1,0,0,0
4129,2,-2,2,-2,-1,3,3
4130,-3,0,3,0,-2,2,0
4131,3,0,-1,-2,0,3,1
4132,0,-2,-1,1,1,0,1
4133,3,-3,3,-3,3,-1,3
4134,0,-1,-1,1,0,1,1
4135,1,-1,-1,3,-2,2,4
4136,-1,1,-2,3,-2,0,2
4137,2,-1,-1,0,2,-2,1
4138,1,0,-2,2,-1,0,4
4139,0,-3,3,-3,3,-2,3
4140,2,-3,1,2,-2,2,4
4141,3,-3,3,-2,1,-2,3
4142,-1,1,0,-1,1,-1,5
4143,1,0,0,0,0,0,1
4144,0,0,-2,2,1,-3,1
4145,-1,0,0,2,-3,1,4
4146,3,0,-3,2,-2,2,4
4147,0,-1,-1,2,-2,-1,4
4148,-2,2,-2,2,-3,1,2
4149,-1,0,-1,1,-1,1,2
4150,-2,1,0,-1,1,0,5
4151,1,-1,1,-1,2,-3,3
4152,0,2,-3,3,-1,0,2
4153,2,-3,2,0,-2,1,3
4154,0,2,-2,1,0,-1,2
4155,1,-1,1,1,-2,0,4
4156,-3,0,3,-2,1,-1,0
4157,-1,2,0,0,0,1,5
4158,-2,2,-2,1,0,1,2
4159,-1,1,-1,1,-2,3,2
4160,2,-2,0,1,-1,1,4
4161,-2,2,-2,3,-3,3,2
4162,0,1,0,-1,-1,0,0
4163,0,1,-1,2,-2,0,2
4164,-1,1,-1,1,-1,1,2
4165,4,0,-3,2,-2,3,4
4166,-2,-1,3,-3,0,3,0
4167,0,0,-2,2,-1,2,4
4168,1,0,-1,0,1,-1,1
4169,-3,2,-1,2,-1,-1,2
4170,-1,3,-3,3,-3,-1,2
4171,0,0,0,0,4,-3,1
4172,-2,3,-3,1,1,1,5
4173,-3,3,-1,-1,0,1,5
4174,1,-3,1,2,-3,3,4
4175,-2,1,0,-1,-1,2,0
4176,-3,3,-1,0,-2,3,2
4177,-3,2,-1,1,0,-1,2
4178,1,-1,0,1,1,-3,1
4179,2,-1,1,1,-2,0,4
4180,-2,1,-2,3,-3,2,2
4181,-1,0,1,-1,-1,3,0
4182,0,3,-3,2,-2,3,2
4183,3,-1,-1,0,1,1,1
4184,-3,3,-1,-1,1,-1,5
4185,-1,1,0,0,-1,0,0
4186,1,0,-2,3,-1,0,4
4187,-2,-1,2,-2,-1,4,0
4188,3,0,-3,3,-1,0,4
4189,2,-2,-1,1,-1,3,4
4190,0,-2,2,1,-1,-2,0
4191,-1,2,-1,0,0,0,5
4192,0,0,0,1,0,-1,1
4193,-2,2,-1,0,0,2,5
4194,-1,0,-2,3,-3,2,2
4195,2,-3,1,-1,3,-2,3
4196,0,0,1,-3,2,0,3
4197,3,-1,-1,2,-3,3,4
4198,-1,1,-1,1,0,-1,2
4199,0,0,-2,3,-3,3,4
4200,-1,0,-2,3,-3,3,2
4201,0,1,0,-1,-1,3,0
4202,-1,0,-1,1,-1,1,2
4203,1,-1,2,-1,1,-3,3
4204,-3,1,1,1,-3,2,0
4205,1,0,-2,1,0,-1,1
4206,-1,2,-1,-2,3,-2,5
4207,1,-1,0,1,-1,1,4
4208,-2,3,-3,1,2,-3,5
4209,-3,2,0,-1,1,-1,5
4210,-1,1,1,0,-1,-1,0
4211,1,-1,1,-1,1,0,3
4212,0,-1,0,-1,3,-2,1
4213,-1,1,-2,3,-2,0,2
4214,1,2,-3,3,-2,1,2
4215,3,-1,0,-2,2,-1,3
4216,1,-1,2,0,-1,0,0
4217,-2,0,0,2,-2,0,2
4218,2,0,-2,1,-2,3,4
4219,1,-1,0,-1,0,1,1
4220,1,2,-3,3,-3,3,2
4221,2,1,-2,1,-1,0,4
4222,-1,3,-3,3,-1,0,2
4223,1,0,-1,1,-1,1,4
4224,3,0,-3,1,0,2,1
4225,-2,0,1,0,-2,2,0
4226,1,-2,1,-2,1,2,3
4227,-3,3,-2,0,0,0,5
4228,-3,3,-2,2,-2,0,2
4229,-2,1,-2,2,-1,1,2
4230,0,1,1,-2,-1,3,0
4231,0,3,-3,2,-1,2,2
4232,1,0,0,-1,1,-1,1
4233,1,-2,0,3,-3,2,4
4234,3,0,-3,3,0,0,4
4235,0,0,2,-2,-1,3,0
4236,-3,3,-3,3,0,-2,2
4237,1,0,0,-1,1,-1,1
4238,-1,3,-2,0,1,1,5
4239,3,-3,3,-2,2,-3,3
4241,0,-1,1,-1,0,0,0
4242,-3,3,-3,1,1,0,5
4243,3,-3,3,-3,3,-2,3
4244,-1,2,-3,3,-3,2,2
4245,0,-1,-1,2,-2,2,4
4246,-1,3,-3,3,-1,0,2
4247,-3,3,-2,0,1,-1,5
4248,3,0,-3,2,0,0,4
4249,-2,2,-3,2,-1,1,2
4250,1,2,-1,-1,0,2,1
4251,3,-3,2,1,-3,0,4
4252,-3,1,-1,3,0,-3,2
4253,-2,2,-1,1,0,-1,2
4254,0,2,-1,0,-1,1,2
4255,-2,1,-1,3,-2,1,2
4256,-3,0,3,-3,2,-1,0
4257,2,1,-3,1,1,-1,1
4258,-1,0,0,-1,-1,3,0
4259,-1,3,-1,0,-2,1,2
4260,-3,1,-1,3,-3,3,2
4261,1,-1,0,-1,0,2,1
4262,-1,0,-1,2,1,-1,1
4263,-1,1,0,-1,1,-1,5
4264,0,0,-1,1,-1,0,4
4265,-1,-1,1,0,-1,0,0
4266,-3,0,3,-2,-1,3,0
4267,-2,3,-3,3,-3,2,2
4268,3,-2,0,0,2,-2,1
4269,4,0,-1,0,0,-1,1
4270,3,-2,1,-2,3,-2,3
4271,-1,0,-2,3,-3,3,2
4272,-1,0,-2,2,-2,2,2
4273,0,0,0,-1,1,-1,1
4274,0,0,-1,1,-1,1,4
4275,-1,2,-2,0,1,-1,5
4276,-2,1,-1,-1,2,-1,5
4277,3,-2,1,-2,3,-3,3
4278,-2,2,-3,2,-1,0,2
4279,-2,3,-3,2,-2,0,2
4280,1,-2,3,0,-2,1,0
4281,2,-1,1,-1,-1,3,3
4282,-2,3,-1,-1,1,-1,5
4283,-1,1,-2,1,-1,0,2
4284,0,2,0,-3,2,1,5
4285,-3,2,-2,2,0,-1,2
4286,-2,2,-1,2,-3,2,2
4287,-1,3,-2,1,0,-2,2
4288,-2,3,-1,-2,1,-1,5
4289,-2,3,-1,-1,1,0,5
4291,0,2,-2,0,0,1,5
4292,1,-2,3,0,-3,3,0
4293,-3,3,-1,-1,0,0,5
4294,-1,1,0,-1,0,1,5
4295,0,0,0,2,-2,0,4
4296,1,0,-1,1,-2,1,4
4297,0,2,-3,3,-1,0,2
4298,-1,1,-2,0,2,-1,5
4299,-3,2,1,-1,0,-2,5
4300,2,1,-1,-2,1,2,1
4301,2,0,1,-1,-1,2,1
4302,3,-2,0,2,-1,0,4
4303,-1,0,3,-1,-2,3,0
4304,-3,0,2,-2,2,0,5
4305,0,-1,1,-2,1,2,3
4306,-1,1,-1,1,-2,2,2
4307,0,2,-3,3,-1,-1,2
4308,-2,1,0,2,-2,2,2
4309,2,-2,0,1,0,-1,1
4310,1,0,-1,-1,2,0,1
4311,2,1,-3,2,0,-1,4
4312,-1,0,2,-2,1,-1,0
4313,0,-2,1,2,-3,0,4
4314,-1,2,-2,1,0,0,2
4315,1,1,-3,3,-3,3,4
4316,0,2,-2,1,-2,3,2
4317,-3,2,-1,2,-2,1,2
4318,-1,3,-2,0,1,1,5
4319,0,-2,1,-1,0,0,0
4320,-3,2,-1,2,-2,2,2
4321,-2,2,-2,1,-1,0,2
4322,1,-1,1,0,-1,0,0
4323,-3,3,0,-2,1,-2,5
4324,3,-3,2,-2,0,3,3
4325,0,2,-1,-2,2,0,5
4326,1,0,-1,1,-1,0,4
4327,1,0,0,-1,2,-3,1
4328,2,-2,3,-3,2,0,3
4329,1,-2,2,-1,2,-3,3
4330,2,1,-1,-1,-1,2,1
4331,0,0,-1,1,0,-1,1
4332,1,-1,-1,3,-3,3,4
4333,0,1,-1,2,-3,3,2
4334,2,-1,0,-1,0,1,1
4335,0,0,1,-3,2,0,3
4336,0,-1,1,-1,1,1,3
4337,1,0,-1,1,0,0,1
4338,-3,3,0,-3,3,0,5
4339,0,-1,4,-3,3,0,3
4340,0,1,0,-1,0,2,1
4341,-1,-2,2,1,-1,-1,0
4342,2,-2,-1,2,-1,2,4
4343,-1,-1,1,-2,2,0,3
4344,-3,2,-1,-1,3,-2,5
4345,-2,2,-2,1,0,-1,2
4346,1,-2,1,2,-2,0,4
4347,-3,3,-2,1,-1,0,2
4348,2,-2,2,-2,0,-1,3
4349,1,1,-3,3,-1,-1,4
4350,2,-1,-1,0,1,1,1
4351,3,0,-1,0,-1,1,1
4352,-2,3,-3,3,-3,3,2
4353,-2,1,-1,1,-1,1,2
4354,2,1,-2,1,-2,3,4
4355,0,-1,1,-2,1,2,3
4356,0,1,-2,3,-2,1,2
4357,-3,0,3,-2,2,-1,0
4358,0,-2,1,-2,0,3,3
4359,0,1,-1,1,-1,2,2
4360,-1,2,-3,3,-3,3,2
4361,3,0,-3,0,-1,4,1
4362,-2,3,-3,3,0,-1,2
4363,1,2,-1,-2,2,0,5
4364,2,0,-3,3,-3,3,4
4365,-1,-2,3,-3,3,-2,3
4366,-3,3,-3,3,-3,0,2
4367,-3,2,-1,1,-2,2,2
4368,1,0,-2,0,3,-3,1
4369,0,3,-1,1,-3,2,2
4370,-1,1,0,0,-1,0,0
4371,-1,0,0,1,-2,3,0
4372,-1,1,-1,1,0,0,2
4373,-1,1,-2,3,-1,-1,2
4374,-1,1,-1,1,-1,1,2
4375,1,0,0,-2,2,-2,1
4376,-2,3,-1,0,-2,3,2
4377,-3,3,-2,0,0,-1,5
4378,-3,2,-1,2,-2,0,2
4379,0,-3,3,-3,3,-3,3
4380,1,-1,1,0,-1,-1,0
4381,0,0,-1,3,-2,1,4
4382,-3,3,0,-2,-1,3,5
4383,3,-3,0,1,2,-3,1
4384,0,-3,2,1,-3,3,0
4385,-1,0,1,0,-1,1,0
4386,2,-2,-1,3,-1,-1,4
4387,1,-1,0,2,-2,0,4
4388,1,-3,2,-1,0,0,3
4389,1,0,-1,0,0,-1,1
4390,1,1,-2,0,-1,0,1
4391,0,-1,2,-3,2,-1,3
4392,0,0,-1,1,0,-1,1
4393,-1,0,-1,-1,-1,4,0
4394,3,0,-1,-2,3,-1,1
4396,-1,2,0,0,-1,1,5
4397,-3,3,-3,1,-1,3,2
4398,2,1,-2,0,1,1,1
4399,0,1,0,1,-2,1,4
4400,0,-1,0,2,-3,2,4
4401,0,-1,0,1,-1,0,4
4402,1,2,-2,0,1,-1,1
4403,-2,3,-1,-1,0,2,5
4404,-1,1,-2,3,-3,2,2
4405,1,1,0,0,0,0,1
4406,-3,3,-1,-1,1,-1,5
4407,-2,0,-1,2,0,0,2
4408,-2,1,-2,3,-3,2,2
4409,-2,1,-2,3,-3,3,2
4410,-2,-1,3,-3,1,0,3
4411,-1,0,-1,1,0,-1,1
4412,-3,2,-2,3,-3,3,2
4413,1,-2,2,0,-1,0,0
