CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_고가_clust_id
3103,-3,0,3,-3,2,-2,1
3104,-1,0,0,1,-1,1,0
3105,-2,1,-1,1,-1,0,5
3106,4,-3,-1,0,0,0,2
3107,-2,3,-2,-1,-1,0,4
3108,-1,-1,0,4,-1,-1,3
3109,0,0,0,0,0,0,0
3110,-2,-1,4,-3,3,-3,1
3111,0,3,-3,-1,0,0,4
3112,-2,2,-1,0,1,-1,4
3113,2,-2,0,0,1,1,2
3114,4,-3,-1,4,-3,-1,3
3115,0,-1,0,0,0,0,0
3116,-3,2,-1,2,-3,1,5
3117,-3,1,1,-2,3,-1,4
3118,-3,3,-3,3,-1,-1,5
3119,-3,2,-2,2,0,-1,5
3120,-2,-1,3,-2,-1,2,1
3121,0,0,0,0,0,0,0
3122,3,-1,-1,2,-2,0,3
3123,-1,1,-2,3,-3,3,5
3124,-3,3,-3,3,-3,-1,5
3125,-1,4,-1,0,-2,3,5
3126,-3,3,-1,-2,3,-3,4
3127,0,0,0,0,0,0,0
3128,-3,3,-2,2,-2,1,5
3129,0,0,0,0,0,0,0
3130,0,-2,2,1,-1,1,0
3131,1,1,-2,3,-3,-1,3
3132,0,0,0,0,0,0,0
3133,-3,2,-1,2,-1,-1,5
3134,-1,0,0,0,0,0,0
3135,-1,0,0,1,-1,2,0
3136,0,0,0,0,0,0,0
3137,0,0,0,0,0,0,0
3138,4,-3,-1,4,-3,-1,3
3139,0,0,0,0,0,0,0
3140,2,-1,-1,3,-1,-1,3
3141,0,0,0,0,0,0,0
3142,0,0,0,0,0,0,0
3143,0,4,-3,-1,0,0,4
3144,4,-3,0,-1,0,0,2
3145,0,-1,4,0,-3,-1,1
3146,0,0,0,0,4,-3,0
3147,-1,0,-2,3,-2,-1,3
3148,-1,0,0,0,4,-3,0
3149,0,1,-2,3,-2,1,5
3150,2,0,-2,2,1,-3,0
3151,-2,1,0,0,0,-2,0
3152,0,0,0,0,0,0,0
3153,0,0,0,0,0,0,0
3154,-1,3,-2,0,1,1,4
3155,-3,-1,0,4,-3,-1,3
3156,0,0,2,-2,2,-3,1
3157,0,0,0,-1,0,1,0
3158,0,-3,1,0,1,-2,0
3159,3,-3,3,-2,1,0,2
3160,0,-1,0,2,-2,0,3
3161,-3,3,-1,-2,3,-3,4
3162,-1,0,4,-3,-1,0,1
3163,0,0,0,0,0,0,0
3164,-2,1,-1,2,-1,0,5
3165,0,0,0,0,0,0,0
3166,0,0,0,0,0,0,0
3167,0,0,0,0,0,0,0
3168,2,-1,-1,3,-2,-1,3
3169,-2,0,1,0,0,-1,0
3170,-1,0,0,0,0,0,0
3171,4,-3,3,-3,-1,4,2
3172,0,4,-3,3,-3,3,5
3173,0,-1,-2,3,-3,-1,3
3174,-1,1,-3,-1,4,-3,4
3175,3,-2,2,0,-3,0,2
3176,-1,-2,2,0,0,-1,1
3177,-3,1,1,0,-1,1,0
3178,-3,2,0,0,-1,-1,5
3179,2,-1,-2,3,-2,1,3
3180,1,1,-1,2,-3,1,3
3181,-3,1,1,-1,1,-2,0
3182,0,0,0,0,0,0,0
3183,-2,-1,0,3,0,-3,3
3184,4,-3,-1,0,0,0,2
3185,0,0,0,0,0,0,0
3186,-2,-1,0,0,0,0,0
3187,-2,-1,4,-3,-1,0,1
3188,0,0,0,0,0,0,0
3189,-1,4,-3,3,-3,0,5
3190,0,0,0,0,0,0,0
3191,4,-1,-2,3,-1,-2,3
3192,3,-3,0,3,-2,-1,3
3193,1,1,0,-1,0,1,0
3194,0,0,0,0,0,0,0
3195,-3,3,-2,1,-2,3,5
3196,-1,2,-3,2,-2,3,5
3197,0,0,0,0,0,0,0
3198,-1,3,-3,3,0,-3,5
3199,-2,-1,1,2,-2,2,3
3200,0,0,0,0,0,0,0
3201,-2,-1,2,0,0,-2,1
3202,-3,3,-2,2,-3,3,5
3203,3,-3,3,-1,-1,-1,2
3204,-3,2,0,-2,0,3,4
3205,-1,1,-1,1,0,-1,0
3206,-1,1,-1,2,-3,2,5
3207,1,-1,1,-1,-1,2,0
3208,0,-1,-1,2,0,-2,0
3209,-3,-1,0,0,0,0,0
3210,3,-2,0,-1,3,-3,2
3211,-3,3,-3,3,-3,3,5
3212,3,-3,2,1,-3,1,2
3213,-1,-2,-1,0,0,0,0
3214,1,-1,2,-2,-1,3,1
3215,-2,2,1,-2,0,-1,4
3216,-1,0,0,0,4,-3,0
3217,2,-3,1,2,-3,2,3
3218,-3,3,-2,-1,3,0,4
3219,0,0,0,0,0,0,0
3220,0,0,0,0,0,0,0
3221,4,-2,-1,3,-3,3,3
3222,-2,0,3,0,-3,3,1
3223,-3,2,0,-1,-1,3,4
3224,0,0,0,0,0,0,0
3225,0,0,0,0,0,0,0
3226,-1,0,4,-3,-1,4,1
3227,2,0,0,0,-2,2,0
3228,-2,2,0,-1,0,0,4
3229,1,-1,0,2,-2,0,3
3230,0,0,0,0,0,0,0
3231,-1,4,-3,-1,4,-1,4
3232,0,0,0,0,0,0,0
3233,0,0,0,0,0,0,0
3234,1,-1,1,-2,2,-1,2
3235,-3,3,-1,-2,3,-3,4
3236,4,-3,-1,4,-3,-1,3
3237,0,2,-1,-2,3,-1,4
3238,2,0,0,-1,0,0,0
3239,1,-1,0,-1,3,-3,0
3240,-2,-1,-1,0,4,-1,0
3241,0,0,0,0,0,0,0
3242,0,0,0,0,0,0,0
3243,0,0,0,0,0,0,0
3244,0,0,0,0,0,0,0
3245,-3,3,-3,3,0,-1,5
3246,1,-1,1,-2,3,-1,2
3247,1,-2,2,1,-3,1,3
3248,0,0,0,0,0,0,0
3249,-1,3,-3,3,-2,-1,5
3250,3,0,-2,-1,3,-1,2
3251,0,0,0,0,0,0,0
3252,0,0,4,-3,-1,0,1
3253,2,-1,2,-2,1,-1,2
3254,0,0,0,0,4,-3,0
3255,0,0,0,0,0,0,0
3256,0,0,0,0,0,0,0
3258,0,4,-2,1,-1,-1,5
3259,-2,-1,3,-2,2,-3,1
3260,-1,0,4,-3,3,-1,1
3261,4,-3,-1,0,4,-3,2
3262,0,0,0,0,4,0,0
3263,0,0,0,0,0,0,0
3264,2,-3,0,3,-1,-1,3
3265,0,2,-3,2,0,-2,5
3266,0,0,0,0,0,0,0
3267,2,-3,3,-3,1,1,2
3268,0,-1,0,1,-2,3,3
3269,0,0,0,0,0,0,0
3270,0,0,0,0,0,0,0
3271,1,-2,1,1,-2,3,3
3272,1,-1,1,0,0,-1,0
3273,-3,-1,0,0,0,0,0
3274,0,0,4,-3,-1,0,1
3275,2,1,-2,1,0,-2,0
3276,-3,0,-1,0,0,0,0
3277,-1,0,2,-3,3,-2,1
3278,3,-3,3,-3,2,0,2
3279,-2,1,-1,0,3,0,4
3280,0,1,-1,0,-1,3,0
3281,0,0,0,4,-3,-1,3
3282,0,0,4,-3,-1,0,1
3283,-1,0,0,-2,1,2,0
3284,0,0,0,0,0,0,0
3285,0,0,0,4,-1,-2,3
3286,0,0,0,0,0,0,0
3287,3,-3,3,-1,0,-2,2
3288,2,-1,0,1,-2,3,3
3289,-1,4,-3,-1,4,-2,4
3290,0,4,-3,-1,0,0,4
3291,1,-1,0,2,-1,-2,3
3292,-1,1,0,-1,0,0,0
3293,-3,-1,4,-3,-1,0,1
3294,-1,0,0,0,0,1,0
3295,0,-1,1,-1,0,1,0
3296,2,-2,-1,2,-2,2,3
3297,2,-3,3,-3,-1,4,2
3298,-3,1,1,-1,1,1,0
3299,-3,3,-3,0,-1,4,5
3300,-1,0,0,4,0,-3,3
3301,0,0,0,0,0,0,0
3302,0,0,0,0,0,4,0
3303,0,1,-1,1,-2,3,5
3304,-1,0,0,0,0,0,0
3305,-2,3,-3,2,-2,3,5
3306,-3,2,-1,2,-3,3,5
3307,2,-2,1,-1,-1,1,2
3308,-3,3,-3,3,-1,1,5
3309,0,-2,0,0,0,2,0
3310,2,0,-1,0,1,-2,0
3311,1,-1,1,-2,2,0,2
3312,-1,3,-3,3,-2,1,5
3313,0,0,0,0,0,0,0
3314,4,-3,-1,0,0,0,2
3315,-3,-1,4,-3,-1,0,1
3316,-2,3,-2,1,-1,0,5
3317,1,-2,3,-2,1,-1,1
3318,-2,-1,1,2,-3,0,3
3319,0,0,0,0,0,0,0
3320,0,0,0,0,0,4,0
3321,1,-1,0,2,-2,-1,3
3322,0,-1,0,1,-2,3,3
3323,-1,3,0,-2,-1,3,4
3324,0,0,0,0,0,0,0
3325,2,-3,1,1,-1,-1,2
3326,0,0,0,0,0,0,0
3327,1,2,-3,3,-1,-2,5
3328,-1,3,-3,3,-3,3,5
3329,3,-3,0,3,0,-3,3
3330,-2,-1,-1,4,-3,-1,3
3331,-3,2,-2,1,2,-1,4
3332,-3,3,-3,-1,0,4,4
3333,0,0,0,0,0,0,0
3334,0,0,0,4,-1,-1,3
3335,-2,0,2,0,-3,3,1
3336,3,0,-3,3,-1,-1,3
3337,0,4,-3,-1,0,0,4
3338,0,0,0,0,0,0,0
3339,0,0,0,0,0,0,0
3340,-2,1,1,-3,2,-2,1
3341,0,0,0,0,0,0,0
3342,0,0,0,0,4,-3,0
3343,-3,1,1,0,-1,1,0
3344,-2,3,-2,2,-3,1,5
3345,-1,1,-3,3,-3,3,5
3346,-1,0,1,-1,1,-1,0
3347,0,0,0,0,0,0,0
3348,0,2,-1,2,-1,-1,5
3349,0,0,0,0,0,0,0
3350,-1,0,0,1,0,0,0
3351,-1,4,-3,-1,0,4,4
3352,0,1,0,1,-3,2,3
3353,0,0,4,-3,-1,0,1
3354,-3,3,-3,3,-3,3,5
3355,-1,1,-1,0,1,0,0
3356,-1,-1,3,-2,0,1,1
3357,0,0,0,0,0,0,0
3358,0,0,4,-1,-2,3,1
3359,-2,2,0,-1,0,2,4
3360,3,-3,-1,0,4,-3,2
3361,-3,-1,0,0,0,0,0
3362,-3,2,0,0,-2,3,5
3363,0,0,0,0,0,0,0
3364,1,0,2,-3,0,2,1
3365,-1,0,1,1,-3,2,3
3366,-1,-1,0,2,-3,-1,3
3367,0,0,0,0,0,0,0
3368,0,0,4,-3,3,-3,1
3369,-2,0,0,1,-1,1,0
3370,0,0,4,-3,-1,0,1
3371,0,0,0,0,0,0,0
3372,2,-2,1,-1,2,-2,2
3373,2,1,-1,-2,3,0,0
3374,0,0,0,0,0,0,0
3375,4,-3,3,-3,-1,4,2
3376,3,-1,-2,3,-3,3,3
3377,-3,-1,0,0,0,0,0
3378,3,-2,1,0,-2,2,2
3379,3,-1,-1,1,-1,2,3
3380,0,0,4,-3,-1,0,1
3381,-1,0,0,4,-1,-2,3
3382,0,-2,3,-1,-2,3,1
3383,-3,3,-3,3,-1,-1,5
3384,0,4,-3,-1,0,4,4
3385,4,-1,-2,3,0,-3,3
3386,1,-1,1,-2,1,2,2
3387,0,0,0,0,0,0,0
3388,-1,3,-3,1,1,-2,4
3389,4,-3,2,-2,3,0,2
3390,1,-2,-1,3,0,-3,3
3391,1,-2,0,3,0,-1,3
3392,0,0,0,0,0,0,0
3393,0,-1,1,0,-1,0,0
3394,3,-3,3,-3,2,-2,2
3395,0,3,0,-3,0,3,4
3396,4,-3,3,0,-2,1,2
3397,-1,-2,2,0,1,-3,1
3398,0,0,0,0,0,0,0
3399,0,2,-2,1,0,0,5
3400,-2,3,-2,2,-1,0,5
3401,-3,0,2,-2,3,-2,1
3402,0,0,0,0,0,0,0
3403,0,-1,4,-3,3,-2,1
3404,-1,-2,1,2,-1,-2,3
3405,-2,-1,3,0,-3,3,1
3406,-2,-1,3,-3,3,-3,1
3407,-1,3,-1,-1,2,-2,4
3408,-2,3,-2,1,0,-1,5
3409,-1,-1,-1,-1,4,-3,0
3410,-1,-2,-1,4,-3,3,3
3411,-1,1,-3,2,-1,2,5
3412,0,-2,2,1,-3,3,3
3413,0,0,0,0,0,0,0
3414,-1,2,-1,2,-3,2,5
3415,0,0,0,0,0,0,0
3416,2,0,0,-1,1,-2,0
3417,0,0,0,0,0,0,0
3418,4,-3,3,-3,-1,4,2
3419,0,-1,-1,3,-3,3,3
3420,0,0,0,0,0,0,0
3421,1,-1,1,0,-2,2,0
3422,-1,4,0,-3,3,-3,4
3423,-1,-2,2,0,-1,1,1
3424,-2,2,-1,1,-1,1,5
3425,0,0,0,0,0,0,0
3426,0,4,-1,0,-1,2,4
3427,1,-2,3,-1,-2,0,1
3428,-3,3,-2,-1,3,-3,4
3429,-3,1,-1,3,-3,0,5
3431,0,0,4,-3,-1,0,1
3432,0,-1,0,0,4,-2,0
3433,4,0,-3,3,-3,2,3
3434,3,-3,2,-1,1,0,2
3435,3,-1,0,-1,-1,3,2
3436,0,0,4,0,-3,-1,1
3437,-2,1,0,0,2,-1,0
3438,2,-3,3,-1,0,0,2
3439,0,0,0,0,0,0,0
3440,0,0,0,0,0,0,0
3441,2,-3,2,0,1,-1,2
3442,1,-1,-1,3,-3,3,3
3443,-2,1,0,-1,0,2,0
3444,0,0,0,0,0,0,0
3445,-1,-2,3,0,0,-3,1
3446,-3,-1,0,4,-3,-1,3
3447,-3,3,-1,-2,2,1,4
3448,-3,2,1,-2,1,-2,4
3450,4,-3,-1,0,0,0,2
3451,-3,3,-2,2,-3,3,5
3452,-3,2,0,-2,2,1,4
3453,2,-2,-1,4,-1,-2,3
3454,0,-2,3,-1,-2,3,1
3455,2,-3,0,3,0,-3,3
3456,-2,-1,2,-1,1,-1,1
3457,0,1,-2,3,-1,-1,5
3458,4,-2,1,-1,2,-3,2
3459,-1,2,-3,2,-1,-1,5
3460,1,0,-2,3,-2,1,3
3461,-1,3,-2,1,0,-1,5
3462,-1,0,-2,3,0,-3,5
3463,0,0,0,0,0,0,0
3464,0,-1,-2,3,0,-2,3
3465,0,0,0,0,0,0,0
3466,0,0,0,0,0,0,0
3467,0,0,-1,1,0,-1,0
3468,0,0,0,0,0,0,0
3469,-1,1,-1,-1,3,-2,4
3470,1,0,0,-2,3,-2,0
3471,-1,-2,3,-3,2,0,1
3472,1,1,-2,-1,1,-1,0
3473,0,0,0,0,0,0,0
3474,0,0,0,0,0,0,0
3475,0,4,-3,3,-3,-1,5
3476,-1,0,0,0,0,0,0
3477,0,0,0,0,0,0,0
3478,0,4,-3,-1,0,0,4
3479,0,0,0,0,0,0,0
3480,0,4,-3,-1,0,0,4
3481,-1,0,0,0,0,0,0
3482,0,1,-2,3,0,-3,5
3483,2,-2,3,-2,1,-1,2
3484,0,-2,3,-3,2,-1,1
3485,-1,4,-1,-2,-1,0,4
3486,0,4,-3,-1,0,0,4
3487,1,-1,1,-1,0,0,0
3488,0,0,0,0,0,0,0
3489,-2,3,-1,-1,-1,-1,4
3490,-1,-1,1,-2,3,-3,0
3491,-2,3,-1,1,-2,1,5
3492,-1,2,0,0,-2,3,5
3493,-1,0,4,-3,-1,4,1
3494,0,0,0,0,0,4,0
3495,3,-3,-1,4,-3,-1,3
3496,-3,2,0,1,0,-3,5
3497,2,-3,3,-2,0,-1,2
3498,0,0,0,4,-3,-1,3
3499,0,0,0,0,0,0,0
3500,4,-3,-1,4,-3,1,3
3501,3,-3,-1,4,-1,-2,3
3502,-1,-1,1,0,-2,3,0
3503,0,0,0,4,-2,-1,3
3504,1,-2,3,0,-3,2,1
3505,0,1,0,-1,2,-2,0
3506,0,0,0,0,0,0,0
3507,0,0,0,0,0,0,0
3508,0,0,0,0,4,-3,0
3509,-1,-2,0,2,-2,3,3
3510,-2,2,-1,2,-2,0,5
3511,-1,3,-3,-1,0,0,4
3512,-1,0,-1,3,-3,2,3
3513,0,0,0,0,0,0,0
3514,1,1,-3,1,-1,2,5
3515,4,-3,-1,0,0,0,2
3516,0,-2,3,-3,3,-3,1
3517,0,3,-2,0,2,-3,4
3518,-2,0,1,-1,0,0,0
3519,-2,1,0,0,0,-2,0
3520,0,0,0,0,0,0,0
3521,-2,-1,0,0,4,-3,0
3522,0,0,0,0,4,-3,0
3523,0,0,0,0,0,0,0
3524,-3,3,-3,3,-3,3,5
3525,-2,3,-3,-1,0,0,4
3526,4,-3,3,-3,1,-1,2
3527,0,0,4,-3,-1,0,1
3528,0,0,0,0,0,0,0
3529,0,0,0,0,0,0,0
3530,-2,1,-2,3,0,-3,5
3531,0,0,4,-3,3,-3,1
3532,-2,-1,-1,0,0,0,0
3533,0,0,0,0,0,4,0
3534,4,-3,3,-3,0,3,2
3535,0,0,0,0,0,0,0
3536,1,-3,1,1,0,0,2
3537,-2,-1,3,-1,-2,3,1
3538,0,0,0,0,4,-3,0
3539,-2,2,-1,1,1,-3,4
3540,0,0,0,0,0,0,0
3541,-1,-1,-1,3,-3,2,3
3543,-2,-1,-1,4,-1,-2,3
3544,0,0,0,0,0,0,0
3545,-3,3,-3,-1,4,-3,4
3546,-1,0,-2,3,-3,3,3
3547,4,-3,-1,4,-3,-1,3
3548,1,-1,3,-3,3,-3,1
3549,0,0,0,0,0,0,0
3550,0,1,0,-1,2,-2,0
3551,0,0,0,0,0,0,0
3552,-3,-1,4,-3,3,-3,1
3553,3,-3,3,-3,3,-2,2
3554,-1,-1,3,0,-2,-1,1
3555,1,-2,3,-2,0,0,1
3556,2,-2,0,-1,3,0,2
3557,-1,-2,3,-3,3,-3,1
3558,0,0,-1,1,-1,0,0
3559,0,4,-3,-1,0,0,4
3560,-3,0,3,-3,3,-3,1
3561,0,0,0,0,0,0,0
3562,-2,1,-1,-1,3,-3,4
3563,-2,0,1,-2,-1,4,1
3564,1,-1,1,-2,2,0,2
3565,0,1,-2,1,-2,1,5
3566,-3,3,-3,3,0,-3,5
3567,-1,0,0,0,0,0,0
3568,0,0,0,0,0,0,0
3569,-2,-1,2,0,1,-2,1
3570,0,0,0,0,0,0,0
3571,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0
3573,4,-3,-1,0,0,4,2
3574,0,0,0,0,0,0,0
3575,4,-3,3,-2,2,-3,2
3576,0,-1,1,0,-1,0,0
3577,0,0,0,0,0,0,0
3578,0,3,-3,3,0,-2,5
3579,-2,-1,3,-2,1,-1,1
3580,1,-2,3,-2,1,1,1
3581,0,-1,-2,2,-1,1,3
3582,2,0,-1,-1,3,-3,0
3583,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0
3585,-1,0,0,0,4,-3,0
3586,2,-1,-1,3,-1,-1,3
3587,0,0,4,-3,-1,0,1
3588,0,0,0,0,0,0,0
3589,1,-1,2,-1,-2,3,1
3590,1,-1,-2,3,0,-3,3
3591,-2,1,0,1,-2,0,5
3592,0,-1,0,-2,3,-2,0
3593,3,-1,-1,1,1,-3,2
3594,0,1,-1,0,1,-1,0
3595,4,-3,-1,4,-2,-1,3
3596,-1,-1,0,4,-2,0,3
3597,0,0,0,0,0,4,0
3598,0,0,0,0,0,0,0
3599,3,-3,-1,0,0,0,2
3600,-2,1,1,1,-3,3,5
3601,-3,2,-2,3,-2,0,5
3602,4,-3,-1,0,0,0,2
3603,3,-3,3,-3,-1,4,2
3604,0,4,-3,-1,0,0,4
3605,-1,0,0,0,0,0,0
3606,0,0,0,0,0,0,0
3607,4,-1,0,-1,1,-2,2
3608,-1,0,0,0,0,4,0
3609,0,-1,0,2,-1,-2,3
3610,-2,-1,1,2,-1,-2,0
3611,0,4,-1,-2,-1,0,4
3612,0,0,0,0,0,4,0
3613,0,0,0,0,0,0,0
3614,3,0,-3,3,-3,-1,3
3615,0,0,0,0,0,0,0
3616,-2,2,0,-2,3,-2,4
3617,0,0,0,0,0,0,0
3618,1,-2,3,-3,2,-2,1
3619,0,3,-1,-2,3,-3,4
3620,1,-1,-1,3,-2,-1,3
3621,0,0,4,-3,-1,4,1
3622,4,-3,3,-3,-1,0,2
3623,0,0,0,0,0,0,0
3624,2,-2,-1,3,-3,3,3
3625,-2,2,1,-3,0,2,4
3626,0,0,0,0,0,0,0
3627,2,1,-1,-2,2,-2,0
3628,0,4,-3,-1,0,0,4
3629,-3,-1,0,4,-3,-1,3
3630,-3,-1,0,0,0,0,0
3631,-3,-1,4,0,-2,1,1
3632,0,1,2,-3,3,-3,1
3633,3,-3,-1,4,0,-2,3
3634,-3,3,0,0,-2,-1,5
3635,0,4,-3,-1,0,0,4
3636,-1,-1,0,3,-3,2,3
3637,-2,3,-2,1,0,-1,5
3638,0,0,0,0,0,0,0
3639,0,0,0,4,-3,0,3
3640,0,0,0,0,0,0,0
3641,0,0,0,0,0,4,0
3642,0,0,4,-2,-1,3,1
3643,-1,-2,-1,4,-3,3,3
3644,4,-3,-1,4,-3,-1,3
3645,0,0,0,0,0,0,0
3646,3,-1,-2,0,3,0,2
3647,0,0,0,0,0,0,0
3648,-3,2,0,-2,3,-3,4
3649,0,0,0,0,0,0,0
3650,0,0,0,0,0,0,0
3651,4,-3,-1,0,0,4,2
3652,0,0,0,4,-3,-1,3
3653,-3,3,-2,-1,0,3,4
3654,3,-1,-1,2,-3,1,3
3655,-2,2,-3,1,-1,0,5
3656,-1,0,1,0,0,-1,0
3657,1,-1,-1,2,0,-1,3
3658,0,0,4,-3,-1,0,1
3659,-3,3,-1,-2,3,0,4
3660,0,0,0,0,0,0,0
3661,-1,0,-1,1,-2,2,0
3662,1,0,-1,0,0,-1,0
3663,4,-1,0,1,-1,-2,2
3664,1,-1,-2,3,-3,3,3
3665,-3,3,-2,0,1,1,4
3666,0,4,0,-3,-1,0,4
3667,0,-2,3,-1,0,-2,1
3668,0,1,-1,1,-1,0,0
3669,0,0,0,0,0,0,0
3670,-3,3,-1,0,-2,3,5
3671,0,0,0,0,0,0,0
3672,3,-3,3,0,-3,2,2
3673,3,-3,0,-1,0,0,2
3674,1,0,-2,3,-1,0,3
3675,0,4,0,-3,-1,0,4
3676,-1,-2,-1,0,4,-1,0
3677,-3,3,-1,-2,3,-3,4
3678,-1,2,-3,3,-1,0,5
3679,1,-1,0,0,-1,2,0
3680,0,0,0,0,4,-3,0
3681,-1,0,-1,3,-1,-1,3
3682,3,-3,3,-3,1,1,2
3683,0,1,-2,3,-2,1,5
3684,0,0,0,0,0,0,0
3685,-2,1,0,-1,0,0,0
3686,3,-3,2,-2,3,-2,2
3687,0,0,0,0,0,0,0
3688,-1,-1,3,-3,2,1,1
3689,1,1,1,-2,2,-1,0
3690,0,0,-2,2,-1,-1,3
3691,0,0,0,0,0,0,0
3692,0,0,0,0,0,0,0
3693,-2,-1,3,0,-1,-1,1
3694,0,0,0,0,0,0,0
3695,0,0,0,0,0,0,0
3696,0,0,0,0,0,0,0
3697,0,-1,1,0,0,-1,0
3698,-1,-2,3,0,-3,1,1
3699,-1,3,-3,3,-3,3,5
3700,0,-2,3,-3,3,-3,1
3701,0,0,0,0,0,0,0
3702,0,0,0,-1,3,-2,0
3703,0,0,0,0,0,0,0
3704,-1,0,-1,4,-3,-1,3
3706,0,0,0,0,0,0,0
3707,-2,-1,0,0,4,-3,0
3708,4,-2,0,-1,-1,0,2
3709,-1,0,4,-3,-1,0,1
3710,-2,1,-1,-1,3,-1,4
3711,-2,1,-2,3,-3,2,5
3712,0,0,-1,2,-1,0,3
3713,0,0,0,0,4,-3,0
3714,0,-2,3,-2,2,-3,1
3715,3,-3,-1,4,0,-3,3
3716,0,0,0,0,0,0,0
3717,4,-2,-1,-1,4,-3,2
3718,0,0,0,0,0,0,0
3719,0,-1,0,2,-2,0,3
3720,1,1,-3,3,-1,-2,5
3721,-1,1,-1,-1,3,-2,4
3722,0,0,-1,0,-1,2,0
3723,3,-2,1,-2,1,2,2
3724,-3,3,-3,3,0,-2,5
3725,1,-2,-1,0,2,1,0
3726,2,-1,-1,2,1,-2,0
3727,0,0,0,0,0,0,0
3728,-1,0,0,0,0,0,0
3729,0,-1,1,-1,0,1,0
3730,0,0,0,0,4,-2,0
3731,-1,0,0,4,-1,-1,3
3732,-1,0,0,0,0,0,0
3733,3,-3,-1,0,0,0,2
3734,0,0,0,0,0,0,0
3735,-1,1,-2,3,-3,3,5
3736,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0
3738,0,0,4,-3,3,-3,1
3739,3,-1,-2,0,3,-3,2
3740,0,0,0,0,0,0,0
3741,-2,-1,0,0,0,4,0
3742,-3,3,-1,-2,3,-2,4
3743,3,-2,1,-1,-1,2,2
3744,0,0,0,1,-1,0,0
3745,1,-1,0,1,-2,3,3
3746,0,0,0,0,0,0,0
3747,-3,3,-2,2,-3,3,5
3748,-1,0,0,1,-1,1,0
3749,0,-3,0,3,-3,-1,3
3750,0,0,4,-3,-1,0,1
3751,4,-2,0,2,-3,3,3
3752,0,2,0,-3,2,-1,4
3754,0,0,0,0,0,0,0
3755,1,-1,0,1,0,-1,0
3756,0,0,-2,3,0,-2,3
3757,3,-2,2,-2,1,-2,2
3758,-1,1,-2,1,2,-2,0
3759,0,0,0,0,0,0,0
3760,2,-1,-1,0,-1,-1,0
3761,0,4,-3,2,-2,3,5
3762,-1,0,0,2,-3,3,3
3763,0,0,0,0,0,0,0
3764,0,-3,3,-2,0,1,1
3765,-2,0,0,2,0,-3,0
3766,0,0,0,0,0,0,0
3767,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0
3769,3,-1,-1,-1,0,3,2
3770,1,1,-3,2,-1,0,5
3771,3,-3,0,1,2,-3,2
3772,-3,-1,0,0,0,4,0
3773,1,-3,-1,4,-3,3,3
3774,2,-1,-2,3,-2,0,3
3775,0,0,4,-1,-2,-1,1
3776,0,0,0,0,0,0,0
3777,-3,3,0,-2,-1,-1,4
3778,0,0,0,0,0,0,0
3779,0,0,0,0,0,0,0
3780,4,-3,-1,0,0,0,2
3781,-2,2,0,0,-2,3,5
3782,-1,0,0,0,0,0,0
3783,-1,-1,1,-2,-1,0,1
3784,0,-3,0,2,1,-3,0
3785,-1,0,4,-1,-2,3,1
3786,3,-1,-2,3,-2,0,3
3787,-1,1,0,-1,2,-3,0
3788,0,-2,1,-1,1,-1,0
3789,0,-2,3,-3,1,1,1
3790,0,0,0,0,0,0,0
3791,-3,3,0,-3,3,-2,4
3792,-1,-1,-1,0,0,0,0
3793,0,0,0,0,0,0,0
3794,-3,2,1,-3,3,-3,4
3795,-3,3,-3,3,-1,0,5
3796,-1,0,1,0,-1,-1,0
3797,1,2,-3,0,3,-3,4
3798,0,0,0,0,0,0,0
3799,0,0,0,0,0,0,0
3800,0,0,0,-1,1,-1,0
3801,-1,-1,3,-2,1,-2,1
3802,0,0,0,0,0,0,0
3803,0,0,0,0,0,0,0
3804,4,-3,-1,0,4,-3,2
3805,4,-3,3,-3,1,2,2
3806,-1,0,0,4,-3,-1,3
3807,0,0,1,-1,2,-1,0
3808,0,0,0,0,0,0,0
3809,3,-2,1,-2,1,2,2
3810,0,0,0,0,4,-3,0
3811,-3,-1,4,-3,0,3,1
3812,2,-2,0,0,0,2,2
3813,0,0,0,0,0,0,0
3814,-1,1,0,-1,1,1,0
3815,-3,-1,0,0,0,0,0
3816,0,4,-3,-1,0,0,4
3817,1,-3,1,0,2,-3,2
3818,3,0,-3,3,-3,2,3
3819,-2,2,-3,1,0,1,5
3820,4,-3,-1,0,4,-3,2
3821,0,0,0,0,0,0,0
3822,1,-2,3,-3,2,0,1
3823,2,-2,0,1,-1,-1,3
3824,1,-1,0,0,1,0,0
3825,1,-3,1,2,0,-3,3
3826,4,-3,3,0,0,-3,2
3827,2,-2,3,-3,3,-3,2
3828,1,-1,2,-3,2,-2,1
3829,-3,-1,0,4,-3,-1,3
3830,4,-3,-1,4,0,-3,3
3831,1,-1,1,-1,2,-3,0
3832,-2,0,2,-3,1,-1,1
3833,-1,4,-3,3,-3,3,5
3834,-3,3,-3,3,-3,1,5
3835,-1,-1,3,-2,1,-1,1
3836,-1,0,0,-1,1,-1,0
