CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_중가_clust_id
3487,1,0,-1,1,0,0,5
3488,0,1,-2,3,-2,0,0
3489,2,-1,2,-1,0,-1,4
3490,0,1,-1,2,-2,0,0
3491,-2,1,-1,3,-3,3,0
3492,-2,3,-3,1,0,2,0
3493,0,1,-1,1,-1,0,0
3494,3,-1,-1,1,0,-2,3
3495,-1,3,-2,1,-1,1,0
3496,3,-1,-1,-1,1,2,5
3497,1,0,1,-1,-2,0,1
3498,-1,1,0,0,0,0,2
3499,-2,0,-1,3,-2,2,0
3500,-2,1,1,-1,1,-2,2
3501,-1,-1,1,1,-3,0,1
3502,-1,0,-1,0,-1,1,1
3503,-2,0,2,0,-1,-1,1
3504,3,-3,3,-3,3,-3,4
3505,3,-3,3,-3,3,-3,4
3506,-2,1,1,-1,1,1,2
3507,2,-2,-1,2,1,-2,3
3508,3,-3,3,-3,2,-2,4
3509,0,1,0,-1,0,3,2
3510,-1,2,-2,2,-3,1,0
3511,-1,2,-3,3,-2,2,0
3512,-2,3,-1,0,-1,1,0
3513,2,-2,0,1,0,-1,3
3514,-3,2,0,-1,-1,3,2
3515,1,-1,0,1,-2,2,3
3516,-1,3,0,-3,2,-2,2
3517,0,0,1,-1,0,0,1
3518,3,-2,0,0,2,-2,4
3519,1,0,-2,2,0,0,5
3520,-2,0,1,-1,-1,0,1
3521,0,1,-2,3,-3,1,0
3522,-2,0,1,1,-2,0,1
3523,0,0,-1,1,-1,1,3
3524,-1,3,-1,-2,0,3,2
3525,-3,3,-3,3,0,-3,0
3526,1,-1,-2,2,0,-2,3
3527,3,0,-2,0,1,0,5
3528,-1,1,2,-3,2,0,2
3529,2,0,-2,0,3,-1,5
3530,1,1,-3,3,-3,3,0
3531,-1,1,-1,1,-2,3,0
3532,-1,2,-1,1,-1,-1,0
3533,1,1,-1,-1,1,0,5
3534,2,1,-2,2,-2,0,3
3535,2,-1,-2,2,0,-1,3
3536,2,-2,2,-3,1,1,4
3537,-1,3,-3,3,-1,0,0
3538,0,-1,2,1,-1,-1,1
3539,-2,3,-3,3,-2,0,0
3540,0,0,-1,1,1,-1,5
3541,-1,0,-1,2,-2,1,0
3543,0,2,-1,-1,-1,2,2
3544,0,1,-1,1,-1,1,0
3545,1,-1,-1,1,-1,1,3
3546,2,-3,3,-3,1,-1,4
3547,3,-3,3,-3,3,-3,4
3548,0,-2,1,-1,1,0,4
3549,-2,2,-2,2,-1,1,0
3550,2,-3,0,0,3,-1,4
3551,-1,2,-2,0,0,-1,2
3552,0,1,-2,2,-2,0,0
3553,3,-1,-1,1,-1,-1,3
3554,-2,-1,0,3,-3,0,0
3555,-1,-1,2,-2,0,3,1
3556,-1,0,2,-1,-2,1,1
3557,0,-1,1,0,0,-1,1
3558,-2,3,-1,-2,2,1,2
3559,-1,1,0,-1,0,0,2
3560,-2,0,1,0,-1,0,1
3561,2,-2,-1,2,0,-1,3
3562,2,-3,2,-1,1,0,4
3563,-3,2,-1,2,-2,0,0
3564,-1,3,-1,-1,1,0,2
3565,-1,3,-1,-2,3,-3,2
3566,-2,1,0,-1,-1,3,2
3567,0,0,0,-1,1,-1,5
3568,2,-1,-2,1,1,1,5
3569,2,-1,2,-2,0,0,4
3570,0,-1,4,0,0,-2,1
3571,1,-2,2,0,1,-2,4
3572,0,-2,2,0,0,0,1
3573,2,-3,1,1,0,-1,3
3574,0,-2,2,1,-2,-1,1
3575,0,-2,1,0,0,-1,1
3576,-1,1,-2,3,-3,2,0
3577,2,-1,-1,1,-1,0,3
3578,0,-2,1,-2,2,-2,4
3579,-3,2,0,-2,2,0,2
3580,-1,0,0,1,1,-2,5
3581,-2,3,-2,1,-1,1,0
3582,3,-2,0,1,-1,0,3
3583,1,-1,1,0,-2,3,1
3584,-2,1,1,-1,0,1,2
3585,-1,1,0,-1,1,0,2
3586,-3,2,1,-3,0,3,2
3587,-1,2,-3,3,-2,0,0
3588,0,2,-3,3,-2,0,0
3589,3,-3,3,-3,3,-3,4
3590,0,1,-1,0,-1,3,5
3591,-3,3,-1,-1,2,-1,2
3592,0,-2,0,0,-1,2,1
3593,0,3,-2,1,0,1,0
3594,0,0,-2,2,0,-1,5
3595,1,-2,1,-1,0,1,4
3596,2,-1,0,1,-1,0,3
3597,3,-2,1,0,-1,1,3
3598,0,0,-1,1,0,-2,5
3599,3,-1,-1,0,0,1,5
3600,-1,-1,1,0,-1,1,1
3601,2,1,-2,-1,3,-2,5
3602,1,0,-2,3,-2,2,3
3603,1,-1,1,0,-2,3,1
3604,-2,1,0,0,-1,1,1
3605,1,0,-1,0,1,0,5
3606,-2,0,-1,1,2,-2,2
3607,3,0,-1,-2,3,0,5
3608,-2,3,-2,0,2,-1,2
3609,3,0,-2,2,-3,2,3
3610,0,1,-2,3,-3,3,0
3611,-3,2,1,-2,2,-2,2
3612,1,-1,2,-2,0,1,4
3613,-1,0,1,0,-1,2,1
3614,3,-3,3,-1,-1,1,4
3615,-1,3,-2,1,-1,2,0
3616,3,-3,3,-1,1,-3,4
3617,0,0,0,1,0,0,5
3618,2,-3,1,1,-2,3,3
3619,2,0,0,-1,1,-1,5
3620,2,-2,0,0,0,-1,3
3621,-2,1,0,0,-1,1,1
3622,0,1,0,0,0,0,5
3623,-3,2,0,-1,1,-1,2
3624,2,1,-2,1,-1,1,5
3625,-2,3,-1,-1,0,1,2
3626,2,0,-1,1,0,0,5
3627,-1,0,-1,1,0,-1,5
3628,-1,0,0,0,2,-2,2
3629,1,0,-1,-1,3,0,5
3630,-1,0,1,-1,0,0,1
3631,-1,1,-1,0,-1,2,0
3632,1,-1,1,1,-2,0,3
3633,-1,2,-1,-1,-1,3,2
3634,0,-3,3,-2,-1,0,4
3635,0,0,0,2,-3,0,3
3636,0,-2,0,3,-3,3,3
3637,2,-1,1,0,-1,1,3
3638,0,-1,1,-2,2,-1,4
3639,0,-2,0,1,0,-1,3
3640,3,-3,3,-1,-1,1,4
3641,-1,0,2,-2,1,-2,1
3642,-1,1,-2,3,-3,3,0
3643,2,-1,0,1,0,0,3
3644,-1,0,1,-2,1,-1,2
3645,1,1,0,0,0,-1,5
3646,0,-1,3,-3,3,-3,4
3647,-1,0,1,-1,2,-3,2
3648,2,-2,2,-3,0,1,4
3649,-1,-1,1,1,-1,-1,1
3650,-1,0,0,2,-2,2,0
3651,-1,0,1,-1,2,-2,2
3652,-1,3,-2,2,-2,1,0
3653,-1,3,-2,1,-1,-1,0
3654,0,-1,-1,3,0,-1,3
3655,0,-2,0,1,1,0,5
3656,-2,-1,2,0,-1,0,1
3657,3,-1,-2,3,-2,0,3
3658,-3,3,-3,0,0,0,0
3659,0,-1,0,1,0,-1,1
3660,-1,-1,0,0,2,-3,5
3661,-3,3,-1,-2,3,-1,2
3662,0,0,1,-1,1,-2,1
3663,0,-3,3,-3,2,-2,4
3664,2,-2,2,0,0,-1,4
3665,-1,0,0,-1,-1,3,1
3666,-2,3,-3,3,-1,0,0
3667,-1,2,-2,0,2,-2,2
3668,-1,1,-1,0,1,-1,2
3669,3,-3,2,-1,1,-1,4
3670,0,-1,0,2,-2,2,3
3671,3,-3,3,-3,3,-1,4
3672,-3,2,0,1,0,-3,2
3673,1,-1,-1,0,3,-3,5
3674,1,0,-2,2,-2,3,3
3675,0,2,0,-1,0,2,2
3676,1,-1,0,1,0,0,3
3677,0,-2,0,2,1,-3,3
3678,2,0,-2,1,0,-1,5
3679,-2,1,-1,1,-1,2,0
3680,1,1,-2,0,0,1,5
3681,3,-3,0,3,-3,3,3
3682,2,0,-1,1,-1,2,3
3683,0,-2,0,2,-3,2,3
3684,1,0,0,0,0,-1,5
3685,-1,1,0,-2,0,3,2
3686,3,-1,-1,1,0,-1,3
3687,-1,2,-2,1,0,0,0
3688,0,-1,1,-2,2,0,4
3689,0,-1,3,-3,2,0,4
3690,0,1,-1,1,-1,-1,0
3691,-2,0,1,0,-1,1,1
3692,-1,1,-2,2,-1,1,0
3693,2,-2,1,-1,1,-1,4
3694,-3,1,0,0,1,-1,2
3695,1,0,0,0,-2,3,3
3696,-1,-1,0,1,1,-3,1
3697,-2,0,1,0,-1,1,1
3698,-2,1,1,1,-1,-2,1
3699,-1,1,-2,3,-2,1,0
3700,0,2,-3,3,-1,0,0
3701,1,0,-1,0,1,0,5
3702,-3,3,-2,0,0,-1,2
3703,3,-1,-1,-1,3,-2,5
3704,0,-2,2,-1,1,-1,4
3706,0,-2,3,0,-3,1,1
3707,1,0,-1,0,0,2,5
3708,0,-1,1,0,-1,-1,1
3709,1,-1,0,1,-1,1,3
3710,2,1,-3,1,1,0,5
3711,-1,-2,3,-1,0,-1,1
3712,3,-3,3,0,-3,2,3
3713,0,0,2,-2,2,-3,4
3714,-1,0,0,-1,2,1,2
3715,1,0,-1,1,-2,1,3
3716,0,1,1,-3,1,1,2
3717,-1,0,-1,2,0,-1,0
3718,-1,0,0,-1,1,-2,2
3719,2,-1,-1,1,0,0,3
3720,2,-1,2,-3,3,-3,4
3721,-2,0,2,-1,-1,2,1
3722,0,-2,-1,3,-3,3,3
3723,2,-3,1,2,-3,0,3
3724,-1,-1,2,-2,-1,2,1
3725,2,-2,1,-2,1,1,4
3726,-2,0,-1,2,0,-2,0
3727,-2,1,1,0,0,-1,1
3728,1,-2,2,-1,-1,2,4
3729,0,0,-1,0,1,2,5
3730,-2,1,2,-3,3,-1,2
3731,-3,1,2,0,-3,1,1
3732,1,0,-2,3,-2,1,3
3733,0,-1,1,-1,1,0,4
3734,3,-1,0,0,-2,2,3
3735,-1,2,-3,3,-1,-2,0
3736,2,1,-1,-1,2,-2,5
3737,-1,0,1,0,0,-1,1
3738,2,-1,2,-2,0,1,4
3739,1,-1,-2,3,-1,-1,3
3740,-2,1,1,0,-1,1,1
3741,1,0,1,0,0,-1,1
3742,1,-2,3,-3,0,3,4
3743,0,1,-1,1,0,1,5
3744,1,0,-1,1,-1,1,3
3745,0,1,0,-1,-1,3,1
3746,0,-1,2,0,-1,-1,1
3747,1,1,-1,-1,-1,3,5
3748,0,0,-1,0,-1,1,5
3749,1,0,-3,3,-2,0,3
3750,0,1,0,-1,0,1,2
3751,-2,0,-1,2,-1,1,0
3752,3,-1,1,-2,-1,0,4
3754,0,0,-1,1,0,-1,5
3755,0,0,-2,3,-2,1,0
3756,1,-3,3,-3,2,-2,4
3757,1,1,-1,-1,0,2,5
3758,0,2,0,0,1,-3,2
3759,2,0,-1,-1,2,0,5
3760,0,-3,2,-1,-1,1,1
3761,-2,-1,3,-1,-1,0,1
3762,-3,0,3,-3,3,-3,2
3763,1,0,2,0,-2,0,1
3764,1,-2,2,0,-1,1,1
3765,-2,3,-2,1,-1,1,0
3766,0,1,-1,0,0,0,5
3767,-3,1,0,0,2,-2,2
3768,-2,2,0,0,-2,0,0
3769,-2,0,1,-2,2,1,2
3770,1,-3,3,-1,0,0,4
3771,-3,2,0,-1,1,-1,2
3772,-1,-1,1,-1,0,1,1
3773,-1,-1,-1,2,-2,3,3
3774,0,3,-3,2,-1,2,0
3775,1,-1,0,1,-1,0,3
3776,0,2,-2,-1,2,1,2
3777,-1,0,-1,3,-1,-2,0
3778,-1,0,-1,3,-1,0,0
3779,0,-1,2,0,-2,1,1
3780,-2,-1,3,-1,-2,2,1
3781,0,-2,2,0,0,-2,1
3782,2,-1,2,-2,0,1,4
3783,1,0,-1,2,-2,1,3
3784,0,-1,1,-1,-1,3,1
3785,2,0,0,-1,1,-1,5
3786,2,-1,-1,0,1,0,5
3787,2,-2,-1,3,-2,0,3
3788,1,1,-2,0,2,-2,5
3789,-2,0,1,-1,0,1,1
3790,0,-1,1,1,-1,-1,1
3791,2,-3,1,1,0,-2,3
3792,0,-1,-1,2,-1,1,3
3793,-1,1,0,-1,2,-3,2
3794,1,-1,0,1,-1,0,3
3795,2,-3,1,1,-1,2,3
3796,-1,2,-2,1,0,-2,0
3797,0,1,-2,1,1,0,5
3798,0,-2,2,0,-2,1,1
3799,1,-1,1,1,-2,0,3
3800,-2,3,-1,0,-1,1,0
3801,1,-3,1,2,-2,2,3
3802,3,-1,-1,0,-1,2,3
3803,-1,1,-1,1,0,-1,0
3804,2,0,1,-1,0,-2,4
3805,1,0,-1,0,1,0,5
3806,0,-2,3,0,-3,2,1
3807,-3,3,-3,3,-3,0,0
3808,-1,0,1,-2,2,0,2
3809,-2,2,0,0,-1,1,2
3810,0,-1,1,0,0,0,1
3811,-1,0,1,-1,0,0,1
3812,-1,3,-2,0,0,1,2
3813,-1,-2,0,3,-2,-1,3
3814,2,0,-2,2,0,-1,5
3815,0,1,-1,1,0,-1,5
3816,-1,1,-1,1,0,0,0
3817,0,0,-1,0,2,-2,5
3818,1,-3,1,0,2,-2,4
3819,0,-1,1,-2,0,1,4
3820,0,-1,2,-3,2,-1,4
3821,-2,-1,2,1,-1,0,1
3822,3,-3,3,-3,3,-3,4
3823,2,0,-1,0,-1,3,5
3824,2,0,0,-1,1,-1,5
3825,0,3,-1,-1,0,-1,2
3826,1,0,-1,0,-1,3,5
3827,-2,2,-2,3,-1,-1,0
3828,-2,0,2,-3,0,2,1
3829,2,0,-3,2,-1,2,3
3830,-1,-1,0,2,-1,0,3
3831,1,-2,2,0,-1,-1,1
3832,3,-2,1,-1,-1,3,4
3833,-1,3,-3,3,-3,0,0
3834,-2,0,0,1,0,-2,1
3835,1,0,0,-2,2,-1,4
3836,-1,1,0,-1,0,0,2
3837,0,1,-1,2,-3,0,0
3838,0,0,1,-2,3,-1,4
3839,1,0,-1,1,-1,1,3
3840,2,-3,2,-1,2,-1,4
3841,1,-3,2,-1,1,-2,4
3842,-1,0,-1,0,0,-1,5
3843,0,-1,1,-1,0,1,1
3844,-1,1,-3,3,-1,0,0
3845,0,3,-1,-2,2,-1,2
3846,1,0,0,-1,0,1,5
3847,-1,-1,1,-1,1,-1,1
3848,1,-2,1,0,0,-1,4
3849,0,-1,0,1,-2,3,3
3850,-2,2,-1,1,0,-1,0
3851,0,-1,1,-1,2,-2,4
3852,-1,-1,3,-1,-2,3,1
3853,0,2,-1,-1,2,-2,2
3854,-1,2,-2,1,-2,2,0
3855,-1,2,-2,1,1,-3,2
3856,0,0,0,0,0,0,1
3857,0,0,0,2,-3,1,3
3858,-3,2,-2,3,-3,2,0
3859,-1,0,2,-2,1,-1,1
3860,2,-2,1,-1,1,-2,4
3861,-1,0,2,-3,0,1,1
3862,-1,-1,3,-3,2,1,4
3863,3,-3,3,-3,3,-3,4
3864,-1,1,0,-1,1,-2,2
3865,3,0,-2,0,0,1,5
3866,3,-3,3,-3,3,-3,4
3867,1,1,-1,1,-2,0,3
3868,-1,3,-3,0,2,1,2
3869,-2,1,-1,1,-2,1,0
3870,0,1,-1,1,-1,0,0
3871,-1,0,0,0,1,-1,2
3872,-1,0,2,-2,-1,3,1
3873,1,0,0,-1,0,-1,5
3874,-1,-2,0,3,0,-2,3
3875,0,-2,0,1,0,0,3
3876,-3,3,-3,1,2,-3,2
3877,1,-3,2,0,-1,-1,4
3878,-1,1,-1,0,1,0,2
3879,0,0,0,-1,0,0,1
3880,1,0,0,2,-3,1,3
3881,2,-2,1,-1,1,-1,4
3882,-2,0,1,0,-1,2,1
3883,-1,0,-2,2,-1,1,0
3884,1,0,-2,1,2,-2,5
3885,-1,1,-2,2,1,-2,0
3886,3,0,-1,0,0,-1,5
3887,-1,1,0,-1,1,-1,2
3888,-1,0,1,-1,1,0,1
3889,-2,0,0,1,0,-1,1
3890,2,-3,3,0,-3,1,3
3891,-2,3,-3,3,-1,0,0
3892,0,1,-3,0,2,-2,5
3893,-3,2,-2,3,-3,0,0
3894,-1,0,0,-1,2,-2,2
3895,3,-3,3,-2,2,-3,4
3896,1,-1,1,0,-1,0,1
3897,0,0,1,0,-2,2,1
3898,3,-1,-2,3,-1,-1,3
3899,2,-3,3,-1,0,0,4
3900,0,2,-2,0,2,-2,2
3901,0,-1,2,-1,-1,1,1
3902,2,-1,0,-1,0,0,5
3903,-2,0,1,-1,-1,2,1
3904,1,-2,2,0,0,-2,4
3905,1,-2,1,0,0,-2,4
3906,0,0,-2,2,-2,2,0
3907,0,-1,0,1,0,0,1
3908,-3,3,-1,1,-3,3,0
3909,0,3,-3,2,-1,2,0
3910,-1,1,-1,0,0,1,2
3911,0,-1,3,-3,3,-3,4
3912,1,2,-3,3,-3,0,0
3913,-2,1,1,-2,1,-2,2
3914,0,-1,0,1,0,-1,1
3915,-1,0,2,-1,-1,0,1
3916,0,-2,3,-2,0,2,4
3917,-2,3,-1,-1,-1,1,2
3918,-1,3,-1,-1,-1,2,2
3919,2,-2,2,0,-1,0,4
3920,0,-2,0,3,0,-1,3
3921,2,1,-3,2,0,-2,5
3922,1,-1,1,-1,0,0,4
3923,-1,1,-2,2,-1,1,0
3924,-1,-1,0,2,-3,3,3
3925,1,0,-1,1,-2,1,3
3926,1,0,0,-2,1,1,5
3927,2,-3,2,-1,1,0,4
3928,1,0,0,-2,2,-1,4
3929,-1,3,-2,2,-2,1,0
3930,1,-1,1,-1,1,-1,4
3931,0,1,0,0,-2,2,1
3932,2,-1,0,2,-1,0,3
3933,1,0,-2,3,-3,0,3
3934,3,-2,1,1,-1,0,3
3935,0,1,-1,-2,0,3,2
3936,-2,1,-2,3,-3,2,0
3937,-3,3,-1,-1,1,-1,2
3938,1,-1,2,-1,-1,1,1
3939,3,0,-1,-2,3,0,5
3940,-1,-2,2,-1,1,-1,4
3941,0,1,-1,0,0,2,5
3942,0,0,2,-2,1,-1,4
3943,1,-1,1,-1,1,-1,4
3944,1,-2,1,-1,0,0,4
3945,3,-2,0,-1,3,-1,4
3946,0,1,-1,1,1,-1,5
3947,0,1,0,0,1,-2,5
3948,3,-2,1,-1,-1,2,4
3949,1,0,0,0,1,-3,5
3950,-2,0,-1,2,-2,3,0
3951,1,0,-1,0,0,0,5
3952,1,-1,-1,2,1,-2,5
3953,0,3,-3,2,-2,3,0
3954,-1,1,-1,1,0,0,0
3955,0,0,-1,2,-1,1,3
3956,2,1,-1,-2,2,-1,5
3957,0,0,1,-1,2,-2,4
3958,0,1,-1,-1,3,-1,2
3959,-2,3,-2,-1,3,-1,2
3960,1,-1,0,1,-2,2,3
3961,0,-1,3,-2,-1,3,1
3962,1,-1,-1,3,-3,1,3
3963,0,-1,2,0,-2,1,1
3964,3,-1,-1,1,-1,-1,3
3965,3,0,0,-2,0,1,4
3966,2,-2,3,-3,3,-3,4
3967,3,-3,3,-3,2,-2,4
3968,-2,2,-1,-1,-1,0,2
3969,-1,0,1,0,0,0,1
3970,0,1,0,0,0,-1,5
3971,-1,1,-1,2,-2,1,0
3972,-1,-1,0,2,-2,0,3
3973,-1,1,-1,2,-3,3,0
3974,-2,3,-3,3,-1,1,0
3975,1,-1,0,1,-1,1,3
3976,-1,0,1,-2,2,1,2
3977,-2,0,0,1,0,-1,1
3978,1,-2,0,-1,1,-1,4
3979,-1,-1,-1,3,-3,3,3
3980,-1,3,0,-3,2,0,2
3981,3,-2,1,-2,3,-2,4
3982,0,2,-2,0,1,-1,5
3983,0,-2,2,-2,1,-1,4
3984,-1,1,-1,0,1,-1,2
3985,1,0,-1,1,-1,1,3
3987,-1,2,-2,-1,1,0,2
3988,-1,2,-2,1,-1,1,0
3989,0,-1,2,-2,2,-2,4
3990,1,-1,1,0,-2,2,1
3991,0,3,-1,-1,2,-1,2
3992,1,-3,1,0,0,2,4
3993,-1,0,-1,3,-3,3,0
3994,0,0,1,-2,0,0,1
3995,0,1,-1,2,-3,2,0
3996,1,-2,2,1,-3,3,3
3997,0,0,1,-2,-1,3,1
3998,0,-1,-1,1,2,-3,5
3999,0,0,1,1,-3,3,1
4000,1,-3,2,-1,0,2,4
4001,-1,-1,2,-1,0,-1,1
4002,-2,3,-1,-1,2,0,2
4003,2,0,-2,0,3,-3,5
4004,0,2,-1,0,0,-1,2
4005,-1,-1,0,2,-2,1,3
4006,-2,0,1,1,-2,0,1
4007,-1,0,2,-2,1,0,1
4008,1,0,-2,3,-3,2,3
4009,-1,0,0,2,-2,0,0
4010,1,0,-1,2,-1,-1,3
4011,0,0,2,-3,1,0,4
4012,-1,0,1,-2,3,-2,2
4013,2,0,0,0,-1,-1,3
4014,2,-2,0,1,0,0,3
4015,-2,0,-1,3,-2,2,0
4016,3,-3,0,2,1,-3,3
4017,1,0,-1,1,0,-1,5
4018,0,0,-1,1,-1,1,3
4019,0,-2,2,-1,0,1,4
4020,-3,3,-3,3,-3,3,0
4021,3,-2,1,-2,2,-2,4
4022,0,1,-1,1,-1,0,0
4023,3,-1,-2,2,-2,3,3
4024,1,-1,0,0,-1,3,3
4025,0,0,1,1,-1,-1,1
4026,-3,1,0,2,-2,2,0
4027,1,-1,1,0,-2,1,1
4028,1,-1,0,2,-3,0,3
4029,3,-2,0,0,0,1,3
4030,1,-1,1,-1,0,1,4
4031,3,-1,-1,0,1,1,5
4032,-1,1,-1,0,1,-1,2
4033,3,-3,3,-3,3,-3,4
4034,1,-1,1,-1,1,0,4
4035,-1,1,0,0,0,-1,2
4036,-1,3,-1,0,0,-2,2
4037,1,0,0,-1,1,0,5
4038,3,-1,-2,3,-1,0,3
4039,0,2,-2,0,0,2,5
4040,-1,1,0,-1,1,-1,2
4041,-2,-1,3,-2,-1,1,1
4042,0,0,2,-1,-1,0,1
4043,1,-2,1,-1,1,-2,4
4044,2,1,-1,1,-1,-1,3
4045,0,-1,1,0,-2,2,1
4046,-1,-1,0,4,0,-3,3
4047,0,1,1,-1,0,0,1
4048,-1,0,2,-1,-2,3,1
4049,-2,1,-2,2,-1,0,0
4050,3,-1,0,-1,0,2,4
4051,-1,0,0,-1,1,-1,2
4052,0,-1,1,0,-1,2,1
4053,2,-3,2,0,0,-1,4
4054,0,2,-2,2,-3,1,0
4055,0,-3,0,3,-3,3,3
4056,3,0,-1,0,-1,-1,3
4057,-2,0,0,1,0,-1,1
4058,-1,0,0,2,-3,3,0
4059,1,-2,0,3,0,-2,3
4060,-1,-2,1,2,-2,-1,3
4061,1,1,-1,1,-1,1,5
4062,0,1,-1,1,-1,1,0
4063,-1,0,-1,0,3,0,2
4064,0,1,1,-1,1,0,2
4065,2,-1,-1,0,0,0,5
4066,0,-2,1,-1,2,-2,4
4067,0,3,0,-2,1,1,2
4068,-2,3,-3,0,3,-1,2
4069,-1,1,-2,1,0,0,0
4070,1,-1,0,1,1,-1,5
4071,-2,2,0,0,-1,2,2
4072,-1,2,-3,3,-3,0,0
4073,0,1,-2,3,-3,0,0
4074,2,1,-1,-2,2,0,5
4075,-1,3,-3,2,-1,-1,0
4076,1,0,-1,1,0,-1,5
4077,-1,-1,0,1,1,-2,1
4078,1,-3,2,-2,3,-2,4
4079,0,3,-1,0,-2,3,0
4080,-1,-1,0,1,0,-1,1
4081,-1,2,-3,2,1,-3,0
4082,0,0,-1,0,0,1,5
4083,3,-2,1,-1,1,-1,4
4084,0,1,1,-3,2,0,2
4085,-2,2,-1,2,-2,0,0
4086,1,0,0,0,-2,3,3
4087,0,-1,1,0,0,-1,1
4088,-2,2,0,-1,0,1,2
4089,2,-3,0,2,1,0,3
4090,-2,2,-1,1,-1,1,0
4091,2,-2,-1,1,2,-3,5
4092,-1,0,1,-1,0,-1,1
4093,1,-1,-1,1,-1,2,3
4094,1,-1,1,0,-2,3,1
4095,-2,-1,3,-3,3,-3,4
4096,-2,3,-2,0,1,0,2
4097,-3,0,2,-2,3,0,2
4098,1,0,-1,2,-2,2,3
4099,-1,0,0,0,0,0,1
4100,0,1,1,-2,-1,3,1
4101,-1,3,-2,2,-2,0,0
4102,-1,2,-2,2,-2,1,0
4103,0,0,1,-2,3,-2,4
4104,0,0,-2,1,-1,3,0
4105,2,1,-3,1,0,1,5
4106,0,2,-2,1,0,1,0
4107,-1,0,1,0,-1,1,1
4108,2,-3,2,0,-2,1,3
4109,1,-1,1,1,-3,3,3
4110,1,-1,-1,0,3,-1,5
4111,1,-1,-2,3,-3,3,3
4112,-1,-1,1,-1,2,-2,4
4113,0,-1,1,0,-1,1,1
4114,1,-1,1,0,-1,0,1
4115,0,0,-1,1,-1,2,3
4116,-2,3,-3,0,3,-2,2
4117,2,1,-2,-1,1,2,5
4118,1,2,-1,-1,2,-3,5
4119,0,1,-3,3,-1,-1,0
4120,-1,-1,2,-1,-1,3,1
4121,-3,0,3,-1,0,1,1
4122,-1,1,-1,1,-1,0,0
4123,0,-1,0,1,-1,1,3
4124,-2,1,1,1,-3,2,1
4125,0,2,-3,3,-2,0,0
4126,2,0,0,-1,0,1,5
4127,-2,3,-2,1,0,-2,0
4128,1,-1,1,0,0,-2,1
4129,-1,-1,-1,2,-1,2,3
4130,1,0,-1,1,-1,1,3
4131,3,-1,-2,1,-1,2,3
4132,0,0,-1,0,1,0,5
4133,3,-3,3,0,-2,-1,4
4134,0,0,1,-2,0,3,1
4135,0,2,0,1,-3,3,0
4136,-1,-1,0,1,-1,0,1
4137,0,0,-2,2,0,0,5
4138,-2,1,0,0,1,-2,2
4139,3,-3,3,-3,1,0,4
4140,0,0,-1,1,-1,1,3
4141,-1,3,-2,-1,0,0,2
4142,0,-1,0,-1,1,0,5
4143,1,1,-2,1,-1,0,5
4144,-1,1,0,-1,-1,2,1
4145,1,-2,0,2,-2,1,3
4146,3,-1,0,-2,1,0,4
4147,-1,1,-2,0,0,3,2
4148,3,-1,-2,3,-3,1,3
4149,0,0,1,0,1,-3,1
4150,-1,0,1,1,-2,0,1
4151,0,1,-2,2,-1,0,0
4152,0,0,-2,2,0,1,5
4153,-1,2,-3,3,-3,1,0
4154,-1,0,0,1,0,-1,1
4155,-1,0,-2,3,-3,1,0
4156,3,-2,2,-1,0,-1,4
4157,-1,0,2,-2,0,-1,1
4158,-3,2,0,-1,1,0,2
4159,0,-1,0,2,-2,1,3
4160,-1,-1,0,0,0,1,1
4161,-2,1,0,2,-3,3,0
4162,0,-1,1,0,-1,1,1
4163,-1,1,-3,3,-1,-1,0
4164,1,-1,1,-1,1,0,4
4165,0,-2,1,1,-3,1,3
4166,-2,0,2,-3,0,3,1
4167,1,-2,1,-2,2,0,4
4168,-1,1,-2,0,2,-1,2
4169,-3,3,-3,3,0,-2,0
4170,1,2,-3,2,-1,0,0
4171,-1,4,-3,3,-3,3,0
4172,0,0,-2,1,1,-1,5
4173,0,2,-1,0,1,-3,2
4174,1,-3,1,2,-2,0,3
4175,0,-2,3,-3,1,2,4
4176,-1,1,-1,2,-3,0,0
4177,-1,2,-1,-1,-1,0,2
4178,1,-2,1,0,0,-1,4
4179,-2,1,1,-1,1,-1,2
4180,1,-1,1,-1,-1,1,1
4181,0,1,-1,1,-2,3,0
4182,0,3,-1,-1,-1,2,2
4183,-1,-1,2,-1,0,0,1
4184,-1,2,-1,-1,2,0,2
4185,-1,0,1,1,-1,-1,1
4186,2,0,0,0,0,-1,5
4187,-3,1,-1,0,3,-3,2
4188,2,1,-2,1,-1,1,5
4189,0,-1,0,0,2,-1,5
4190,-1,1,1,-2,3,-3,2
4191,1,-1,2,-1,-1,-1,1
4192,2,-3,0,0,3,-3,4
4193,-1,-1,2,-2,3,-2,4
4194,1,-1,2,-1,-2,2,1
4195,-2,0,1,0,0,-1,1
4196,1,1,-2,1,0,-1,5
4197,2,-2,0,1,-1,-1,3
4198,2,-1,0,1,-1,1,3
4199,0,1,2,-1,-1,1,1
4200,1,-1,0,2,-3,3,3
4201,0,0,-2,1,-1,3,0
4202,0,0,1,-1,1,-1,1
4203,1,-1,-1,3,-3,3,3
4204,-1,0,-1,0,3,0,2
4205,-2,0,3,-3,0,3,1
