CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
4242,-1,-2,3,-3,3,0,5
4243,1,-2,1,1,0,0,1
4244,0,-1,1,-2,3,-3,3
4245,-2,1,-2,-1,4,-2,3
4246,0,0,0,0,0,0,1
4247,-3,3,-3,3,-1,-1,4
4248,1,-1,1,-2,3,-2,2
4249,1,-2,0,0,1,-2,2
4250,3,-1,-2,-1,4,-2,2
4251,4,-3,1,-1,0,-1,2
4252,1,-2,-1,0,4,-3,3
4253,-3,0,-1,0,4,-3,3
4254,-1,-1,1,-2,3,-3,3
4255,-3,0,-1,0,0,0,1
4256,1,0,1,1,-2,0,1
4257,-3,-1,0,0,0,0,1
4258,0,0,0,0,0,0,1
4259,0,0,0,0,0,0,1
4260,0,0,0,0,0,0,1
4261,-2,1,-2,3,0,-2,4
4262,0,0,0,0,0,0,1
4263,-1,4,-2,-1,3,-3,3
4264,-1,2,-2,0,1,0,4
4265,1,-2,3,-1,-2,3,5
4266,0,0,0,0,0,0,1
4267,-3,3,-3,-1,4,-3,3
4268,-3,3,-3,-1,0,4,4
4269,1,-3,3,-3,3,0,5
4270,2,-1,-1,2,-3,1,0
4271,2,-1,-1,3,-3,1,0
4272,-2,0,-1,-1,0,0,1
4273,-1,-1,3,-3,2,-1,5
4274,0,0,0,0,0,4,1
4275,0,-1,0,1,1,-1,1
4276,-1,2,0,-1,0,1,1
4277,4,-3,-1,0,4,-2,2
4278,-1,0,-1,2,-3,0,0
4279,-1,-1,4,-3,3,0,5
4280,-1,1,-2,2,-1,1,4
4281,-2,3,-1,-1,0,0,4
4282,-1,0,3,-2,1,0,5
4283,4,-1,0,-2,-1,0,2
4284,-2,3,-3,2,-1,1,4
4285,-1,-1,3,0,-2,0,5
4286,2,-3,0,3,-3,3,0
4287,1,-1,1,-1,-1,3,1
4288,4,-3,-1,0,0,0,2
4289,-2,3,-1,-1,1,-2,4
4291,-1,4,-3,-1,0,4,4
4292,0,0,0,4,-3,-1,0
4293,3,0,-3,3,-1,-2,0
4294,0,0,0,0,0,0,1
4295,0,-1,0,-2,1,-1,1
4296,-3,3,-2,-1,-1,0,4
4297,-1,-1,1,-2,3,-3,3
4298,1,-2,-1,3,-3,3,0
4299,-1,3,-3,3,-3,-1,4
4300,0,-2,1,1,-1,0,1
4301,4,-3,-1,0,0,0,2
4302,-3,3,-3,-1,4,-3,3
4303,-3,0,-1,0,0,4,1
4304,2,-2,0,0,2,-3,2
4305,-3,-1,4,-3,-1,4,5
4306,0,0,0,0,0,0,1
4307,4,-3,3,-2,0,-1,2
4308,-3,0,-1,0,0,0,1
4309,-1,0,0,0,0,0,1
4310,0,0,0,0,0,0,1
4311,-3,3,-3,2,0,-1,4
4312,-1,0,-1,0,4,0,3
4313,0,-1,1,-1,0,1,1
4314,2,-3,2,-1,2,-2,2
4315,3,-3,3,-2,-1,3,2
4316,-1,1,2,-3,3,-3,3
4317,0,-1,2,0,-2,3,1
4318,3,-3,3,-1,-2,0,2
4319,4,-1,0,-2,2,0,2
4320,-2,3,-3,3,-3,3,4
4321,-2,3,-2,2,-1,-2,4
4322,-2,2,-2,3,-3,2,4
4323,0,-1,1,-1,1,0,1
4324,-1,0,0,0,0,0,1
4325,4,-3,-1,0,4,-1,2
4326,2,-1,2,-3,2,-2,2
4327,0,0,0,0,0,0,1
4328,0,-3,-1,4,-3,3,0
4329,0,0,0,0,0,0,1
4330,0,4,-3,3,-3,-1,4
4331,-2,3,-3,3,0,-3,4
4332,0,0,0,0,0,0,1
4333,3,0,-2,-1,3,-2,2
4334,2,-3,3,-3,3,0,2
4335,1,-1,0,1,-2,3,0
4336,0,-2,3,-2,0,2,5
4337,-1,-2,-1,0,4,-1,3
4338,0,0,0,0,0,0,1
4339,-1,1,-2,3,-2,1,0
4340,-3,-1,0,0,0,0,1
4341,-3,-1,0,0,0,0,1
4342,1,-1,-1,1,-2,3,0
4343,0,-2,0,2,1,-3,1
4344,4,-3,-1,0,0,0,2
4345,-3,-1,0,0,0,4,1
4346,-2,1,0,-2,3,-3,3
4347,0,0,0,0,0,0,1
4348,0,0,0,0,0,4,1
4349,1,1,-3,0,3,-3,3
4350,1,-2,-1,3,-3,2,0
4351,-1,-2,-1,0,0,0,1
4352,1,-1,0,0,-1,3,1
4353,0,-3,-1,0,4,-1,3
4354,-2,3,-2,1,-2,3,4
4355,-2,0,-1,3,-3,3,0
4356,-3,3,-3,3,-3,-1,4
4357,0,0,0,0,0,0,1
4358,4,-1,-2,3,-3,-1,0
4359,-3,2,-1,0,2,-2,3
4360,4,0,-1,-2,3,-3,2
4361,4,-1,-2,0,3,-3,2
4362,-3,0,2,-2,3,-1,5
4363,2,0,0,-1,1,-2,2
4364,4,-3,-1,0,0,0,2
4365,0,0,0,0,0,0,1
4366,3,-3,3,-1,1,-3,2
4367,0,1,-2,3,-3,-1,0
4368,0,0,4,-2,-1,-1,5
4369,-1,0,0,4,-3,-1,0
4370,3,0,-3,2,0,-2,0
4371,1,-2,-1,0,0,0,1
4372,-1,1,0,-1,0,1,1
4373,1,0,-2,2,1,-2,1
4374,-2,3,-2,-1,-1,0,4
4375,0,4,-3,-1,0,0,4
4376,-2,3,-1,-2,3,-1,3
4377,2,-3,0,-1,4,-3,2
4378,-1,0,-1,0,0,0,1
4379,-1,0,4,-3,0,-1,5
4380,1,1,-3,-1,4,-3,3
4381,-3,-1,0,0,0,4,1
4382,0,0,0,0,0,0,1
4383,0,0,0,0,0,0,1
4384,0,0,0,4,-3,-1,0
4385,0,2,-2,0,0,1,4
4386,-1,3,-2,-1,-1,4,4
4387,-3,-1,0,0,0,0,1
4388,-1,0,0,0,4,-3,3
4389,-3,3,-2,1,0,-2,4
4390,4,-3,-1,4,-3,-1,0
4391,1,1,-3,-1,0,0,1
4392,-2,1,2,-3,2,0,5
4393,-1,-1,-1,0,4,-3,3
4394,-2,1,2,-3,0,3,5
4396,1,-1,-1,4,-2,2,0
4397,-1,0,4,-3,-1,0,5
4398,2,-3,3,-2,1,0,2
4399,0,0,0,0,0,0,1
4400,1,-1,1,-2,1,0,2
4401,3,-1,-1,1,-1,2,2
4402,2,-2,-1,3,-2,0,0
4403,-3,0,-1,4,0,-3,0
4404,2,-1,1,0,-2,3,2
4405,3,-2,0,0,0,1,2
4406,-3,-1,0,4,-3,-1,0
4407,1,0,0,1,0,1,1
4408,0,0,0,0,4,-3,3
4409,0,0,0,0,0,0,1
4410,-1,-1,3,-3,2,-1,5
4411,-3,1,-1,3,-1,-2,4
4412,-3,-1,0,4,-3,3,0
4413,-1,-2,0,1,-1,3,1
4414,-3,2,-2,-1,0,4,4
4415,1,-1,1,0,-1,0,1
4416,0,1,-1,1,-1,0,1
4417,0,0,0,0,0,0,1
4418,2,1,-3,1,0,2,1
4420,1,-2,1,0,-1,0,1
4421,0,2,-1,-2,3,-1,3
4422,-3,-1,0,0,4,-3,3
4423,-2,1,2,-2,0,-1,5
4424,0,1,-2,-1,0,4,1
4426,1,-1,1,0,0,-1,1
4427,-1,0,0,0,0,0,1
4428,-3,-1,4,0,-2,-1,5
4429,-3,1,1,1,-2,-1,1
4430,-1,0,0,0,4,-3,3
4431,0,1,0,0,-1,1,1
4432,2,-2,3,-3,1,1,5
4433,0,0,0,0,0,0,1
4434,3,-1,0,-1,1,-1,2
4435,1,1,-3,2,-2,-1,0
4436,0,-3,-1,4,-2,-1,0
4437,-1,0,-2,3,-1,-2,0
4438,-2,-1,0,0,0,0,1
4439,4,-3,3,-3,3,-3,2
4440,-3,2,-2,2,-2,3,4
4441,3,-1,-1,-1,-1,0,2
4442,-1,0,-1,3,-1,-1,0
4443,-1,3,-3,3,-3,3,4
4444,-3,0,-1,4,-3,0,0
4445,-1,-1,3,-1,-2,2,5
4446,0,-3,3,-3,-1,0,5
4447,2,-3,-1,0,0,4,2
4448,0,-1,-1,0,4,-3,3
4449,-3,-1,0,0,0,0,1
4450,-1,-2,1,-1,3,-1,3
4451,1,1,-3,-1,0,4,1
4452,-3,2,-2,-1,4,-3,3
4453,3,-3,3,-2,1,-1,2
4454,0,1,0,0,-1,0,1
4455,-2,0,-1,0,4,-3,3
4456,-1,0,0,0,0,0,1
4457,-2,3,-1,-2,3,-3,3
4458,-2,0,-1,0,4,-1,3
4459,-3,3,-2,0,2,-3,3
4460,0,-1,3,-3,3,-3,5
4461,2,1,-3,1,-1,-1,0
4462,-1,1,1,-1,2,-3,3
4463,3,-3,-1,0,0,4,2
4464,3,-2,1,-2,0,3,2
4465,0,0,0,0,0,0,1
4466,-3,-1,0,0,4,-2,3
4467,2,-3,3,-1,-2,2,2
4468,-3,0,3,-1,-1,0,5
4469,3,-3,3,-2,0,-1,2
4470,3,-3,3,-3,-1,0,2
4472,0,0,4,-3,-1,0,5
4473,-3,-1,0,0,0,4,1
4474,-1,2,-1,-2,3,-3,3
4475,-3,3,-2,-1,2,1,3
4476,4,-3,0,-1,4,-3,2
4477,0,4,0,-2,1,1,3
4478,-1,-1,2,-1,1,0,5
4479,0,0,0,0,0,0,1
4480,-1,3,-1,-1,1,0,3
4481,-1,0,0,4,-2,1,0
4482,-1,1,-2,1,-2,2,4
4483,-1,0,0,4,-1,0,0
4484,1,-2,0,2,-1,-1,0
4485,-1,0,0,0,0,0,1
4486,0,-3,0,3,-3,3,0
4487,1,1,1,-2,1,0,1
4488,2,-2,-1,0,0,0,2
4489,0,0,3,0,-3,3,5
4490,0,0,0,0,0,0,1
4491,3,-3,1,-1,3,-2,2
4492,0,0,0,0,0,0,1
4493,-2,1,-2,3,-1,-2,4
4494,-3,0,3,-3,-1,0,5
4495,0,0,0,4,-3,-1,0
4496,0,0,0,4,-3,-1,0
4497,3,-2,0,1,-1,0,2
4498,0,0,0,1,0,0,1
4499,3,-3,-1,4,-3,3,0
4500,4,-3,-1,0,4,-3,2
4501,-2,2,-2,3,-3,-1,4
4502,1,1,-2,1,0,-2,1
4503,-2,3,-3,3,-2,-1,4
4504,0,0,0,0,0,0,1
4505,0,-3,-1,0,4,-3,3
4506,0,-1,0,1,-1,0,1
4507,-1,-1,-1,0,4,-3,3
4508,0,0,-1,1,-2,-1,1
4509,4,-2,-1,3,-2,1,0
4510,-3,3,-1,1,-1,-2,4
4511,0,0,0,0,0,0,1
4512,4,-3,-1,0,0,0,2
4513,4,-3,3,-3,-1,0,2
4514,0,-3,-1,4,-1,-1,0
4515,2,-2,0,0,2,-2,2
4516,0,-2,3,-3,-1,0,5
4517,3,-3,-1,0,4,-3,2
4518,1,-1,3,-3,3,-3,5
4519,4,-3,-1,0,0,0,2
4520,-3,-1,0,0,0,0,1
4521,-1,0,-1,3,0,-3,0
4522,2,-1,-1,3,-2,1,0
4523,-3,-1,0,0,0,0,1
4524,0,3,0,-3,3,-3,3
4525,-1,2,-3,1,2,-2,3
4526,1,1,0,-1,0,1,1
4527,4,0,-2,-1,3,-2,2
4528,-3,1,2,-2,1,-1,5
4529,1,-3,-1,0,4,-1,2
4530,3,-1,-1,-1,2,-1,2
4531,0,1,-2,3,-2,-1,0
4532,0,0,0,0,0,0,1
4533,0,1,0,-1,2,-3,3
4535,-3,3,-2,0,-1,0,4
4536,0,0,0,4,-3,-1,0
4537,4,-3,-1,0,0,0,2
4538,1,-1,0,1,0,-2,1
4539,4,-3,-1,0,0,0,2
4540,1,1,-3,2,-2,1,0
4541,-1,-1,4,0,0,-3,5
4542,0,0,0,0,0,0,1
4543,-1,1,-1,-1,3,0,3
4544,0,-1,2,0,0,-1,1
4545,-3,-1,0,4,-3,-1,0
4546,1,2,-1,-1,-1,-1,1
4547,0,0,0,0,0,0,1
4548,0,0,0,0,0,4,1
4549,0,2,-3,-1,4,0,3
4550,0,0,0,0,0,0,1
4551,-1,0,1,-1,2,-1,3
4552,3,-3,3,-3,-1,4,2
4553,-2,3,-3,3,-3,3,4
4554,-2,0,1,0,-1,-1,1
4555,-2,0,-1,3,-3,1,0
4556,1,0,0,-2,3,-1,3
4557,3,-3,0,3,-2,2,0
4558,1,-1,-1,3,-1,1,0
4559,1,-3,2,0,-1,0,2
4560,4,-3,3,-3,3,-3,2
4561,0,0,0,0,0,0,1
4562,0,-2,0,2,-2,-1,0
4563,-3,0,-1,4,-1,0,0
4564,3,0,-2,-1,0,3,2
4565,-2,3,-3,-1,0,0,4
4566,-1,0,1,1,-2,0,1
4567,-2,3,-3,3,-2,1,4
4568,0,4,-3,-1,0,0,4
4569,2,-1,0,1,-1,1,0
4570,-2,2,-2,1,1,-3,4
4571,4,-3,-1,0,0,0,2
4572,0,2,-1,-1,3,-2,3
4573,-2,-1,0,0,0,0,1
4574,0,0,1,0,-1,0,1
4575,-1,0,0,0,0,0,1
4576,-3,3,-3,2,0,-2,4
4577,-1,0,2,-2,0,-1,5
4578,4,-3,3,0,-3,-1,2
4579,0,0,0,0,0,0,1
4580,4,-3,-1,0,0,0,2
4581,-1,2,-3,3,0,-1,4
4582,0,0,0,0,0,0,1
4583,0,-1,-1,0,4,-3,3
4584,0,-2,3,-1,-2,0,5
4585,1,2,-2,0,0,1,4
4586,1,-1,-1,0,4,-3,3
4587,0,0,0,0,0,0,1
4588,0,0,0,0,0,0,1
4589,0,0,0,0,0,0,1
4590,0,-1,2,0,0,-1,1
4591,0,4,-3,-1,4,-1,3
4592,0,0,4,-3,-1,0,5
4593,2,-3,-1,4,-3,0,0
4594,0,-2,3,-3,3,-3,5
4595,-2,3,0,-1,-1,0,4
4596,0,1,0,0,-1,1,1
4597,-1,4,-3,-1,0,0,4
4598,-1,0,-2,3,-2,0,0
4599,-3,2,-1,-1,-1,4,4
4600,-1,2,-2,3,0,-1,4
4601,4,-3,-1,4,-3,-1,0
4602,0,-1,4,-3,-1,0,5
4603,2,-2,-1,-1,4,-3,2
4604,0,1,0,-1,0,0,1
4605,3,-3,-1,4,0,-2,0
4606,-1,0,0,0,4,-1,3
4607,1,0,0,-1,3,-2,3
4608,0,0,0,0,0,0,1
4609,1,-2,0,3,0,-2,0
4610,3,0,-1,-2,3,-2,2
4611,3,-2,-1,3,-3,3,0
4612,0,4,-3,-1,0,0,4
4613,3,-1,0,1,-3,1,0
4614,3,-3,-1,0,0,4,2
4615,0,4,-3,-1,0,0,4
4616,-2,-1,4,-1,-1,-1,5
4617,-1,0,-1,3,-2,1,0
4618,0,0,0,0,0,0,1
4619,1,0,1,-1,1,1,1
4620,3,-3,3,-3,3,-3,2
4621,-2,3,-2,2,-2,1,4
4622,1,-1,0,1,-2,3,0
4623,4,-3,3,-1,-2,3,2
4624,-3,3,0,-3,3,-2,3
4625,-1,3,-1,-1,2,-3,3
4626,-2,-1,2,0,-1,-1,1
4627,-2,0,1,0,-2,3,1
4628,-1,-1,1,0,-1,1,1
4629,1,2,-3,3,-3,3,0
4630,-3,-1,0,0,4,0,3
4631,-2,2,-2,-1,3,-1,3
4632,0,0,0,4,-2,1,0
4633,0,4,-3,-1,0,4,4
4634,-1,2,-2,3,-1,1,4
4635,3,-1,0,-1,2,-3,2
4636,-1,0,-2,-1,4,-3,3
4637,0,-3,3,-3,-1,0,5
4638,4,0,-3,-1,4,-3,2
4639,0,-2,2,1,-3,3,0
4640,0,0,0,4,-3,-1,0
4641,-2,1,2,-1,-1,-1,5
4642,-1,0,3,-2,0,-1,5
4643,-3,3,-1,-1,-1,3,4
4644,1,-1,0,1,0,-1,1
4645,-2,0,-1,-1,4,0,3
4646,0,-2,3,-3,2,-1,5
4647,-1,0,0,2,-2,0,0
4648,1,-2,-1,0,0,0,1
4649,-3,3,-3,3,0,-3,4
4650,-3,3,-3,-1,4,-2,3
4651,3,-3,-1,4,-3,-1,0
4652,4,-3,-1,0,0,0,2
4653,-3,2,-1,1,0,0,4
4654,0,0,0,0,0,0,1
4655,-2,0,-1,0,0,4,1
4656,-1,0,0,0,0,0,1
4657,1,-1,1,-1,0,1,1
4658,0,0,4,-3,3,-3,5
4659,0,0,0,0,0,4,1
4660,0,4,-3,3,-3,-1,4
4661,0,0,4,-3,-1,4,5
4662,-1,0,-1,0,0,0,1
4663,-3,3,0,-3,-1,0,4
4664,4,-3,-1,0,4,-3,2
4665,0,-1,-1,4,0,-3,0
4666,0,0,0,0,0,0,1
4667,0,-1,1,0,-2,3,1
4668,0,4,-3,3,-3,3,4
4669,-3,1,2,-1,-1,0,5
4670,-1,0,-1,0,4,-1,3
4671,-2,3,-2,-1,3,-1,3
4672,-2,-1,-1,0,0,0,1
4673,-2,1,2,-3,3,-3,3
4674,0,0,0,0,4,-3,3
4675,0,0,0,0,4,-3,3
4676,2,-3,2,-2,-1,0,2
4677,0,0,4,-3,-1,0,5
4678,4,-3,-1,0,4,-3,2
4679,0,0,4,-3,-1,0,5
4680,3,-3,3,-2,2,-3,2
4681,-1,4,-1,1,-2,1,4
4682,3,-3,3,-3,3,-1,2
4683,-2,1,-2,-1,4,-3,3
4684,0,0,0,0,0,0,1
4685,2,-3,3,-2,0,0,2
4686,-1,0,1,-3,-1,0,5
4687,-1,1,1,-2,-1,4,1
4688,1,-3,3,-1,-2,-1,5
4689,0,0,0,0,0,0,1
4690,3,-3,3,0,-2,0,2
4691,-3,3,-2,0,0,1,4
4692,-3,3,-3,0,3,-3,3
4693,0,-2,-1,-1,0,0,1
4694,-1,-2,3,-2,1,-1,5
4695,-3,2,1,-3,3,-3,3
4696,0,-1,-2,3,-2,-1,0
4697,-1,4,-2,1,-1,1,4
4698,-2,1,0,-1,3,0,3
4699,0,0,0,0,0,0,1
4700,-1,-2,3,-1,-1,1,5
4701,1,-3,3,0,-2,-1,5
4702,4,-3,-1,4,-3,-1,0
4703,3,-3,1,2,-2,0,0
4704,2,-1,-1,1,-1,1,0
4705,4,-1,0,-1,-1,3,2
4706,-1,-1,3,-3,3,-3,5
4707,0,-3,3,-3,3,-3,5
4708,1,-2,3,-3,0,3,5
4709,0,0,0,0,0,0,1
4710,0,0,0,0,0,0,1
4711,-3,2,-2,3,-3,1,4
4712,3,-3,-1,0,4,-3,2
4713,1,-2,1,1,-2,3,0
4714,1,0,-2,-1,0,0,1
4715,-3,2,1,-1,-1,1,1
4716,1,1,-3,3,-1,-2,0
4717,0,-2,1,2,-1,-1,0
4718,3,-3,-1,0,0,4,2
4719,-1,0,0,4,-3,3,0
4720,0,0,0,0,0,0,1
4721,0,-3,3,-3,0,3,5
4722,0,4,-1,-2,-1,4,4
4723,-3,-1,0,0,0,0,1
4724,0,2,-3,2,-1,-1,4
4725,-2,2,1,-3,-1,4,5
4726,-1,0,0,0,0,0,1
4727,4,-3,3,-3,1,0,2
4728,-1,-1,0,-1,4,0,3
4729,-1,-2,3,-1,-1,2,5
4730,1,-3,-1,0,0,0,2
4731,-1,-1,2,-2,1,-2,5
4732,0,0,0,0,0,0,1
4733,-3,3,-2,-1,3,-1,3
4734,1,-3,1,-1,3,-1,2
4735,0,0,4,-3,3,-3,5
4736,0,0,4,-3,-1,0,5
4737,4,-3,-1,4,-3,-1,0
4738,-1,3,-3,0,3,-1,3
4739,0,0,0,0,0,0,1
4740,-1,-2,3,-2,-1,-1,5
4741,0,0,4,-3,-1,0,5
4742,-2,1,0,-2,3,-2,3
4743,0,0,0,0,0,0,1
4744,-3,3,-3,-1,0,4,4
4745,-1,-2,-1,0,0,0,1
4746,-3,0,-1,0,4,-3,3
4747,-3,3,-2,2,-1,-1,4
4748,4,-3,3,-2,1,-2,2
4749,-2,2,-1,2,-3,0,4
4750,-2,2,0,0,0,0,1
4751,-3,0,-1,4,-1,-2,0
4752,-3,1,2,-2,-1,2,5
4753,-3,0,3,-2,2,-3,5
4754,0,4,-3,-1,0,4,4
4755,1,-2,3,-1,-1,1,5
4756,2,-1,1,-2,3,-2,2
4757,0,4,-3,-1,0,0,4
4758,2,-2,3,0,-3,2,2
4759,-3,-1,0,0,0,0,1
4760,-3,1,1,-1,0,0,1
4761,0,0,0,0,0,0,1
4762,4,-3,-1,0,0,0,2
4763,3,-2,-1,-1,4,-1,2
4764,-2,-1,-1,0,4,0,3
4765,0,0,0,0,0,0,1
4766,-2,-1,-1,0,4,-3,3
4767,0,0,0,4,-3,-1,0
4768,-1,1,-1,0,-1,2,1
4769,-1,0,0,4,-3,3,0
4770,-1,-2,0,3,-3,3,0
4771,-1,-2,-1,4,-2,-1,0
4772,0,1,-2,3,-3,-1,0
4773,-3,-1,0,0,0,0,1
4774,3,-2,1,-1,1,-2,2
4775,2,-2,2,0,-1,0,2
4776,0,0,0,0,0,0,1
4777,0,4,-1,-1,1,-1,4
4778,0,0,-2,2,0,-1,1
4779,4,-3,-1,4,-3,-1,0
4780,4,0,-3,1,1,0,2
4781,3,-1,0,0,0,-2,2
4782,0,0,1,0,-1,-1,1
4783,0,0,4,-3,-1,4,5
4784,0,0,4,-3,-1,0,5
4785,2,-2,-1,3,-3,3,0
4786,-1,0,-1,1,-1,1,1
4787,0,4,-3,-1,0,4,4
4788,-1,4,-3,3,-1,0,4
4789,0,0,0,0,0,0,1
4790,1,1,-3,2,-2,3,0
4791,0,0,0,0,0,0,1
4792,0,0,4,-3,-1,0,5
4793,3,-2,-1,3,-3,0,0
4794,1,-2,3,-1,0,-2,5
4795,2,-1,2,-3,3,-3,2
4796,-2,0,-1,4,-2,2,0
4797,0,0,0,0,0,4,1
4798,0,0,0,0,0,0,1
4799,-2,-1,2,-2,3,-3,5
4800,0,0,0,0,0,0,1
4801,0,-2,-1,0,0,0,1
4802,0,1,1,-1,-1,-1,1
4803,1,-2,-1,1,2,-3,2
4804,-2,1,2,-3,-1,4,5
4805,3,-3,-1,4,-2,-1,0
4806,-1,-1,-1,-1,4,-3,3
4807,0,3,-3,-1,0,4,4
4808,4,-1,-2,-1,0,0,2
4809,3,-3,-1,0,4,-1,2
4810,0,4,-1,-2,3,-1,3
4811,4,-3,-1,0,0,0,2
4812,0,0,0,0,0,0,1
4813,0,4,-3,3,-3,-1,4
4814,0,0,0,0,0,0,1
4815,-3,-1,0,0,0,0,1
4816,0,0,-2,3,-3,1,0
4817,0,1,-2,2,1,-3,4
4818,0,-1,4,-2,1,-2,5
4819,0,4,-3,-1,0,0,4
4820,0,0,0,0,0,0,1
4821,4,-3,-1,0,4,-3,2
4823,0,0,0,0,0,0,1
4824,0,0,0,0,0,0,1
4826,0,0,0,0,0,0,1
4827,-1,0,0,0,0,4,1
4828,-3,2,0,-2,-1,4,1
4829,0,0,0,0,0,0,1
4830,0,0,0,0,0,0,1
4831,-3,3,-2,2,-3,3,4
4832,1,0,-1,1,0,-2,1
4833,-3,-1,0,0,0,0,1
4835,-2,1,-1,-1,0,0,1
4836,-2,3,-1,-1,-1,3,4
4837,1,0,-1,-1,3,-3,3
4838,0,0,1,-1,1,0,1
4839,-2,-1,3,-2,2,-3,5
4840,1,-1,3,-2,0,1,5
4841,0,0,0,0,0,0,1
4842,-1,3,-2,0,2,-2,3
4843,3,-3,-1,0,4,-3,2
4844,-2,-1,-1,0,0,0,1
4845,-3,0,-1,0,0,0,1
4846,-3,2,-2,3,-3,3,4
4847,4,-3,-1,4,-3,3,0
4848,0,4,-3,0,3,-3,3
4849,0,0,4,-3,-1,0,5
4850,0,-3,1,1,1,-3,1
4851,0,4,-3,-1,0,0,4
4852,0,0,4,-3,2,-1,5
4853,3,0,-3,1,0,-1,0
4854,-1,1,-1,0,2,-2,3
4855,0,0,0,0,0,0,1
4856,-3,3,-3,3,-2,1,4
4857,-1,1,-2,-1,4,-1,3
4858,0,0,0,0,0,0,1
4859,1,-3,3,-1,-2,3,5
4860,0,0,0,0,0,0,1
4861,4,-3,-1,0,4,-3,2
4862,-3,2,-2,2,1,-2,4
4863,0,0,0,0,0,0,1
4864,0,0,4,-3,-1,4,5
4865,-3,3,-2,2,-2,1,4
4866,0,0,0,0,0,4,1
4867,4,-3,-1,0,0,0,2
4868,2,-2,1,1,-1,-1,2
4869,1,-1,-1,3,-2,-1,0
4870,-3,1,-1,3,-2,1,4
4871,0,-1,1,1,-3,3,0
4872,-3,0,3,-3,3,0,5
4873,0,0,0,0,0,0,1
4874,-1,0,1,0,-1,-1,1
4875,4,-1,0,-2,3,-3,2
4876,1,-2,-1,3,-1,-2,0
4877,4,-3,-1,0,4,-3,2
4878,-1,3,-3,3,-2,0,4
4879,3,-1,-2,2,-1,0,0
4880,3,-3,-1,4,-3,3,0
4881,0,1,1,-2,0,0,1
4882,-2,2,0,-1,1,0,3
4883,1,-2,-1,0,0,0,1
4884,0,0,0,0,0,0,1
4885,3,0,-3,0,-1,4,1
4886,0,-1,1,-1,0,-1,1
4887,0,0,0,0,0,0,1
4888,-3,-1,4,-3,3,0,5
4889,0,1,0,-1,1,-1,1
4890,0,0,-1,0,0,0,1
4891,4,-1,-1,-1,-1,0,2
4892,-1,0,-1,3,-2,2,0
4893,-2,-1,2,1,-3,1,1
4894,-1,0,0,0,0,0,1
4895,0,0,0,0,0,0,1
4896,3,-2,1,-1,1,-1,2
4897,1,0,-1,2,-2,1,0
4898,0,4,-3,-1,0,0,4
4899,-1,-1,1,0,-1,-1,1
4900,4,-1,-2,-1,4,-3,2
4901,3,0,-3,3,-2,1,0
4902,0,-1,1,0,-1,1,1
4903,2,-2,3,-1,-2,3,2
4904,-2,-1,1,1,-1,0,1
4905,0,4,-2,-1,-1,0,4
4906,-1,3,-2,1,0,-1,4
4907,4,-3,-1,0,0,0,2
4908,-3,3,-2,0,0,-1,4
4909,0,0,0,0,4,-3,3
4910,-2,-1,3,-3,3,-1,5
4911,-3,-1,4,-2,1,1,5
4912,0,0,0,0,0,0,1
4913,2,-3,3,-3,-1,0,5
4914,0,-2,1,-2,3,-2,5
4915,0,0,0,0,0,0,1
4916,3,-1,0,-1,0,2,2
4917,-3,1,1,-1,-1,3,1
4918,3,-1,0,0,0,-1,2
4919,-2,1,1,0,-1,1,1
4920,-1,4,-3,-1,4,-2,3
4921,-3,3,-3,3,-3,3,4
4922,-3,-1,4,-3,-1,0,5
4923,-2,-1,3,-3,3,-3,5
4924,2,0,-2,2,-1,-1,0
4925,0,0,0,0,4,-3,3
4927,4,-3,-1,0,0,4,2
4928,-1,-1,0,4,-3,-1,0
4929,-3,1,-1,-1,4,-3,3
4930,3,-3,-1,0,4,-3,2
4931,3,-2,-1,3,-3,3,0
4932,-2,-1,3,-2,-1,-1,5
4933,3,-3,3,-1,-1,-1,2
4934,0,2,-3,1,-1,3,4
4935,0,0,4,-1,0,-1,5
4936,0,3,-1,0,-2,3,4
4937,1,0,-1,0,1,1,1
4938,0,-1,-2,3,-2,-1,0
4939,0,0,4,-3,-1,0,5
4940,4,-3,-1,0,0,0,2
4941,3,-3,3,-3,-1,0,2
4942,-1,-2,0,-1,4,0,3
4943,3,-3,2,-1,1,-1,2
4944,1,0,-2,-1,4,-2,3
4945,-1,4,-3,-1,4,-3,3
4946,0,-2,1,-1,0,1,1
4947,1,-2,2,1,-2,0,0
4948,4,-1,-2,0,3,0,2
4949,-3,-1,4,0,-3,3,5
4950,3,-2,1,-2,3,-3,2
4951,-1,0,-1,0,0,0,1
4952,3,0,-3,3,-2,-1,0
4953,0,-1,0,4,-2,1,0
4954,0,4,-2,-1,-1,0,4
4955,0,0,-1,0,0,0,1
4956,1,0,-1,1,1,-3,1
4957,-1,-1,3,0,-3,-1,5
4958,0,0,0,0,0,0,1
4959,3,-3,3,-2,1,-2,2
4960,-3,1,1,0,-1,1,1
4961,-1,-1,2,1,-3,3,1
4962,0,-1,0,0,1,1,1
4963,0,0,0,0,0,0,1
4964,0,-3,1,0,2,-2,2
4965,2,-2,-1,0,0,0,2
4966,0,0,0,0,0,0,1
4967,4,-3,3,-3,3,-3,2
