CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_저가_clust_id
5596,3,-1,-2,-1,0,0,5
5597,0,0,0,0,0,0,3
5598,-2,-1,-1,0,4,-3,1
5599,3,0,-1,-1,0,0,5
5600,3,-3,-1,4,-3,3,4
5601,-3,-1,0,0,0,0,3
5602,1,2,-3,0,3,-3,1
5603,0,0,0,0,0,0,3
5604,-1,-2,-1,0,0,0,3
5605,3,-2,0,-1,3,-2,5
5606,0,0,0,0,0,0,3
5607,0,0,0,0,0,0,3
5608,0,0,0,0,0,0,3
5609,0,0,0,0,0,0,3
5611,0,0,3,0,-3,2,2
5612,0,0,0,0,0,0,3
5613,-3,0,3,-3,-1,0,2
5614,-1,-2,3,-1,-1,-1,2
5615,0,0,0,0,0,0,3
5616,4,-3,-1,0,4,-3,5
5617,-1,0,0,0,0,0,3
5618,-1,0,0,0,0,0,3
5619,4,-3,3,-2,-1,1,5
5620,4,-3,0,2,0,-2,5
5621,-3,-1,0,4,-2,1,4
5622,0,4,-3,3,-1,-2,0
5623,-1,0,0,0,0,0,3
5624,0,0,0,0,0,4,3
5625,3,-2,2,-2,0,2,5
5626,-1,0,1,-1,0,1,3
5627,3,-2,0,0,-1,3,5
5628,0,2,-2,-1,-1,0,0
5629,-1,1,-2,-1,0,0,3
5630,0,0,0,0,0,0,3
5631,-2,3,-1,-1,2,-3,1
5632,0,0,0,0,0,0,3
5633,2,-1,-1,3,-3,0,4
5634,0,0,0,0,0,0,3
5635,-1,3,-3,-1,0,4,0
5636,3,-3,3,-3,-1,0,5
5637,0,0,0,0,0,0,3
5638,4,-3,-1,0,0,0,5
5639,0,0,0,0,0,0,3
5640,1,-3,2,-1,0,0,5
5641,4,-3,-1,0,0,0,5
5642,0,4,-3,-1,0,0,0
5643,-1,0,0,0,0,0,3
5644,4,-3,1,-1,-1,0,5
5645,0,0,0,0,0,0,3
5646,1,0,-1,-1,0,-1,3
5647,0,0,0,0,0,0,3
5648,0,0,0,0,0,0,3
5649,4,-3,-1,0,0,0,5
5650,-2,3,-3,3,-3,3,0
5651,3,-3,-1,0,0,0,5
5652,0,0,0,4,-3,-1,4
5653,-3,-1,0,0,0,0,3
5654,0,0,0,0,0,4,3
5655,0,0,0,4,-3,-1,4
5656,0,0,0,0,0,0,3
5657,-1,0,4,-3,-1,0,2
5658,0,0,4,0,-3,3,2
5659,1,-1,-1,3,-2,1,4
5660,1,-2,3,-2,2,-3,2
5661,0,0,0,0,0,0,3
5662,0,-2,3,0,-3,2,2
5663,4,-2,1,-2,2,-2,5
5664,0,0,0,4,-3,-1,4
5665,0,0,0,0,4,-3,1
5666,0,0,0,0,0,0,3
5667,3,-1,0,0,-1,0,5
5668,3,-2,0,0,1,0,5
5669,-3,3,-3,3,-3,-1,0
5670,0,0,0,0,0,0,3
5671,-3,-1,0,0,0,0,3
5672,3,-1,0,-2,-1,4,5
5673,0,0,0,0,0,4,3
5674,4,-3,-1,0,4,-3,5
5675,4,0,0,-1,0,0,5
5676,0,0,0,0,4,-1,1
5677,0,-3,3,-1,-1,0,2
5678,0,4,-3,-1,0,0,0
5679,0,0,0,0,0,0,3
5680,0,0,0,0,4,-2,1
5681,0,0,0,0,0,0,3
5682,0,0,4,-3,3,-2,2
5683,0,0,0,0,0,0,3
5684,0,0,4,-2,-1,0,2
5685,-1,0,4,-3,-1,0,2
5686,0,0,0,0,0,0,3
5687,0,0,0,0,0,0,3
5688,1,-1,2,-2,0,1,2
5689,0,0,0,0,4,-2,1
5690,0,3,-3,-1,4,-3,1
5691,0,0,4,-3,3,-3,2
5692,0,-1,0,0,1,0,3
5693,0,0,0,0,0,0,3
5694,0,0,0,0,0,0,3
5695,0,0,0,0,0,0,3
5696,-1,3,-2,1,-2,3,0
5697,0,0,0,0,0,0,3
5698,0,0,0,0,0,0,3
5699,0,0,0,0,0,0,3
5700,1,-1,1,0,-1,1,3
5701,-2,-1,3,-3,0,3,2
5702,-3,-1,4,-3,-1,0,2
5703,0,0,0,0,0,0,3
5705,-2,1,-2,1,-1,-1,0
5706,3,-3,0,3,0,-2,4
5707,0,4,-3,-1,0,0,0
5708,0,0,0,0,0,0,3
5709,-3,0,-1,0,4,-3,1
5710,0,0,0,0,0,0,3
5711,-3,-1,0,0,0,0,3
5712,0,0,0,0,0,0,3
5713,0,0,0,0,0,0,3
5714,0,0,0,4,-3,-1,4
5715,0,0,0,0,0,0,3
5716,-1,0,0,0,0,0,3
5717,0,0,0,0,0,0,3
5718,-3,3,-3,3,-1,-2,0
5719,-3,2,-2,3,0,-2,0
5720,-1,-1,0,0,0,4,3
5721,0,0,0,0,4,-3,1
5722,0,0,0,0,0,0,3
5723,2,-2,1,-2,3,-3,5
5724,0,0,0,0,0,0,3
5725,-3,-1,0,4,-3,-1,4
5726,0,0,0,0,0,4,3
5727,0,0,0,0,4,-3,1
5728,-1,0,0,0,0,0,3
5729,-2,0,3,-3,3,-3,2
5730,0,0,0,0,0,0,3
5731,0,0,0,0,0,4,3
5732,0,0,0,0,0,0,3
5733,4,-3,-1,4,-3,-1,4
5734,0,-2,3,-1,-2,3,2
5735,1,-2,3,-3,-1,0,2
5736,0,0,4,-3,3,-2,2
5737,0,0,0,4,0,-3,4
5738,1,0,0,0,1,-3,3
5739,0,0,0,0,0,0,3
5740,-3,-1,4,-1,-2,-1,2
5741,-3,3,-3,-1,0,0,0
5742,0,4,-3,-1,4,-3,1
5743,0,3,-3,3,-3,-1,0
5744,-2,1,0,-1,0,0,3
5745,1,-1,-1,-1,0,4,3
5746,0,0,0,0,0,0,3
5747,0,0,0,0,0,0,3
5748,-2,3,-2,1,0,0,0
5749,0,0,0,0,0,0,3
5750,-1,1,-1,3,-2,-1,4
5751,0,0,0,0,0,0,3
5752,0,0,0,4,-3,-1,4
5753,0,0,0,0,0,0,3
5754,0,0,0,0,0,0,3
5755,0,0,0,0,4,-2,1
5756,-2,1,0,-1,1,-1,3
5757,1,-1,0,-1,-1,4,3
5758,0,0,0,0,0,0,3
5759,0,0,0,0,0,0,3
5760,0,0,0,0,0,0,3
5761,0,0,0,0,0,0,3
5762,0,0,0,0,0,0,3
5763,-3,0,3,-2,-1,-1,2
5764,0,0,0,0,0,0,3
5765,0,0,0,0,0,0,3
5766,-1,0,4,-3,-1,0,2
5767,-3,0,3,-3,-1,0,2
5768,4,-3,3,-3,-1,0,5
5769,-3,-1,0,0,4,-3,1
5770,0,0,0,0,0,0,3
5771,0,0,0,0,0,0,3
5772,3,-3,3,-3,3,-3,5
5773,0,0,0,0,0,0,3
5775,0,0,0,0,0,0,3
5776,-3,-1,0,0,0,0,3
5777,-3,3,-3,-1,0,0,0
5778,-3,0,-1,0,0,0,3
5780,-2,0,1,0,-1,2,3
5781,0,4,-3,3,-2,-1,0
5782,-1,-1,-1,3,-1,-2,4
5783,-1,-2,-1,0,0,0,3
5784,0,4,-3,-1,0,0,0
5785,3,-2,-1,3,0,-2,4
5786,3,0,-3,-1,0,0,5
5787,0,0,0,0,0,0,3
5788,-1,-1,2,1,-3,3,3
5789,0,-2,-1,0,0,4,3
5790,0,0,0,0,0,0,3
5791,0,0,0,0,0,0,3
5792,0,0,0,0,0,0,3
5793,0,0,0,0,0,0,3
5794,4,-3,-1,0,0,4,5
5795,2,-1,-1,3,-3,3,4
5796,-2,0,3,0,-3,2,2
5797,0,0,0,0,0,0,3
5798,0,0,4,-3,3,-2,2
5799,0,0,0,0,0,0,3
5800,-2,1,0,-1,1,-1,3
5801,0,0,0,0,0,0,3
5802,4,0,-3,0,2,1,5
5803,0,1,-1,0,1,0,3
5804,0,0,0,0,0,0,3
5805,2,-2,1,1,-1,1,5
5806,0,0,4,-3,3,-1,2
5807,0,0,0,0,0,0,3
5808,4,-3,-1,0,4,-3,5
5809,-2,3,-3,3,-1,-2,0
5810,0,0,0,0,0,0,3
5811,4,-3,-1,0,4,-3,5
5812,0,0,0,4,-3,3,4
5813,-1,0,0,0,0,0,3
5814,0,0,0,0,0,0,3
5815,0,0,0,0,0,0,3
5816,4,-3,-1,0,0,0,5
5817,0,0,0,0,0,0,3
5818,-1,-1,1,-2,3,-2,1
5819,0,0,0,0,0,0,3
5820,0,0,0,0,0,0,3
5821,-1,-1,1,-1,0,1,3
5822,-2,0,3,-3,-1,4,2
5823,-1,-1,4,-3,3,-3,2
5824,0,0,0,0,0,4,3
5825,0,0,0,0,0,0,3
5826,0,0,0,0,0,0,3
5827,3,-3,3,-3,3,0,5
5828,0,-1,0,0,0,0,3
5829,0,0,0,0,0,0,3
5830,-1,0,0,0,0,4,3
5831,-3,-1,0,4,-3,-1,4
5832,0,0,4,-3,3,-3,2
5833,0,0,0,0,0,0,3
5834,1,0,-2,3,-2,1,4
5835,-1,4,-3,-1,0,0,0
5836,-1,0,0,4,-2,-1,4
5837,-3,-1,0,0,4,-3,1
5838,3,-2,-1,3,-2,-1,4
5839,0,0,0,0,0,0,3
5840,1,-1,1,1,-3,3,4
5841,3,-3,-1,0,0,4,5
5842,0,0,0,0,0,0,3
5843,-1,1,0,-1,0,1,3
5844,0,-1,1,-1,0,0,3
5845,0,0,0,0,0,0,3
5846,0,0,0,0,0,0,3
5847,0,0,0,4,-2,-1,4
5848,0,4,-3,-1,0,0,0
5849,-1,0,4,-1,-2,3,2
5850,0,0,0,0,0,0,3
5851,0,0,0,0,0,0,3
5852,0,-1,-1,0,3,-3,1
5853,4,-3,-1,0,0,0,5
5854,3,-3,-1,0,4,-2,5
5855,-3,3,-3,3,-2,1,0
5856,4,-1,0,-2,1,1,5
5857,-1,4,-3,-1,4,-1,1
5858,1,-2,3,-1,-2,1,2
5859,0,0,0,0,0,0,3
5860,-1,3,-2,1,0,0,0
5861,0,0,0,0,0,0,3
5862,-1,-1,-1,3,-3,2,4
5863,0,0,0,0,0,0,3
5864,-3,0,3,-2,-1,3,2
5865,3,-3,3,-3,3,-3,5
5866,0,-1,-1,0,0,4,3
5867,-1,0,2,-1,-2,-1,2
5868,-3,-1,4,-3,-1,0,2
5869,3,-3,2,-1,0,-1,5
5870,0,0,0,0,0,0,3
5871,4,-2,-1,-1,4,-3,5
5872,0,4,-3,-1,0,0,0
5873,-3,3,-3,0,3,-3,1
5874,4,-3,-1,0,0,0,5
5875,4,-3,3,-2,-1,-1,5
5876,-1,0,0,0,0,0,3
5877,0,0,0,0,0,0,3
5878,0,0,0,0,0,0,3
5879,2,1,-3,3,-2,0,4
5880,-1,3,-1,-2,3,-3,1
5881,0,0,0,0,0,0,3
5882,3,-3,0,3,-1,-2,4
5883,-1,2,-3,0,3,-3,1
5884,-3,-1,0,0,0,4,3
5885,4,-2,2,-2,1,0,5
5886,0,0,0,0,0,0,3
5887,0,0,0,4,-3,0,4
5888,0,0,0,0,4,-3,1
5889,-2,-1,-1,0,0,0,3
5890,0,0,1,-2,3,-3,1
5891,4,0,-2,1,-1,1,5
5892,-3,3,0,-3,1,-1,1
5893,4,-3,3,-2,-1,-1,5
5894,0,4,0,-3,3,-2,1
5895,0,0,0,0,0,0,3
5896,3,-1,-2,3,-2,1,4
5897,0,0,0,0,0,0,3
5898,4,-3,2,0,-1,-1,5
5899,0,0,0,0,0,0,3
5900,4,-3,-1,4,-1,0,4
5901,-3,-1,0,0,0,0,3
5902,1,0,-2,-1,0,0,3
5903,0,0,0,0,0,0,3
5904,-1,0,4,-3,0,-1,2
5905,-3,-1,0,4,-3,-1,4
5906,-1,0,0,0,0,0,3
5907,4,-1,-2,3,-3,3,4
5908,0,0,0,4,-3,-1,4
5909,0,4,-2,1,0,-2,0
5910,0,0,0,4,-3,-1,4
5911,4,-3,-1,0,4,-3,5
5912,-1,-2,3,-3,3,-1,2
5913,3,-3,0,3,-1,0,4
5914,-3,-1,4,-3,3,-2,2
5915,0,0,0,4,-3,-1,4
5916,0,4,-1,-1,-1,3,0
5917,-3,-1,0,4,-2,-1,4
5918,0,0,0,0,0,0,3
5919,4,-3,-1,0,0,0,5
5920,0,0,4,-3,-1,4,2
5921,-1,4,-3,-1,4,-1,1
5922,-3,-1,0,0,0,0,3
5924,-1,-1,0,0,0,0,3
5925,0,-3,-1,0,4,-3,1
5926,1,0,-2,3,-1,-1,4
5927,0,0,0,0,0,0,3
5928,1,-3,2,0,-1,1,5
5929,3,0,0,-3,2,-2,5
5930,-1,-1,-1,3,-2,0,4
5931,-3,-1,0,0,4,-3,1
5932,0,0,4,-1,-2,-1,2
5933,-1,4,-3,3,0,-3,0
5934,-1,4,-3,-1,4,-3,1
5935,-2,-1,-1,0,4,-1,1
5936,4,-2,-1,-1,0,0,5
5937,-1,-1,4,-2,1,-2,2
5938,-3,2,-2,0,3,-2,1
5939,4,-3,-1,0,4,-3,5
5940,0,0,4,-1,1,-3,2
5941,-1,4,-3,-1,0,0,0
5942,0,0,0,0,0,0,3
5943,-1,-2,-1,0,0,4,3
5944,0,0,0,0,0,0,3
5945,1,0,-2,3,-3,3,4
5946,0,0,0,0,0,0,3
5947,-3,-1,0,0,0,0,3
5948,0,0,0,0,0,0,3
5949,4,-2,-1,3,-3,3,4
5950,-1,0,0,4,-3,-1,4
5951,-1,-1,-1,4,-3,-1,4
5952,1,0,-1,1,0,-1,3
5953,-2,1,0,-1,0,1,3
5954,-1,0,0,0,0,0,3
5955,-1,-1,-1,-1,4,-3,1
5956,0,0,0,0,0,0,3
5957,-1,4,-1,-2,-1,0,0
5958,-1,0,4,-3,3,-3,2
5959,-1,0,1,-3,3,-3,1
5960,4,-3,-1,4,0,-2,4
5961,0,0,0,4,-3,-1,4
5962,0,0,0,0,0,0,3
5963,-3,-1,0,0,4,-3,1
5964,1,1,0,-3,2,-1,1
5965,0,0,0,0,0,0,3
5966,0,0,0,0,4,-3,1
5967,0,0,0,0,0,0,3
5968,4,-3,-1,0,4,-3,5
5969,1,0,-1,-1,2,0,1
5970,0,0,0,4,-3,-1,4
5971,-3,3,-3,-1,0,0,0
5972,2,-2,0,0,-1,3,5
5973,0,-1,4,-3,-1,0,2
5974,4,-3,-1,4,-3,3,4
5975,-3,-1,4,-3,-1,0,2
5976,0,0,0,0,0,0,3
5977,0,0,0,0,0,0,3
5978,-3,-1,4,-2,-1,-1,2
5979,0,0,0,0,0,0,3
5980,-1,0,0,0,0,0,3
5981,0,0,0,4,0,-3,4
5982,-1,3,-3,3,-3,-1,0
5983,-3,3,-3,3,-3,3,0
5984,0,0,4,-3,-1,0,2
5985,0,0,0,0,0,0,3
5986,4,-3,-1,0,0,0,5
5987,3,-1,0,-1,0,1,5
5988,0,0,0,0,0,4,3
5989,1,0,0,-2,2,0,1
5990,-3,-1,4,-2,-1,3,2
5991,0,0,4,-3,-1,0,2
5992,-1,0,0,4,0,0,4
5994,-1,0,0,4,-3,-1,4
5995,-2,3,-3,3,-3,3,0
5996,-3,-1,0,0,0,4,3
5997,0,0,4,-3,-1,0,2
5998,0,4,-2,-1,3,-3,1
5999,0,0,0,0,0,0,3
6000,4,-3,3,-3,3,-3,5
6001,0,0,0,0,0,0,3
6002,0,0,1,-2,3,-2,1
6003,0,0,0,0,0,0,3
6004,0,0,0,0,0,0,3
6005,0,0,0,4,-3,-1,4
6006,-3,-1,0,0,0,0,3
6007,-1,1,-2,2,0,-2,0
6008,0,-3,2,0,-1,2,3
6009,3,-3,3,-3,3,-3,5
6010,0,4,-3,3,-3,-1,0
6011,0,0,0,0,0,0,3
6012,0,0,0,0,0,0,3
6013,0,0,0,0,0,0,3
6014,0,4,-3,2,-2,-1,0
6015,0,0,0,0,0,0,3
6016,1,-3,2,0,-2,3,5
6017,0,-1,1,-1,0,2,3
6018,-3,3,-3,-1,4,-3,1
6019,-1,-1,-1,4,-3,-1,4
6020,0,0,0,0,0,0,3
6021,-3,3,-1,-2,2,-2,1
6022,2,-2,0,1,0,-1,5
6023,0,0,0,0,0,0,3
6024,0,0,0,0,0,0,3
6025,0,-3,3,-1,1,-3,2
6026,4,-1,0,-2,3,-1,5
6027,4,-1,-2,3,-3,3,4
6028,-3,0,3,-2,2,-1,2
6029,0,0,0,0,0,4,3
6030,-2,2,0,0,-1,1,0
6031,-3,3,0,-3,3,-3,1
6032,-1,0,4,-1,-1,-1,2
6033,0,-2,-1,0,0,4,3
6034,-2,0,0,1,1,-2,3
6035,0,0,0,0,0,0,3
6036,0,0,0,0,0,0,3
6037,-1,-2,2,-1,0,1,2
6038,0,-2,-1,3,-1,0,4
6039,4,-2,1,-1,1,-1,5
6040,4,-3,-1,4,0,-2,4
6041,0,4,-3,-1,4,-3,1
6042,1,-1,1,0,-1,-1,3
6043,-2,-1,3,-1,-2,3,2
6044,-3,-1,4,-2,-1,-1,2
6045,-3,2,-2,3,-3,-1,0
6046,1,1,-2,0,1,0,3
6047,4,-3,3,-3,3,-3,5
6048,-1,0,0,0,0,4,3
6049,3,-3,3,-1,-2,-1,5
6050,-1,0,0,4,-3,-1,4
6051,0,0,0,0,0,0,3
6052,0,4,-3,0,-1,4,0
6053,0,-1,2,0,-1,0,3
6054,-3,-1,4,-1,1,-3,2
6055,0,0,0,0,0,0,3
6056,0,0,0,0,0,0,3
6057,0,4,-3,-1,0,4,0
6058,-1,0,0,0,0,0,3
6059,0,0,4,-3,-1,0,2
6060,-1,-2,3,-3,3,-3,2
6061,0,0,4,-2,2,-1,2
6062,-1,2,-2,3,-3,1,0
6063,-1,4,-3,-1,4,-2,1
6064,4,-3,-1,4,-1,-1,4
6065,0,0,0,0,0,0,3
6066,1,-3,3,-3,3,-2,2
6067,1,-2,-1,0,0,0,3
6068,0,0,0,0,0,0,3
6069,3,-2,-1,3,-3,-1,4
6070,4,-2,0,-1,-1,0,5
6071,0,0,0,0,0,0,3
6072,-1,0,0,4,-3,3,4
6073,0,0,4,-3,-1,0,2
6074,-3,2,0,-2,3,0,1
6075,0,0,-2,3,-1,-1,4
6076,0,0,0,0,0,0,3
6077,-2,2,-2,-1,-1,0,0
6078,0,0,0,0,0,0,3
6079,0,0,0,0,0,0,3
6080,0,0,0,0,4,-3,1
6082,3,-3,-1,0,0,0,5
6083,0,0,0,0,0,0,3
6084,-3,-1,0,0,0,0,3
6085,-3,3,-3,2,1,-2,0
6086,-1,3,-3,3,-2,0,0
6087,0,0,0,0,0,0,3
6088,0,0,0,0,0,0,3
6089,-1,4,-1,0,0,0,0
6090,-3,3,-3,3,-3,-1,0
6091,0,0,0,0,0,0,3
6092,-3,3,-3,3,-2,0,0
6093,3,-3,3,-3,3,-1,5
6094,0,4,-3,-1,0,0,0
6095,0,-2,3,-3,3,-3,2
6096,0,0,0,0,0,0,3
6097,-1,4,-3,3,-3,3,0
6099,0,0,0,0,0,0,3
6100,-1,0,4,-1,-2,-1,2
6101,-3,-1,4,0,-3,-1,2
6102,0,0,0,0,0,0,3
6103,-1,3,-2,1,-1,0,0
6104,-1,0,-1,4,-1,-2,4
6105,-3,-1,0,0,0,0,3
6106,0,-2,-1,3,-2,0,4
6107,0,0,0,0,0,0,3
6108,-3,3,-3,2,-1,2,0
6109,0,0,0,0,4,-3,1
6110,0,0,0,0,0,0,3
6111,-3,3,-3,0,2,1,0
6112,3,-2,1,-1,2,-3,5
6113,0,0,0,0,0,0,3
6114,3,-3,-1,0,0,0,5
6115,0,0,0,0,4,-3,1
6116,0,0,0,0,0,0,3
6117,-1,1,-2,0,0,0,3
6119,0,0,0,0,4,-3,1
6120,-1,0,0,0,0,0,3
6121,0,0,4,-3,-1,0,2
6122,3,-3,3,-2,0,0,5
6123,0,0,0,0,0,0,3
6124,0,0,0,0,0,0,3
6125,0,0,0,0,0,0,3
6126,0,0,0,0,0,0,3
6127,3,0,-3,3,-2,1,4
6128,-3,-1,0,4,-3,-1,4
6129,0,0,0,0,0,0,3
6130,0,0,0,0,0,0,3
6131,-3,3,0,-3,3,-3,1
6132,0,0,0,0,0,4,3
6133,0,0,0,0,0,0,3
6134,0,0,4,-3,3,-3,2
6135,2,-1,-1,-1,4,-2,1
6136,-3,-1,4,-3,3,-3,2
6137,0,4,-3,3,-2,-1,0
6138,-3,-1,0,0,0,0,3
6139,0,0,0,0,0,0,3
6140,4,-3,-1,0,0,0,5
6141,0,0,0,0,0,0,3
6142,-3,-1,0,0,0,0,3
6143,1,-1,1,0,-1,-1,3
6144,0,0,0,0,0,0,3
6145,-3,-1,0,4,-1,-2,4
6146,0,0,0,0,0,0,3
6147,0,4,-3,3,-3,3,0
6148,0,0,0,0,0,0,3
6149,1,-2,-1,0,0,0,3
6150,0,0,0,0,0,0,3
6151,-1,3,-2,-1,-1,4,0
6152,0,0,0,0,0,0,3
6153,-3,-1,0,0,4,-2,1
6154,-1,0,2,-2,1,-1,2
6155,0,3,-3,-1,0,4,0
6156,0,0,0,0,0,0,3
6157,-2,-1,2,0,-2,3,3
6158,-1,0,0,0,0,0,3
6159,1,-1,-1,2,1,-3,3
6160,0,0,0,0,0,0,3
6161,1,-1,0,-1,3,-1,1
6162,0,0,0,0,0,0,3
6163,1,-1,0,1,-2,3,4
6164,0,0,0,0,0,0,3
6165,0,0,0,0,0,0,3
6166,4,-2,-1,3,-3,3,4
6167,4,-2,2,-2,-1,1,5
6168,0,0,0,0,0,0,3
6169,0,0,0,0,0,0,3
6170,0,-1,4,-3,3,0,2
6171,4,0,-2,0,-1,-1,5
6172,3,0,-1,-1,2,-2,5
6173,0,0,0,0,0,0,3
6174,0,-1,-2,0,3,-3,1
6175,-2,3,-1,-2,3,-3,1
6176,0,0,0,0,0,0,3
6177,0,0,0,0,0,0,3
6178,-3,-1,0,4,-3,3,4
6179,0,0,0,0,0,0,3
6180,3,-3,3,-1,-2,-1,5
6181,4,-3,-1,0,0,0,5
6182,3,-3,3,-3,3,-3,5
6183,0,0,4,-3,-1,0,2
6184,3,-3,-1,4,-2,-1,4
6185,0,4,-3,-1,0,0,0
6186,-1,3,-3,3,-3,3,0
6187,-3,3,-3,3,-2,0,0
6188,-1,0,0,4,-2,1,4
6189,-3,3,0,-2,-1,0,0
6190,-1,-2,2,-2,0,3,2
6191,4,-3,3,0,-3,-1,5
6192,0,4,-3,-1,0,0,0
6193,2,-3,-1,4,-1,-1,4
6194,0,0,0,0,0,0,3
6195,-2,0,2,-3,3,-3,2
6196,0,0,0,0,0,0,3
6197,0,1,1,-3,-1,0,2
6198,0,0,0,0,0,0,3
6199,0,0,4,-3,-1,4,2
6200,-1,0,4,-2,0,-1,2
6201,-3,3,-2,2,-1,-1,0
6202,0,0,0,0,0,0,3
6203,0,0,0,0,0,0,3
6204,4,-3,-1,4,-1,-2,4
6205,-2,-1,0,0,0,0,3
6206,1,-2,3,-3,1,1,2
6207,0,4,-2,1,-2,-1,0
6208,0,4,-3,-1,0,4,0
6209,-3,3,-2,-1,3,-3,1
6210,0,-2,-1,4,-3,3,4
6211,-3,0,-1,0,4,-3,1
6212,2,-2,-1,4,-3,-1,4
6213,-1,0,3,-2,2,-2,2
6214,-1,-1,4,-3,3,-3,2
6215,1,-2,3,-1,0,-1,2
6216,4,-3,-1,0,0,0,5
6217,0,0,0,4,-3,-1,4
6218,-1,0,0,0,0,0,3
6219,0,0,0,0,0,0,3
6220,0,0,0,0,0,0,3
6221,-2,-1,4,-3,3,-3,2
6222,0,0,0,0,0,0,3
6223,0,0,4,-3,-1,0,2
6224,0,0,0,0,0,0,3
6225,0,0,4,-3,-1,0,2
6226,0,0,0,0,0,0,3
6227,-1,-1,0,0,4,-3,1
6228,-1,0,0,0,0,0,3
6229,0,0,0,0,0,0,3
6230,0,0,0,0,0,0,3
6231,0,0,0,4,-2,-1,4
6232,0,0,0,0,4,-3,1
6233,-3,-1,4,-3,3,-2,2
6234,4,-2,-1,-1,4,0,5
6235,4,-3,0,-1,0,0,5
6236,-3,-1,4,-3,-1,0,2
6237,-1,4,-3,3,-3,-1,0
6238,0,0,4,-3,-1,0,2
6239,-3,-1,0,0,0,0,3
6240,0,-2,0,3,0,-3,4
6241,0,0,0,0,0,0,3
6242,0,0,0,0,0,0,3
6243,-3,-1,4,-3,2,-2,2
6244,2,-2,1,0,-1,1,5
6245,0,0,0,0,0,0,3
6246,-3,2,-1,1,0,0,0
6247,-1,0,0,4,-1,-2,4
6248,-1,4,-2,-1,3,-3,1
6249,3,-1,-2,3,-3,3,4
6250,-1,0,0,0,-2,1,3
6251,0,0,0,0,0,0,3
6252,0,0,0,0,0,0,3
6253,-1,-2,2,0,-1,-1,3
6254,0,0,0,0,0,0,3
6255,-1,1,-3,3,-3,-1,4
6256,0,0,0,0,0,0,3
6257,0,0,0,0,4,-3,1
6258,4,-3,-1,0,4,-3,5
6259,0,0,0,0,0,0,3
6260,-1,0,0,4,-3,3,4
6261,0,0,0,0,0,0,3
6262,0,0,0,0,0,0,3
6263,3,-3,3,-3,-1,0,5
6264,0,4,-3,-1,4,-1,1
6265,0,0,0,0,0,0,3
6266,-3,-1,0,0,0,0,3
6267,0,0,0,0,4,-2,1
6268,-3,3,-3,0,-1,0,0
6269,0,0,0,0,0,0,3
6270,-1,0,-2,0,3,-3,1
6271,0,0,0,4,-1,-2,4
6272,0,0,0,0,0,0,3
6273,-1,3,-1,-2,3,-2,1
6274,-3,3,-3,-1,4,-3,1
6275,-1,3,-3,1,-1,3,0
6276,0,0,0,0,0,0,3
6277,3,-3,-1,4,-3,-1,4
6278,0,0,4,-3,-1,0,2
6279,3,0,-1,-1,0,0,5
6280,0,0,0,0,0,0,3
6281,3,-3,-1,0,0,0,5
6282,0,0,0,0,4,-3,1
6283,2,-3,3,-3,-1,4,2
6284,3,-1,-1,1,-1,2,5
6285,1,-3,0,3,-3,3,4
6286,1,-3,1,0,2,-1,5
6287,0,0,0,0,0,0,3
6288,0,0,0,0,0,0,3
6289,0,0,0,0,0,0,3
6290,-1,0,0,0,0,0,3
6291,-1,-1,0,4,-3,-1,4
6292,-3,3,-3,3,-3,2,0
6293,0,0,0,0,0,0,3
6294,-2,0,3,-3,-1,0,2
6295,0,-1,-1,-1,3,-2,1
6296,-1,-1,2,0,-2,2,3
6297,0,4,-3,-1,0,0,0
6298,0,0,0,4,-3,3,4
6299,0,0,0,0,0,0,3
6300,0,2,0,-3,3,-1,1
6301,0,-3,3,-3,2,0,2
6302,0,0,0,0,0,0,3
6303,0,0,0,0,4,-3,1
6304,4,-3,-1,4,-3,-1,4
6305,4,-3,-1,0,0,0,5
6306,0,0,0,4,-3,-1,4
6307,0,0,0,0,0,0,3
6308,-1,4,-3,-1,0,0,0
6309,0,0,0,0,0,0,3
6310,-3,-1,0,0,0,0,3
6311,-2,0,-1,0,-1,4,3
6312,0,0,0,0,0,0,3
6313,-2,3,0,-3,2,0,1
6314,-1,-1,3,-3,-1,4,2
6315,0,0,0,0,0,0,3
6316,0,0,0,0,0,0,3
6317,0,0,0,0,0,0,3
6318,2,-2,0,3,-3,-1,4
6319,-1,3,-1,-1,0,0,0
6320,0,0,0,0,0,0,3
6321,-3,0,3,-3,3,-3,2
6322,-2,1,-1,2,-3,3,4
6323,0,0,0,0,0,0,3
6324,-2,2,-1,-2,-1,4,0
6325,3,-2,2,-2,-1,-1,5
6326,-3,2,-1,0,-1,3,0
6327,0,0,0,0,4,0,1
6328,-2,-1,3,-1,-2,3,2
6329,0,0,4,-3,-1,0,2
6330,0,0,4,-3,-1,0,2
6331,0,0,0,0,0,0,3
6332,4,-2,-1,-1,0,0,5
6333,0,0,0,0,0,0,3
6334,-3,2,0,-2,3,-3,1
6335,0,0,0,0,0,0,3
6336,3,-3,3,-1,-2,3,5
6337,0,0,0,0,0,0,3
6339,0,1,-2,-1,0,0,3
6340,-1,0,1,-2,1,0,3
6341,0,0,0,0,0,0,3
