CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_저가_clust_id
6198,-2,-1,4,-3,-1,0,2
6199,3,0,-2,-1,3,-3,3
6200,2,-3,3,-1,-1,2,1
6201,-2,3,-3,3,-1,-2,5
6202,0,0,4,-1,-2,0,2
6203,-3,2,-1,2,-3,2,5
6204,-1,1,-1,1,-2,2,5
6205,-1,0,0,0,0,0,0
6206,-2,3,0,-2,-1,1,0
6207,3,-1,1,-1,-1,0,1
6208,0,0,0,0,4,-2,3
6209,0,-3,3,-1,-2,3,2
6210,-3,3,-3,3,-1,-1,5
6211,-3,2,1,-3,1,-1,3
6212,-3,3,-3,3,-3,3,5
6213,1,1,0,0,-2,2,0
6214,1,-2,3,-1,-1,0,2
6215,-2,-1,3,-1,-2,1,2
6216,0,-1,1,-3,3,-2,2
6217,0,0,0,0,4,-3,3
6218,0,4,-3,-1,0,0,5
6219,1,-2,3,-2,-1,3,2
6220,0,0,0,0,0,0,0
6221,3,-3,3,-3,3,-3,1
6222,0,0,0,0,0,4,0
6223,4,-3,0,3,-3,3,4
6224,0,-1,-2,3,0,-1,4
6225,-3,3,-3,3,-1,-1,5
6226,1,-1,0,3,-1,-2,4
6227,1,1,0,0,0,-2,0
6228,3,-1,-2,3,-1,-1,4
6229,0,0,0,0,0,0,0
6230,4,-3,-1,4,-3,-1,4
6231,-1,-1,-1,-1,4,-2,3
6232,-2,2,-1,1,-2,3,5
6233,0,0,4,-3,-1,0,2
6234,0,1,1,-2,0,-1,0
6235,3,-3,1,-1,3,-3,1
6236,2,-2,0,1,-1,2,4
6237,3,0,0,-2,1,-2,1
6238,0,0,0,0,0,4,0
6239,-1,0,4,0,-3,-1,2
6240,-2,-1,0,3,-3,3,4
6241,0,0,0,4,-2,0,4
6242,-1,0,0,0,0,0,0
6243,-3,0,2,1,-2,-1,0
6244,0,0,-1,1,0,-1,0
6245,-2,-1,3,0,-2,-1,2
6246,4,-3,3,0,-3,-1,1
6247,-3,3,-3,3,0,-3,5
6248,3,0,-3,3,-1,-2,4
6249,-3,2,-2,1,-1,-1,5
6250,4,-3,3,0,-3,3,1
6251,4,-3,3,-3,0,3,1
6252,-1,0,0,4,-3,3,4
6253,0,3,0,-1,-1,0,0
6254,4,0,-3,0,-1,0,4
6255,0,3,-3,1,-1,3,5
6256,4,-3,-1,0,4,-3,1
6257,0,0,0,0,4,0,3
6258,1,-1,0,1,-1,1,0
6259,0,4,-3,-1,4,-3,3
6260,3,-2,1,-2,3,-3,1
6261,-3,-1,0,0,0,0,0
6262,1,-2,0,0,0,1,0
6263,0,0,0,0,0,0,0
6264,-3,-1,0,4,0,-2,4
6265,0,0,0,0,0,4,0
6266,-3,3,0,-3,-1,0,0
6267,0,0,0,4,-3,-1,4
6268,-3,3,0,-2,0,0,3
6269,4,-3,-1,0,0,0,1
6270,-2,3,-2,0,0,1,5
6271,1,-2,3,-2,1,-1,2
6272,0,0,0,0,0,4,0
6273,3,-3,2,-2,3,0,1
6274,0,2,-2,2,-2,0,5
6275,3,-2,1,0,-1,2,1
6276,0,0,0,0,0,4,0
6277,1,0,-2,3,-3,0,4
6278,2,-2,3,-3,0,-1,1
6279,-3,3,-2,2,-3,1,5
6280,0,0,4,-3,-1,0,2
6281,-1,2,0,-1,0,0,0
6282,-1,4,-3,3,-2,-1,5
6283,3,-2,2,-1,1,-3,1
6284,-2,-1,4,-1,1,-3,2
6285,-2,0,0,1,-1,0,0
6286,-2,0,-1,3,-3,3,4
6287,0,0,0,0,0,0,0
6288,-1,0,4,0,-3,3,2
6289,0,0,0,0,0,0,0
6290,4,0,-3,3,-3,3,4
6291,-3,-1,4,-3,3,-3,2
6292,2,0,-2,3,-3,2,4
6293,0,0,0,0,0,0,0
6294,-1,4,-3,-1,4,-3,3
6295,-2,2,-1,2,-2,0,5
6296,3,-3,1,2,-2,1,4
6297,-1,0,0,0,0,0,0
6298,0,-3,3,-2,0,-1,2
6299,0,0,0,4,-3,-1,4
6300,3,0,-3,0,3,0,3
6301,3,-3,3,-2,-1,1,1
6302,0,4,-3,3,-3,-1,5
6303,4,-3,-1,0,0,0,1
6304,-2,1,-2,1,2,0,3
6305,3,0,-3,1,1,0,4
6306,-1,4,-3,0,3,-2,3
6307,-3,-1,0,0,0,0,0
6308,0,0,0,0,0,0,0
6309,-3,-1,0,0,4,-3,3
6310,0,0,4,-2,-1,-1,2
6311,3,-3,-1,0,0,0,1
6312,0,4,-3,-1,0,0,5
6313,-2,-1,3,-3,0,3,2
6314,3,-2,1,1,-3,2,4
6315,-1,4,-2,1,-2,0,5
6316,-1,4,-3,-1,0,0,5
6317,-1,0,0,0,0,0,0
6318,-3,2,-2,3,0,-2,5
6319,2,-2,0,3,-1,1,4
6320,1,1,0,-1,0,-1,0
6321,0,0,-3,0,1,-1,0
6322,-3,1,2,-2,-1,3,2
6323,-1,0,0,4,-3,-1,4
6324,-3,-1,4,-2,-1,0,2
6325,3,-2,-1,3,-3,-1,4
6326,0,2,-3,3,-3,3,5
6327,-2,0,0,1,-2,2,0
6328,-1,0,0,0,0,0,0
6329,0,0,4,-3,-1,0,2
6330,0,0,0,4,-3,-1,4
6331,0,0,0,0,0,0,0
6332,0,-3,-1,4,-3,-1,4
6333,-1,3,-2,2,-3,3,5
6334,1,0,0,1,-1,1,0
6335,0,-3,-1,0,0,0,0
6336,-2,-1,3,-2,0,1,2
6337,-1,-2,2,1,0,-3,0
6339,-1,0,0,0,4,-3,3
6340,1,-1,1,-2,2,-2,1
6341,4,-3,3,0,0,-3,1
6342,0,4,-2,-1,-1,0,5
6343,0,0,0,0,0,4,0
6344,-1,3,-2,1,-1,-1,5
6346,-2,0,0,-1,3,0,3
6347,0,4,-3,-1,4,-1,3
6348,-3,3,-1,-1,1,0,3
6349,-2,3,0,-2,2,-3,3
6350,-1,0,0,-1,0,1,0
6351,-3,3,-2,0,0,0,5
6352,0,-1,0,4,-3,-1,4
6353,-1,-2,2,1,-2,0,0
6354,2,-1,0,-1,1,-1,1
6355,3,-3,3,-3,3,-3,1
6356,-3,-1,0,0,4,-3,3
6357,-2,2,0,-1,1,0,3
6358,-1,-2,-1,0,0,4,0
6359,2,0,-2,3,-3,3,4
6360,0,0,0,4,0,-3,4
6361,0,-3,3,0,-3,0,2
6362,-1,0,-2,3,-3,-1,4
6363,-2,1,1,1,-1,-2,0
6364,2,-3,3,-3,2,1,1
6365,0,0,0,0,0,0,0
6366,0,0,3,-1,0,-2,2
6367,-3,3,-3,3,-3,1,5
6368,0,0,4,-2,2,-3,2
6369,-2,3,-2,1,-1,1,5
6370,4,0,0,-3,2,-1,1
6371,-1,1,-1,1,0,0,0
6372,0,2,-2,1,-1,2,5
6373,4,-3,0,3,-3,3,4
6374,-2,0,2,-3,2,0,2
6375,0,0,4,0,-3,-1,2
6376,-1,-1,3,0,-3,3,2
6377,-2,0,1,0,-1,1,0
6378,4,0,-3,3,0,-2,4
6379,4,-3,3,-3,3,-3,1
6380,3,-3,-1,4,0,-3,4
6381,0,0,0,1,0,0,0
6382,0,0,0,0,0,0,0
6383,0,-1,3,-2,0,0,2
6384,0,0,0,0,0,4,0
6385,-2,2,0,-3,1,2,3
6386,0,0,0,0,0,0,0
6387,4,-3,-1,0,0,4,1
6388,0,0,0,0,0,0,0
6389,4,-1,-2,3,-3,0,4
6390,2,-1,2,-2,0,2,1
6391,1,-2,3,-1,-2,2,2
6392,0,0,-3,-1,4,-2,3
6393,0,-1,4,-3,-1,0,2
6394,0,3,-1,-1,0,2,5
6395,0,-1,-1,0,-1,2,0
6396,-2,1,-2,3,-3,3,5
6397,0,0,0,0,0,0,0
6398,3,0,-3,0,3,-3,3
6399,-1,0,0,0,0,0,0
6400,-3,-1,4,-3,-1,0,2
6401,0,-1,2,-1,-1,0,2
6402,0,0,4,-1,0,0,2
6403,-1,-1,3,0,-2,-1,2
6404,0,0,0,0,4,-3,3
6405,0,0,0,0,0,0,0
6406,3,-2,-1,2,0,-1,4
6407,0,0,0,0,4,-3,3
6408,1,-3,-1,0,0,0,1
6409,4,-3,-1,4,-3,3,4
6410,0,0,4,-3,-1,0,2
6411,0,3,-3,0,3,0,3
6412,3,0,-2,2,-3,3,4
6413,0,0,3,-3,3,-3,2
6414,-2,-1,0,0,4,0,3
6415,-3,-1,0,4,0,-3,4
6416,-1,0,2,-3,0,3,2
6417,0,0,4,-3,3,-1,2
6418,1,-1,0,1,-1,1,0
6419,-1,3,-3,2,-2,3,5
6420,-3,3,-3,3,-1,0,5
6421,-1,0,0,0,0,0,0
6422,3,-1,-1,0,0,1,1
6423,-3,2,-1,1,1,-3,5
6424,0,0,0,0,0,4,0
6425,3,0,-3,3,0,-3,4
6426,1,0,1,0,0,0,0
6427,-2,-1,3,-2,-1,3,2
6428,0,0,0,0,0,0,0
6429,-1,-1,3,-1,-1,0,2
6430,-2,1,-2,3,-1,-1,5
6431,2,-1,-2,3,-3,1,4
6432,0,-1,1,-1,1,-1,0
6433,4,-1,-2,2,-2,-1,4
6434,2,1,-2,1,-2,2,4
6435,-1,2,-3,2,-1,2,5
6436,0,1,-2,3,-1,1,4
6437,3,-3,3,-3,-1,0,1
6438,3,-1,1,-3,2,-2,1
6439,0,-3,0,3,-3,-1,4
6440,1,0,-1,1,-2,3,4
6441,-1,-1,0,0,0,-1,0
6442,-1,0,0,0,0,0,0
6443,-3,-1,4,-3,3,-3,2
6444,0,-1,2,-3,3,0,2
6445,-3,3,-2,2,-3,1,5
6446,0,0,0,0,0,0,0
6447,-1,3,-3,2,-2,1,5
6448,-3,3,-2,1,-2,2,5
6449,-3,-1,4,-3,-1,4,2
6450,4,-3,-1,0,0,0,1
6451,0,0,-1,0,1,0,0
6452,0,-1,-2,3,-2,0,4
6453,3,-3,-1,4,-3,-1,4
6454,0,0,0,0,0,0,0
6455,0,0,-3,2,0,0,4
6456,0,0,0,0,0,0,0
6457,0,3,0,-3,2,1,3
6458,0,3,-2,-1,-1,4,5
6459,-3,3,-3,-1,0,0,5
6460,4,0,0,-3,0,3,1
6461,2,-2,3,-3,3,-3,1
6462,3,0,-1,1,-3,0,4
6463,4,-2,1,1,-1,-2,1
6464,4,-3,-1,0,0,0,1
6465,0,-2,2,-3,3,-3,2
6466,1,1,1,-3,2,-1,3
6467,0,0,0,0,0,0,0
6468,1,-1,0,1,-2,0,4
6469,0,-1,0,1,1,-3,0
6470,3,-3,3,0,-3,-1,1
6471,-2,-1,0,0,0,0,0
6472,3,-3,3,-1,0,-2,1
6473,4,-1,-2,3,-1,1,4
6474,1,1,-3,1,1,-1,5
6475,3,0,-3,-1,4,-3,3
6476,3,-2,-1,2,0,-1,4
6477,-2,2,-3,3,-3,3,5
6478,2,-3,2,-2,3,-3,1
6479,3,-2,-1,3,-3,1,4
6480,-1,4,-3,2,-2,-1,5
6481,-2,-1,4,-1,-2,1,2
6482,3,-3,-1,4,-3,-1,4
6483,0,0,0,0,0,4,0
6484,2,0,0,-1,1,-2,1
6485,2,-2,1,-1,0,1,1
6486,1,0,-2,2,-2,3,4
6487,0,-3,3,-3,0,3,2
6488,0,2,0,-3,1,-1,3
6489,4,-1,-2,0,-1,0,1
6490,-3,-1,0,0,0,0,0
6491,3,-3,-1,0,0,0,1
6492,4,-3,-1,0,4,-3,1
6493,0,0,0,0,0,0,0
6494,0,0,0,0,0,0,0
6495,3,-3,0,3,-1,1,4
6496,-2,2,-1,0,0,0,5
6497,0,0,0,0,0,0,0
6498,4,-2,2,-3,3,-1,1
6499,-3,-1,0,0,0,0,0
6500,4,-3,3,-2,-1,3,1
6501,-2,0,3,-3,2,0,2
6502,-1,-1,3,-2,-1,3,2
6503,2,-1,-1,-1,0,1,1
6504,0,0,-1,2,-2,1,4
6505,3,0,-1,-2,3,0,1
6506,-1,0,0,0,4,-3,3
6507,3,-1,-2,2,-1,1,4
6508,-1,-2,2,-1,1,-1,2
6509,-3,3,-3,2,1,-3,5
6510,0,0,0,0,4,-3,3
6511,-3,3,-2,2,0,-3,5
6513,0,0,0,0,0,0,0
6514,0,2,1,-3,3,-2,3
6515,-3,2,1,-2,0,2,0
6516,0,0,0,0,4,-3,3
6517,-2,-1,1,2,-3,2,4
6518,-1,0,0,1,-1,0,0
6519,-1,0,0,4,-3,3,4
6520,0,-1,-1,0,0,0,0
6521,2,-2,0,1,-1,1,4
6522,-1,0,-1,-1,0,3,0
6523,0,0,0,4,-3,-1,4
6524,-3,-1,4,-1,-1,0,2
6525,0,0,0,0,0,4,0
6526,3,-2,2,-2,0,1,1
6527,0,-1,-1,0,0,1,0
6528,0,0,0,0,0,4,0
6529,-1,0,0,2,-1,-1,0
6530,0,0,0,-1,0,0,0
6531,0,0,4,-3,-1,0,2
6532,-3,2,-1,1,0,0,5
6533,0,0,0,4,-3,-1,4
6534,0,3,-1,-2,-1,4,5
6535,3,-2,1,0,0,-2,1
6536,-1,-2,3,0,-3,0,2
6537,-1,4,-3,3,-1,1,5
6538,-2,-1,0,-1,4,-1,3
6539,2,0,-1,1,-1,1,4
6540,2,-1,-2,3,-3,0,4
6541,-1,-1,3,0,-3,2,2
6542,3,-3,3,-1,-2,1,1
6543,-1,4,-2,-1,-1,0,5
6544,-1,-2,3,-2,0,-1,2
6545,-1,2,-2,-1,2,-1,3
6546,0,0,0,0,0,0,0
6547,-1,1,-1,-1,3,0,3
6548,0,0,0,0,0,0,0
6549,-1,1,0,1,0,1,0
6550,-3,3,-2,1,0,-2,5
6551,-1,0,0,0,0,0,0
6552,0,0,0,0,0,0,0
6553,0,3,-2,2,-3,3,5
6554,3,-3,-1,4,-3,3,4
6555,3,-3,3,-1,0,-1,1
6556,1,-1,1,-1,1,0,1
6557,0,0,0,0,0,0,0
6558,-3,-1,4,-2,1,0,2
6559,0,1,-1,0,0,0,0
6560,1,0,1,-2,3,-3,3
6561,0,0,4,-3,-1,4,2
6562,0,0,0,4,-3,-1,4
6563,-3,3,-3,-1,4,-3,3
6564,-1,0,0,0,0,4,0
6565,-1,1,-2,3,0,-3,5
6566,0,0,0,0,0,4,0
6567,2,-3,3,-2,-1,3,1
6568,0,0,-1,3,0,-1,4
6569,3,0,-3,3,-2,1,4
6570,-1,2,-2,0,0,1,5
6571,-2,1,1,-1,1,-2,0
6572,-3,3,0,-3,0,-1,3
6573,-1,1,-1,0,1,-1,0
6574,1,0,-2,2,0,-1,4
6575,-3,3,-3,-1,0,4,5
6576,3,-3,3,-3,3,-3,1
6577,0,0,-2,3,-2,1,4
6578,-2,2,-2,1,0,-2,5
6579,-1,1,-1,2,-2,1,5
6580,1,0,-1,3,-1,-2,4
6581,0,0,0,4,-3,-1,4
6582,0,-3,3,-2,-1,3,2
6583,2,1,0,-3,1,1,1
6584,-1,0,0,4,-3,0,4
6585,0,0,1,-1,0,1,0
6586,3,-3,3,-3,0,3,1
6587,-1,0,0,4,-2,-1,4
6588,2,-2,0,1,0,0,1
6589,-2,3,-2,-1,3,-1,3
6590,2,-1,-2,3,0,-3,4
6591,0,0,0,0,0,0,0
6592,3,-2,-1,3,-3,0,4
6593,-3,3,-3,3,-3,2,5
6594,3,0,-3,2,-2,1,4
6595,4,-3,-1,0,0,0,1
6596,-3,0,-1,0,0,4,0
6597,0,0,0,0,0,0,0
6598,-1,1,0,1,1,-3,0
6599,0,0,0,-1,-1,3,0
6600,-1,-2,3,-3,-1,4,2
6601,0,2,-3,2,-1,2,5
6602,1,-1,1,-2,3,-2,1
6603,0,-2,1,2,-1,0,4
6604,-2,3,-1,0,-1,0,5
6605,-2,2,-2,-1,3,-1,3
6606,-1,-2,3,-1,-2,0,2
6607,-1,-1,2,-2,-1,1,2
6608,3,-2,0,1,-2,3,4
6609,0,0,0,0,0,0,0
6610,-3,3,-3,3,-1,0,5
6611,-2,0,-1,4,-3,3,4
6612,4,0,0,-3,3,-3,1
6613,-3,3,-2,0,-1,3,5
6614,-1,2,-1,2,-3,2,5
6615,3,-3,2,1,-3,1,4
6616,3,-1,-2,-1,4,-2,1
6617,0,0,0,4,-3,-1,4
6618,0,4,-3,-1,0,4,5
6619,1,-2,1,0,-2,3,0
6620,-2,-1,-1,4,-3,3,4
6621,0,-2,1,0,-1,-1,0
6622,-1,-2,-1,4,-3,-1,4
6623,0,-3,-1,4,-3,-1,4
6624,3,-1,-2,3,-2,0,4
6625,-2,0,2,-3,1,0,2
6626,0,-1,-1,3,-3,0,4
6627,-2,3,-2,-1,3,-1,3
6628,3,-2,2,-3,1,2,1
6629,0,0,0,0,0,0,0
6630,4,-2,-1,3,-3,-1,4
6631,-1,0,0,4,-3,3,4
6632,0,0,4,-3,-1,0,2
6633,-2,-1,-1,4,-3,-1,4
6634,0,0,-3,2,-2,2,4
6635,0,-2,3,-1,0,-2,2
6636,-2,0,1,-2,1,2,2
6637,1,-1,-1,-1,0,0,0
6638,-1,0,0,1,0,-1,0
6639,0,1,0,-1,1,0,0
6640,3,0,-3,3,-1,-2,4
6642,0,0,0,0,0,4,0
6643,-1,0,2,-3,1,0,2
6644,0,0,0,0,0,0,0
6645,-2,-1,2,1,-3,0,0
6646,-1,2,-1,2,0,-3,5
6647,0,0,0,0,0,4,0
6648,-3,-1,0,0,4,-3,3
6649,-3,0,-1,4,0,-3,5
6650,3,-2,2,-2,1,0,1
6651,-2,3,-3,2,0,1,5
6652,0,0,0,4,-3,3,4
6653,0,4,-3,1,-1,-1,5
6654,0,0,4,-3,-1,4,2
6655,-2,-1,4,-3,-1,0,2
6656,-3,3,-2,2,-3,3,5
6657,-2,0,3,-1,-1,1,2
6658,-1,4,-3,3,-3,-1,5
6659,-2,3,-3,1,0,2,5
6660,-3,0,3,-1,0,-1,2
6661,0,0,0,0,0,0,0
6662,0,0,0,4,-3,3,4
6663,-3,0,3,-3,-1,0,2
6664,0,0,0,4,-1,-2,4
6665,4,-3,-1,0,4,-3,1
6666,1,-3,3,0,-2,0,2
6667,0,0,0,4,-2,-1,4
6668,4,-3,3,-3,3,-1,1
6669,4,-3,3,-3,3,-3,1
6670,-3,2,-2,1,1,-2,5
6671,-1,-1,1,-2,1,2,2
6672,-1,0,0,0,0,4,0
6673,0,0,0,0,0,0,0
6674,-1,3,-3,3,-3,2,5
6675,2,-2,1,-1,1,-2,1
6676,2,-2,2,-2,0,0,1
6677,2,0,-2,3,-2,1,4
6678,0,0,0,0,0,0,0
6679,0,4,-1,-2,-1,0,5
6680,0,0,-1,1,-2,2,0
6681,-1,0,0,0,0,0,0
6682,0,0,0,0,0,0,0
6683,3,-3,2,-2,-1,4,1
6684,-2,-1,3,-3,-1,4,2
6685,0,0,0,0,0,0,0
6686,-2,-1,0,0,4,-3,3
6687,0,0,0,4,-3,-1,4
6688,-1,0,0,0,0,0,0
6689,0,4,-3,-1,0,0,5
6690,1,1,-2,3,-3,3,4
6691,-2,-1,3,-3,0,0,2
6692,0,0,0,0,4,-3,3
6693,0,0,0,0,0,0,0
6694,1,0,0,-2,3,-2,3
6695,-1,3,-3,1,0,2,5
6696,-1,3,-3,3,0,-1,5
6697,-1,0,1,0,-1,1,0
6698,-2,-1,3,-2,1,0,2
6699,1,0,-1,0,1,-1,0
6700,0,3,-3,3,-3,3,5
6701,1,-2,0,0,2,-3,1
6702,-2,0,-1,1,2,-3,3
6703,0,-1,-2,3,-2,1,4
6704,3,-2,0,0,1,0,1
6705,0,1,0,1,-3,2,0
6706,0,-3,-1,4,-2,1,4
6707,-1,-1,0,4,-2,-1,4
6708,-1,0,4,-3,-1,0,2
6709,4,-1,1,-2,-1,3,1
6710,0,4,-3,-1,0,0,5
6711,3,-3,1,-1,-1,0,1
6712,-1,0,0,4,-3,-1,4
6713,-1,3,-3,3,-2,0,5
6714,0,1,-1,1,-1,0,0
6715,-1,-1,-1,3,-3,0,4
6716,-1,-1,1,-1,0,0,0
6717,-2,3,-2,1,1,-3,5
6718,1,-2,-1,1,0,2,0
6719,3,-3,3,-3,3,-2,1
6720,0,3,0,-1,0,1,0
6721,-3,2,1,-3,1,1,3
6722,-2,-1,1,1,-2,3,0
6723,-2,2,0,-2,3,-1,3
6724,2,1,-1,-1,1,0,0
6725,-3,-1,0,0,0,0,0
6726,0,4,-3,-1,4,-3,3
6727,1,-2,1,1,-1,1,4
6728,0,0,0,0,4,-3,3
6729,-2,3,-1,-2,0,3,3
6730,0,0,0,0,0,0,0
6731,0,-1,4,-3,-1,4,2
6732,0,4,-3,-1,0,0,5
6733,1,1,-2,1,-1,-1,0
6734,3,0,-3,3,-1,0,4
6735,-3,3,-3,3,-3,2,5
6736,4,-3,3,-3,-1,4,1
6737,-1,0,0,0,0,0,0
6738,0,0,0,0,0,0,0
6739,0,0,0,0,0,0,0
6740,0,-3,-1,0,4,-1,3
6741,-3,2,0,-2,2,0,3
6742,3,-3,3,-2,2,-3,1
6743,-3,3,-1,-1,-1,3,5
6744,0,1,0,0,-2,2,0
6745,-1,3,-3,3,-3,3,5
6746,0,4,-3,-1,0,0,5
6747,-1,0,0,0,0,0,0
6748,-3,0,3,-3,-1,0,2
6749,2,-3,0,3,-2,-1,4
6750,-2,3,0,-3,0,3,3
6751,0,0,-1,0,0,-1,0
6752,4,-3,3,-3,0,-1,1
6753,-3,2,-1,2,-2,0,5
6754,0,0,0,0,0,4,0
6755,0,-3,-1,0,0,0,0
6756,3,0,-3,3,-3,-1,4
6757,0,1,-2,3,-3,3,4
6758,0,-2,2,0,0,-1,2
6759,0,0,0,4,-1,-1,4
6760,-1,0,2,-2,0,1,2
6761,-1,4,-3,-1,4,0,3
6762,-3,2,1,-3,1,2,3
6763,3,-3,0,3,-3,-1,4
6764,-1,-1,3,-3,3,-1,2
6765,0,1,-1,0,1,0,0
6766,0,1,-1,2,-2,0,4
6767,1,-2,2,-3,3,-3,1
6768,-1,1,-1,0,0,1,0
6769,1,1,-2,3,0,-3,4
6770,1,-2,3,-3,3,-3,2
6771,2,-3,1,1,-1,1,1
6772,3,0,-2,-1,3,-3,3
6773,0,0,4,-3,-1,0,2
6774,-2,3,-1,-2,1,1,3
6775,1,-1,0,1,-1,1,0
6776,-1,-2,2,1,-2,1,0
6777,-2,1,-1,3,-3,3,5
6778,-3,-1,0,4,-3,-1,4
6779,-1,1,-1,1,-2,3,5
6780,2,1,-2,2,-2,1,4
6781,0,-1,1,-1,1,0,0
6782,-2,1,0,-1,2,-3,3
6783,-1,3,-3,-1,0,0,5
6784,0,0,0,0,0,0,0
6785,0,-3,-1,0,4,-3,3
6786,0,0,0,0,0,4,0
6787,1,0,-1,0,0,2,0
6788,0,1,0,0,-1,0,0
6789,2,0,1,-3,2,-1,1
6790,0,-2,3,-1,0,-1,2
6791,1,2,-1,-2,1,1,3
6792,-1,2,-3,2,0,-1,5
6793,-1,-1,0,0,4,0,3
6794,3,0,-3,3,-3,1,4
6795,1,-1,3,-2,1,-1,2
6796,4,-3,-1,4,-3,-1,4
6797,1,0,-1,1,0,-2,0
6798,3,-1,-2,0,0,-1,1
6799,1,-1,0,-1,-1,4,0
6800,1,-3,0,3,-3,3,4
6801,-2,-1,0,0,0,0,0
6802,-1,0,0,0,0,0,0
6803,-1,1,-1,1,-1,1,0
6804,3,0,0,-3,1,0,1
6805,-1,0,1,0,-1,1,0
6806,-3,-1,4,-3,-1,0,2
6807,-3,3,0,-3,2,0,3
6808,3,-1,-2,-1,4,-3,1
6809,1,-2,3,-2,-1,3,2
6810,3,-2,0,1,-1,-1,1
6811,-3,0,2,1,-3,3,0
6812,-2,3,-3,3,-3,1,5
6813,1,-1,-1,0,4,-3,3
6814,3,-3,3,-3,-1,4,1
6815,0,4,0,-3,1,-1,3
6816,0,-1,0,1,-2,1,4
6817,-1,0,0,0,0,0,0
6818,-2,2,-1,-1,1,1,3
6819,0,0,0,0,0,0,0
6820,-3,1,2,-3,3,-1,3
6821,0,4,-3,-1,0,0,5
6822,0,4,0,0,-3,2,5
6823,0,0,1,-3,3,-3,3
6824,-1,3,-1,-1,-1,3,5
6825,-1,4,0,-1,1,-1,3
6826,-2,-1,3,0,0,-3,2
6827,-1,4,-3,3,-3,-1,5
6828,-1,0,-1,2,-2,2,4
6829,0,0,0,0,0,4,0
6830,1,-1,1,-2,1,2,1
6831,0,-2,1,0,0,0,0
6832,3,-3,3,-3,0,3,1
6833,3,-3,3,-3,-1,0,1
6834,1,1,-3,2,-1,-1,5
6835,3,-3,-1,0,0,4,1
6836,0,1,-2,3,-3,0,4
6837,4,-3,3,-2,0,2,1
6838,-1,-1,3,-1,0,-2,2
6839,-3,0,3,-3,-1,4,2
6840,3,-2,-1,2,-2,2,4
6841,-1,3,-3,1,2,-3,5
6842,-1,4,-2,2,-3,-1,5
6843,0,-1,1,-2,1,2,2
6844,-3,3,-3,3,0,-3,5
6845,4,-2,2,-3,-1,0,1
6846,0,0,0,0,0,0,0
6847,0,0,0,0,4,-3,3
6848,1,-1,1,-1,-1,2,0
6849,2,-1,1,0,-2,2,0
6850,-3,3,-2,0,0,2,5
6851,0,1,-1,-2,1,2,3
6852,0,0,4,-3,3,-3,2
6853,0,-2,-1,3,-1,-1,4
6854,-1,3,-3,0,1,2,5
6855,0,0,0,0,4,0,3
6856,3,-3,3,-3,3,-2,1
6857,0,0,0,0,0,0,0
6858,-3,2,-1,0,2,-2,3
6859,-1,0,1,-1,2,-2,3
6860,-2,0,-1,-1,0,4,0
6861,0,0,0,0,0,0,0
6862,0,0,0,0,0,0,0
6863,0,0,0,4,-3,0,4
6864,-2,-1,3,-1,1,-3,2
6865,-2,0,2,-1,-2,2,2
6866,4,-3,3,-2,1,-2,1
6867,0,1,0,-1,1,-1,0
6869,1,2,0,-2,0,-1,0
6870,-3,3,-3,-1,4,-3,3
6871,-2,3,-3,2,1,-1,5
6872,4,-2,2,-1,-1,-1,1
6873,4,-3,-1,0,0,0,1
6874,0,0,0,0,4,-3,3
6875,-1,3,-2,0,1,-2,5
6876,0,0,0,0,0,0,0
6877,0,0,0,0,4,-3,3
6878,4,-1,0,-2,0,-1,1
6879,0,0,0,0,0,0,0
6880,1,-2,0,2,-3,3,4
6881,0,-1,4,-3,-1,0,2
6882,0,4,-3,-1,4,-2,3
6883,0,0,2,-3,1,2,2
6884,-3,-1,4,-2,-1,3,2
6885,4,-3,-1,0,0,0,1
6886,0,-1,2,-2,0,-1,2
6887,0,1,-1,2,-2,0,4
6888,0,0,0,0,0,0,0
6889,0,4,-2,2,-3,-1,5
6890,0,0,0,0,0,0,0
6891,-1,0,0,0,0,0,0
6892,-1,-2,3,-3,-1,0,2
6893,-1,-1,-1,3,-2,-1,4
6894,-1,1,1,-3,1,1,2
6895,0,0,0,4,0,-3,4
6896,-1,0,4,-3,3,-2,2
6897,0,1,-1,0,2,-2,3
6898,0,0,0,0,0,0,0
6899,0,-1,-1,2,-2,0,4
6900,-3,0,2,1,-2,2,0
6901,1,0,-2,2,0,-1,4
6902,-1,-2,1,0,-1,3,0
6903,0,1,0,0,-2,3,0
6904,-1,3,0,-3,1,2,3
6905,-1,0,1,-2,2,-1,3
6906,-2,1,2,-1,-2,3,0
6907,2,-3,1,0,0,-1,1
6908,0,-3,1,1,-1,0,0
6909,0,0,0,0,0,0,0
6910,-3,3,-3,1,-1,3,5
6911,2,0,0,-2,3,-1,3
6912,-1,4,-1,0,1,-3,5
6913,-1,0,1,-2,2,-1,3
6914,1,-3,3,-3,3,-1,2
6915,0,1,0,0,-1,2,0
6916,0,0,0,0,0,0,0
6917,0,0,4,-3,0,3,2
6918,0,0,0,0,4,-3,3
6919,-1,0,0,4,-3,3,4
6920,-2,3,-2,2,-2,0,5
6921,2,-1,0,2,-3,3,4
