CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_중가_clust_id
5956,-3,-1,4,-2,1,-1,5
5957,-2,1,-2,2,0,-2,3
5958,0,0,0,0,0,0,0
5959,0,4,-2,1,-2,-1,3
5960,0,0,0,0,0,0,0
5961,4,-3,-1,0,0,0,1
5962,0,0,0,0,0,0,0
5963,-1,4,-3,3,0,-3,3
5964,0,0,0,0,0,0,0
5965,-2,3,-1,0,0,1,3
5966,-1,0,0,0,0,0,0
5967,0,-1,0,2,-2,0,4
5968,0,0,0,0,0,4,0
5969,0,0,0,0,0,0,0
5970,-3,3,-2,1,-1,1,3
5971,3,0,-1,-1,-1,3,1
5972,0,0,4,-3,-1,4,5
5973,3,0,-3,3,-2,-1,4
5974,-3,3,-3,-1,0,0,3
5975,-3,-1,4,-3,3,-2,5
5976,1,-3,0,3,-2,-1,4
5977,0,1,-2,3,-2,0,4
5978,-3,3,-2,-1,-1,4,3
5979,0,-1,4,-3,0,-1,5
5980,0,4,-3,-1,0,0,3
5981,-1,-2,-1,0,0,0,0
5982,0,0,4,-1,-2,-1,5
5983,-3,3,-3,-1,0,0,3
5984,-2,2,-3,-1,0,4,3
5985,0,0,0,4,-3,-1,4
5986,0,0,0,0,0,0,0
5987,0,0,0,0,0,0,0
5988,0,-1,-1,4,-2,-1,4
5989,0,0,0,0,0,0,0
5990,0,4,-3,3,-3,3,3
5991,-1,0,0,0,0,0,0
5992,0,0,0,0,0,0,0
5994,0,0,0,0,0,0,0
5995,0,4,-3,-1,0,0,3
5996,3,-3,0,-1,0,0,1
5997,0,0,4,-3,3,-3,5
5998,-2,-1,3,-3,-1,0,5
5999,-2,-1,3,-2,1,0,5
6000,3,-3,3,-3,3,-3,1
6001,3,-3,3,-3,-1,0,1
6002,0,0,0,0,0,0,0
6003,0,0,0,4,-3,-1,4
6004,-3,-1,0,0,0,0,0
6005,-2,0,1,2,-3,1,4
6006,-2,0,0,-1,0,0,0
6007,-1,-1,3,-3,-1,0,5
6008,1,-1,3,-3,3,-3,5
6009,0,0,0,0,0,0,0
6010,0,0,0,0,4,-3,2
6011,-2,3,0,-3,3,-2,2
6012,-2,-1,4,-3,0,-1,5
6013,0,0,4,-2,0,1,5
6014,0,0,0,0,0,0,0
6015,0,4,0,-2,0,1,3
6016,0,0,0,0,0,0,0
6017,-1,0,0,4,-3,-1,4
6018,-1,0,0,0,0,0,0
6019,-1,3,0,-2,0,0,3
6020,-1,4,-3,0,-1,4,3
6021,0,3,-2,1,-2,1,3
6022,-1,0,1,-1,2,-3,0
6023,-1,0,4,-3,1,-1,5
6024,0,4,-3,3,0,-2,3
6025,-3,-1,0,4,-3,-1,4
6026,-1,-2,-1,0,0,0,0
6027,0,0,0,0,0,0,0
6028,-1,0,0,0,0,0,0
6029,3,-3,-1,4,-3,3,4
6030,0,0,0,0,0,0,0
6031,0,4,-3,-1,0,0,3
6032,0,0,0,4,-3,-1,4
6033,-3,3,-3,3,-3,3,3
6034,0,0,0,0,0,0,0
6035,-2,0,0,-1,3,-3,2
6036,1,1,1,-1,-2,3,0
6037,0,0,0,0,0,0,0
6038,-3,-1,0,0,4,-2,2
6039,-3,-1,0,0,4,-1,2
6040,0,0,0,0,0,0,0
6041,0,0,0,4,-1,-2,4
6042,-3,2,-2,3,-3,-1,3
6043,0,4,-3,-1,4,-3,2
6044,3,-3,-1,0,0,0,1
6045,-1,0,0,0,0,0,0
6046,-3,-1,0,4,-1,0,4
6047,-3,-1,0,0,4,-2,2
6048,0,0,0,0,0,0,0
6049,4,-3,-1,4,-3,3,4
6050,1,-1,3,-3,3,-3,5
6051,1,0,-1,0,0,1,0
6052,0,0,0,0,0,0,0
6053,0,4,-3,-1,0,0,3
6054,-2,-1,-1,4,-3,-1,4
6055,4,-1,0,-2,0,-1,1
6056,-2,2,1,-3,3,-1,2
6057,0,0,0,0,0,0,0
6058,-1,4,-3,0,-1,0,3
6059,-3,3,0,-3,3,-3,2
6060,-1,0,4,-3,-1,0,5
6061,0,0,0,0,0,0,0
6062,4,-2,-1,-1,0,0,1
6063,0,0,0,0,4,-3,2
6064,0,0,0,0,0,0,0
6065,4,-3,-1,0,0,0,1
6066,4,-3,-1,4,-3,-1,4
6067,-3,-1,0,4,-2,0,4
6068,-1,0,0,4,-2,-1,4
6069,-1,1,-2,-1,0,0,0
6070,-1,-1,3,-2,2,-3,5
6071,-1,-2,-1,4,-1,1,4
6072,-3,2,0,0,-2,2,3
6073,0,0,0,0,0,4,0
6074,4,-3,3,-1,-2,3,1
6075,0,0,0,4,-3,-1,4
6076,0,0,0,4,-3,3,4
6077,-1,4,-3,-1,0,0,3
6078,-3,3,-1,-1,0,1,3
6079,3,-2,-1,3,-2,1,4
6080,3,-2,-1,3,-3,3,4
6082,0,0,0,0,0,4,0
6083,-2,0,-1,3,-2,1,4
6084,0,0,0,0,0,0,0
6085,-3,-1,0,0,4,0,2
6086,-1,0,0,0,4,-3,2
6087,0,2,-1,-2,2,0,2
6088,-1,3,-3,2,-2,3,3
6089,0,4,-2,0,-1,3,3
6090,-1,4,-3,-1,0,0,3
6091,0,4,-3,3,-3,-1,3
6092,-1,0,-1,1,-1,0,0
6093,-3,3,-3,-1,4,-3,2
6094,-3,0,3,-1,0,-1,5
6095,-2,2,-2,0,1,-1,3
6096,-2,0,-1,3,-3,3,4
6097,0,0,0,0,4,-3,2
6099,-1,3,-2,1,0,-1,3
6100,-2,3,-2,0,-1,-1,3
6101,-1,0,0,4,-3,0,4
6102,3,0,-1,-2,0,3,1
6103,-1,0,0,4,-3,-1,4
6104,0,0,0,0,0,0,0
6105,4,-3,-1,0,0,0,1
6106,0,0,0,0,0,0,0
6107,-3,-1,4,-3,1,-1,5
6108,0,0,0,0,0,0,0
6109,-1,-1,1,-1,0,0,0
6110,0,0,0,4,-1,-2,4
6111,0,0,4,-3,-1,0,5
6112,4,-3,1,1,-2,-1,1
6113,0,-2,-1,3,-1,-2,4
6114,2,-3,3,-2,0,2,1
6115,-3,-1,0,4,-3,0,4
6116,4,-1,-2,3,-3,3,4
6117,4,-1,-2,-1,0,0,1
6119,2,0,0,0,0,-1,0
6120,0,0,0,0,0,0,0
6121,4,-1,0,-2,-1,0,1
6122,0,4,-3,-1,0,0,3
6123,-3,3,-3,-1,4,0,2
6124,-3,3,-3,-1,4,-2,2
6125,-1,-1,1,-2,0,3,0
6126,0,4,-3,-1,0,0,3
6127,0,-1,4,-3,-1,4,5
6128,4,-2,0,2,-2,2,1
6129,3,-1,-2,0,3,-3,1
6130,-1,-1,3,-3,-1,4,5
6131,0,4,-1,0,0,-1,3
6132,-1,3,-3,3,-2,0,3
6133,2,1,-2,1,-2,-1,4
6134,-1,-1,4,-1,0,-1,5
6135,0,0,4,0,-3,0,5
6136,-3,2,0,0,-1,1,3
6137,-2,3,-2,0,-1,3,3
6138,-2,3,-1,-2,2,1,2
6139,-1,3,0,-1,0,-2,3
6140,-3,-1,0,0,0,0,0
6141,-3,3,-3,-1,0,4,3
6142,0,3,-3,-1,0,0,3
6143,-2,-1,3,-3,3,-3,5
6144,4,-2,2,-3,2,0,1
6145,0,0,0,0,0,0,0
6146,1,-2,-1,4,-2,0,4
6147,0,4,-3,-1,0,4,3
6148,0,4,-3,-1,0,0,3
6149,0,3,-3,3,-3,-1,3
6150,3,-3,0,3,-3,3,4
6151,0,0,4,-3,-1,0,5
6152,1,-1,2,-2,0,1,5
6153,1,-3,3,-3,-1,4,5
6154,-3,3,-3,3,-3,2,3
6155,-1,-1,4,-3,-1,4,5
6156,0,0,0,0,0,0,0
6157,-2,0,3,-2,-1,0,5
6158,0,4,-1,-2,-1,4,3
6159,0,4,-1,0,0,-2,3
6160,-1,-2,2,0,0,-1,0
6161,1,-2,3,-2,2,-2,5
6162,0,0,0,4,-3,-1,4
6163,-1,-2,2,1,-2,0,0
6164,2,-2,-1,3,-1,0,4
6165,4,-3,-1,0,4,-3,1
6166,0,0,0,0,0,0,0
6167,-3,3,-3,-1,0,4,3
6168,-2,2,0,0,-2,3,3
6169,3,-3,3,-3,3,-3,1
6170,4,-3,0,3,-3,-1,4
6171,1,-2,-1,4,-3,3,4
6172,0,4,-3,-1,0,0,3
6173,-3,-1,4,-1,-2,3,5
6174,-3,-1,4,-2,-1,3,5
6175,0,0,0,4,-2,1,4
6176,3,-1,-2,3,-3,-1,4
6177,3,0,-3,3,-3,3,4
6178,4,-3,-1,0,0,0,1
6179,-3,3,-1,0,-2,2,3
6180,4,-3,3,-3,-1,0,1
6181,0,-3,0,3,-3,0,4
6182,0,0,0,0,0,0,0
6183,-3,3,-1,-1,1,1,3
6184,-1,-2,0,3,-1,-1,4
6185,-1,0,4,-1,-2,-1,5
6186,0,0,0,4,-2,-1,4
6187,-1,2,-3,0,3,0,2
6188,-3,-1,4,-3,-1,0,5
6189,0,-1,-2,-1,0,0,0
6190,4,-2,1,-2,-1,0,1
6191,4,-2,2,-3,-1,0,1
6192,0,-1,0,1,0,-1,0
6193,0,4,-3,-1,0,0,3
6194,-1,3,-2,-1,-1,0,3
6195,0,4,-3,-1,0,4,3
6196,1,-1,1,0,-2,1,0
6197,-3,-1,0,0,0,0,0
6198,-2,3,-1,-2,0,2,3
6199,0,0,4,-3,-1,0,5
6200,4,-3,-1,4,-1,1,4
6201,-3,2,1,-3,0,-1,5
6202,1,-2,2,-2,-1,0,5
6203,-3,-1,0,0,4,-3,2
6204,0,4,-3,-1,0,0,3
6205,-1,-2,3,-3,-1,0,5
6206,0,0,4,-3,-1,0,5
6207,-1,0,0,0,0,0,0
6208,0,0,0,0,0,0,0
6209,0,0,0,0,0,0,0
6210,-2,3,-2,1,1,-3,3
6211,-1,-1,3,-1,-2,3,5
6212,4,0,-3,2,-1,-1,4
6213,-2,2,-1,-1,3,-2,2
6214,-1,0,-2,3,-3,3,4
6215,0,0,0,4,-3,3,4
6216,0,-1,2,-2,0,2,5
6217,-3,3,-3,3,0,-3,3
6218,-3,-1,0,0,4,0,2
6219,0,0,0,0,0,0,0
6220,0,4,0,-2,1,0,3
6221,0,0,4,-3,-1,0,5
6222,-3,-1,0,0,0,0,0
6223,-2,2,-2,0,-1,3,3
6224,3,-2,-1,3,-3,3,4
6225,0,0,0,0,0,0,0
6226,0,-1,0,0,4,-2,2
6227,-2,3,0,-1,1,-3,2
6228,-2,2,-2,3,-2,-1,3
6229,0,-1,-1,1,-2,3,0
6230,0,1,-1,0,2,-2,2
6231,-2,3,-3,3,-3,3,3
6232,-1,0,4,-2,-1,-1,5
6233,0,0,0,0,0,0,0
6234,0,0,0,0,0,4,0
6235,-1,0,0,4,-3,-1,4
6236,-1,-2,0,3,0,-3,4
6237,0,0,0,0,0,4,0
6238,2,-2,3,-1,-2,3,5
6239,-2,-1,0,4,-3,-1,4
6240,0,0,0,0,4,-3,2
6241,0,0,0,0,0,0,0
6242,0,1,0,-2,2,-2,2
6243,-1,4,-1,-1,1,-2,3
6244,-1,0,0,4,-3,0,4
6245,4,-1,-2,3,-2,-1,4
6246,0,0,0,0,4,-3,2
6247,1,-1,-1,2,0,0,0
6248,0,0,0,0,0,0,0
6249,0,0,4,-2,-1,-1,5
6250,-3,3,-3,-1,0,4,3
6251,-1,-1,0,1,-1,1,0
6252,-1,-1,3,-2,1,0,5
6253,0,0,0,0,0,0,0
6254,-3,-1,4,0,-1,0,5
6255,0,0,0,0,0,0,0
6256,3,-1,-1,0,-1,3,1
6257,0,-1,-1,4,0,-1,4
6258,-3,3,-3,3,-3,3,3
6259,3,-2,1,-2,3,-1,1
6260,0,0,0,0,0,0,0
6261,-3,3,-3,3,-3,-1,3
6262,0,0,0,0,4,-3,2
6263,0,3,-3,3,-2,-1,3
6264,0,-2,3,-1,-2,0,5
6265,-2,3,-1,-2,-1,0,3
6266,2,-3,2,-2,-1,4,1
6267,1,-2,3,-2,-1,0,5
6268,0,0,0,0,0,0,0
6269,3,-1,-2,3,-2,1,4
6270,0,0,0,4,-3,-1,4
6271,0,0,4,-3,-1,0,5
6272,0,4,-3,-1,0,0,3
6273,-3,3,0,-3,3,-3,2
6274,-1,0,0,4,-3,-1,4
6275,4,-3,-1,0,0,0,1
6276,1,0,-1,0,3,-2,2
6277,-1,4,-2,-1,3,-3,2
6278,2,0,-2,3,-1,-1,4
6279,0,-1,2,-3,3,-3,5
6280,-1,-1,-1,0,0,4,0
6281,-3,-1,0,0,0,0,0
6282,0,0,2,-3,3,-3,5
6283,3,-3,2,-2,3,-1,1
6284,-1,4,-3,3,-3,0,3
6285,3,-3,-1,0,0,0,1
6286,0,0,0,4,-1,-2,4
6287,0,-1,1,2,-3,2,4
6288,1,-2,3,-2,0,1,5
6289,-3,3,-2,-1,3,-3,2
6290,-1,0,0,4,-2,-1,4
6291,3,-2,2,-2,1,0,1
6292,0,0,0,0,0,0,0
6293,0,4,-3,3,-3,3,3
6294,0,0,0,0,0,0,0
6295,0,0,0,0,0,0,0
6296,-3,-1,0,4,-3,3,4
6297,2,-3,3,-1,-1,-1,1
6298,0,4,-3,-1,0,4,3
6299,-3,-1,4,-2,0,0,5
6300,-1,-1,2,0,-2,-1,0
6301,2,-2,2,1,-3,3,4
6302,-1,0,0,0,0,0,0
6303,-3,2,0,0,-2,3,3
6304,3,-3,-1,4,-1,-2,4
6305,0,0,0,0,0,0,0
6306,0,0,0,0,0,0,0
6307,-3,-1,4,-3,-1,4,5
6308,3,-3,-1,0,4,-3,1
6309,0,-1,3,-2,2,-3,5
6310,0,3,-1,0,-1,-1,3
6311,0,0,0,0,0,0,0
6312,0,0,0,0,0,4,0
6313,-2,3,-2,0,-1,3,3
6314,4,-3,-1,0,0,0,1
6315,-3,-1,0,0,0,0,0
6316,-1,0,0,4,-3,3,4
6317,1,-1,2,-3,3,-2,5
6318,-2,2,-2,-1,0,0,3
6319,-2,-1,0,-1,4,-3,2
6320,0,4,-3,-1,0,0,3
6321,-1,1,-2,2,-3,0,4
6322,0,0,0,0,0,0,0
6323,1,1,0,-1,0,1,0
6324,4,-3,-1,0,0,0,1
6325,-2,0,-1,3,-3,3,4
6326,0,0,0,0,0,0,0
6327,0,0,0,0,0,0,0
6328,0,0,0,0,0,0,0
6329,0,3,-3,-1,0,0,3
6330,0,0,0,0,0,0,0
6331,-1,-2,0,3,-2,2,4
6332,-3,-1,4,0,-3,-1,5
6333,0,-2,1,2,-3,1,4
6334,-3,-1,4,-3,3,-3,5
6335,-1,0,0,0,4,-3,2
6336,0,0,0,4,-3,-1,4
6337,0,0,0,0,0,0,0
6339,-1,-1,3,-3,3,-3,5
6340,0,0,0,0,0,0,0
6341,-3,3,-3,3,-3,3,3
6342,0,0,0,0,0,0,0
6343,-1,0,0,0,0,4,0
6344,-1,-2,-1,4,-3,3,4
6346,-1,0,0,0,0,4,0
6347,4,-2,-1,-1,0,4,1
6348,0,4,-3,-1,0,0,3
6349,-3,3,-3,3,-3,-1,3
6350,4,-3,-1,0,0,0,1
6351,0,0,0,0,0,4,0
6352,-1,4,-2,-1,-1,0,3
6353,0,0,0,0,0,0,0
6354,0,-3,3,-3,3,-3,5
6355,-3,2,0,-2,2,-2,2
6356,0,-2,-1,0,4,-2,2
6357,3,-3,-1,0,0,4,1
6358,3,-1,-2,3,-3,3,4
6359,-3,-1,0,4,-3,3,4
6360,0,-1,0,1,-2,3,0
6361,0,0,4,-2,-1,-1,5
6362,-1,-1,2,-1,-1,0,5
6363,-1,-2,3,-1,-2,-1,5
6364,0,0,0,0,0,0,0
6365,-1,3,-1,-2,3,-3,2
6366,0,0,0,0,0,0,0
6367,4,-3,-1,0,0,0,1
6368,-1,3,-3,2,-2,3,3
6369,-3,0,-1,0,4,-3,2
6370,0,-2,3,-1,-2,3,5
6371,-1,-2,3,-1,-2,3,5
6372,4,-3,3,-3,3,-3,1
6373,0,0,0,0,0,0,0
6374,0,2,-3,3,-3,0,3
6375,-1,3,-3,3,-2,-1,3
6376,2,-3,0,3,-3,3,4
6377,0,0,0,0,0,0,0
6378,0,0,0,0,4,-3,2
6379,-2,0,-1,3,0,-3,4
6380,4,-3,-1,4,-1,-2,4
6381,-3,-1,0,0,0,0,0
6382,2,-1,-1,3,-2,1,4
6383,0,0,0,4,-3,-1,4
6384,1,0,-2,3,-1,-2,4
6385,-1,0,0,0,0,0,0
6386,2,0,-2,3,-2,1,4
6387,-2,-1,-1,4,-3,3,4
6388,-3,2,-2,3,-2,1,3
6389,-3,3,-3,3,-1,-1,3
6390,-1,-1,4,-3,-1,0,5
6391,-3,-1,0,0,0,0,0
6392,0,0,0,4,-3,-1,4
6393,-3,-1,0,0,0,0,0
6394,3,-3,3,-2,-1,-1,1
6395,-2,1,-2,3,-3,3,4
6396,0,0,0,4,-3,-1,4
6397,3,-2,-1,3,-2,1,4
6398,0,4,-3,-1,0,0,3
6399,-3,1,2,-2,0,1,5
6400,-1,1,0,-1,0,0,0
6401,4,-3,-1,0,0,0,1
6402,-1,0,0,4,0,-2,4
6403,-2,0,1,-2,3,-2,2
6404,-1,4,-3,3,-3,-1,3
6405,-3,-1,4,-3,-1,0,5
6406,4,-3,-1,0,0,4,1
6407,0,0,0,-1,0,-1,0
6408,0,-3,3,-1,-2,3,5
6409,3,-2,-1,3,-3,3,4
6410,-1,-1,0,1,0,0,0
6411,-1,0,0,-1,-1,-1,0
6412,0,0,0,0,0,0,0
6413,0,4,-3,-1,0,0,3
6414,-1,1,-1,1,1,-2,0
6415,0,0,0,0,0,0,0
6416,0,0,4,-3,-1,0,5
6417,0,0,0,0,4,-3,2
6418,0,-1,-1,4,-1,-2,4
6419,-1,0,0,0,0,4,0
6420,-1,3,-2,0,2,-3,2
6421,0,1,1,-2,1,-2,0
6422,0,0,0,0,0,0,0
6423,1,-3,3,-1,-2,3,5
6424,-3,-1,4,-2,0,0,5
6425,0,0,0,0,0,0,0
6426,-3,-1,0,0,0,0,0
6427,-3,-1,0,0,0,0,0
6428,3,-3,0,3,-3,-1,4
6429,-3,3,-3,-1,4,-3,2
6430,0,0,0,0,4,-3,2
6431,-3,-1,4,-2,-1,3,5
6432,-3,-1,0,4,-3,3,4
6433,0,0,0,0,0,0,0
6434,0,0,0,0,0,0,0
6435,2,-2,0,0,0,2,1
6436,-1,-1,0,4,-2,-1,4
6437,0,0,4,0,-3,3,5
6438,0,0,0,0,0,0,0
6439,-2,2,-3,3,-1,-1,3
6440,1,-3,0,3,-3,0,4
6441,2,-3,1,0,1,-2,1
6442,-2,3,-2,0,0,0,3
6443,-1,-2,0,-1,4,-1,2
6444,-3,-1,0,0,0,0,0
6445,4,-2,-1,3,-3,2,4
6446,-1,-2,3,-3,3,-3,5
6447,0,0,0,0,0,0,0
6448,-1,4,-3,0,-1,0,3
6449,3,-2,-1,3,-1,-2,4
6450,-2,3,-3,3,-3,3,3
6451,-1,0,0,0,0,0,0
6452,0,0,0,0,0,0,0
6453,0,0,0,0,0,0,0
6454,-2,3,-1,-1,1,-2,3
6455,4,-3,-1,0,0,0,1
6456,-1,3,-3,3,-1,-1,3
6457,-1,4,-1,-2,-1,4,3
6458,0,-1,-1,0,0,4,0
6459,-2,-1,3,-2,-1,3,5
6460,-1,-1,0,-1,3,-3,2
6461,-3,3,-3,-1,4,-1,2
6462,0,0,0,0,0,0,0
6463,4,-1,1,-3,3,-2,1
6464,-3,3,-1,0,-2,-1,3
6465,3,-3,3,-2,1,0,1
6466,4,-2,1,-2,-1,4,1
6467,0,0,0,0,0,0,0
6468,-2,-1,0,0,0,0,0
6469,0,4,-3,-1,4,-3,2
6470,-1,-1,4,-3,-1,4,5
6471,-3,3,-3,3,-3,0,3
6472,3,-3,3,-3,-1,4,1
6473,0,4,-3,-1,0,0,3
6474,-3,-1,0,4,-2,-1,4
6475,0,4,-1,-2,-1,4,3
6476,0,0,0,0,0,0,0
6477,4,-3,-1,0,0,0,1
6478,0,0,0,0,0,0,0
6479,0,0,0,0,0,0,0
6480,4,-3,3,-3,3,-2,1
6481,4,-2,-1,-1,0,0,1
6482,3,-2,-1,3,-3,3,4
6483,0,0,0,0,0,0,0
6484,-3,-1,0,0,0,0,0
6485,1,-2,3,-3,-1,0,5
6486,-3,-1,0,4,-2,1,4
6487,0,0,0,0,0,0,0
6488,3,-2,2,-2,-1,-1,1
6489,1,-1,2,-2,2,-3,5
6490,-1,0,1,0,-1,0,0
6491,3,-3,-1,4,-2,1,4
6492,-2,-1,-1,4,-3,-1,4
6493,-1,0,2,-1,-1,0,5
6494,0,4,-3,3,-3,3,3
6495,-2,-1,0,0,0,0,0
6496,-3,0,-1,4,-3,-1,4
6497,-2,3,0,-3,3,-3,2
6498,-3,3,0,-2,0,1,3
6499,2,-1,1,-2,3,-3,1
6500,3,-3,-1,0,0,0,1
6501,3,0,-1,-1,-1,3,1
6502,0,0,0,4,-3,-1,4
6503,4,-3,-1,0,4,-3,1
6504,4,-3,-1,0,0,0,1
6505,0,0,0,0,0,0,0
6506,0,-2,0,3,-1,-1,4
6507,-2,3,-3,3,0,-1,3
6508,4,-3,3,-1,-2,-1,1
6509,0,0,0,0,0,0,0
6510,-1,4,-3,3,-3,-1,3
6511,0,0,0,0,0,0,0
6513,-3,3,-1,-2,0,3,3
6514,-1,1,-3,3,-2,0,4
6515,0,-3,2,-1,0,1,5
6516,0,0,0,0,0,0,0
6517,-3,3,-3,3,0,-2,3
6518,-3,-1,0,4,-2,-1,4
6519,-3,3,-3,3,-1,-1,3
6520,0,0,0,0,0,0,0
6521,0,-3,-1,0,0,4,0
6522,0,4,0,-3,3,-3,2
6523,1,1,-1,1,0,0,0
6524,2,-1,-1,3,0,-3,4
6525,0,0,4,-3,-1,0,5
6526,0,0,0,0,0,4,0
6527,0,0,0,0,0,0,0
6528,-3,2,-2,-1,4,-3,2
6529,0,4,-3,3,-3,-1,3
6530,4,-3,-1,0,0,0,1
6531,0,0,-2,0,3,-2,2
6532,-3,-1,0,4,-3,-1,4
6533,4,-1,-2,3,-1,0,4
6534,0,-2,0,1,0,-2,0
6535,0,0,0,4,-3,2,4
6536,0,0,0,0,0,4,0
6537,-1,0,0,0,0,0,0
6538,-2,1,0,-1,1,-1,0
6539,-1,0,4,-3,-1,4,5
6540,-3,-1,0,0,0,4,0
6541,0,0,0,0,0,0,0
6542,0,0,0,0,0,0,0
6543,1,-2,2,-1,0,1,5
6544,0,0,0,0,0,0,0
6545,0,0,0,0,0,0,0
6546,3,-2,0,-1,3,0,1
6547,3,0,-1,-1,-1,2,1
6548,1,-1,1,-1,-1,3,0
6549,-3,-1,0,0,0,0,0
6550,0,0,4,-3,-1,0,5
6551,1,-2,3,-1,-1,-1,5
6552,-1,0,-1,0,1,-2,0
6553,-1,4,-1,0,-2,3,3
6554,-3,-1,0,0,4,-2,2
6555,0,0,0,0,0,0,0
6556,0,0,0,0,0,0,0
6557,-2,0,1,0,-2,0,0
6558,0,1,0,-1,0,1,0
6559,-2,-1,-1,0,4,0,2
6560,0,0,0,0,0,0,0
6561,3,-3,2,0,0,-1,1
6562,0,0,0,0,0,0,0
6563,0,2,-2,1,-1,1,3
6564,-1,0,4,-3,-1,0,5
6565,0,0,0,0,0,0,0
6566,-1,0,0,0,0,4,0
6567,-3,3,-2,-1,-1,4,3
6568,0,3,-3,3,-3,3,3
6569,4,-3,-1,0,0,0,1
6570,-1,-1,4,-3,-1,0,5
6571,0,0,0,0,4,-3,2
6572,-3,3,-3,-1,0,4,3
6573,0,0,0,0,0,0,0
6574,-1,0,0,4,-3,-1,4
6575,1,-1,2,-2,1,-1,5
6576,0,0,0,0,0,0,0
6577,0,0,0,0,0,0,0
6578,0,0,0,0,0,0,0
6579,0,0,0,0,0,0,0
6580,4,-3,0,-1,0,0,1
6581,0,3,-3,-1,0,0,3
6582,-3,-1,0,0,0,0,0
6583,-1,0,0,0,4,-3,2
6584,-1,-1,3,-3,3,-2,5
6585,0,0,0,0,0,0,0
6586,3,-1,0,-1,-1,3,1
6587,3,-3,3,-2,0,1,1
6588,-1,0,0,0,0,0,0
6589,3,-2,2,-3,3,-2,1
6590,0,4,-3,-1,0,0,3
6591,1,1,1,-2,-1,1,0
6592,3,-3,-1,4,-3,3,4
6593,1,-2,2,0,-2,3,0
6594,4,-3,-1,0,0,4,1
6595,0,0,4,-3,3,-3,5
6596,3,-2,0,1,-1,1,1
6597,-2,2,-1,-2,3,-3,2
6598,0,0,0,0,0,0,0
6599,4,-3,-1,0,4,-3,1
6600,3,-3,3,-3,0,3,1
6601,-1,4,-3,3,-1,-2,3
6602,0,0,0,0,0,0,0
6603,2,-2,3,-3,-1,0,5
6604,-3,-1,0,0,0,0,0
6605,4,-3,3,-3,-1,4,1
6606,-3,3,-1,-1,2,-3,2
6607,0,0,2,-2,1,-2,5
6608,0,0,0,4,-2,2,4
6609,1,-1,1,0,-2,3,0
6610,0,0,0,0,0,0,0
6611,0,0,4,-3,-1,0,5
6612,0,-2,3,-3,3,-3,5
6613,-2,1,-2,-1,4,-2,2
6614,0,4,-2,-1,3,-1,2
6615,-3,-1,4,-1,-2,-1,5
6616,-3,3,0,-1,-1,-1,3
6617,-1,0,0,4,-3,3,4
6618,-1,0,-1,0,4,-2,2
6619,4,-2,-1,3,-3,-1,4
6620,0,0,4,-3,0,0,5
6621,-1,4,-2,-1,-1,0,3
6622,1,-1,0,0,1,0,0
6623,0,-1,0,4,-3,0,4
6624,-1,4,-3,-1,4,0,2
6625,0,0,0,0,0,0,0
6626,0,0,-1,0,0,1,0
6627,-1,0,0,0,4,-3,2
6628,4,-3,-1,0,0,0,1
6629,0,4,-3,0,-1,4,3
6630,2,1,-2,0,2,-1,2
6631,-1,0,0,0,4,-3,2
6632,-3,3,-3,-1,4,-3,2
6633,4,-3,-1,0,4,-3,1
6634,-1,2,-3,-1,0,0,3
6635,0,4,-3,3,-1,-2,3
6636,4,-3,-1,0,0,0,1
6637,-2,0,2,-3,1,-1,5
6638,1,-1,-1,3,-1,-1,4
6639,0,0,0,0,0,0,0
6640,0,0,0,0,0,0,0
6642,-3,-1,0,4,-1,-2,4
6643,-3,-1,0,0,0,0,0
6644,3,-3,-1,4,-3,-1,4
6645,3,0,-3,-1,0,0,1
6646,-3,-1,0,0,0,0,0
6647,0,-1,-2,2,-1,2,4
6648,0,0,0,0,4,-3,2
6649,-3,-1,0,0,0,0,0
6650,4,-3,3,-1,1,-3,1
6651,0,0,0,0,0,0,0
6652,0,0,0,0,0,4,0
6653,0,0,1,0,-2,3,0
6654,-2,-1,-1,0,0,0,0
6655,0,-1,3,-3,-1,0,5
6656,0,0,4,-3,-1,4,5
6657,0,0,0,0,0,0,0
6658,-1,0,0,0,0,4,0
6659,0,0,0,0,0,4,0
6660,-3,-1,4,0,-2,-1,5
6661,-2,-1,2,0,0,-2,0
6662,-3,3,-3,3,-1,-1,3
6663,4,-3,3,-3,-1,0,1
6664,-3,3,-1,-2,-1,4,3
6665,-3,-1,0,0,0,0,0
6666,2,-3,2,-1,1,-1,1
6667,0,-1,3,-1,-1,-1,5
6668,0,0,0,0,0,0,0
6669,-2,1,-2,3,-3,0,4
6670,0,0,0,0,0,0,0
6671,0,0,0,0,0,0,0
6672,0,0,0,0,0,0,0
6673,-2,-1,0,4,-3,3,4
6674,0,0,0,0,0,0,0
6675,0,0,4,-3,-1,4,5
6676,0,0,0,0,0,0,0
6677,3,-2,-1,-1,0,0,1
6678,2,-3,0,3,-1,-2,4
6679,-1,0,0,0,0,0,0
6680,-1,0,0,0,0,0,0
6681,-1,3,-2,0,1,-1,3
6682,-1,-2,3,-3,3,-1,5
6683,-2,3,-3,3,-3,3,3
6684,-3,-1,0,0,0,0,0
