CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_중가_clust_id
4696,0,0,0,0,0,0,0
4697,2,0,-2,0,3,-3,1
4698,2,-2,0,1,0,-2,2
4699,3,-2,-1,3,0,-3,2
4700,0,0,0,0,0,0,0
4701,-1,-1,1,-1,-1,3,0
4702,-1,4,0,-3,3,-1,3
4703,-1,2,-2,3,-2,1,5
4704,-1,-2,0,3,-3,-1,5
4705,0,0,0,0,0,0,0
4706,0,-2,-1,3,-3,3,5
4707,0,0,0,0,0,0,0
4708,2,1,-1,-1,0,2,0
4709,0,0,4,-3,3,-3,4
4710,-3,-1,0,0,0,0,0
4711,0,0,0,0,0,0,0
4712,0,0,0,0,4,-3,1
4713,0,0,0,0,4,-3,1
4714,4,-3,-1,0,0,0,2
4715,-3,3,-1,-2,3,-3,3
4716,0,0,0,0,0,0,0
4717,1,-1,-1,3,-2,-1,5
4718,0,0,0,0,0,0,0
4719,-1,0,0,0,0,0,0
4720,3,-3,-1,0,0,4,2
4721,0,0,0,0,4,-3,1
4722,0,0,4,-3,-1,4,4
4723,0,0,0,0,0,0,0
4724,-1,3,0,-2,1,-2,3
4725,0,0,0,0,0,0,0
4726,0,0,0,0,0,0,0
4727,-3,3,-3,3,-3,3,5
4728,0,0,0,0,0,0,0
4729,-3,-1,0,0,4,-3,1
4730,4,-3,-1,4,-3,-1,2
4731,-1,4,-3,-1,0,0,3
4732,4,-1,-2,-1,0,0,2
4733,1,-3,3,-3,3,-3,4
4734,-1,4,-3,3,-3,3,5
4735,0,-1,1,-1,1,0,0
4736,-1,0,0,0,0,4,0
4737,-3,-1,0,0,4,-3,1
4738,3,-3,3,-3,3,-3,4
4739,0,0,0,0,0,4,0
4740,3,-3,3,0,-2,1,2
4741,0,4,-3,3,-3,3,5
4742,0,0,0,0,0,0,0
4743,-1,4,-3,-1,0,0,3
4744,0,0,0,0,0,0,0
4745,1,-1,2,-1,-1,-1,4
4746,3,-3,0,3,0,-2,2
4747,0,0,0,0,0,0,0
4748,0,-1,0,0,0,4,0
4749,0,-2,2,-2,3,-2,1
4750,0,4,-3,-1,0,4,3
4751,-1,0,0,0,0,0,0
4752,-1,4,-3,3,-3,-1,5
4753,0,0,0,0,0,0,0
4754,0,-1,0,0,1,-2,0
4755,3,-3,3,-2,-1,-1,4
4756,0,0,0,0,0,0,0
4757,-3,-1,0,4,0,-3,5
4758,0,0,0,0,0,0,0
4759,3,0,-3,3,-3,0,2
4760,-2,0,2,-3,3,-3,4
4761,0,0,0,0,0,0,0
4762,0,-1,3,-2,2,-2,4
4763,0,4,-3,-1,0,4,3
4764,0,0,4,-3,-1,0,4
4765,0,-1,0,4,-3,3,5
4766,-1,-1,0,4,-3,-1,5
4767,4,-3,3,0,-3,-1,2
4768,0,4,-3,-1,0,0,3
4769,4,-3,3,0,-3,-1,2
4770,0,2,-2,0,-1,3,3
4771,0,0,0,0,0,0,0
4772,-3,-1,0,0,0,0,0
4773,0,4,-3,-1,0,0,3
4774,0,0,0,0,0,0,0
4775,0,-1,-1,4,-2,-1,5
4776,3,-3,3,-1,-2,3,4
4777,4,-1,-2,-1,0,4,2
4778,2,-2,0,1,-2,3,2
4779,0,2,-3,0,-1,4,3
4780,0,0,0,0,0,0,0
4781,-1,1,-3,-1,4,-3,1
4782,0,0,0,0,0,0,0
4783,0,0,0,0,0,0,0
4784,-3,3,-3,-1,0,4,3
4785,-3,-1,0,0,0,0,0
4786,0,3,-3,0,0,-1,3
4787,0,0,0,0,0,0,0
4788,0,0,0,4,-3,-1,5
4789,0,4,-3,-1,0,0,3
4790,0,0,0,0,0,0,0
4791,3,0,-3,-1,0,0,2
4792,-2,-1,2,1,-3,0,0
4793,0,-2,-1,4,-1,-2,5
4794,0,0,0,0,0,0,0
4795,-3,3,-3,3,-2,-1,5
4796,0,0,0,0,0,0,0
4797,0,-3,-1,0,0,4,0
4798,0,0,0,0,0,0,0
4799,0,4,-3,0,3,-2,3
4800,-1,1,0,0,-1,1,0
4801,-2,-1,0,-1,0,0,0
4802,4,-3,0,3,-2,-1,2
4803,-1,-1,1,-2,3,-3,1
4804,0,-3,3,-1,-2,0,4
4805,0,0,0,0,0,0,0
4806,0,0,0,0,0,0,0
4807,0,0,0,0,0,0,0
4808,-1,2,-1,0,1,0,3
4809,-1,0,0,4,-3,-1,5
4810,-2,3,-3,3,-3,2,5
4811,-1,0,0,0,0,0,0
4812,-3,-1,0,0,4,0,1
4813,-1,0,0,0,0,0,0
4814,-2,3,-3,3,-3,3,5
4815,-3,3,-3,3,-3,3,5
4816,1,-1,-1,0,3,-1,1
4817,-2,-1,3,-2,-1,-1,4
4818,0,0,0,0,0,4,0
4819,3,-3,-1,0,0,0,2
4820,0,0,0,0,0,0,0
4821,0,0,4,-2,-1,-1,4
4823,0,0,0,0,4,-3,1
4824,0,0,4,-3,-1,0,4
4826,3,-3,-1,0,0,0,2
4827,4,-3,-1,4,-3,-1,2
4828,2,-2,-1,4,-3,-1,2
4829,-1,0,0,0,0,0,0
4830,4,0,-1,-2,1,1,2
4831,1,-1,3,-2,0,-1,4
4832,-3,-1,0,0,4,-3,1
4833,4,-3,2,-2,-1,4,2
4835,0,0,0,4,-3,3,5
4836,0,0,0,0,0,0,0
4837,0,4,-3,3,-3,-1,5
4838,-1,-1,4,-3,0,-1,4
4839,0,0,0,0,0,0,0
4840,0,0,0,0,0,0,0
4841,0,0,0,0,0,0,0
4842,-1,0,0,0,0,0,0
4843,0,0,0,0,0,0,0
4844,-1,0,0,0,0,0,0
4845,-2,-1,-1,0,0,0,0
4846,0,0,0,0,0,0,0
4847,1,-1,-1,-1,4,-3,1
4848,-3,3,-1,1,-3,-1,5
4849,0,1,-1,0,1,0,0
4850,0,1,0,-1,2,-2,1
4851,0,0,0,0,0,0,0
4852,0,0,0,0,0,0,0
4853,0,0,0,0,0,0,0
4854,-2,1,-2,3,0,-3,5
4855,-1,0,4,-3,3,-3,4
4856,0,0,0,0,0,4,0
4857,-3,0,0,-1,4,-2,1
4858,3,-2,1,0,1,-2,2
4859,0,0,0,0,0,0,0
4860,0,0,4,-3,-1,0,4
4861,0,0,0,0,0,0,0
4862,-1,3,-3,-1,0,0,3
4863,0,0,4,-3,-1,0,4
4864,0,0,4,-1,-2,3,4
4865,-1,0,4,-3,-1,4,4
4866,0,0,0,4,-3,-1,5
4867,0,0,0,0,0,0,0
4868,0,0,0,0,0,0,0
4869,0,0,0,0,0,0,0
4870,0,0,0,0,0,0,0
4871,0,-3,3,-3,3,0,4
4872,0,0,0,0,0,0,0
4873,-1,3,-3,-1,0,4,3
4874,-3,-1,4,0,-3,-1,4
4875,-3,-1,0,0,4,-3,1
4876,-3,-1,0,0,0,0,0
4877,-3,-1,0,0,0,0,0
4878,-1,4,-3,-1,4,-3,3
4879,-3,-1,0,0,0,0,0
4880,0,0,0,0,0,4,0
4881,3,-3,-1,0,0,0,2
4882,4,-3,-1,4,-3,3,2
4883,-1,4,-3,-1,0,0,3
4884,3,-3,-1,0,4,-3,1
4885,-1,0,4,-3,-1,0,4
4886,3,-3,3,-3,0,3,4
4887,0,4,-3,-1,4,-3,3
4888,0,0,0,0,0,0,0
4889,1,-2,0,2,-2,3,2
4890,-2,1,-2,3,-1,-2,5
4891,4,-1,-2,2,-2,-1,2
4892,0,0,0,0,0,0,0
4893,3,-3,0,-1,0,4,2
4894,-2,-1,0,0,0,0,0
4895,-1,1,-1,2,-3,0,5
4896,0,4,-2,1,-2,-1,3
4897,1,-3,2,-2,3,-3,1
4898,-1,0,0,0,4,-3,1
4899,0,0,1,-1,0,-2,0
4900,0,0,0,0,0,0,0
4901,0,4,-3,-1,0,0,3
4902,1,0,-1,1,-2,3,0
4903,-3,-1,0,0,0,0,0
4904,4,-3,3,-3,-1,0,4
4905,-2,1,0,0,-1,0,0
4906,4,0,-3,-1,0,0,2
4907,-3,-1,0,0,0,0,0
4908,4,-3,-1,0,4,-3,1
4909,0,0,0,0,0,0,0
4910,3,-1,0,-2,3,-2,1
4911,0,0,0,0,0,0,0
4912,2,-2,3,0,-1,-2,4
4913,-1,-1,2,1,-2,0,0
4914,-1,4,-3,-1,4,-3,3
4915,0,0,0,0,0,0,0
4916,4,-3,-1,0,0,0,2
4917,0,0,0,0,0,0,0
4918,-1,3,-3,3,-3,3,5
4919,-2,1,-1,1,-2,2,5
4920,0,0,0,0,0,0,0
4921,0,0,0,0,0,0,0
4922,0,0,0,0,0,0,0
4923,-3,3,-2,-1,-1,4,3
4924,0,0,0,0,0,0,0
4925,0,-3,3,0,-3,3,4
4927,0,4,-3,3,-3,-1,5
4928,-1,0,0,0,0,0,0
4929,0,3,-3,-1,0,0,3
4930,4,-3,3,0,-3,3,2
4931,0,4,-3,3,-2,-1,5
4932,0,0,0,0,0,0,0
4933,-1,-1,4,-1,0,-2,4
4934,0,4,-3,-1,0,4,3
4935,0,0,4,-3,-1,0,4
4936,-1,-1,0,1,-2,3,0
4937,3,0,-2,2,-2,0,2
4938,-1,-2,-1,0,4,-3,1
4939,0,0,0,0,0,0,0
4940,0,0,0,0,0,0,0
4941,0,0,0,0,0,0,0
4942,0,4,-3,-1,0,0,3
4943,2,-2,3,0,-1,-2,4
4944,-3,-1,0,0,0,4,0
4945,0,0,0,0,4,-3,1
4946,3,-1,-2,3,-3,2,2
4947,-1,0,0,0,4,-3,1
4948,0,0,0,0,0,0,0
4949,2,-2,-1,4,0,-3,2
4950,0,0,0,0,0,0,0
4951,0,0,0,0,0,0,0
4952,0,4,-3,-1,4,-3,3
4953,2,-2,2,-1,-1,0,4
4954,3,-3,-1,0,0,0,2
4955,1,-2,-1,0,4,-2,1
4956,-3,-1,0,4,-3,-1,5
4957,0,0,0,0,0,0,0
4958,3,-1,-1,1,-1,1,2
4959,3,-3,3,-3,-1,0,4
4960,-1,-2,-1,4,-3,3,5
4961,-1,0,4,-3,-1,4,4
4962,-2,2,-2,0,1,-2,3
4963,-3,-1,0,0,0,0,0
4964,0,-1,4,-3,-1,0,4
4965,0,0,4,-3,-1,0,4
4966,0,0,0,0,0,0,0
4967,2,-1,2,-2,-1,3,4
4968,0,0,0,0,0,0,0
4969,0,0,0,0,4,-3,1
4970,-1,-1,3,-3,-1,4,4
4971,0,0,0,0,0,0,0
4972,2,-3,0,3,-1,0,2
4973,0,0,0,0,4,-3,1
4974,-3,1,1,-2,0,3,0
4975,-3,2,-2,3,-3,2,5
4976,1,-1,2,1,-3,2,0
4977,0,0,0,0,0,0,0
4978,4,-2,-1,-1,0,0,2
4979,-3,3,-3,3,-3,3,5
4980,-3,-1,4,-3,-1,0,4
4981,1,0,0,-1,3,-3,1
4982,0,0,0,0,4,-3,1
4983,0,0,0,0,0,0,0
4984,-1,0,2,-2,-1,-1,4
4985,-3,-1,4,-3,-1,0,4
4986,-1,-2,-1,0,4,-3,1
4987,2,-1,0,0,1,0,0
4988,3,-1,0,-2,2,0,1
4989,4,-3,-1,0,0,0,2
4990,-1,0,0,0,0,0,0
4991,0,0,0,0,0,0,0
4992,0,0,0,0,0,0,0
4993,1,-1,-1,3,-3,3,5
4994,4,-1,-1,2,-3,0,2
4995,0,4,-2,-1,-1,0,3
4996,0,4,-3,-1,0,0,3
4997,-3,-1,0,0,0,0,0
4998,0,0,1,-2,3,-3,1
4999,0,0,0,0,0,0,0
5000,0,4,-3,-1,0,0,3
5001,3,-3,2,1,0,0,2
5002,0,4,-3,-1,4,-3,3
5003,0,0,0,0,0,4,0
5004,0,0,0,0,4,-3,1
5005,3,-2,-1,3,0,-3,2
5006,-1,0,0,0,0,4,0
5007,0,0,0,0,0,0,0
5008,0,4,-3,-1,0,0,3
5009,0,0,0,4,-3,-1,5
5010,0,3,-1,-2,-1,0,3
5011,-1,0,0,0,0,0,0
5012,0,0,4,-1,0,-2,4
5013,-1,1,-2,3,-3,3,5
5014,0,4,-3,3,-3,-1,5
5015,3,-3,-1,0,4,-3,1
5016,-3,3,-2,1,-2,3,5
5017,-3,-1,0,0,4,-3,1
5018,0,0,0,0,0,0,0
5019,4,-3,-1,0,0,0,2
5020,-2,-1,-1,0,4,-3,1
5021,0,2,-2,1,0,-1,3
5022,-1,0,0,0,4,-3,1
5023,-2,-1,3,-1,0,-2,4
5024,0,0,0,0,0,0,0
5025,0,3,-3,3,0,-3,5
5026,-1,0,0,0,0,0,0
5027,-2,-1,0,3,-3,0,5
5028,-2,1,-1,2,-3,3,5
5029,-3,3,-2,-1,3,-3,3
5030,-1,0,1,0,-2,2,0
5031,4,-3,3,-3,3,-3,4
5032,0,3,-3,-1,4,-3,3
5033,0,0,0,4,-3,-1,5
5034,-1,-1,0,0,4,-3,1
5035,-1,0,0,4,-3,-1,5
5036,-3,-1,0,0,0,0,0
5037,-2,0,-1,3,-1,1,5
5038,-1,4,0,-3,3,-3,3
5039,0,-3,3,-3,-1,4,4
5040,0,0,4,-3,-1,0,4
5041,-3,-1,4,-3,-1,0,4
5042,3,-3,0,-1,0,0,2
5043,0,0,0,0,0,0,0
5044,0,3,0,-3,-1,0,3
5045,0,0,0,0,0,0,0
5046,0,0,0,0,0,0,0
5047,0,3,-3,-1,4,-3,3
5048,-2,3,-3,3,0,-2,5
5049,4,-1,-2,3,-3,2,2
5050,-3,3,-1,-2,3,-1,3
5051,1,0,1,0,-2,3,0
5052,0,0,0,0,0,0,0
5053,0,4,0,-3,3,-3,3
5054,0,0,0,0,0,0,0
5055,0,0,0,0,0,0,0
5056,4,-3,-1,0,0,0,2
5057,-1,0,0,0,0,0,0
5058,3,-2,-1,-1,0,0,2
5059,-3,-1,4,-3,-1,0,4
5060,-3,-1,0,0,0,0,0
5061,0,-2,3,-3,3,-3,4
5062,-1,-2,3,-3,1,2,4
5063,-2,0,2,-3,2,0,4
5064,0,0,0,0,0,0,0
5065,0,-3,3,-3,3,-3,4
5066,-3,2,1,-3,-1,0,3
5067,0,0,0,0,0,0,0
5068,0,0,4,-3,-1,0,4
5069,-1,0,0,0,4,-1,1
5070,0,4,-3,-1,0,0,3
5071,0,-1,0,0,4,-3,1
5072,2,1,-3,3,-3,3,5
5073,-2,1,-1,0,1,-1,0
5074,4,-3,-1,0,0,0,2
5075,-1,0,0,0,0,4,0
5076,-3,3,-3,-1,0,0,3
5078,3,-1,0,-1,0,-1,2
5079,0,0,0,0,0,0,0
5080,3,-3,3,-3,-1,0,4
5081,-3,-1,0,0,0,0,0
5082,0,0,0,0,0,4,0
5083,-1,0,0,0,0,0,0
5084,1,-3,3,-1,-1,0,4
5085,0,-1,0,0,0,4,0
5086,0,0,4,-3,-1,0,4
5087,-3,-1,4,-3,3,-3,4
5088,0,0,0,0,0,0,0
5089,4,-3,-1,0,0,0,2
5090,0,0,0,4,-3,-1,5
5091,-3,-1,0,0,0,0,0
5092,0,0,0,0,0,0,0
5093,0,0,0,0,0,0,0
5094,0,3,-3,3,-3,3,5
5095,0,0,0,0,0,0,0
5096,0,1,-2,2,0,-1,5
5098,0,2,-2,1,-1,1,5
5099,3,-3,3,-3,-1,0,4
5100,0,0,0,0,0,0,0
5101,-2,2,-2,3,0,-3,5
5102,-3,-1,0,0,0,0,0
5103,1,-2,3,0,-3,0,4
5104,-3,3,-2,-1,-1,4,3
5105,3,-3,1,-1,3,-3,1
5106,-2,3,-3,2,-1,2,5
5107,4,-3,-1,0,0,4,2
5108,-1,4,-3,2,-1,-1,3
5109,0,0,0,0,0,0,0
5110,0,0,0,4,-3,-1,5
5111,-3,3,-1,-2,-1,0,3
5112,-1,4,-1,-2,-1,0,3
5113,-1,4,-3,0,-1,4,3
5114,-1,0,4,-3,-1,0,4
5115,-1,0,0,0,0,0,0
5116,-1,0,0,4,-3,-1,5
5117,-3,3,-3,0,0,-1,3
5118,-3,1,2,-3,1,1,4
5119,-3,-1,4,-3,-1,0,4
5120,0,4,-3,-1,0,0,3
5121,-3,3,-2,-1,-1,0,3
5122,-3,-1,0,0,0,0,0
5123,-1,3,-3,-1,0,4,3
5124,-3,-1,0,4,-1,0,5
5125,-3,3,-3,-1,0,0,3
5126,3,-1,0,-2,2,-2,1
5127,0,4,-3,3,0,-3,5
5128,0,0,0,0,0,0,0
5129,0,0,0,0,4,-3,1
5130,0,0,4,-3,-1,0,4
5131,0,0,0,0,0,0,0
5132,0,4,-3,-1,0,0,3
5133,-1,0,4,-3,-1,4,4
5134,-1,4,-3,3,-3,-1,5
5135,0,0,0,0,0,0,0
5136,-3,-1,0,0,0,0,0
5137,0,4,-1,1,-3,3,5
5138,0,0,0,0,0,0,0
5139,-3,-1,0,0,0,0,0
5140,0,0,0,0,4,-3,1
5141,-2,-1,0,-1,0,4,0
5142,-3,-1,0,4,-3,2,5
5143,0,0,0,0,0,0,0
5144,0,3,-2,-1,-1,0,3
5145,0,0,0,0,0,0,0
5146,1,0,1,1,-1,-2,0
5147,4,-3,-1,0,0,0,2
5148,-3,-1,4,-3,-1,0,4
5149,-1,0,0,0,0,0,0
5150,0,0,0,0,0,0,0
5151,0,0,0,0,0,0,0
5152,0,0,0,0,0,0,0
5153,4,0,-3,-1,0,0,2
5154,-3,-1,0,0,0,0,0
5155,-3,3,0,-3,-1,4,3
5156,-2,3,-1,-1,-1,2,3
5157,1,-1,-2,3,-3,3,5
5158,0,0,4,-3,3,-2,4
5159,0,0,0,0,0,0,0
5160,-1,3,-3,3,-1,-2,5
5161,0,0,0,0,0,0,0
5162,0,0,0,0,0,0,0
5163,-1,0,0,0,0,0,0
5164,-3,0,-1,0,4,-3,1
5165,-2,-1,0,-1,0,4,0
5166,-1,-1,4,-2,-1,-1,4
5167,3,-3,3,-2,-1,-1,4
5168,0,0,0,0,0,0,0
5169,0,0,0,0,0,0,0
5170,0,0,0,0,0,0,0
5171,0,0,0,0,0,0,0
5172,0,0,0,0,0,0,0
5173,3,-3,-1,0,0,0,2
5174,0,4,0,-3,0,3,3
5175,1,0,-2,3,0,-1,5
5176,0,4,-2,-1,0,3,3
5177,-3,0,-1,4,-3,3,5
5178,3,0,-3,3,-2,0,2
5179,0,0,0,0,0,0,0
5180,-3,0,2,1,-3,-1,0
5181,-3,-1,4,-3,-1,4,4
5182,-3,3,-3,3,-3,-1,5
5183,0,0,0,0,0,0,0
5184,2,0,-1,-1,3,0,1
5185,3,-1,-1,-1,3,-3,1
5186,0,0,0,0,0,0,0
5187,-2,-1,3,-2,-1,3,4
5188,0,0,0,0,0,0,0
5189,0,4,-3,-1,0,0,3
5190,0,4,-1,-2,3,-3,3
5191,3,-1,-2,0,3,-3,1
5192,0,0,0,0,0,0,0
5193,-3,2,-2,-1,4,-2,3
5194,3,-1,-2,1,-1,2,2
5195,-1,1,1,0,-2,3,0
5196,0,4,-3,-1,0,0,3
5197,-3,-1,4,-3,-1,4,4
5198,-1,4,-3,0,2,-1,3
5200,0,-3,0,3,0,-3,2
5201,0,0,0,0,0,0,0
5202,-3,0,3,-3,0,-1,4
5203,1,0,-2,3,-3,2,5
5204,-2,-1,0,0,0,0,0
5205,0,0,0,0,0,0,0
5206,0,0,0,0,0,0,0
5207,0,4,-3,3,0,-3,5
5208,1,0,-2,0,-1,0,0
5209,-1,4,-1,-1,-1,3,3
5210,0,0,0,4,-3,-1,5
5211,0,0,0,4,-3,-1,5
5212,3,-2,-1,3,-2,2,2
5213,-3,3,-3,-1,0,0,3
5214,-3,3,-3,3,-3,2,5
5215,-1,-2,2,-2,-1,0,4
5216,0,0,0,0,0,0,0
5217,-1,-2,-1,4,-3,-1,5
5218,0,0,0,0,0,0,0
5219,4,-3,-1,4,-3,-1,2
5220,0,0,0,0,0,0,0
5221,-1,0,0,0,0,0,0
5222,0,0,0,0,0,0,0
5223,-3,-1,4,-3,-1,4,4
5224,0,0,4,-3,-1,0,4
5225,-1,-2,-1,0,4,-3,1
5226,0,0,0,0,0,4,0
5227,-2,0,3,-1,-2,3,4
5228,0,4,-3,-1,4,-3,3
5229,0,0,0,0,0,0,0
5230,-2,-1,3,0,-3,3,4
5231,0,0,0,0,0,0,0
5232,0,4,0,-3,-1,0,3
5233,-3,3,-3,3,-2,2,5
5234,0,4,-1,-2,-1,0,3
5235,-1,-1,0,0,0,4,0
5236,-3,3,-3,-1,4,-3,3
5237,-2,1,-2,2,-2,0,5
5238,0,4,-3,-1,0,0,3
5239,-3,-1,4,-3,0,-1,4
5240,1,0,-1,3,-3,2,5
5241,0,0,4,-3,-1,0,4
5242,0,4,-3,0,-1,0,3
5243,0,0,0,0,0,0,0
5244,-2,2,-1,1,-1,0,5
5245,0,0,0,0,0,0,0
5246,0,0,0,0,0,0,0
5247,-3,3,0,-3,0,-1,3
5248,0,0,0,0,0,0,0
5249,0,0,4,-3,-1,0,4
5250,4,0,-3,3,-3,-1,2
5251,-1,4,-3,-1,0,4,3
5252,0,-3,3,-3,3,-3,4
5253,0,0,-1,0,0,0,0
5254,-1,0,0,0,0,0,0
5255,-3,-1,0,0,0,0,0
5256,-3,3,-3,2,-2,3,5
5257,4,-3,-1,0,0,0,2
5258,0,4,0,-3,-1,4,3
5259,4,-3,3,-3,-1,0,4
5260,1,-3,3,-3,1,0,4
5261,-3,-1,4,-3,-1,4,4
5262,0,4,-3,-1,0,0,3
5263,3,-2,-1,-1,4,0,1
5264,4,0,-3,3,-1,-2,2
5265,0,4,-3,-1,4,-3,3
5266,3,-3,3,-3,3,-3,4
5267,-1,0,0,4,-3,-1,5
5268,-3,1,1,-2,-1,4,0
5269,-1,0,0,1,-2,2,0
5270,-2,1,0,-2,0,0,0
5271,0,3,-1,0,-1,-1,3
5272,0,0,0,0,0,0,0
5273,-2,1,1,-2,2,-2,0
5274,0,0,0,0,0,0,0
5275,0,4,-3,3,-3,2,5
5276,0,0,0,0,0,0,0
5277,-1,0,0,0,4,-3,1
5278,-3,-1,0,0,0,0,0
5279,-1,3,-3,0,2,1,3
5280,0,0,0,0,0,0,0
5281,0,0,0,4,-3,-1,5
5282,-3,0,-1,4,-3,-1,5
5283,4,-1,0,1,-2,-1,2
5284,0,0,0,0,0,4,0
5285,-2,1,-2,2,1,-3,5
5286,3,-3,0,3,-3,3,2
5287,-1,2,0,-3,0,3,3
5288,0,0,0,0,4,-2,1
5289,0,0,0,0,0,0,0
5290,0,0,0,0,0,0,0
5291,-2,2,-2,3,-1,-2,5
5292,0,2,-2,0,1,-1,3
5293,1,0,-2,3,-2,2,5
5294,-1,0,0,4,-3,3,5
5295,-2,0,3,-3,-1,0,4
5296,0,0,0,4,-3,-1,5
5297,-1,4,-3,3,-3,0,5
5298,3,-3,0,-1,4,-3,1
5299,3,-3,1,2,-3,3,2
5300,2,-3,2,1,-3,3,2
5301,-1,3,-1,-1,-1,-1,3
5302,-1,0,0,0,4,-3,1
5303,-1,0,0,4,-3,3,5
5304,0,4,-3,-1,0,0,3
5305,0,0,0,0,0,0,0
5306,3,0,-3,3,-3,3,2
5307,0,0,0,0,0,0,0
5308,3,-1,1,0,-3,2,2
5309,-3,3,-3,3,-3,1,5
5310,-2,-1,4,-3,-1,4,4
5311,-1,4,-3,-1,0,0,3
5312,-3,-1,4,-3,-1,0,4
5313,0,0,4,-3,-1,4,4
5314,0,0,0,0,0,0,0
5315,0,0,0,0,0,0,0
5316,0,0,1,-2,-1,3,0
5317,-3,0,0,-1,0,0,0
5318,0,0,0,4,0,-3,5
5319,-3,-1,0,0,0,4,0
5320,-1,0,0,0,0,0,0
5321,0,0,0,0,0,0,0
5322,0,0,0,0,0,0,0
5323,0,4,-3,-1,0,0,3
5325,1,0,-1,1,-1,0,0
5326,0,0,0,0,0,0,0
5327,0,0,0,0,0,4,0
5328,3,-1,1,-2,0,1,4
5329,-2,-1,3,-3,0,3,4
5330,3,-3,3,-2,-1,3,4
5331,-3,0,3,-2,1,-2,4
5332,0,0,0,0,0,0,0
5333,-3,3,-3,3,-1,-1,5
5334,-3,3,-3,3,-3,3,5
5335,0,0,4,-3,-1,0,4
5336,1,2,-3,3,-3,3,5
5337,-2,3,-3,3,-1,-2,5
5338,0,0,0,0,0,0,0
5339,3,-3,1,-1,3,-1,1
5340,0,4,-3,-1,0,0,3
5341,4,-3,-1,0,0,0,2
5342,-3,-1,0,4,-1,-2,5
5343,-2,-1,0,0,0,4,0
5344,-2,-1,-1,0,0,0,0
5345,3,-3,0,3,-1,0,2
5346,-1,-1,-1,2,1,-2,0
5347,0,4,-3,-1,0,4,3
5348,-3,3,-2,-1,3,-3,3
5349,0,0,0,0,0,0,0
5350,0,4,-2,-1,-1,4,3
5351,0,0,-1,3,-3,3,5
5352,0,0,0,0,0,0,0
5353,0,4,-1,-2,3,-3,3
5354,0,0,0,0,0,0,0
5355,-1,-1,0,4,-3,0,5
5356,-1,0,0,4,-1,-2,5
5357,3,-3,-1,0,0,0,2
5358,3,-3,-1,0,0,0,2
5359,-1,0,0,4,-3,-1,5
5360,0,0,0,0,0,0,0
5361,-1,0,0,-1,3,-2,1
5362,-1,0,0,0,0,0,0
5363,0,-1,0,2,-3,3,5
5364,0,4,-3,3,-3,3,5
5365,-1,-2,3,-2,1,-2,4
5366,4,-3,-1,0,0,0,2
5367,3,-3,-1,0,4,-3,1
5368,-3,-1,0,0,4,-3,1
5369,0,0,0,0,0,0,0
5370,-3,3,-2,0,1,-1,3
5371,0,-1,3,-3,-1,4,4
5372,-1,0,0,0,0,0,0
5373,-1,4,-3,-1,4,-1,3
5374,0,3,-1,0,-2,-1,3
5375,0,0,0,0,0,0,0
5376,3,-1,-2,3,-3,0,2
5377,-1,3,0,-3,3,-1,3
5378,-1,-2,2,-2,0,-1,4
5379,3,-1,-2,3,-3,3,2
5380,-1,-2,3,-1,1,-3,4
5381,-2,-1,-1,0,0,0,0
5382,0,0,0,0,0,0,0
5383,0,0,0,0,0,0,0
5384,0,0,0,0,0,0,0
5385,-3,0,-1,0,0,0,0
5386,0,2,-2,2,-2,0,5
5387,0,0,0,0,0,0,0
5388,-3,3,0,-3,3,-2,3
5389,0,0,0,0,0,0,0
5390,0,0,0,0,0,4,0
5391,-3,-1,0,0,4,-2,1
5392,0,0,0,0,0,0,0
5393,1,-2,2,0,0,0,4
5394,3,-3,3,-1,-2,-1,4
5395,0,-1,0,0,0,0,0
5396,-3,3,-1,-2,3,-3,3
5397,0,0,4,0,0,-3,4
5398,0,0,0,0,0,4,0
5399,-1,0,0,0,4,-3,1
5400,0,0,0,0,0,0,0
5401,0,4,-3,1,2,-3,3
5402,1,-1,1,-2,3,-2,1
5403,3,0,-1,-2,0,3,2
5404,4,0,-3,-1,0,0,2
5405,0,4,-3,-1,0,0,3
5406,0,0,0,0,0,0,0
5407,0,0,0,0,4,-2,1
5408,-3,-1,0,0,0,0,0
5409,0,0,0,0,0,4,0
5410,0,0,0,0,0,0,0
5411,0,0,0,0,4,0,1
5412,1,-3,3,-1,-1,1,4
5413,0,-2,3,-2,1,-2,4
5414,0,0,0,4,-3,-1,5
5415,-1,3,-3,3,-3,0,5
5416,0,0,4,-3,-1,0,4
5417,-3,3,-3,3,-2,1,5
5418,-1,4,-1,1,-3,-1,5
5419,-3,-1,0,0,0,0,0
5420,0,1,2,-3,3,-1,1
5421,-1,4,-2,-1,3,-3,3
5422,-1,4,-3,-1,0,0,3
5423,1,-3,0,3,-2,1,2
5424,-3,0,3,0,-2,-1,0
5425,0,0,0,0,0,4,0
5426,4,-3,0,3,-2,1,2
5427,0,1,-2,3,-2,0,5
5428,0,0,0,0,0,0,0
5429,0,0,0,0,0,0,0
5430,3,0,-3,-1,4,-3,1
5431,-3,3,-3,-1,0,0,3
5432,-3,3,-2,2,-3,3,5
5433,0,0,1,-2,0,1,0
5434,0,0,0,0,0,0,0
