CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
2076,0,-3,0,0,3,4,0,3,0,1,2,3,2,5,1,1,0,2,0,2,4,0,4,2,0,4,2,0,2,0,0,2,2,2,4,4
2077,0,3,0,0,3,-1,0,0,0,0,0,-2,2,0,0,0,-1,-1,0,4,0,0,6,0,0,6,0,0,0,2,4,2,0,0,2,0
2078,1,1,2,0,0,1,0,0,-1,-2,-1,-1,0,-1,1,0,0,0,0,0,4,0,0,2,0,2,0,2,2,0,0,6,4,0,4,4
2079,0,3,0,0,3,0,0,2,0,0,0,2,0,2,1,0,-2,0,0,0,0,0,6,0,0,4,0,0,2,2,0,8,0,0,0,0
2080,0,-4,-3,0,0,-3,0,0,2,0,0,0,5,2,0,0,1,0,2,2,4,0,0,4,0,0,0,0,0,0,10,2,2,6,4,2
2081,0,0,-4,1,0,0,0,2,0,0,-1,0,3,-1,2,0,-1,0,0,2,4,2,0,4,0,2,0,0,0,2,0,0,0,0,8,0
2082,0,-2,0,0,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,2,0,6,0,0,0,0,2,0,2,0,0,0,0,2,0
2083,0,-1,-2,0,4,1,0,3,0,0,0,-1,0,-1,-1,0,-1,1,0,4,6,0,0,4,0,6,0,6,0,2,0,2,0,0,2,2
2084,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,2,0,4,0,0,0,0,2,4
2085,-1,1,2,0,0,-1,0,-1,0,2,0,-1,1,-2,1,0,-3,-2,0,0,6,4,0,6,0,4,0,4,0,2,2,4,0,6,0,0
2086,0,0,0,0,-2,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,2,0,0,0,0
2087,0,2,-1,0,0,2,0,0,-2,-1,0,0,1,-2,2,0,0,2,0,4,0,0,0,2,0,0,0,2,0,0,0,2,6,2,0,4
2088,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,3,1,4,0,6,0,0,0,6,0,2,0,2,2,4,2,2,0,6,0,8
2089,0,0,1,-3,0,0,0,0,0,1,0,3,2,-2,-2,0,4,-1,4,4,2,0,0,6,0,0,0,4,2,8,2,0,6,4,12,0
2090,2,0,2,-1,0,2,0,0,0,5,1,0,-1,0,-1,2,0,-2,4,2,0,2,0,0,0,0,0,12,2,2,2,0,4,2,0,4
2091,5,-2,-1,0,4,2,0,-1,0,1,1,2,3,1,2,0,0,0,2,4,0,4,8,4,0,0,0,4,2,0,8,2,6,0,2,0
2092,-1,0,0,1,4,2,0,0,0,1,1,0,0,2,1,-2,0,-1,0,2,0,0,4,2,0,0,0,0,0,2,2,2,0,2,2,0
2093,2,-3,-1,-1,0,3,0,0,0,1,1,0,-1,0,1,-3,0,1,0,0,0,0,0,2,0,0,4,4,0,0,2,0,2,0,0,2
2094,0,-2,0,0,1,0,0,0,0,-2,-2,-1,0,1,0,0,-1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0
2095,0,4,-2,-2,0,-1,0,0,0,0,0,0,-1,0,0,-2,0,-7,0,6,10,4,0,0,0,0,2,8,0,2,0,4,2,8,0,14
2096,0,1,0,0,2,0,-3,-1,-1,0,2,2,0,-2,1,0,2,0,0,2,0,0,2,0,4,0,2,0,4,4,0,0,2,0,4,0
2097,2,-2,1,0,-1,-1,0,0,-1,-3,0,0,-1,1,-1,4,1,-6,6,2,2,0,0,2,0,0,0,4,0,0,2,2,2,2,2,6
2098,2,0,-2,-1,0,0,0,2,-3,-3,0,-1,-2,1,-1,3,2,-3,4,2,4,2,4,8,0,4,0,2,0,0,2,2,0,4,2,2
2099,1,0,-3,0,1,-3,0,1,0,-1,1,1,2,2,1,0,0,1,2,2,6,0,2,6,0,0,0,2,0,0,4,4,2,2,2,2
2100,0,-2,-3,0,1,5,0,0,0,-1,0,0,-1,0,-1,0,-1,-2,0,2,0,0,2,6,0,0,0,0,2,2,0,0,2,2,2,8
2101,0,-1,0,0,0,-1,0,1,0,0,1,1,-1,0,1,-2,0,1,0,2,0,0,2,2,6,2,0,0,2,0,2,0,2,0,4,2
2102,-1,-3,-1,0,0,-1,0,-1,0,1,1,1,1,-2,-1,1,3,-1,0,6,2,0,0,0,0,0,4,0,0,0,4,4,0,4,2,0
2103,0,-1,0,0,0,0,3,1,0,1,1,0,1,-1,1,0,-3,2,0,0,0,0,0,0,6,2,0,0,0,0,0,2,2,0,2,4
2104,0,0,2,0,0,0,0,2,0,1,0,1,0,-1,0,0,-2,0,0,2,2,0,0,0,0,4,0,0,2,2,4,2,2,0,0,0
2105,2,-1,-2,-1,0,2,0,0,0,0,1,1,0,-1,-1,-3,-1,-2,2,2,0,4,0,4,0,0,0,0,2,2,2,2,0,6,2,4
2106,2,3,0,0,3,0,0,3,0,1,2,1,0,1,1,0,1,0,4,4,0,0,6,0,0,6,0,0,4,0,0,2,2,0,6,0
2107,2,-1,2,0,-2,4,0,0,0,-1,-1,1,-1,-2,0,-2,0,-4,6,0,6,0,0,2,0,0,0,0,2,0,2,0,2,4,0,0
2108,0,1,-1,0,0,-3,0,0,0,1,1,0,1,-2,-3,-2,0,0,8,0,2,2,0,2,0,0,0,2,0,4,4,10,6,6,2,2
2109,1,1,-3,-3,0,0,0,-2,-3,0,1,1,0,1,-1,0,2,0,6,4,0,4,0,6,0,0,4,2,0,0,0,2,0,0,4,0
2110,0,-2,2,-2,0,-3,0,0,0,0,1,1,-1,2,1,-1,6,0,0,2,2,0,0,6,0,0,0,2,0,4,4,2,4,0,8,4
2111,0,0,-1,0,0,-4,0,0,1,1,0,0,0,0,-1,0,0,0,0,2,4,0,0,0,0,2,2,2,0,0,4,0,2,0,0,0
2112,3,1,-2,3,0,-2,-3,-2,-2,3,2,0,-4,1,-1,3,-1,0,2,4,10,8,2,2,10,4,4,0,2,2,6,0,6,0,2,0
2113,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,2,0,0,4,0,2,0
2114,-1,-2,-2,-3,0,1,0,1,-1,-1,0,-2,-1,1,-2,0,0,1,4,6,0,6,0,2,0,2,0,6,0,2,2,0,2,0,0,2
2115,0,-1,2,0,1,-2,0,0,0,0,0,-1,0,-1,0,0,1,0,0,6,2,0,6,4,0,0,0,4,0,2,0,0,0,0,4,6
2116,-2,0,0,1,0,3,0,0,0,0,-1,1,-2,0,-1,2,0,0,0,2,0,0,0,6,0,0,2,2,0,2,2,2,0,4,0,0
2117,0,-3,-1,0,-1,1,0,1,0,0,0,2,-2,1,1,0,-2,0,2,2,0,0,0,2,0,2,0,4,2,4,4,6,2,0,2,4
2118,0,0,2,0,0,0,0,0,0,-2,0,-1,0,1,0,0,-2,0,0,2,4,0,0,4,0,0,0,6,2,0,0,4,4,0,0,0
2119,2,2,1,3,0,1,0,0,0,0,0,1,0,0,2,1,0,2,0,2,2,4,0,2,0,0,0,2,0,2,0,0,0,2,0,2
2120,-2,-2,-5,0,-6,0,0,1,0,2,0,0,0,-3,0,-2,-1,-2,0,0,6,0,0,2,0,2,0,4,0,0,0,2,0,2,2,6
2121,0,1,0,-7,0,-1,0,0,0,3,0,0,0,0,1,-3,-1,0,4,2,6,0,0,2,0,0,0,6,2,2,0,4,2,2,0,12
2122,-3,-4,-1,0,0,1,0,0,0,1,0,0,1,-2,1,-1,0,1,0,2,2,2,0,2,0,0,0,0,2,2,4,0,0,2,0,2
2123,5,1,-2,6,-1,2,0,0,0,0,-2,1,2,0,-1,0,-1,1,8,0,0,12,0,2,0,0,0,2,2,4,2,0,2,6,2,12
2124,-6,1,0,-2,0,-3,0,0,0,-5,1,0,-2,0,-1,-1,1,-5,2,0,2,0,0,8,0,0,0,0,2,2,4,0,0,6,4,10
2125,-1,1,1,2,0,0,0,0,-4,1,0,0,0,0,0,-1,-1,-2,0,2,2,4,0,2,0,0,0,0,2,0,2,2,0,6,0,8
2126,2,1,2,-2,0,1,0,0,0,4,0,2,-4,-1,2,1,2,-1,4,2,4,0,0,2,0,0,4,4,0,0,0,0,0,4,4,4
2127,0,0,1,0,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,2,2,2,2,2,2,0,2,0
2128,-3,0,0,3,0,-3,0,0,0,1,1,0,0,1,1,2,0,3,2,2,0,2,0,8,0,0,0,0,0,2,0,2,2,10,0,4
2129,0,-3,-1,0,2,0,0,0,0,0,0,1,-1,0,1,0,-1,-1,0,4,6,0,0,2,0,0,0,0,0,0,0,2,0,0,6,0
2130,0,0,0,0,1,-1,0,0,0,3,0,0,-1,0,-1,1,0,4,0,2,0,0,2,0,0,0,0,6,2,0,0,0,2,4,0,8
2131,0,-1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,-2,0,2,4,0,0,0,0,0,0,2,4,0,2,4,0,0,12,4
2132,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,2,2,0,2,0,0,0,0,2,2,4,2,2,0,0,4,2
2133,0,-3,1,0,0,-3,0,0,0,0,1,1,0,0,1,0,-1,1,0,0,2,0,0,4,0,0,0,0,2,2,2,0,4,0,0,2
2134,0,1,-1,0,3,-2,0,-2,0,3,-1,-1,0,-3,0,0,-1,1,0,0,2,0,0,4,0,0,2,6,0,2,2,6,0,0,0,2
2135,0,0,1,0,-1,1,0,0,-1,-1,0,0,0,-1,2,0,0,-3,0,4,4,0,8,0,0,6,2,2,0,0,0,4,2,0,0,0
2136,-3,-2,-4,5,0,-2,0,0,0,0,0,0,-1,0,-1,-2,0,-3,0,2,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,6
2137,0,0,3,0,1,1,0,0,2,1,0,0,-1,2,1,-1,-1,0,0,4,2,2,2,2,0,0,4,0,0,2,2,4,0,2,0,2
2138,2,0,1,3,0,3,0,0,0,1,-1,0,-3,-2,1,0,-3,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
2139,-2,-5,-2,0,0,-1,0,0,0,1,-1,1,0,0,0,-2,0,-3,2,4,2,0,0,6,0,0,0,2,2,2,4,0,0,0,6,0
2140,0,0,-2,0,0,-1,0,0,0,-1,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2141,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-2,1,-1,0,-1,0,2,4,0,10,0,0,0,0,0,2,0,0,0,0,0,4,0
2142,0,3,3,0,-2,0,0,0,0,0,1,1,2,-1,3,0,-1,-1,0,6,4,0,6,2,0,0,0,0,2,2,4,0,4,0,0,0
2143,-2,1,-5,-4,0,2,0,0,-1,3,0,0,1,0,-2,1,0,3,4,2,10,0,0,0,0,0,0,8,0,0,4,0,0,4,0,2
2144,0,1,-1,-2,0,1,0,0,0,0,0,-3,1,0,0,-3,-1,-1,4,2,0,2,0,0,0,0,0,6,2,4,2,2,0,2,0,2
2145,2,-1,-1,2,0,1,0,0,0,-2,0,0,-2,0,-1,1,0,-5,0,2,12,0,0,4,0,0,0,6,0,0,0,0,4,0,0,0
2146,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0
2147,0,0,1,0,0,3,0,0,-3,0,0,-1,-2,0,1,1,1,1,0,2,2,0,0,0,0,0,0,2,2,2,2,0,2,4,2,4
2148,0,-5,0,-3,1,2,0,-1,0,0,0,-2,-2,1,-2,0,0,-4,0,0,2,2,4,8,0,2,0,0,2,0,0,6,2,2,2,10
2149,1,0,0,0,-2,-2,0,0,-1,0,1,-1,-1,0,-1,-1,-1,-1,0,2,0,2,0,2,0,0,2,0,2,0,2,0,2,0,2,0
2150,0,0,1,0,0,-1,0,0,0,3,6,0,1,0,0,-1,0,1,0,2,2,0,0,4,0,0,0,4,0,2,0,0,0,2,0,2
2151,0,-1,0,0,-1,0,0,0,0,0,-1,2,0,-1,-1,0,-4,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0
2152,0,5,-2,2,-5,1,0,0,-1,4,0,1,1,-1,1,3,0,3,0,8,6,4,10,2,0,0,4,8,2,2,2,2,2,4,2,4
2153,0,0,0,0,0,1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,4,0,0,4,2,0,2,0,0,0,4,0,2,2,0,2,0
2154,1,4,0,0,0,0,0,0,0,1,1,0,0,3,0,5,-1,0,2,8,10,6,0,0,0,0,0,0,4,6,2,4,2,8,2,4
2155,0,0,0,-2,0,0,0,0,0,1,0,2,0,2,-3,0,1,0,0,2,0,0,0,4,0,0,0,0,0,4,2,2,2,0,2,0
2156,-1,-3,-3,-1,-3,0,0,0,2,2,0,-1,-2,0,0,1,2,0,2,2,10,4,0,4,0,0,4,2,2,2,4,0,0,4,4,0
2157,0,-1,3,0,0,-1,0,0,-2,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,4,0
2158,-2,2,-2,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,-3,6,2,2,0,0,2,0,0,0,4,0,0,0,0,2,0,0,2
2159,0,0,-4,0,1,0,0,1,0,2,1,1,-4,0,-3,0,-1,0,4,2,6,2,2,0,0,2,0,4,2,2,4,2,2,0,4,0
2160,3,1,-1,0,-2,0,0,-1,0,1,0,0,-1,0,0,2,1,1,6,4,2,0,0,0,0,2,0,0,2,0,2,10,0,4,4,2
2161,0,-3,0,0,0,0,0,0,0,-2,1,1,-3,0,1,0,0,0,0,4,0,0,0,2,0,0,0,8,0,2,4,0,4,2,2,0
2162,-1,1,-1,3,2,1,0,0,0,0,1,0,3,1,1,5,1,-1,0,4,2,2,4,4,0,0,0,2,0,2,2,2,2,8,2,4
2163,0,-1,0,0,1,0,0,1,0,0,0,1,1,3,-2,0,1,0,0,4,6,0,0,0,0,2,0,0,0,0,0,2,4,0,2,0
2164,0,0,0,0,3,-1,0,1,0,1,0,-1,0,0,-2,-1,2,-1,0,6,0,0,2,0,0,2,2,2,0,0,0,2,0,0,4,4
2165,-1,0,-5,0,-2,0,0,-1,0,0,-1,1,-1,-1,-3,-1,3,0,0,0,0,0,2,0,0,2,0,0,2,2,0,4,0,0,4,0
2166,0,2,0,0,-1,1,0,0,0,-3,-1,-2,0,3,0,0,2,0,0,2,0,0,0,2,0,0,0,4,4,4,0,4,0,0,4,0
2167,0,1,0,0,-2,2,0,-1,0,-1,0,-1,0,-1,0,0,-1,-1,0,0,0,0,0,6,0,0,0,4,0,2,0,2,2,0,2,0
2168,0,0,1,-2,0,1,-4,-1,2,1,1,4,4,-2,-2,4,2,-3,0,0,4,0,0,0,0,2,2,0,0,2,4,2,6,8,4,10
2169,1,-2,1,0,-1,0,0,-1,0,0,0,0,-2,0,0,0,0,-2,4,2,2,2,2,2,0,0,0,2,0,2,0,0,0,2,2,4
2170,0,-1,0,-1,-5,2,0,0,0,-2,-1,-2,0,-4,1,-1,-1,1,0,4,0,6,4,4,0,0,0,0,0,0,2,0,6,0,4,4
2171,-2,0,-2,1,0,1,-4,-4,-1,0,1,-1,-3,0,0,0,0,1,0,2,2,2,0,4,0,0,0,0,0,2,2,0,2,2,0,4
2172,-1,-3,-2,-1,0,0,0,-1,0,-1,-1,-1,-5,-2,-3,2,0,-1,2,0,6,6,0,2,0,0,2,0,0,0,4,4,2,0,0,2
2173,0,0,0,0,0,0,0,-5,0,0,-1,0,0,0,-1,1,0,-2,0,2,6,0,0,2,0,0,2,2,2,0,0,6,2,0,2,0
2174,0,0,-1,0,-2,2,-1,0,1,0,1,0,0,2,0,3,0,0,0,2,0,0,0,2,0,0,2,2,2,2,2,2,0,2,0,4
2175,0,-1,0,0,-3,-5,0,0,0,1,0,0,0,0,1,0,-2,0,2,0,0,0,0,0,0,2,0,2,0,0,4,2,2,6,0,4
2176,0,-2,0,0,0,0,0,2,2,0,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,4,4,2,0,0,2,2,0,2,0,2
2177,-2,-2,-1,-3,1,-1,0,0,3,-1,-2,-2,-2,-1,0,0,-2,3,0,2,0,6,4,0,0,0,2,0,2,2,2,0,2,6,0,6
2178,0,-6,-4,0,0,-1,0,0,0,-1,1,-1,-1,0,-1,0,0,-2,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0
2179,-1,-1,2,0,0,1,0,-1,-1,-3,1,-2,-1,1,-2,0,0,0,4,0,0,0,0,2,0,2,0,2,2,0,2,4,4,0,0,6
2180,0,0,1,0,-2,0,0,-1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,2,0,0,0,0,2,0,0,2,2
2181,0,1,-1,0,0,0,0,0,-1,1,1,2,3,0,-1,1,3,1,0,2,2,4,0,2,0,0,0,0,0,2,6,2,4,2,4,2
2182,0,1,0,0,0,2,0,0,0,-1,0,2,0,-2,0,0,-2,-1,0,0,0,0,4,2,0,2,0,0,0,4,0,2,0,0,2,0
2183,0,-1,0,0,-3,1,0,0,0,0,-2,-2,0,-1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,4,0,0,0,0,0,0,0
2184,3,0,6,2,0,0,0,0,0,-1,-1,0,-1,0,1,-2,-1,-2,0,2,10,0,0,12,0,0,0,8,0,2,0,0,0,0,0,4
2185,4,-1,-4,-3,0,1,0,0,0,-1,0,-2,2,-1,2,0,-2,0,2,2,6,0,0,0,0,0,0,4,0,0,2,2,2,6,0,0
2186,0,-2,2,-1,-3,-3,0,0,0,-1,-1,-1,1,-2,-1,0,-1,0,2,0,2,0,0,8,0,0,0,4,2,2,2,4,2,4,4,4
2187,-2,-2,-2,0,0,-4,0,0,0,-1,0,0,0,0,-2,0,0,1,2,0,10,0,4,2,0,0,0,4,0,0,0,2,0,0,0,2
2188,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,-2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,4,0
2189,0,1,0,1,0,2,0,0,1,-1,0,1,-1,-2,0,1,2,0,0,0,2,2,0,0,0,0,6,2,2,2,2,0,2,0,4,0
2190,-2,2,-1,-2,-1,-1,0,1,-1,0,-2,-2,0,0,-2,-1,-3,0,0,6,6,0,0,2,0,0,0,0,4,2,6,0,4,0,0,0
2191,0,1,0,-2,-1,0,0,0,-2,1,-1,-1,-1,3,-2,0,-1,2,0,0,0,0,2,0,0,2,0,2,0,2,0,4,0,0,4,4
2192,-1,0,-2,-2,0,-2,0,0,0,-3,0,-1,-2,1,1,-3,0,-2,0,2,4,4,0,0,0,0,0,4,0,0,2,2,2,0,0,0
2193,0,0,3,0,1,2,0,0,0,0,1,0,0,3,2,0,3,0,0,2,6,0,2,4,0,0,0,0,0,2,0,8,4,0,8,0
2195,0,-1,2,0,0,5,0,0,1,-3,0,0,0,-1,1,0,-1,1,8,2,2,0,0,8,0,0,4,2,0,0,0,0,0,0,4,0
2196,0,0,-1,0,-2,-2,0,-3,0,0,0,0,2,2,-1,0,-2,0,0,2,0,0,2,6,0,0,2,0,0,0,2,4,4,0,4,2
2197,0,1,0,0,0,-1,0,2,-1,3,1,1,1,2,0,0,0,4,4,0,2,2,0,4,0,0,2,6,2,2,0,0,2,8,0,8
2198,0,3,0,3,1,2,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,2,4,0,2,0,0,0,0,2,2,0,2,4,4,4,0
2199,2,0,3,-5,0,0,0,0,0,3,0,0,0,0,-1,-5,0,2,4,0,6,0,0,0,0,0,0,0,2,2,0,0,0,2,0,4
2200,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-4,0,1,0,2,4,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
2201,0,1,0,0,-5,0,0,-1,0,1,0,0,1,-2,-2,0,-1,0,0,4,0,0,10,0,0,0,0,2,0,0,2,8,0,0,4,0
2202,-2,3,-3,0,0,-3,0,-1,2,0,-1,-1,1,0,1,-2,0,0,6,6,4,0,0,0,0,2,4,0,2,0,4,2,0,4,0,4
2203,0,-2,0,0,3,0,0,0,0,0,-3,0,0,0,-2,0,0,0,0,4,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0
2204,0,-3,2,0,-3,1,0,-1,0,-1,-1,0,1,-2,-1,0,-1,2,0,4,4,0,0,0,0,4,0,0,0,0,2,4,0,0,8,2
2205,1,-3,0,-4,1,4,0,0,0,1,-1,1,-3,-1,1,-1,-2,3,0,4,4,8,2,10,0,0,0,2,0,2,6,0,2,6,2,0
2206,-1,4,2,0,0,0,0,0,-4,-3,0,1,0,0,1,4,-1,0,8,8,2,0,0,0,0,0,4,4,0,2,2,0,2,2,0,6
2207,2,1,-4,1,0,-2,0,0,0,-1,1,1,2,-1,1,2,2,2,2,4,2,2,0,4,0,2,0,0,2,0,0,2,2,2,2,6
2208,0,-1,0,0,0,-2,0,-2,-1,0,1,0,0,2,2,0,-1,0,0,0,4,0,0,0,0,2,0,2,4,2,0,2,2,0,2,0
2209,2,0,0,-3,0,1,0,0,0,-1,0,1,-1,0,1,1,-2,1,4,4,4,6,0,2,0,0,0,2,4,0,2,2,4,4,2,2
2210,0,3,-3,0,2,-4,0,-2,0,1,2,1,0,0,-2,0,-3,0,0,2,0,0,8,2,0,0,2,0,6,2,0,0,4,0,4,0
2211,0,-1,1,0,-3,0,0,0,0,1,0,0,0,-1,1,0,-1,2,0,4,2,0,8,4,0,0,2,0,0,0,0,2,0,0,0,4
2212,0,-1,-1,0,2,-1,0,1,0,0,0,1,0,-1,1,0,-2,0,0,2,0,0,4,2,0,2,0,2,0,0,0,2,4,0,2,0
2213,0,-2,1,0,0,0,0,0,0,2,-1,0,0,-1,0,0,-4,0,0,4,2,0,0,4,0,0,0,2,0,2,0,0,0,0,14,2
2214,0,1,1,0,4,-1,0,5,-1,1,0,0,2,3,2,0,0,2,0,2,4,0,8,0,0,10,0,0,0,0,4,2,0,0,4,4
2215,0,-1,0,0,-1,0,0,0,0,-2,2,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,6,0,0,0,2,0,0,0,0
2216,0,-3,0,4,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-3,0,6,0,8,0,6,0,0,2,4,0,0,2,6,4,2,0,12
2217,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2,0,1,8,4,0,0,0,2,0,0,0,2,0,0,2,0,4,4,0,6
2218,2,1,-4,-2,0,-2,0,0,0,0,0,-1,-5,0,2,1,-2,2,0,6,4,4,0,0,0,0,0,2,2,4,6,0,2,0,4,4
2219,-1,-2,-1,-5,0,-4,0,0,-1,-2,0,0,-1,0,-5,-1,0,-1,4,0,4,0,0,6,0,0,2,2,0,0,2,0,4,2,0,0
2220,0,0,0,-2,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,4,0,2,0,2,0
2221,2,0,-2,0,0,-1,0,0,0,0,-2,-2,0,0,-3,-4,0,-1,6,4,6,0,0,8,0,0,0,2,6,4,2,2,4,8,2,6
2222,0,1,-1,0,0,-2,0,2,1,-1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,6,0,0,4,2
2223,-2,2,1,1,1,-1,0,0,2,4,0,0,-3,0,-4,-6,-1,0,0,0,2,0,0,2,0,0,2,4,0,0,6,0,4,12,4,2
2224,0,1,-1,0,0,2,0,0,-2,0,4,3,0,1,-1,-1,0,0,0,4,4,0,0,8,0,0,0,2,6,6,2,2,2,0,2,10
2225,-1,-1,0,-2,0,0,0,-3,0,0,0,1,0,0,-1,0,1,0,4,6,6,0,0,0,0,4,2,0,0,0,2,2,2,0,2,8
2226,4,0,4,-3,1,-2,0,1,0,0,0,1,1,-2,1,0,-1,1,6,0,8,6,2,0,0,2,0,0,2,0,4,4,2,0,2,6
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,2,4,0,0,0,4,2,4,2,2,4,12,0,0
2228,0,-3,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,0,2,0,-1,0,0,4,2,0,0,6,0,0,0,0,2,0,2,0,4,6,4,0
2229,2,0,1,2,0,0,0,1,0,0,2,2,-1,0,-1,0,3,0,0,2,4,6,6,0,0,2,0,4,4,0,2,2,2,0,0,0
2230,0,2,-6,-3,0,1,0,0,0,2,1,0,-1,-3,2,-6,1,-3,0,0,6,4,0,2,0,0,0,0,2,0,0,0,0,4,2,2
2231,-1,-1,2,0,0,3,0,0,0,2,1,0,1,0,1,0,-1,3,4,0,0,0,0,6,0,0,0,0,0,2,2,2,2,4,4,6
2232,-1,0,-1,0,0,-2,0,0,0,-1,0,1,0,-1,0,-1,-2,1,0,0,2,0,0,2,0,0,2,2,0,2,2,2,2,0,2,2
2233,0,-1,1,0,0,3,0,0,0,-1,0,0,1,0,1,0,0,0,0,6,2,0,0,10,0,0,0,0,0,2,2,0,2,4,0,0
2234,0,-2,3,5,1,4,0,-2,0,0,1,1,0,-1,-2,1,3,-1,0,4,6,10,2,6,0,0,4,2,2,4,4,0,0,4,2,2
2235,-4,6,4,0,0,-1,0,0,0,-1,-1,-2,1,0,-1,0,0,0,4,8,6,0,0,8,0,0,0,2,0,0,0,4,2,0,0,6
2236,-1,-2,5,0,0,4,0,0,0,1,0,0,0,2,1,0,0,0,0,0,10,0,0,8,0,0,0,2,0,2,0,2,6,0,2,0
2237,-2,0,2,0,1,5,0,0,0,0,-1,0,4,-1,-1,0,0,1,0,0,4,0,2,2,0,0,0,0,2,0,8,0,0,2,0,2
2238,2,-1,3,-1,0,-1,0,0,0,-1,0,-1,-4,0,0,-2,-1,-1,0,0,0,4,0,4,0,0,0,2,0,2,8,4,4,0,4,0
2239,-5,3,-3,-4,0,0,0,0,-2,1,0,-1,0,0,2,0,0,0,0,6,4,0,0,6,0,0,0,4,0,2,0,0,2,2,0,6
2240,0,-1,2,2,-2,0,0,-3,0,1,-2,-1,0,0,0,0,-2,-3,0,0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,4,0
