CUSTNO,Monetary_가전/레저취미/멀티샵_중가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_중가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_중가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_중가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_중가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_중가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_중가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_중가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_중가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_중가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_중가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_중가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_중가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_중가_q8_q7_로그변환
2927,3,3,1,4,3,3,2,11.271796666961254,14.462402646531515,-14.826556630579633,13.983988040194353,10.991597866965988,13.086541474792567,-13.440761304183127
2928,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.846973198735384,12.519290909610527
2929,1,2,3,2,3,3,3,-13.690965685721673,-10.950074847707427,12.484463753633225,-12.349508324778693,11.421455981494319,11.489241235549292,13.36451548789396
2930,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.274907918764162,-10.274907918764162,0.0
2931,2,1,4,2,2,1,0,-14.06518652395517,-13.571308108931682,13.187036998189543,-12.106036968603853,-11.440937713938425,-12.483151633975977,0.0
2932,4,2,2,1,0,4,1,12.653805285436988,-12.190657294454914,-10.86848856130153,-11.059073563698778,0.0,13.37117670202423,-13.37117670202423
2933,0,4,2,1,0,0,0,0.0,11.23657446821578,-10.475246270327846,-10.607279630922655,0.0,0.0,0.0
2934,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,9.858687465879965,9.431444650209013
2935,0,0,4,1,0,0,0,0.0,0.0,12.688701525477143,-12.688701525477143,0.0,0.0,0.0
2936,1,0,0,0,4,1,4,-10.651529794183304,0.0,0.0,0.0,12.466530816259036,-12.466530816259036,10.825999757664059
2937,4,3,2,1,4,1,0,11.942586758346767,12.239718036042218,-11.999757123312177,-11.909190683473879,14.147615366272662,-14.182286516308464,0.0
2938,0,4,1,0,0,0,0,0.0,11.228135711291138,-11.228135711291138,0.0,0.0,0.0,0.0
2939,1,4,1,4,1,4,3,-9.159956425524722,11.468083544688417,-11.468083544688417,11.716225026654632,-11.716225026654632,10.905972516343793,11.124841227647899
2940,4,1,4,4,2,1,2,12.527275225990518,-12.624313593267658,11.580423878649157,13.522144437277271,-11.616799389768625,-13.350608434632724,-11.012144073999817
2941,3,3,2,2,3,4,1,12.065797306094337,12.084708283652791,-12.281187484976355,-11.455041273780466,-8.4023048809927,12.95171410070791,-12.869872050271958
2942,0,0,4,3,1,0,0,0.0,0.0,11.066697369237419,11.143385574616902,-11.7989160948537,0.0,0.0
2943,1,4,3,1,0,0,4,-10.329955146247658,11.507303855586803,9.486081233679425,-11.631716705671996,0.0,0.0,11.388593098785329
2944,3,1,0,4,2,1,0,10.19882935421266,-10.959669750565407,0.0,11.137028508149772,-10.133608185926072,-10.680361530907392,0.0
2946,0,0,4,1,4,3,1,0.0,0.0,10.93135828572423,-10.93135828572423,11.177755123897963,11.556079596593795,-12.077844341708161
2947,4,3,3,1,4,2,1,12.063322560969091,11.262911935828035,11.927780665861508,-12.77453274914278,13.554178572389562,-12.889257791766136,-13.024253064973129
2948,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.851506170367824,-10.851506170367824,0.0
2949,0,4,1,4,3,3,1,0.0,12.146788524168166,-12.146788524168166,10.913888597571596,11.571093974436746,12.894143181917324,-13.195300943222776
2950,0,0,4,1,0,0,0,0.0,0.0,12.159374583389397,-12.159374583389397,0.0,0.0,0.0
2951,2,3,1,4,3,1,4,-9.557986281509772,12.31195163601179,-12.839425653791178,10.934821430137958,11.438142124143596,-11.910959990264343,12.77005083008466
2952,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.568460618177783
2953,3,1,4,1,4,1,4,11.138378754068786,-11.973853615217637,12.891947877527334,-12.891947877527334,12.985145682471703,-12.77789849005907,12.522030726809707
2954,1,3,3,3,1,4,1,-12.711657275075899,7.350511075774489,10.308083895023662,10.694103816143212,-11.81778443873384,12.464779548430396,-12.219702252315285
2955,1,0,0,0,0,0,0,-9.26530642437919,0.0,0.0,0.0,0.0,0.0,0.0
2956,4,1,0,0,0,0,0,11.395475872172398,-11.395475872172398,0.0,0.0,0.0,0.0,0.0
2957,1,1,4,3,3,1,0,-12.955778973222893,-11.362324043942484,12.606677953777389,12.139886401221752,10.26574399666966,-13.150885232753431,0.0
2958,2,1,1,4,3,1,0,-11.639204243387512,-13.60005941932481,-12.298084009770015,11.720526073531115,11.25148662689745,-12.206399840452878,0.0
2959,4,1,0,4,1,0,0,12.169495471425842,-12.169495471425842,0.0,14.245347267434903,-14.245347267434903,0.0,0.0
2960,0,0,4,2,1,2,1,0.0,0.0,12.601863140789945,-11.691322434925453,-11.84167395829198,-10.16247234920632,-9.453248502899163
2961,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,4,1,4,1,3,4,2,13.613759063300586,-13.732452232176918,12.585145274005319,-12.254851085696743,10.944642089232595,14.06485531995909,-13.793318852384612
2963,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,4,4,1,0,4,1,1,11.084818385018622,13.306576793177639,-13.439188207720518,0.0,11.973548785557584,-11.642956438294474,-10.70595544528457
2965,3,3,3,2,2,4,1,11.62772914604076,11.341430583087991,9.736568403486023,-12.463635185346483,-10.638317033172292,13.546270050717418,-13.61732620872035
2966,0,0,0,4,1,0,0,0.0,0.0,0.0,12.383608241126105,-12.383608241126105,0.0,0.0
2967,4,3,2,1,3,3,1,12.989420969096697,13.656672624764395,-13.636727341141231,-13.095009898355917,11.357612931886305,12.714496398524613,-13.060299145771603
2968,4,2,1,0,4,2,2,14.125021765988755,-13.524510342013034,-13.329774751035023,0.0,12.354319283254174,7.868978049253175,-11.88483932680657
2969,0,0,4,1,0,0,0,0.0,0.0,12.332027904020723,-12.332027904020723,0.0,0.0,0.0
2970,2,1,4,3,1,2,4,-14.068714938549615,-13.313741636694765,13.187222034454992,13.94017018317726,-14.297938469278916,-11.22710106665291,14.743481271204832
2971,1,4,2,2,1,3,4,-13.224861768954442,13.873075970198462,-13.523775202726249,-12.685317641852327,-11.587693131693495,11.293445177842948,13.104982311252419
2972,4,1,4,1,0,4,2,12.537542488811145,-12.294220130042143,12.109453090873048,-12.395672897357333,0.0,14.24105405164841,-13.657346930064055
2973,1,4,2,1,4,1,1,-10.894470868648687,13.70009376529708,-12.647547950008505,-13.270776109124393,14.537976239036276,-14.448885434358152,-11.855902473158979
2974,1,4,1,4,1,4,3,-11.616596040597928,12.867615254155043,-12.867615254155043,13.34105446597015,-13.34105446597015,13.68450575577758,12.708547518024085
2975,3,1,0,4,1,4,1,10.60966799711955,-11.737210468774286,0.0,11.717086717223399,-11.717086717223399,11.957885751068265,-11.957885751068265
2976,3,1,3,2,3,2,3,13.710566716983646,-13.941614787464477,13.165315539668512,-13.160080042898247,12.983115177537842,-12.686180874988887,10.529119477299469
2977,1,1,4,2,3,3,1,-14.094284658544217,-11.997646186924664,12.000047308331746,-11.654635747980711,11.571560627490978,11.068290874154926,-12.290790064793068
2978,1,1,4,3,1,1,0,-12.445519945987709,-11.458654085247812,12.732718278012822,9.821094715224339,-12.593804383381704,-11.04035731382612,0.0
2979,3,2,3,3,1,4,2,10.564018958080903,-9.489401550706871,10.434185768702879,12.418498353514845,-12.942779855825725,11.777622167229447,-10.745298756230675
2980,2,2,3,1,4,3,2,-13.852598587349545,-12.017559431518022,10.7486726271014,-12.843343545204105,13.608865620157264,13.81481670418418,-13.125422885718335
2981,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,2,3,2,3,2,4,1,-11.450151998060988,11.963848975598838,-12.65472786782023,12.490953965636004,-12.73120183744734,12.99694650032192,-12.965192007002212
2983,1,4,1,3,3,1,4,-13.218573228742894,12.904336267144123,-12.864008277155444,9.957334766796105,12.197669248859778,-12.379380719440755,12.551534277124796
2984,0,4,1,0,4,1,0,0.0,10.70595544528457,-10.70595544528457,0.0,11.583215571400158,-11.583215571400158,0.0
2985,1,2,4,1,4,3,2,-12.990215320795603,-8.33695692141815,12.421569377975144,-12.207989640244552,12.12513388344949,10.941403260690306,-12.084159457718854
2986,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.870219414220253,-11.870219414220253,12.774993638927164
2987,1,4,3,1,4,3,2,-12.896369275008674,12.674811796529585,12.07384147945982,-13.121379935988513,11.79620627898211,12.02380373286966,-12.330523916582207
2988,0,0,4,4,3,1,1,0.0,0.0,9.875339151656204,11.966540998537399,10.429834269060553,-12.150305694482146,-9.977945007826618
2989,4,1,2,4,1,4,1,12.032162419932332,-11.953281108748909,-8.864800742743922,12.650390242691792,-12.668410301549505,13.038079105075855,-13.038079105075855
2990,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,1,4,1,4,3,3,1,-10.42839215900457,12.782516152830338,-12.6945408506837,11.882428563366226,10.876801699443263,12.110016024216737,-12.922184289958317
2992,0,0,4,4,1,4,1,0.0,0.0,12.04814956463521,14.052576372402138,-14.17897702736682,13.718031763990584,-13.473934277663965
2993,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,4,4,2,2,2,1,4,12.04983162694137,13.006638984282457,-9.430477330195096,-12.896781720892955,-11.295863005498008,-11.731711951061266,12.460483407371015
2995,4,4,1,1,0,0,4,11.363446995639597,13.6918198235424,-13.44886758596203,-12.53073158762378,0.0,0.0,11.913262717354124
2996,2,4,2,3,3,2,3,-9.482489991367274,14.349018890268528,-14.006728371549364,11.26983081390664,12.832700572382578,-10.740066436659182,14.051135605772982
2997,2,2,3,3,1,4,2,-12.403616546975899,-12.42189139855423,11.735936949765719,12.876412875999673,-13.455246482500652,13.542155588092843,-12.393474137998533
2998,2,4,1,4,1,3,1,-12.321955491284445,13.810032783598894,-14.061336542492787,13.35955790807048,-13.040808918208945,11.16690800135872,-12.403909075618218
2999,4,1,2,3,1,4,1,13.718173090386557,-13.440024721337107,-11.651759121082613,11.41728380506643,-12.187302596306735,11.835497369343924,-11.835497369343924
3000,4,4,1,3,1,0,0,10.934136898277,11.804827368777707,-11.863642200527647,11.247805466582328,-11.733319321703117,0.0,0.0
3001,4,1,0,4,3,4,2,14.179603933233437,-14.179603933233437,0.0,9.958406277955262,10.514952782108002,13.857622565037229,-12.789152508154444
3002,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.228135711291138,-11.228135711291138
3003,2,2,3,3,2,2,3,-12.702027485298554,-11.197132012968662,12.72069760117438,11.82188756730952,-13.074034041948474,-11.992423397606812,11.98838836822132
3004,1,0,0,4,3,1,0,-11.897107418406371,0.0,0.0,11.674864438426171,-8.588357383337419,-11.62813684933171,0.0
3005,1,0,0,0,4,1,1,-12.434901326180835,0.0,0.0,0.0,12.18688712471923,-11.903311542876374,-10.788191774224835
3006,1,2,3,2,3,1,3,-14.125052472796787,-12.498636147192677,10.085432057955797,-10.584341792954277,11.95464303954637,-12.281549883095614,11.590993101700853
3007,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,4,3,1,3,1,0,4,10.997933886407155,10.685071215931817,-11.392436479312705,7.427407131760847,-10.412644271569492,0.0,9.688015648580746
3009,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,12.318692261971867,10.598009627072466,-12.483307555127011
3010,4,1,0,4,1,4,2,10.42905367176549,-10.42905367176549,0.0,12.791575076921655,-12.791575076921655,12.849022469501785,-11.734553142372127
3011,4,1,4,1,4,1,0,13.726243016109178,-14.03646186972543,13.319306744238956,-13.319306744238956,10.634900226228297,-10.634900226228297,0.0
3012,1,4,3,1,0,0,4,-11.894225591685379,11.754762509998745,11.83538801112247,-12.489031012312108,0.0,0.0,12.910843961769865
3013,4,1,4,1,4,1,4,11.179105544127028,-11.179105544127028,11.199831166381735,-11.199831166381735,12.666692811661175,-12.666692811661175,11.450834724322208
3014,2,2,3,1,4,1,4,-12.543734036579098,-11.553416572862112,10.056594796111428,-11.459418377068392,12.39594078219302,-12.39594078219302,11.455993752377918
3015,1,4,1,4,1,0,0,-10.297717964837986,11.242439510573995,-11.242439510573995,11.894225591685379,-11.894225591685379,0.0,0.0
3016,3,2,2,3,3,1,4,13.238727365679695,-13.085831540772718,-12.28947690754695,11.143183631805568,11.162372105348705,-12.259038491429623,12.777489064138019
3017,0,4,1,0,0,0,0,0.0,11.042421278721916,-11.042421278721916,0.0,0.0,0.0,0.0
3018,1,0,4,1,4,4,2,-10.529365235266932,0.0,10.329575648669337,-10.329575648669337,11.510354927646885,12.628145976231556,-10.102150548366915
3019,0,4,1,4,1,0,0,0.0,10.708808450417767,-10.708808450417767,12.154477061977959,-12.154477061977959,0.0,0.0
3020,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,4,3,2,3,1,4,1,13.05245183905262,12.683507902523893,-13.077043977890952,12.465012076725476,-12.997144723974474,12.790783949749652,-12.864318972004243
3022,1,0,4,1,0,0,0,-12.092530991308962,0.0,11.654477090080741,-11.654477090080741,0.0,0.0,0.0
3023,1,1,0,0,4,1,0,-11.39211260660237,-10.431906656528437,0.0,0.0,9.818169482630289,-9.818169482630289,0.0
3024,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,4,3,1,0,0,4,1,10.97550974179751,11.6329343886026,-12.050443512537946,0.0,0.0,12.756022209009382,-12.756022209009382
3026,4,3,2,1,4,3,1,13.858889522857806,-10.987466833513896,-13.431757652978897,-12.570561961578267,13.746469583352232,14.735577902199795,-15.044821355069228
3027,2,2,3,2,3,3,2,-11.921903430047273,-12.6728315389863,13.753710765159806,-13.873453252770396,12.897364460573165,13.6418588887442,-12.251073797505613
3028,1,0,0,0,0,0,0,-12.155588784980928,0.0,0.0,0.0,0.0,0.0,0.0
3029,4,3,2,2,2,3,3,11.74964433174283,11.821175679607464,-8.737679658624407,-11.886102608204379,-11.20448895978506,9.519177032408308,10.857814629091
3030,3,3,3,2,3,2,2,12.362168452022587,12.009547731816305,12.844663396349857,-13.389737355888947,12.201737313619812,10.282609386728604,-12.38581778561493
3031,3,3,3,2,3,1,4,10.962297798350367,10.398513816465902,11.525402626582506,-11.421341643411386,12.372604378151248,-12.984101303290172,12.990635859870716
3032,2,2,4,3,2,3,4,-8.987568523814629,-10.217417608061275,11.883595226622003,8.410602748838002,-11.460865440793485,9.96661206942852,13.078593851974007
3033,4,2,3,3,2,4,1,11.867511239254677,-10.700891969542397,10.154680555972577,8.840750899881494,-9.935558294925608,16.098886665868932,-16.108457074888467
3034,0,0,0,4,1,0,4,0.0,0.0,0.0,12.78271241444835,-12.78271241444835,0.0,11.557055865269529
3035,0,4,1,0,0,0,4,0.0,12.414832416645659,-12.414832416645659,0.0,0.0,0.0,13.158078803361645
3036,1,0,4,1,1,0,0,-12.735004887472567,0.0,11.459418377068392,-11.263020066934429,-9.735274558597009,0.0,0.0
3037,1,2,4,2,2,3,3,-13.39496351448755,-9.983488719789914,13.126218347347432,-12.325558671947705,-12.444497990586513,12.37490933922465,11.887568886806333
3038,0,4,1,0,4,1,4,0.0,12.18266066574262,-12.18266066574262,0.0,12.201557240240994,-12.201557240240994,12.11821673102309
3039,4,1,4,3,1,0,0,11.427563831579118,-11.427563831579118,11.33778313662442,10.640182847647885,-11.741758122936982,0.0,0.0
3040,4,1,2,1,0,0,0,12.597264532020723,-12.458786271512473,-8.347531662646638,-10.434932899027794,0.0,0.0,0.0
3041,1,0,0,0,4,4,1,-12.908049761809428,0.0,0.0,0.0,10.765517462342915,12.681808999274793,-12.819088341561253
3042,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.856136262016655
3043,1,0,4,1,1,0,4,-12.59384184984925,0.0,12.834639586864988,-12.545983013026909,-11.451273680885356,0.0,11.467928977332527
3044,0,4,1,0,0,4,2,0.0,14.005256707531352,-14.005256707531352,0.0,0.0,12.154536542867547,-11.736548242029295
3045,1,4,3,2,3,2,3,-12.859063436603204,12.878988816065897,10.6262756452141,-12.417835530679882,12.40715256807864,-12.152582614360027,11.71085380025193
3046,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.530118306517435,-11.530118306517435
3047,2,3,2,4,1,4,2,-13.373305073172348,10.969929591808423,-11.553899141010184,15.350939975016146,-15.373348147287649,14.065344236538989,-13.61425387754001
3048,3,1,4,1,4,1,4,12.419402073292972,-13.104966292584777,11.733544953665296,-11.733544953665296,11.709966167368014,-11.709966167368014,10.94859978637413
3049,0,0,4,1,0,4,1,0.0,0.0,11.484735921311529,-11.484735921311529,0.0,13.267140860850136,-13.267140860850136
3050,0,0,4,1,4,3,4,0.0,0.0,10.360827187467079,-10.360827187467079,9.869460054355608,10.187378263983252,11.708885196075473
3051,2,1,4,4,1,2,3,-12.19170715785468,-13.526186471065051,13.59676363431658,15.152306738174888,-15.053375157255262,-13.357937417939567,12.442608278995504
3052,1,4,2,3,2,2,1,-12.952091590871659,13.894974827787477,-13.439569944680288,11.281237671630668,-12.203070697133327,-11.454419789992269,-11.863366909472411
3053,0,4,1,0,0,0,4,0.0,12.362585908163775,-12.362585908163775,0.0,0.0,0.0,10.669434065773082
3054,4,1,3,3,3,3,1,14.439085679091436,-14.493168407577771,11.955293590052907,11.998291341128423,10.409865241035808,13.157776926589097,-13.825742613344175
3055,4,2,2,4,1,0,0,12.766799148940834,-12.390330270906041,-11.09503395067518,12.82930179542887,-13.055747013784888,0.0,0.0
3056,3,1,4,4,1,0,0,11.952408809452276,-12.726168815949412,11.066697369237419,12.195954635760813,-12.476059238298362,0.0,0.0
3057,0,0,0,4,1,0,0,0.0,0.0,0.0,10.329955146247658,-10.329955146247658,0.0,0.0
3058,1,4,1,0,4,1,0,-10.668931711301855,11.764103350965492,-11.904181925668604,0.0,10.537264224500774,-10.537264224500774,0.0
3059,0,0,0,4,1,1,4,0.0,0.0,0.0,14.387538066000598,-14.373198973404268,-10.135651004751345,13.27548632029674
3060,2,1,4,1,4,1,1,-12.444987390109548,-12.412241899799167,13.136969673186531,-13.01114965131173,13.427125880116439,-13.548341613256696,-10.647116303507488
3061,4,4,1,4,1,0,0,9.071015582492576,10.891527147603657,-11.0416046318938,12.346208231887605,-12.346208231887605,0.0,0.0
3062,1,4,2,4,1,0,4,-10.854466291609176,11.877094391390187,-11.288893477638178,12.510984518351199,-12.722792465643625,0.0,12.31036650377103
3063,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,2,1,4,2,1,3,2,-12.693337513550725,-13.460848471762425,14.377683362580953,-13.490126909282944,-13.721809063270955,12.573360416246418,-12.56132664827128
3065,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.500617850468224,-11.500617850468224,10.663768460309468
3066,4,4,3,1,4,1,1,10.274907918764162,11.924291113763546,12.9561833872644,-13.274569901602735,12.702005302686286,-12.395639543477968,-11.587937325184699
3067,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,3,1,0,4,2,4,1,12.292280830870554,-13.0457962547636,0.0,12.031536830882331,-11.64055920349428,13.562426091242248,-13.545687460526443
3069,1,4,2,2,3,2,2,-13.780233705905722,13.72874459008806,-11.003394519062379,-13.175777987926022,11.500617909611721,-11.77001122277502,-12.26838104976228
3070,3,3,2,1,4,2,3,12.458838984400892,13.289160881517441,-12.872459498254324,-13.25574545370343,12.783607914340465,-11.490301155571661,11.094622431014157
3071,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,1,0,0,0,0,0,0,-11.557756086951956,0.0,0.0,0.0,0.0,0.0,0.0
3073,0,4,1,0,0,4,1,0.0,11.929715057201474,-11.929715057201474,0.0,0.0,10.814166731350696,-10.814166731350696
3074,2,1,4,1,0,0,0,-12.282561821727576,-13.193366486603152,11.631716705671996,-11.631716705671996,0.0,0.0,0.0
3075,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,11.384702845194619,12.500633781855973
3076,4,3,2,4,1,4,3,11.998538640213757,10.473904087469627,-11.709318274404325,13.822948110876904,-13.859528585708466,12.626110187909543,10.841665987073593
3077,4,4,1,0,0,4,1,9.818169482630289,11.836103392912946,-11.960904047869079,0.0,0.0,12.55955237031466,-12.55955237031466
3078,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,0,0,4,1,4,1,0,0.0,0.0,10.97669103418791,-10.97669103418791,11.122186071701995,-11.122186071701995,0.0
3080,4,1,0,0,0,4,1,10.552531294673779,-10.552531294673779,0.0,0.0,0.0,11.97006609204042,-11.97006609204042
3081,3,4,1,3,3,2,2,8.722060411222596,13.195171814999595,-13.086503850134118,12.400597351736986,12.005225832445497,-12.6648830667213,-11.985613221444222
3082,4,3,2,1,3,4,1,13.239082113723182,11.4905361072889,-12.29125556864586,-12.943433864595209,10.23866255706858,14.501910961521451,-14.547583579041593
3083,3,4,1,1,4,1,1,10.824330780704841,13.416479602069169,-13.509633929345112,-11.066697369237419,13.43710981457589,-13.101183091703824,-12.182986875134649
3084,4,1,1,4,1,0,0,11.448397693922995,-11.302235210034958,-9.453248502899163,11.81466433443595,-11.81466433443595,0.0,0.0
3085,2,2,3,4,2,3,1,-10.97720097522714,-11.957560325980582,11.358292981462444,13.326454812317339,-13.032890023426468,11.679229971896794,-12.972782325771032
3086,2,1,3,4,3,1,4,-13.160833687836023,-14.987029801865443,11.322511831222341,13.484213077621453,11.49972215542646,-13.521489851586658,14.536959795616841
3087,1,4,1,0,0,0,4,-12.086596289129579,11.869983299895114,-11.869983299895114,0.0,0.0,0.0,10.58907938059734
3088,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,1,0,0,4,1,0,4,-10.883429953086122,0.0,0.0,13.007041641074931,-13.007041641074931,0.0,12.532048238753436
3091,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,3,3,2,3,2,2,1,13.247658671131127,10.09977389314924,-13.89088670306044,13.70179619110568,-13.754434305403738,-10.241491916317194,-13.136179186697882
3093,1,4,3,2,3,1,1,-11.484425541378744,11.120891686010914,10.324282560779768,-9.997407096536765,10.687051800998677,-11.60502649102308,-9.23012455998189
3094,3,1,4,1,4,1,0,10.860729429212704,-12.160937846153006,12.132073729491006,-12.266727485194348,11.2431369982373,-11.2431369982373,0.0
3095,4,2,1,3,4,4,1,13.607717173628659,-13.056076583243625,-12.949718869670091,9.68076867878267,12.470223288388398,13.742491041994398,-13.733080050351694
3096,2,1,0,4,3,2,1,-6.622561134811507,-10.75112903090814,0.0,11.42854567431166,8.731178436239603,-10.882292180025779,-10.711653339063563
3097,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,4,1,1,4,4,1,4,13.332642715663338,-13.279606539491208,-10.369492173051889,12.18945312382531,13.066282813777192,-13.414187926304649,13.01241327836141
3099,4,1,0,0,0,0,4,10.765517462342915,-10.765517462342915,0.0,0.0,0.0,0.0,11.282213966278393
