CUSTNO,Monetary_가구인테리어/잡화_고가_증감여부_q2_q1,Monetary_가구인테리어/잡화_고가_증감여부_q3_q2,Monetary_가구인테리어/잡화_고가_증감여부_q4_q3,Monetary_가구인테리어/잡화_고가_증감여부_q5_q4,Monetary_가구인테리어/잡화_고가_증감여부_q6_q5,Monetary_가구인테리어/잡화_고가_증감여부_q7_q6,Monetary_가구인테리어/잡화_고가_증감여부_q8_q7,Monetary_가구인테리어/잡화_고가_q2_q1_로그변환,Monetary_가구인테리어/잡화_고가_q3_q2_로그변환,Monetary_가구인테리어/잡화_고가_q4_q3_로그변환,Monetary_가구인테리어/잡화_고가_q5_q4_로그변환,Monetary_가구인테리어/잡화_고가_q6_q5_로그변환,Monetary_가구인테리어/잡화_고가_q7_q6_로그변환,Monetary_가구인테리어/잡화_고가_q8_q7_로그변환
2340,4,1,0,4,1,4,2,14.318732411748202,-14.318732411748202,0.0,14.832577205854301,-14.832577205854301,13.875382259710353,-13.428758329277898
2341,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,16.133349685521782,-16.133349685521782,0.0
2342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,4,1,1,0,4,1,4,14.555919959928318,-14.539239070450638,-10.93700244098845,0.0,13.697806963623117,-13.697806963623117,13.181011511999765
2344,0,4,1,0,0,0,0,0.0,11.934251009307935,-11.934251009307935,0.0,0.0,0.0,0.0
2345,2,4,1,1,4,1,1,-14.984721677792344,16.948392935185858,-17.02020837545029,-12.53325755570291,14.659449747793898,-14.593451249158992,-11.90851543131095
2346,4,1,0,0,0,0,0,12.587995565521885,-12.587995565521885,0.0,0.0,0.0,0.0,0.0
2347,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,0,4,1,4,1,4,3,0.0,14.785486402238417,-14.785486402238417,15.566372407312803,-15.56003684133977,13.176964626040256,14.08182101714001
2355,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,14.567804324793153,-14.567804324793153,0.0
2362,0,0,4,1,0,0,0,0.0,0.0,13.283512874232299,-13.283512874232299,0.0,0.0,0.0
2363,0,4,1,0,0,0,0,0.0,13.562759794579959,-13.562759794579959,0.0,0.0,0.0,0.0
2364,0,4,3,1,0,0,4,0.0,11.54859161638037,10.28257194918901,-11.796967734418272,0.0,0.0,12.533982874075576
2365,1,0,4,4,2,2,3,-12.539174389457717,0.0,9.39914773226963,15.5543062285702,-13.861535179063578,-15.045787419071502,14.941517777489212
2367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,3,4,1,2,4,1,0,13.03082845014083,14.751572818413415,-14.91383632699413,-10.43457542714784,15.49625970943402,-15.517805824989928,0.0
2369,1,0,0,0,0,0,0,-14.249504291531839,0.0,0.0,0.0,0.0,0.0,0.0
2370,4,2,1,4,1,4,2,14.465085869581426,-13.447579120207221,-13.971609291138629,14.19729843393963,-14.233249077392317,13.432247276423773,-12.097753983240253
2371,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,0,4,1,0,0,0,0,0.0,14.119047243062628,-14.119047243062628,0.0,0.0,0.0,0.0
2373,2,3,1,4,1,3,1,-11.80614343388033,11.703131063767803,-12.046255372397882,12.095424143966374,-11.982009229597681,10.525314864908628,-10.941010391235121
2374,4,1,1,4,1,0,0,16.335639655309862,-16.225857352895854,-14.106468470200108,15.417627730752777,-15.417627730752777,0.0,0.0
2375,0,4,4,1,4,1,0,0.0,12.3760814180969,15.056353108406347,-15.099995348654007,15.166920720797725,-15.188124545514645,0.0
2376,4,1,4,1,4,2,4,13.395085115297276,-13.395085115297276,10.879930444906655,-10.879930444906655,12.094266553866658,-11.628398100677858,14.274897516296164
2377,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,0,0,0,4,1,4,1,0.0,0.0,0.0,14.276687319975059,-14.276687319975059,13.489188449398178,-13.409797262054553
2379,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,0,4,1,0,4,1,0,0.0,9.80161375504208,-9.80161375504208,0.0,13.19287511487451,-13.19287511487451,0.0
2381,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,1,4,3,2,1,3,3,-13.935225877057965,15.340280149805269,15.16060385693247,-14.751598020997507,-15.487904196484772,13.349713777356698,14.670778477033574
2384,4,4,1,4,1,1,4,10.581698252463545,13.805069889393602,-13.844117088132165,13.539505362943588,-13.444593423940626,-11.13763348924224,12.020158263642873
2385,3,1,4,3,2,2,4,16.41223610216621,-16.90230126701833,16.667675426865866,16.411487215639944,-16.770371921676283,-16.001443259590648,16.702028621532893
2386,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,4,1,0,0,0,0,0,13.347832304121367,-13.347832304121367,0.0,0.0,0.0,0.0,0.0
2390,2,3,1,0,0,0,0,-14.787213664511055,14.108843399075903,-15.022066531099746,0.0,0.0,0.0,0.0
2391,2,1,0,0,0,0,0,-10.91995322401724,-13.02736101188693,0.0,0.0,0.0,0.0,0.0
2392,1,0,0,4,4,3,3,-14.225758410614546,0.0,0.0,13.174862829211584,15.044771246765361,13.953847830169183,13.70549420484647
2393,3,1,3,1,4,2,2,13.897459242981917,-15.313328197216055,13.131068316954577,-13.529202274785387,15.890052960758664,-15.161563400745218,-13.57313145646843
2394,0,4,4,1,0,4,1,0.0,11.248490401292697,13.752572046338667,-13.831151753270904,0.0,11.211796393222036,-11.211796393222036
2395,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2,2,1,4,3,2,2,-13.638774030715968,-13.32238308944331,-14.158399366088721,14.257548169743973,14.593853226168104,-14.287002240605243,-14.05333315788932
2397,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.726066128215393,-12.726066128215393
2401,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,14.111046195146205,-14.111046195146205,0.0
2402,2,2,1,4,1,3,4,-13.824986229121972,-12.910472863773379,-12.776452825561762,14.763877057293229,-14.72979859511868,12.449430699517885,14.311833855333287
2403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,0,4,1,4,3,2,1,0.0,11.765175888009368,-11.765175888009368,14.403621313182754,13.668006188747414,-14.403845300705271,-13.667538617731012
2405,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,4,1,0,4,1,0,0,12.581075146376882,-12.581075146376882,0.0,13.273101091231501,-13.273101091231501,0.0,0.0
2410,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,2,3,2,3,1,4,3,-15.16828361961185,13.890687061141564,-14.749511023645711,14.777009013754169,-14.939229750204746,16.542812824306264,16.575873825129406
2412,1,4,1,0,0,0,4,-13.666143120293338,10.564140849278214,-10.564140849278214,0.0,0.0,0.0,10.551770591667479
2413,0,0,4,1,4,1,0,0.0,0.0,13.167989006831744,-13.167989006831744,9.403100350974993,-9.403100350974993,0.0
2414,1,4,2,2,1,0,4,-13.021787154420906,15.037668146665897,-14.235901047022017,-13.952385114044494,-13.494293081072819,0.0,13.557949311374864
2415,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.97857130394785,-10.97857130394785,0.0
2416,2,1,4,1,1,4,1,-14.523516455495983,-15.370437523968496,16.652700495171064,-16.563709754200744,-14.189312815321292,13.139107712701016,-13.139107712701016
2417,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.099136506825138,-12.099136506825138
2420,4,1,4,2,1,0,0,10.581698252463545,-10.581698252463545,12.701941756616698,-12.28393871049507,-11.627952289509397,0.0,0.0
2421,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,4,2,3,2,1,3,4,15.56510403259293,-15.129012283554495,11.641050341811514,-13.968562281253186,-13.519699858056034,11.707952482361721,15.035790912541575
2423,0,4,1,0,4,4,1,0.0,12.275998403570037,-12.275998403570037,0.0,12.053915488580474,13.771661324770978,-13.75275944527411
2424,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,0,0,4,2,1,0,0,0.0,0.0,16.14115919504464,-15.6687331925222,-15.164354496057163,0.0,0.0
2428,4,1,0,0,0,0,0,10.31934160083148,-10.31934160083148,0.0,0.0,0.0,0.0,0.0
2429,2,4,1,4,2,1,4,-14.584093714634381,17.617889527197132,-17.632736400490895,14.864270974211404,-13.956890259532447,-14.435843887417446,14.500620345410727
2430,4,3,1,2,4,2,3,12.659926203674804,13.547298274385257,-13.762266285714254,-11.724303659546491,13.01770938936989,-10.254479367624576,12.434938080162844
2431,4,1,4,1,0,0,0,10.925462409367576,-10.925462409367576,13.598771254144276,-13.598771254144276,0.0,0.0,0.0
2432,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,3,1,0,4,4,1,0,14.545151202458905,-15.022543056956208,0.0,10.588196799560812,12.442554554318773,-12.587995565521885,0.0
2434,1,0,0,4,2,1,1,-13.94057968733117,0.0,0.0,15.841730782727021,-14.795683928499063,-15.367214609742023,-12.149199286603801
2435,4,1,0,0,4,2,4,13.404959266827198,-13.404959266827198,0.0,0.0,14.20998607290163,-13.011755115546777,16.037267463574565
2436,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,0,4,3,1,3,1,4,0.0,14.395219403783042,14.68452316463087,-15.105386081930527,13.895674941661891,-14.29867930717306,14.434280636053876
2438,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,15.830380571852931,-14.33847922747886
2439,4,1,0,4,1,0,0,15.081183638254549,-15.081183638254549,0.0,15.916616371536376,-15.916616371536376,0.0,0.0
2440,0,4,1,4,3,1,4,0.0,11.791151175168988,-11.791151175168988,11.414861190984253,8.888983274389046,-11.491800962238155,10.377422184918668
2441,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,2,3,1,0,0,0,0,-13.066873388224158,13.572305951784125,-14.665722208843807,0.0,0.0,0.0,0.0
2444,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,13.774207060736716,-13.774207060736716
2445,0,0,4,1,0,0,0,0.0,0.0,10.783711972969282,-10.783711972969282,0.0,0.0,0.0
2446,0,4,3,1,4,1,1,0.0,12.158873625673403,12.599641477669046,-13.096493146743356,15.20451949625022,-15.147179081308995,-12.317241173727696
2447,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,4,1,0,4,1,4,3,11.894161909310947,-11.894161909310947,0.0,10.365059551186947,-10.365059551186947,9.3114424429221,9.416307706116926
2450,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,1,4,1,4,2,1,4,-13.817180601618825,13.326931967239275,-13.521210846290941,12.445901063580926,-12.003156452330066,-11.417931896705785,15.073533305446212
2452,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,1,4,1,0,0,0,0,-13.573205237717831,11.677207829592003,-11.677207829592003,0.0,0.0,0.0,0.0
2454,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,3,1,0,0,4,1,0,12.027763793107566,-12.505363594922775,0.0,0.0,11.366639181082162,-11.366639181082162,0.0
2457,2,2,2,3,1,4,4,-14.752567260905181,-14.93503763305318,-13.647051489299656,12.181888901184479,-13.729858863006632,12.035134223258678,15.101875611528934
2458,4,1,4,1,4,2,3,15.559431908596185,-15.559431908596185,16.06602183201787,-16.029922128058896,16.159993913893093,-15.726085770967815,13.571015145309147
2459,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,3,2,3,1,3,2,4,14.745906412496433,-13.680888145752961,15.997934444436586,-16.472739430236,13.820676712765593,-13.311313065129605,16.0682727959462
2461,1,1,4,1,2,1,4,-14.258353309319958,-12.697467950166136,15.953568094447826,-15.822626888566269,-13.376217611804028,-12.890752193917304,12.223183089324102
2462,0,0,4,2,2,1,0,0.0,0.0,13.990812939102835,9.516437770476672,-13.638391910069736,-12.814498291693493,0.0
2463,4,1,4,1,0,0,0,12.649025582533977,-12.649025582533977,9.941437364290293,-9.941437364290293,0.0,0.0,0.0
2464,0,0,4,1,0,0,0,0.0,0.0,11.34021368985153,-11.34021368985153,0.0,0.0,0.0
2465,0,0,0,4,3,1,0,0.0,0.0,0.0,13.488023476730955,14.617815373064898,-14.897792871006377,0.0
2466,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,4,1,4,1,4,2,1,11.750823198264918,-11.750823198264918,11.128609013144196,-11.128609013144196,13.982494964694686,-12.432923843362016,-13.743808526393991
2472,2,2,2,4,1,4,1,-15.193592309525155,-16.560874626183743,-14.863072462410418,17.73290610699599,-17.76874184530379,15.335442047910938,-15.152861032318398
2473,3,1,0,4,1,0,0,12.178374231417482,-12.622563445784923,0.0,15.329370266272356,-15.329370266272356,0.0,0.0
2474,1,1,4,1,4,3,3,-15.468968752844143,-12.228856003726882,11.060478307279629,-11.060478307279629,13.980988993135169,12.398413765827526,15.289084220786926
2475,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,13.173863171160095,-13.173863171160095,9.39914773226963
2476,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,2,3,1,4,2,1,4,-15.035100272469483,16.32415420316715,-16.69878979342503,15.309218455314621,-14.618721144279597,-14.613414815032531,14.038057469184684
2478,0,4,1,0,0,0,4,0.0,10.853273101589107,-10.853273101589107,0.0,0.0,0.0,12.70118140520928
2479,4,1,0,0,0,0,0,14.465745282383365,-14.465745282383365,0.0,0.0,0.0,0.0,0.0
2480,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,0,4,2,4,1,2,1,0.0,12.170638405947102,-11.081213677310153,15.034400594573174,-15.008865960566403,-10.965464932149715,-11.954779456118573
2482,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,1,0,0,0,0,0,0,-13.335444117840733,0.0,0.0,0.0,0.0,0.0,0.0
2484,1,0,0,4,2,1,0,-14.680132779479719,0.0,0.0,14.989685982732928,-14.249774130636379,-14.341214485095172,0.0
2485,4,2,1,0,4,4,1,12.804356889266243,-10.334727518226563,-12.715948028279863,0.0,10.285441186700943,13.394656283767006,-13.281677272482513
2486,3,3,2,3,3,1,4,11.568388522469778,12.831387016864333,9.19858320230704,13.665063327217096,12.609305088326787,-14.362009519502593,13.687239796972268
2487,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,4,1,4,1,4,3,2,15.709749417316035,-15.709749417316035,13.488956532300126,-13.488956532300126,15.740138698412839,15.32368584465988,-15.50207176144627
2489,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,0,0,4,1,0,0,0,0.0,0.0,10.105498196699369,-10.105498196699369,0.0,0.0,0.0
2491,0,0,4,1,0,0,0,0.0,0.0,13.556646381281242,-13.556646381281242,0.0,0.0,0.0
2492,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,13.488875509757406,-13.488875509757406
2493,2,3,3,2,2,3,2,-15.076079510073795,13.592220278478846,14.309576205510075,13.997114010865916,-12.1019430861002,14.473675511039367,-15.418252553347358
2494,1,4,1,4,1,0,0,-15.671331443872324,10.430196578443768,-10.430196578443768,14.37070457870047,-14.37070457870047,0.0,0.0
2495,0,0,4,1,0,0,0,0.0,0.0,12.084647925031216,-12.084647925031216,0.0,0.0,0.0
2496,1,1,0,0,4,1,4,-16.948629120219568,-14.704704974589662,0.0,0.0,13.96606399950478,-13.96606399950478,13.493021912499794
2497,1,4,1,3,3,3,3,-9.740932554396386,14.92179552612019,-14.815051048871148,13.830273164566881,13.439873674629865,13.957122875894708,15.484870466114895
2498,4,1,4,3,4,2,2,14.295870756585844,-14.295870756585844,13.12033290812347,12.803106339130297,15.520923607730012,-15.170820829059316,-14.328552669110703
2499,4,3,1,4,3,3,3,14.15012227707814,13.174967766864416,-14.470126342082935,13.903085516617915,13.379459616817105,12.70146546521082,13.908574676045802
2500,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,1,0,0,0,4,1,4,-11.835211126126802,0.0,0.0,0.0,14.730044573473107,-14.730044573473107,15.016224136471635
2502,0,4,1,0,4,1,4,0.0,12.085221116734466,-12.085221116734466,0.0,12.265223473348774,-12.265223473348774,16.1779105992912
2503,1,4,1,4,1,1,0,-15.321514065761876,15.619310255163606,-15.675397717808972,15.800762743248994,-15.636893703548933,-14.244261655614112,0.0
2504,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.280330598896333,-11.114987567704492
2505,4,1,4,4,1,4,1,14.063387006494755,-14.063387006494755,10.96769810231132,12.325354339888786,-12.554287973515468,11.850869970956941,-11.850869970956941
2506,3,3,1,4,2,3,1,12.630490920660055,13.327449324500972,-14.209420952623764,16.31872589437728,-14.35140140702062,17.061854207091415,-17.4013823617513
2507,3,1,0,4,1,0,4,10.323917092351993,-13.320444574910207,0.0,15.818516105293135,-15.818516105293135,0.0,12.901617304182345
2508,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,1,4,1,0,0,0,0,-11.861144322683542,10.430196578443768,-10.430196578443768,0.0,0.0,0.0,0.0
2511,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,4,2,1,0,0,4,2,13.453455528446014,-12.541162299813328,-12.93995839723298,0.0,0.0,16.133971845802048,-14.719456048343822
2514,0,0,4,1,4,1,0,0.0,0.0,13.877651907872432,-13.877651907872432,14.451805468895719,-14.451805468895719,0.0
2515,1,4,3,2,1,3,1,-16.991402816522164,12.828065007916207,13.542533707326664,11.8489784607427,-13.775000241736533,12.96197277690754,-13.39797666172703
2516,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.32223096664364
2517,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,4,3,1,4,3,1,4,15.381059615334339,15.313971231832943,-16.04122499707645,14.084679912882786,15.240410541808378,-15.51411578457628,14.105588362697318
2522,1,3,2,2,3,1,0,-16.486544403114156,12.905752965479738,-14.188475440913734,-13.315881862765016,13.659935600825548,-14.013176427728709,0.0
2523,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,0,0,4,1,0,0,0,0.0,0.0,13.470938052000777,-13.470938052000777,0.0,0.0,0.0
2525,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.636618937637994,-11.636618937637994,15.741251050639338
2526,1,0,0,0,4,1,4,-13.66350807571892,0.0,0.0,0.0,15.084327779553394,-15.084327779553394,13.495553021941001
2527,2,4,1,4,3,1,0,-12.154827681427149,14.773927298487559,-14.80445586129324,13.743347710196113,13.776631989791202,-14.453274976097912,0.0
2528,1,0,0,0,0,0,0,-12.554287973515468,0.0,0.0,0.0,0.0,0.0,0.0
2529,4,1,0,0,0,0,0,11.255414907768095,-11.255414907768095,0.0,0.0,0.0,0.0,0.0
2530,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,14.963841552194364,-14.963841552194364
2533,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,1,2,1,4,2,1,2,-15.60230131438752,-9.45189726766591,-10.396296044949024,15.62975184830935,-14.383307430761551,-15.28322519011746,-9.669676341642152
2535,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,2,3,1,4,2,3,2,-14.70198449494766,14.276934998383824,-15.575370892465328,16.291076359699897,-15.891511880347352,14.115508395486838,-14.450646520910281
2539,0,0,0,0,4,1,3,0.0,0.0,0.0,0.0,12.94639213483831,-12.83245582753349,10.491394176388072
2540,0,4,1,4,1,4,1,0.0,10.941010391235121,-10.941010391235121,12.33114530463443,-12.33114530463443,12.501244064781716,-12.501244064781716
2541,4,2,1,4,3,2,4,14.926809741916896,-13.451343982748341,-14.667168340076286,12.101733278033782,13.408644193410504,-13.18922649128407,14.512781475448202
2542,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,0,4,1,0,0,4,1,0.0,11.506316549920351,-11.506316549920351,0.0,0.0,12.963866208203005,-12.963866208203005
2544,0,4,2,1,4,4,1,0.0,14.57243414468576,-14.24783361808265,-13.289361953054682,11.005783409393205,12.370609829785208,-12.513545451511071
2545,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.165140510878297,-12.165140510878297,0.0
2547,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,0,0,4,2,1,4,1,0.0,0.0,14.744075423903759,-12.634707700055756,-14.614747468529098,12.417451662683675,-12.417451662683675
2549,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,4,1,0,0,0,0,0,11.41191389075759,-11.41191389075759,0.0,0.0,0.0,0.0,0.0
2551,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,0,0,0,4,2,1,4,0.0,0.0,0.0,15.463270952138508,-14.718604572447171,-14.819118648344212,12.852224675131923
2553,2,1,0,0,0,0,0,-12.148010649078815,-11.42070579312724,0.0,0.0,0.0,0.0,0.0
2554,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,0,0,0,4,1,0,0,0.0,0.0,0.0,12.325127258941649,-12.325127258941649,0.0,0.0
2557,2,3,1,1,0,4,1,-15.003116353374319,14.239657886851626,-14.865856019573922,-11.443753199752186,0.0,16.46118886380926,-16.34185042154143
2558,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,0,4,1,4,1,0,0,0.0,14.4614540011685,-14.4614540011685,14.091582437190086,-14.091582437190086,0.0,0.0
2560,4,1,0,0,0,0,0,13.228031307472108,-13.228031307472108,0.0,0.0,0.0,0.0,0.0
2561,1,4,3,1,0,0,0,-14.909348463342823,13.366239347412398,13.50608113509731,-14.131749169416134,0.0,0.0,0.0
2562,0,4,1,0,0,0,0,0.0,8.975006359278252,-8.975006359278252,0.0,0.0,0.0,0.0
2563,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,4,4,1,0,0,0,4,12.621897003439617,16.743200547516544,-16.759293655276508,0.0,0.0,0.0,13.775242196329682
2567,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,4,2,3,1,1,4,4,14.27656384516871,-12.80797876925719,12.279104516976481,-14.210707088819596,-12.590233975662002,10.396296044949024,15.978518996027988
2571,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,14.32845892634614,-14.32845892634614,13.087946458391455
2572,0,0,0,4,1,4,1,0.0,0.0,0.0,13.017013886250142,-13.017013886250142,11.7609565053229,-11.7609565053229
2573,4,1,4,1,2,3,3,13.564178302339876,-13.564178302339876,14.378994136783238,-14.11976933298379,-12.094430119771628,13.076546289901055,14.444128838556413
2574,4,1,4,1,0,0,0,14.92281107079664,-14.912122688384954,13.394254425958692,-13.442117654733893,0.0,0.0,0.0
2575,3,2,3,3,3,2,2,-9.518668695773538,-12.208481222527276,10.982668280223502,12.140385231589242,14.27364018266942,-14.098632390667015,-13.290062181756927
