CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_저가_clust_id
5296,1,0,-1,1,0,-1,3
5297,-2,2,-2,0,-1,3,0
5298,1,-1,-1,3,-1,-1,3
5299,-1,-1,2,-2,1,-1,5
5300,-3,3,-1,-1,-1,-1,4
5301,1,-3,1,1,0,-1,2
5302,-1,3,0,-1,0,-1,4
5303,-1,4,-3,1,0,2,0
5304,2,0,-2,3,-3,3,3
5305,2,0,-2,3,0,-3,3
5306,3,-1,-1,2,-3,3,3
5307,0,-2,2,-1,0,0,1
5308,3,-2,-1,3,-2,0,3
5309,-3,0,3,-3,1,1,5
5310,1,-2,3,-2,0,0,5
5311,3,-1,-2,2,-2,3,3
5312,1,-1,0,2,-3,3,3
5313,-3,3,-3,3,-3,0,0
5314,3,-3,3,-3,3,-3,2
5315,-2,3,-2,1,0,-1,0
5316,2,-3,1,1,0,-1,2
5317,-1,3,-2,1,-1,1,0
5318,3,-2,2,-3,1,1,2
5319,3,-3,1,-1,-1,0,2
5320,-1,3,-2,1,-2,0,0
5321,-1,2,-3,1,2,-1,4
5322,1,-2,2,1,-3,2,1
5323,0,-3,0,3,-2,0,3
5325,0,-1,2,-2,-1,1,1
5326,1,-2,2,-2,0,1,2
5327,-3,3,-3,0,-1,0,0
5328,-1,1,0,-2,2,-2,4
5329,-2,0,1,0,-1,0,1
5330,-1,0,-1,0,0,1,1
5331,0,-1,3,-3,3,-2,5
5332,-2,3,-3,2,-1,0,0
5333,2,-1,0,0,-2,3,3
5334,1,-3,0,3,0,-3,3
5335,2,-2,3,-3,3,-3,2
5336,3,-1,-1,1,0,-2,3
5337,3,-3,3,-2,-1,-1,2
5338,-1,-1,4,0,-1,-2,1
5339,-1,1,-2,2,-1,2,0
5340,-1,-2,0,-1,4,-2,5
5341,-1,1,0,-1,1,-1,4
5342,-1,0,1,-1,0,0,1
5343,3,-1,-1,2,-3,2,3
5344,-3,1,2,0,-2,-1,1
5345,1,-2,0,-1,4,-2,2
5346,-1,3,-2,1,-1,1,0
5347,1,2,-3,3,-3,2,0
5348,-3,3,-2,0,1,0,4
5349,0,-3,2,-2,3,-2,5
5350,3,-3,3,-2,1,-2,2
5351,0,1,-1,2,-3,1,0
5352,0,-2,1,2,-1,-1,1
5353,2,-2,3,-3,-1,4,2
5354,-1,1,-3,3,-3,0,0
5355,-1,0,0,0,4,-1,4
5356,3,0,-1,0,-1,-1,3
5357,-2,-1,3,-3,3,-2,5
5358,0,0,-1,-1,4,-2,4
5359,-1,0,-2,3,-2,-1,0
5360,1,-2,0,3,-3,0,3
5361,1,-1,2,-3,3,-2,5
5362,-1,4,-3,3,-3,3,0
5363,-2,3,-1,0,-1,0,0
5364,3,-2,-1,3,-1,1,3
5365,-1,1,-1,0,2,-2,4
5366,2,-3,3,-3,2,-1,2
5367,-1,0,2,-3,3,-3,5
5368,-2,1,-1,0,2,-2,4
5369,0,-1,1,0,0,-1,1
5370,0,3,-3,2,1,0,0
5371,-1,1,0,-1,1,-1,4
5372,0,-2,1,-2,3,-2,5
5373,0,1,0,0,0,-2,1
5374,-2,2,1,0,-3,3,1
5375,1,0,1,-1,2,-3,2
5376,3,-3,3,-1,1,-3,2
5377,-2,0,-1,3,-2,-1,0
5378,1,-1,0,-1,3,-3,2
5379,-2,2,1,-2,1,-1,4
5380,-1,1,-1,0,0,2,4
5381,-1,1,-2,3,-2,0,0
5382,1,-1,1,-1,1,-1,2
5383,-2,0,2,-3,1,2,5
5384,1,-2,0,1,1,-3,2
5385,2,0,-2,2,0,-2,3
5386,-1,2,-3,2,0,-2,0
5387,0,-3,2,0,1,-3,2
5388,3,-3,3,-3,1,1,2
5389,0,-2,1,2,-2,0,3
5390,0,0,-2,3,-2,0,3
5391,-1,3,-2,2,-2,0,0
5392,2,1,-3,3,-3,-1,3
5393,2,-1,-1,-1,3,-2,2
5394,3,-3,1,-1,3,-3,2
5395,1,-1,1,-2,2,-1,2
5396,-1,-1,-1,3,-3,1,3
5397,-2,0,1,0,-2,3,1
5398,-1,1,-1,2,-1,-2,0
5399,3,-2,1,0,0,-2,2
5400,0,4,-3,-1,4,-3,4
5401,0,-1,-1,3,-1,-2,3
5402,-3,1,1,0,0,0,1
5403,-3,2,0,0,-1,0,0
5404,3,-2,-1,3,-1,0,3
5405,-2,0,0,2,-3,3,0
5406,2,-2,1,0,-2,3,3
5407,1,2,-3,-1,4,-2,4
5408,1,1,-2,0,1,-2,4
5409,-1,3,-2,0,2,-3,4
5410,1,0,-1,1,0,-2,3
5411,3,0,-1,-2,1,-1,2
5412,3,-2,1,0,-2,3,2
5413,-2,2,0,-2,2,-1,4
5414,0,0,4,-3,2,-1,5
5415,0,-1,2,1,0,-3,1
5416,-3,3,-2,-1,-1,4,4
5417,1,-2,2,0,-1,1,1
5418,-2,3,-3,3,-3,1,0
5419,3,-2,1,-1,0,2,2
5420,-2,1,0,0,0,-1,1
5421,-2,0,1,-1,0,1,1
5422,3,-3,3,-3,3,-3,2
5423,-2,2,-1,2,-3,1,0
5424,0,-3,0,3,-3,3,3
5425,-1,-1,-1,3,-2,1,3
5426,-1,-2,0,3,-3,-1,3
5427,2,-3,0,3,-1,1,3
5428,3,0,-3,3,-3,3,3
5429,-2,-1,3,-2,0,0,5
5430,0,1,0,-1,1,-1,4
5431,-1,-2,-1,0,4,-3,4
5432,0,-3,3,-2,-1,3,5
5433,-3,3,-3,2,-1,2,0
5434,-1,4,0,-3,3,-1,4
5435,3,-3,3,-2,-1,3,2
5436,-3,3,-3,3,-2,2,0
5437,-2,-1,0,0,3,0,4
5438,-2,1,0,-1,-1,3,1
5439,0,-1,-1,1,-1,1,3
5440,-3,0,3,-3,3,-3,5
5441,3,-1,-2,-1,4,-3,2
5442,0,1,-1,2,-1,-2,0
5443,-2,3,-3,3,0,-1,0
5444,-2,-1,0,3,-3,3,0
5445,-2,-1,1,2,-2,0,1
5446,-2,2,-1,1,-2,3,0
5447,-1,0,0,0,4,-2,4
5448,1,0,0,-2,3,-2,2
5449,-1,-2,1,2,-3,3,1
5450,0,0,1,0,-1,-1,1
5451,1,-1,0,1,-1,1,3
5452,0,-2,1,-1,0,0,1
5453,1,-2,3,-2,-1,0,2
5454,-1,4,0,-2,-1,1,4
5455,1,-2,3,-2,-1,3,2
5456,3,-2,1,0,-2,-1,2
5457,0,2,-3,2,0,1,0
5458,1,0,1,0,0,-1,1
5459,-1,2,-3,3,-3,3,0
5460,-1,-2,3,-2,2,-3,5
5461,-1,1,-1,1,0,-1,0
5462,0,-1,1,-2,2,-2,5
5463,-1,-1,-1,-1,4,-3,4
5464,3,-3,3,-2,0,1,2
5465,-1,1,2,-3,3,-2,5
5466,0,-2,3,-2,0,1,5
5467,0,-3,-1,4,0,-3,3
5468,3,-2,2,-3,2,-2,2
5469,-2,0,2,-1,-1,0,1
5470,0,-1,2,-2,0,1,5
5471,-3,-1,4,-3,2,-2,5
5472,1,-1,0,0,-1,3,1
5473,1,0,-2,0,3,0,4
5474,-1,-1,4,0,-2,-1,1
5475,0,0,-1,0,0,0,1
5476,3,0,-3,1,-1,3,3
5477,0,-2,3,0,-1,-2,1
5478,-2,1,1,-1,2,-2,4
5479,-2,-1,2,0,-2,3,1
5480,-1,-1,2,0,-1,0,1
5481,1,-3,3,-2,1,-1,2
5482,-1,1,-2,2,-1,2,0
5483,-2,0,-1,3,-2,-1,0
5484,-2,3,-1,-2,2,-2,4
5485,0,0,0,0,1,-1,1
5486,-3,2,-2,3,0,-3,0
5487,3,0,-3,2,-1,0,3
5488,-1,0,-1,-1,0,0,1
5489,1,0,-1,1,0,-1,3
5490,0,-1,1,-1,1,-1,1
5491,0,3,-2,0,-1,3,0
5492,-3,1,2,0,-3,3,1
5493,0,-2,3,-3,2,0,5
5494,1,-1,-1,3,0,-1,3
5495,3,-3,3,0,0,-3,2
5496,-3,2,-2,3,-3,3,0
5497,1,-2,3,-3,3,-1,5
5498,-1,-1,2,-3,1,0,5
5499,1,-2,0,1,-2,1,3
5500,0,-1,2,-2,1,-2,5
5501,0,-1,1,0,-1,0,1
5502,1,-2,0,-1,4,-3,2
5503,-1,-1,1,-1,2,-2,5
5504,0,-1,3,-3,3,-1,5
5505,1,1,-1,-1,-1,4,1
5506,-2,3,-1,-2,1,2,4
5507,-1,3,0,-2,1,-2,4
5508,-3,-1,0,0,0,0,1
5509,0,-2,0,2,-2,-1,3
5510,3,-3,3,-3,2,-1,2
5511,-3,3,-2,1,-1,0,0
5512,1,0,-2,2,0,1,3
5513,-2,-1,-1,0,0,0,1
5514,-1,0,-1,0,-1,3,1
5515,-1,-2,1,2,-1,0,1
5516,0,0,-1,0,2,-2,4
5517,-2,3,-3,3,0,-1,0
5518,3,-2,0,0,-1,3,2
5519,0,-3,3,-3,-1,0,5
5520,4,-2,-1,0,3,-3,2
5521,0,-1,2,-2,0,1,5
5522,1,-1,-1,0,4,0,2
5523,0,-1,4,-3,3,-3,5
5524,3,-1,-2,0,-1,4,3
5525,1,0,-1,0,2,-1,4
5526,-1,0,-2,3,-3,3,0
5527,0,0,2,-2,2,-3,5
5528,3,-2,1,0,-2,-1,2
5529,3,-3,3,-3,3,-1,2
5530,3,-3,2,0,-2,3,2
5531,0,4,-1,0,0,-1,4
5532,0,-1,0,-1,3,-2,5
5533,-1,0,0,0,0,0,1
5534,-3,3,-3,3,-3,-1,0
5535,2,-3,-1,4,-3,3,3
5536,-1,2,-1,-2,2,0,4
5537,3,-2,1,-1,2,-1,2
5538,-3,0,3,-1,-1,-1,1
5539,0,0,2,-1,-2,1,1
5540,0,-2,1,-1,0,0,1
5541,-1,-2,0,2,1,-2,1
5542,0,-2,1,-2,3,-2,5
5543,-1,-1,4,0,-3,2,1
5544,1,-1,1,-1,1,-1,2
5545,4,0,-3,3,0,-3,3
5546,1,1,-2,3,-3,3,3
5547,4,-1,-1,-1,-1,4,2
5548,-1,-1,-1,4,-3,3,3
5549,2,-2,0,0,1,-1,2
5550,1,0,-1,-1,3,-1,4
5551,0,0,0,0,0,0,1
5552,0,-1,-1,3,-3,3,3
5553,-1,0,0,2,-2,-1,1
5554,-2,1,2,-1,0,-1,1
5555,4,-2,-1,-1,0,4,2
5556,3,-2,2,0,-3,3,2
5557,-1,0,1,1,-2,1,1
5558,0,-2,0,1,0,0,1
5559,-3,0,2,1,-3,3,1
5560,-2,3,-3,3,-3,0,0
5561,0,0,1,-1,-1,3,1
5562,-1,2,-2,1,-2,0,0
5563,-1,-2,3,0,-3,3,1
5564,3,0,-2,0,1,-2,2
5565,2,1,-3,3,-3,-1,3
5566,3,-1,-2,3,-2,1,3
5567,-2,0,2,-2,1,-2,5
5568,0,-3,3,-1,-1,0,1
5569,-2,0,-1,3,-3,2,0
5570,0,-1,2,-2,-1,0,1
5571,-1,4,-3,-1,4,-1,4
5572,0,0,0,0,0,0,1
5573,3,-1,-2,3,-3,1,3
5574,-3,0,3,-2,-1,2,5
5575,-1,2,-2,1,-2,2,0
5576,3,-1,0,0,-1,1,2
5577,-2,0,1,0,-1,0,1
5579,3,-3,3,-2,-1,3,2
5580,-3,3,-1,-2,3,-1,4
5581,0,-1,-1,3,-2,0,3
5582,0,0,-1,0,0,2,1
5583,-3,0,3,-3,0,3,5
5584,2,1,-2,-1,3,-3,4
5585,0,0,0,0,0,4,1
5586,-3,0,-1,0,0,0,1
5587,0,-2,2,0,-1,0,1
5588,2,-3,3,0,-3,1,1
5589,-1,3,-1,-1,1,-2,4
5590,-1,0,-1,1,-1,1,1
5591,0,3,-3,0,3,-1,4
5592,-2,-1,3,-2,-1,3,5
5593,4,-2,-1,3,-3,3,3
5594,-1,4,-1,0,-2,2,0
5595,0,-3,3,0,-3,3,1
5596,-2,1,0,-1,0,2,4
5597,0,-1,1,0,0,-1,1
5598,2,-3,3,-1,-2,1,2
5599,4,-2,-1,3,-3,3,3
5600,1,-2,-1,0,3,-2,2
5601,-1,2,0,-3,0,3,4
5602,0,1,-2,3,-3,3,0
5603,-1,3,-2,1,-2,-1,0
5604,0,1,-2,3,-1,-2,0
5605,0,-1,2,-3,3,-1,5
5606,0,-1,3,-2,-1,-1,5
5607,1,1,-3,2,-2,2,0
5608,4,-3,-1,4,0,-3,3
5609,-2,1,-1,2,-2,0,0
5611,3,-3,1,2,0,-2,3
5612,0,3,-3,1,1,-2,4
5613,-1,-2,-1,4,-3,1,3
5614,3,-3,3,-3,-1,4,2
5615,0,3,-3,0,3,-3,4
5616,0,3,-3,3,-1,-1,0
5617,-1,3,-1,-2,3,-1,4
5618,2,-1,2,-2,0,2,2
5619,1,-1,1,-1,1,-1,2
5620,-1,3,0,-3,0,-1,4
5621,0,1,-1,1,-1,1,0
5622,3,-3,3,0,0,-3,2
5623,-1,0,2,-2,-1,1,1
5624,-2,2,0,0,-1,1,0
5625,1,-1,2,-1,-1,0,1
5626,0,-1,1,0,-2,2,1
5627,3,-2,0,-1,0,3,2
5628,1,-1,0,0,-1,-1,1
5629,0,-1,0,1,-2,0,1
5630,2,0,-1,0,1,0,2
5631,0,-2,3,-1,-1,0,1
5632,-3,2,-1,2,-1,-2,0
5633,0,-3,3,-3,3,-3,5
5634,1,-1,-2,1,2,-2,3
5635,-1,1,-3,-1,4,-3,4
5636,-1,0,2,-3,2,0,5
5637,3,-3,-1,4,0,-3,3
5638,-2,3,0,-3,3,0,4
5639,3,-3,3,-2,2,-3,2
5640,-2,2,1,-2,0,1,4
5641,-3,3,-1,-1,-1,0,4
5642,-2,0,2,-2,1,-1,5
5643,0,-1,2,-2,0,-1,5
5644,0,0,-2,1,-1,3,0
5645,2,-2,-1,4,-1,-2,3
5646,2,-2,0,0,0,1,2
5647,1,1,-1,1,-1,1,3
5648,3,-3,3,-1,-1,0,2
5649,0,-3,0,3,-3,-1,3
5650,-2,-1,3,-3,0,-1,5
5651,-2,0,0,0,-1,3,1
5652,-1,-2,3,-2,1,-1,5
5653,3,-1,-1,2,-3,1,3
5654,1,1,1,-1,-2,0,1
5655,0,3,-3,3,-1,0,0
5656,-1,0,4,-2,0,-1,5
5657,-3,0,-1,4,-3,2,0
5658,2,-3,3,-2,1,-1,2
5659,-1,-1,-1,3,-1,-1,3
5660,0,-2,2,1,-3,2,1
5661,0,3,-1,-2,2,-2,4
5662,2,1,-2,-1,3,-2,4
5663,-1,1,-2,1,2,-3,4
5664,0,-1,0,1,0,-1,1
5665,0,0,0,0,4,-3,4
5666,3,-2,0,-1,3,-1,2
5667,1,-1,0,2,-3,2,3
5668,4,-3,3,-3,3,-2,2
5669,-2,-1,3,-3,3,-2,5
5670,0,1,-3,2,-2,3,0
5671,-2,3,-1,0,-2,3,0
5672,3,-2,-1,0,-1,4,3
5673,1,0,-2,-1,3,0,4
5674,2,-2,1,-2,3,-2,2
5675,-2,3,-3,3,0,-2,0
5676,1,0,-3,-1,0,0,4
5677,-1,1,-1,1,0,-2,0
5678,3,-3,1,2,-2,1,3
5679,0,-3,3,0,-2,0,1
5680,-2,1,-2,3,-3,3,0
5681,-2,3,-1,-1,-1,3,4
5682,3,-2,-1,2,0,0,3
5683,-3,1,1,0,0,-1,1
5684,-2,-1,4,0,-3,3,1
5685,-1,4,-3,-1,4,0,4
5686,-2,-1,4,0,-1,-2,1
5687,-3,3,-3,3,-3,-1,0
5688,-2,0,3,-1,1,-3,5
5689,1,-1,-1,3,-3,0,3
5690,2,-3,0,3,-2,0,3
5691,-2,-1,3,-1,0,-1,5
5692,-3,3,0,-3,3,-3,4
5693,-1,-1,0,-1,2,1,5
5694,3,-3,3,-2,-1,3,2
5695,2,-1,0,2,-2,0,3
5696,2,-1,2,-3,3,-3,2
5697,-3,-1,0,4,-2,-1,0
5698,0,3,-2,1,-1,1,0
5699,-2,2,-3,3,-3,2,0
5700,-2,0,3,-3,-1,0,5
5701,2,-2,0,1,0,-1,3
5702,2,1,-3,0,1,2,4
5703,1,1,-3,3,-2,1,0
5705,1,0,1,-3,2,-2,5
5706,-2,2,-1,0,0,1,4
5707,-1,-2,-1,4,-1,1,3
5708,2,-3,3,-3,0,-1,2
5709,-3,3,-3,3,-3,-1,0
5710,1,-1,1,0,-1,2,1
5711,3,-3,3,-2,-1,3,2
5712,0,-1,-1,3,-2,1,3
5713,2,0,-2,0,3,-2,4
5714,0,2,-3,3,-3,3,0
5715,1,-3,3,-3,1,1,5
5716,3,-1,0,0,-2,1,3
5717,-2,3,-2,-1,3,-3,4
5718,-2,2,1,-3,3,-2,4
5719,0,-1,4,-3,-1,0,5
5720,-1,4,-2,-1,3,-3,4
5721,2,-2,0,1,-1,0,3
5722,3,-1,-2,3,-1,-2,3
5723,2,0,-1,0,2,-1,2
5724,3,-3,3,0,-2,0,2
5725,1,-1,0,1,-1,-1,3
5726,-1,-1,1,1,-1,0,1
5727,-1,2,0,0,-1,1,1
5728,-1,0,1,1,-3,0,1
5729,-1,4,0,-3,3,-1,4
5730,-1,-2,3,-1,-2,2,1
5731,-2,0,2,-2,2,-3,5
5732,1,-1,2,0,-1,0,1
5733,-1,-2,-1,4,-3,-1,3
5734,-1,0,1,0,-2,1,1
5735,0,4,-2,2,-3,-1,0
5736,3,-3,-1,4,-2,-1,3
5737,1,-1,-1,3,-3,-1,3
5738,-1,4,-2,2,-3,0,0
5739,-2,0,-1,3,-3,1,0
5740,0,0,-1,0,0,1,1
5741,0,1,-1,-1,3,-1,4
5742,1,1,-2,2,-3,2,3
5743,2,1,-2,-1,2,-2,4
5744,-2,0,-1,0,3,-3,4
5745,-1,-1,-1,3,-3,2,3
5746,2,-1,2,-2,1,-1,2
5747,-2,-1,4,-1,-2,3,1
5748,-3,2,-2,3,-2,0,0
5749,-1,0,4,-3,-1,0,5
5750,3,-3,-1,0,4,-2,2
5751,0,-1,3,-1,-2,3,1
5752,1,0,-2,1,2,-3,4
5753,-1,2,0,-2,3,-1,4
5754,-1,3,-1,0,-2,3,0
5755,3,-2,2,-3,3,-1,2
5756,-3,3,-1,-1,1,-1,4
5757,0,-1,1,-3,3,0,5
5758,-1,1,-1,1,0,-1,0
5759,-3,3,-1,0,-2,3,0
5760,-2,1,2,-3,-1,0,5
5761,0,-1,0,1,0,-1,1
5762,0,3,-2,1,0,-2,0
5763,-1,0,4,-3,-1,0,5
5764,-1,0,4,-3,0,-1,5
5765,2,0,-2,-1,0,4,2
5766,0,-1,-1,4,-1,-2,3
5767,-1,2,1,-3,3,-2,4
5768,-2,0,3,-3,3,-2,5
5769,4,0,-3,3,-1,0,3
5770,0,-1,-1,3,-3,1,3
5771,0,0,0,0,0,4,1
5772,0,-2,0,1,1,-3,1
5773,3,-2,1,0,1,-3,2
5775,1,0,1,-2,3,0,5
5776,1,2,-3,-1,0,0,4
5777,3,-3,3,-3,3,-1,2
5778,-1,-1,0,-1,3,-1,5
5780,-1,0,0,0,0,4,1
5781,-1,0,1,-2,3,-1,5
5782,0,-2,3,-2,2,-3,5
5783,2,1,-1,0,-2,0,3
5784,0,0,0,1,-2,1,1
5785,3,-3,0,2,-1,-1,3
5786,-1,0,-1,0,0,0,1
5787,-1,2,0,-1,2,-1,4
5788,0,0,2,-3,2,-2,5
5789,0,-1,0,0,0,1,1
5790,-2,1,0,0,-1,0,1
5791,3,0,-3,1,2,-2,3
5792,-1,0,2,-3,3,-1,5
5793,0,1,-1,1,-1,1,0
5794,-2,-1,3,-3,3,-3,5
5795,3,-3,2,0,0,-1,2
5796,-1,-1,3,-2,1,0,5
5797,0,1,-1,1,-1,1,0
5798,3,-2,-1,3,-3,3,3
5799,-1,3,-1,-2,0,3,4
5800,-1,-2,3,-2,0,-1,5
5801,-1,3,-2,-1,3,-2,4
5802,1,-2,1,0,0,-1,2
5803,3,-3,3,-3,3,-2,2
5804,2,0,0,0,0,-1,2
5805,-2,-1,0,-1,0,0,1
5806,0,-2,1,-1,1,0,2
5807,0,3,-3,3,-3,3,0
5808,2,-2,0,1,0,-2,3
5809,1,-2,0,3,0,-3,3
5810,-2,3,-2,-1,0,3,4
5811,-2,3,-2,0,1,0,4
5812,1,-1,2,-2,2,-1,5
5813,0,-1,3,-1,-1,0,1
5814,0,2,-1,0,-2,0,0
5815,0,0,0,0,0,0,1
5816,0,-2,3,-1,-2,-1,1
5817,-2,3,-3,1,0,2,0
5818,-3,3,0,-3,3,-1,4
5819,0,1,-1,1,1,-1,4
5820,1,-3,3,-3,-1,0,2
5821,3,-1,-2,-1,4,-3,2
5822,-1,-1,0,2,-3,3,3
5823,2,0,0,-2,2,0,2
5824,2,-2,1,0,0,-1,2
5825,0,2,-2,1,-2,3,0
5826,-3,2,0,1,-2,0,0
5827,2,-3,3,-2,0,2,2
5828,-3,0,3,-3,0,3,5
5829,0,1,-1,0,2,-1,4
5830,1,-2,3,-2,1,-1,5
5831,-1,-1,1,-1,1,-2,1
5832,3,-2,0,1,-2,3,3
5833,-2,-1,4,-3,0,3,5
5834,4,-2,-1,2,1,-3,3
5835,-2,3,-3,0,1,-1,4
5836,-1,0,2,-1,-1,1,1
5837,-3,2,-2,2,0,0,0
5838,3,-3,3,-3,3,-3,2
5839,0,1,-2,3,-1,-1,0
5840,-2,3,-1,-2,3,-2,4
5841,1,-1,1,-1,2,-3,2
5842,-1,1,-2,2,-1,0,0
5843,-3,3,-3,3,-3,3,0
5844,0,4,-3,3,-2,-1,0
5845,-2,2,-3,-1,4,-3,4
5846,3,-1,-2,3,0,-3,3
5847,3,-1,1,-3,0,3,2
5848,-3,-1,0,0,4,-3,4
5849,-1,-1,1,-2,-1,0,1
5850,-1,0,0,4,-3,3,0
5851,-3,2,1,-3,3,-2,4
5852,2,-2,1,-1,1,-2,2
5853,1,-1,-1,3,-3,3,3
5854,0,-2,3,-3,-1,0,5
5855,-2,0,2,-3,3,-2,5
5856,-1,0,2,-3,3,-2,5
5857,-1,4,0,-1,0,-2,4
5858,-3,3,-1,1,-3,3,0
5859,-2,0,0,2,-1,-1,1
5860,-2,2,-2,2,-2,3,0
5861,0,4,-3,-1,0,4,4
5862,0,-1,0,2,-3,0,3
5863,-1,3,-2,1,-2,2,0
5864,1,0,-2,3,-1,0,3
5865,1,0,-1,1,-2,0,3
5866,-1,0,4,-3,0,-1,5
5867,-3,3,0,-3,-1,0,4
5868,0,3,-3,1,1,0,4
5869,3,-3,3,-2,2,-3,2
5870,3,-3,3,-1,-1,0,2
5871,2,-2,-1,3,-3,3,3
5872,-3,3,-1,0,1,-3,4
5873,0,0,2,-2,1,0,5
5874,0,-2,3,-3,3,-1,5
5875,3,0,-2,1,-1,0,3
5876,0,-1,1,-1,0,2,1
5877,-2,3,-3,3,-2,1,0
5878,4,-3,3,-2,0,1,2
5879,-3,2,-2,3,-2,-1,0
5880,0,-1,0,2,-2,1,3
5881,1,1,-2,3,-3,3,3
5882,-3,3,-3,0,3,-3,4
5883,0,-2,0,3,-2,-1,3
5884,1,0,-1,0,2,-2,4
5885,-3,3,0,-2,-1,1,4
5886,0,3,0,-2,0,2,4
5887,-2,-1,4,-3,-1,4,5
5888,1,-2,3,-1,0,1,2
5889,-1,1,-1,1,-1,1,0
5890,0,-3,3,-3,-1,4,5
5891,0,-2,2,1,-3,1,1
5892,1,-1,0,2,-1,-2,3
5893,1,-2,3,-3,3,-3,5
5894,-1,-1,2,-1,0,1,1
5895,-1,4,-1,-2,3,0,4
5896,1,-1,1,0,-1,0,1
5897,-1,2,0,1,-1,-2,0
5898,-3,0,-1,4,-3,3,0
5899,3,-3,3,-1,1,-3,2
5900,2,-2,3,-1,-2,3,2
5901,0,3,-1,-1,0,0,4
5902,2,-3,2,-2,3,-3,2
5903,0,0,1,-2,2,0,5
5904,0,2,-3,-1,0,4,4
5905,-1,2,-1,-1,3,-3,4
5906,-3,-1,0,0,0,0,1
5907,-3,1,1,-1,0,1,1
5908,-1,-2,-1,4,-3,3,3
5909,1,0,0,-1,0,2,1
5910,-2,1,-2,0,0,3,4
5911,2,-2,2,-1,2,-2,2
5912,2,0,0,0,-2,2,3
5913,0,2,-3,0,3,-1,4
5914,-2,-1,3,-3,3,-1,5
5915,3,-2,-1,3,-2,0,3
5916,-2,2,-3,1,-1,3,0
5917,-1,-1,4,0,-3,3,1
5918,0,1,1,-3,2,-1,5
5919,3,-3,3,-1,-2,2,2
5920,3,-3,3,-3,3,-2,2
5921,0,-3,2,0,0,-1,1
5922,0,-2,0,-1,3,-3,2
5924,-2,3,-3,2,-2,3,0
5925,0,0,0,-1,1,0,1
5926,0,0,0,0,0,0,1
5927,1,-2,3,-1,-1,1,1
5928,3,-3,0,3,0,-1,3
5929,-1,1,0,-1,0,0,1
5930,0,-1,1,-1,0,0,1
5931,0,4,-2,1,-2,3,0
5932,3,-1,-1,1,1,-3,2
5933,1,0,-2,3,-3,1,3
5934,-1,2,-2,-1,4,0,4
5935,0,-1,-1,1,-1,3,3
5936,0,2,-2,0,0,-1,4
5937,-1,4,-3,3,0,-1,0
5938,-1,3,0,-1,-1,-1,4
5939,0,1,-1,2,-2,0,0
5940,3,0,-3,3,-2,2,3
5941,3,-3,0,-1,0,0,2
5942,3,0,-3,2,-2,2,3
5943,-1,3,0,-3,0,3,4
5944,0,0,0,1,0,0,1
5945,-2,-1,0,0,0,0,1
5946,0,0,4,-3,3,-3,5
5947,3,-2,0,1,-2,3,3
5948,-3,3,-1,-1,2,-3,4
5949,0,-1,-1,2,-1,-2,3
5950,-1,3,-2,0,-1,-1,0
5951,-3,3,-2,0,0,-1,4
5952,-2,0,2,-1,-2,1,1
5953,-1,0,-1,3,-1,-1,0
5954,0,-1,1,-1,1,-2,1
5955,2,1,-3,-1,0,0,4
5956,-3,2,0,0,0,-2,4
5957,3,-3,0,3,0,-3,3
5958,-2,3,-1,-2,3,-3,4
5959,0,0,-2,3,-2,-1,3
5960,-1,4,-3,1,1,-2,4
5961,-3,3,-3,3,-3,-1,0
5962,-1,0,4,-3,-1,4,5
5963,0,3,-1,-1,-1,3,4
5964,3,-1,-1,2,-1,-2,3
5965,-1,0,2,-2,0,1,5
5966,0,-3,1,0,2,-3,2
5967,0,-2,0,3,-2,-1,3
5968,-1,2,-2,1,0,-1,0
5969,1,-3,2,1,-1,-2,1
5970,-2,0,3,-3,0,2,5
5971,2,-1,-2,3,-1,0,3
5972,-1,0,1,0,-2,2,1
5973,0,0,1,-1,2,-3,5
5974,-1,-2,3,-1,-2,1,1
5975,-3,2,0,-1,0,1,4
5976,3,-1,1,-3,2,-2,2
5977,2,-2,-1,2,-1,2,3
5978,0,2,0,-2,-1,3,4
5979,0,-2,1,-1,1,-1,2
5980,3,-3,0,3,-1,0,3
5981,-2,2,1,-3,3,-3,4
5982,3,-3,3,-1,1,-3,2
5983,-3,1,2,-2,2,-3,5
5984,-2,0,1,-1,0,1,1
5985,0,0,-1,1,0,-2,1
5986,0,-1,3,-3,0,0,5
5987,0,-1,1,-1,1,-1,1
5988,0,3,0,-3,3,-1,4
5989,-1,0,1,-1,2,-2,5
5990,-2,0,-1,3,-3,-1,0
5991,1,1,-1,1,-1,1,3
5992,3,-2,2,0,-3,3,2
5994,-2,-1,0,0,0,0,1
5995,-2,2,0,0,-2,3,0
5996,3,-3,3,-3,-1,4,2
5997,3,-2,-1,2,-2,3,3
5998,0,-2,3,-2,0,-1,5
5999,1,-1,-1,0,0,1,1
6000,3,-2,0,0,1,-1,2
6001,-1,-1,0,3,-2,0,3
6002,-2,3,0,-1,-1,0,4
6003,-2,0,-1,4,-3,-1,0
6004,2,-2,2,-1,1,0,2
6005,-2,-1,3,-3,3,-3,5
6006,-3,2,-2,-1,4,0,4
6007,2,-3,0,3,-2,0,3
