CUSTNO,가구인테리어_잡화_고가_clust_ids,가구인테리어_잡화_중가_clust_ids,가구인테리어_잡화_저가_clust_ids,가전_레저취미_멀티샵_고가_clust_ids,가전_레저취미_멀티샵_중가_clust_ids,가전_레저취미_멀티샵_저가_clust_ids,교육문화_아동_고가_clust_ids,교육문화_아동_중가_clust_ids,교육문화_아동_저가_clust_ids,식품_생활_고가_clust_ids,식품_생활_중가_clust_ids,식품_생활_저가_clust_ids,의류_이미용_고가_clust_ids,의류_이미용_중가_clust_ids,의류_이미용_저가_clust_ids,침구_주방_고가_clust_ids,침구_주방_중가_clust_ids,침구_주방_저가_clust_ids,전체_clust_ids
6130,1,5,4,0,4,3,0,0,0,2,2,1,4,4,5,0,1,1,3
6131,3,3,4,0,1,1,0,4,4,1,4,3,2,5,2,3,5,5,1
6132,4,3,5,0,3,3,0,3,0,5,2,4,1,0,3,3,1,1,3
6133,4,4,0,1,3,3,0,1,4,4,2,0,1,4,3,2,5,3,0
6134,2,5,2,1,1,2,0,3,0,0,5,3,4,3,1,0,3,1,2
6135,1,5,2,0,2,1,0,0,4,1,3,2,2,5,0,0,4,1,5
6136,5,3,3,3,2,2,1,3,2,2,2,2,0,3,1,1,5,2,3
6137,4,3,4,2,2,0,0,1,0,1,0,1,4,0,0,0,1,1,3
6138,4,2,4,3,4,3,0,0,1,2,3,5,4,4,1,4,1,2,3
6139,2,3,3,0,4,3,0,1,0,4,3,3,0,0,0,5,2,1,0
6140,1,0,4,0,0,5,1,1,0,2,2,0,1,5,3,0,3,2,3
6141,2,3,0,0,2,3,0,3,0,4,3,5,3,3,4,4,3,1,2
6142,4,3,0,4,1,3,1,5,0,4,2,1,0,4,5,2,0,2,2
6143,1,5,3,0,1,3,0,0,0,1,4,2,1,1,5,1,0,1,1
6144,0,1,2,1,4,3,4,3,0,2,3,2,3,4,0,4,3,1,5
6145,1,0,0,0,0,4,2,0,1,3,0,0,2,2,0,0,1,5,4
6146,5,4,2,3,0,3,0,2,0,4,4,1,2,2,2,3,4,1,1
6147,1,3,4,0,3,0,0,0,4,5,5,5,1,5,0,0,4,4,5
6148,1,3,1,0,4,3,0,0,3,4,0,0,3,0,5,5,2,4,2
6149,4,3,0,1,0,3,4,5,2,5,0,1,5,0,3,2,3,3,2
6150,1,4,4,0,2,3,0,0,0,5,0,1,4,4,4,4,0,1,2
6151,4,5,2,0,1,0,0,2,0,2,1,2,0,1,1,0,4,1,4
6152,1,5,0,3,2,3,2,5,0,3,4,5,0,4,3,5,5,2,4
6153,1,5,2,0,2,1,0,0,4,3,1,2,4,4,5,2,4,1,0
6154,1,3,1,0,2,2,0,2,4,2,0,4,0,5,4,0,2,1,2
6155,4,5,2,0,2,0,5,1,5,1,0,3,0,0,4,0,3,4,2
6156,1,0,1,0,4,3,0,0,0,3,0,0,0,3,3,0,1,2,3
6157,3,5,3,2,2,3,0,0,4,3,4,3,2,1,3,0,5,1,1
6158,5,3,2,1,2,3,0,3,0,2,5,2,1,2,0,4,1,1,3
6159,1,3,3,0,4,3,0,0,1,5,4,3,0,1,1,0,4,0,0
6160,5,0,0,1,4,3,0,5,0,2,0,1,4,2,0,2,3,1,4
6161,1,5,1,0,3,1,0,0,4,1,1,0,0,3,5,0,2,1,1
6162,3,4,0,5,3,3,0,3,0,4,0,3,0,1,1,4,3,1,2
6163,1,0,1,0,2,4,3,5,5,4,5,0,3,3,5,1,3,1,0
6164,4,4,0,5,0,3,0,3,0,5,2,0,0,3,0,4,0,3,3
6165,0,1,1,3,2,3,0,5,0,5,2,2,2,5,0,0,2,1,3
6166,1,0,2,0,4,4,0,0,0,4,3,3,0,2,0,0,1,2,5
6167,1,3,0,0,2,5,0,1,3,1,0,0,3,5,2,3,3,5,5
6168,5,3,4,0,1,3,0,3,0,5,0,2,1,4,0,4,1,1,2
6169,2,1,4,2,5,3,0,1,0,0,1,3,3,3,0,3,1,1,5
6170,1,4,3,0,1,2,0,3,4,2,2,0,0,3,1,0,5,5,3
6171,1,4,2,2,5,5,0,1,5,2,4,1,0,3,5,0,1,5,3
6172,1,3,4,0,5,5,0,4,0,5,5,5,4,2,1,0,5,0,3
6173,4,5,0,3,2,3,0,0,2,4,0,3,0,4,3,4,1,1,2
6174,3,5,2,0,3,1,4,0,0,5,4,3,0,3,5,0,5,1,3
6175,1,4,3,0,0,1,2,4,1,2,1,4,1,5,2,0,5,5,1
6176,1,4,0,2,2,3,0,3,1,5,2,0,1,1,5,5,0,4,2
6177,3,4,2,1,5,3,0,5,0,2,2,4,2,4,2,1,5,0,5
6178,1,1,5,0,4,4,1,0,0,1,4,1,1,0,1,0,2,2,5
6179,5,3,3,0,1,3,0,0,4,2,4,3,1,3,3,5,2,2,4
6180,1,1,5,0,1,5,0,3,5,5,4,4,2,3,0,0,0,5,1
6181,2,4,4,1,4,5,0,3,1,4,4,4,3,4,3,4,0,1,4
6182,1,0,5,0,1,5,0,0,0,4,1,2,0,5,1,0,1,3,1
6183,3,3,3,2,4,2,1,0,4,1,2,0,1,5,4,0,5,4,1
6184,2,4,5,0,0,4,3,4,0,2,4,4,2,2,2,3,3,4,1
6185,2,5,4,2,1,0,1,4,2,0,1,3,1,0,0,2,1,0,1
6186,1,4,0,0,0,0,0,0,1,5,4,1,2,2,2,0,4,4,5
6187,2,2,1,4,2,0,0,0,2,2,0,0,2,5,3,2,3,5,0
6188,1,5,1,5,2,4,0,2,5,2,1,3,1,2,0,0,5,2,4
6189,4,0,0,0,5,0,3,2,5,1,1,4,2,5,0,3,4,1,1
6190,1,1,3,0,2,2,0,0,0,2,4,3,4,2,4,0,5,5,0
6191,1,1,4,2,4,5,2,3,4,0,2,2,0,4,4,0,1,5,3
6192,0,0,2,0,1,0,0,5,0,5,3,1,2,2,0,2,0,2,1
6193,1,3,2,0,3,4,0,5,2,5,0,0,2,4,5,1,0,4,2
6194,1,3,4,0,4,3,0,0,0,0,0,0,5,2,0,3,3,1,3
6195,2,3,4,0,3,2,0,0,2,5,1,0,0,1,5,5,2,5,4
6196,5,0,1,4,4,3,0,1,0,2,5,2,3,2,0,5,4,1,1
6197,1,0,4,0,2,2,1,3,2,1,4,2,2,0,5,0,0,1,1
6198,1,3,0,0,3,3,0,0,0,4,1,0,1,1,2,3,1,1,4
6199,1,5,4,0,0,2,2,0,4,2,1,5,0,2,3,0,1,4,1
6200,0,4,4,0,3,2,1,0,5,2,1,2,1,0,1,3,0,5,3
6201,1,5,1,0,4,0,0,2,1,3,5,5,0,4,5,0,1,2,4
6202,2,5,0,1,5,3,0,3,0,0,3,2,5,2,2,1,5,3,4
6203,1,2,0,0,5,3,0,2,2,2,0,1,1,0,5,0,1,0,2
6204,1,3,1,2,5,4,0,4,5,3,0,0,0,0,5,0,1,5,5
6205,5,5,1,0,1,3,0,1,0,2,2,2,2,2,0,5,4,1,1
6206,1,5,5,0,4,2,0,0,0,5,5,5,0,5,0,1,4,2,3
6207,1,0,4,0,3,0,0,3,4,0,4,2,2,4,1,0,1,3,1
6208,4,0,4,4,5,0,1,5,4,2,0,1,2,4,3,0,3,4,2
6209,1,0,1,0,4,1,0,1,0,5,3,2,0,3,2,0,1,0,0
6210,4,3,5,0,2,4,0,0,0,5,1,1,5,0,5,4,0,5,2
6211,1,5,2,0,2,1,0,4,4,5,2,4,3,4,3,1,1,5,2
6212,1,4,2,3,0,4,0,3,0,1,3,2,0,2,5,0,2,5,4
6213,5,2,5,0,4,2,0,0,0,2,0,2,0,4,0,2,1,4,4
6214,3,4,0,5,4,2,0,4,2,3,1,0,5,0,2,0,4,5,2
6215,1,4,5,0,2,2,0,3,2,2,3,3,3,3,2,0,5,0,2
6216,4,5,4,4,1,5,1,0,4,3,2,0,3,3,2,4,5,5,0
6217,0,3,5,1,2,4,0,0,0,2,3,4,4,2,3,4,1,1,3
6218,1,2,0,0,4,3,0,3,0,0,2,5,0,1,5,4,0,1,2
6219,1,0,1,0,0,3,3,5,4,4,3,4,0,4,2,0,0,2,4
6220,2,3,2,0,4,3,0,3,0,5,1,0,0,3,0,2,5,1,3
6221,4,5,3,0,2,2,5,4,4,4,2,5,5,3,1,2,1,3,0
6222,1,0,0,3,0,3,0,0,0,2,0,5,1,5,0,3,5,1,0
6223,1,3,1,0,1,2,0,2,0,2,1,5,3,4,4,0,1,1,4
6224,5,4,0,4,4,3,0,3,2,2,0,1,3,5,4,2,3,0,0
6225,1,0,1,0,1,2,1,3,1,2,2,0,0,0,5,0,1,0,3
6226,4,2,0,3,5,3,0,2,4,3,2,3,1,1,4,5,5,2,1
6227,1,2,3,0,4,1,0,4,2,0,0,4,3,5,0,2,2,1,4
6228,5,3,0,3,4,3,4,2,0,1,0,4,5,5,4,2,5,1,1
6229,5,0,4,0,1,3,5,5,0,1,4,3,2,4,0,5,2,1,2
6230,3,2,1,0,5,3,0,2,0,1,3,4,0,3,4,2,3,1,1
6231,1,3,1,0,1,4,1,2,5,0,5,5,5,0,3,1,1,1,2
6232,1,5,3,0,5,1,0,5,3,2,5,5,2,1,5,4,0,1,2
6233,1,0,2,0,5,2,0,0,0,2,4,2,0,1,2,0,1,3,4
6234,1,0,3,0,1,5,0,3,5,1,0,5,0,0,0,0,3,4,3
6235,1,4,2,0,3,5,0,2,0,2,2,2,0,1,1,0,2,4,0
6236,5,4,0,2,1,2,2,3,2,2,1,1,2,3,4,0,1,4,1
6237,1,0,4,0,3,0,1,3,5,2,5,5,0,0,1,4,1,4,2
6238,5,5,1,2,4,2,4,4,5,3,0,3,1,5,0,3,3,1,1
6239,1,4,1,1,0,3,4,5,2,0,3,2,5,2,2,5,0,4,4
6240,1,2,3,0,5,4,0,3,0,4,3,5,0,3,4,0,3,2,0
6241,1,0,2,0,3,3,0,5,0,2,2,3,0,1,4,0,1,1,0
6242,1,2,4,2,3,3,0,4,0,2,1,3,0,5,0,5,5,4,1
6243,4,3,0,4,1,2,0,3,5,0,0,1,5,0,0,2,3,1,3
6244,5,4,1,0,3,5,0,2,2,5,0,1,0,5,0,0,1,2,4
6245,1,4,2,5,1,3,3,4,3,4,1,2,5,1,2,1,5,0,0
6246,1,2,1,0,4,0,0,0,0,2,0,3,0,3,1,0,1,0,2
6247,0,0,4,0,2,4,0,5,0,3,1,2,3,3,5,3,4,1,0
6248,1,0,2,0,5,1,0,3,1,1,0,2,0,3,4,0,1,1,2
6249,1,5,4,0,4,4,0,0,0,5,3,2,0,0,5,0,1,4,3
6250,1,3,3,3,2,3,1,0,2,5,2,0,3,0,1,0,3,4,3
6251,2,0,5,2,2,3,0,2,0,4,1,0,2,0,1,4,2,5,3
6252,5,5,1,2,5,3,0,5,0,3,1,4,0,5,4,5,2,0,5
6253,1,0,1,0,3,3,1,4,4,1,3,1,0,2,0,0,4,1,4
6254,5,5,1,0,4,3,0,4,0,0,0,4,1,3,4,2,1,4,3
6255,1,0,3,0,4,4,0,1,3,0,1,2,0,2,5,0,0,0,4
6256,4,1,3,0,4,3,0,2,0,1,4,5,0,5,1,1,3,1,5
6257,1,4,2,0,4,1,0,0,1,4,2,5,0,1,3,0,1,2,4
6258,4,3,0,2,0,5,0,0,0,2,2,3,0,4,0,4,3,1,2
6259,2,1,4,2,3,3,2,5,3,5,2,0,4,5,3,5,3,4,4
6260,1,0,3,0,0,4,0,0,0,0,4,2,1,5,1,0,1,3,1
6261,0,3,5,4,1,3,0,0,0,5,0,0,5,3,0,5,5,1,4
6262,1,2,5,0,5,3,0,0,0,1,2,0,0,2,0,0,1,3,3
6263,1,3,1,0,2,5,1,3,0,4,4,5,5,0,0,0,5,2,5
6264,0,5,5,4,3,1,5,4,3,0,4,1,0,1,4,4,3,0,0
6265,1,3,3,0,1,3,0,5,0,0,0,2,5,4,0,4,1,1,2
6266,1,1,2,5,2,3,0,5,4,4,1,2,1,5,0,2,3,4,0
6267,3,5,1,1,3,1,0,0,0,3,3,4,0,5,4,1,1,0,1
6268,1,0,1,0,3,0,0,0,3,4,1,5,0,1,3,0,1,5,4
6269,1,4,1,0,3,3,0,4,4,4,0,2,0,1,1,4,5,2,2
6270,1,4,4,0,3,1,0,0,0,3,2,2,0,3,5,0,1,3,3
6271,1,5,1,0,5,4,0,2,5,5,1,2,0,1,2,0,1,5,3
6272,1,3,3,0,3,3,0,0,0,3,4,2,0,3,0,0,1,3,4
6273,0,2,3,0,3,1,4,0,0,2,0,4,5,5,1,4,3,4,0
6274,1,4,0,0,2,1,0,4,4,5,1,1,0,1,5,0,0,5,4
6275,1,1,3,0,1,0,0,0,2,4,0,5,0,5,1,0,1,3,1
6276,1,2,2,5,1,3,0,4,0,2,4,4,2,5,0,2,0,1,1
6277,2,2,3,5,4,4,3,0,3,2,1,0,3,3,4,0,1,0,4
6278,3,4,1,3,3,2,0,0,0,3,4,3,1,4,1,0,4,5,1
6279,1,5,2,0,0,5,0,3,5,1,5,5,5,1,5,4,4,2,1
6280,2,0,0,1,5,3,0,3,0,2,0,5,0,4,2,2,3,1,4
6281,5,0,4,0,2,5,0,3,2,1,2,0,0,2,0,4,2,4,3
6282,4,5,2,4,5,1,0,3,1,3,1,3,2,0,5,3,1,1,3
6283,0,1,3,0,4,2,0,4,0,4,0,5,5,3,1,4,3,4,4
6284,1,3,5,0,3,5,0,3,2,2,2,4,1,0,2,0,1,4,2
6285,1,1,1,0,1,4,0,2,3,3,3,4,5,0,0,4,4,1,0
6286,1,4,1,0,3,5,0,1,2,5,0,2,0,1,4,0,1,2,2
6287,5,4,5,0,4,3,0,5,0,2,2,5,4,5,0,0,5,3,0
6288,0,5,4,3,0,3,0,5,0,2,0,0,2,0,2,4,4,1,3
6289,0,2,2,1,5,3,0,5,0,4,5,3,2,1,0,4,3,3,5
6290,1,4,0,1,2,3,0,3,0,0,5,5,3,2,4,1,4,3,1
6291,4,1,2,4,4,4,1,3,0,3,2,3,1,3,2,2,5,1,5
6292,1,0,4,0,4,0,3,1,0,4,2,5,0,1,4,0,1,5,5
6293,4,3,4,4,0,3,0,0,0,0,5,1,3,4,0,1,3,5,2
6294,1,0,4,0,4,2,0,0,0,1,2,3,0,3,3,0,1,4,1
6295,1,0,1,0,4,1,0,4,4,0,0,2,0,3,5,0,1,0,2
6296,1,4,0,0,2,3,1,3,0,1,2,2,0,3,4,0,1,5,4
6297,5,1,0,1,2,0,0,5,0,2,0,1,1,4,0,4,0,1,2
6298,0,3,4,1,1,4,0,5,2,2,5,4,3,1,2,2,0,4,5
6299,4,5,4,0,3,3,0,5,0,2,2,4,4,0,4,4,4,1,2
6300,0,0,2,4,1,1,0,1,0,4,5,2,2,3,3,3,1,0,5
6301,4,4,2,0,3,2,0,3,4,0,0,0,4,4,1,0,5,0,0
6302,3,0,4,0,3,3,0,0,0,4,0,0,2,3,5,1,5,1,0
6303,5,3,0,3,3,1,0,3,0,4,3,4,5,0,1,3,3,0,4
6304,1,4,1,0,3,4,0,5,4,5,0,5,2,1,3,1,2,0,4
6305,1,0,1,0,4,5,0,0,5,5,2,3,0,5,4,0,1,5,4
6306,1,0,1,0,4,4,0,0,4,2,1,2,0,2,3,0,1,2,3
6307,1,5,0,4,2,3,0,0,0,2,0,4,5,5,0,4,3,1,3
6308,5,1,4,2,2,0,1,0,0,3,4,2,3,1,0,5,0,1,1
6309,1,5,3,0,3,3,0,0,0,2,0,3,2,3,3,1,4,1,2
6310,4,3,0,0,3,3,0,5,5,5,0,4,1,3,2,5,0,5,2
6311,2,0,5,0,0,3,0,0,2,2,3,1,1,3,1,0,1,4,2
6312,1,0,2,0,0,3,5,3,0,2,0,0,2,2,5,4,1,4,2
6313,1,3,4,0,2,1,0,2,0,3,0,2,0,4,2,0,4,0,2
6314,1,1,2,1,1,2,0,4,4,1,5,2,1,0,4,0,5,1,0
6315,1,0,2,0,0,3,0,0,0,2,1,1,2,3,5,0,4,1,4
6316,0,4,1,0,2,3,0,5,0,0,4,0,5,0,5,3,4,1,3
6317,5,5,2,3,2,3,0,2,2,4,3,2,4,3,0,4,0,1,5
6318,1,3,2,0,5,4,0,0,5,1,2,5,4,0,5,0,1,1,3
6319,1,2,3,0,5,0,2,5,3,4,0,2,4,0,4,4,2,1,3
6320,1,3,0,0,4,3,0,1,4,3,5,1,0,0,0,1,1,2,5
6321,1,4,0,5,1,2,1,5,3,3,4,0,0,1,0,0,1,1,2
6322,1,0,1,0,4,4,0,1,0,1,5,4,0,3,2,0,1,1,4
6323,2,0,2,2,3,3,0,0,0,5,0,3,0,2,4,4,4,1,3
6324,1,1,2,0,0,0,0,0,0,0,4,1,0,3,2,0,1,5,1
6325,1,4,3,4,2,5,1,5,2,0,2,0,0,1,4,0,0,2,3
6326,1,0,0,0,3,0,0,5,2,5,2,0,1,3,5,0,2,0,3
6327,1,0,2,0,2,1,1,2,5,2,0,1,0,3,0,0,1,5,2
6328,1,0,1,0,0,2,0,0,0,4,3,3,0,0,0,0,1,4,4
6329,1,3,1,1,4,2,0,4,0,4,5,3,0,3,2,0,0,0,3
6330,1,0,1,0,1,2,5,4,5,4,2,3,0,1,4,0,1,1,1
6331,1,4,3,2,5,3,2,0,0,4,3,2,5,0,0,1,5,1,4
6332,1,5,3,0,1,5,0,2,3,1,3,2,5,5,4,0,1,0,0
6333,4,4,1,2,4,3,1,5,0,0,3,1,2,2,5,2,5,1,2
6334,1,5,5,0,2,1,0,0,5,3,0,3,1,1,0,0,3,2,1
6335,2,2,1,5,2,3,0,5,4,3,2,4,3,4,0,4,0,1,0
6336,1,4,2,0,4,5,0,2,5,5,2,3,0,5,2,0,1,5,1
6337,1,0,4,0,2,3,0,4,1,2,3,1,0,3,0,0,1,0,4
6339,1,5,2,0,4,3,3,5,1,0,2,2,1,1,3,0,1,4,0
6340,1,0,4,0,4,3,0,0,0,2,5,2,0,0,1,0,1,4,3
6341,1,3,0,0,2,3,0,5,4,2,0,0,5,5,1,2,3,2,2
6342,1,0,2,0,5,3,0,5,2,0,0,2,0,1,5,0,1,2,2
6343,1,0,1,0,4,1,4,4,5,2,0,5,4,4,0,3,2,1,5
6344,0,4,4,2,1,3,0,3,1,5,3,5,5,3,5,0,5,2,2
6346,1,0,1,0,5,5,0,4,4,4,0,1,0,3,3,0,3,5,5
6347,1,1,1,0,2,5,0,0,5,4,1,3,2,5,3,2,5,5,5
6348,1,3,4,0,1,2,3,4,3,5,1,2,4,3,3,0,5,0,4
6349,1,3,3,0,3,4,0,0,2,5,0,5,2,2,3,0,1,1,2
6350,1,1,5,0,4,1,0,5,0,3,4,3,0,5,0,0,1,3,0
6351,1,0,4,0,4,1,0,0,2,1,5,1,0,5,5,0,1,3,5
6352,5,3,4,0,1,3,0,0,0,2,2,1,2,3,4,4,0,5,5
6353,1,0,4,0,3,4,1,0,0,2,0,1,0,1,0,0,3,0,2
6354,1,5,0,0,4,3,0,0,2,5,0,0,5,0,1,3,4,3,2
6355,1,2,3,2,5,2,4,0,3,2,3,0,3,3,1,3,3,0,3
6356,4,2,3,3,0,3,0,4,0,3,2,2,1,0,3,3,1,1,1
6357,1,1,0,1,5,1,5,1,0,4,0,1,0,2,3,0,1,0,4
6358,4,4,1,2,2,3,2,4,0,2,0,2,4,0,0,4,1,1,2
6359,1,4,0,4,3,4,0,0,5,2,2,0,4,3,4,0,1,4,2
6360,4,0,2,3,4,3,0,1,3,4,0,2,0,5,4,0,0,1,0
6361,1,5,2,0,4,4,0,0,3,2,1,1,0,0,2,0,1,1,0
6362,1,5,5,5,5,5,0,5,1,3,4,1,0,0,4,1,1,4,1
6363,4,5,4,0,4,3,0,2,0,2,0,1,0,0,0,0,4,4,2
6364,1,0,2,0,5,2,1,0,4,1,0,1,0,3,1,1,0,2,1
6365,1,2,3,4,5,5,0,3,0,2,2,4,5,4,0,0,0,1,3
6366,1,0,3,0,4,4,0,0,0,4,1,0,0,3,2,0,1,2,3
6367,1,1,0,0,5,4,1,5,3,4,2,5,0,0,5,0,1,0,2
6368,0,3,5,3,0,3,2,3,5,0,4,0,1,0,2,3,4,5,3
6369,1,2,1,0,2,5,0,4,0,2,1,4,0,5,5,0,3,0,3
6370,1,5,1,4,1,0,0,1,0,2,3,0,3,3,1,3,3,3,4
6371,1,5,3,0,4,5,3,5,1,0,5,0,3,1,0,0,4,1,2
6372,2,1,0,0,3,3,4,2,0,0,3,4,0,3,5,1,5,0,5
6373,3,0,1,0,4,3,0,2,3,4,1,2,1,5,4,0,1,5,1
6374,2,3,2,5,1,4,4,0,5,3,4,5,5,5,2,3,0,2,1
6375,2,3,4,2,2,3,2,0,5,4,0,2,4,1,2,2,1,2,2
6376,0,4,1,0,4,3,0,3,2,2,4,4,4,3,2,4,0,2,1
6377,1,0,4,0,0,4,1,0,5,5,1,4,4,3,0,0,0,4,4
6378,1,2,2,0,4,4,0,3,0,3,3,4,0,3,4,0,1,0,5
6379,5,4,1,3,2,3,0,2,0,3,3,4,2,2,1,0,1,2,1
6380,4,4,3,2,1,3,2,3,1,2,0,2,5,4,4,0,4,1,2
6381,1,0,0,0,1,4,0,5,0,5,0,1,0,3,0,0,1,5,2
6382,0,4,3,3,4,3,0,3,0,3,1,0,4,3,0,3,4,1,3
6383,1,4,1,0,4,1,1,1,2,4,0,4,0,0,2,3,4,2,5
6384,5,4,0,3,4,3,0,3,0,4,2,2,1,3,0,2,5,1,5
6385,1,0,0,0,0,1,2,3,2,3,3,5,0,0,3,0,0,3,5
6386,1,4,1,0,0,3,0,3,0,5,0,2,1,3,0,0,1,1,0
6387,4,4,4,4,5,5,0,2,0,4,2,5,4,3,1,1,5,1,3
6388,0,3,0,2,3,3,0,3,0,1,2,3,5,4,0,5,0,1,2
6389,0,3,4,5,2,3,0,4,0,3,4,0,0,3,4,1,0,3,5
6390,1,5,2,0,4,4,1,2,2,5,5,3,2,1,1,1,5,1,1
6391,1,0,5,0,4,3,0,4,4,5,1,2,0,3,2,0,1,1,3
6392,1,4,4,0,4,4,1,0,0,0,0,1,0,0,3,0,1,1,2
6393,1,0,1,1,1,3,3,2,0,0,5,0,1,2,2,0,1,1,2
6394,1,1,5,0,4,5,1,4,3,4,3,2,3,1,5,0,0,4,0
6395,4,4,1,2,4,3,0,2,2,0,3,1,2,5,0,2,1,0,0
6396,1,4,2,0,1,2,0,0,4,5,1,2,0,2,5,0,1,0,1
6397,1,4,2,3,2,3,0,5,0,4,1,5,3,2,0,5,5,1,3
6398,1,3,5,1,1,1,3,2,3,1,1,0,0,5,3,0,4,1,1
6399,0,5,2,0,2,3,0,3,4,1,2,5,0,1,0,3,0,1,2
6400,3,0,3,0,3,3,0,2,4,1,2,0,3,3,2,1,3,2,0
6401,1,1,4,0,4,3,0,0,5,4,5,2,0,3,2,0,3,2,5
6402,1,4,1,0,2,3,0,5,5,1,4,2,2,5,2,4,1,5,1
6403,2,2,2,4,2,4,0,4,5,3,4,3,1,0,2,4,2,5,1
6404,1,3,2,4,0,5,0,5,0,0,1,0,1,1,3,2,3,3,3
6405,1,5,1,2,4,3,0,0,3,2,5,5,0,0,0,0,1,2,2
6406,1,1,4,0,3,0,2,4,1,1,2,5,0,5,4,0,0,1,5
6407,4,0,2,0,3,3,0,4,0,2,0,0,5,2,3,4,5,1,2
6408,3,5,5,2,4,3,3,4,2,4,0,0,4,1,1,1,4,2,1
6409,3,4,2,2,2,1,1,4,1,4,4,2,2,3,4,3,3,1,0
6410,4,0,3,5,5,3,0,0,0,2,2,1,4,5,2,4,3,1,4
6411,2,0,5,5,1,4,0,5,1,3,4,5,1,5,3,3,3,3,1
6412,1,0,0,0,2,2,5,4,2,2,1,0,0,2,4,0,1,1,0
6413,1,3,1,0,3,4,2,5,4,0,1,2,0,5,2,0,1,2,2
6414,0,0,4,2,3,3,0,4,0,1,2,1,1,3,3,2,5,3,3
6415,1,0,2,0,3,5,0,0,0,0,0,1,0,4,4,0,1,4,2
6416,1,5,0,0,2,5,0,0,5,0,4,1,2,0,2,0,1,0,1
6417,1,2,1,0,4,4,0,0,0,2,0,0,1,3,2,0,1,3,3
6418,3,4,2,3,5,0,0,5,2,3,3,4,3,0,0,4,1,0,1
6419,4,0,2,0,2,0,5,0,3,2,1,1,4,1,5,0,5,1,5
6420,1,2,0,0,4,3,2,0,0,2,0,1,4,4,5,4,1,3,2
6421,4,0,5,0,0,3,0,1,0,2,2,5,0,3,0,4,3,2,3
6422,1,0,2,0,4,3,1,5,0,2,2,5,0,0,1,0,3,3,5
6423,1,5,4,3,4,5,0,3,2,2,1,1,1,2,5,3,3,1,1
6424,5,5,2,3,4,3,0,2,0,3,4,1,3,2,0,3,5,1,1
6425,1,0,2,0,4,5,0,0,0,2,2,2,0,3,4,0,1,3,4
6426,1,0,4,0,4,5,0,1,2,2,0,1,0,5,0,0,0,1,3
6427,3,0,3,0,0,0,0,2,0,5,0,0,2,5,2,0,1,4,1
6428,5,4,0,0,1,3,0,3,3,4,5,2,0,2,0,3,2,1,3
6429,1,2,4,0,3,0,1,4,4,2,5,1,3,0,2,5,1,4,2
6430,3,2,2,0,3,3,0,3,0,1,2,2,0,1,5,0,0,0,4
6431,5,5,4,5,0,1,5,5,1,0,1,4,3,3,4,1,1,3,0
6432,1,4,3,0,2,5,0,0,1,0,0,3,2,1,0,0,4,1,4
6433,1,0,1,0,4,0,0,0,0,0,1,2,0,3,4,0,1,5,4
6434,2,0,3,5,2,3,1,0,4,3,1,2,2,4,4,0,1,5,4
6435,2,1,1,1,3,0,1,0,5,0,1,1,0,2,5,0,5,1,0
6436,1,4,0,2,5,3,0,2,1,5,5,0,3,4,4,5,1,4,4
6437,4,5,4,1,1,3,0,4,4,2,5,3,2,2,1,4,0,2,0
6438,1,0,2,0,4,3,0,0,1,2,3,3,0,1,1,0,1,2,5
6439,0,3,0,0,1,3,0,0,2,5,4,0,2,5,4,5,5,3,3
6440,4,4,2,0,4,1,0,4,4,2,5,3,0,2,4,5,0,2,2
6441,3,1,2,2,1,4,0,0,4,0,3,5,1,1,0,4,4,4,0
6442,1,3,3,0,0,0,0,3,0,4,4,0,3,3,0,4,0,1,5
6443,4,2,4,4,1,5,0,0,0,0,2,1,3,4,2,3,4,0,4
6444,5,0,2,0,2,2,0,1,3,4,1,5,0,2,2,0,4,1,2
6445,3,4,2,5,4,4,4,2,3,4,4,2,5,5,5,4,1,4,5
6446,3,5,2,0,5,3,0,3,0,3,1,0,0,5,0,4,1,1,5
6447,1,0,2,0,4,3,0,0,1,2,1,5,0,5,5,0,1,3,5
6448,1,3,1,4,3,0,0,0,1,2,0,2,5,0,5,4,3,1,2
6449,4,4,4,0,4,5,0,0,0,0,0,2,2,2,2,0,3,0,1
6450,2,3,0,4,2,3,0,4,0,0,5,5,2,3,1,4,0,4,3
6451,1,0,2,4,5,4,3,1,0,4,5,5,2,5,0,0,1,1,1
6452,1,0,5,1,5,5,0,3,0,0,5,2,0,3,4,0,2,3,2
6453,1,0,1,0,4,2,0,0,4,2,3,2,0,3,4,0,1,3,4
6454,5,3,3,5,5,3,0,1,0,1,1,2,4,2,0,4,5,1,1
6455,1,1,1,0,3,1,0,5,0,4,0,1,0,5,4,0,1,1,2
6456,2,3,1,0,4,3,0,1,0,2,0,1,5,4,0,2,4,1,2
6457,1,3,4,1,0,1,0,5,0,4,5,3,3,1,3,0,4,3,3
6458,0,0,2,1,5,3,1,2,5,0,0,0,1,1,5,0,0,4,0
6459,2,5,0,0,1,5,0,1,5,2,1,3,0,4,5,2,1,1,4
6460,4,2,1,0,1,3,0,0,0,1,4,5,1,3,1,5,1,4,5
6461,2,2,0,1,3,1,0,2,0,2,0,0,0,4,1,4,0,2,2
6462,1,0,0,0,0,3,4,1,2,2,0,1,3,4,4,3,2,0,2
6463,0,1,2,4,4,1,0,1,4,3,4,5,4,0,1,5,3,3,3
6464,1,3,2,0,4,3,0,0,0,5,1,2,0,5,1,2,0,1,3
