CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,전체_clust_id
4706,-1,0,1,0,0,-2,4
4707,1,0,0,-2,2,0,1
4708,1,-1,0,1,-2,3,0
4709,1,-3,3,-3,3,-1,1
4710,-2,1,-1,-1,3,-2,3
4711,1,1,0,0,0,0,5
4712,-1,1,1,0,0,0,4
4713,1,0,2,-3,2,-1,1
4714,0,-2,3,-1,-2,3,0
4715,2,-1,2,-3,3,-1,1
4716,-1,2,-2,0,1,-1,3
4717,2,-1,-2,2,-1,1,5
4718,-2,3,-3,2,0,-1,2
4719,-1,2,0,0,-1,2,4
4720,1,-2,3,-1,1,-3,1
4721,-1,1,-1,1,0,-1,2
4722,0,-1,0,1,-2,2,4
4723,-2,1,1,-1,1,1,3
4724,-2,2,0,-1,0,0,3
4725,2,0,0,-1,1,1,5
4726,-1,2,-1,-1,1,-2,3
4727,3,-2,2,-2,1,-1,1
4728,0,0,2,-2,2,-2,1
4729,2,-1,1,0,-1,-1,0
4730,2,-1,1,0,0,-1,0
4731,2,0,-1,-1,1,-1,5
4732,-1,1,0,0,-1,1,4
4733,2,1,-3,1,0,1,5
4734,2,-3,2,-1,0,0,1
4735,-3,2,-2,1,2,-2,3
4736,1,-3,1,1,1,-1,0
4737,1,0,-1,1,-1,1,5
4738,1,0,-1,-1,1,2,5
4739,3,0,-3,0,3,0,5
4740,1,1,0,-3,1,-1,3
4741,-2,1,-1,0,-1,3,2
4742,0,0,-1,0,0,0,5
4743,3,-3,2,-2,3,-2,1
4744,1,-3,1,0,2,-2,1
4745,0,-1,0,1,0,0,4
4746,2,-3,1,0,2,-3,1
4747,-1,1,-2,3,-1,0,2
4748,-3,1,1,-1,-1,2,3
4749,-1,1,-3,2,0,-1,2
4750,0,2,-1,-1,1,0,3
4751,1,-1,2,-1,-1,0,1
4752,-1,2,-2,0,0,0,2
4753,-1,-2,1,1,-1,2,4
4754,-1,1,-1,0,1,1,3
4755,0,0,0,-1,1,-1,3
4756,0,0,0,0,0,-1,4
4757,-3,3,0,-3,1,0,3
4758,1,-1,1,0,-1,0,0
4759,-3,2,-2,3,-1,-2,2
4760,-1,0,1,-1,1,-1,3
4761,0,-1,3,-2,-1,3,1
4762,-1,2,-1,1,1,-3,3
4763,-1,1,-1,1,-1,0,2
4764,-3,1,2,-1,0,-2,3
4765,-1,3,-1,-1,0,2,3
4766,0,1,0,-1,1,-1,3
4767,0,0,0,1,-2,3,4
4768,-1,2,-3,2,-2,1,2
4769,2,0,0,-3,3,-3,1
4770,0,1,0,-1,0,2,3
4771,-1,1,-1,1,-1,1,2
4772,1,-1,1,0,-1,0,0
4773,2,0,-3,2,0,-1,5
4774,-3,1,0,1,0,0,3
4775,1,-1,1,0,-2,2,0
4776,0,0,1,0,-2,2,4
4777,2,-1,-2,2,-1,1,5
4778,0,-1,0,1,-1,0,4
4779,1,0,-1,1,0,-2,5
4780,1,-1,1,0,-2,3,0
4781,1,2,-3,3,-3,3,2
4782,1,-2,3,-2,-1,2,1
4783,-1,3,-2,0,2,-1,3
4784,-1,1,0,-1,0,2,3
4785,0,1,-1,0,1,0,5
4786,1,0,-1,1,0,-1,5
4787,0,0,0,0,-2,2,4
4788,-2,0,1,0,-1,0,4
4789,-2,2,-2,0,1,2,3
4790,0,0,-1,0,0,1,5
4791,-1,1,-2,0,1,2,3
4792,-2,1,2,-2,2,-3,3
4793,0,-1,1,0,-2,1,4
4794,1,-2,2,-1,1,-1,1
4795,2,-1,1,-2,2,-1,1
4796,1,-1,1,-1,0,1,1
4797,1,0,0,1,-1,1,4
4798,-2,1,1,-2,2,-3,3
4799,-1,0,0,0,1,0,3
4800,3,-2,0,0,1,-2,0
4801,0,-1,-1,3,0,-3,5
4802,2,-2,3,-1,1,-3,1
4803,0,-1,0,0,2,-3,5
4804,1,0,-1,0,0,1,5
4805,-1,1,-1,0,0,1,3
4806,0,0,-2,2,-1,0,2
4807,-1,-1,0,3,-1,1,4
4808,-1,1,-2,1,0,-1,2
4809,0,-1,1,0,0,-1,4
4810,1,2,-2,0,-1,3,5
4811,-2,3,-3,2,0,-1,2
4812,-3,0,3,-3,3,-2,3
4813,1,1,0,-1,1,0,5
4814,-2,3,-2,1,-1,0,2
4815,0,1,-1,2,-3,3,2
4816,-1,2,-3,2,0,-1,2
4817,0,1,-1,0,2,-1,5
4818,3,-3,1,1,-1,1,0
4819,-1,3,-3,3,0,-2,2
4820,0,1,1,0,-3,0,4
4821,2,-3,2,-1,1,-1,1
4823,-2,0,2,-3,1,1,3
4824,1,-2,0,1,0,-2,0
4826,0,-2,2,-1,0,1,1
4827,-1,2,-1,-1,0,1,3
4828,-2,1,-2,3,-3,2,2
4829,-1,0,0,0,1,-1,3
4830,1,0,-1,1,-2,2,4
4831,0,-2,1,2,-2,1,0
4832,-1,1,-1,1,0,-1,2
4833,-2,3,-1,0,-2,2,2
4835,0,-1,-1,1,2,-3,5
4836,0,0,-1,0,1,-1,5
4837,2,-1,0,-1,1,-2,1
4838,1,0,0,-1,0,1,5
4839,-2,1,0,0,1,0,3
4840,1,-1,1,0,0,-1,0
4841,3,-1,-1,1,-2,3,0
4842,-1,1,0,-1,1,-1,3
4843,2,-1,0,2,-2,2,0
4844,0,0,0,1,0,0,4
4845,-1,0,0,1,-1,0,4
4846,-3,1,0,1,0,-2,3
4847,-1,1,-1,1,0,0,2
4848,-1,1,1,-3,2,-1,3
4849,-1,0,3,-3,3,-3,1
4850,-1,1,0,0,-1,1,4
4851,1,1,-3,2,-1,0,2
4852,0,0,-2,3,-2,1,2
4853,2,-1,-2,2,0,0,5
4854,-1,1,-2,2,0,0,2
4855,1,1,-1,2,-1,0,2
4856,-1,1,-1,1,-1,1,2
4857,-2,2,-3,1,1,0,2
4858,1,2,-2,0,1,1,5
4859,1,-3,1,0,1,1,1
4860,0,-1,2,-3,3,-3,1
4861,1,-2,0,0,-1,3,0
4862,2,-3,3,-1,-2,1,0
4863,0,2,-3,3,-3,3,2
4864,-1,1,-3,3,-1,0,2
4865,0,-2,3,-2,-1,3,1
4866,-1,-1,0,-1,2,-2,3
4867,0,0,0,2,-3,3,4
4868,0,-1,-1,2,-1,2,4
4869,-1,1,-1,0,0,1,3
4870,-2,2,-2,2,0,0,2
4871,0,2,-3,2,-1,1,2
4872,0,0,-1,1,-1,0,4
4873,1,-3,2,-1,2,-3,1
4874,-3,1,0,2,-2,0,2
4875,-1,0,0,2,-2,-1,4
4876,0,0,0,2,-2,1,4
4877,1,-2,0,0,3,-2,1
4878,-1,1,2,-1,0,-2,3
4879,-1,1,1,-2,0,1,3
4880,-2,0,2,-2,1,-1,3
4881,1,-1,0,-1,2,0,1
4882,-3,3,-2,2,-1,0,2
4883,1,0,-1,-1,2,-1,5
4884,3,0,-3,3,-1,0,5
4885,-2,-1,3,-2,1,-2,1
4886,2,-2,2,-1,2,-3,1
4887,-1,0,-1,-1,2,-1,3
4888,0,1,-1,1,-1,0,2
4889,2,1,-3,1,2,-3,5
4890,0,0,-1,1,-1,1,4
4891,-1,1,-1,2,-3,2,2
4892,1,1,0,-1,0,0,5
4893,-1,0,0,2,-2,0,4
4894,-3,2,-2,3,-3,3,2
4895,1,-3,1,1,-1,1,0
4896,0,-1,0,1,-1,1,4
4897,1,0,-2,2,0,-1,5
4898,-3,3,-1,-1,2,-2,3
4899,1,-1,0,-1,0,-1,5
4900,2,-3,3,-1,-2,2,0
4901,1,0,-1,2,-2,1,4
4902,2,-1,-1,0,0,0,5
4903,-1,3,-2,1,-1,2,2
4904,-3,3,-2,0,0,1,2
4905,-1,-1,2,-1,0,-1,1
4906,-1,1,-1,0,1,0,3
4907,2,-2,-1,3,-3,1,0
4908,2,-1,-1,0,1,0,5
4909,0,-3,0,3,0,-3,0
4910,3,0,-3,3,-2,0,5
4911,0,1,-1,1,-1,2,2
4912,-3,2,-2,3,-3,3,2
4913,-1,0,0,0,1,-1,3
4914,3,-1,0,0,-1,1,0
4915,1,0,-2,2,0,1,5
4916,-1,1,0,0,-2,2,4
4917,0,0,0,0,0,0,4
4918,0,1,0,0,0,-1,4
4919,-1,1,-1,2,-3,2,2
4920,1,1,0,0,0,-1,5
4921,0,1,-1,0,0,1,5
4922,1,0,0,-1,1,-1,5
4923,1,0,0,-1,1,-1,5
4924,0,2,-1,0,-1,3,2
4925,-1,-2,3,-2,0,1,1
4927,1,0,-2,3,0,-3,5
4928,-1,3,-1,0,-1,0,2
4929,-3,3,-3,2,0,-1,2
4930,-3,1,0,1,-1,-1,4
4931,2,0,-3,0,1,2,5
4932,1,0,-1,0,0,0,5
4933,-2,3,-2,1,-1,1,2
4934,0,1,-1,0,0,0,5
4935,-2,1,0,0,-2,3,4
4936,1,1,-2,-1,2,1,5
4937,-1,1,-1,2,-2,0,2
4938,-2,0,1,-1,2,-2,3
4939,1,0,-2,2,-1,1,5
4940,-3,2,-2,2,-2,0,2
4941,0,0,1,-1,1,-2,1
4942,0,-2,1,-1,1,-1,1
4943,2,-1,0,1,-1,1,0
4944,2,0,-3,3,-2,-1,2
4945,-1,1,-1,1,-1,0,2
4946,2,1,-2,1,-2,2,5
4947,-3,2,0,0,-1,-1,3
4948,0,-3,2,-1,2,-3,1
4949,-1,-1,-1,2,1,-2,5
4950,2,0,0,-1,0,0,5
4951,-1,1,-1,1,0,-1,2
4952,-2,3,-2,1,0,0,2
4953,0,0,0,2,-1,-1,4
4954,2,-2,0,-1,2,1,1
4955,0,-1,3,-2,2,-3,1
4956,0,1,-1,2,-2,1,2
4957,0,1,0,-1,0,0,3
4958,1,1,0,-1,2,-3,5
4959,-1,0,1,0,0,-2,4
4960,-1,1,-1,0,1,-1,3
4961,1,2,-2,1,-1,1,2
4962,-1,0,0,0,1,-1,3
4963,-3,1,2,-3,3,-2,3
4964,1,0,-1,1,0,-1,5
4965,3,-3,3,-2,1,-2,1
4966,-1,-2,1,1,0,-2,4
4967,0,-1,2,-3,2,0,1
4968,-1,0,-1,3,-2,2,2
4969,-1,0,-1,3,-2,-1,2
4970,0,0,1,1,-2,1,4
4971,0,-3,2,0,-1,2,0
4972,-2,1,-2,2,0,-1,2
4973,0,0,-1,1,-1,1,4
4974,1,-2,2,-1,0,1,1
4975,0,1,-1,0,1,-2,5
4976,0,-1,1,-1,0,0,1
4977,-1,2,0,0,-1,0,4
4978,-1,1,-1,0,1,0,3
4979,0,1,-2,1,-2,3,2
4980,0,0,-1,0,-1,1,4
4981,-2,2,0,0,-1,0,3
4982,-2,0,-1,2,0,0,2
4983,0,0,0,1,-1,0,4
4984,0,0,1,0,1,-3,4
4985,-3,2,1,-3,2,0,3
4986,-1,1,0,0,-2,1,4
4987,0,0,-1,2,-3,1,2
4988,3,-3,3,-2,1,-2,1
4989,0,0,-1,1,-2,2,4
4990,1,-1,2,-2,2,-3,1
4991,-1,0,1,-1,0,0,3
4992,-2,3,-3,3,-2,1,2
4993,1,1,0,-1,0,1,5
4994,1,1,0,-2,0,2,3
4995,0,1,-1,0,1,0,5
4996,-1,2,-3,2,-1,1,2
4997,3,-3,2,0,-2,3,0
4998,-1,1,-1,1,0,-1,2
4999,0,0,1,-1,1,0,1
5000,3,-2,1,0,0,-2,0
5001,1,-1,0,1,0,-1,0
5002,0,1,-2,2,0,-1,2
5003,1,1,1,-1,-1,1,4
5004,-1,0,0,2,-2,1,4
5005,-1,1,2,-1,-1,0,4
5006,-1,1,0,-2,2,0,3
5007,2,-3,1,2,-2,1,0
5008,3,-1,0,-1,2,-2,1
5009,-3,0,3,-2,2,-3,3
5010,2,-1,-2,3,-3,2,0
5011,1,0,0,-2,2,0,1
5012,-1,0,1,-1,0,2,3
5013,0,0,0,-1,0,0,4
5014,0,1,-2,1,0,-1,5
5015,3,-2,2,-2,-1,2,1
5016,0,-2,0,1,0,-1,0
5017,0,0,-1,3,-1,-1,2
5018,0,0,-1,0,2,-2,5
5019,-1,1,-1,2,-2,0,2
5020,0,0,-1,0,1,1,5
5021,-2,3,-3,3,-2,0,2
5022,1,0,-2,3,0,-3,5
5023,0,1,-2,1,-1,0,2
5024,1,-1,0,0,0,0,5
5025,-2,3,-1,-2,3,-2,3
5026,-1,1,1,0,1,-3,3
5027,-3,2,0,-2,2,-1,3
5028,3,-3,3,-3,2,-1,1
5029,0,2,-2,1,-2,1,2
5030,-1,1,-2,2,-1,0,2
5031,2,-1,0,1,0,-1,0
5032,0,2,-1,-2,1,2,3
5033,-2,1,-1,1,0,-1,2
5034,1,-3,2,1,-1,-1,0
5035,-1,0,2,-3,3,-2,1
5036,0,0,0,0,1,-1,5
5037,-1,1,-1,2,-1,-1,2
5038,-2,3,-2,0,2,-1,3
5039,-3,3,-1,-1,1,0,3
5040,-2,2,-1,2,-1,-1,2
5041,0,-3,2,-2,3,-3,1
5042,0,2,0,-1,0,1,3
5043,0,0,-1,1,-2,2,4
5044,1,-1,2,-1,-2,3,0
5045,-1,1,-1,1,0,-1,2
5046,1,0,0,-2,1,0,1
5047,0,-1,2,-2,1,1,1
5048,-3,2,1,-3,2,-1,3
5049,1,-1,2,-3,1,2,1
5050,-2,3,-2,0,0,1,2
5051,0,0,0,1,-1,2,4
5052,2,1,-1,-2,2,-1,5
5053,1,1,-2,0,0,0,5
5054,0,1,-1,1,-1,1,2
5055,0,0,-1,0,2,-2,5
5056,-2,1,2,-2,0,1,3
5057,1,1,-2,3,-3,2,2
5058,1,-1,1,-1,1,0,1
5059,-1,3,-1,0,-1,0,2
5060,1,-3,1,2,-2,-1,0
5061,2,-3,2,0,0,-2,0
5062,1,-2,3,-3,2,0,1
5063,-2,1,-1,-1,1,1,3
5064,0,0,0,0,1,-1,5
5065,3,-3,3,-3,2,-1,1
5066,-1,1,-2,1,-1,0,2
5067,-1,1,1,-3,3,-3,3
5068,-2,0,1,0,0,-2,4
5069,3,0,-3,3,-3,1,2
5070,0,-1,1,-1,0,1,1
5071,0,1,-1,0,2,-3,5
5072,-1,-2,1,2,-3,3,4
5073,-1,2,-3,3,-3,2,2
5074,0,-2,2,1,-2,0,0
5075,1,-3,1,1,-1,1,0
5076,3,-1,0,1,-2,2,0
5078,0,2,-3,3,-3,3,2
5079,-1,0,1,-1,1,-1,3
5080,-1,0,3,-2,-1,0,1
5081,3,-3,1,1,-1,-1,0
5082,-1,-2,2,-1,1,1,1
5083,1,-3,3,-1,1,-3,1
5084,0,-1,1,0,-1,1,4
5085,3,0,-2,2,-2,1,0
5086,-1,1,-1,1,-2,2,2
5087,0,1,-1,1,-1,0,2
5088,0,-2,-1,3,-2,1,0
5089,2,-2,-1,2,0,-1,0
5090,1,0,-1,2,-3,2,4
5091,0,1,-1,1,-1,0,2
5092,0,1,-2,3,-3,2,2
5093,1,-1,1,-1,1,-1,1
5094,0,-1,1,0,0,-2,4
5095,0,-1,1,-2,0,3,1
5096,3,-3,2,-1,1,-1,1
5098,-1,1,0,0,-1,0,4
5099,0,-2,2,1,-3,3,0
5100,1,0,-1,1,0,-2,5
5101,-1,1,0,0,0,-1,3
5102,-2,2,-1,0,0,0,3
5103,3,-2,1,1,-2,1,0
5104,0,-1,0,1,-1,1,4
5105,1,-1,1,1,-2,1,0
5106,-2,2,-2,1,1,0,2
5107,1,-1,-1,2,0,-1,5
5108,2,0,0,0,-1,1,0
5109,1,-1,1,-1,1,-1,1
5110,0,1,0,-1,0,0,3
5111,1,0,0,0,1,1,5
5112,2,0,-1,1,-1,0,5
5113,-1,0,2,-2,1,-2,1
5114,-1,-1,3,0,-2,1,4
5115,-1,0,0,1,0,-1,4
5116,-2,2,0,-1,1,0,3
5117,-3,3,-2,0,0,0,2
5118,-1,1,0,-2,2,0,3
5119,-2,2,-1,0,1,-1,3
5120,0,-1,1,0,0,-1,4
5121,2,0,-1,0,0,1,5
5122,1,-3,2,-1,2,-1,1
5123,0,0,1,-1,1,0,1
5124,-1,2,-1,0,2,-3,3
5125,-1,1,-1,1,-1,0,2
5126,0,1,-1,1,-1,0,2
5127,0,0,0,-2,2,-1,3
5128,0,1,-3,2,-1,1,2
5129,0,1,-3,2,-1,0,2
5130,0,-2,2,-1,1,-1,1
5131,0,1,1,-3,1,0,3
5132,2,-3,2,0,1,-3,1
5133,-1,1,0,-1,0,2,3
5134,-2,0,0,0,0,2,4
5135,-1,1,-2,2,-2,2,2
5136,0,1,2,-2,2,-1,1
5137,0,-1,0,0,0,-1,4
5138,-2,1,1,-1,-2,1,4
5139,-2,3,-2,0,1,-1,3
5140,0,0,0,-1,2,-2,3
5141,1,-1,0,1,-1,1,0
5142,1,-2,3,-1,-1,1,1
5143,-1,1,0,-1,0,0,3
5144,1,-3,3,-2,1,0,1
5145,2,-1,1,0,-2,2,0
5146,-2,3,-3,3,-1,-1,2
5147,0,-2,1,-1,2,-1,1
5148,2,-2,0,1,0,-2,0
5149,-1,0,1,1,-1,-1,4
5150,-2,2,-1,0,2,-3,3
5151,-2,3,-1,0,-2,3,2
5152,0,1,0,-2,2,0,3
5153,-3,2,0,-1,1,-1,3
5154,0,0,2,-1,-1,0,4
5155,-1,1,-3,0,0,3,2
5156,0,1,0,0,0,-2,4
5157,-2,0,0,1,-1,0,4
5158,1,-1,1,-2,2,-3,1
5159,-3,1,1,-2,3,0,3
5160,0,0,-1,0,1,-1,5
5161,3,-2,0,2,-1,-2,0
5162,2,-1,0,-2,2,0,1
5163,0,-1,0,1,-1,0,4
5164,-1,0,1,-1,1,-2,3
5165,2,-2,0,3,0,-1,0
5166,3,-2,1,-1,0,-1,0
5167,1,-3,2,-1,1,-1,1
5168,-3,3,-1,0,-2,2,2
5169,-1,-2,1,2,-3,1,4
5170,1,0,0,0,-1,0,4
5171,-1,2,-3,1,1,0,2
5172,0,1,0,0,-1,0,4
5173,0,1,-2,2,0,-1,2
5174,-1,2,-2,0,0,1,2
5175,0,1,0,0,-1,0,4
5176,0,2,0,-2,2,-1,3
5177,-1,-1,0,2,-1,0,4
5178,-3,3,-3,3,-2,1,2
5179,-2,1,0,-1,0,0,3
5180,1,-1,1,0,0,-1,0
5181,-2,3,-1,-1,1,-2,3
5182,-2,0,1,1,-3,3,4
5183,-1,1,-1,0,1,0,3
5184,1,1,-1,0,1,0,5
5185,0,-1,1,0,0,-1,4
5186,0,-1,1,-1,1,-1,1
5187,-2,0,1,0,-2,2,4
5188,0,1,-1,1,-1,1,2
5189,-2,-1,3,-3,1,0,1
5190,-1,1,0,-1,1,-1,3
5191,3,-1,0,-1,1,-1,1
5192,0,-1,0,1,-1,1,4
5193,-3,2,-1,2,-2,0,2
5194,0,3,-3,3,-2,1,2
5195,-1,2,-3,1,2,-2,2
5196,-1,1,0,0,-1,-1,4
5197,0,-1,-1,0,1,0,5
5198,0,-1,1,0,-1,1,4
5200,2,0,-1,0,1,0,5
5201,1,0,-2,0,2,-1,5
5202,1,-1,0,0,1,0,5
5203,0,1,-1,0,0,2,5
5204,1,-3,1,1,0,0,0
5205,0,0,-1,3,-3,0,2
5206,0,0,2,-1,-1,0,4
5207,-1,0,-1,1,-1,0,4
5208,-1,1,-2,0,3,0,3
5209,2,-1,0,-1,0,0,5
5210,3,-1,-1,2,-3,2,0
5211,0,0,0,2,-2,1,4
5212,2,1,-2,0,0,0,5
5213,3,-3,2,1,-1,-2,0
5214,-2,-1,0,3,-1,0,4
5215,0,-1,0,1,-1,-1,4
5216,-1,1,1,-2,1,-1,3
5217,0,-1,0,0,0,-1,4
5218,2,-1,1,0,0,-1,0
5219,1,-3,3,-1,-2,0,0
5220,-1,2,-3,2,0,0,2
5221,1,-1,1,-1,1,0,1
5222,1,-2,2,0,0,0,0
5223,-1,0,1,0,-1,1,4
5224,-1,-1,0,0,2,-2,3
5225,-2,1,1,-3,0,1,3
5226,0,1,0,-1,1,0,3
5227,0,-3,0,3,-3,3,0
5228,3,-3,3,-3,3,-1,1
5229,-1,2,-2,0,2,-2,3
5230,0,0,-2,2,-1,0,2
5231,1,0,-1,2,-2,0,4
5232,1,-1,0,-1,3,-3,1
5233,-1,1,-1,2,-1,0,2
5234,2,-2,1,-1,1,0,1
5235,-1,1,0,0,-1,2,4
5236,0,1,-2,3,0,-2,2
5237,-1,0,-1,1,0,-1,4
5238,-1,3,0,-3,3,-3,3
5239,-3,2,-1,2,-3,3,2
5240,3,-3,1,2,-2,1,0
5241,-3,2,-2,2,1,-3,2
5242,0,0,-1,0,1,0,5
5243,0,0,-1,0,1,0,5
5244,0,1,-1,1,-2,2,2
5245,-1,1,-1,0,1,-1,3
5246,-2,1,-1,0,1,-1,3
5247,-3,2,0,-2,3,-2,3
5248,2,1,-2,1,-2,2,5
5249,1,-1,0,0,0,2,5
5250,-1,3,-3,3,-3,3,2
5251,0,0,0,0,0,1,4
5252,2,-2,1,-1,1,0,1
5253,0,-2,1,2,-1,-2,0
5254,0,-2,2,0,-1,0,0
5255,1,-1,0,1,-1,0,0
5256,-3,3,-1,-1,1,0,3
5257,-1,0,0,1,-2,2,4
5258,2,-1,0,0,1,0,5
5259,0,1,-1,2,-3,2,2
5260,2,-3,2,-1,0,0,1
5261,0,0,-1,0,2,-1,5
5262,3,-2,1,0,-1,1,0
5263,1,-1,1,-1,1,-1,1
5264,0,1,-1,0,1,0,5
5265,1,0,-2,3,-2,0,2
5266,-1,2,-3,2,0,1,2
5267,2,-2,-1,3,-2,1,0
5268,-2,2,-1,2,-1,-1,2
5269,2,1,-3,2,0,1,5
5270,-2,3,-2,-1,1,1,3
5271,1,-3,2,0,-1,-1,0
5272,-2,3,-2,0,0,1,2
5273,1,2,-2,-1,2,1,5
5274,-1,-1,-1,3,-1,1,2
5275,-1,2,-2,1,-1,1,2
5276,0,-1,0,1,0,0,4
5277,1,0,-2,2,-1,1,5
5278,1,-1,1,-1,1,-1,1
5279,0,2,-3,3,-2,0,2
5280,-2,2,0,1,-1,-1,2
5281,2,-2,3,-1,1,-3,1
5282,-2,1,0,-1,1,-1,3
5283,0,-2,3,-3,1,0,1
5284,1,2,-1,-1,1,-1,5
5285,-3,1,0,0,0,0,3
5286,1,-1,0,1,-1,1,0
5287,-1,1,0,-1,0,1,3
5288,0,-2,3,-2,1,-1,1
5289,3,-1,-1,0,1,-1,5
5290,-2,1,1,-1,1,-1,3
5291,2,-2,0,2,-3,2,0
5292,1,0,2,-2,-1,1,1
5293,-1,0,0,1,-1,1,4
5294,3,-1,-1,2,-2,1,0
5295,0,1,-2,2,1,-2,5
5296,0,1,1,-3,1,1,3
5297,2,0,-2,3,-2,0,2
5298,-1,1,-1,1,0,0,2
5299,0,1,1,-2,0,1,3
5300,-1,1,-1,0,0,1,3
5301,2,1,-3,0,2,-1,5
5302,-1,2,0,-1,2,-1,3
5303,-1,2,0,-2,1,0,3
5304,-2,2,0,-1,2,-1,3
5305,1,0,-2,1,2,-2,5
5306,-1,0,-2,2,1,-3,2
5307,-1,0,-1,1,0,-2,4
5308,0,1,-1,1,-1,2,2
5309,2,-1,2,-2,2,-3,1
5310,-2,1,2,-1,-2,2,4
5311,2,-1,0,-1,1,-1,1
5312,-1,0,1,0,0,-2,4
5313,0,0,1,0,-2,2,4
5314,-1,1,-2,2,1,-2,2
5315,0,-1,1,-1,0,1,1
5316,1,-3,3,-3,1,0,1
5317,0,-2,2,-1,0,1,1
5318,1,1,-3,3,-2,1,2
5319,2,-1,1,0,-2,2,0
5320,1,1,-1,1,0,-1,5
5321,-1,1,0,-2,3,-2,3
5322,-3,1,1,-2,3,-2,3
5323,2,0,0,-1,0,1,5
5325,1,0,-1,0,0,1,5
5326,-1,1,-1,1,0,-2,2
5327,-1,2,-2,0,0,0,2
5328,0,-1,1,0,1,-3,1
5329,-1,1,0,-1,0,0,3
5330,1,-2,0,1,-2,3,0
5331,2,-3,2,1,-2,-1,0
5332,0,1,-1,0,1,-1,5
5333,-1,-1,0,1,-1,0,4
5334,0,-2,1,2,-2,0,0
5335,0,1,-1,1,-1,0,2
5336,1,-1,0,0,1,0,5
5337,-1,1,-1,-1,2,-1,3
5338,-1,3,0,-2,0,-1,3
5339,0,0,0,-1,3,-3,3
5340,0,1,0,0,-1,1,4
5341,2,0,-1,0,-1,1,5
5342,-2,3,0,-3,2,-2,3
5343,0,1,-1,0,-1,3,4
5344,-1,0,1,0,0,-1,4
5345,0,0,0,1,0,0,4
5346,-2,0,0,1,-1,0,4
5347,-1,1,0,-1,2,-1,3
5348,2,0,0,-1,-1,3,5
5349,1,0,-1,0,0,1,5
5350,-1,-1,0,1,0,-1,4
5351,-2,3,-3,0,3,-3,3
5352,1,0,-2,3,-2,2,2
5353,0,-1,1,-1,1,-1,1
5354,-1,0,-1,2,-2,1,2
5355,1,-1,1,-1,1,-1,1
5356,1,1,-1,1,0,-2,5
5357,-2,1,-1,0,1,0,3
5358,0,1,0,-1,2,-3,3
5359,1,-1,0,1,-2,1,0
5360,-1,0,1,1,-3,2,4
5361,-1,0,0,1,0,0,4
5362,3,-2,-1,3,-3,1,0
5363,1,0,-2,1,1,-1,5
5364,-3,1,-1,3,-2,2,2
5365,0,-1,2,-2,2,0,1
5366,3,-2,1,0,-1,1,0
5367,0,1,-1,0,1,-1,5
5368,-3,1,0,1,1,-3,3
5369,1,-1,1,0,0,-1,0
5370,-2,3,-1,1,-3,3,2
5371,3,-3,1,-1,2,0,1
5372,-1,1,0,1,-2,0,4
5373,-2,2,0,-1,1,-1,3
5374,0,1,0,0,-1,0,4
5375,-1,2,-3,3,-2,0,2
5376,0,-1,1,-1,1,-1,1
5377,1,-1,1,1,-2,1,0
5378,-2,1,0,0,-1,1,4
5379,2,-3,2,-2,3,-3,1
5380,3,-3,3,-3,3,-3,1
5381,0,2,-3,2,-1,2,2
5382,1,-1,-1,0,1,0,5
5383,-1,1,-1,0,0,1,3
5384,2,-3,1,2,0,-3,0
5385,0,-2,2,-1,1,-1,1
5386,2,-1,-1,-1,2,-1,5
5387,-1,1,0,-1,0,2,3
5388,1,1,-2,3,-3,0,2
5389,0,1,-2,1,2,-1,5
5390,0,-1,0,1,0,0,4
5391,-1,1,-2,3,-1,-1,2
5392,1,-2,-1,1,1,-1,5
5393,0,-2,1,1,0,0,0
5394,3,-1,-1,0,0,1,5
5395,0,0,0,1,-2,2,4
5396,0,-1,0,1,0,-1,4
5397,0,-1,2,-3,3,-2,1
5398,-1,0,0,0,-1,0,4
5399,0,0,-2,2,-1,1,2
5400,-1,1,0,-1,1,-1,3
5401,0,-1,0,1,-1,1,4
5402,2,-3,2,-1,1,-1,1
5403,1,0,-1,0,1,0,5
5404,0,-2,0,0,0,-1,0
5405,-1,1,-1,1,-2,2,2
5406,0,0,1,-1,1,-1,1
5407,2,0,-1,1,-1,1,5
5408,1,0,-2,2,0,0,5
5409,1,0,-2,3,-2,1,2
5410,-1,0,0,1,-1,0,4
5411,1,0,0,-1,1,0,5
5412,-1,-2,2,1,-2,1,4
5413,-1,1,0,-2,2,-1,3
5414,0,1,0,-1,1,-1,3
5415,-1,1,-2,2,-1,2,2
5416,-2,2,0,0,1,-3,3
5417,1,-1,2,-3,2,1,1
5418,-2,2,0,0,-1,0,3
5419,0,0,-1,2,0,0,5
5420,-3,2,1,-2,1,-1,3
5421,-1,0,0,1,-1,1,4
5422,1,0,-2,1,2,-1,5
5423,-1,1,-1,2,-3,1,2
5424,1,-3,2,0,-2,1,0
5425,0,1,-1,0,0,2,5
5426,2,-1,0,1,0,0,0
5427,1,-1,-2,2,-1,1,5
5428,0,1,-2,2,-3,3,2
5429,1,-1,0,0,1,0,5
5430,-1,3,-2,0,1,0,3
5431,-1,1,-1,0,1,-1,3
5432,-3,2,-1,2,-3,2,2
5433,-2,1,1,0,-2,3,4
