CUSTNO,Monetary_침구/주방_고가_증감여부_q2_q1,Monetary_침구/주방_고가_증감여부_q3_q2,Monetary_침구/주방_고가_증감여부_q4_q3,Monetary_침구/주방_고가_증감여부_q5_q4,Monetary_침구/주방_고가_증감여부_q6_q5,Monetary_침구/주방_고가_증감여부_q7_q6,Monetary_침구/주방_고가_증감여부_q8_q7,Monetary_침구/주방_고가_q2_q1_로그변환,Monetary_침구/주방_고가_q3_q2_로그변환,Monetary_침구/주방_고가_q4_q3_로그변환,Monetary_침구/주방_고가_q5_q4_로그변환,Monetary_침구/주방_고가_q6_q5_로그변환,Monetary_침구/주방_고가_q7_q6_로그변환,Monetary_침구/주방_고가_q8_q7_로그변환
1111,3,3,1,4,4,2,2,11.940717919589444,13.036053086841468,-13.467820532992098,10.36224031807707,12.723533562398412,-11.901082621568511,-11.962444214447448
1112,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,1,0,0,0,0,0,0,-13.169442735740182,0.0,0.0,0.0,0.0,0.0,0.0
1114,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,4,1,4,1,4,4,1,11.758034512902437,-11.758034512902437,13.465964824835508,-13.465964824835508,11.330791293030746,13.469969379987642,-13.581287270061704
1116,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,4,1,4,3,3,1,3,13.53041642004006,-13.53041642004006,11.15118676607808,12.326610099560211,13.887488590361283,-14.08364279462767,9.53983071343984
1118,0,4,1,0,0,0,4,0.0,15.445786397431332,-15.445786397431332,0.0,0.0,0.0,11.31548764187652
1119,0,0,4,1,0,4,1,0.0,0.0,12.340417537712185,-12.340417537712185,0.0,12.780539871117908,-12.780539871117908
1120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,0,4,2,1,0,0,4,0.0,12.490084820550203,-10.303827738959146,-12.370926591609232,0.0,0.0,12.612846062741987
1123,4,1,0,0,0,0,4,13.1931130753611,-13.1931130753611,0.0,0.0,0.0,0.0,11.48765490033742
1124,2,3,2,2,2,3,3,-10.963208923957199,12.94085648287066,-13.169414980062834,-10.343113230817785,-11.60413520787599,10.07190586184856,11.423718830616325
1125,2,2,2,3,1,1,4,6.948536339788678,-11.128904280651016,-8.356780985268387,10.726749469817829,-10.810394438076678,-9.462687783659185,9.742122126293415
1126,1,1,4,2,3,3,3,-15.711036363479334,-11.367390875940563,13.905360690146866,-13.617698617796567,12.92315257183509,13.519300082674055,13.269048367771576
1127,4,1,0,4,1,4,1,11.66261719715394,-11.66261719715394,0.0,14.44538467746272,-14.44538467746272,12.53297858319224,-12.53297858319224
1128,3,3,2,4,3,1,4,10.18396041089938,7.698869658793885,-11.069939068746578,11.976936336476198,12.974324283902751,-13.326794103682516,14.75467658447827
1129,2,2,2,4,1,2,4,-12.845494275885953,-14.501343911154775,-13.607803144510752,15.498577048350544,-15.399745366764167,-13.086475222311947,15.075295988843594
1130,3,1,0,4,4,1,4,13.14921296620277,-13.445226129590766,0.0,11.522582616843728,12.917397012581134,-13.087535689673043,13.998449626917543
1131,4,2,2,3,1,4,2,11.602096985216926,-10.792749650257116,-10.766279411716022,10.638653452207423,-10.914767627661247,12.969176243077516,-9.599680921153551
1132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,3,1,4,2,4,2,4,12.025357799413468,-12.305653473983325,11.994709962150289,-11.553980105017265,13.064971321958106,-12.679281200620443,16.00188689123408
1134,1,0,0,4,2,1,4,-10.476095544050152,0.0,0.0,12.481659385936545,-12.13283715661634,-11.259133044276457,12.44394465237264
1135,3,2,1,0,0,4,1,10.30765849125555,-11.032665357286408,-9.914839782319614,0.0,0.0,12.201031325774839,-12.201031325774839
1136,0,0,0,4,1,0,4,0.0,0.0,0.0,13.318202303198024,-13.318202303198024,0.0,9.662084314917507
1137,3,3,3,1,3,2,3,9.883962424321888,11.298317570085793,12.661462290698234,-12.906046224484808,11.717257608695052,-10.953532217672558,12.565313485438878
1138,3,3,1,4,1,3,1,13.475138089364131,10.359348339014735,-14.269032308304652,14.734817694364164,-14.632994643794644,12.522900891673997,-13.485281701962274
1139,2,3,3,1,2,4,3,-11.583013145768547,12.534547107749173,12.239785553729085,-13.219722618506504,-9.64116723395851,12.032234669815024,13.376864212701381
1140,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,1,4,1,3,3,1,0,-13.044832262082894,13.470911721192039,-13.38302729231691,11.704210404523604,12.58131671990628,-13.064220506025762,0.0
1142,2,4,1,1,4,3,3,-13.563254989653917,14.571545959543966,-14.654594362727973,-12.59036932068314,10.548308098736229,10.181040039863051,11.767418987565767
1143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,4,4,1,0,4,1,0,10.487142292858781,12.582250728927995,-12.698302014168654,0.0,10.694776427725055,-10.694776427725055,0.0
1145,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,4,2,1,4,3,2,3,12.17565298022636,-11.61944162341114,-11.323809855737775,12.711198769059203,9.870293359227476,-12.276099172305482,11.804135494457766
1148,0,0,4,1,0,0,0,0.0,0.0,10.172884477674026,-10.172884477674026,0.0,0.0,0.0
1149,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,2,1,3,4,2,1,0,9.538579061515266,-13.100545636332365,10.58197748507346,13.173870452834535,-12.095883024512899,-12.972023373928238,0.0
1151,1,4,2,4,2,3,3,-11.378168280367445,10.995747652751454,-10.343189076253944,13.23783092321389,-12.998370475777207,12.498045688125817,10.850715584977245
1152,1,4,4,1,4,1,0,-13.954247073941747,11.340836913169488,13.114714493877013,-13.271437666949693,11.421004104321536,-11.421004104321536,0.0
1153,3,2,3,1,0,4,3,11.214105348432355,-10.090312766728596,9.781469263467152,-11.542343237902116,0.0,10.398247481405294,10.804428904862164
1154,4,3,1,0,4,3,3,11.406488453730462,11.710829403869292,-12.263334905571135,0.0,11.043076456379543,11.893591847005874,12.065801705395883
1155,4,2,1,4,1,4,3,12.737437005015378,-12.25030966459649,-11.784518977866345,12.306797299710178,-12.306797299710178,12.716842465940914,12.202480328396001
1156,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,2,3,2,1,4,1,2,-11.457679588461163,12.488722498829933,-11.191201637181118,-13.228280154861118,14.027819491560852,-14.009082001714502,-10.56220318056366
1158,0,0,4,1,0,4,2,0.0,0.0,11.128372419655786,-11.128372419655786,0.0,10.803702427507405,-9.626771253138784
1159,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.611053561700075,-11.611053561700075,0.0
1161,4,3,2,1,0,4,4,12.184709172248194,12.300063040342344,-12.600654004928789,-11.684606285936177,0.0,11.759201365308703,13.29835612806143
1162,4,3,2,2,4,1,0,10.355810205567703,11.255428907804909,-11.003445757517468,-10.433557317866505,11.978900315386793,-12.066997204657742,0.0
1163,3,2,3,2,2,2,1,13.721308299890056,-10.256961710125386,13.397992057275042,-11.080244154624815,-14.171024962430561,-11.441017526890557,-12.806590005457581
1164,2,1,3,1,3,1,4,-13.50995308259705,-14.785628638312176,13.274903544648176,-13.504064370332495,12.617156799797497,-12.816341484594483,13.369288062191563
1165,0,0,4,1,4,1,0,0.0,0.0,9.76743846538374,-9.76743846538374,9.819339418083421,-9.819339418083421,0.0
1166,0,4,4,1,4,2,3,0.0,10.313055346422416,12.258463975513845,-12.392053920453609,10.747525828607357,-10.416142445460363,10.662809824706494
1167,0,0,4,1,3,1,4,0.0,0.0,12.807133076960481,-12.644268486948635,11.829213695074877,-12.16541362960985,12.084860526661549
1168,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,12.23304082073877,-11.301070108258845
1169,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,3,3,3,1,4,2,2,10.460415880150562,12.719470184465742,14.32769551004019,-14.324619997357177,15.214322215028092,-15.047491361626195,-12.281639146783828
1173,3,3,1,3,1,4,1,12.408208431670118,13.59096817820353,-13.784458428489737,12.748813143861693,-13.077286364375853,12.678559596378161,-12.597852136224606
1174,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.103894334183384
1175,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,1,4,2,3,2,1,4,-12.95929946737316,12.70419731166135,-10.702954651059516,13.000613869143276,-12.05716767302707,-13.154170899201128,12.449750293318967
1177,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,4,2,4,4,1,4,1,11.594246597033305,-11.303902707321578,11.66710878039799,13.448935337425798,-13.637708031652297,10.752410202809566,-10.752410202809566
1179,3,3,3,2,1,3,3,11.935906914592422,13.166206549736705,13.626752782785378,-13.831311328404396,-13.171069698525425,11.522569043982893,12.803962655817491
1180,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,13.360394061460733,14.250691082080303
1182,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,0,4,3,1,0,0,0,0.0,11.485666259541482,12.233372972775541,-12.620976985251701,0.0,0.0,0.0
1185,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,4,1,0,0,0,0,0,11.584025137677267,-11.584025137677267,0.0,0.0,0.0,0.0,0.0
1187,4,3,1,4,2,1,3,13.541419221573245,11.223309437314105,-13.59371545237786,13.720584913525045,-12.90431296239355,-12.993968412785398,11.516511029744722
1188,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,0,0,0,4,3,2,1,0.0,0.0,0.0,11.900537961995568,13.079786536503931,-11.850238786191147,-13.044060642041222
1190,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,11.141055371636181,9.477335627430321,-11.3145199215942
1191,0,0,4,4,1,0,0,0.0,0.0,8.024739190709324,12.097349377947427,-12.114233335539764,0.0,0.0
1192,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,0,0,0,4,1,1,0,0.0,0.0,0.0,13.717418302149708,-13.666456168288954,-10.715395252417252,0.0
1194,3,3,3,1,1,4,1,12.1773887490061,12.16559445590454,13.032074476994124,-13.700656576902956,-11.363345491570005,14.901575144133309,-14.89672943165242
1195,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,0,0,4,4,1,4,1,0.0,0.0,7.6222893725394965,10.40865997659374,-10.297965491794331,10.039465827045987,-10.255151327886432
1197,4,3,3,2,2,3,2,10.917915446426765,11.195066524560522,12.55834706492801,-12.40574087041622,-10.34874912476423,11.298106053908862,-11.197792996068342
1198,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,4,4,3,2,2,3,2,9.462687783659185,12.781246205693291,9.154632486553474,-12.303074909205217,-10.341763476743287,12.50704110199542,-10.914026007785115
1200,1,0,0,4,4,1,4,-13.640998540725992,0.0,0.0,10.159306584859422,12.839472368280443,-12.905774147596523,11.9133191603692
1201,4,1,0,0,0,0,4,11.510865789744013,-11.510865789744013,0.0,0.0,0.0,0.0,12.40644259859934
1202,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,0,0,4,2,1,0,0,0.0,0.0,14.164912703155734,-13.880525204608524,-12.768671838674177,0.0,0.0
1204,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,0,0,4,3,1,0,0,0.0,0.0,11.005772013593294,10.872865821534823,-11.634663628160377,0.0,0.0
1207,0,4,1,4,1,4,1,0.0,11.561377331960339,-11.561377331960339,13.181267683246698,-13.181267683246698,14.814025264841487,-14.810965922422065
1209,3,3,1,0,4,2,2,8.369818312616855,7.684907337097028,-11.091379418917434,0.0,11.3982749469298,-10.958845239348404,-9.199276862763835
1210,4,1,0,0,0,0,0,8.838600810131728,-8.838600810131728,0.0,0.0,0.0,0.0,0.0
1211,4,2,1,4,1,1,0,13.030130873516068,-12.780661520805506,-11.51957870445271,15.42181694008554,-15.314364889206992,-13.137863349318032,0.0
1212,4,2,4,1,4,3,2,11.141855040212466,-10.760710468530224,13.213799511054631,-13.252936780627834,13.101700914532298,14.409187177575006,-14.2471666894245
1213,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,4,1,0,0,4,1,4,12.568096702011733,-12.568096702011733,0.0,0.0,14.556982828033542,-14.556982828033542,12.341904350271037
1215,3,2,1,3,3,2,3,9.77592506794915,-11.286324759115503,-11.216470751455313,10.282384074305698,11.25322416281581,-10.978275802148424,10.888820469201763
1216,1,0,0,0,0,0,0,-10.469451189348955,0.0,0.0,0.0,0.0,0.0,0.0
1217,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,2,3,3,2,3,2,2,-12.781338629855911,10.384050030582133,10.234476992638227,-11.590570228869806,11.05760603507375,-11.110062148699939,5.791604740278333
1219,3,3,2,3,2,2,3,13.817271456480306,14.720290068962564,-14.829628690990834,13.02400469509335,-14.12947513209061,-12.177332626654309,12.602584537646157
1220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.091379418917434,-11.091379418917434
1222,2,1,3,2,2,1,0,-13.71394976904702,-13.982367665505066,12.99240898052054,-12.725894328485781,-10.650054746323434,-12.150948650955057,0.0
1223,0,4,3,1,0,4,1,0.0,9.887442181341617,11.12129410900948,-11.376830547242307,0.0,11.245527921147467,-11.245527921147467
1224,1,1,4,3,2,1,4,-13.07640368095644,-11.062013357301355,12.076450927932406,11.918400333357011,-12.421038151674173,-11.260908695152708,9.949750474314337
1225,4,1,0,0,0,4,1,9.914644653375426,-9.914644653375426,0.0,0.0,0.0,9.992797616112588,-9.992797616112588
1226,4,1,0,0,4,2,2,13.120111439129534,-13.120111439129534,0.0,0.0,11.860837040229981,-9.250171141887465,-11.48419789409749
1227,1,0,0,4,3,4,1,-12.027573393484403,0.0,0.0,11.64777879347589,10.991180226836967,14.360887530687457,-14.238122076373152
1228,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.963361022140047,12.702105234356582
1229,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.25665103215959
1230,4,1,4,1,0,0,4,14.480306620209854,-14.446724536257237,12.678746274881624,-12.861149787674817,0.0,0.0,11.911563245442967
1231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,4,1,4,3,3,1,4,11.58145336427265,-11.58145336427265,12.564666004964359,12.609015054749412,14.439126988011962,-14.712075191558732,10.455544604197643
1233,0,0,4,3,1,4,1,0.0,0.0,13.39969179507397,13.03429943030088,-13.926738823786463,14.199904846347291,-14.199904846347291
1234,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.822153070967307
1235,2,3,2,1,4,4,1,-12.212698618763408,10.242474032344955,-9.28408006726964,-11.36019309831647,9.126246625545473,11.196376597808902,-11.315186358013065
1236,4,1,0,4,1,0,0,11.634118627929766,-11.634118627929766,0.0,13.702202648324596,-13.702202648324596,0.0,0.0
1237,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,2,1,4,1,4,1,0,-11.809968390567315,-12.00534241533492,13.489454983799146,-13.438740143479524,14.951230200302643,-14.96262877592614,0.0
1239,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,14.642385634766754,-14.642385634766754,0.0
1240,1,3,1,0,4,1,3,-12.500958253342404,9.09349465233689,-10.604984917445627,0.0,13.470528925242059,-13.304485632672245,13.01289883343407
1241,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.171420954039208,-11.171420954039208
1242,3,2,3,2,3,2,3,12.158337576379862,-12.257855427415514,12.727882389488443,-12.42855971793583,12.216704990380153,-12.598437858303589,11.225067990575807
1243,3,1,3,1,1,4,3,14.147341492352314,-15.108861271845983,13.4044768673639,-13.595317319825686,-11.914778613023573,14.303665713564016,13.952370100883845
1244,2,1,4,3,3,3,2,-10.827598680851377,-11.055493539372705,11.308800993223658,11.432102385457743,11.793125884366537,12.641699887011876,-12.944484238288814
1245,1,0,4,1,4,1,4,-12.418522387799209,0.0,11.077079898403525,-11.077079898403525,12.556088164883375,-12.556088164883375,11.3996675224434
1246,2,3,1,4,3,1,4,-13.540678459640432,13.0827708098135,-13.900962243380329,13.725743053918933,14.89588182406419,-15.209867279398498,11.894130509535469
1247,1,0,4,2,2,4,1,-12.380449888273544,0.0,13.585248596044318,-13.222151830155465,-12.160633712788002,12.340271099522798,-12.48410536997314
1248,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.268191185472288
1251,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,2,2,1,0,0,0,0,-11.498763097416,-9.636956592301402,-10.781230033566953,0.0,0.0,0.0,0.0
1253,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,1,1,4,1,4,1,4,-13.441692034697581,-8.433208212156156,13.681523081614422,-13.66323448626158,12.195393988078285,-12.272447657486921,12.323449467200541
1255,4,3,3,2,1,0,4,10.931160434617663,10.945444320143377,-7.582858388310037,-10.50933471735449,-11.211373662682288,0.0,12.541628353716225
1256,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,0,0,4,1,1,0,0,0.0,0.0,16.52563252992667,-16.523321745421935,-10.454337983883523,0.0,0.0
1258,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,2,3,2,3,2,4,1,-11.89349099534593,11.83887724022131,-10.36433731850018,9.974079902816017,-11.115510095319088,14.800122641716339,-14.815808251744272
1260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,0,0,4,1,4,1,0,0.0,0.0,9.074348570089626,-9.074348570089626,10.487142292858781,-10.487142292858781,0.0
1263,4,1,4,4,1,0,4,13.901827794509758,-13.901827794509758,11.16611220358011,15.30085135768366,-15.316731216148145,0.0,12.760538001275775
1264,4,1,4,3,4,2,2,12.849421355026122,-12.849421355026122,10.48158377324674,10.314118832329639,12.667195282359568,-11.471763318263818,-10.689807978161165
1265,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,4,1,4,3,1,4,1,15.53958628923005,-15.57705383889273,12.625720743344933,13.976039518080373,-14.206481795077636,12.467191087845741,-12.467191087845741
1267,4,3,4,1,1,4,4,11.524043008830809,11.833848697324466,13.808434428749239,-13.851036999545324,-12.184546284024567,9.63614226973805,14.766588798801456
1268,0,0,4,1,0,4,1,0.0,0.0,12.941262032849735,-12.941262032849735,0.0,12.680262298790904,-12.680262298790904
1269,0,4,2,3,3,2,3,0.0,11.634181703365076,-11.394672846368088,9.210796467365824,11.283260030880642,-11.261569905237625,11.02021570329859
1270,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.765202946479677,-11.765202946479677,0.0
1271,4,2,2,3,4,1,3,12.705592528859496,-11.756356350278152,-10.818900525380991,13.156197337144366,16.46324272599568,-16.50253478311643,13.15246001532287
1272,1,4,2,1,4,1,4,-11.399627635070333,11.716419102280526,-10.747370844081228,-11.239292822651954,14.190061798602244,-14.07375247964792,16.188627894214438
1273,0,4,1,4,1,1,3,0.0,10.60931265051467,-10.60931265051467,14.410933957363312,-14.32471194206244,-11.698611649614007,11.73467616295903
1274,2,1,4,2,2,2,3,-11.785325285675276,-12.391519658735769,13.126107889347686,-11.28831089459384,-12.50786770261175,-9.324075832400014,10.437922965208168
1275,1,0,0,0,0,0,0,-12.155085998213606,0.0,0.0,0.0,0.0,0.0,0.0
1276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,1,4,3,2,3,2,2,-12.098145895322336,12.007661004851377,11.639053254180212,-8.040744409408365,12.995685456625983,-13.202397794990647,-11.474332428318348
1278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,1,0,4,3,1,4,3,-11.735438998629203,0.0,12.781741726159728,12.997993519218838,-13.523818859095353,13.277221120551047,13.720675880755572
1280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,4,1,4,2,2,4,1,12.22799316084064,-12.349010026732119,12.371259584373222,-11.851923209486074,-10.187927971295533,16.350832686669843,-16.354218798944082
1283,1,4,1,4,1,4,3,-13.145984285634555,13.685748995152466,-13.685748995152466,11.909264654165177,-11.909264654165177,12.228133121187106,10.596587087677205
1284,1,4,1,4,4,1,3,-13.832573095417356,12.051294781541582,-12.051294781541582,12.998348597582586,14.501873212609222,-14.504656805294376,13.829361273710038
1285,0,0,0,4,3,1,4,0.0,0.0,0.0,11.543296618190178,10.621570195840054,-11.799298940661851,12.116006347853125
1286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,3,2,1,4,1,4,2,13.073444896364364,-13.344760824765572,-12.805405060677247,13.130010607430664,-13.130010607430664,12.206456118050264,-10.184400881460368
1288,4,2,4,2,2,1,1,10.757358539166102,-10.495433985257389,14.731797492330193,-14.049314457305123,-12.508912944838881,-13.728128015458452,-11.007999135470024
1289,4,2,3,2,2,1,4,13.927031948342226,-12.346489076805947,13.579678353612636,-13.960830483495345,-12.383697251994251,-12.551283133811626,12.741535169353126
1290,2,1,4,2,3,3,1,-10.152555040678912,-10.735597515724454,10.797021054589617,-9.680421010253083,10.333287572583924,11.979401922239617,-12.275229737721954
1291,4,2,1,4,3,1,0,13.511161345940275,-13.140378109671037,-12.339358241465053,12.828075799580295,12.186929703793586,-13.251175014366797,0.0
1292,4,2,1,1,0,4,1,14.962897232515246,-14.673036390903354,-13.538378572123083,-10.565814650884384,0.0,10.552393806099746,-10.552393806099746
1293,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,0,4,1,0,0,4,1,0.0,10.580563957209131,-10.580563957209131,0.0,0.0,12.027659570630856,-11.838759978145433
1295,3,1,0,0,4,3,3,11.854915513244107,-12.385775841483154,0.0,0.0,10.05321372306067,9.291097434236208,11.84032856013935
1296,4,2,2,3,3,3,1,14.936743943381362,-14.531802005023925,-13.669737706873779,11.517318780152648,12.79260162742843,14.018573722092583,-14.307679349338187
1297,3,1,4,1,4,1,4,11.744051856217983,-11.953457905429019,10.327029701486342,-10.327029701486342,11.772320359140092,-11.772320359140092,10.77900292109347
1298,2,1,0,0,0,0,0,-9.680104593910759,-11.04747844751286,0.0,0.0,0.0,0.0,0.0
1299,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0,4,1,0,0,0,0,0.0,11.90968122415641,-11.90968122415641,0.0,0.0,0.0,0.0
1301,1,4,1,4,1,4,3,-12.647392260579103,11.307562526166004,-11.307562526166004,11.792341088991412,-11.792341088991412,11.088876326902733,12.300966241704515
1302,4,2,1,4,2,1,0,11.19301437616432,-10.185014312479456,-10.738987471582556,13.406697317322786,-12.986401506485649,-12.337106846088611,0.0
1303,0,0,4,1,4,1,4,0.0,0.0,9.862743437273899,-9.862743437273899,12.572949203939329,-12.572949203939329,11.237570192008297
1304,4,1,4,1,0,4,3,11.107843727242372,-11.107843727242372,10.797021054589617,-10.797021054589617,0.0,9.887442181341617,10.91400521386984
1305,1,0,0,4,2,2,3,-11.107776737742462,0.0,0.0,13.098239422204792,-12.446703419460778,-11.916330949676404,10.75830751512612
1306,1,0,0,0,0,0,0,-14.432709637129166,0.0,0.0,0.0,0.0,0.0,0.0
1307,3,2,4,1,3,2,4,9.932704667859392,-11.311366461262933,12.544321666481324,-12.442697666615702,11.188445047693085,-10.895087273829349,14.505323568024545
1308,4,2,1,2,4,4,2,15.393889241721308,-14.969313198945391,-14.43914658162014,-12.472179815572643,13.109822393289916,14.88084350179963,-14.808301531792829
1309,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,4,1,3,1,4,2,3,15.830962991060552,-15.779170797219907,12.877942077634307,-13.828538632213819,13.785041010971572,-12.936660967042366,11.717694240361045
1311,2,3,3,2,2,3,2,-10.30737544762203,11.298087844980975,12.391960010468708,-11.944676541500407,-10.986283277273037,13.195113403525085,-12.72921699722568
