CUSTNO,Monetary_식품/생활_고가_증감여부_q2_q1,Monetary_식품/생활_고가_증감여부_q3_q2,Monetary_식품/생활_고가_증감여부_q4_q3,Monetary_식품/생활_고가_증감여부_q5_q4,Monetary_식품/생활_고가_증감여부_q6_q5,Monetary_식품/생활_고가_증감여부_q7_q6,Monetary_식품/생활_고가_증감여부_q8_q7,Monetary_식품/생활_고가_q2_q1_로그변환,Monetary_식품/생활_고가_q3_q2_로그변환,Monetary_식품/생활_고가_q4_q3_로그변환,Monetary_식품/생활_고가_q5_q4_로그변환,Monetary_식품/생활_고가_q6_q5_로그변환,Monetary_식품/생활_고가_q7_q6_로그변환,Monetary_식품/생활_고가_q8_q7_로그변환
2719,2,3,2,2,3,1,4,-11.285904810953282,11.65942059139466,-10.557265248408214,-11.220847586041067,9.366510446268352,-11.662671867973692,11.750820531998736
2720,4,3,1,4,2,1,4,13.102183395871384,13.565464566150013,-14.037022169807022,13.411366187661631,-12.831435764085535,-12.527616136899848,12.096896120313538
2721,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.468741704515047,-9.468741704515047,0.0
2722,3,4,2,1,3,2,3,8.918896471660489,12.049703250406674,-10.024445545501797,-12.119414670949556,10.699513625075097,-10.123067387806783,10.438662811961587
2723,4,1,2,1,4,3,3,14.405211634768081,-14.019306550456188,-12.899983494447422,-12.91522626199018,13.105719483053527,12.79174260839414,12.763161992376814
2724,0,0,4,4,1,1,3,0.0,0.0,9.800699041454754,12.344503147358003,-12.234539391093174,-10.214325589779898,6.7818071591494835
2725,4,3,2,1,4,1,4,9.409420417265812,10.073823817358269,-10.061441016339282,-9.511431704286132,11.235103390921497,-11.168575683121558,11.439676561723214
2726,4,4,1,3,2,4,1,11.138146577038082,13.040218322624536,-13.07034001594057,10.68365779819168,-9.823854202200007,13.506805027559569,-13.427201860540631
2727,2,3,3,2,1,4,2,-9.89911974350208,10.08837115796776,11.725113558587166,-10.455462886509144,-12.65247152287805,12.519643466738158,-11.767871960853762
2728,3,2,1,3,3,3,3,10.489360740081212,-10.068880423703948,-11.165033777016896,9.726782929538679,10.42824372423801,10.34448941191616,8.064018014427871
2729,2,3,3,1,4,2,2,-8.721644993945848,10.42346396604019,10.392518576669962,-11.304188755306148,11.83419081280157,-11.45348657261069,-10.536661944654414
2730,2,1,3,2,4,1,2,-10.944915248805637,-12.027024565794594,11.836450286330841,-11.565450465562655,12.799144479623685,-12.776725290816685,-10.334605908899283
2731,3,2,4,1,1,4,3,10.33909629592425,-10.255497033019841,11.658715139026514,-11.332185018092629,-10.834395314026304,11.873268643359898,10.54317499255015
2732,2,3,3,1,3,3,2,-10.754505917945169,11.236067997198889,11.27705235252597,-11.96342882639836,8.911127152798114,10.966609460144067,-10.965757803614277
2733,3,2,3,3,3,2,2,11.948392839187104,-12.236863793721467,8.864532841928678,11.882889015727269,12.109399942067645,-12.043691095622307,-9.83737052165927
2734,1,4,4,1,2,2,2,-10.481698470040534,11.328069568940458,12.656439190153414,-12.68721853478456,-9.152918870971394,-9.699438010761147,-10.290517472951294
2735,4,2,4,1,4,2,3,13.103647765902066,-12.59086281207928,13.667367035496849,-13.288837244060776,13.588336759071332,-13.002645520132543,13.269681011010483
2736,3,1,3,1,3,3,2,10.62980770198464,-11.685400386697099,10.79859275213215,-11.013938358586742,10.30635999973459,8.900207000467102,-9.987236886341806
2737,2,2,2,3,3,2,2,-12.556537156238864,-11.96235636372914,-11.381460422417845,11.50244715699812,8.112138115736366,-11.93097027390939,-9.738231175394453
2738,3,3,3,2,4,2,4,10.750927894817247,-8.460716334220361,10.59551602337474,-10.692603586524971,12.023637282126204,-8.572521259091879,12.873467316331764
2739,1,3,4,3,2,3,2,-12.015331319238841,10.100149043960371,12.989675760278734,11.704953189925416,-12.463161966951125,13.027913860241616,-12.247643657454443
2740,2,4,3,2,3,2,3,-8.73177657390551,11.868827409433985,10.922893136146183,-11.58505333189677,11.46777628239799,6.352134954735106,12.549130742164868
2741,4,1,3,1,4,1,4,13.757351855421382,-13.700231714990379,11.881201573625354,-12.564381205206406,12.311376059525658,-12.311376059525658,9.47682678223091
2742,1,0,0,4,4,1,1,-10.612542047287747,0.0,0.0,10.983912511593449,13.715473110722103,-13.668238977144561,-11.519529644740864
2743,3,2,3,2,4,3,1,11.009957624354007,-10.748347696995777,11.207645217913566,-11.870802535052663,12.237151975144853,11.705550622439443,-12.647258970949471
2744,4,1,4,1,4,1,4,11.510245767517706,-11.419438828828163,10.458883732165072,-10.221530231162387,10.73469183857311,-10.652880883269653,10.840699777293343
2745,1,4,3,3,2,4,1,-11.820351158333711,12.220080466983879,8.15464295779788,11.201615075902865,-11.749324394022691,12.623481149290845,-12.829325519700923
2746,2,1,4,2,3,1,2,-10.3241356899637,-11.869484239754932,11.95765956077463,8.459247714171317,11.2961509463294,-11.958509819474525,-10.714287114254956
2747,2,1,4,2,3,1,2,-9.478582136952307,-9.050806306509246,11.482398493043954,-10.400887235255746,10.917653897025247,-11.151547180533688,-9.45417451753567
2748,2,1,3,3,4,1,3,-11.274875368875962,-11.97372726567302,9.630729497989716,9.748936406611445,12.562961740184905,-12.45663393539242,11.547124471887228
2749,3,2,3,2,4,1,2,11.689226556940225,-11.447890436572026,11.987484140113532,-12.515857337194038,14.340742203148222,-13.88893727539027,-12.316784779233977
2750,4,4,4,1,4,1,3,10.520682648707036,12.152410549269433,13.76907929134053,-13.884397868671536,13.287991593424472,-12.971728811661015,10.81143835616861
2751,3,2,3,2,2,3,2,11.763314114682736,-12.248512596913088,12.721130616257165,-12.71346386179491,-11.704392862628632,9.669064594135106,-11.539082154120706
2752,1,4,3,2,4,2,1,-10.757573975634605,10.964810643006292,10.111530707709095,-10.184079351857092,11.364538265153831,-9.938384155236296,-11.476031738932292
2753,2,4,2,2,4,2,3,-11.928437800257912,13.353181005326192,-13.264393242539102,-12.240310198711382,12.861233154547305,-12.095608231162007,10.169148504205141
2754,3,2,3,3,2,3,3,11.931013891172412,-10.597907101491836,11.606845128451322,12.314252317424163,-12.777970689815689,9.989674984664127,10.494966228991746
2755,2,1,1,4,2,3,2,-10.170658056347074,-11.902039635311494,-10.951643640708225,12.075895595241814,-11.451177702976029,9.769168275373001,-10.936582647188871
2756,3,1,3,2,2,3,2,12.682234341756912,-12.898221265151948,12.22842010368473,-12.041238112573744,-11.117182125992406,11.049063030962586,-11.244265042337702
2757,2,1,0,0,0,0,4,-9.26067120001255,-10.535883936960278,0.0,0.0,0.0,0.0,10.791837591391966
2758,3,2,2,4,4,3,1,11.336966620833262,-11.09576696121404,-9.490686970653815,13.494590843780783,13.921522006982281,14.289289181629812,-14.718880936954767
2759,3,3,2,3,3,2,3,12.699225960608853,10.819388467406272,-13.78858540451472,12.332293489539001,13.908049620927873,-13.673563217772287,13.08513869897647
2760,2,2,2,3,2,2,4,-12.125000335518505,-12.817935766230084,-12.171475989398617,12.125733384337853,-9.915666563286996,-11.436967837325698,13.18624263989482
2761,2,4,2,3,2,2,4,-12.07973486230245,13.524267249391281,-13.304798968542903,12.599186871458038,-12.751791227737266,-11.059276499341523,12.844166741945964
2762,3,4,2,3,1,4,2,8.083983260591822,11.21440179168018,-11.00425610111743,11.303545564582894,-11.803872886148795,11.612232218627232,-9.249415589927514
2763,3,3,2,1,4,2,3,10.602829933605086,11.71463884798236,-11.765827687264752,-11.141391424263734,11.103631581198513,-9.895129911937186,11.072317463728076
2764,4,2,3,1,3,2,3,11.58860807868318,-10.695328286746685,11.580907989423645,-11.614170095060842,-7.3371162591307435,-10.213819744335993,9.70286309727823
2765,2,1,4,3,3,3,3,-11.411088790915352,-11.30853225266914,10.382602702563318,8.929227208420828,9.654665988791145,9.636505923866512,8.171642695326105
2766,4,2,3,1,2,2,4,13.13668608886935,-12.781832511276734,12.137344068473633,-12.724209697494473,-10.929034079301504,-9.298843069821737,13.13975523239763
2767,4,1,2,4,1,3,4,13.295813931949938,-13.214748509088786,-10.587492237954363,12.747722503538808,-12.894014285016077,10.522460745802084,13.056464008676004
2768,2,2,3,2,3,2,3,9.05739835846186,-10.965657507236942,11.883115045779173,-12.112695084647097,11.533917227935893,-11.839705022623384,10.646575191442013
2769,3,2,3,1,2,3,2,10.107978490052622,-11.1879890271293,12.11274070808273,-12.508647150745666,-8.979967905334654,12.202192376472276,-11.08523047650153
2770,2,3,4,1,3,2,2,-10.274338527307087,9.068663130937171,11.79403865050801,-11.720999590911891,10.074093167842264,-10.557667251851326,-11.013378661435596
2771,4,2,3,1,4,1,4,11.765703854536731,-9.33010010258062,11.788221274805668,-12.683736774259556,11.232412593430583,-11.151669322714755,13.99955033348165
2772,3,3,3,1,4,1,2,9.248313324810935,8.682346572937913,9.699505598830996,-10.689457701713165,9.978454820674019,-9.791670332525246,-7.236772260319209
2774,1,4,1,4,1,4,1,-15.786634163057476,15.292436974735306,-15.407358371604879,15.494792240199956,-15.529878004327218,15.337928898056393,-15.377552619453207
2775,3,3,3,2,3,2,2,10.25839266769065,10.984572767211652,11.065442018755771,-11.992224925027775,10.004681573726705,-7.530068060554895,-11.440525490016961
2776,2,1,4,1,4,1,2,-11.55307271206158,-11.175390252934063,13.732245759007162,-13.69006170614597,12.349570655535317,-12.254308816231653,-8.397372411642563
2777,4,1,3,4,2,3,2,11.823824132124033,-11.650938934393102,-6.949398649211492,13.495836408489172,-11.142689206987104,13.130371554197549,-13.056014958598093
2778,3,1,4,2,4,1,2,13.067099536581095,-13.519099265183357,12.934617377309289,-9.640712356544098,13.63750013469725,-13.97621963151439,8.509071676883442
2779,1,4,1,4,1,4,1,-14.757162507152739,14.782931583120204,-14.615063736063025,14.737053399821399,-14.769500921585873,14.968527604964466,-14.86553471598006
2780,1,4,1,0,4,2,2,-11.139362276201117,10.844385728219137,-10.844385728219137,0.0,11.55842262961259,-9.480104576972161,-9.945451175215126
2781,3,2,2,3,2,2,3,10.850577002011663,-11.289932636445894,-9.962950214717214,11.305084089951391,-10.661833356201493,-11.040538832228009,11.021952044972831
2782,2,2,3,1,3,1,4,-8.218228169442813,-10.819345098529585,12.248284788702723,-12.594542940864857,10.80067930963073,-11.643037129606945,11.660076543964522
2783,4,2,2,3,1,1,4,11.99236615562283,-10.52054130623985,-8.867084124739979,11.944270133694506,-12.387325291370693,-10.644782284012257,12.187420554216185
2784,1,4,3,1,3,1,4,-11.106258935438234,11.482288757209131,10.515987005146117,-11.260832311897703,10.379143481905889,-11.113552293198492,12.012718944004925
2785,1,1,4,1,4,3,3,-14.359411885336822,-10.881243691925826,12.276641438429172,-12.329909046924781,11.80899105650362,11.60653733326169,12.107215192971802
2786,4,4,2,1,4,2,3,11.006383235850455,11.871759260591478,-11.443416623153366,-11.611507654185543,13.3532690890604,-12.454536521623753,11.485434689245785
2787,1,3,3,2,2,3,3,-13.640840692941786,10.35606921164481,12.718962893180976,-12.375187698779479,-12.046399592482308,10.167653851035313,10.292777383604939
2788,2,3,3,2,1,4,2,-10.418310174119283,8.937982452589965,9.890659708673455,-8.912498678373186,-11.792541958499866,11.526420161878416,-10.830115613858013
2789,1,4,3,2,3,1,4,-11.868068570825631,10.641350787796902,11.11511539027828,-11.011896483374398,10.132987971375591,-10.807599312619017,11.333839481572936
2790,3,1,3,2,3,2,2,10.67332134961175,-11.714796133350822,10.4083411650301,-7.861650109540402,10.121038623049177,-10.057635229761296,-8.99028196068612
2791,3,4,1,1,3,2,4,12.008008426096909,14.301606157242496,-14.278835753707769,-12.634341057948902,10.584667584630283,-11.582917551641586,12.726330696632077
2792,2,2,3,2,2,2,1,-11.301329027029361,-11.208351837231271,10.593997925753113,-10.554083459094747,-9.256967780274074,-10.54887648431556,-10.907684949574138
2793,2,2,2,3,1,4,2,-12.211675683649036,-11.30435295422389,-12.154160332690015,12.578011508350569,-12.881559641290432,12.620672029347812,-12.438243645701839
2794,2,2,3,1,2,3,4,9.72068248924549,-11.493331085089842,6.721155188674136,-12.466418252515766,-10.320471660479896,10.807056902257685,12.054834667815664
2795,1,4,4,1,3,1,4,-10.387732539830198,8.901922050654564,12.889989671494796,-12.756290967412157,10.629302376430742,-11.475729208971359,11.412825095267403
2796,3,1,3,3,2,4,1,13.086639138407243,-13.286383885520202,12.190068347146006,13.056133443585066,-12.069331917213496,14.982281218029579,-14.802033715696604
2797,4,1,4,2,4,2,2,13.137114910074999,-13.049127169913996,13.197329906988104,-12.877254166641746,13.398308359570658,-11.287014671981588,-12.777783627718591
2798,1,3,4,3,2,1,2,-13.188224062392853,-6.282376727663113,11.788781185834534,12.137895160945602,-11.87691429054478,-11.516695068000045,-10.009816467131552
2799,1,4,4,2,3,1,4,-11.532928267451858,10.771580618521954,12.05629196934664,-11.048025875502521,9.751560673589925,-11.678480079897428,12.219710025041831
2800,4,1,3,2,2,3,4,14.67689827203102,-14.708023819167698,11.712774500073523,-11.419626412576566,-11.028357588845354,11.935521609846054,13.70350952263042
2801,2,3,3,2,3,1,3,-14.898031007663182,11.894257840661409,12.699228083935754,-10.718622136883285,14.499291555850352,-14.956859508446675,14.140668871605769
2802,3,1,4,2,3,2,3,12.060331185956356,-12.200464339632438,12.43565003430408,-11.89081091908154,11.411440119310265,4.139822388282518,12.20824301038993
2803,1,4,3,2,3,2,1,-10.821333469341749,8.944920759373916,8.641689188219454,6.470079368202235,7.689624913724518,6.349625207675459,-9.943365144773116
2804,4,3,2,2,4,2,2,12.166684423054946,-8.06133802186707,-10.806470159500952,-11.241876805183743,12.125921592752768,-11.945415986195824,-9.258974874399566
2805,4,2,2,1,2,1,3,13.779606539871407,-12.609417525866103,-11.060993773685084,-13.407794080934698,-10.32284384870069,-11.97836652324939,10.986784767654175
2806,2,3,3,1,3,2,3,-12.040875347201407,12.735467834077673,13.33290485977436,-13.633860231128635,12.951218754232206,-12.293777725863722,13.277201127612148
2807,2,3,4,2,2,2,3,-10.647976808484396,10.264334165653764,12.39084318443029,-11.245234517924004,-10.300002044350743,-10.52755550644751,12.331235114168498
2808,3,3,3,2,4,2,2,12.198795898501128,9.47280261651887,12.060637197581963,-12.368611372291793,13.107192222552465,-12.204802011168269,-12.665071365110125
2809,1,1,3,4,1,2,1,-14.609972156912415,-13.306694481926002,10.649574340472741,14.24490460998793,-14.03384649176081,9.651175437152373,-13.069798706377144
2810,2,4,2,2,1,4,4,9.17405822206676,13.399378076828132,-12.326515429803937,-12.77073152701652,-12.43320664451773,13.208010133709232,15.655840936494467
2811,3,2,4,2,3,2,3,10.319624894676606,-11.12458626860188,12.127291476561066,-11.539205648813002,12.019444839705002,-11.445414239732619,9.875287703071459
2812,4,3,2,1,4,2,4,11.808396554790582,10.698349675493933,-10.89075944347608,-11.658926365430808,11.292072335600645,6.444639436815582,12.061838678947849
2813,1,4,2,3,4,1,4,-12.92443831853258,12.600143615553934,-12.353005283888558,9.917984401177968,12.675077081376601,-12.826199461098115,12.705578318726701
2814,4,3,3,2,4,2,2,11.559042664643625,10.23671273055136,11.182295203833336,-11.515721819705405,12.004401971428438,-11.247014154234948,-11.290981549890391
2815,1,4,3,3,1,2,4,-10.258517400786108,11.361667177780374,10.089777842111255,10.563414301082217,-11.650891751515857,-9.621225059218967,10.733798115198825
2816,4,2,2,3,3,1,1,12.559268482916623,-11.059249821358874,-12.327769410786683,10.782585659632113,11.833292324690404,-12.489668972327117,-10.98411022959703
2817,3,3,2,2,4,2,3,11.114934893229044,-5.929569920740329,-10.77353235324807,-9.420468407120044,11.772656478114598,-11.535016537048884,10.467301129330892
2818,2,4,2,3,1,4,1,-6.814324083740582,12.752364492604993,-12.614661708561444,12.278905182845852,-12.526747474535995,14.211235984836797,-14.140941460010087
2819,3,4,1,4,1,3,3,11.759079142304852,13.814340196215676,-14.07253534316416,13.291760958442103,-13.34519276606871,10.822845502850743,10.809962683474431
2820,3,3,3,2,3,3,3,12.497629504272341,11.326693421892722,10.297249000432318,-12.492004297408071,9.72219365026121,12.598587126913786,12.707714763288632
2821,4,1,0,0,4,1,1,12.544387823238663,-12.611110019959876,0.0,0.0,14.08761393346679,-13.953780199759588,-12.010292305061736
2822,4,1,4,1,4,1,3,12.86589504053186,-12.69466396634186,13.17102087541498,-13.12079643196794,12.758436488941065,-12.42543963526765,9.33710544439322
2823,2,2,4,1,3,2,3,-11.446424286829894,-10.609588244733752,12.740161478915189,-12.865543404398336,10.875641181726495,-10.221966662160634,9.440120240766106
2824,2,2,2,3,4,1,1,-8.791561895939331,-9.30350038382501,-10.798920972313205,11.401132381066603,12.48661606607009,-12.693533023602077,-11.321185999061887
2825,4,1,4,2,4,2,2,11.137200544798885,-10.897159751508525,11.274387295195767,-9.921306293574784,12.156663039766881,-11.531166550445615,-11.001823042680668
2826,1,3,1,4,1,4,2,-13.725695898357074,12.953822290441696,-13.490842114780865,14.414538983167418,-14.413972340643927,14.170759515487292,-13.643085699349328
2827,2,3,3,1,3,2,3,-12.173868714921074,10.730216548791919,11.626346945900245,-12.199235937522793,11.597392214273569,-10.18772198228923,11.935897431925829
2828,2,3,4,2,4,1,2,-10.818662470040607,10.034963157403046,12.642752747444215,-11.983597287939121,12.510097338612365,-12.837502807647196,-9.936630045452327
2829,4,2,2,4,3,2,1,13.521360297134988,-12.2150238133509,-12.955728169471657,13.09782936076004,-10.062554471685457,-12.574548981449244,-12.703890103399722
2830,3,2,4,3,3,2,2,10.471280217120798,-11.192409254857278,11.626502265048483,10.867849229917546,12.009164695496002,-11.936627064404245,-11.825558440658073
2831,2,3,3,3,2,2,4,-11.744699341334897,11.314172251289675,11.510555277106587,11.690354856247877,-11.805689921060837,-11.687469654414038,12.115999804310114
2832,3,2,3,1,4,2,3,8.908839725150544,-9.126603614306434,10.79231692537843,-11.863787424499863,11.984559936312435,-11.53170194233022,11.461719900215249
2833,3,2,3,1,3,1,1,11.389648198285443,-11.184181547303345,12.278193490904924,-12.59528980674823,12.405122455697942,-12.852986379771467,-11.808511477030843
2834,1,4,2,3,3,2,2,-13.830446312512974,12.399883930540621,-11.504331175546449,10.972751751927218,11.961508891284673,9.489216231040327,-12.300764728585376
2835,4,3,4,1,4,2,3,10.818878727210533,10.212593290328881,12.750406802481793,-12.435586638554652,12.767117734916152,-12.165362373083749,11.08096672259628
2836,3,2,2,2,3,3,2,11.137383568714805,-10.749704704689167,-11.842692624761018,-10.661909716480395,10.711287777036521,9.397173638947516,-9.846533515958447
2837,2,3,3,1,2,4,3,-10.00707122135271,9.81050865122883,10.393572935966171,-10.979965622010438,-9.413641825091183,10.29196097552695,9.62551152019632
