CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
2525,0,3,4,3,0,1,0,0,1,3,1,4,4,0,4,0,0,2
2526,0,1,4,4,0,1,0,0,4,3,4,4,3,4,2,4,4,1
2527,1,1,2,4,0,0,0,0,4,3,0,3,3,0,4,1,0,1
2528,0,1,3,0,4,0,0,1,0,3,3,2,0,2,1,0,2,1
2529,0,1,4,0,4,3,0,0,0,2,1,2,2,2,2,0,1,2
2530,0,4,1,0,4,0,0,4,0,3,1,2,4,4,0,0,1,4
2531,0,2,0,0,2,4,1,0,1,3,2,3,1,4,1,1,1,0
2532,0,1,1,0,0,0,0,0,0,4,2,2,0,0,3,0,4,0
2533,0,1,0,0,1,0,0,1,0,3,2,2,0,2,1,0,3,1
2534,1,1,4,2,0,2,0,0,4,4,4,4,1,1,2,2,0,4
2535,0,1,0,0,4,4,0,2,0,4,4,4,0,2,4,0,3,1
2536,0,3,1,0,2,0,0,0,0,3,4,4,1,2,1,0,1,1
2537,0,4,0,0,0,4,0,2,1,2,3,3,0,3,1,0,1,0
2538,1,3,2,4,4,4,0,0,0,1,1,2,1,1,2,0,3,0
2539,0,1,1,0,0,2,0,0,1,1,1,2,3,0,1,2,1,1
2540,1,2,2,2,1,3,0,0,0,2,2,3,3,0,1,3,4,2
2541,1,4,3,1,0,2,0,0,0,2,4,3,3,0,2,3,4,4
2542,0,3,1,0,3,4,0,2,1,2,3,2,2,2,4,2,1,2
2543,1,1,1,0,0,1,0,4,0,4,1,3,4,3,1,0,2,0
2544,2,2,4,1,0,2,1,0,3,4,1,4,1,1,3,3,4,4
2545,0,1,0,0,4,0,0,0,0,4,2,3,4,1,1,0,4,0
2546,0,1,3,0,0,4,0,0,1,4,1,3,1,0,1,2,0,3
2547,0,1,0,0,1,0,0,4,0,3,1,1,0,2,4,0,3,0
2548,4,2,3,0,0,1,0,0,0,4,1,1,1,3,4,2,0,1
2549,0,1,0,0,0,0,0,0,0,4,3,1,0,3,0,0,4,0
2550,0,2,4,0,4,4,0,1,0,3,3,2,1,1,1,0,3,4
2551,0,2,0,0,3,0,0,2,3,3,2,2,0,3,1,0,4,4
2552,0,4,4,1,3,1,0,4,4,3,2,4,4,1,2,1,1,1
2553,0,4,1,0,0,4,0,0,0,4,0,4,2,0,2,4,0,4
2554,0,4,4,0,0,4,0,4,4,4,2,1,1,2,4,0,1,1
2555,0,3,4,0,1,1,0,1,3,2,1,1,0,4,4,0,3,0
2556,0,4,4,4,4,1,0,0,0,4,2,2,4,4,3,0,0,4
2557,1,4,3,4,4,4,0,3,3,1,4,3,3,4,2,4,3,3
2558,0,3,1,1,0,1,0,0,0,3,0,3,4,0,4,4,0,1
2559,1,2,4,1,0,4,0,0,0,2,0,1,4,0,4,2,0,1
2560,0,0,0,0,3,2,0,0,0,2,2,2,4,1,1,0,4,0
2561,3,4,4,0,0,2,0,0,0,3,1,3,1,4,3,2,4,3
2562,1,0,0,0,4,0,0,1,0,4,1,4,0,4,1,0,2,0
2563,0,4,1,0,1,1,0,1,2,1,1,1,4,1,1,0,1,1
2564,0,4,0,0,1,1,0,0,4,4,4,2,0,3,2,0,3,0
2565,0,1,0,0,4,0,0,0,1,3,2,1,0,4,1,0,1,1
2566,1,1,2,1,2,3,0,0,0,1,3,3,3,1,3,3,4,1
2567,0,2,4,4,3,0,0,1,1,3,1,3,4,2,3,0,1,0
2568,0,0,1,0,0,0,0,1,0,3,3,3,0,2,1,0,4,4
2569,0,2,0,0,0,1,0,0,1,3,1,3,4,0,1,1,0,1
2570,3,2,3,1,1,2,0,4,4,4,4,3,2,2,1,1,4,1
2571,0,1,3,0,4,4,0,1,2,2,3,4,4,3,3,3,3,1
2572,0,3,1,1,0,1,0,0,0,3,1,2,1,4,2,1,1,2
2573,4,1,0,3,4,4,1,1,4,4,4,3,4,4,2,4,4,4
2574,4,1,3,3,0,1,0,0,0,1,4,3,2,0,4,4,1,3
2575,3,4,2,1,0,2,0,0,0,1,2,3,1,1,3,1,2,0
2576,0,3,3,0,2,1,0,3,4,3,2,3,0,3,3,0,2,0
2577,0,4,0,0,1,0,0,0,0,3,2,4,0,2,1,0,4,3
2578,1,1,3,0,1,1,0,0,1,3,1,2,2,0,4,1,0,3
2579,0,4,4,0,1,0,0,4,0,3,1,1,3,3,4,0,1,0
2580,3,4,1,3,4,3,0,0,1,4,4,2,4,0,1,4,0,1
2581,4,3,3,0,0,2,0,0,4,2,4,4,3,4,2,0,4,2
2582,0,0,0,0,3,0,0,0,0,2,2,1,0,4,4,0,3,1
2583,1,2,4,0,0,1,0,0,0,3,1,3,3,0,4,0,0,1
2584,0,1,0,0,3,2,0,1,1,1,2,3,1,2,4,0,3,0
2585,0,1,1,0,2,0,0,4,0,3,1,1,0,4,1,0,1,0
2586,0,1,0,0,0,3,0,0,0,3,1,3,4,2,4,0,3,1
2587,4,4,3,3,0,3,0,0,0,3,3,4,3,2,4,3,1,1
2588,0,0,0,0,1,4,0,3,1,4,3,3,0,1,0,0,2,4
2589,0,3,0,0,3,2,0,2,0,4,4,3,0,4,1,0,3,0
2590,0,4,4,1,0,1,0,4,1,4,4,4,3,2,2,1,3,1
2591,3,3,4,2,0,4,0,4,0,4,2,4,3,4,3,3,4,1
2592,0,1,4,0,4,1,0,4,3,3,4,3,1,1,2,1,4,2
2593,1,4,3,3,0,3,0,0,4,3,1,4,1,0,2,0,0,0
2594,0,4,0,0,4,4,0,0,0,2,1,3,0,2,4,0,1,0
2595,1,2,2,0,4,0,0,0,0,3,3,4,4,1,1,4,0,0
2596,0,1,0,0,1,0,0,0,0,3,3,3,1,2,0,0,3,3
2597,0,1,4,0,1,3,4,0,0,2,4,1,1,0,1,4,4,1
2598,4,4,4,3,0,3,0,0,0,4,1,4,4,0,4,4,0,4
2599,0,3,0,0,4,0,0,0,0,3,1,3,0,4,2,0,3,0
2600,0,1,0,0,2,1,0,1,0,2,2,2,0,2,0,0,3,4
2601,4,4,3,3,0,2,0,0,0,3,3,3,4,4,2,4,2,4
2602,1,4,1,0,0,0,0,1,0,4,2,2,2,3,2,4,4,1
2603,0,3,0,0,4,0,0,0,0,4,4,3,0,2,0,0,3,0
2604,0,3,2,3,0,3,0,0,0,1,1,2,2,2,3,0,3,4
2605,0,2,3,0,0,0,0,0,0,3,4,2,1,0,3,0,0,0
2606,0,1,1,0,1,0,0,1,1,1,3,3,0,2,0,0,1,1
2607,0,0,0,0,3,4,0,1,0,2,3,2,0,3,4,0,3,0
2608,0,4,2,1,1,4,0,0,4,4,1,3,3,1,4,3,0,4
2609,0,1,4,0,2,1,0,4,0,3,4,2,1,4,1,0,2,4
2610,0,4,0,0,4,0,4,1,1,2,2,3,3,0,0,0,4,0
2611,0,3,0,0,0,0,0,0,0,2,2,3,0,1,0,0,3,0
2612,2,2,2,0,0,4,0,0,1,4,1,1,2,0,3,4,0,4
2613,0,2,1,0,0,1,0,0,0,2,1,2,2,1,4,4,0,0
2614,0,3,0,0,0,0,0,0,0,4,2,3,1,4,0,0,4,0
2615,4,2,4,0,0,1,0,0,0,3,0,2,0,0,2,0,0,0
2616,4,4,4,4,0,3,0,0,2,2,1,2,2,1,3,2,1,0
2617,0,4,1,4,4,0,0,0,0,4,3,3,0,2,1,0,2,0
2618,0,4,4,0,4,0,0,3,1,4,2,3,0,2,1,0,2,3
2619,4,3,1,2,0,2,0,0,0,2,0,1,2,4,2,2,0,1
2620,0,4,0,0,2,4,0,1,3,3,2,3,0,4,0,0,1,0
2622,0,1,0,0,4,1,0,2,0,4,3,3,0,4,1,0,3,4
2623,2,4,0,0,0,2,0,0,3,2,0,3,4,0,2,2,0,1
2624,0,4,2,0,0,3,0,0,0,3,0,4,3,0,3,3,0,4
2625,4,3,2,2,4,4,0,0,0,2,1,2,2,4,2,3,1,1
2626,4,3,2,0,0,2,0,0,4,1,4,1,1,0,3,1,0,2
2627,0,3,2,0,0,4,0,0,0,2,0,3,4,1,1,0,0,4
2628,0,2,0,0,2,0,0,0,0,3,2,4,0,2,0,0,1,0
2629,0,2,2,0,1,1,0,4,0,4,2,4,3,4,1,1,2,0
2630,0,4,0,0,0,0,0,4,4,2,2,3,1,4,4,0,2,0
2631,0,2,2,0,0,4,0,0,0,3,3,3,0,4,4,4,1,0
2632,4,1,1,1,0,1,0,4,4,1,1,1,3,4,1,2,1,2
2633,0,2,4,0,0,1,0,4,1,3,4,3,3,4,3,3,4,3
2634,0,2,3,4,4,3,0,0,2,3,4,4,3,0,3,4,0,4
2635,0,1,3,0,4,0,0,0,4,3,2,2,1,2,4,1,2,1
2636,0,3,4,0,3,1,0,0,0,4,3,4,0,4,1,0,4,0
2637,0,4,2,0,0,0,4,0,1,4,3,4,0,1,0,0,1,0
2638,4,4,2,2,4,0,0,0,0,4,1,1,1,4,1,3,0,2
2639,0,4,4,0,0,3,0,0,0,3,0,2,1,0,4,1,0,4
2640,4,4,1,0,0,4,0,0,1,4,1,2,1,0,4,3,0,3
2641,4,3,2,0,0,1,0,0,1,4,0,1,1,0,1,0,0,4
2642,2,1,1,0,0,1,0,0,0,4,1,3,4,1,2,4,0,3
2643,3,2,1,2,0,2,0,0,1,2,1,4,4,4,3,2,2,4
2644,3,2,3,4,0,2,0,1,0,4,3,3,3,1,2,2,3,2
2645,2,3,1,0,0,3,0,0,0,3,4,3,3,4,2,4,4,0
2646,2,3,3,0,0,1,0,0,0,3,3,3,3,1,3,4,1,1
2647,0,4,0,0,1,0,0,0,0,4,1,1,0,0,2,0,3,0
2648,0,1,0,0,3,1,0,3,1,4,1,3,2,2,3,1,2,1
2649,0,3,1,0,4,4,0,1,1,3,1,3,4,3,1,3,1,2
2650,0,1,0,0,4,4,0,2,3,3,4,2,0,2,1,0,3,4
2651,0,3,0,0,4,0,0,0,0,2,3,4,0,4,0,0,1,0
2652,0,3,2,0,4,4,0,0,0,4,3,4,2,2,4,4,3,4
2653,0,1,4,3,0,1,0,0,0,3,1,3,3,0,2,4,1,4
2654,1,4,4,0,4,0,0,0,0,4,1,4,4,4,4,3,1,2
2655,2,3,4,1,0,1,0,0,0,1,0,3,1,0,2,1,0,1
2656,0,3,4,1,0,4,0,0,4,4,4,4,3,4,2,4,0,4
2657,2,4,1,4,4,3,0,0,3,3,1,1,3,0,3,1,0,4
2658,0,1,1,0,2,4,0,2,1,4,3,2,0,2,2,0,1,0
2659,0,2,0,0,2,1,0,1,0,3,2,3,0,2,3,0,1,0
2660,4,1,0,0,0,4,0,0,0,2,2,1,4,4,3,1,0,4
2661,3,2,4,4,1,4,0,0,0,3,2,2,2,4,1,4,0,0
2662,4,3,4,3,0,0,0,0,0,2,1,2,2,4,3,1,0,2
2663,0,3,3,0,0,4,0,0,0,2,1,3,2,0,2,4,1,1
2664,0,3,0,0,0,4,0,0,0,2,0,2,1,0,2,1,0,0
2665,2,1,1,1,1,2,0,1,0,1,1,1,2,1,2,4,1,4
2666,4,1,2,0,4,1,0,4,4,1,4,3,4,2,1,0,1,1
2667,0,1,0,0,0,0,0,0,0,3,3,3,0,0,3,0,1,0
2668,0,2,0,0,2,0,0,0,0,2,2,4,0,2,0,0,1,0
2669,0,1,4,0,4,4,0,0,0,3,0,3,1,0,0,4,0,4
2670,0,3,0,0,0,0,0,3,1,4,3,2,0,2,1,0,2,4
2671,2,2,2,3,1,2,0,1,3,1,1,1,3,1,1,3,2,3
2672,0,2,3,0,1,1,0,0,0,3,1,2,0,3,1,0,3,1
2673,4,2,4,0,1,3,0,0,0,2,4,3,1,4,4,0,1,0
2674,0,1,0,0,0,0,0,0,0,4,3,3,0,1,0,0,1,0
2675,0,3,1,4,0,4,0,0,4,2,1,2,2,2,3,0,0,1
2676,0,2,4,0,4,0,0,0,0,3,2,3,0,4,4,0,3,0
2677,1,1,3,1,0,1,0,0,0,1,1,1,4,0,2,1,0,1
2678,4,1,4,1,0,1,0,4,0,4,4,3,2,2,2,3,2,2
2679,4,4,4,2,0,3,0,0,4,2,1,3,3,1,2,3,2,0
2680,0,0,0,0,4,1,0,0,0,4,3,2,0,2,1,0,0,0
2681,0,1,4,0,3,0,0,0,0,3,1,3,1,2,4,0,0,0
2682,0,1,4,4,0,3,0,0,1,4,0,3,1,0,3,1,0,4
2683,1,1,2,1,3,1,0,2,1,4,3,3,1,2,4,0,4,4
2684,0,2,4,0,4,0,0,0,4,4,3,2,2,4,4,0,3,1
2685,2,4,2,0,0,3,0,1,1,3,3,3,1,1,1,2,4,1
2686,0,3,2,1,2,0,0,0,0,3,1,1,3,0,4,1,1,3
2687,0,0,0,0,2,0,0,1,4,4,2,2,0,4,1,0,1,1
2688,0,3,0,0,1,0,0,0,0,2,1,3,0,4,1,0,1,0
2689,0,2,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
2690,1,3,4,2,4,2,0,0,0,4,4,4,3,1,4,4,0,4
2691,0,0,0,0,0,4,0,0,0,4,0,3,0,0,1,4,0,4
2692,1,2,1,0,0,1,0,0,0,1,3,1,2,0,1,3,0,1
2693,0,1,0,1,0,0,0,1,0,3,1,2,0,4,4,0,2,4
2694,0,1,0,1,1,4,0,0,4,1,1,1,1,1,1,3,1,1
2695,1,2,1,0,1,4,0,0,0,1,1,1,4,4,3,4,1,0
2696,2,2,4,0,0,2,0,0,0,3,0,4,0,0,3,3,0,3
2697,0,2,4,0,0,3,0,0,4,3,1,4,1,0,1,1,1,2
2698,1,2,0,0,0,2,0,0,0,3,4,2,2,4,2,4,4,2
2699,0,4,0,0,0,0,0,0,4,4,3,2,0,4,1,0,3,3
2700,0,2,2,0,1,0,0,0,4,3,3,2,4,2,3,0,4,3
2701,1,0,0,0,0,4,0,0,0,4,3,3,1,4,3,4,3,1
2702,3,1,0,0,0,1,0,1,2,4,1,2,0,3,3,1,1,1
2703,0,4,0,0,4,0,0,0,0,2,4,3,0,1,1,0,4,0
2704,0,3,4,0,1,0,0,4,0,2,1,2,1,1,4,0,2,0
2705,1,2,0,0,1,4,0,0,0,3,2,2,0,0,1,2,1,4
2706,4,2,3,4,0,1,0,0,0,3,0,3,3,0,4,2,0,2
2707,4,3,1,4,0,4,0,0,0,4,0,2,2,0,2,1,0,1
2708,4,3,1,0,0,2,0,0,4,4,4,4,2,4,2,2,4,2
2710,1,1,0,0,0,4,0,0,0,3,4,4,1,2,2,4,0,2
2711,0,4,0,0,0,0,0,0,0,2,1,1,0,2,0,0,3,1
2712,0,2,0,3,4,2,0,4,4,2,1,3,4,0,1,4,3,2
2713,0,0,0,0,3,4,4,1,4,3,4,4,0,2,0,0,2,4
2714,0,1,0,0,3,0,1,1,2,2,1,1,0,1,1,0,2,2
2715,1,3,1,0,0,1,0,0,0,4,2,3,3,2,2,1,2,0
2716,4,1,4,0,0,2,0,0,4,1,1,4,1,3,3,0,4,0
2717,2,4,4,3,0,2,4,4,4,1,4,3,2,0,1,3,4,0
2718,4,1,0,1,0,1,0,0,1,3,4,4,0,3,1,3,4,2
2719,0,0,0,0,0,0,0,1,0,2,2,3,0,1,0,0,2,4
2720,0,2,3,3,0,2,0,0,0,1,1,1,1,1,3,4,1,3
2721,0,2,0,0,0,0,0,0,0,0,4,2,0,4,4,0,1,4
2722,1,4,1,0,0,4,0,0,0,2,3,4,2,0,2,0,2,1
2723,4,2,4,0,4,2,0,4,4,2,2,2,2,2,1,0,1,1
2724,0,0,4,0,1,0,0,2,0,4,4,4,0,4,4,0,3,0
2725,2,3,1,3,0,3,0,0,0,2,1,1,2,0,3,2,0,3
2726,1,4,4,4,0,3,0,0,0,1,1,4,2,0,3,0,0,0
2727,0,0,0,0,4,0,0,0,0,3,3,2,0,2,1,0,1,0
2728,0,3,0,0,2,0,0,0,0,1,3,3,0,3,0,0,4,0
2729,1,3,1,0,0,2,0,0,1,3,4,4,4,0,3,0,0,0
2730,0,2,3,0,4,4,0,4,0,3,3,2,0,4,3,0,1,0
2731,1,1,4,0,0,4,0,0,0,4,3,3,4,0,2,4,0,3
2732,0,1,4,0,4,0,0,2,0,3,2,1,4,2,4,0,3,0
2733,0,0,0,0,4,4,0,0,0,3,3,3,0,4,2,0,0,0
2734,0,0,4,0,1,0,0,2,1,4,2,2,0,2,0,0,3,4
2735,3,2,0,4,0,4,0,0,1,4,4,4,2,4,3,4,0,0
2736,0,2,1,0,0,0,0,0,4,3,1,1,1,0,0,0,0,0
2737,0,3,4,0,4,4,0,1,0,2,3,2,4,3,4,1,2,3
2738,0,2,4,0,1,2,0,1,2,3,3,2,0,2,0,0,1,0
2739,0,4,0,0,0,0,4,4,0,4,3,4,1,4,4,1,1,1
2740,0,1,1,0,1,1,0,0,0,3,3,3,0,1,2,0,2,0
2741,3,4,4,0,0,1,0,0,0,3,1,3,4,4,2,4,0,4
2742,2,4,1,0,0,4,0,0,0,0,0,3,1,0,4,4,0,1
2743,0,1,1,0,4,0,0,0,0,3,2,3,0,1,4,0,2,4
2744,0,4,2,0,1,2,0,1,1,4,1,3,0,2,4,0,1,0
2745,0,1,4,0,1,0,0,4,0,3,1,2,0,3,1,0,2,0
2746,0,1,4,0,3,0,0,0,0,4,3,1,0,3,0,0,2,0
2747,0,4,3,0,1,1,0,1,0,4,3,2,0,2,1,0,3,0
2748,0,3,1,0,4,2,0,0,0,3,1,3,0,4,0,0,2,0
2749,0,4,0,0,0,4,0,0,0,3,4,3,3,3,2,4,2,4
2750,0,1,0,0,1,4,0,0,1,4,3,2,1,4,1,0,2,1
2751,3,2,2,0,0,1,0,0,4,3,4,2,4,4,3,3,0,3
2752,1,1,0,0,0,0,0,0,0,3,1,2,0,3,1,0,1,1
2753,0,3,1,4,0,4,0,0,0,2,1,1,2,1,1,0,0,0
2754,4,1,4,4,2,3,0,4,2,3,4,2,4,4,1,4,2,3
2755,0,2,0,0,3,0,0,2,4,1,1,1,4,3,1,0,1,1
2756,4,1,4,0,0,4,0,0,0,3,3,3,3,1,2,4,4,4
2757,4,2,1,1,0,1,0,0,0,0,0,2,1,0,1,0,0,1
2758,0,1,3,0,0,4,0,0,0,2,4,2,3,0,1,1,0,0
2759,0,2,3,0,0,4,0,0,0,2,4,3,4,4,1,1,1,1
2760,0,4,4,0,0,1,0,0,0,2,4,2,1,0,3,1,0,4
2761,2,3,2,2,0,4,0,1,1,2,1,1,2,2,2,1,1,1
2762,0,4,3,0,0,1,0,3,2,2,4,3,1,1,4,4,1,3
2763,3,2,4,1,0,4,0,0,0,2,1,4,2,1,4,4,1,4
2764,0,1,0,0,1,0,0,0,0,3,2,3,0,2,0,0,1,0
2765,0,0,4,0,4,0,0,0,0,4,2,2,0,4,0,0,1,0
2766,0,1,0,0,3,0,0,0,0,3,2,4,0,0,0,0,0,0
2767,2,3,2,0,4,3,0,0,1,2,3,3,4,3,2,4,3,4
2768,1,2,4,2,0,2,0,0,0,3,4,2,4,3,3,0,3,1
2769,0,4,1,0,4,0,0,0,0,3,2,3,4,4,3,2,4,4
2770,0,4,4,0,0,0,0,1,0,4,1,2,3,4,2,0,2,1
2771,4,1,2,0,0,0,0,0,0,3,0,4,1,4,1,1,0,0
2772,0,3,0,0,4,1,1,4,4,3,4,3,4,1,2,0,1,1
2774,1,4,1,1,0,4,0,0,0,1,1,2,1,1,1,2,1,1
2775,0,1,0,0,4,2,0,0,0,3,3,4,0,1,3,0,1,4
2776,0,4,3,0,0,3,0,0,1,4,0,2,1,4,2,1,4,3
2777,1,4,0,0,0,0,0,0,0,3,0,1,3,0,4,0,0,1
2778,0,2,3,0,0,1,0,0,1,4,1,4,1,0,2,0,0,4
2779,4,3,2,2,0,4,0,3,4,1,2,1,2,2,3,0,2,2
2780,0,3,1,0,0,0,0,0,0,1,0,4,1,0,1,1,0,2
2781,4,4,0,4,0,1,0,0,0,2,1,4,2,4,2,4,1,0
2782,3,4,1,4,1,4,0,0,0,3,1,2,2,3,1,4,4,0
2783,0,4,0,0,0,0,0,0,0,2,4,4,0,1,4,0,2,0
2784,0,1,0,0,1,0,0,3,4,3,4,4,4,2,4,0,1,0
2785,0,2,0,0,4,4,0,4,0,4,4,4,0,3,4,0,4,4
2786,3,3,2,4,0,3,0,0,1,2,1,2,3,0,2,1,0,1
2787,0,0,0,0,4,4,0,0,0,3,2,2,0,4,0,1,4,0
2788,0,3,3,0,0,0,0,1,4,3,1,2,0,2,4,0,1,1
2789,0,1,0,0,4,0,0,3,0,3,3,2,0,1,4,0,4,0
2790,0,4,0,0,0,1,0,2,1,3,4,4,0,3,2,0,1,0
2791,1,4,2,4,0,2,0,0,0,1,2,2,4,0,3,2,1,4
2792,0,1,0,0,1,0,0,0,0,3,3,3,3,0,1,1,2,1
2793,0,4,0,0,0,0,0,0,0,2,2,3,1,2,3,0,3,3
2794,0,1,4,0,0,1,0,0,0,3,4,1,2,1,3,3,1,0
2795,0,3,4,0,0,1,0,0,0,4,2,1,1,1,2,1,1,1
2796,4,2,1,4,0,1,0,0,0,3,4,2,1,1,1,4,0,4
2797,1,3,4,0,0,3,0,0,0,4,3,3,2,3,1,3,4,0
2798,1,0,0,0,1,0,0,2,0,4,3,4,1,2,1,0,2,0
2799,0,2,0,0,2,0,0,0,0,4,2,4,0,0,0,0,4,0
2800,4,4,3,1,0,3,0,0,1,3,4,4,1,1,3,3,0,4
2801,0,3,1,0,0,2,0,0,0,3,0,4,4,0,2,0,0,2
2802,0,2,3,0,4,3,0,0,0,4,4,3,0,2,1,0,1,2
2803,0,4,0,0,4,0,0,0,0,3,3,3,0,1,4,0,1,4
2804,4,4,4,3,0,1,0,0,4,2,0,3,1,0,1,4,0,4
2805,1,2,1,1,4,0,0,4,0,2,4,4,4,3,1,0,4,4
2806,1,2,0,0,0,4,0,0,3,3,1,2,4,2,3,0,2,0
2807,0,4,4,0,1,4,0,0,0,4,3,3,1,2,1,0,3,4
2808,2,1,4,3,4,2,0,0,1,3,1,2,2,1,4,1,1,1
2809,4,4,3,1,0,1,0,4,3,3,1,1,1,4,3,4,1,3
2810,4,2,3,0,0,4,0,0,0,2,4,4,2,0,2,4,4,1
2811,0,2,4,4,4,0,0,4,0,4,1,3,4,1,3,0,4,2
2812,0,2,2,0,4,1,0,0,0,2,2,4,4,0,3,1,0,4
2813,0,2,0,0,1,0,0,4,0,2,1,3,0,3,1,0,3,0
2814,0,3,1,0,3,4,0,0,0,3,3,1,0,2,2,0,3,0
2815,0,4,0,0,1,0,0,1,0,3,1,3,1,3,1,0,4,1
2816,0,0,4,0,1,1,0,1,0,2,3,3,0,4,4,1,1,4
2817,0,1,4,0,4,1,0,0,0,2,2,3,4,4,3,0,2,4
2818,1,2,4,3,0,1,4,0,3,2,1,1,2,0,1,1,0,1
2819,2,2,1,1,2,3,0,2,1,1,2,3,2,2,1,1,4,1
2820,3,3,0,0,0,1,0,0,1,3,1,2,1,0,1,4,0,1
2821,3,0,3,2,0,1,0,0,1,0,1,2,2,4,1,4,4,0
2822,0,1,1,1,0,1,0,0,0,4,4,4,1,2,3,2,2,4
2823,0,4,2,4,3,4,0,0,0,4,1,3,2,2,3,4,4,1
2824,4,2,1,0,0,1,0,0,1,2,4,2,1,4,1,2,4,2
2825,0,4,0,0,0,0,0,1,1,4,2,2,0,3,1,3,1,4
2826,2,1,1,0,3,1,0,4,3,1,3,1,2,3,1,2,1,1
2827,0,1,4,0,4,0,0,0,0,3,3,2,4,1,4,0,2,4
2828,0,2,3,4,0,4,0,0,0,4,0,4,3,0,3,4,0,4
2829,0,2,1,4,1,4,0,0,0,2,3,3,3,0,1,4,3,4
2830,4,3,4,0,0,3,0,0,0,4,0,2,4,0,1,2,0,0
2831,0,3,1,0,2,1,0,0,0,3,3,4,4,2,1,0,2,1
2832,0,3,0,0,0,2,0,0,1,3,1,2,4,4,3,1,3,3
2833,0,3,4,0,0,2,0,0,0,3,4,1,4,0,4,0,4,3
2834,4,3,4,0,0,3,0,1,0,2,3,3,4,2,4,1,1,4
2835,0,3,2,0,4,0,0,0,0,4,3,2,1,2,4,0,2,4
2836,0,3,3,4,1,1,0,0,1,2,1,1,1,4,2,2,1,0
2837,0,4,3,0,1,4,0,4,0,3,4,3,4,3,1,0,2,0
2838,1,3,3,4,0,1,0,0,0,3,0,1,3,1,3,2,1,1
2839,0,4,0,0,0,0,0,4,4,4,4,4,0,4,0,0,4,0
2840,0,3,0,0,1,4,0,3,4,3,3,2,0,2,4,0,1,0
2841,0,4,0,0,3,0,0,0,0,3,3,3,0,0,0,0,1,0
2842,0,1,0,0,0,1,0,0,0,3,1,3,0,1,0,0,1,0
2843,1,3,4,0,0,2,0,0,1,2,2,2,4,0,4,1,1,3
2844,0,1,0,0,4,1,0,4,0,2,4,3,1,4,4,0,2,4
2845,0,4,1,0,0,1,0,0,0,4,0,2,1,1,3,1,0,4
2846,4,1,2,0,0,1,0,4,1,3,4,4,2,0,2,3,0,1
2847,0,2,0,0,4,1,0,1,0,1,2,2,1,1,4,0,3,2
2848,0,2,4,0,1,1,0,1,1,4,1,1,4,4,3,0,1,4
2849,4,2,0,4,1,1,0,1,0,2,1,4,3,2,1,4,1,1
2850,0,3,0,0,4,1,0,3,0,1,2,1,0,2,1,0,3,0
2851,1,1,0,0,4,0,0,0,0,3,3,2,4,1,2,2,4,0
2852,0,1,3,1,0,2,0,0,1,3,0,3,3,0,1,1,0,2
2853,0,2,4,0,3,4,0,0,0,3,2,3,0,2,1,0,2,1
2854,0,1,4,0,1,2,0,0,4,3,4,2,0,2,4,0,4,0
2855,0,3,1,4,0,2,0,0,0,2,4,2,1,0,1,4,3,2
2856,2,3,1,1,0,1,0,0,4,4,1,4,1,4,2,3,4,0
2857,0,2,0,0,0,0,0,0,0,4,0,3,1,0,1,4,0,4
2858,0,3,0,0,0,0,0,3,0,2,1,2,0,3,1,0,1,0
2859,0,2,0,0,4,0,0,0,0,2,1,3,0,3,4,0,3,0
2860,0,4,0,1,1,4,0,0,0,4,1,2,0,1,1,0,0,0
2861,0,2,1,0,0,0,0,0,1,4,4,1,3,0,2,1,0,2
2862,0,2,1,0,2,1,0,0,1,4,1,2,1,0,1,4,3,4
2863,1,4,1,0,0,4,0,0,0,1,3,3,2,1,4,0,0,0
2864,0,4,4,4,0,3,0,0,0,3,1,3,1,1,4,4,2,3
2865,0,0,0,0,0,0,0,4,0,3,4,2,0,3,2,0,1,0
2866,0,2,0,0,4,4,0,4,0,2,2,2,4,3,4,0,2,0
2867,4,2,2,0,0,1,0,0,3,4,3,2,3,2,3,0,2,3
2868,4,4,4,3,0,1,0,0,1,4,4,4,1,4,1,3,3,0
2869,0,4,4,0,2,1,0,0,4,4,2,3,0,4,1,0,1,0
2870,4,4,3,4,0,4,0,0,0,4,4,3,4,1,4,4,0,4
2871,1,3,4,0,0,1,0,0,0,3,3,1,4,0,2,0,3,2
2872,0,1,0,0,0,0,0,1,4,3,3,2,0,2,0,4,3,4
2873,0,4,0,0,4,0,0,3,0,3,2,1,0,3,0,0,3,1
2874,0,1,0,0,1,4,0,0,0,3,1,1,4,3,1,4,3,0
2875,4,2,1,0,0,3,0,0,1,2,1,1,4,1,4,2,0,1
