CUSTNO,Frequency_가구인테리어/잡화_고가_증감여부,Frequency_가구인테리어/잡화_저가_증감여부,Frequency_가구인테리어/잡화_중가_증감여부,Frequency_가전/레저취미/멀티샵_고가_증감여부,Frequency_가전/레저취미/멀티샵_저가_증감여부,Frequency_가전/레저취미/멀티샵_중가_증감여부,Frequency_교육문화/아동_고가_증감여부,Frequency_교육문화/아동_저가_증감여부,Frequency_교육문화/아동_중가_증감여부,Frequency_식품/생활_고가_증감여부,Frequency_식품/생활_저가_증감여부,Frequency_식품/생활_중가_증감여부,Frequency_의류/이미용_고가_증감여부,Frequency_의류/이미용_저가_증감여부,Frequency_의류/이미용_중가_증감여부,Frequency_침구/주방_고가_증감여부,Frequency_침구/주방_저가_증감여부,Frequency_침구/주방_중가_증감여부
2281,0,1,0,0,0,0,0,1,0,2,3,4,0,3,1,0,2,0
2282,0,2,4,0,4,0,0,0,0,4,3,3,0,3,1,0,3,0
2283,0,4,1,0,4,4,0,4,0,1,4,3,0,2,1,0,2,0
2284,1,4,4,0,0,1,0,0,1,2,4,3,4,0,3,3,0,3
2285,0,1,0,0,4,0,0,1,0,2,3,1,4,1,1,0,3,1
2286,1,3,4,0,0,3,0,0,0,3,3,3,4,4,3,1,1,3
2287,3,2,4,0,0,1,0,0,0,3,0,4,3,0,3,2,0,4
2288,0,4,4,3,4,1,0,4,0,1,4,2,1,4,3,2,4,3
2289,0,1,0,0,0,1,0,0,4,1,0,1,1,0,3,2,0,1
2290,2,4,1,0,0,1,0,0,0,1,1,1,4,0,4,2,0,0
2291,0,0,1,0,1,0,0,0,0,4,4,4,0,3,0,0,4,1
2292,0,0,1,0,3,4,0,4,4,4,4,4,3,3,3,0,3,1
2293,3,4,2,4,0,4,0,0,0,4,1,3,3,0,3,4,0,4
2294,0,1,0,0,2,1,1,0,0,3,4,2,4,1,3,0,1,0
2295,0,4,3,1,0,2,0,0,3,1,4,3,3,4,4,3,4,3
2296,0,2,4,4,0,4,0,0,0,2,0,2,3,0,3,2,0,1
2297,0,4,1,0,0,0,0,0,0,3,4,3,4,1,3,0,4,1
2298,0,2,4,0,2,1,0,1,0,3,4,3,0,3,4,0,4,3
2299,0,1,0,0,4,1,0,4,0,4,3,2,0,2,1,0,3,4
2300,3,2,4,1,0,4,0,0,2,4,0,4,4,0,4,4,0,4
2301,2,2,1,3,4,2,0,0,1,2,2,2,1,4,2,2,2,2
2302,0,2,2,1,0,2,0,0,2,3,4,4,2,0,2,1,0,1
2303,0,1,4,0,0,0,4,1,4,3,4,4,0,1,4,0,3,1
2304,0,2,0,0,1,0,0,2,0,3,2,3,0,2,2,0,3,3
2305,0,3,3,0,0,1,0,0,2,2,1,1,1,0,1,1,0,4
2306,0,4,2,0,1,2,0,2,0,3,2,4,0,3,1,0,2,0
2307,0,4,0,0,4,0,0,0,0,2,2,2,0,2,0,0,4,0
2308,0,2,0,0,1,0,0,2,0,4,4,4,0,3,1,0,3,0
2309,4,3,1,3,0,2,0,0,0,3,2,3,2,1,1,1,1,3
2310,1,4,3,1,0,4,0,0,0,3,2,2,2,1,4,2,1,1
2311,1,1,4,2,0,2,0,0,0,1,3,3,2,0,3,1,0,0
2312,0,4,2,4,0,1,0,0,0,2,0,3,3,0,4,3,0,4
2313,0,1,2,0,0,1,0,4,3,3,1,1,3,4,1,2,4,4
2314,0,2,0,3,0,1,0,0,4,4,1,4,4,1,4,0,0,0
2315,1,3,1,4,0,2,0,4,0,3,1,2,3,2,3,4,1,2
2316,0,2,1,0,2,4,1,0,1,2,1,1,1,2,2,0,1,0
2317,0,0,1,0,0,0,0,0,0,1,2,2,0,2,0,0,3,0
2318,0,2,0,0,3,0,0,0,0,3,1,3,0,2,4,0,4,0
2319,1,1,2,2,0,2,0,0,0,4,4,3,2,1,1,1,1,1
2320,1,3,3,1,4,4,0,0,4,2,4,2,3,1,4,1,1,2
2321,0,1,0,0,0,3,0,0,4,1,2,1,1,3,2,0,1,0
2322,0,2,1,0,0,0,0,0,1,2,4,3,0,1,0,0,2,2
2323,3,2,0,4,0,1,0,0,0,4,4,4,0,0,3,0,4,0
2324,0,1,1,0,3,3,0,0,0,1,3,2,1,1,2,0,2,0
2325,0,1,4,0,1,0,0,0,1,0,3,4,0,2,2,0,3,4
2326,0,2,0,0,4,0,0,4,0,2,3,2,0,1,0,0,3,0
2327,3,3,4,4,0,1,0,0,0,4,4,3,4,0,4,0,1,4
2328,0,1,0,0,4,3,0,1,0,4,3,3,0,4,4,0,1,0
2329,1,2,2,0,0,2,0,0,1,1,4,1,2,1,2,4,0,4
2330,0,2,1,1,0,1,0,4,0,4,4,2,0,4,1,0,3,0
2331,0,2,0,0,4,0,0,0,0,2,2,2,0,4,0,0,2,0
2332,0,2,1,0,0,2,0,0,0,1,0,1,4,0,0,0,0,4
2333,0,3,4,0,2,1,0,0,0,3,1,1,3,4,1,0,1,2
2334,4,4,3,1,0,2,0,0,1,3,4,4,4,0,4,3,4,3
2335,1,1,2,0,0,2,0,0,0,3,3,4,4,0,1,1,0,3
2336,4,3,4,2,0,1,0,0,4,3,1,3,3,0,4,1,0,0
2337,1,1,3,4,0,1,0,0,1,4,0,2,2,0,3,0,0,0
2338,0,2,3,0,0,2,0,0,4,4,2,3,4,3,2,2,1,3
2339,4,2,0,4,0,1,0,0,0,2,1,2,1,0,1,0,0,0
2340,1,3,1,4,0,0,0,0,0,2,4,2,4,4,1,0,4,0
2341,0,2,1,0,4,0,0,0,1,4,2,2,1,2,1,1,3,0
2342,0,1,0,0,2,0,0,0,0,1,1,1,0,2,0,0,0,0
2343,2,2,3,0,3,4,0,2,4,1,1,2,2,3,1,1,3,1
2344,4,1,3,0,2,2,0,3,0,2,1,3,1,4,2,0,2,4
2345,3,4,1,1,0,3,0,0,0,4,4,4,4,0,4,4,3,4
2346,1,2,3,0,1,4,0,3,4,2,3,3,3,1,3,0,2,0
2347,0,0,0,0,0,0,0,2,1,2,3,3,0,2,4,0,1,1
2348,0,1,0,0,0,0,0,1,0,4,1,1,0,2,0,0,1,0
2349,0,2,0,0,4,1,0,0,0,4,1,2,0,1,0,0,4,0
2350,0,1,1,0,1,0,0,0,0,4,1,2,0,2,1,0,3,1
2351,0,2,1,0,0,1,0,0,0,2,3,2,1,3,2,4,3,1
2352,0,4,0,0,3,0,0,0,0,4,1,3,4,4,4,0,2,0
2353,0,1,1,1,0,3,0,1,4,3,2,2,4,4,2,3,2,3
2354,4,4,4,0,0,4,0,0,1,4,0,4,4,0,4,3,0,2
2355,0,4,0,0,4,0,0,0,0,4,4,4,0,1,0,0,4,0
2356,0,1,1,0,2,0,0,0,0,1,2,1,0,1,0,0,1,4
2357,0,0,0,0,4,0,0,0,0,2,1,3,0,4,0,0,3,0
2358,0,2,0,0,0,0,0,0,0,2,1,2,4,1,0,0,0,0
2359,0,1,0,0,0,0,0,2,0,3,1,1,0,1,3,0,1,0
2360,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
2361,0,2,4,0,0,4,0,0,0,2,4,3,2,0,1,0,0,0
2362,0,3,2,1,0,2,1,0,2,2,1,2,3,1,2,4,4,1
2363,4,3,0,0,1,0,0,0,0,4,4,3,0,1,4,0,0,0
2364,4,4,1,3,2,3,0,2,0,1,4,3,4,1,2,2,3,1
2365,0,2,2,3,0,2,0,0,3,3,1,1,1,0,1,2,0,3
2367,0,0,0,0,2,1,0,4,0,2,1,1,1,2,0,0,2,0
2368,3,3,3,0,0,4,0,1,4,1,1,3,3,2,4,1,3,4
2369,0,3,1,0,4,4,0,1,0,4,3,1,1,3,1,0,4,0
2370,2,3,3,4,0,4,0,0,3,3,0,4,3,0,1,4,0,3
2371,0,2,0,0,4,0,0,4,0,3,3,2,0,3,1,0,4,1
2372,4,2,3,0,0,1,0,0,0,2,1,3,4,0,1,0,0,0
2373,3,2,1,1,0,1,0,2,0,2,2,3,1,4,1,1,2,1
2374,1,1,1,0,0,1,0,4,0,1,1,1,3,1,3,0,1,0
2375,4,0,1,1,0,2,0,0,4,2,4,3,3,0,2,0,0,0
2376,1,3,3,0,0,2,0,0,0,1,0,1,4,0,4,3,4,3
2377,0,2,4,0,1,0,0,1,0,4,2,2,0,2,1,0,1,1
2378,0,3,4,0,0,4,0,4,0,4,1,3,4,3,4,4,1,2
2379,0,0,0,0,3,0,0,0,0,4,4,3,0,4,0,0,0,0
2380,4,3,0,0,0,4,0,1,4,3,1,2,3,1,4,4,2,3
2381,0,4,0,0,4,0,4,2,1,4,4,2,0,2,0,0,2,0
2382,0,1,1,0,1,0,0,4,1,3,2,3,3,3,1,0,3,0
2383,3,4,2,0,4,1,0,0,4,1,4,3,4,0,2,1,1,3
2384,3,1,4,1,0,2,0,0,1,1,0,2,1,0,3,1,0,4
2385,1,2,1,3,1,3,0,0,0,3,2,4,2,3,1,4,1,4
2386,0,3,3,0,0,0,0,0,0,2,1,2,1,4,2,0,0,1
2387,0,4,4,0,0,0,0,0,0,1,1,1,4,0,2,0,0,0
2388,0,2,0,0,1,0,0,0,0,2,3,4,0,0,4,0,1,0
2389,1,2,3,4,0,2,0,0,0,4,1,1,0,0,3,2,0,2
2390,2,3,2,0,0,1,0,0,1,1,2,1,3,0,4,4,4,0
2391,1,3,2,0,0,3,0,0,0,3,0,2,1,0,4,3,0,1
2392,0,3,4,1,0,1,0,1,0,1,2,2,2,1,3,3,3,0
2393,1,4,2,2,4,3,0,1,0,4,2,3,3,2,3,2,3,1
2394,4,2,4,1,1,4,0,4,3,1,1,3,3,1,3,1,1,4
2395,0,2,4,0,0,0,0,0,4,3,2,3,0,3,4,0,4,0
2396,2,1,1,3,0,4,0,0,0,3,4,4,4,0,4,0,0,4
2397,0,4,0,0,3,0,0,1,0,0,1,3,0,3,4,0,2,3
2398,0,2,0,0,4,0,0,3,0,2,1,1,0,2,1,0,3,0
2399,0,3,0,0,0,0,0,0,0,2,4,4,0,0,0,1,0,4
2400,0,4,3,0,0,1,0,0,3,4,1,4,3,0,1,3,1,0
2401,0,4,0,0,2,0,0,0,0,2,2,1,0,3,0,0,4,0
2402,4,2,2,0,0,0,0,0,2,2,4,3,4,4,2,4,4,4
2403,0,1,0,0,1,0,4,2,0,4,1,2,0,2,3,0,3,0
2404,4,3,3,4,0,1,0,0,0,4,0,4,0,0,2,4,0,0
2405,0,2,0,0,4,0,0,0,0,3,2,3,0,3,0,0,2,0
2406,0,1,0,0,2,0,0,0,1,4,4,3,1,3,4,0,1,0
2407,0,2,0,0,2,1,0,4,4,1,3,3,0,2,1,0,2,0
2408,0,1,0,0,4,0,0,0,0,3,3,3,0,2,4,0,3,0
2409,1,3,3,2,0,4,0,0,0,3,0,2,2,0,3,1,0,4
2410,0,0,4,0,0,4,0,0,0,2,2,2,0,1,0,0,4,0
2411,3,3,4,3,0,3,0,0,0,2,3,1,1,1,4,3,4,4
2412,4,2,2,1,4,3,0,0,2,1,4,3,4,4,3,2,0,1
2413,0,1,1,0,0,1,0,4,0,4,2,1,2,0,3,0,0,4
2414,4,1,1,3,1,2,0,4,0,4,1,3,3,2,3,4,4,2
2415,0,4,0,0,1,1,1,1,4,1,1,1,0,4,4,0,4,0
2416,1,4,0,0,0,3,0,0,3,4,4,4,1,0,1,1,4,1
2417,0,2,0,0,0,0,0,4,0,3,3,4,0,4,0,0,4,0
2418,0,2,1,0,1,0,0,0,0,3,2,2,4,4,2,0,2,0
2419,0,1,0,1,0,0,0,0,0,4,4,4,0,2,1,0,2,0
2420,1,3,2,4,2,1,0,4,4,3,4,3,1,1,2,3,4,4
2421,0,2,1,0,3,0,0,0,0,4,3,3,3,1,0,0,4,0
2422,2,1,4,1,2,2,0,4,3,2,4,4,0,4,1,4,0,1
2423,4,2,2,4,0,4,0,0,0,4,0,4,2,0,3,1,0,4
2424,0,1,0,0,4,0,0,2,0,3,2,3,0,1,1,0,1,0
2425,0,2,4,4,0,3,0,0,0,2,0,2,2,0,1,0,0,3
2426,0,1,0,0,0,1,0,0,1,2,1,2,0,0,4,0,0,1
2427,0,3,3,0,0,3,0,0,0,3,4,3,4,0,4,4,1,4
2428,1,3,1,0,0,0,0,0,4,2,2,3,2,2,2,2,2,1
2429,4,2,2,4,0,2,0,0,3,2,4,4,4,4,2,3,0,4
2430,3,2,3,1,0,2,0,0,0,4,2,2,3,2,3,1,2,4
2431,1,3,0,0,0,3,0,0,0,1,1,1,4,1,4,3,1,0
2432,0,2,4,0,2,4,0,0,0,2,4,3,3,2,4,1,2,4
2433,1,2,2,0,0,2,0,0,0,1,1,1,3,4,4,4,2,4
2434,0,2,4,0,0,3,0,4,0,3,0,3,1,0,1,0,0,3
2435,1,1,3,3,0,1,0,0,0,4,3,4,2,2,1,1,2,2
2436,0,4,4,0,4,1,0,0,0,4,1,2,0,2,4,0,3,0
2437,4,1,4,2,1,1,0,0,0,4,1,3,2,4,1,0,0,0
2438,0,2,3,1,0,2,0,0,0,4,3,1,1,2,2,1,1,1
2439,1,1,4,4,1,1,0,0,1,1,4,2,1,1,1,1,4,0
2440,4,2,1,2,3,4,0,0,0,2,2,3,0,4,2,1,4,0
2441,0,4,0,0,1,0,0,1,0,2,3,2,0,1,1,0,1,4
2442,0,1,4,0,1,0,0,0,0,2,4,1,0,4,0,0,2,0
2443,3,2,4,3,0,1,0,0,1,4,4,4,1,0,1,4,4,0
2444,0,4,1,0,2,4,0,0,0,3,4,2,0,3,2,0,1,0
2445,0,1,0,0,4,1,0,4,0,2,4,3,0,3,1,0,2,0
2446,4,4,4,2,0,3,0,0,0,3,0,4,4,0,4,4,0,2
2447,0,2,0,0,1,0,0,0,0,3,4,2,0,1,1,0,2,4
2448,0,1,4,0,1,0,0,0,0,2,2,3,0,2,4,0,3,0
2449,1,4,1,0,0,3,0,1,0,3,1,3,2,0,4,0,0,0
2450,0,0,3,0,0,4,0,0,0,1,1,4,0,0,1,4,4,0
2451,3,2,2,0,0,1,0,0,1,2,0,4,2,0,2,3,0,2
2452,0,4,0,0,4,4,0,4,0,4,3,4,0,4,1,0,1,0
2453,4,2,4,0,0,1,0,0,0,1,1,1,1,4,2,1,0,4
2454,0,4,0,0,0,0,0,4,0,2,1,1,0,1,0,0,4,0
2455,0,2,0,0,1,0,0,2,3,2,2,3,0,2,0,0,2,0
2456,1,3,1,2,4,1,0,0,4,2,4,4,2,4,3,4,4,4
2457,3,0,3,1,0,4,0,0,0,4,0,4,4,0,2,3,0,3
2458,1,2,1,1,0,1,1,0,3,4,4,2,1,1,1,1,4,1
2459,0,4,4,0,2,4,0,2,0,4,3,3,1,3,4,0,1,1
2460,2,3,2,4,2,2,0,1,4,4,4,4,3,1,4,3,4,2
2461,1,2,2,4,0,2,0,1,0,3,2,3,2,4,3,2,2,3
2462,0,1,3,3,0,3,0,0,0,4,4,4,4,4,4,3,4,0
2463,1,1,3,0,4,4,0,2,0,2,1,2,1,0,1,1,4,1
2464,0,3,0,1,0,1,0,0,2,1,4,4,2,0,3,1,1,1
2465,0,1,1,2,0,4,0,0,2,1,4,1,3,0,2,3,0,2
2466,0,4,0,0,1,0,0,0,2,2,3,3,0,2,0,0,1,0
2467,0,3,0,0,4,0,0,0,0,3,3,4,0,2,0,0,1,0
2468,0,3,4,0,0,2,0,0,0,1,4,2,4,0,3,4,0,1
2469,0,2,2,0,2,1,0,2,0,4,3,2,1,3,4,0,4,4
2470,0,2,0,0,2,0,0,4,0,3,2,4,4,3,1,0,2,1
2471,1,2,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1
2472,1,0,4,4,0,4,0,0,0,3,4,1,2,0,3,4,0,3
2473,1,1,2,1,0,2,0,0,0,3,4,4,2,4,3,1,0,4
2474,1,2,2,0,0,2,0,0,0,1,4,1,1,0,4,4,0,0
2475,0,1,4,0,2,0,0,2,4,3,3,1,0,1,1,1,2,1
2476,0,4,4,0,3,4,0,0,0,2,2,2,4,1,4,0,4,0
2477,4,3,1,1,0,4,0,0,0,1,1,1,2,1,1,2,4,1
2478,4,4,2,4,4,2,0,0,0,4,4,3,4,1,4,4,2,4
2479,1,4,0,0,3,0,0,0,0,1,3,2,1,2,0,0,1,0
2480,0,2,1,0,2,1,0,3,1,2,1,2,0,4,1,1,4,1
2481,4,2,4,0,0,2,0,0,0,4,4,4,1,0,4,2,0,4
2482,0,2,0,0,0,0,0,0,0,1,4,1,1,0,4,0,0,0
2483,0,3,0,0,1,0,0,4,3,3,4,3,0,4,4,0,2,1
2484,0,2,4,3,0,4,0,0,1,2,2,4,2,0,2,1,4,2
2485,3,2,4,0,0,4,0,0,4,2,0,3,4,0,4,1,0,4
2486,3,4,2,1,0,4,0,0,4,4,2,3,1,2,2,2,4,1
2487,0,4,4,0,1,0,0,0,0,3,3,3,1,3,2,3,4,4
2488,1,1,3,0,0,3,0,0,1,1,1,1,2,2,3,1,0,0
2489,0,4,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,0
2490,0,2,4,1,0,2,0,0,3,3,1,1,3,4,1,1,1,1
2491,0,1,0,0,1,0,0,4,0,2,4,2,1,1,1,0,1,4
2492,0,4,3,0,3,0,0,4,4,3,1,4,1,1,1,0,2,0
2493,3,1,2,0,0,3,0,0,0,1,4,3,2,0,4,2,0,0
2494,4,2,2,3,1,2,0,0,4,1,1,1,1,1,3,1,1,3
2495,0,1,4,0,0,4,0,0,1,2,3,2,2,1,2,2,3,4
2496,1,1,1,1,0,1,0,1,2,3,0,1,1,0,1,1,0,1
2497,4,1,0,0,0,4,0,0,0,3,0,1,4,0,1,3,0,2
2498,1,3,2,4,0,1,0,0,0,3,0,4,1,0,4,4,0,3
2499,3,2,3,0,0,1,0,1,0,4,4,2,3,0,2,0,0,0
2500,0,4,0,0,0,0,0,0,0,4,1,2,0,4,0,0,0,0
2501,0,2,2,3,0,4,0,0,4,3,4,2,4,1,4,4,4,3
2502,4,4,1,2,4,3,0,0,0,3,4,4,3,4,4,1,4,1
2503,3,4,2,0,0,2,0,0,0,4,4,4,4,0,3,4,0,1
2504,0,2,4,1,0,1,0,0,0,2,3,3,2,0,1,1,4,1
2505,1,4,1,0,4,3,0,2,0,4,2,2,3,3,3,4,1,3
2506,3,3,3,0,0,1,0,0,0,4,0,1,3,1,2,3,0,3
2507,1,1,1,0,1,3,0,1,0,2,2,2,3,1,1,0,2,3
2508,0,4,0,0,4,1,0,0,0,4,3,3,0,3,2,0,1,0
2509,0,4,3,0,0,3,0,0,4,3,2,1,1,1,2,4,3,0
2510,4,4,0,2,0,2,0,0,4,3,4,3,3,0,2,4,0,3
2511,0,4,0,0,1,0,0,0,0,4,3,4,0,0,0,0,2,0
2512,0,4,1,0,2,0,0,0,0,4,2,3,0,4,4,0,0,0
2513,2,2,3,4,0,1,0,0,0,1,4,1,1,0,1,4,0,4
2514,0,2,4,4,2,3,0,0,4,3,1,2,1,3,4,1,1,4
2515,4,2,4,0,3,1,0,0,0,4,3,4,3,0,4,3,4,3
2516,0,1,1,0,0,0,0,4,0,1,4,2,1,1,1,0,4,0
2517,0,3,2,4,4,1,0,0,1,3,4,2,3,4,2,0,4,0
2518,0,3,4,0,1,1,0,3,0,2,3,2,4,1,2,0,2,0
2519,0,1,1,0,0,0,0,3,0,3,4,2,0,3,2,0,3,4
2520,0,2,1,0,0,3,0,4,1,2,1,2,1,4,2,0,1,0
2521,2,4,3,1,1,4,0,0,0,4,4,4,1,4,1,1,4,2
2522,3,2,3,1,0,2,0,0,0,2,0,1,2,0,4,3,0,3
2523,0,1,0,0,0,1,0,0,1,0,4,1,3,4,3,4,0,1
2524,0,2,4,0,3,4,0,2,1,4,3,2,0,3,4,4,1,0
2525,0,4,0,4,0,4,0,0,4,1,4,3,0,0,4,1,0,3
2526,0,4,4,1,0,4,0,0,0,2,4,4,3,0,2,1,4,4
2527,3,3,2,0,0,0,0,0,1,2,0,2,2,0,4,2,0,4
2528,0,2,3,0,0,0,0,1,0,2,3,4,1,4,3,0,3,4
2529,1,3,1,0,0,4,0,0,1,3,4,4,4,2,3,0,3,2
2530,0,2,4,0,0,0,0,0,0,3,2,2,0,1,1,0,4,0
2531,0,1,0,0,2,1,4,0,4,2,2,2,4,2,2,4,3,0
2532,0,3,4,0,0,0,0,0,0,2,3,2,0,1,4,0,0,0
2533,0,3,0,0,3,0,1,4,0,3,3,3,0,2,2,0,3,4
2534,3,3,1,3,0,2,0,0,1,2,0,1,2,4,3,1,0,2
2535,0,2,0,0,1,0,0,2,0,4,1,1,0,1,1,0,1,4
2536,0,1,2,0,2,0,0,0,0,4,1,1,4,3,2,0,4,4
2537,0,0,0,0,0,0,0,2,4,4,3,4,0,1,3,0,2,0
2538,3,1,4,1,1,1,0,1,0,1,2,1,2,3,3,1,1,1
2539,0,3,3,0,0,4,0,0,4,1,4,4,4,0,3,3,4,3
2540,4,3,4,3,2,2,0,1,0,3,2,4,3,1,4,2,1,3
2541,2,4,2,2,0,4,0,0,1,3,0,1,1,0,3,4,1,1
2542,0,4,3,0,1,1,0,2,4,4,3,3,4,1,1,4,2,3
2543,4,4,3,0,0,4,0,0,0,4,4,4,4,4,4,0,4,0
2544,4,1,2,4,0,2,4,0,3,2,3,2,1,4,1,4,1,2
2545,0,4,0,0,0,0,0,0,0,2,4,4,0,4,4,0,3,0
2546,0,3,3,0,0,1,0,0,4,2,4,3,4,0,3,3,0,3
2547,0,3,1,0,2,0,0,0,0,3,3,3,0,3,1,0,2,0
2548,0,3,4,1,0,4,0,0,0,2,4,3,2,4,3,3,0,2
2549,0,4,0,0,0,0,0,0,0,2,1,3,0,3,0,0,2,0
2550,1,3,0,0,1,0,0,4,0,3,2,2,3,3,3,0,1,1
2551,0,4,0,0,2,0,0,4,4,4,2,2,0,4,2,0,2,0
2552,0,4,3,3,4,2,0,1,1,1,1,1,1,3,2,4,4,4
2553,1,1,4,0,0,0,0,1,0,4,1,1,2,1,1,0,1,1
2554,0,3,0,0,1,1,0,1,4,2,4,4,4,3,4,0,4,3
2555,0,2,0,0,4,4,0,4,2,4,4,4,1,2,0,1,2,1
2556,0,1,1,0,0,1,0,0,0,1,1,1,1,0,3,1,1,0
2557,3,4,2,1,4,2,0,4,4,4,4,4,4,4,2,1,4,2
2558,0,2,3,3,0,3,0,0,0,2,0,1,1,0,4,1,0,2
2559,4,3,1,2,0,1,0,0,0,2,0,4,1,0,1,2,0,4
2560,1,0,0,0,3,4,0,0,0,4,2,2,0,2,4,0,4,0
2561,4,2,2,1,0,3,0,0,0,3,1,2,4,0,1,3,0,4
2562,4,1,0,0,0,0,0,4,0,1,3,1,0,1,3,0,4,0
2563,0,2,4,0,4,4,0,4,4,4,4,4,0,4,4,0,4,4
2564,0,1,1,0,1,2,0,0,0,4,4,3,0,4,3,0,1,0
2565,0,3,0,0,1,1,0,1,4,2,4,4,0,1,2,0,3,4
2566,4,4,2,4,4,3,0,0,0,3,4,3,1,4,2,2,0,2
2567,0,3,0,0,2,0,0,4,3,4,1,2,0,3,4,0,2,0
2568,0,1,4,0,0,0,0,4,0,4,2,3,0,4,3,0,1,0
2569,0,2,1,0,0,4,0,0,3,2,1,1,0,0,4,1,0,4
2570,2,4,3,4,4,2,0,0,0,1,1,3,1,2,2,3,1,2
2571,0,4,4,1,1,1,0,4,3,1,2,2,1,3,3,3,2,4
2572,0,2,3,3,0,1,0,0,0,2,4,3,4,2,3,3,4,3
2573,1,1,0,3,0,1,4,4,1,0,1,1,1,1,1,2,0,0
2574,3,2,4,4,0,3,0,0,0,1,1,1,3,0,2,0,4,4
2575,3,2,3,2,0,3,0,0,0,2,1,2,3,4,2,4,4,1
2576,0,4,2,0,4,3,0,2,1,3,3,2,0,1,4,0,2,1
2577,0,2,0,0,2,0,0,0,0,4,4,2,0,2,4,0,2,3
2578,4,3,3,0,4,4,0,0,4,3,3,2,1,1,1,4,0,3
2579,0,1,0,0,4,1,0,0,0,4,4,4,3,3,1,0,3,0
2580,4,1,4,2,0,3,0,0,1,0,0,4,2,0,4,3,0,2
2581,0,4,2,1,0,3,0,0,1,3,1,2,2,0,3,1,0,3
2582,0,0,0,0,2,0,0,1,1,2,4,2,0,1,1,0,2,3
2583,4,3,1,0,0,4,0,0,0,3,4,3,1,0,1,1,0,4
2584,0,1,1,0,1,2,1,3,1,1,1,1,4,2,4,0,1,0
2585,0,1,3,0,2,0,0,0,0,4,3,3,1,4,3,0,4,0
2586,0,2,1,1,0,3,0,0,0,2,3,2,1,2,3,0,2,3
2587,1,2,3,2,0,4,0,0,0,2,4,2,3,4,2,3,4,3
2588,0,0,0,0,4,0,0,3,3,1,2,1,0,2,1,0,2,0
2589,0,1,0,0,2,4,0,1,0,1,4,3,0,1,4,0,2,1
2590,0,3,1,1,0,3,0,0,4,1,1,1,2,3,4,2,2,3
2591,2,2,1,3,0,0,0,0,0,1,2,1,4,1,3,2,1,3
2592,0,4,2,1,1,1,0,0,2,1,4,4,2,1,3,2,0,3
2593,4,2,3,2,0,4,0,0,0,2,1,1,2,1,4,1,0,1
2594,0,4,1,0,2,0,0,0,0,2,1,2,0,2,0,0,4,0
2595,3,1,1,0,1,1,0,0,0,1,3,1,2,2,2,0,0,0
2596,0,4,0,0,2,0,0,0,0,4,4,2,4,2,1,0,2,3
2597,0,2,0,0,4,4,0,0,0,1,1,2,3,0,4,1,1,4
2598,2,0,1,2,0,1,0,0,0,2,4,2,3,0,1,1,0,1
2599,0,2,1,0,0,1,0,0,0,1,2,1,0,1,2,0,2,0
2600,0,4,0,0,4,4,0,3,0,3,1,3,0,3,0,0,3,0
2601,1,1,4,2,0,4,0,1,0,3,3,3,4,2,3,1,3,0
2602,4,2,3,0,0,0,0,4,0,2,1,3,1,4,4,1,1,4
2603,0,2,0,0,4,0,0,0,0,1,2,1,0,4,0,0,1,0
2604,1,1,3,2,0,3,0,0,0,1,3,4,3,4,2,1,4,0
2605,0,2,2,0,0,1,0,0,0,2,0,2,2,0,1,0,0,0
2606,0,2,4,0,4,0,0,2,4,1,1,1,0,2,0,0,2,4
2607,0,1,0,0,4,0,0,1,0,2,1,1,0,1,3,0,2,0
2608,0,1,2,2,4,0,0,0,0,2,4,4,2,4,1,3,0,4
2609,0,1,1,0,4,4,0,0,0,1,1,3,3,1,2,0,4,0
2610,0,1,0,0,4,0,0,4,4,3,2,2,3,1,0,0,1,0
2611,0,2,0,0,1,0,0,0,0,3,3,2,0,1,0,0,3,0
2612,4,3,3,1,0,4,0,0,4,4,4,4,3,0,3,1,0,0
2613,0,4,3,0,0,2,0,0,1,4,4,3,2,2,4,2,1,1
2614,0,2,0,0,0,0,0,0,0,4,4,2,1,1,1,0,1,0
2615,0,2,1,0,0,1,0,0,0,2,0,1,1,0,2,1,0,0
2616,0,3,0,3,0,3,0,0,3,3,4,3,3,4,2,4,4,0
2617,0,1,2,1,0,1,0,1,0,4,2,1,0,3,1,0,2,1
2618,0,1,4,0,1,0,0,1,4,2,1,2,0,1,4,0,2,4
2619,0,3,3,4,0,4,0,0,0,4,0,4,4,0,4,4,0,4
2620,0,4,0,0,2,0,1,4,3,3,2,3,0,1,1,0,2,0
2622,0,2,0,0,1,4,0,3,0,1,2,2,0,1,3,0,4,0
2623,3,2,1,0,0,3,0,0,3,4,0,4,1,0,3,3,0,4
2624,0,1,4,0,0,1,0,0,1,1,0,1,2,0,4,2,0,1
2625,0,3,4,3,0,1,0,0,0,3,4,4,3,3,2,2,4,3
2626,0,2,4,0,1,2,0,0,0,1,0,1,4,0,2,4,0,4
2627,0,3,3,0,0,1,0,0,0,1,0,1,2,2,3,0,0,0
2628,0,4,0,0,4,0,0,0,0,4,2,2,1,1,0,0,1,0
2629,1,1,3,0,4,4,0,4,0,1,2,1,2,2,4,4,3,0
2630,0,1,0,0,0,1,0,0,3,3,4,4,4,1,0,0,3,0
