CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
4127,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,1,0,3,0,2,4,0,0,2,0,0,0,4,0,2,2,0,0,0,0,4
4128,-1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,-4,0,4,2,0,0,2,0,0,2,2,2,0,0,4,2,0,2,4
4129,-1,1,2,0,0,1,0,3,3,0,0,0,-1,2,0,2,0,4,0,0,0,0,0,6,0,6,6,0,2,2,0,6,6,4,4,2
4130,0,0,0,0,0,-1,0,0,1,2,1,-1,0,1,1,0,1,-1,0,2,0,0,10,2,0,4,2,2,0,2,0,0,0,0,0,0
4131,0,0,-1,-3,-1,1,0,0,0,-1,-1,-1,-1,0,-2,2,0,0,0,2,0,0,2,0,0,0,0,2,2,2,4,2,2,4,0,0
4132,0,1,1,0,0,-1,0,2,0,-1,0,0,0,0,-1,0,1,0,0,0,2,0,2,0,0,4,0,0,0,0,0,2,0,0,2,0
4133,0,-1,-1,1,0,4,0,0,0,1,0,0,2,-1,0,0,0,1,0,2,6,2,0,8,0,2,0,2,2,6,0,2,0,4,4,2
4134,0,-1,1,-1,-3,1,0,0,1,-1,1,1,-1,-1,-1,0,-2,0,2,4,0,2,0,0,0,0,2,2,2,0,4,0,2,10,0,0
4135,-5,-2,-1,1,0,1,0,0,-1,0,0,1,1,0,-1,0,0,3,10,6,0,4,0,0,0,0,2,2,0,4,0,0,2,0,0,2
4136,0,-1,0,0,0,0,0,0,0,0,-2,1,-1,0,-1,-1,-1,-2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0
4137,0,0,1,0,-2,-1,0,2,0,-2,0,-1,-1,0,0,0,1,0,2,2,0,0,2,0,0,0,0,2,0,2,2,0,2,0,2,0
4138,0,0,0,0,0,1,0,0,-1,-1,-1,3,-3,-1,-1,-2,0,1,2,8,2,0,0,0,0,0,2,0,2,2,2,0,0,2,0,6
4139,-2,1,-2,1,0,1,0,-1,1,1,0,-1,-2,0,0,2,0,0,0,0,0,8,0,4,2,0,4,2,0,4,2,2,0,4,0,2
4140,-2,2,-4,3,0,2,0,0,1,1,1,-1,-1,0,-2,-5,0,6,0,10,4,8,0,2,0,0,2,2,2,0,2,0,2,0,0,8
4141,-2,-1,2,0,1,3,0,0,3,0,1,0,-1,-1,0,-2,1,-3,0,2,2,0,2,10,0,0,0,2,2,0,2,6,2,8,2,0
4142,-1,0,3,-5,5,2,0,1,1,1,-2,-1,2,5,0,-1,2,-2,6,2,10,0,12,4,0,4,2,2,0,2,4,6,0,0,6,0
4143,0,-2,-1,0,-1,-2,0,0,0,-1,0,-1,-2,-1,1,0,-1,-2,0,2,2,0,0,2,0,0,0,2,0,2,4,0,0,12,0,4
4144,0,2,1,0,0,1,0,-1,-1,-1,0,0,0,-1,1,0,0,3,0,4,0,0,6,2,0,4,6,0,0,0,0,2,4,0,2,6
4145,0,0,-3,0,2,1,-2,1,-1,2,3,2,0,0,-2,0,2,0,0,4,0,0,4,2,0,0,2,2,4,2,0,0,0,0,4,0
4146,0,-2,-3,0,0,-2,0,0,0,-6,-2,-3,0,-3,-1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,6,0
4147,0,1,2,0,0,-2,0,0,1,0,0,0,1,0,0,-3,0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4
4148,0,-2,-2,0,1,1,0,-2,-2,0,0,-2,2,-1,0,0,-2,1,0,2,4,0,2,2,0,0,0,2,2,2,2,0,0,0,0,2
4149,0,2,0,0,-1,1,0,0,0,-1,-1,1,0,1,0,0,2,0,0,0,0,0,4,2,0,0,0,2,0,0,0,2,0,0,2,0
4150,0,-1,0,0,3,-2,0,1,-1,0,0,1,-1,1,-2,0,0,0,0,4,0,0,6,2,0,2,0,2,2,2,0,2,0,0,6,0
4151,0,1,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,-2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
4152,0,1,2,0,0,0,-1,-1,1,-1,-3,-2,3,1,1,0,2,-3,0,4,4,0,2,4,0,2,4,2,2,0,6,0,2,0,6,0
4153,2,3,2,-1,0,0,-2,-3,0,-1,1,-1,-1,0,1,1,1,4,0,2,2,0,0,2,0,0,8,0,0,2,2,2,2,2,0,0
4154,0,1,0,0,0,0,0,2,0,-2,0,1,0,-1,0,0,0,-2,2,0,8,0,4,6,0,0,0,2,0,0,2,6,4,0,4,0
4155,0,-2,1,2,0,1,0,0,-2,0,1,0,1,0,0,3,0,-2,0,0,4,2,0,4,0,0,0,0,0,2,2,0,2,6,0,2
4156,-3,-1,1,0,0,4,2,0,0,4,1,-1,-1,0,3,2,0,3,4,2,2,6,0,6,4,0,6,4,2,2,4,6,6,6,6,2
4157,0,6,3,0,0,2,0,0,0,2,0,1,1,1,0,0,-1,3,0,6,2,0,2,4,0,0,0,0,2,0,2,2,4,0,2,6
4158,4,3,0,0,0,-1,0,-1,-1,2,0,2,0,4,-1,0,2,3,2,4,2,0,8,8,0,2,2,2,0,4,2,10,2,0,4,6
4159,0,-2,0,0,2,-1,0,0,-1,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
4160,0,2,0,0,2,1,0,0,0,-1,2,1,0,0,0,0,2,0,0,4,4,0,0,2,0,0,2,0,2,2,2,0,0,0,4,0
4161,-2,-4,2,0,0,1,0,0,-2,2,0,1,-1,0,1,2,0,1,0,6,4,0,0,0,0,0,0,2,2,0,2,0,0,2,0,4
4162,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,2,2,4
4163,0,0,-2,0,-1,1,0,0,0,0,-1,-2,-1,0,1,0,-2,0,0,6,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0
4164,0,2,2,0,-1,0,0,0,-1,1,-1,0,0,0,-1,1,1,1,0,0,2,0,10,4,0,0,0,2,2,0,0,0,2,2,0,2
4165,3,0,3,0,0,0,0,0,0,-4,1,0,2,0,1,0,0,0,2,2,4,0,0,4,0,0,0,0,2,2,2,0,2,0,0,0
4166,-2,-2,-3,0,0,0,0,0,2,3,0,1,1,0,1,-1,0,0,0,8,2,6,0,4,0,0,4,4,0,2,0,0,2,2,0,4
4167,-1,0,-2,-2,0,-2,0,0,0,0,0,0,-4,-2,1,0,0,0,0,4,4,4,0,4,0,0,0,0,2,2,4,2,0,0,0,4
4168,0,0,0,0,3,2,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,10,2,4,4,2,0,0,2,2,0,4,0,0,2,0
4169,1,-2,1,0,0,1,0,0,0,1,-1,1,-2,0,-3,0,0,2,2,2,4,0,0,2,0,0,0,2,0,6,0,0,0,0,0,4
4170,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0
4171,0,0,1,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,2,0,0,2,0,0,0
4172,3,2,-2,0,1,1,0,0,-1,-1,1,-1,0,1,0,0,0,0,6,4,2,0,4,4,0,0,0,2,2,0,2,2,0,0,2,0
4173,0,0,-1,0,-5,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0
4174,3,-1,-2,0,0,2,0,0,4,2,1,0,0,-1,1,-2,0,0,2,2,6,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2
4175,0,-4,-3,0,0,1,0,0,0,0,1,1,2,1,1,3,4,3,4,0,0,2,0,0,0,0,0,2,0,0,4,2,2,12,4,12
4176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,1,0,0,0,0,6,0,0,2,0,0,2,2,0,0,2,0,6,2
4177,1,-1,-2,1,0,-2,0,0,0,1,0,0,1,0,-1,0,1,0,4,0,2,2,0,4,0,0,0,4,2,0,2,2,6,2,0,0
4178,6,-2,-3,-1,0,-2,0,0,0,-1,0,0,1,3,-1,3,-1,1,8,8,0,4,0,0,0,0,0,4,0,0,2,6,0,2,0,6
4179,-1,0,0,0,-1,-1,0,2,0,1,-1,2,0,1,-1,0,2,4,0,0,0,0,2,0,0,4,0,2,0,2,2,0,2,0,2,12
4180,0,0,0,0,-1,0,0,0,0,1,0,1,0,-1,0,0,1,0,0,0,0,0,8,0,0,6,0,2,0,0,0,0,0,0,0,0
4181,0,0,3,1,-2,2,0,0,0,2,-1,0,0,-1,1,0,0,1,0,2,0,2,0,6,0,0,0,2,2,2,2,0,2,2,0,0
4182,-1,-1,-4,0,-3,0,0,-1,0,-5,0,-1,0,0,-1,-3,0,0,0,2,0,4,0,4,0,0,4,6,2,2,0,2,0,6,0,4
4183,0,-2,0,0,2,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,2,2,0,0,0,2,0,6,0
4184,0,-1,-6,-1,0,-2,0,0,-1,-1,0,0,-1,0,-1,-2,0,-3,0,2,0,0,0,2,0,0,2,2,0,0,4,0,0,0,0,2
4185,0,-1,0,0,-1,0,0,-3,-1,0,1,2,0,-1,-1,0,1,0,0,4,4,0,0,0,0,10,0,2,0,2,2,2,2,0,0,0
4186,0,-1,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,1,0,0,4,6,0,8,0,0,0,2,2,0,2,2,2,2,0,2,0
4187,0,-4,-1,2,-1,0,0,0,0,3,0,4,1,1,-1,0,0,-1,0,0,4,4,4,0,0,0,2,6,0,12,2,4,0,0,0,0
4188,0,-2,0,0,-2,0,0,0,0,-1,-1,-1,-1,1,0,0,-2,0,0,2,2,0,4,2,0,0,0,8,0,2,0,0,2,0,2,4
4189,0,0,0,0,0,-2,0,0,-2,-2,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,6,0
4190,-1,0,-3,1,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,2,6,0,0,2,0,0,0,0,0,2,2,2,2,2,6,0
4191,0,0,0,0,-1,0,0,1,0,0,-1,0,0,-2,1,0,5,-2,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2,0,4,0
4192,-1,-1,0,-2,1,3,0,0,2,2,0,1,0,-1,-1,1,0,2,4,4,2,4,2,0,0,0,0,0,2,2,0,0,0,4,0,4
4193,2,0,-1,1,-5,1,0,0,0,1,-1,2,1,0,0,-4,0,-4,4,4,6,2,0,0,0,0,0,2,2,0,0,0,0,6,8,6
4194,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-2,0,0,-4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,0,3,0,0,-1,1,0,-1,-1,-1,0,2,-1,1,1,0,-2,1,0,2,6,0,4,4,0,0,0,0,0,4,0,2,0,0,2,2
4196,0,-2,0,0,0,1,0,-2,0,0,-1,-1,0,0,1,1,1,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,2,2,0,0
4197,0,-2,0,1,-1,3,0,0,-2,-3,-2,-3,0,1,1,2,3,0,0,4,10,2,2,4,0,0,0,10,2,0,2,0,0,4,2,2
4198,0,1,1,0,0,-1,-2,0,0,1,0,-1,2,0,0,-2,0,-3,0,0,2,0,0,2,6,0,0,0,0,4,0,2,0,2,6,2
4199,2,-2,0,0,0,-1,0,0,0,0,1,1,0,0,-1,-3,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,2,6,0,6
4200,-1,1,-2,-1,0,2,0,-5,0,0,0,0,3,-1,1,-1,-5,-3,4,0,2,4,0,6,0,0,0,8,2,2,4,0,2,2,0,6
4201,1,1,-4,0,-2,-2,0,-2,1,0,-1,-2,0,-2,-2,2,-3,7,6,2,2,4,0,6,0,0,2,0,0,0,2,0,2,2,0,12
4202,0,0,-1,0,-2,0,0,0,0,-1,0,2,0,-1,-1,0,-1,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,2,0
4203,0,-1,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,1,-5,0,2,2,0,0,0,0,0,0,2,2,2,0,2,0,0,2,0
4204,0,0,0,1,0,0,0,0,-4,1,0,1,1,0,1,4,0,0,2,0,2,6,0,2,0,0,4,2,2,0,0,0,2,6,0,0
4205,0,-1,-4,0,-3,-2,0,-3,0,-1,0,3,-1,-1,0,-3,-2,0,0,2,10,0,0,2,0,0,0,0,0,2,0,2,0,0,2,4
4206,0,0,0,0,-3,0,0,1,0,0,1,1,0,0,-1,0,3,2,0,0,0,0,0,4,0,2,0,2,2,4,0,2,2,0,2,2
4207,0,0,-2,0,1,-3,0,0,0,0,-2,0,-1,-1,0,0,-4,0,0,0,0,0,4,0,0,2,0,2,2,0,2,6,0,0,0,0
4208,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,2,0,0,2,0,0,4,2,0,0,4,2,2,2,0,0,0,0,4,0
4209,0,-1,0,1,4,-3,0,0,-1,2,0,1,0,0,2,-3,0,-3,0,2,8,2,8,0,0,0,4,4,0,2,0,2,2,6,0,0
4210,2,0,1,1,0,1,0,0,2,3,-1,0,0,0,-2,0,0,0,4,2,2,2,2,6,0,0,4,2,2,0,2,0,0,2,6,0
4211,0,1,1,0,2,2,1,1,1,0,3,3,1,0,-1,1,1,1,0,0,2,0,2,2,4,2,0,0,0,0,2,0,2,2,2,0
4212,1,1,3,0,0,-1,0,1,2,1,0,0,0,0,2,3,0,0,4,6,2,0,0,2,0,0,0,0,2,2,4,2,2,4,2,0
4213,0,0,0,0,-4,0,0,0,0,1,-1,-2,0,-4,0,0,-1,0,0,2,0,0,4,0,0,4,0,2,0,2,0,6,0,0,4,0
4214,0,-5,1,0,0,-1,0,-1,0,-1,2,0,-2,0,-1,0,-2,0,0,2,2,0,0,2,0,0,0,6,4,0,2,0,0,0,2,0
4215,3,-1,2,0,0,3,0,3,0,-2,1,1,1,2,0,1,0,0,2,2,6,0,0,0,0,6,0,4,2,6,4,4,4,8,4,4
4216,0,3,-2,0,1,-1,0,-5,-1,0,-1,-1,0,-2,1,0,-4,-1,0,2,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,2
4217,-2,3,1,0,1,0,0,0,0,2,0,0,-2,1,-1,0,0,2,4,0,0,2,4,6,0,0,2,4,4,0,2,2,0,0,6,0
4218,0,1,0,0,1,2,0,1,0,-2,-1,-3,0,1,0,0,0,0,0,0,0,0,8,4,0,2,0,2,2,2,0,2,0,0,2,0
4219,0,0,0,0,-1,0,0,-2,-1,-3,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0
4220,0,-2,0,0,0,1,0,0,0,-1,1,-1,0,0,1,1,1,0,0,4,0,0,0,2,0,0,2,0,0,2,4,0,0,2,2,2
4221,0,1,-2,0,4,0,0,0,1,-2,0,2,0,-2,2,0,0,0,0,2,0,0,2,0,0,0,2,4,0,0,0,4,4,0,2,6
4222,-3,-2,1,0,2,-3,0,-2,-1,-1,0,-1,-1,0,0,-5,1,-7,4,2,6,0,2,6,0,0,0,2,0,2,0,2,2,4,0,6
4223,0,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0
4224,0,-2,0,0,0,0,0,1,-1,-2,1,1,0,2,0,0,0,-2,0,4,0,0,2,0,0,2,0,4,2,0,0,4,2,0,4,0
4225,0,0,0,0,0,-3,0,0,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,2,4,6,4,0,0,4,0,0,0
4226,-1,2,-2,1,2,3,0,0,1,0,-1,0,0,1,2,2,4,-2,2,0,2,2,4,8,0,0,2,0,0,2,2,2,2,4,4,0
4227,0,-1,1,0,0,1,0,0,0,-1,0,0,0,1,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,4,4
4228,0,-1,3,2,-1,-1,3,0,0,1,-1,0,3,-1,0,6,1,-1,0,2,2,6,0,2,6,0,0,2,0,0,2,0,0,12,4,0
4229,0,0,-1,0,0,2,0,0,0,1,1,-1,0,1,0,0,1,0,4,0,2,0,0,4,0,0,0,4,0,4,2,2,2,0,6,0
4230,0,5,0,0,0,-3,0,0,2,0,0,-3,-3,1,0,2,0,0,0,4,6,0,0,4,0,0,4,0,2,0,2,4,0,4,0,0
4231,0,-1,-1,0,0,1,0,0,0,0,1,0,0,0,0,-2,0,0,0,2,0,0,0,2,0,0,2,4,2,2,2,0,2,0,0,4
4232,-7,-1,-1,-1,0,3,0,0,0,-1,1,1,2,1,0,3,0,1,6,2,6,2,0,4,0,0,0,2,2,0,0,2,2,10,0,8
4233,0,2,0,0,-1,-1,0,5,-2,0,-1,2,0,1,0,-2,3,-3,0,2,0,0,2,2,0,10,0,0,0,4,0,6,6,0,8,0
4234,0,-1,0,0,2,1,0,1,0,-1,0,-1,-1,-2,0,2,4,0,0,4,2,0,4,0,0,6,0,4,0,0,2,2,4,4,4,0
4235,0,0,0,0,1,0,0,0,0,1,1,2,0,-1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,2,0,0,4,0
4236,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,1,0,2,4,0,0,0,0,0,0,0,2,4,4,0,0,2,0,0,0
4237,-2,-1,-1,2,0,1,0,1,0,-1,0,-1,-1,-1,2,0,-2,-3,0,2,4,4,0,6,0,2,0,0,0,2,4,2,2,4,2,4
4238,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,-1,0,0,0,0,0,2,0,0,0,0,2,2,2,2,2,6,0,0,0
4239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0
4241,0,-1,1,0,-2,0,0,-2,-1,1,0,1,0,-1,1,0,2,0,0,2,2,0,2,2,0,2,0,2,0,2,0,0,2,0,2,0
4242,0,-1,0,0,1,0,0,1,1,0,1,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,4,0,2,0
4243,-2,-2,0,0,0,3,0,-2,0,-1,-2,0,2,-2,-2,0,1,0,0,10,8,0,0,0,0,8,2,6,2,2,2,4,2,0,4,0
4244,0,-2,-2,0,6,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,2,4,0,12,2,0,2,2,0,0,2,0,6,2,0,0,0
4245,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-2,-1,0,0,0,0,0,0,0,2,0,0,2,0,2,4,2,0,6,0,0,2,0
4246,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,-1,0,-2,0,0,10,2,0,2,0,4,0,2,0,0,0,0,8,4,0,0
4247,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,2,2,2,0,2,0,0,2,0
4248,0,0,0,0,-1,0,0,-1,-1,-2,-2,-1,0,-2,-2,0,-1,0,0,2,0,0,0,4,0,0,0,2,4,2,0,2,0,0,2,0
4249,0,1,-1,0,3,0,-2,0,0,-1,0,0,0,2,-2,0,-2,-4,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
4250,0,2,0,0,-1,0,0,0,1,0,0,0,0,-2,0,0,0,-1,0,4,0,0,4,4,0,0,2,2,2,0,0,2,2,0,0,0
4251,0,0,0,0,0,0,0,-1,1,0,-2,-6,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,2,10,0,2,0,0,0,0,0,0
4252,0,1,-2,0,0,2,0,0,3,2,1,1,-1,0,0,0,2,2,0,0,2,0,0,0,0,0,2,4,0,2,2,2,8,4,0,4
4253,0,1,-3,0,0,-4,0,0,0,1,0,1,-3,1,-1,0,4,-1,0,0,4,0,0,0,0,0,0,0,0,2,2,4,0,0,8,0
4254,0,-1,1,0,-3,-1,0,0,0,0,0,1,0,2,0,0,-1,2,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,4,4
4255,2,-4,-2,0,0,1,0,0,0,4,0,0,1,2,-3,1,1,0,10,2,0,0,0,2,0,0,0,0,2,0,2,0,6,0,2,8
4256,0,0,0,0,3,2,1,1,-1,1,3,2,1,1,2,0,1,1,0,2,0,0,2,4,2,2,2,2,0,0,2,2,0,0,4,2
4257,0,0,0,0,2,0,0,0,0,-2,0,1,0,-1,0,0,1,0,0,0,0,0,4,0,0,2,2,2,0,0,0,2,0,0,2,0
4258,-1,-1,0,0,0,0,0,0,1,-2,0,0,-1,0,0,-1,0,0,0,0,0,2,0,4,0,0,2,4,0,0,4,0,2,2,0,0
4259,0,-2,0,0,0,1,0,0,1,2,0,0,1,0,-3,0,0,3,2,2,0,0,0,4,0,0,2,2,2,4,2,4,0,2,0,0
4260,1,3,2,0,0,-5,0,0,2,1,1,0,0,0,1,-1,0,2,4,8,6,4,0,4,0,0,4,4,0,0,4,0,0,4,0,4
4261,2,1,1,-2,2,2,-3,0,0,-1,1,1,-2,0,-1,-3,0,0,6,10,4,2,6,4,2,2,2,0,2,0,0,2,2,0,6,2
4262,-1,1,-3,0,0,-2,0,0,0,2,0,-2,3,0,-1,-1,0,-1,0,2,4,0,0,2,0,0,0,2,2,6,4,0,2,2,0,0
4263,0,1,1,0,-1,3,0,0,0,0,0,0,1,1,0,-1,-2,0,0,2,2,2,4,4,0,0,0,2,2,0,2,2,0,2,4,0
4264,0,2,-2,0,4,0,0,2,-2,-1,0,0,-1,0,0,0,-1,-4,0,2,2,0,0,0,0,0,0,0,2,2,0,6,2,0,0,2
4265,0,1,0,0,2,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,4,4,0,0,0,2,0,0,0,2,0,0,2,0
4266,0,0,-3,3,0,0,0,0,0,4,0,0,-1,0,0,-1,0,0,8,2,2,2,0,4,0,0,0,6,0,0,2,0,2,10,0,4
4267,1,-2,0,2,-2,2,0,-2,0,-3,2,-1,-1,-1,1,-6,-4,-5,4,4,4,4,4,2,0,4,2,2,4,2,6,0,2,0,2,8
4268,0,1,0,0,0,0,0,1,1,-1,0,0,1,3,1,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,2,6,2,0,4,0
4269,0,-2,2,0,-2,-1,0,-3,-2,-1,0,-1,-1,3,2,0,1,-3,0,8,2,0,6,4,0,4,0,0,0,0,0,6,0,0,0,0
4270,1,1,2,0,0,3,0,0,0,-1,-2,0,0,-2,1,2,-1,0,0,2,0,0,4,4,0,0,0,4,4,0,0,2,2,4,0,2
4271,0,-1,-4,0,0,-4,0,0,-2,-1,1,-1,1,-1,1,-1,0,0,0,0,2,0,2,6,0,2,2,2,4,0,0,0,2,0,4,0
4272,2,0,2,1,0,1,0,0,-1,-2,0,0,0,0,-2,-1,0,1,4,0,4,0,4,2,0,0,0,2,0,2,2,0,4,2,2,4
4273,0,-2,-2,1,2,-2,0,-2,1,-1,0,0,-1,1,0,0,2,-1,0,4,2,2,2,4,0,0,2,0,2,4,6,2,0,0,0,0
4274,1,2,1,0,0,2,0,0,0,0,-1,2,-1,0,2,-1,0,-2,4,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,0
4275,0,1,0,0,0,0,0,0,0,-1,1,0,1,2,1,0,1,0,0,2,6,0,4,0,0,2,2,2,2,4,6,0,4,0,0,0
4276,1,-3,1,-2,2,0,0,0,0,0,0,0,-2,0,0,-2,1,0,4,2,6,4,4,6,0,0,0,6,0,4,0,0,2,0,0,2
4277,-3,-1,2,0,1,3,-4,-1,2,-1,-1,-3,1,-1,1,0,0,4,4,4,2,0,4,8,4,0,0,8,2,4,4,6,0,4,0,2
4278,0,2,-2,0,-1,-2,0,0,2,-1,1,0,1,-1,2,0,-3,0,0,8,0,2,12,2,0,0,0,2,2,2,0,2,2,0,2,0
4279,0,0,0,0,-1,1,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
4280,0,-1,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,-1,0,2,0,0,4,0,0,4,0,0,2,0,0,0,0,0,2,0
4281,0,0,1,0,-1,-2,0,1,0,-1,-1,-1,0,1,1,-2,0,0,0,0,2,0,4,2,0,0,0,4,0,2,0,2,2,0,0,0
4282,0,0,0,0,0,1,0,-2,0,1,0,-2,0,0,-1,0,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0
4283,0,2,0,0,0,-4,0,0,0,-1,-2,-3,1,-2,-1,2,-1,0,0,10,4,0,2,4,0,0,0,2,0,0,2,0,2,4,0,0
4284,0,0,-1,0,0,2,0,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,0,0,0,2,0,2,0,0,0,2,0,2,0,0,2,0
4285,0,0,0,0,2,0,0,-1,0,1,1,1,0,2,1,0,6,3,0,6,2,0,2,2,0,6,0,4,0,2,0,2,2,0,2,6
4286,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0
4287,0,2,0,0,-5,-1,-3,-1,-1,0,0,0,0,0,1,0,1,0,0,0,8,0,10,4,0,0,2,0,0,0,4,2,4,0,0,6
4288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
4289,0,0,2,0,3,0,0,0,0,5,-2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,2,0,2,8,0,0,0,0
4291,0,-1,2,0,0,-1,0,0,-2,-1,0,1,0,0,-1,0,-1,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
4292,0,5,0,0,0,0,0,0,2,1,0,0,1,0,-1,0,0,-2,0,2,6,0,0,2,0,0,4,0,0,0,2,0,0,6,0,4
4293,0,2,3,-1,-3,1,0,0,-2,0,0,1,1,0,2,3,-3,4,4,2,6,0,0,6,0,0,0,4,0,4,0,2,4,2,2,8
