CUSTNO,Monetary_가전/레저취미/멀티샵_저가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_저가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_저가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_저가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_저가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_저가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_저가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_저가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_저가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_저가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_저가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_저가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_저가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_저가_q8_q7_로그변환
1794,0,0,0,4,1,4,3,0.0,0.0,0.0,8.93992270647411,-8.93992270647411,9.917789920829517,8.92088325580789
1795,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,2,2,3,1,4,2,3,-12.38180090025839,-10.760360064454446,11.020806556829042,-11.840788123295745,12.475423310411028,-11.802153618341306,12.375851841388075
1798,1,0,0,0,4,3,1,-7.208249890291441,0.0,0.0,0.0,7.974888080207235,8.21016038510529,-8.792422777891517
1799,4,3,2,3,3,1,4,9.0182808221559,9.479714994180842,-9.322918258149802,9.147521199282135,10.582418320122214,-10.984901750627632,9.572636446219773
1800,1,4,4,1,4,1,2,-8.415632650486971,8.697127785926972,9.937760854786315,-10.191746082513196,10.5168838757462,-10.382140060638383,-6.468007794492335
1801,1,2,2,3,4,3,1,-11.75184669527706,5.836784363719351,-6.055984264480991,-5.823731053424877,10.72546179181321,8.83277108895504,-10.9339745495014
1802,1,1,0,4,1,0,0,-9.079260940006236,-7.46762874971163,0.0,11.445839772063344,-11.445839772063344,0.0,0.0
1803,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,4,1,1,0,0,4,1,10.500701446731458,-10.320759013752271,-8.697127785926972,0.0,0.0,8.853672634011057,-8.853672634011057
1806,1,0,4,1,4,1,4,-10.657395244262093,0.0,10.942071776904903,-10.942071776904903,11.739091020477002,-11.739091020477002,10.419894530030351
1807,1,0,0,4,1,0,4,-9.91298077163476,0.0,0.0,10.187405730645484,-10.187405730645484,0.0,11.141197256578998
1808,2,3,2,3,3,2,2,-9.836696248583179,8.36416121800447,-9.25849944909974,9.013950900222092,10.459445270275802,-11.075477635683228,-8.939172204744816
1809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,2,1,1,4,1,4,1,-8.37755544783189,-10.26955546052378,-7.98705898290495,10.307847612346327,-10.067387652903147,10.540644886281157,-10.49896998904688
1811,1,0,4,2,2,1,4,-6.959392052779735,0.0,10.9567096207615,-10.420655682972768,-9.405841283485131,-9.36176011217292,8.410171833910354
1812,4,1,1,4,3,3,1,11.055917961138423,-10.993034079131542,-8.987729432193401,9.270171053154225,6.738550923619713,9.062574158576057,-9.635400086727433
1813,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.748816897967066
1814,4,1,0,0,4,3,1,8.2633197061045,-8.2633197061045,0.0,0.0,7.404607797045931,5.932315777290382,-7.610638273168962
1815,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,0,4,1,0,0,0,0,0.0,9.292344228641864,-9.292344228641864,0.0,0.0,0.0,0.0
1817,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.917789920829517,-9.917789920829517
1818,4,1,0,0,4,1,0,10.54285866790742,-10.54285866790742,0.0,0.0,10.405661425975634,-10.405661425975634,0.0
1819,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,3,1,0,0,0,0,4,7.178181381061748,-8.312216903488597,0.0,0.0,0.0,0.0,8.878224833704104
1821,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,1,3,2,3,1,2,3,-11.889989340216207,10.908525118005265,-8.572440452602805,11.810789424592542,-12.172435440485742,-8.434203652758853,10.24158953533155
1823,0,0,4,1,0,0,0,0.0,0.0,9.124303217674168,-9.124303217674168,0.0,0.0,0.0
1824,1,3,4,1,0,0,0,-12.340437801264942,8.253990615106723,12.166658672809163,-12.258148927716022,0.0,0.0,0.0
1825,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.161758009593264,-9.161758009593264,0.0
1826,0,4,1,0,0,0,0,0.0,9.688389466413522,-9.688389466413522,0.0,0.0,0.0,0.0
1827,0,0,0,4,3,1,1,0.0,0.0,0.0,9.969258897064828,7.656408674155852,-9.837647860866133,-8.4655170951209
1828,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,7.978225834827418,9.365788958547954,-9.588610383885845
1829,1,4,1,0,0,4,1,-9.494296190789118,8.713932119823328,-8.713932119823328,0.0,0.0,8.175052955785114,-8.175052955785114
1830,1,0,0,4,1,4,2,-11.180633803226616,0.0,0.0,10.335820543831382,-10.335820543831382,11.479468146152735,-10.649000131732034
1831,1,4,1,0,0,4,1,-11.188013808012512,10.750671183827578,-10.750671183827578,0.0,0.0,10.003963547248148,-10.003963547248148
1832,2,3,2,3,3,3,3,-10.407706059771861,9.339029354935795,-9.999901251041235,6.847142912291747,8.591689675570807,8.032625500720656,9.232024367577965
1833,1,4,2,2,2,1,4,-12.037857579630556,11.079683267837051,-10.133485500919072,-10.076629265624408,-9.235284931489,-9.286308437417283,8.199792450122539
1834,0,4,1,0,0,0,0,0.0,8.303537845219957,-8.303537845219957,0.0,0.0,0.0,0.0
1835,2,3,2,3,1,2,4,-10.718330196875959,9.455047130033641,-8.033202967361001,9.62835985694139,-10.321586688153227,-8.127098407674653,10.627987285009349
1836,4,2,2,3,1,0,0,11.113392056219373,-9.3302328203204,-10.399246502982477,9.824850061538147,-10.632078039513893,0.0,0.0
1837,1,4,1,0,4,1,4,-8.885553259016913,8.531643418691655,-8.531643418691655,0.0,9.130670737618255,-9.130670737618255,8.474163363111536
1838,1,4,2,1,0,4,1,-10.3660477239242,10.687871671635131,-8.873732723787773,-10.50999379425465,0.0,7.951979799879565,-7.951979799879565
1839,1,0,0,0,0,0,0,-12.144647313000268,0.0,0.0,0.0,0.0,0.0,0.0
1840,1,4,2,1,0,0,0,-8.90736931992644,8.283237658824081,4.746382749211682,-8.31168127890088,0.0,0.0,0.0
1841,2,1,4,3,1,0,0,-12.48369229241846,-11.444062370785614,10.566036257183354,10.895913606462015,-11.521325885669517,0.0,0.0
1842,4,4,2,2,3,1,4,9.580700904092797,11.481389671516364,-11.058685779038255,-9.77568191939449,8.859074873180127,-10.456991373422497,10.87824935286597
1843,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,1,0,0,0,4,1,0,-10.681843356453642,0.0,0.0,0.0,9.587389431919926,-9.587389431919926,0.0
1846,1,2,4,1,4,2,3,-12.240356811594127,-8.54743074212066,12.86010820469211,-12.8337217206119,11.365611707969668,-10.542507861550662,10.908368523738162
1847,0,0,4,1,0,0,0,0.0,0.0,10.502130273025672,-10.502130273025672,0.0,0.0,0.0
1848,4,1,0,0,0,0,0,12.135729167069929,-12.135729167069929,0.0,0.0,0.0,0.0,0.0
1849,4,4,2,1,2,3,4,9.583447276348915,11.060074016585125,-10.816640050783542,-10.267839964314312,-7.196550887948715,7.671573426452088,9.888658760225317
1850,2,1,4,2,3,1,0,-10.344843486845283,-11.038169799925472,10.768528520737767,-9.959352953148093,8.749012248652301,-10.393827328574739,0.0
1851,2,3,2,3,3,2,1,-11.21145865902632,8.52700515504306,-9.82447106956276,7.471538161467632,9.786895501936064,-9.600324367635027,-10.152851717388595
1852,0,0,0,4,2,1,0,0.0,0.0,0.0,11.14596616608532,-9.774391342139513,-10.853348376500291,0.0
1853,2,3,4,1,0,0,0,-8.47922879485719,7.815434601036272,9.561006184866834,-9.855288837135243,0.0,0.0,0.0
1854,1,0,4,1,4,1,4,-9.66991663372273,0.0,8.65478235371708,-8.65478235371708,9.645654457683023,-9.645654457683023,10.016869857126125
1855,4,1,4,1,0,4,2,7.285421442659543,-7.285421442659543,9.34114277814935,-9.34114277814935,0.0,7.755346016761853,-6.0596557802159055
1856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,0,4,1,0,0,0,0,0.0,11.013030502662993,-11.013030502662993,0.0,0.0,0.0,0.0
1858,4,1,1,0,0,4,3,10.973632350534894,-10.784646685121057,-9.214642688880016,0.0,0.0,9.61670214599364,9.970234151998067
1859,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,7.838693349439234,9.535425762407433
1860,4,1,2,3,3,1,1,10.842531675764315,-10.80618063138895,-7.716767779375111,6.013888096656198,8.603750699698075,-8.944123443188866,-7.610638273168962
1861,3,1,4,3,2,1,0,7.393184316119795,-9.580700904092797,8.567635070512416,6.358018671547518,-6.212515719497429,-8.582386290608598,0.0
1862,1,1,4,1,0,0,0,-11.35472217392452,-8.948791748496257,9.850251308099988,-9.850251308099988,0.0,0.0,0.0
1863,0,4,1,0,0,0,0,0.0,6.817742627619121,-6.817742627619121,0.0,0.0,0.0,0.0
1864,0,4,1,0,0,0,4,0.0,8.175052955785114,-8.175052955785114,0.0,0.0,0.0,9.65574580138652
1865,1,0,4,1,4,2,1,-8.793193329790126,0.0,9.66672751840917,-9.66672751840917,8.971261717810595,-8.58443777726943,-7.83468691110777
1866,0,0,0,4,1,0,0,0.0,0.0,0.0,10.03192715998519,-10.03192715998519,0.0,0.0
1867,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,0,4,3,2,4,1,1,0.0,8.50940224416822,8.60527594126965,-8.61840227504163,10.116840375677741,-10.088956884426352,-8.62511616707771
1869,3,1,2,1,1,4,4,11.818339089087544,-13.242392695385231,-8.270593931192055,-11.804797959897234,-9.964271589639996,11.54502814432423,12.762430862769481
1870,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,0,0,0,4,1,0,0,0.0,0.0,0.0,10.603468205799029,-10.603468205799029,0.0,0.0
1872,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,3,2,3,3,2,3,3,9.149447570553695,-10.732315127377058,10.02366314473074,11.770669272812468,-11.434503246587793,8.398314677472928,11.62447094877889
1874,0,4,1,4,1,4,1,0.0,10.502773112154241,-10.249770274707213,10.690331026517958,-10.717730045677325,10.571857637848524,-10.735116380875278
1876,1,4,3,4,1,3,2,-9.518010953030103,8.308549148846902,8.07774790131576,11.687450510501993,-11.64227436672139,9.806288678310972,-9.506507754340271
1877,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,1,0,0,0,0,0,0,-12.173492638569563,0.0,0.0,0.0,0.0,0.0,0.0
1882,0,4,4,1,0,0,0,0.0,9.866499220647613,11.747899378753608,-11.889718941098717,0.0,0.0,0.0
1883,1,1,0,0,4,1,0,-12.630408964726662,-9.870042073843356,0.0,0.0,11.321934001277832,-11.321934001277832,0.0
1884,0,4,1,0,4,3,1,0.0,8.490829637918301,-8.490829637918301,0.0,9.769699557274812,8.902189878466867,-10.1203134813686
1885,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,0,4,1,0,0,0,0,0.0,8.644950982625398,-8.644950982625398,0.0,0.0,0.0,0.0
1887,4,2,2,1,4,3,1,11.967922921875344,-11.513660786695619,-10.657800602527733,-10.231848470858527,7.572932135603274,7.003275402012023,-8.020949206780903
1888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,4,2,2,3,2,3,4,10.721965622883175,-9.947749539754557,-9.399530526808366,9.258483525541488,-9.468347498030257,9.209206500965678,11.087263104318218
1891,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,0,4,1,0,4,1,0,0.0,10.44545245111551,-10.44545245111551,0.0,10.434648098257696,-10.434648098257696,0.0
1893,0,0,0,4,3,1,0,0.0,0.0,0.0,9.271171459295404,10.060145468628177,-10.434648098257696,0.0
1894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,0,4,1,0,4,1,0,0.0,9.398629597146765,-9.398629597146765,0.0,9.3558954983009,-9.3558954983009,0.0
1897,4,3,1,0,0,0,0,9.181958617344916,6.592613848682526,-9.254247960144575,0.0,0.0,0.0,0.0
1898,0,4,1,0,0,0,0,0.0,10.683231398218322,-10.683231398218322,0.0,0.0,0.0,0.0
1899,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.098638272698597
1900,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,2,2,3,1,3,2,3,-10.224738682847802,-9.055782422389477,10.011766400800951,-10.469857909060543,8.816532741752281,-8.641665217858792,7.636631259347046
1903,1,4,2,1,0,0,4,-10.433945034838679,10.832049115125105,-9.994078140384028,-10.265415445066003,0.0,0.0,11.221238848683631
1904,0,4,1,4,1,0,0,0.0,10.826019065590945,-10.770243836896718,11.012111552146349,-11.056163627380709,0.0,0.0
1905,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.795306162611219,-10.795306162611219,0.0
1906,1,0,0,0,0,0,4,-10.369721013851091,0.0,0.0,0.0,0.0,0.0,9.061857226460239
1907,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,4,4,1,0,0,0,4,9.216553078193064,11.953263165979804,-12.037009586501581,0.0,0.0,0.0,11.207036089994796
1909,1,0,0,4,1,4,3,-10.35967099484643,0.0,0.0,10.647345146047094,-10.647345146047094,10.628751938451694,10.596249068748829
1910,4,1,0,0,0,0,0,9.065437516369807,-9.065437516369807,0.0,0.0,0.0,0.0,0.0
1911,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,4,3,1,4,1,4,1,10.184974282271757,9.333995310274366,-10.338412486175391,10.300284848019835,-10.295487250027941,10.489266895910118,-10.728692753353563
1913,0,0,4,4,1,0,0,0.0,0.0,9.061857226460239,9.783284967891056,-10.179373862507946,0.0,0.0
1914,1,0,0,4,3,1,0,-9.964271589639996,0.0,0.0,9.741139801087163,7.715592163347763,-9.865004540927272,0.0
1915,2,1,0,4,1,0,4,-8.490747516490664,-9.321707140651508,0.0,11.629106059716877,-11.629106059716877,0.0,10.111048255992396
1916,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.551108937920148
1917,4,1,0,4,1,1,0,10.246601948690707,-10.246601948690707,0.0,11.202612406867212,-11.0293701267593,-9.3642630275193,0.0
1918,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,4,1,1,0,0,0,0,10.374293126608357,-10.308851397317484,-7.6156483392108765,0.0,0.0,0.0,0.0
1920,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,3,4,1,4,4,1,3,7.372178360380035,11.156807752566495,-11.235501645571134,8.937133670451182,10.934056934716013,-10.808931798445524,8.543960562684873
1922,3,1,4,1,4,1,0,8.66787107238206,-9.26812781896715,9.951050950530098,-9.951050950530098,9.180958219993146,-9.180958219993146,0.0
1923,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,1,0,0,0,4,1,0,-12.979761744604218,0.0,0.0,0.0,10.21151189594477,-10.21151189594477,0.0
1925,0,0,4,1,0,0,0,0.0,0.0,10.815780433970218,-10.815780433970218,0.0,0.0,0.0
1926,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,0,4,4,1,4,4,1,0.0,7.706359957538712,10.72695956504524,-10.774558563200932,9.180958219993146,10.931683175644563,-11.091784794698462
1930,0,0,4,1,0,0,0,0.0,0.0,10.597437954840364,-10.597437954840364,0.0,0.0,0.0
1931,0,4,1,1,4,1,0,0.0,10.832049115125105,-10.806175170334376,-7.165394400437096,9.865004540927272,-9.865004540927272,0.0
1932,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,1,4,4,2,1,1,0,-8.760408565706513,8.143129045829166,10.136380878946898,-9.223282835708195,-9.5939950092579,-8.2633197061045,0.0
1934,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,2,2,3,3,2,4,2,-6.604307209120746,-7.810680650003453,9.043529770175553,-6.371605867924514,-8.850600777194291,10.715984376983371,-10.140392146941032
1936,4,1,4,2,1,1,4,9.444299140260867,-9.444299140260867,12.401855013052872,-11.433454481913714,-11.793783253209561,-9.823763770249931,10.448064578301544
1937,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.932677804899782,-9.932677804899782
1941,1,0,0,0,0,4,1,-9.577895736716233,0.0,0.0,0.0,0.0,8.172192530356323,-8.172192530356323
1942,2,1,0,4,2,1,4,-4.8518977215551,-7.216477531352143,0.0,8.961959309335086,4.302755782424872,-8.971261717810595,8.967558020175055
1943,2,1,0,4,1,0,4,-10.359696268610408,-10.866420206902124,0.0,10.974022753568624,-10.974022753568624,0.0,10.156681738287153
1944,4,2,1,4,1,4,1,9.181958617344916,-7.977230260229672,-8.825754218489296,8.329710087869667,-8.329710087869667,9.096872099482736,-9.096872099482736
1945,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,1,4,2,4,2,3,3,-9.807304297193603,9.364564483225257,-8.471509888444169,10.01352473908767,-9.63238344844807,7.020592505039667,9.118423110312289
1947,3,2,2,4,2,2,1,10.096075255875489,-11.426804822150231,-11.078971646912478,12.738994850682655,-11.957338665496545,-11.520480824180527,-11.898748897438804
1948,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,0,0,4,1,0,0,0,0.0,0.0,8.474163363111536,-8.474163363111536,0.0,0.0,0.0
1951,1,4,2,3,1,1,4,-10.444114793987799,11.945575797911946,-10.789836532921322,9.99924250649066,-11.476467459109767,-10.58059801880806,11.402382282681504
1952,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,0,0,0,4,3,3,1,0.0,0.0,0.0,9.964271589639996,10.336677269010236,11.49458785681768,-11.614895147671083
1956,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,0,4,1,0,4,1,0,0.0,9.957008738212876,-9.957008738212876,0.0,9.98165889020237,-9.98165889020237,0.0
1958,1,2,2,3,3,3,2,-13.03432225745653,-11.021081187513852,-10.249697400261411,-7.646292515740534,10.941416633771382,11.177322434044457,-11.367949735665487
1959,0,4,1,4,1,4,1,0.0,10.228931169277383,-10.228931169277383,10.335820543831382,-10.335820543831382,10.659701446669228,-10.659701446669228
1960,4,1,4,1,4,2,1,11.23599265777701,-11.166749043615809,9.618506062720936,-9.909088794750446,10.431786950206211,-9.520307897489138,-9.648575215113599
1961,1,4,4,3,1,4,1,-7.88115284278159,6.700096356125917,8.789305723133724,-6.806614289598302,-8.307034523251444,10.292580221069016,-10.371392095794379
1962,0,4,1,0,4,2,1,0.0,8.762714461056914,-8.762714461056914,0.0,10.476611089296554,-10.176402789354622,-9.127089307586278
1963,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,0,0,0,4,1,0,4,0.0,0.0,0.0,9.271171459295404,-9.271171459295404,0.0,11.233977705007447
1965,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,3,2,1,0,0,4,1,9.099328316615729,-8.821714356805389,-9.861222438065493,0.0,0.0,9.630124278233177,-9.630124278233177
1967,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,0,4,1,4,1,0,0,0.0,8.017611404203926,-8.017611404203926,10.146585304516165,-10.146585304516165,0.0,0.0
1971,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,3,2,2,1,4,1,4,7.801638028341938,-9.215188317847865,-8.928016474149839,-8.547478350012979,11.746864365527584,-11.63195389113784,11.841656105910017
1973,0,0,4,1,0,0,0,0.0,0.0,9.559214366530767,-9.559214366530767,0.0,0.0,0.0
1974,0,0,0,4,3,2,1,0.0,0.0,0.0,10.054565165163963,8.820626123512548,-9.957356086439049,-9.096872099482736
1975,0,4,1,0,0,0,4,0.0,7.9156251913516815,-7.9156251913516815,0.0,0.0,0.0,10.502130273025672
1976,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,4,2,2,1,0,4,1,11.153169446177431,-10.585494753460175,-8.746193578387542,-10.083434226548256,0.0,10.87327103310693,-10.87327103310693
1978,0,4,1,0,0,0,0,0.0,8.99907029977257,-8.99907029977257,0.0,0.0,0.0,0.0
1979,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,4,2,1,0,4,1,3,10.76830861591717,-10.081230695636906,-10.595799193603632,0.0,10.809153777606783,-10.677879545874926,7.837560098613365
1983,4,1,4,1,4,4,3,8.914480706688494,-9.26812781896715,10.436048576434708,-10.436048576434708,9.07660953260347,9.906048635704325,8.780118272695997
1984,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,1,0,0,0,0,4,2,-11.457139207161413,0.0,0.0,0.0,0.0,11.48114492653879,-10.006615086297407
1987,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.54717157292235,-8.54717157292235,0.0
1988,0,0,4,2,1,0,0,0.0,0.0,10.13412527639552,-9.621997859472938,-9.219883117433326,0.0,0.0
1989,0,0,0,4,4,2,1,0.0,0.0,0.0,8.983520752424058,10.783283789798634,-9.777488880617401,-10.559620458848235
1990,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,3,1,4,1,4,4,1,-7.781585787075798,-12.353909883383045,11.27621467693042,-11.39712735597814,10.34503869544982,11.29574800425393,-11.622497684096457
1992,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,4,1,4,1,0,0,0,6.880299005479831,-6.880299005479831,9.809010569939849,-9.809010569939849,0.0,0.0,0.0
1995,0,4,1,0,0,0,0,0.0,9.10817039613324,-9.10817039613324,0.0,0.0,0.0,0.0
1996,2,3,1,1,0,0,0,-9.88807094626115,8.224780352663599,-10.724921805394631,-7.548140707966356,0.0,0.0,0.0
1997,1,1,4,3,1,1,3,-12.931645183913973,-11.552109090472435,11.516580370524364,11.758067068954134,-12.042555277062208,-10.784646685121057,8.7386540554836
1998,4,4,1,0,0,0,0,8.6712015771173,9.978459827700446,-10.217881734316773,0.0,0.0,0.0,0.0
1999,0,0,4,1,1,0,0,0.0,0.0,12.503230827621945,-12.416700735350485,-10.013059513267764,0.0,0.0
2000,2,1,4,2,3,2,1,-9.066093157388833,-8.688451998875767,8.969267458147538,-7.659518658070938,8.766729782090703,-8.673336842379147,-9.023821018759783
2001,4,1,1,4,4,4,1,9.436577707650835,-9.24745846726741,-7.467241246613339,6.855776708263311,11.741418111052818,13.146901630571879,-13.364913881796982
2002,0,0,4,1,0,4,2,0.0,0.0,11.44949476865388,-11.44949476865388,0.0,10.728692753353563,-8.446375058575905
2003,1,0,0,0,0,0,0,-10.366382217495405,0.0,0.0,0.0,0.0,0.0,0.0
2004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,4,3,2,1,1,4,2,11.289979094959017,12.401753167263088,-12.149204458678062,-11.62345721208921,-10.310680381031224,12.014536865217107,-11.550667353450788
2006,0,0,0,4,1,0,0,0.0,0.0,0.0,9.366473084679773,-9.366473084679773,0.0,0.0
2007,0,0,4,1,0,0,0,0.0,0.0,9.559214366530767,-9.559214366530767,0.0,0.0,0.0
2008,0,0,0,4,1,4,1,0.0,0.0,0.0,10.621768919900973,-10.621768919900973,9.36444111369898,-9.36444111369898
2009,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,1,0,0,0,0,0,0,-9.73487055796948,0.0,0.0,0.0,0.0,0.0,0.0
2011,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.502130273025672
2012,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,9.065437516369807,-8.942049300601743,-6.912953330827941
2013,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,3,1,4,1,1,0,10.21151189594477,7.697855239679012,-10.289338180257376,12.088884043385308,-11.955839034394486,-10.00607630210411,0.0
2015,0,4,1,4,1,0,0,0.0,10.013095619717326,-10.013095619717326,10.321931885512033,-10.321931885512033,0.0,0.0
2016,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,0,4,4,3,2,2,4,0.0,7.9156251913516815,9.401483306135317,9.803563205572011,-9.3802179392714,-9.406341153183245,10.49868356039628
2018,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,3,2,3,3,3,3,8.372740930060019,10.494705011932554,-10.459994144568572,9.227090530705127,8.878225946665014,5.218313876315766,10.78997097691538
2021,0,4,3,1,0,0,0,0.0,9.224692029026096,8.86724979162838,-9.754946401675648,0.0,0.0,0.0
2022,0,4,2,2,3,2,1,0.0,11.58545675061131,8.180478389735132,-10.319995893514113,11.578918712474907,-11.407565616830718,-11.488447961609037
2023,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
