CUSTNO,Monetary_의류/이미용_중가_증감여부_q2_q1,Monetary_의류/이미용_중가_증감여부_q3_q2,Monetary_의류/이미용_중가_증감여부_q4_q3,Monetary_의류/이미용_중가_증감여부_q5_q4,Monetary_의류/이미용_중가_증감여부_q6_q5,Monetary_의류/이미용_중가_증감여부_q7_q6,Monetary_의류/이미용_중가_증감여부_q8_q7,Monetary_의류/이미용_중가_q2_q1_로그변환,Monetary_의류/이미용_중가_q3_q2_로그변환,Monetary_의류/이미용_중가_q4_q3_로그변환,Monetary_의류/이미용_중가_q5_q4_로그변환,Monetary_의류/이미용_중가_q6_q5_로그변환,Monetary_의류/이미용_중가_q7_q6_로그변환,Monetary_의류/이미용_중가_q8_q7_로그변환
1796,2,2,2,3,3,1,1,-13.952505675578617,-12.69912357194008,-12.296201611118825,13.934656737273418,11.7508849014292,-14.244987541936835,-13.852377953232102
1797,3,2,3,1,4,1,4,11.050641004930567,-11.201401041337578,11.380952066556498,-12.072821165122427,10.600679872742843,-10.600679872742843,10.393415802152347
1798,4,2,2,3,2,3,2,15.29633774860835,-14.291455426059063,-12.121157605438803,14.25012263769761,-13.473244565049358,14.716067482834044,-14.456394673078977
1799,1,0,4,1,0,0,0,-10.336612726366788,0.0,10.013577424598516,-10.013577424598516,0.0,0.0,0.0
1800,4,1,4,1,4,1,4,11.272485857181138,-11.691432449781294,11.923694611216284,-11.923694611216284,11.378652470969477,-11.378652470969477,13.034127900984585
1801,4,1,1,2,3,4,2,15.740468887137512,-15.161177698853272,-14.495321188243965,-12.712746837491535,12.950344915887733,15.864659403524826,-14.950063531960597
1802,3,4,1,1,0,4,1,11.473481481419105,13.106276746650167,-13.55421286661696,-10.30469052882476,0.0,10.21082587759292,-10.21082587759292
1803,1,3,4,1,4,2,4,-16.591606870719723,12.826877936507543,15.763415848968577,-15.858679996626515,15.115457099380727,-14.234672741586332,15.624983517029936
1804,3,4,1,4,3,3,2,-8.863748746314597,14.974687809420923,-14.911911625377025,14.38310899304565,14.334080798563397,14.580621480569006,-14.581096939423864
1805,1,1,0,0,4,1,0,-11.288919945019144,-10.20300906501655,0.0,0.0,11.14680183239447,-11.14680183239447,0.0
1806,4,4,1,1,0,0,4,10.95674808092203,11.395157134311619,-11.88112046846623,-9.96409963917148,0.0,0.0,12.006595667234265
1807,4,1,0,4,1,0,0,12.245907143241762,-12.245907143241762,0.0,12.128345175258378,-12.128345175258378,0.0,0.0
1808,1,4,2,1,4,2,4,-9.23806528352755,13.892560947549457,-13.07383848764089,-13.3109663092303,12.134386435660817,-11.249825568426004,14.042408850657214
1809,3,2,1,1,4,4,1,13.076932205299668,-11.16930058053175,-14.816720905868872,-12.134353115892628,12.783191642856046,13.791923226644395,-13.796564183589004
1810,1,3,2,1,3,2,2,-14.36317989741213,13.244907983612022,-12.985335117830758,-13.863573150287031,12.583378139671934,-11.336959702342849,-12.135905775007773
1811,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,4,2,2,3,1,3,2,15.563976624196279,-14.038258585243899,-14.760732431304898,13.11107458496178,-14.425586896903836,12.9530167385678,-11.980675057852128
1813,3,1,4,3,3,2,4,13.967411549375255,-14.634732869666585,13.73299390299424,12.48217872965553,11.546735811967155,-13.175185496380395,14.39588539399758
1814,4,1,4,1,0,0,0,10.970983347224458,-11.395260018994179,11.98137440534233,-11.98137440534233,0.0,0.0,0.0
1815,2,2,2,1,4,3,2,-12.446798244359744,-12.336324831191904,-13.419240551149842,-14.24213361781333,13.793649007740973,8.295217746242546,-11.756422039540828
1816,4,3,1,4,2,2,3,14.00157366486158,14.459584776201531,-15.179390146623449,14.277370697046152,-13.620952920986173,-11.973076681913039,11.593961784421955
1817,4,1,4,1,4,4,3,11.222308336077683,-11.222308336077683,11.114570703000517,-11.114570703000517,12.211659138515909,12.633044573360605,12.331233152756404
1818,3,2,1,4,1,4,3,11.5492127970246,-10.540225681695375,-12.822610768215283,12.538980251802563,-12.420526419854745,11.61984424157078,9.736039034866721
1819,0,0,4,1,1,0,0,0.0,0.0,12.871985217785719,-12.829362012593759,-9.695454424839117,0.0,0.0
1820,1,0,0,4,1,0,0,-12.768674880982301,0.0,0.0,11.530512596062321,-11.530512596062321,0.0,0.0
1821,1,4,4,1,2,3,3,-14.046683472520943,13.359418396636325,14.981372517994162,-15.1557853812875,-10.475115259135906,10.949120956139748,12.49895895703949
1822,1,4,1,4,1,0,4,-11.85364472765737,11.298204756408328,-11.95209680051121,11.855370946384875,-11.855370946384875,0.0,11.241369776187618
1823,4,1,3,3,1,4,1,14.796378725835543,-14.78098803337462,13.221981905832118,12.840771487006846,-13.596222121834195,13.701798108869427,-13.81586157011259
1824,1,3,1,1,4,1,4,-12.998332822285061,12.262519937581846,-13.056375863196992,-8.725840697045077,11.803071537277573,-11.803071537277573,12.92005921242529
1825,4,1,3,3,1,4,2,14.213301006492891,-14.507063145156787,12.862668533255794,14.022779461123195,-14.538028232927957,14.14172010452283,-13.438140626887886
1826,2,4,3,1,4,2,2,-14.266720983470757,15.380015578778231,14.138560582608887,-15.751486931304049,15.362768339883411,-14.389431547390462,-14.037625575044595
1827,4,1,4,1,4,1,0,12.567697966309476,-12.380786804946796,12.054344260548271,-12.304991575632668,10.736808878089121,-10.736808878089121,0.0
1828,3,3,2,3,3,2,4,12.174106408472158,14.114101762868422,-13.713213418806495,12.32068829331938,12.23450250455612,-13.197977625555547,15.424406361352842
1829,2,3,4,2,1,4,1,-14.022381395571484,12.30690614989223,14.789567703537454,-14.353271150096981,-14.300052468547532,13.875044156899492,-14.303201339205339
1830,1,0,0,0,0,4,1,-9.23806528352755,0.0,0.0,0.0,0.0,10.686750317494582,-10.686750317494582
1831,4,1,1,4,2,1,0,12.017523928713219,-12.233185278527381,-11.325161818021327,11.435203398824132,-10.10810328385028,-11.126999493524954,0.0
1832,4,2,1,1,4,2,1,11.213881433082438,-8.407741511657997,-10.662567373165286,-10.201621978183738,11.270098375862673,-10.407762224357999,-10.72163679321567
1833,4,1,4,1,4,1,4,13.60975823445573,-13.597629723905015,12.541662054035555,-12.663128571105423,10.844437324914605,-10.844437324914605,10.558285789037065
1834,3,2,2,3,4,1,2,13.655056948916892,-14.141846627898037,-13.28783620451363,13.821248385736588,14.579022270718186,-14.710916502893474,-12.174265606682233
1835,4,2,2,1,3,3,2,13.551365757168144,-11.26199549539691,-11.82739896791189,-13.227472447568307,10.703321714742648,9.674439774860932,-10.854437016412206
1836,4,1,2,3,1,2,2,12.519966210178083,-12.224902112730883,-10.662080000985416,10.35312474025339,-11.296203107723443,-7.733118937138267,-9.287647492815186
1837,1,4,4,2,1,4,1,-13.017604051478818,10.829848115045433,13.029439782442608,-10.69994095290958,-13.042853308592816,13.213640673682848,-12.824222916240073
1838,1,2,3,1,2,4,2,-14.035481592705962,-12.373201047240434,12.861983921166484,-13.48496710331075,-11.009969655070384,12.243309801794275,-8.492398681180227
1839,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.550038640123026
1840,4,1,0,0,0,0,0,11.028454837707127,-11.028454837707127,0.0,0.0,0.0,0.0,0.0
1841,4,1,4,1,0,0,0,11.454704157181821,-11.60609067050133,9.81555672736221,-9.81555672736221,0.0,0.0,0.0
1842,2,3,3,3,1,3,3,-15.963960656509624,14.348597880249716,15.508552151907287,15.520846751264434,-16.49566483022159,13.73731686638212,16.09492807372886
1843,2,3,1,4,2,2,3,-15.72698406828131,14.825160880229076,-15.676612266118639,16.258848164839712,-15.559388505161138,-14.777595660586362,14.524278250098396
1844,4,3,3,2,1,4,1,14.739805724254518,13.206723504121292,14.500636901337876,-13.575341696185045,-15.314873026647879,15.747966769646881,-15.515995163498953
1845,4,4,1,4,1,4,1,11.007275310462841,12.529761481073512,-12.839592589882793,12.915283291114964,-12.865161045738608,12.877872054892347,-12.519473523364518
1846,0,4,1,0,0,0,0,0.0,12.235175727919456,-12.235175727919456,0.0,0.0,0.0,0.0
1847,2,4,3,1,3,3,3,-12.627324367559902,14.119798228579414,14.410399747354925,-14.877315317962276,12.999095760565327,12.890352765856056,14.247153956754454
1848,4,1,1,0,0,0,0,12.079695837306454,-12.067817770136367,-11.155265015572155,0.0,0.0,0.0,0.0
1849,4,4,1,1,0,4,2,9.712667967681579,12.332996163053819,-12.225212190199604,-10.589783650597077,0.0,12.511137281692227,-11.184701616430717
1850,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,0,0,0,4,4,2,2,0.0,0.0,0.0,12.472721016950887,12.998398820108283,-10.330408021020219,-10.284712651523725
1852,1,1,4,1,4,3,4,-15.602808827492296,-14.894622787816592,15.361341327478504,-15.124752050353933,14.34935926097501,13.15315449802557,15.216773967816964
1853,3,1,0,4,1,4,1,8.360235591892682,-9.149928324158566,0.0,9.38647187261243,-9.38647187261243,10.584018670439143,-10.584018670439143
1854,3,4,1,4,1,4,4,11.366394896719422,12.596238401344705,-13.124693357483,12.448815588751645,-12.448815588751645,9.417639748644195,12.512765934735663
1855,3,1,4,4,2,4,2,10.981430990590948,-13.813576603122938,11.025776587205002,12.738221675159659,-11.421118926973971,12.70932545057276,-12.102850594900525
1856,1,3,1,4,1,1,0,-15.98024554804958,13.24692327507869,-14.320741994496904,13.945695665453778,-13.747195765423522,-12.231125129288776,0.0
1857,3,4,1,3,2,3,1,12.08655993230983,14.154032092124273,-14.212925811232191,11.633498059912792,-12.944580158788687,12.564302931114149,-13.3810261528917
1858,3,2,3,1,4,3,2,10.15686865798041,-10.855958118199695,11.429929606770889,-12.230512538396772,12.290280013266624,11.47012183267187,-11.278080684898411
1859,2,3,1,4,1,3,3,-11.032324511319798,12.385515382588414,-13.010197930597252,13.472242752796829,-13.050233217519635,12.52661357094475,11.561906778800719
1860,4,1,0,0,0,0,0,12.79903905225175,-12.79903905225175,0.0,0.0,0.0,0.0,0.0
1861,4,3,1,1,4,2,1,14.543540852571041,14.291360018408273,-14.997020339034847,-13.221962503579624,14.037000889121783,-11.940726117945166,-13.917895218059087
1862,3,3,2,3,3,1,4,14.42732029758495,14.910391552100888,-14.978065045503557,14.362985886387078,14.247791333238148,-15.187869941819695,15.25822295139945
1863,4,1,4,3,2,2,1,12.342430725627032,-12.689204171438544,12.64119589385035,12.497269126282148,-10.102726237542159,-11.874260606844762,-12.931240207668804
1864,2,2,3,2,1,4,1,-14.783708474439177,-13.06663409692358,14.394528374250998,-13.259084101994153,-14.934234129810225,13.86172393559762,-13.910074224211613
1865,3,1,4,2,2,1,4,11.940349211617587,-13.489383735985188,13.664579833674424,-12.047972725310805,-12.136067351690874,-13.264180333220034,12.25111600127192
1866,4,1,4,2,3,3,4,13.445205382270544,-13.439405764091191,13.034269343471157,-12.470336086074159,12.574032523710112,11.690667198469967,13.77538743465215
1867,4,2,1,4,1,3,3,12.100128968140531,-11.898864245932797,-11.942029666611393,12.98086435962888,-12.67812567827168,7.836783752488249,10.02911163476481
1868,0,4,4,3,1,4,1,0.0,10.968492044990555,13.593716718983037,12.804666690647823,-13.749674124680311,13.185207689229456,-13.616027158739131
1869,0,4,1,0,4,1,1,0.0,14.173505925649408,-14.173505925649408,0.0,13.576265526094454,-13.438186588039702,-11.52810044590642
1870,3,2,2,3,2,2,3,15.117146783999734,-14.769667317960833,-14.976238677156186,15.270608492134478,-15.163910354935433,-12.947353026855478,14.583089169662088
1871,1,3,1,4,3,2,2,-13.922439748416382,11.564168528277852,-12.222785055787192,12.804396986942146,12.423112115361045,-12.254291418677777,-11.677939237672474
1872,2,4,1,1,4,1,1,-12.93862624792354,14.717585480456878,-15.16732599621976,-13.205768893931372,14.31679041602437,-13.732338973753885,-13.501676836336735
1873,1,4,1,1,1,4,1,-11.909568403062853,14.085417543152568,-13.43318600107321,-13.235561314589544,-10.527129799797285,11.898773413758699,-12.086253231416073
1874,3,4,2,3,1,2,3,13.085440557680387,14.082481244862986,-13.64686409177782,13.848782456573023,-14.439046477937058,-11.815134447027237,12.803369128736705
1876,2,4,1,0,0,4,3,-10.002258915488925,12.577963463315797,-12.853244643070074,0.0,0.0,9.468928979142051,9.14607476758784
1877,4,1,4,1,0,4,1,13.854073796546848,-14.091442156557187,13.980276368112035,-14.102137365331583,0.0,9.038187638987427,-9.038187638987427
1878,1,4,4,3,2,2,1,-12.402103043080377,11.225076677040562,13.277110975379948,13.39033590935036,-13.459987444563131,-12.28071519378197,-12.815062872098132
1879,2,4,3,1,4,1,4,-11.393346826794275,14.634906446602026,14.892039195560345,-15.514065621551833,14.500796867047793,-14.978936226564796,14.795383153281
1880,3,3,2,1,3,2,2,16.256250407768214,16.05275220411148,-16.572017568639872,-17.102282289855818,13.408684316883415,-15.591906609174504,-13.834307086573745
1882,4,3,1,2,1,1,4,12.721751224129834,12.610802658084259,-13.27893936902405,-10.289579433627832,-10.590025431389824,-9.948377593590498,13.67023731555072
1883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,1,0,0,0,0,0,0,-10.55974979286683,0.0,0.0,0.0,0.0,0.0,0.0
1885,2,3,2,3,2,2,2,-13.01296332341927,12.07663970480617,-11.833598631151103,13.993868433612086,-11.615940126262556,-13.911919113201675,-11.631023753322932
1886,2,1,2,4,2,2,1,-13.831152731567064,-14.259735482716598,-10.926760370132238,14.011643987958918,-12.378021681840645,-12.801034673575298,-13.262074798767914
1887,1,4,1,0,4,4,1,-12.354058067995135,11.346365384016128,-11.661630607355711,0.0,11.216698298419121,12.968624615730771,-13.128561826556885
1888,1,4,3,3,3,1,3,-13.130709715565812,13.987547145551543,12.511888932884036,12.559689503135553,14.310323491318131,-14.852772312635024,13.666426420167328
1889,2,1,1,4,3,1,3,-12.98324236163609,-14.281276209842877,-13.1509600194958,13.098377117298604,12.406280774058397,-13.642656246606213,10.553368107088673
1890,1,0,0,0,0,0,0,-10.67307569895489,0.0,0.0,0.0,0.0,0.0,0.0
1891,0,4,3,1,0,0,0,0.0,12.550306454878584,10.793118924296612,-12.709466741644691,0.0,0.0,0.0
1892,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,13.474691718033032,-13.474691718033032,0.0
1893,1,4,1,0,0,0,4,-10.302712292758265,10.110746289563997,-10.110746289563997,0.0,0.0,0.0,10.706702211067004
1894,3,1,4,4,4,1,4,13.258484018609334,-14.12735318309912,11.245401986918615,12.473347056587311,13.978321820659264,-14.230674858950135,11.65688075932596
1895,4,1,4,2,3,1,4,14.533236771945232,-14.223550558064364,14.295682343155748,-13.799574581642531,13.559571759438347,-14.506780914892962,13.590440978291443
1896,4,3,1,2,4,1,4,13.585139629582875,12.62479805862419,-13.983595833610377,-9.87700886438611,12.894344089714533,-13.390759795227993,13.42039182280308
1897,4,1,0,4,1,4,3,12.666498477240085,-12.666498477240085,0.0,12.171830057234672,-12.171830057234672,11.370970813806963,10.455165190275181
1898,3,2,3,2,3,3,1,14.336683959108784,-14.461485555737456,14.776318844813378,-10.727027599453624,15.476541514088941,15.43909724620284,-16.23271817654682
1899,4,3,1,4,2,2,3,13.496118578867705,12.523258990423733,-14.049603058024363,14.20734194328695,-12.513955089867292,-13.014029002472423,-5.505565644322084
1900,2,2,2,4,1,4,2,-12.755521154710449,-13.244748890232879,-13.897829037662952,15.31085055960694,-15.352550382953677,15.034672250256337,-14.19216488526456
1901,3,2,1,4,2,2,2,13.962986995846869,-14.450438676587503,-14.293975402980173,14.711430900942059,-13.736446533923305,-11.381618912688314,-12.296688350861244
1902,3,1,3,3,2,2,4,11.962285569990511,-13.745837108949933,11.254149569890625,12.039075716590586,-12.052191227438868,-10.384671473209764,13.091534745761084
1903,3,3,2,1,2,4,1,12.369686223069115,11.025635705048524,-11.753604823892411,-13.013124439442219,-9.489697772011066,12.280280766127007,-12.34408818489391
1904,0,0,0,4,1,0,0,0.0,0.0,0.0,11.877032291016365,-11.877032291016365,0.0,0.0
1905,4,1,4,1,1,1,3,12.079930035717535,-12.645524467037742,12.860247323635893,-12.34267884506971,-11.809462828339111,-9.391223454020203,8.749756322696676
1906,1,0,4,1,0,0,0,-10.436454980321441,0.0,12.934469457634341,-12.934469457634341,0.0,0.0,0.0
1907,2,3,2,1,4,1,3,-13.247948848739268,14.246269708543636,-14.445447179739327,-14.510437479046933,14.862395817139362,-14.792786619589728,13.197270523384578
1908,3,2,3,3,3,2,1,11.610453518803444,-12.919940262555539,12.848723397603637,11.814150779751358,13.234897647422558,-12.524460775057323,-13.563982850415087
1909,3,1,1,4,4,1,4,15.0985568488069,-15.421052129264716,-14.620095256532853,13.802249132774916,15.334354390922213,-15.588243415550185,14.691627393817978
1910,4,1,4,3,2,2,3,12.867480529312841,-12.867480529312841,12.479588288447884,12.490474634049498,-12.09498162750102,-11.882239204367796,11.917924049538422
1911,3,3,1,3,3,3,1,14.067345371759695,14.419628228194087,-14.961167396416414,13.32066359404756,10.943842964405558,13.446301190927812,-14.600405224722195
1912,1,4,1,0,4,1,0,-8.321920439395722,8.542705675421592,-8.542705675421592,0.0,10.844437324914605,-10.844437324914605,0.0
1913,4,4,2,1,4,2,2,14.496216079723116,15.434437372853138,-14.730192153632595,-15.627692339257962,15.588115985998684,-13.633206396406766,-14.39632016842626
1914,1,3,1,4,1,4,1,-12.4075254411038,10.50449165958846,-11.765426551352157,10.513916473107788,-10.513916473107788,12.346536558662214,-12.241160061654599
1915,1,4,3,4,1,0,4,-10.980204072641001,10.616278728930073,10.23019580434919,14.4657817029558,-14.500917739802693,0.0,10.047477483350368
1916,2,2,3,1,4,1,4,-12.148829235947554,-10.964697154528693,11.419599597272809,-12.48702757689506,13.33981508592612,-13.15994357653541,12.12319038961854
1917,2,2,1,4,1,4,3,-7.538840361927265,-10.677082314021508,-11.413343365498179,11.117447913897037,-11.117447913897037,11.45124222724683,8.418209251863777
1918,3,2,3,2,3,3,2,13.409468271933738,-14.010278948472305,13.080578029507597,-13.563313435523263,13.904545688566401,10.735681311104964,-13.444740846965088
1919,1,4,1,0,4,1,0,-9.4203706292585,11.769442589870557,-11.769442589870557,0.0,10.19522721409507,-10.19522721409507,0.0
1920,1,4,3,2,2,1,2,-14.333701095740931,14.6335330295417,13.225678837701494,-12.83301513392498,-13.911887143742417,-14.06782847325119,-12.268449644149666
1921,1,4,1,4,2,1,4,-12.30019457889936,9.468928979142051,-9.468928979142051,12.200665459804886,-11.465635300964026,-11.54772702191516,11.76901734069916
1922,3,3,1,2,4,2,3,14.55808033842419,13.544078388069348,-15.454101785125298,-8.693115844078074,14.731607842790478,-13.160043756602198,13.505986399681952
1923,1,4,2,1,0,0,4,-12.883688630915396,13.618943914262639,-12.890553335157092,-13.007886889574197,0.0,0.0,13.096377472129983
1924,1,4,1,4,3,1,2,-14.447925469711677,15.429554449885742,-15.257809373685781,14.887082804080352,12.740743193191049,-15.147086419945547,-13.115807154319041
1925,2,2,3,1,3,4,1,-13.892826681236185,-12.553281013255816,12.708317006360643,-13.65008460583471,12.787891682798088,15.347144153555,-15.225140648213076
1926,4,2,1,2,2,3,2,15.867785583647338,-14.555584617117386,-15.22253072584715,10.185412230716373,-13.735595356986094,12.987192482549446,-13.045328101106037
1928,4,1,4,2,3,2,3,13.826438693515291,-14.22164915346611,13.051953465184436,8.787635272366733,12.798500204515776,-12.645627725740137,12.93557184234644
1929,1,0,4,2,1,4,4,-15.417881343251063,0.0,11.257401975050026,-8.19967675632286,-11.209280944232928,10.141835632537356,11.107912675843226
1930,4,1,3,2,1,3,1,15.79900994061199,-15.724576591837318,14.22685177949407,-14.062568029014102,-13.514389800602434,12.947207561770236,-13.403681110436205
1931,1,0,0,0,0,0,0,-12.638835249545863,0.0,0.0,0.0,0.0,0.0,0.0
1932,3,2,1,3,3,3,3,13.148735913707716,-12.228692137772095,-13.329966962638505,12.408755149084131,11.702703686853537,12.252732259874467,13.314939259531991
1933,1,0,0,0,4,1,4,-12.574985823525745,0.0,0.0,0.0,11.54772702191516,-11.54772702191516,10.33013635338739
1934,4,2,2,1,4,3,2,15.350191079889676,-14.90348987045686,-13.912411584512181,-14.38925539116635,15.487556181674785,-11.036357999251338,-14.466989534984858
1935,4,2,4,2,1,2,1,12.124336154065809,-11.078265313718688,13.216898271629487,-12.349680983586675,-12.443290637826765,-10.966590800026127,-11.620854823803924
1936,1,4,2,4,1,3,1,-10.38540134653666,11.59590148635344,-10.887385602069434,12.350236225842115,-12.217978072450014,11.134873536549321,-11.933562270877266
