CUSTNO,Monetary_가구인테리어/잡화_중가_증감여부_q2_q1,Monetary_가구인테리어/잡화_중가_증감여부_q3_q2,Monetary_가구인테리어/잡화_중가_증감여부_q4_q3,Monetary_가구인테리어/잡화_중가_증감여부_q5_q4,Monetary_가구인테리어/잡화_중가_증감여부_q6_q5,Monetary_가구인테리어/잡화_중가_증감여부_q7_q6,Monetary_가구인테리어/잡화_중가_증감여부_q8_q7,Monetary_가구인테리어/잡화_중가_q2_q1_로그변환,Monetary_가구인테리어/잡화_중가_q3_q2_로그변환,Monetary_가구인테리어/잡화_중가_q4_q3_로그변환,Monetary_가구인테리어/잡화_중가_q5_q4_로그변환,Monetary_가구인테리어/잡화_중가_q6_q5_로그변환,Monetary_가구인테리어/잡화_중가_q7_q6_로그변환,Monetary_가구인테리어/잡화_중가_q8_q7_로그변환
2336,0,4,1,0,0,4,1,0.0,13.343356632836455,-13.343356632836455,0.0,0.0,11.757592660887571,-11.757592660887571
2337,4,3,1,4,2,2,3,13.435446963159546,13.813562948078978,-14.281673595454002,13.575777327579015,-12.55933242192463,-11.659725629564852,13.26123937473043
2338,2,4,4,1,4,2,4,-10.828279960207647,12.318111181058242,13.716676520912465,-13.976382953928299,12.002871573289571,-10.237373538613367,13.119032438930166
2339,0,0,4,4,1,4,1,0.0,0.0,10.925627388584827,12.708986440181874,-12.647857119205575,12.177245382366275,-12.504356813664314
2340,2,1,4,1,1,0,4,-9.529055042131617,-12.174271325948734,12.442021809446254,-12.201772339076294,-10.89824196577726,0.0,11.319913333774096
2341,4,1,0,4,3,3,2,12.041443616258709,-12.041443616258709,0.0,12.37704541914208,9.644007199740964,13.114887898715773,-12.330618965965176
2342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,3,3,1,4,2,3,3,12.368089867912781,14.076451330170794,-14.397890415997702,13.38501590682378,-11.669931735467609,12.418517955846463,14.049463535961397
2344,4,2,1,3,3,2,1,12.232732816711874,5.508888816057999,-12.093939983885942,-5.932850465521814,10.1819630165541,-9.277855174074626,-10.650485542487436
2345,4,1,4,2,2,3,2,12.773678503512663,-12.773678503512663,14.177662762954826,-12.587576868057537,-11.409068348049551,14.721927568722817,-14.66764483059499
2346,1,2,3,3,2,3,1,-13.195529839704788,-8.452594465810417,12.49686719228947,10.90427659721408,-11.18977575070882,12.350391172361396,-13.246378052689577
2347,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,4,1,0,4,4,2,1,11.642983846364219,-11.642983846364219,0.0,12.226763899479957,13.318662221454451,-13.27064193036592,-12.357542532096275
2351,4,1,0,0,0,0,0,12.65753190472288,-12.65753190472288,0.0,0.0,0.0,0.0,0.0
2352,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.348722066757372
2353,3,1,0,0,0,4,1,12.028176281903788,-13.092450389357289,0.0,0.0,0.0,12.062079796370316,-12.062079796370316
2354,1,4,2,3,1,4,2,-13.966542607783044,14.257410225756729,-13.718641651188811,11.299276235276086,-13.510344003247546,14.17549276791682,-13.388706231896045
2355,0,0,0,4,1,0,0,0.0,0.0,0.0,12.242849959078281,-12.242849959078281,0.0,0.0
2356,3,1,0,0,0,0,0,6.747423607789561,-10.0400013419187,0.0,0.0,0.0,0.0,0.0
2357,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,1,0,0,0,0,0,4,-12.659246350745189,0.0,0.0,0.0,0.0,0.0,9.133957871348743
2360,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0,4,2,1,4,1,0,0.0,12.886580890018907,-12.305104200706529,-12.002242851280714,12.877315500116781,-12.905128110061614,0.0
2362,4,2,2,1,4,4,1,14.76562407862554,-14.348733813728336,-13.08528408173056,-13.35253535326029,13.56146069119532,14.870486491897733,-15.043971383527568
2363,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,4,1,4,1,2,1,4,14.07405987623858,-14.21959340366784,14.937357392360589,-14.760962012280872,-11.212477167549006,-12.953939859812769,12.104269929397518
2365,2,2,4,2,2,2,1,-13.96996001859547,-13.357619289904932,13.80969367442178,-12.453662601296543,-10.220667382698014,-13.300016106457917,-12.869389166982247
2367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,3,3,3,1,4,2,2,12.898286539322047,12.725576143848343,11.925717541457491,-14.195530418630511,14.145735720171343,-13.5146211082365,-13.36145290895609
2369,3,1,0,0,4,3,1,11.296016824111522,-12.41509076363347,0.0,0.0,11.883683831542394,10.77434137979437,-12.168688947502412
2370,1,3,2,4,1,4,4,-15.410563443325108,11.800053811429432,-12.507845735586388,13.144756580032354,-13.422319613612544,11.914160586846485,12.779617963008777
2371,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.774399648709766,-11.774399648709766
2372,3,3,3,2,2,4,2,10.747427993287776,11.125608484415626,12.28067495128636,-12.417593427861217,-11.330305489852286,12.085443305642862,-11.381779219030026
2373,4,1,4,4,2,1,0,12.547281520436037,-12.547281520436037,10.443562322393962,13.307378542163988,-13.033624530100582,-12.091776701250156,0.0
2374,4,1,0,0,4,2,2,12.476968280617989,-12.65922360165582,0.0,0.0,12.862219766468247,-11.741683220587705,-11.21350522164146
2375,3,1,4,1,4,2,2,13.079876988907069,-13.72624490888582,11.905820205854067,-11.905820205854067,12.998488709559826,-11.89868061507838,-11.464225318672968
2376,3,3,1,4,1,4,2,11.835912026587978,11.426304652067236,-12.961834406946814,11.909508916360336,-11.969953194993206,12.452852321244269,-10.862451285676325
2377,0,4,1,0,0,0,0,0.0,11.064453309947664,-11.064453309947664,0.0,0.0,0.0,0.0
2378,2,4,1,4,3,2,3,-12.054193814304565,13.30276980349246,-13.446295592060284,12.571768740872352,12.692040134148877,-11.963964840566586,10.536482037295945
2379,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,1,0,0,0,0,0,4,-9.309078871840306,0.0,0.0,0.0,0.0,0.0,7.524951615880153
2382,4,1,4,1,4,1,4,11.864514049023832,-11.864514049023832,12.142010052349784,-12.142010052349784,11.762732108538092,-11.762732108538092,9.133957871348743
2383,4,1,2,3,4,1,4,13.646720491410148,-13.640539047861115,-11.623528463352878,10.722079958274644,12.71395239562547,-12.998198054787856,14.053101448807306
2384,2,4,2,3,3,3,3,7.99509428089655,13.025141968288048,9.796438260149872,-10.33421697682303,11.798333894025042,12.041477455310819,12.859946054759554
2385,4,1,4,1,4,1,4,14.07751569236852,-14.27127837246321,14.337291114260195,-14.337291114260195,14.505604238125017,-14.505604238125017,11.124475003008612
2386,4,2,1,0,4,1,0,13.275139735438538,-11.623029223773292,-13.141229336901532,0.0,11.721910438580862,-11.721910438580862,0.0
2387,1,4,2,3,2,1,0,-13.116541265288625,12.67387869496028,-11.80578307078706,12.941648439603576,-12.291962782280029,-12.860148021908119,0.0
2388,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,4,3,4,1,2,4,3,10.733126712383548,10.306197364316585,12.907720762404633,-12.933773828578756,-9.912750963909643,12.027017385354675,-8.624273167700792
2390,2,2,3,2,3,1,4,-13.338035656129852,-11.588648630923693,11.49270800758195,-12.830447165719232,12.692681343537934,-13.055651610523325,10.52017127603998
2391,4,2,1,0,4,1,4,11.549363921727505,-10.895301875253818,-10.815561687941335,0.0,12.288302404706629,-12.288302404706629,8.910841304054387
2392,0,4,1,4,3,1,4,0.0,12.88625199757464,-12.88625199757464,11.777095479707917,12.728555115990016,-13.055102527477796,12.309822759107103
2393,2,2,4,1,4,1,3,-8.55933669645622,-13.08738657579654,14.987687199460963,-15.03353128528333,14.515378910858136,-14.432518094075581,12.662384250329003
2394,4,3,1,4,1,0,0,13.036891453846618,13.366162254826667,-13.908164747256567,11.729186660126484,-11.729186660126484,0.0,0.0
2395,0,4,4,1,0,0,0,0.0,11.235408647360183,12.417813146826832,-12.68519306472355,0.0,0.0,0.0
2396,4,1,4,3,1,4,2,11.991572087656023,-11.991572087656023,12.088088520510404,12.01741552105176,-12.746520493127408,13.675380596358945,-13.317415250044776
2397,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,11.636096119312235,-10.315543051805395
2398,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,4,4,1,0,4,1,4,10.712924450174764,12.13722855196202,-12.352880539070926,0.0,12.406835394670113,-12.361551025322788,11.82385209576423
2401,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,13.02382202935882,-13.02382202935882,14.47943300183064
2402,2,2,4,1,3,2,2,-12.12268891891743,-11.831127686923287,14.333529611333928,-14.163624077737731,13.748145953691647,-12.834677706100564,-13.341756784565044
2403,0,0,0,0,4,2,2,0.0,0.0,0.0,0.0,11.521572176131812,-11.01924418281766,-9.966680914866577
2404,3,3,1,3,2,3,3,13.895936855568733,13.884901582170551,-14.524880554355553,11.863516508559572,-12.898828101882799,11.551923876063677,13.292123200942948
2405,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,1,0,4,1,4,3,1,-12.435752779684208,0.0,12.942734568044969,-12.942734568044969,12.366263600778664,11.079871928628702,-12.610198768289258
2407,0,0,0,4,4,1,0,0.0,0.0,0.0,9.309078871840306,11.405692574808565,-11.521572176131812,0.0
2408,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.77576062790766
2409,3,3,2,1,1,0,4,11.681322502961718,13.606503001289106,-12.465567092965184,-13.574609653859682,-11.240522812622647,0.0,12.558865001370428
2410,1,4,3,1,0,0,0,-10.813085801054513,9.982678674528344,9.23216265176823,-10.36935277945807,0.0,0.0,0.0
2411,1,4,2,1,4,2,3,-14.307827791811377,13.969314582645186,-12.638615074176537,-13.865281118775764,13.779821362848223,-13.499660754404456,13.605997359180627
2412,4,1,3,1,0,4,1,13.726234882879265,-13.383660432974429,12.45176068359109,-13.16348009492584,0.0,12.731667619140303,-12.731667619140303
2413,2,1,4,1,4,1,4,-11.780382258083785,-12.18893041204422,12.422628906679483,-12.422628906679483,12.980179590456196,-12.729026708347707,13.047897824240508
2414,4,1,4,1,4,1,4,12.613793906062048,-12.613793906062048,12.36386776739882,-12.36386776739882,11.309730519304964,-11.228251952543085,12.641529752528285
2415,0,0,4,1,0,4,1,0.0,0.0,11.449361902576918,-11.449361902576918,0.0,12.8373797200317,-12.8373797200317
2416,0,0,4,1,0,0,0,0.0,0.0,13.649151290544438,-13.649151290544438,0.0,0.0,0.0
2417,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,2,1,0,0,4,1,0,-12.555903424454188,-12.212894572038769,0.0,0.0,11.406060502956862,-11.406060502956862,0.0
2419,0,0,4,1,0,0,0,0.0,0.0,11.900175826447585,-11.900175826447585,0.0,0.0,0.0
2420,3,3,1,3,2,1,4,13.276312341948152,13.083439399708485,-13.932346198169698,12.955666465547665,-13.012411095579257,-12.397035130357366,13.809199954927774
2421,4,1,0,0,0,4,1,12.403378578158742,-12.403378578158742,0.0,0.0,0.0,9.269376864097369,-9.269376864097369
2422,1,4,1,2,3,1,0,-14.715517655812564,14.495825337033711,-14.225866298720513,-12.699112163978421,12.672175617535554,-13.358354615730265,0.0
2423,2,2,2,2,2,2,4,-9.566245953235237,-11.80477647128729,-10.92171513499347,-9.762748542355338,-9.192783669335178,-11.463901808406012,13.927758601280855
2424,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,0,4,1,0,4,1,0,0.0,12.327323178377082,-12.327323178377082,0.0,11.055204205790773,-11.055204205790773,0.0
2426,0,0,4,1,0,4,1,0.0,0.0,13.199796866666643,-13.199796866666643,0.0,13.370746182531823,-13.370746182531823
2427,1,4,1,3,3,1,0,-11.771051636388261,13.147998063939804,-13.052380894230318,11.447360732441648,9.449772720036746,-12.196365352854329,0.0
2428,1,1,0,0,0,0,0,-12.469058379963263,-9.912173918534014,0.0,0.0,0.0,0.0,0.0
2429,2,2,2,3,2,3,2,-12.512344612538461,-13.164750306438815,-10.16706107331914,12.723630144492663,-12.209346500600573,13.848128594055392,-13.409457303544563
2430,2,3,3,2,1,4,2,-11.74278524887234,12.472449197208535,12.545313861144999,-13.198976123743341,-12.434398622322654,13.567873748655156,-13.162255109899831
2431,1,0,4,2,3,2,4,-12.081582654886216,0.0,12.256219607934236,-9.97842095322091,10.91849878589081,-11.40037903445564,12.821862872060066
2432,1,4,1,4,1,4,3,-12.248154985808219,12.116804388548195,-11.952013503983931,11.321497482876666,-11.611582423346759,11.972907532848048,11.079841870488194
2433,4,2,3,3,2,2,3,11.818057924765956,8.695078821459534,12.077366788818672,13.274227168526025,-11.781653144082957,-13.262368587670823,11.002469534773514
2434,2,4,2,3,1,3,1,-12.258490401613724,13.59171111674538,-12.474007819075716,13.180839970611284,-13.900049161726082,11.540712567534039,-12.157787097344121
2435,2,3,2,4,1,4,3,-12.694569002423442,11.732082244947396,-12.725301659848324,13.529103983359782,-13.727829969213557,12.63270366238547,12.692896891406791
2436,1,4,2,1,4,1,4,-12.531540950963343,13.398949849825641,-13.004051090427904,-12.278868553220793,12.23958425841885,-12.23958425841885,11.972934704294042
2437,0,4,4,3,3,1,0,0.0,10.650485542487436,12.777819553752838,13.07596932319682,11.875228980611611,-13.83283774820778,0.0
2438,2,2,1,4,3,3,3,-12.654130074505677,-12.91736867381499,-13.085178791419931,13.409978874818739,12.324149190406951,13.870185068631653,12.94430115767707
2439,1,3,3,2,2,1,4,-13.204103102893963,12.312663961713582,12.937416671930558,-12.676608060256653,-12.01227483379163,-12.57365799723737,13.819125354609351
2440,4,1,1,4,4,1,1,14.108882651872882,-14.043639176677427,-11.34682084319675,12.367699596294006,14.266051461426116,-14.230021349482353,-12.579754561674312
2441,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0,4,1,4,1,4,4,0.0,11.475546957385287,-11.475546957385287,12.13630725300334,-12.13630725300334,11.59207963174613,13.544416727480753
2443,2,4,2,3,2,3,2,-11.966452553381217,13.430676059081094,-12.350173348031296,12.932178859556531,-13.04781580635252,12.033895884379572,-13.022487424795909
2444,4,1,0,0,0,0,4,11.26289738119477,-11.512439783521799,0.0,0.0,0.0,0.0,12.453479560077842
2445,1,0,4,2,1,0,0,-12.071532376233252,0.0,13.106028889174583,-11.778704479064313,-12.797893998454958,0.0,0.0
2446,4,2,2,4,1,3,1,11.193071964560094,6.0772677795142815,-9.120570730243383,12.386698534894443,-12.462962319953354,10.336387248071144,-11.235408647360183
2447,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,0,4,1,0,0,0,4,0.0,11.16130169047388,-11.16130169047388,0.0,0.0,0.0,10.925627388584827
2449,4,1,4,2,1,0,4,12.005116229406637,-12.005116229406637,11.896395129324388,-9.776018991635231,-11.768584855667612,0.0,12.080397626934701
2450,2,2,1,0,0,0,4,-11.43664466749537,-11.621680364346808,-10.898941690118297,0.0,0.0,0.0,12.19724589435701
2451,3,3,1,1,4,4,2,8.93747439508445,13.100124898936985,-13.402995737085682,-10.948692251292766,11.42626298771756,12.687748076773671,-11.099839577307772
2452,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,11.5820293892156,-10.405650210569075
2453,0,4,3,2,3,2,2,0.0,11.962950432209851,12.72786884244963,-11.960210859874765,10.94029589463769,-11.590803463944864,-10.668105228419355
2454,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,2,1,4,2,1,1,0,-11.476557782276142,-12.941645412984338,13.873210983652575,-13.397649293027818,-12.659385769089738,-11.364920047390658,0.0
2457,4,2,3,1,0,0,0,12.939401736028097,-12.399280413040886,11.553546226072088,-12.535084240607153,0.0,0.0,0.0
2458,3,1,0,4,1,0,0,11.132522338399639,-12.081183715241506,0.0,11.734241390173407,-11.734241390173407,0.0,0.0
2459,1,4,1,0,4,1,1,-13.746296934194426,12.1126537975599,-12.1126537975599,0.0,11.406060502956862,-11.130456088570448,-9.982678674528344
2460,3,1,4,1,4,1,0,13.246473356640465,-13.471630743997348,12.744801497763182,-12.932930591530083,11.931870716509483,-11.931870716509483,0.0
2461,3,1,3,3,2,1,4,12.936420396808034,-13.115120768230021,12.003880067859068,11.76268989627002,-12.545975199285385,-11.858243080666224,12.71956389213533
2462,3,2,2,2,2,2,4,13.841687703727054,-13.409047421276126,-12.802997871158887,-11.42379080918415,-10.473030619845641,-12.451464712641911,13.250681535831038
2463,3,3,1,4,1,1,4,10.511221966808556,12.849961037248857,-13.109996975400028,13.452733502507245,-13.272996601195135,-12.078582948294347,12.501149480352693
2464,0,0,4,1,4,1,4,0.0,0.0,13.05384324491136,-13.05384324491136,12.822499473699624,-12.760114783091435,13.161191062665551
2465,4,2,1,0,0,4,4,13.090180245506225,-12.236251053500418,-12.535512853159764,0.0,0.0,12.155967994350753,13.352702658449449
2466,0,0,0,4,3,1,1,0.0,0.0,0.0,11.86622260485388,10.845290722832988,-11.924459985978965,-10.6632242683998
2467,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,1,4,1,1,0,4,1,-12.1062751293582,12.25491775467821,-12.039141768474154,-10.61547900251688,0.0,9.289577686068375,-9.289577686068375
2469,2,3,1,0,0,4,1,-11.318260128480084,10.793013866629424,-11.838937688649876,0.0,0.0,12.324442728287861,-12.324442728287861
2470,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,3,1,3,3,2,2,4,13.476017439475868,-14.401726928432794,13.465029191973496,10.775604797264625,-12.473006227556679,-13.369385458810344,13.794168852350019
2472,3,4,1,0,0,0,0,10.363716039379728,12.267502161252827,-12.459174762362553,0.0,0.0,0.0,0.0
2473,2,3,1,3,4,3,1,-11.663847540979715,12.634376431009494,-13.200295857842224,10.856920574818353,12.511968055200507,13.50952120079573,-13.706602508918829
2474,2,2,1,4,2,2,3,-13.457662614743843,-10.7095867502134,-12.67573623516917,12.831563023483138,-11.985807832735507,-12.114947370573233,11.885992715359917
2475,0,4,1,0,4,1,0,0.0,10.938161692587522,-10.938161692587522,0.0,11.779729553622714,-11.779729553622714,0.0
2476,0,4,1,0,0,0,0,0.0,10.906909713118424,-10.906909713118424,0.0,0.0,0.0,0.0
2477,3,1,0,0,0,4,4,11.868426416227301,-12.817860027717652,0.0,0.0,0.0,11.812016228042474,13.33298748657946
2478,4,2,1,4,1,4,3,12.554426702533192,-11.54273065779869,-12.102501482112284,10.618695983332032,-10.618695983332032,11.061057774209036,10.67069895346189
2479,0,0,4,1,0,0,0,0.0,0.0,9.29945584464295,-9.29945584464295,0.0,0.0,0.0
2480,4,1,0,0,0,0,0,11.52338868906564,-11.52338868906564,0.0,0.0,0.0,0.0,0.0
2481,3,3,1,4,1,2,3,12.066079001009218,11.579080660391835,-12.99800437702671,14.445912007630126,-14.329121599711947,-11.150648937369908,12.081623478057002
2482,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.055942754118881,11.647746237576476
2483,1,0,0,0,4,1,0,-12.752609262084642,0.0,0.0,0.0,10.712924450174764,-10.712924450174764,0.0
2484,0,4,3,2,1,3,1,0.0,13.952009752960027,14.532492300976136,-13.480030311965047,-14.509489691034167,12.633882768956491,-13.39227568659662
2485,0,4,3,1,0,4,4,0.0,11.54131299583834,10.800511874239193,-11.931137845063391,0.0,11.774399648709766,13.321158082938195
2486,4,1,4,3,3,3,3,11.920954973823482,-11.765534068479658,12.283946048435732,11.602533938040965,9.177864853990322,11.609145326972842,11.260689892643283
2487,1,4,2,1,3,2,1,-11.688542793331946,13.389100819198925,-12.691324196135007,-12.438060095517736,11.667893744203981,-11.354171450444682,-11.402595764991844
2488,3,3,2,2,3,2,2,11.98958968049173,13.038011137289605,-11.965064723067929,-13.12412503507117,13.33515257134573,-11.507598880248365,-12.269480577750757
2489,1,0,0,0,0,0,0,-11.635298737607771,0.0,0.0,0.0,0.0,0.0,0.0
2490,0,4,2,1,0,4,2,0.0,13.468478750879726,-11.563563942529541,-13.307330755637375,0.0,12.285172191788954,-10.652693636090117
2491,1,0,4,4,3,1,1,-12.226763899479957,0.0,11.601958607653373,12.676141607672212,11.030223072636188,-13.079739694391629,-9.384879467467773
2492,4,2,1,4,2,3,2,12.15380595794737,-10.414134158612798,-11.960739584567685,11.560289605829343,-9.157447203864779,12.264464247802673,-10.381649344400417
2493,4,3,4,2,1,3,2,11.49352737780394,11.0298161768769,13.698572907282456,-12.096370491385336,-13.490635283622895,10.694819658734417,-11.977363559141187
2494,4,2,1,0,4,3,1,14.10272292345177,-13.048161774581267,-13.674483669309598,0.0,11.524205044589516,9.594261895891304,-11.65973767580085
2495,0,4,4,2,1,0,0,0.0,10.918743955105022,13.35465484247053,-12.513633964605686,-12.933438279635388,0.0,0.0
2496,2,1,4,2,4,1,4,-12.610160400134664,-14.050617070873537,13.622262766549378,-13.070296370448974,14.320991512253647,-14.512364718005356,13.29038820113305
2497,0,0,0,4,1,3,1,0.0,0.0,0.0,12.188191817296211,-11.957719942551966,11.2118255247097,-11.647797619799373
2498,4,2,3,1,4,4,3,13.119672524684333,-12.836563316186634,12.188868591655616,-13.05701281289465,12.796724662979317,13.723678869143523,-11.224811727798627
2499,2,2,1,4,1,4,2,-14.3209627236922,-14.532429880943264,-14.128234839317685,14.685253719467768,-14.82034733464956,12.753881886253886,-11.078135890904074
2500,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,12.361172560027258,-12.021790954636517,-11.115661073282936
2501,1,2,4,2,3,1,4,-13.643619447197272,-12.24220079860623,13.310612020797413,-13.031552784395823,10.190570382129438,-12.583136708531336,13.130730638653246
2502,2,1,0,0,4,3,1,-11.645733039466807,-12.702176430508075,0.0,0.0,12.632226154447096,13.339575028115881,-13.74032753474086
2503,2,2,3,3,2,4,1,-14.016351830163476,-12.847544927666963,10.570501387112953,10.028393092361105,-12.086471543642425,12.74739069752918,-12.668303590817423
2504,1,4,2,1,4,1,4,-13.087253356495056,12.091031453538148,-8.645531592230782,-12.058628906958074,12.390193626898666,-12.390193626898666,13.05384324491136
2505,4,1,4,2,4,3,3,11.567761111098402,-11.567761111098402,11.082628523283994,-10.693346683612328,12.169676863931178,10.195757754446579,9.160076841667308
2506,2,3,3,3,1,1,4,-11.933924486589937,11.491695375040686,13.752350599479767,10.920249643609685,-14.183151603033012,-12.684716170104139,12.32515342377563
2507,4,1,4,1,0,0,0,12.207872901939528,-12.207872901939528,13.425228233825445,-13.425228233825445,0.0,0.0,0.0
2508,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,3,1,1,4,3,1,0,11.735464820748483,-12.108605429563951,-10.122434591689675,11.240522812622647,8.420942193915556,-11.298431103290943,0.0
