CUSTNO,Monetary_교육문화/아동_중가_증감여부_q2_q1,Monetary_교육문화/아동_중가_증감여부_q3_q2,Monetary_교육문화/아동_중가_증감여부_q4_q3,Monetary_교육문화/아동_중가_증감여부_q5_q4,Monetary_교육문화/아동_중가_증감여부_q6_q5,Monetary_교육문화/아동_중가_증감여부_q7_q6,Monetary_교육문화/아동_중가_증감여부_q8_q7,Monetary_교육문화/아동_중가_q2_q1_로그변환,Monetary_교육문화/아동_중가_q3_q2_로그변환,Monetary_교육문화/아동_중가_q4_q3_로그변환,Monetary_교육문화/아동_중가_q5_q4_로그변환,Monetary_교육문화/아동_중가_q6_q5_로그변환,Monetary_교육문화/아동_중가_q7_q6_로그변환,Monetary_교육문화/아동_중가_q8_q7_로그변환
2683,0,4,1,1,0,4,1,0.0,11.228339026528372,-11.110609810939751,-9.030803457808945,0.0,10.991125306517029,-10.991125306517029
2684,1,0,4,1,4,4,2,-7.943057714977344,0.0,7.559752754693989,-7.559752754693989,6.896893502692468,11.62709076203173,-11.048717005270491
2685,4,4,1,1,4,1,0,9.845623385396747,11.824049901567236,-11.83854477051774,-9.734042570477342,9.630315288296137,-9.630315288296137,0.0
2686,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,0,0,4,1,0,0,0,0.0,0.0,11.42858993713706,-11.42858993713706,0.0,0.0,0.0
2688,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,0,4,1,0,0,0,4,0.0,7.9798451840879885,-7.9798451840879885,0.0,0.0,0.0,10.92270671255341
2690,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,1,0,0,0,0,0,0,-6.950409462050844,0.0,0.0,0.0,0.0,0.0,0.0
2692,1,0,0,0,0,0,0,-11.773362495923624,0.0,0.0,0.0,0.0,0.0,0.0
2693,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,4,1,4,1,0,0,0,11.003488503036673,-11.003488503036673,10.862467752544008,-10.862467752544008,0.0,0.0,0.0
2695,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.48599894203779
2697,1,4,4,1,0,0,0,-10.203730761228112,9.209243498915159,11.549502914048741,-11.641437413367647,0.0,0.0,0.0
2698,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,4,1,4,1,0,0,0,10.680094702768178,-10.680094702768178,10.99681339586124,-10.99681339586124,0.0,0.0,0.0
2700,2,1,4,2,1,4,2,-11.193706471269833,-11.279154652740614,11.919943106625833,-10.97790604076059,-11.551882500213589,12.599024117800074,-8.687238935082657
2701,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,4,2,2,3,3,1,4,12.724393571445543,-12.011246708225649,-11.449250557072137,11.146455607989681,11.616767256253482,-12.470318711946353,11.690166459845972
2703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707,1,0,0,0,0,0,0,-11.606273287881093,0.0,0.0,0.0,0.0,0.0,0.0
2708,0,0,4,1,4,1,1,0.0,0.0,10.773138186684061,-10.773138186684061,12.31642154727815,-11.94736813035852,-11.022871618085144
2710,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.513226822036298,-10.513226822036298
2711,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.355833321684651,-9.355833321684651
2712,4,1,4,1,4,1,4,11.568439951733657,-11.568439951733657,12.10465733015904,-12.10465733015904,8.827550129784672,-8.827550129784672,12.511613536265035
2713,4,1,4,1,4,1,4,11.908644140042503,-11.945167478619986,9.216500320973312,-9.216500320973312,10.55946966346211,-10.55946966346211,10.880281650446754
2714,0,4,2,1,0,0,0,0.0,9.931159639798414,-8.9582867972158,-9.456429788054125,0.0,0.0,0.0
2715,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,4,1,4,4,3,3,2,13.762295440492487,-13.762295440492487,11.4258031565925,11.987302337798601,10.707225397878885,12.525916603952654,-12.430718181110741
2717,4,1,4,3,2,2,3,14.223878323556939,-14.212470584015572,13.334384902408221,12.061976058664769,-13.162167608432183,-10.466575463370743,12.588642272447819
2718,1,4,1,0,0,4,1,-10.168364950538455,9.230075521697366,-9.230075521697366,0.0,0.0,10.409631387612054,-10.409631387612054
2719,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.054780965246959,-11.054780965246959,0.0
2721,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2722,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,0,0,4,1,0,0,0,0.0,0.0,8.337775936397264,-8.337775936397264,0.0,0.0,0.0
2724,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,4,1,0,0,0,0,0,12.593985154272643,-12.593985154272643,0.0,0.0,0.0,0.0,0.0
2727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2728,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,4,4,1,2,2,1,0,10.55946966346211,11.294560617511804,-11.390585416094016,-5.320177539552175,-9.505721413665913,-9.72915493878846,0.0
2730,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,1,1,0,0,4,4,1,-10.806053649811895,-8.257118062680117,0.0,0.0,9.178367710322581,10.447969627493446,-10.256029105414544
2733,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.148537414034045
2734,1,4,1,0,4,1,4,-7.691844744110582,9.461185191345244,-9.461185191345244,0.0,9.518447869460369,-9.518447869460369,8.679992777006028
2735,4,4,1,0,0,4,1,10.580193599423936,11.787310590030733,-12.111598156966922,0.0,0.0,11.190360292996779,-11.190360292996779
2736,0,0,4,1,0,0,0,0.0,0.0,10.871414367840718,-10.871414367840718,0.0,0.0,0.0
2737,1,0,0,0,4,4,1,-8.335984882763006,0.0,0.0,0.0,6.896893502692468,9.774917988045743,-9.829585046974433
2738,1,4,2,2,2,1,4,-11.420370523171723,11.31213998273493,-9.704989486655744,-10.325438595734575,-9.450772146960961,-10.983219002153872,9.587448448719378
2739,1,0,0,4,2,4,4,-8.389513151685636,0.0,0.0,8.45374128106805,-7.811630458601489,9.298324790154727,10.135640939730026
2740,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,2,1,0,4,1,0,4,-9.753742234215611,-10.12276622060575,0.0,9.588576598760424,-9.588576598760424,0.0,10.61115879972753
2743,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,1,4,1,0,0,0,0,-11.552628554044569,9.514290991772912,-9.514290991772912,0.0,0.0,0.0,0.0
2745,4,1,0,0,0,0,0,11.272908876021217,-11.272908876021217,0.0,0.0,0.0,0.0,0.0
2746,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2747,4,1,0,0,0,0,0,7.302021580352404,-7.302021580352404,0.0,0.0,0.0,0.0,0.0
2748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,4,3,1,0,0,0,0,10.479429118003583,9.208876933142037,-10.726795696430743,0.0,0.0,0.0,0.0
2751,1,1,4,1,4,2,1,-12.889462714400025,-12.623709832535212,11.88997181403314,-11.88997181403314,12.464612041617542,-10.982540140870594,-12.042480917303953
2752,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,3,3,2,4,2,3,4,9.039063029231736,8.630878799085886,-9.435799897910393,10.294579815807301,-8.746756744057805,-5.879853757706719,12.083496621396874
2755,4,1,4,1,4,4,1,9.886652652281263,-9.886652652281263,8.40675285415837,-8.40675285415837,6.886853378109857,10.157131994508827,-9.819943659191196
2756,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,0,0,0,0,4,2,4,0.0,0.0,0.0,0.0,9.840374308345053,-7.133990502362443,11.488431743276244
2761,1,4,1,4,4,1,0,-10.53299634141851,11.703274955785151,-11.703274955785151,9.574188854160948,10.929088641562144,-11.158576200059468,0.0
2762,4,3,2,2,2,4,2,12.102477672008387,12.47128049368503,-12.277802955485242,-11.484609900426186,-11.733733580847247,13.182873609927679,-8.767067656866004
2763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,4,4,1,4,1,4,1,10.245821663838072,13.711668176171493,-13.68781611357032,12.534074300270593,-12.697859054701464,12.232279502578137,-11.87418462348854
2768,0,0,0,4,1,0,0,0.0,0.0,0.0,9.077796645194866,-9.077796645194866,0.0,0.0
2769,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2770,4,1,0,0,0,0,4,8.671005922520134,-8.671005922520134,0.0,0.0,0.0,0.0,10.825010921466015
2771,4,1,0,0,0,0,0,9.603999732146033,-9.603999732146033,0.0,0.0,0.0,0.0,0.0
2772,2,1,4,3,2,3,1,-10.731615975332963,-13.087084809285502,13.076279933072943,11.351969504212118,-12.681553947995408,12.328452509648047,-13.194610888565988
2774,1,0,0,0,0,0,0,-10.789998368424264,0.0,0.0,0.0,0.0,0.0,0.0
2775,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.574736742462395,-10.574736742462395,11.27983766948677
2776,3,4,1,4,3,1,0,7.7657417539255436,10.456857339948167,-10.869893613553465,9.657564903112613,9.112426594537677,-10.114798372195676,0.0
2777,4,1,0,0,0,0,0,9.636787378889858,-9.636787378889858,0.0,0.0,0.0,0.0,0.0
2778,0,4,1,0,0,0,0,0.0,10.344155497832322,-10.344155497832322,0.0,0.0,0.0,0.0
2779,0,0,4,1,4,3,1,0.0,0.0,10.868332759925185,-10.868332759925185,11.709049779052615,11.82137061889205,-11.961730566854657
2780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,3,1,4,1,1,4,1,8.139585025893377,-10.91503353204458,12.282388117393921,-12.103157112722176,-10.633341771476662,8.721603216717247,-8.721603216717247
2785,0,0,0,4,1,4,2,0.0,0.0,0.0,11.30103054737897,-11.30103054737897,11.325904034852906,-10.175195660124963
2786,1,4,1,1,0,0,4,-10.230398033786022,12.144745998324474,-11.999006191206732,-10.146867751208264,0.0,0.0,11.753261773289363
2787,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,0,0,4,4,1,1,0,0.0,0.0,7.68485460117602,9.955905044608551,-9.771036906776603,-8.65391444582052,0.0
2789,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,4,1,1,0,0,4,1,10.473858229986321,-10.253062981242431,-8.855114230932143,0.0,0.0,8.398438412054182,-8.398438412054182
2791,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2792,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.142849149460327
2794,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.433968051310378,-10.433968051310378,0.0
2795,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.20280583943648,-10.20280583943648,0.0
2796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2797,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,0,0,0,4,1,4,1,0.0,0.0,0.0,7.420053685702127,-7.420053685702127,9.69516252391121,-9.69516252391121
2799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,0,4,1,4,4,2,2,0.0,13.064629098037974,-13.064629098037974,11.26761809823532,12.793917557698565,-12.03418130869813,-8.068137970876972
2801,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,4,1,0,0,4,1,0,12.283882501202214,-12.36267986211595,0.0,0.0,10.8237983449307,-10.8237983449307,0.0
2803,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,4,1,4,4,1,0,0,11.354881458443627,-11.354881458443627,10.400806579293288,11.23797391957938,-11.597689622713546,0.0,0.0
2805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,1,3,3,1,0,4,1,-10.080048879853464,9.451076273150107,10.067124345118625,-10.879478775119297,0.0,10.05648415209607,-10.05648415209607
2807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,1,4,1,4,1,4,1,-12.953833899437024,12.14431117750958,-12.14431117750958,12.787038220672724,-12.787038220672724,12.876688257853736,-12.876688257853736
2809,0,4,3,1,0,0,4,0.0,10.719073820482963,8.773401938342197,-10.852615645845315,0.0,0.0,10.982424901235305
2810,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,4,1,0,0,0,0,0,10.750297402240362,-10.750297402240362,0.0,0.0,0.0,0.0,0.0
2812,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,0,0,0,4,1,0,0,0.0,0.0,0.0,9.25213176450976,-9.25213176450976,0.0,0.0
2814,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,8.636525763501574,-8.636525763501574,9.04095462052165
2817,1,0,0,0,0,0,0,-10.34399133956507,0.0,0.0,0.0,0.0,0.0,0.0
2818,0,4,3,1,4,1,0,0.0,10.88313859000879,10.652754377364092,-11.467703191400876,11.358693582766179,-11.358693582766179,0.0
2819,4,1,1,0,0,4,1,11.649480985110952,-11.320633397779652,-10.377429233542557,0.0,0.0,9.866624361013178,-9.682606712616186
2820,3,4,1,4,1,0,0,8.752514038969762,11.764161742253583,-11.90582989416624,10.127544554558625,-10.127544554558625,0.0,0.0
2821,0,4,1,0,0,0,0,0.0,11.76805435850497,-11.76805435850497,0.0,0.0,0.0,0.0
2822,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,1,3,1,1,4,1,0,-10.912740957235146,10.022626786753458,-10.340623762077414,-9.469673986050575,11.390132002241161,-11.390132002241161,0.0
2825,0,4,1,0,0,4,1,0.0,10.048937271510876,-10.048937271510876,0.0,0.0,11.172459332048684,-11.172459332048684
2826,2,2,3,1,4,2,1,-11.579943197361908,-11.310144423013067,9.831676058863424,-12.843853269357599,11.656345049641029,-11.140593442178512,-11.0526672280366
2827,0,0,0,0,4,4,2,0.0,0.0,0.0,0.0,8.400184318321912,9.404461434230093,3.6522646623461488
2828,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,4,1,0,0,0,0,0,10.528217943659513,-10.528217943659513,0.0,0.0,0.0,0.0,0.0
2831,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,0,4,1,0,0,0,0,0.0,9.842084540979542,-9.842084540979542,0.0,0.0,0.0,0.0
2833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,4,3,1,4,1,4,1,11.309585242676869,8.709735736701058,-11.809889280206086,11.98576003312937,-11.98576003312937,12.360533251817555,-12.360533251817555
2837,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,1,0,0,0,0,0,4,-11.117680018317973,0.0,0.0,0.0,0.0,0.0,10.182326436955133
2839,0,0,4,2,2,4,1,0.0,0.0,12.0436201381714,-11.321027234436073,-9.564358354396225,11.475017847119144,-12.040641160625828
2840,4,1,4,1,0,0,0,10.986904653341139,-10.986904653341139,8.00139941678655,-8.00139941678655,0.0,0.0,0.0
2841,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,4,4,1,1,4,1,0,9.603999732146033,10.989375660922367,-10.857006615720444,-10.006443046059266,7.729231072203158,-7.729231072203158,0.0
2844,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,3,3,1,3,3,2,1,11.75042766074555,13.924581088846022,-14.216525981752246,13.58832105123029,11.687622725520821,-11.168357431494437,-14.030355786858983
2847,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,4,2,1,0,0,4,1,11.277921354281247,-10.26898189041277,-10.824432124238852,0.0,0.0,9.884641940130548,-9.884641940130548
2849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,0,0,0,4,1,0,0,0.0,0.0,0.0,9.637363500692867,-9.637363500692867,0.0,0.0
2851,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.04095462052165
2852,4,1,1,4,3,3,1,12.254804104178636,-12.387603005602214,-11.11801719801299,10.897369019932883,10.58235812085543,10.518443921987064,-11.907405927990316
2853,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,0,0,4,1,3,3,1,0.0,0.0,10.434707117370234,-10.363261299675244,7.650686591907518,6.698237509489665,-8.56747970745685
2855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,3,1,4,1,4,3,4,11.304785211094549,-11.928546347844344,11.643459792454852,-11.643459792454852,8.60081413551568,8.461507635295805,10.729495578311864
2857,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,1,0,0,0,0,0,0,-9.185998519726134,0.0,0.0,0.0,0.0,0.0,0.0
2859,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,9.548190083787892,9.419655069995242
2861,1,4,1,1,0,0,0,-9.88335864771363,9.896475798351306,-9.733655056117906,-8.00139941678655,0.0,0.0,0.0
2862,1,4,1,0,4,1,0,-11.019348231769893,11.684264061750016,-11.684264061750016,0.0,11.596371635628463,-11.596371635628463,0.0
2863,4,1,0,0,0,0,0,9.66853403712592,-9.66853403712592,0.0,0.0,0.0,0.0,0.0
2864,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.541396944151938,-10.541396944151938
2865,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,1,0,0,0,0,4,1,-9.657564903112613,0.0,0.0,0.0,0.0,9.355833321684651,-9.355833321684651
2867,1,2,3,3,3,2,4,-12.640799355553325,-10.359021857486002,5.284900900186327,8.682153728127334,7.832838205720759,-8.279285923348839,12.936628969577463
2868,0,4,1,0,4,1,0,0.0,10.773139877594934,-10.773139877594934,0.0,7.981413153262908,-7.981413153262908,0.0
2869,4,1,4,1,0,0,4,8.485323773360669,-8.485323773360669,8.337775936397264,-8.337775936397264,0.0,0.0,10.235712343513361
2870,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.855114230932143,-8.855114230932143
2871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,3,1,4,2,1,4,3,11.163486225493118,-11.612730292646063,10.446128934051357,-9.555944080313177,-10.42258021852046,10.388561445267062,10.210571406147215
2873,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,0,4,1,0,0,0,0,0.0,10.467765711894918,-10.467765711894918,0.0,0.0,0.0,0.0
2876,4,1,0,0,0,0,0,11.028180709687001,-11.028180709687001,0.0,0.0,0.0,0.0,0.0
2877,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,12.015871160250226,-7.4632389142456965
2879,0,0,4,1,0,0,0,0.0,0.0,9.569750096336987,-9.569750096336987,0.0,0.0,0.0
2880,4,1,4,4,1,0,0,10.66636482790366,-10.66636482790366,8.274612641435175,8.892374151799098,-9.323515152458462,0.0,0.0
2881,0,4,1,0,0,4,1,0.0,7.469247729229976,-7.469247729229976,0.0,0.0,10.406810596413864,-10.406810596413864
2882,0,4,1,4,1,0,0,0.0,9.823276218509537,-9.823276218509537,9.506752422166388,-9.506752422166388,0.0,0.0
2883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,3,1,0,0,0,4,1,9.623724022455976,-10.947684617061775,0.0,0.0,0.0,10.27811428256282,-10.27811428256282
2885,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,1,0,0,0,0,0,4,-7.132571298972037,0.0,0.0,0.0,0.0,0.0,15.765550973930536
2887,1,4,1,0,0,0,0,-9.715830191982905,8.632006341562256,-8.632006341562256,0.0,0.0,0.0,0.0
2888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,4,4,1,0,0,0,0,10.422272357619017,11.174734327578935,-11.560806609032072,0.0,0.0,0.0,0.0
2890,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.92270671255341
2891,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,0,0,4,1,0,4,1,0.0,0.0,11.349475338990251,-11.349475338990251,0.0,10.684905693709487,-10.684905693709487
2893,1,1,0,4,1,0,0,-9.882755868396185,-7.427105405513927,0.0,8.048382718108215,-8.048382718108215,0.0,0.0
2894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.460909266663924,-9.460909266663924,0.0
2896,0,0,0,4,1,0,0,0.0,0.0,0.0,11.018493909965395,-11.018493909965395,0.0,0.0
2897,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,0,0,4,4,1,0,0,0.0,0.0,10.514169043318065,12.054380076680886,-12.248572598616098,0.0,0.0
2899,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,0,4,1,0,0,0,0,0.0,10.135945045855001,-10.135945045855001,0.0,0.0,0.0,0.0
2905,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,4,1,4,1,0,0,0,11.256880840969735,-11.526729866077416,12.87254962458181,-12.87254962458181,0.0,0.0,0.0
2907,0,0,4,3,1,0,0,0.0,0.0,8.337775936397264,6.837162758172173,-8.53888169320407,0.0,0.0
2908,4,3,1,1,4,2,4,12.946269053997392,10.880050486421153,-13.077398355306949,-11.810739437350936,13.51453313515071,-12.480018109463652,14.099458902254119
2909,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,4,1,0,4,4,3,2,9.82979276558215,-9.82979276558215,0.0,9.434437336678815,11.460653697597062,10.552093998151886,-11.046365430274976
2912,1,0,0,4,3,1,0,-12.836945377297978,0.0,0.0,11.49996367509214,-7.533094200577589,-11.480859874963867,0.0
2913,0,4,1,0,0,0,0,0.0,11.070560850392448,-11.070560850392448,0.0,0.0,0.0,0.0
2914,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.660347861220524
2918,2,3,1,4,3,4,1,-10.132708829126841,11.403130948728133,-12.366521268083753,12.09392299508018,11.538680937086685,13.37848877259275,-13.740082512083672
2919,0,0,4,1,0,0,0,0.0,0.0,9.050003388854508,-9.050003388854508,0.0,0.0,0.0
2920,1,4,1,0,0,0,4,-9.842649582459474,9.98749434536385,-9.98749434536385,0.0,0.0,0.0,10.105239387151084
2921,4,1,0,0,0,4,1,8.513571150822592,-8.987871055617733,0.0,0.0,0.0,7.594343769085728,-7.594343769085728
2922,4,1,3,1,0,0,0,10.584786822780986,-10.330408320592237,9.223841990756592,-9.852940670821951,0.0,0.0,0.0
2924,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,4,1,4,1,0,0,4,9.991505467183222,-9.991505467183222,9.102641102289036,-9.102641102289036,0.0,0.0,10.044181703360856
2926,0,4,1,0,0,4,2,0.0,9.948060635482856,-9.948060635482856,0.0,0.0,12.304963645484786,-10.952352879834393
2927,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,1,2,2,1,0,4,1,-12.527807675231745,-8.793968157878007,-8.323407491316168,-10.331852916316434,0.0,10.649528678842598,-10.649528678842598
2930,0,0,4,1,0,0,4,0.0,0.0,8.944544702505459,-8.944544702505459,0.0,0.0,9.312571515506944
2931,4,1,4,3,1,1,0,11.143313461925558,-11.347329957460015,10.982424901235305,11.165620991662461,-11.559657624151066,-10.114798372195676,0.0
