CUSTNO,가구인테리어_잡화_고가_clust_ids,가구인테리어_잡화_중가_clust_ids,가구인테리어_잡화_저가_clust_ids,가전_레저취미_멀티샵_고가_clust_ids,가전_레저취미_멀티샵_중가_clust_ids,가전_레저취미_멀티샵_저가_clust_ids,교육문화_아동_고가_clust_ids,교육문화_아동_중가_clust_ids,교육문화_아동_저가_clust_ids,식품_생활_고가_clust_ids,식품_생활_중가_clust_ids,식품_생활_저가_clust_ids,의류_이미용_고가_clust_ids,의류_이미용_중가_clust_ids,의류_이미용_저가_clust_ids,침구_주방_고가_clust_ids,침구_주방_중가_clust_ids,침구_주방_저가_clust_ids
1507,1,0,0,0,1,5,0,0,5,2,0,0,2,0,0,5,0,1
1508,1,1,4,0,0,0,0,0,0,1,3,5,2,1,4,0,2,4
1509,0,4,1,3,2,4,0,2,1,5,0,3,3,2,5,3,2,0
1510,5,1,5,0,3,5,0,5,0,1,4,3,1,2,3,2,3,5
1511,1,5,3,0,3,4,0,3,4,5,3,2,4,4,5,0,4,1
1512,1,5,2,3,5,3,0,1,0,0,5,2,2,5,0,4,0,1
1513,2,2,1,3,0,2,0,1,4,1,1,5,4,4,2,2,2,2
1514,2,3,1,0,3,4,0,1,4,4,3,5,1,4,5,2,1,1
1515,4,3,0,0,3,4,0,0,0,2,3,3,1,4,1,2,4,2
1516,4,4,2,0,1,3,3,5,5,5,4,4,2,4,4,2,2,2
1517,4,3,2,0,2,3,0,3,0,2,2,0,5,1,5,5,2,3
1518,1,2,5,3,5,3,0,0,0,5,3,5,0,2,0,5,5,3
1519,1,3,0,5,5,3,0,3,0,5,2,2,4,3,4,1,5,1
1520,1,1,2,0,2,1,3,0,5,5,1,1,0,3,4,0,1,2
1521,5,5,0,5,1,3,0,2,0,3,1,0,4,4,0,3,3,4
1522,3,3,5,0,4,0,0,0,0,5,4,2,0,0,2,0,1,5
1523,5,0,3,2,1,3,0,4,4,2,3,0,4,2,4,3,4,0
1524,4,4,2,2,2,0,0,0,0,0,1,0,1,4,0,4,4,0
1525,1,0,0,0,2,3,0,0,4,5,3,3,0,1,1,0,3,4
1526,3,5,3,2,0,5,0,0,0,3,5,5,3,4,3,2,0,1
1527,1,3,3,0,4,4,0,2,5,5,4,3,1,3,1,0,1,2
1528,1,2,0,0,1,3,0,2,2,0,0,4,4,0,0,0,0,0
1529,1,0,1,0,0,2,0,4,3,2,3,2,0,3,1,0,3,5
1530,1,5,5,1,0,5,0,2,0,5,1,4,3,2,1,0,5,2
1531,1,0,2,0,0,3,0,0,0,5,2,0,0,5,1,0,1,5
1532,1,3,4,3,2,1,0,0,1,3,3,4,0,0,4,5,5,2
1533,1,3,4,2,3,4,0,5,0,2,0,2,5,1,4,2,3,5
1534,1,4,3,1,0,3,0,0,0,2,2,3,2,4,1,4,5,1
1535,1,0,5,0,1,3,4,4,4,3,2,5,0,5,3,0,3,4
1536,2,1,3,2,2,3,0,3,0,3,1,0,4,5,0,0,4,1
1537,5,3,1,3,2,3,0,0,0,4,5,4,3,3,1,0,5,2
1538,2,0,3,4,5,4,0,0,3,2,3,4,2,4,1,2,4,0
1539,1,5,5,0,0,4,0,0,0,0,3,3,0,5,4,1,3,2
1540,1,3,2,0,5,3,0,3,3,5,4,4,2,5,3,0,2,2
1541,1,2,5,0,3,3,0,4,0,1,5,5,0,5,0,0,4,3
1542,1,0,3,3,1,4,0,0,2,1,1,5,0,4,2,2,0,0
1543,1,5,4,0,4,0,0,0,2,4,1,2,0,3,3,0,4,1
1544,1,5,5,0,3,5,2,1,1,3,1,5,3,2,0,0,0,0
1545,4,0,2,2,5,3,0,0,0,3,4,3,1,4,0,2,5,1
1546,1,0,4,4,1,3,0,0,0,4,5,3,4,3,1,5,0,1
1547,1,4,1,0,3,5,0,0,0,0,5,1,2,4,3,0,0,4
1548,2,4,1,1,3,3,0,0,4,2,0,4,5,4,4,4,3,3
1549,1,0,1,0,3,3,0,0,1,2,5,4,0,1,0,0,2,1
1550,3,4,2,0,3,3,0,2,5,3,2,5,4,0,2,1,3,5
1551,1,5,2,0,4,2,0,4,2,1,5,1,4,5,3,0,0,3
1552,1,0,5,0,2,5,0,0,0,2,1,4,1,0,0,0,1,5
1553,1,0,2,0,5,3,0,0,5,5,4,0,0,5,5,0,4,2
1554,0,3,1,0,1,0,0,0,1,2,0,1,3,3,3,2,1,2
1555,1,1,1,0,3,1,0,0,2,2,1,1,0,0,5,4,0,1
1556,1,1,2,0,4,2,0,2,4,3,1,4,2,5,2,1,0,3
1557,1,3,1,0,3,1,0,0,0,1,1,3,2,4,2,0,5,1
1558,1,3,5,0,3,4,0,5,0,2,1,3,5,1,5,2,3,4
1559,1,2,2,1,3,3,3,5,3,4,1,2,5,1,4,0,4,0
1560,1,1,4,0,4,0,0,0,0,4,1,0,0,0,1,0,1,0
1561,1,4,4,0,2,1,0,4,0,2,4,1,1,2,2,4,0,1
1562,1,2,3,0,2,3,1,2,1,3,3,1,0,5,0,0,5,3
1563,2,4,2,0,2,5,0,2,0,3,3,4,5,5,0,4,0,1
1564,1,3,2,0,2,2,0,0,5,0,0,1,0,4,0,0,5,4
1565,1,0,0,0,4,0,0,0,2,5,3,1,4,0,5,0,5,1
1566,0,5,3,0,1,3,0,1,4,0,0,5,3,3,2,4,5,4
1567,1,4,1,0,3,1,0,5,2,2,0,3,3,3,3,4,3,2
1568,1,3,1,0,4,0,0,2,3,4,3,2,0,3,5,0,3,3
1569,5,1,1,5,2,3,0,4,0,5,0,2,4,1,0,1,5,1
1570,2,4,0,0,5,3,0,0,2,5,0,2,0,0,3,1,0,1
1571,1,5,0,0,4,3,0,0,5,4,3,5,0,1,5,3,3,2
1572,1,0,0,0,4,0,1,5,3,2,3,4,0,5,1,0,0,1
1573,4,4,4,0,0,3,0,4,4,5,3,1,2,3,5,0,0,4
1574,0,2,5,3,2,5,0,3,0,3,0,5,0,4,4,0,2,4
1575,1,0,2,3,2,3,0,0,0,1,0,0,0,4,0,2,0,1
1576,2,4,3,2,3,3,0,4,3,1,5,1,3,0,5,4,4,2
1577,1,1,0,0,4,4,0,0,0,3,3,4,5,3,4,5,2,1
1578,3,5,1,1,1,3,0,4,0,2,2,2,0,2,0,2,5,1
1579,5,5,3,4,3,3,0,5,0,3,4,0,3,4,2,0,1,4
1580,1,0,1,0,2,2,0,0,0,0,4,5,0,2,2,0,1,4
1581,5,2,5,1,0,3,0,1,0,2,0,4,2,0,1,5,2,1
1582,1,5,3,0,0,5,0,0,4,0,4,4,0,1,0,0,4,0
1583,4,0,1,2,1,5,0,2,2,3,3,2,3,5,3,4,0,1
1584,5,4,1,0,3,5,0,3,0,1,0,1,1,1,2,4,0,1
1585,5,3,5,5,1,3,1,3,4,0,0,2,1,0,2,2,3,3
1586,5,4,4,0,2,0,0,0,0,0,0,0,0,2,0,1,2,4
1587,1,3,3,3,0,1,0,5,2,1,1,1,5,5,1,3,4,1
1588,0,2,0,4,4,1,4,0,2,5,4,1,3,5,4,3,4,4
1589,1,1,0,3,1,0,0,1,0,2,0,4,5,5,4,5,1,1
1590,2,4,1,0,3,2,0,5,2,2,0,2,5,1,3,2,2,4
1591,1,3,0,0,0,3,0,0,3,4,4,5,4,4,1,2,1,0
1592,1,3,3,2,4,2,0,0,0,2,1,3,1,4,0,4,0,1
1593,4,3,5,0,0,0,0,0,5,5,0,2,4,2,4,4,4,5
1594,0,0,2,1,5,3,0,4,0,2,3,3,0,3,4,2,4,5
1595,1,0,1,0,4,5,0,0,0,5,5,2,0,3,0,0,4,4
1596,3,4,3,0,4,3,0,2,0,4,5,3,3,5,4,1,1,1
1597,1,4,5,1,3,0,0,0,4,4,3,5,2,2,1,0,1,0
1598,1,4,4,0,3,5,0,0,5,1,1,2,5,4,3,0,1,3
1599,3,4,0,1,4,0,1,0,4,4,3,5,0,4,4,1,5,3
1600,1,0,3,0,0,4,0,0,0,5,2,2,0,1,3,0,1,2
1601,1,2,2,1,3,1,0,3,0,5,2,1,5,3,3,2,4,1
1602,5,0,2,0,5,3,0,0,0,0,1,3,5,0,0,2,1,5
1603,3,1,4,2,5,0,0,4,0,3,2,1,2,3,0,2,5,4
1604,1,5,2,0,4,3,0,0,0,5,1,2,2,4,0,5,5,1
1605,3,2,1,0,4,2,0,5,5,3,4,1,1,0,2,0,3,3
1606,2,4,2,5,0,0,0,5,2,3,3,3,1,3,1,5,1,3
1607,1,1,4,2,2,3,0,5,0,2,1,3,0,2,4,4,4,2
1608,1,0,1,0,4,2,0,0,0,3,0,2,0,3,3,0,1,3
1609,5,0,0,1,4,3,0,2,0,2,2,3,4,4,0,0,2,1
1610,1,2,0,0,4,3,0,4,4,2,3,1,1,1,1,4,1,1
1611,1,4,5,0,3,3,0,0,0,4,1,0,0,1,4,0,4,5
1612,1,2,1,0,3,3,0,0,4,1,3,1,5,5,5,3,1,2
1613,0,5,2,0,3,5,0,0,1,3,3,5,3,4,0,0,4,2
1614,0,4,2,0,3,2,0,0,2,3,5,3,5,4,5,0,0,1
1615,4,4,5,0,3,3,0,1,0,2,1,2,1,4,3,2,5,3
1616,2,3,0,0,2,4,0,0,0,3,1,1,0,5,0,3,2,1
1617,4,1,2,2,0,3,0,1,1,3,4,2,2,2,4,4,4,3
1618,1,1,4,1,1,3,0,1,0,3,4,2,0,0,0,5,1,1
1619,2,2,5,4,0,3,0,1,4,2,1,3,2,0,4,5,4,2
1620,1,0,2,4,3,1,0,5,0,4,0,3,2,3,5,1,4,1
1621,0,2,2,1,3,3,0,0,0,2,1,0,5,3,5,2,4,1
1622,1,5,5,0,1,3,0,0,0,0,1,2,0,4,5,5,1,1
1623,1,4,0,0,4,4,0,0,2,2,5,1,0,0,0,0,3,0
1624,1,2,3,2,3,3,0,0,0,3,5,5,1,4,1,2,0,1
1625,1,1,2,0,4,3,0,0,0,2,3,2,4,0,0,5,3,1
1626,3,3,1,1,2,3,2,1,0,2,5,3,1,1,2,4,3,2
1627,1,0,1,0,4,2,0,0,0,4,0,0,0,2,1,0,1,5
1628,0,2,3,1,5,2,0,1,0,2,4,4,1,3,1,0,1,1
1629,1,3,4,0,1,5,0,0,0,3,4,3,2,5,5,0,1,2
1630,5,4,4,0,2,3,0,1,4,0,4,4,4,5,2,2,4,2
1631,3,0,0,3,5,1,0,0,0,1,0,4,2,3,0,3,1,5
1632,0,2,2,0,4,4,0,0,5,1,4,2,4,1,2,1,5,2
1633,3,0,5,0,4,3,0,3,0,0,1,2,2,3,0,2,3,1
1635,1,5,3,5,3,3,0,5,0,2,1,2,3,3,0,3,0,1
1636,1,5,5,0,0,4,0,3,2,2,1,4,4,0,3,1,3,0
1637,5,0,2,2,1,3,0,0,0,5,2,5,5,5,5,2,0,1
1638,2,1,2,1,3,1,5,2,5,4,4,4,3,1,2,4,2,0
1639,1,4,1,2,3,3,0,1,5,5,3,5,4,0,2,4,5,2
1640,0,0,1,4,0,2,0,0,0,2,2,3,2,0,1,5,3,2
1641,5,2,5,4,5,0,0,4,0,3,4,3,1,3,0,4,4,2
1642,2,0,2,5,2,5,0,0,0,5,1,1,1,3,1,0,1,4
1644,1,2,2,0,3,3,0,4,3,1,0,4,2,4,1,2,2,2
1645,1,0,5,0,4,0,0,0,0,0,5,2,4,3,0,0,1,4
1646,3,2,0,1,3,0,0,0,4,4,2,1,0,1,1,2,3,4
1647,5,3,2,1,1,1,0,3,1,0,0,4,3,1,1,1,0,0
1648,5,4,2,1,3,3,0,3,5,2,0,0,2,3,2,4,0,2
1649,1,5,3,0,4,3,0,2,3,1,5,5,0,0,4,0,3,1
1650,1,1,2,0,3,4,0,4,0,3,3,5,2,2,1,0,1,2
1651,1,4,0,0,2,3,0,0,0,1,2,5,0,2,1,0,1,4
1652,5,0,2,0,2,4,0,0,0,4,5,3,0,3,1,2,5,2
1653,4,0,1,5,3,5,0,5,0,1,0,1,3,1,4,2,0,5
1654,2,5,4,1,2,4,0,0,4,4,4,5,1,1,4,3,1,2
1655,1,0,5,0,4,4,0,0,4,4,0,2,0,3,1,0,1,1
1656,1,0,1,0,1,1,0,0,2,5,2,1,3,3,1,0,1,5
1657,2,1,1,0,4,3,0,2,0,1,4,2,5,5,4,4,1,1
1658,2,3,2,2,4,4,0,0,0,0,0,0,1,4,0,3,5,3
1659,1,4,4,1,3,3,0,0,5,2,1,1,0,2,5,5,5,1
1660,4,5,3,0,4,0,0,0,3,2,1,1,0,3,4,0,1,2
1661,1,3,4,0,3,1,0,5,0,1,0,5,4,3,4,0,1,5
1662,2,4,0,0,0,3,0,0,0,0,0,1,0,3,5,0,3,4
1663,5,1,4,0,3,2,0,0,0,1,1,5,2,5,2,3,1,1
1664,1,5,0,3,2,0,0,1,0,5,0,2,5,3,0,0,3,1
1665,1,4,1,0,1,3,0,3,3,2,0,1,1,4,0,2,4,1
1666,0,0,1,1,2,4,0,0,2,4,1,0,2,2,3,0,0,2
1667,1,0,2,0,5,3,0,0,0,1,2,2,2,3,3,1,2,5
1668,2,3,4,4,0,0,2,5,3,4,3,2,5,4,5,3,4,0
1669,1,0,0,0,0,1,0,0,5,3,5,5,0,3,5,0,3,3
1670,1,5,4,0,3,2,0,2,4,2,3,0,2,1,2,4,3,1
1671,4,0,0,1,3,3,0,0,0,0,3,2,2,5,1,1,2,4
1672,1,0,1,0,0,3,0,0,0,3,3,5,0,0,1,0,1,5
1673,3,0,5,0,1,3,0,0,0,3,4,3,2,3,1,0,5,1
1674,1,3,4,0,5,3,0,2,4,1,4,3,2,3,3,5,3,0
1675,2,1,3,2,5,3,0,2,4,2,4,4,3,2,1,0,3,2
1676,2,4,4,5,5,2,5,1,5,2,1,3,2,1,1,3,4,0
1677,4,0,3,5,5,2,0,0,3,4,1,4,5,4,4,5,1,4
1678,4,3,4,1,3,3,0,4,0,4,0,2,4,4,1,3,4,2
1679,1,3,1,1,3,3,0,2,0,1,5,2,3,3,3,2,0,1
1680,4,5,0,0,4,3,0,4,0,2,5,4,3,2,3,4,0,2
1681,5,2,1,5,3,3,0,1,0,3,3,1,5,1,3,3,4,1
1682,4,4,3,2,3,3,0,1,0,2,0,0,3,1,4,4,3,0
1683,2,4,2,0,1,4,0,5,2,5,1,5,1,4,1,5,2,5
1684,2,0,0,1,3,3,0,0,0,5,0,1,1,4,2,1,0,3
1685,2,3,0,5,4,3,0,5,0,2,0,1,3,3,4,0,2,1
1687,1,4,1,0,5,5,0,2,0,5,5,5,4,5,0,0,5,4
1688,4,3,4,3,1,1,0,3,0,0,1,3,4,3,4,3,0,5
1689,1,5,4,0,1,0,0,0,5,5,0,1,0,3,2,0,4,1
1690,1,0,3,0,4,5,0,0,5,0,1,2,0,3,3,0,4,0
1691,1,5,5,1,3,3,0,3,0,2,3,5,3,5,0,0,4,1
1692,2,3,0,0,5,0,0,5,0,1,1,2,5,0,2,2,3,0
1693,4,4,2,0,5,3,0,2,0,5,4,0,5,1,0,0,3,1
1694,1,4,3,0,0,1,0,3,0,4,2,0,0,2,1,0,5,3
1695,5,3,5,3,2,3,0,1,0,5,2,2,4,2,0,3,3,1
1696,3,5,3,4,3,3,0,0,0,4,4,5,4,3,0,4,2,1
1697,1,1,2,1,2,0,0,4,2,1,3,5,3,0,4,5,1,5
1698,1,3,1,0,5,1,0,2,5,5,0,2,1,5,0,0,2,0
1699,5,2,5,1,1,3,0,0,0,2,1,2,0,2,3,2,5,3
1700,1,4,0,0,0,2,0,4,1,1,1,0,0,2,3,0,5,2
1701,1,1,2,0,4,2,0,2,4,2,0,4,0,0,4,0,1,2
1702,1,4,1,3,3,4,0,3,0,1,4,5,5,5,2,2,3,0
1703,1,0,5,0,1,2,0,0,0,1,0,4,0,3,0,0,0,0
1704,1,5,2,0,4,0,0,3,0,1,3,1,0,2,3,0,1,1
1705,1,4,0,0,4,3,0,0,0,4,4,3,5,4,4,0,1,1
1706,1,3,4,0,1,5,0,0,1,0,3,2,5,5,4,0,1,4
1707,3,1,0,0,3,4,0,0,2,1,5,5,4,0,5,4,4,5
1708,1,4,3,3,3,4,0,4,4,4,1,4,0,0,1,5,4,1
1709,3,0,5,5,0,1,0,0,0,5,2,2,5,2,0,3,5,1
1710,1,4,1,0,2,4,0,5,3,4,2,2,0,3,4,0,2,1
1711,1,0,3,0,3,0,0,0,5,2,1,1,0,3,0,0,3,2
1712,1,0,2,0,4,4,0,3,5,3,5,2,0,3,3,0,1,0
1713,5,3,1,3,1,4,0,0,0,4,3,2,5,2,4,1,5,0
1714,1,1,1,3,2,3,0,4,0,4,2,3,5,3,2,4,5,3
1715,1,2,1,0,3,0,0,3,4,1,1,3,0,3,3,0,4,0
1716,1,4,4,0,4,0,1,5,3,5,2,0,2,2,0,2,2,2
1717,1,0,3,0,3,3,0,5,0,2,0,1,0,3,4,0,3,0
1718,1,1,1,0,4,3,0,2,0,0,1,3,0,5,0,4,2,1
1719,1,5,0,1,2,2,0,4,3,3,0,1,5,1,3,0,0,1
1720,1,4,2,0,4,2,0,2,4,2,0,5,0,0,4,0,4,5
1721,1,0,3,0,4,2,0,0,3,1,5,2,0,1,5,0,3,2
1722,2,3,3,5,3,4,0,0,0,3,3,2,2,4,0,2,3,0
1723,3,4,0,2,5,3,0,0,5,2,4,1,0,4,2,2,4,0
1724,1,2,4,2,3,3,0,0,0,0,0,3,1,3,0,3,0,1
1725,4,0,4,0,5,3,0,0,0,0,4,3,0,3,0,5,0,1
1726,2,3,2,0,5,3,0,3,0,2,4,3,0,3,0,0,1,0
1727,1,5,1,0,0,3,2,0,0,5,1,4,0,1,3,0,1,2
1728,0,0,5,3,3,0,0,5,0,3,4,1,5,1,5,4,4,1
1729,3,4,1,0,3,3,0,0,0,4,4,5,1,5,2,4,1,1
1730,1,5,5,4,2,0,5,2,4,3,4,0,1,2,4,5,2,0
1731,4,0,0,0,1,3,0,3,0,3,4,1,0,4,0,4,2,1
1732,2,1,4,1,3,5,3,0,5,0,1,2,3,1,2,5,4,3
1733,5,4,4,3,5,5,0,2,4,0,5,3,5,3,4,3,5,2
1734,1,3,5,0,4,3,0,0,5,2,1,4,0,5,5,0,3,2
1735,1,4,0,0,0,1,0,0,2,2,1,2,0,0,0,4,1,1
1736,2,1,3,0,3,2,0,0,3,4,1,0,0,5,0,0,5,1
1737,1,3,2,0,3,0,0,3,0,0,5,1,2,0,0,0,1,4
1738,4,3,4,3,2,3,0,3,0,4,5,5,2,2,4,4,0,2
1739,2,3,0,2,2,3,0,5,0,3,4,5,2,4,4,4,1,0
1740,1,1,2,2,4,2,0,0,2,4,5,3,2,1,3,1,3,3
1741,4,5,4,2,2,3,0,1,0,3,2,4,2,4,0,4,0,1
1742,1,0,0,0,4,3,0,0,0,2,5,1,0,3,1,0,1,2
1743,1,1,2,0,1,0,0,0,0,3,1,1,4,2,2,0,1,0
1744,1,3,0,0,4,5,0,0,0,5,4,4,3,5,5,2,5,0
1745,2,3,2,5,1,3,0,1,0,0,0,2,4,3,2,3,0,1
1746,2,5,2,0,2,2,0,3,4,1,1,1,4,4,0,0,1,1
1747,0,3,1,0,4,5,0,0,1,3,1,2,2,3,0,3,3,5
1748,4,3,0,0,0,3,0,0,3,5,1,1,0,4,3,4,4,1
1749,4,0,3,0,4,4,0,0,0,1,5,5,3,4,2,1,0,4
1750,1,1,2,0,3,3,0,0,5,2,4,4,2,2,4,0,1,2
1751,4,0,2,0,5,2,0,1,1,1,4,4,0,0,5,0,0,2
1752,1,0,2,0,4,5,0,3,2,4,5,0,2,1,0,0,2,4
1753,2,1,3,4,1,3,0,0,0,4,5,0,4,1,0,4,3,1
1754,3,4,0,0,4,3,0,0,0,2,3,1,0,0,4,4,1,0
1755,1,5,0,0,3,4,0,5,5,4,4,3,0,4,0,0,1,2
1756,4,5,5,0,3,3,0,1,0,5,4,2,0,2,5,0,3,5
1757,1,0,1,0,4,3,0,2,2,3,3,1,0,3,5,0,0,3
1758,1,0,4,0,1,4,0,4,3,4,2,1,0,0,1,0,1,2
1759,5,4,4,1,0,0,0,2,5,3,1,3,5,2,1,4,3,0
1760,4,3,0,3,1,3,0,0,0,4,0,1,0,3,4,3,3,2
1762,2,4,2,5,1,3,0,2,0,2,0,1,3,2,0,1,1,4
1763,1,0,4,5,4,2,0,4,5,5,2,2,3,3,3,0,4,3
1764,1,5,2,2,3,4,0,0,0,2,3,3,3,3,5,4,4,1
1765,1,3,1,0,3,5,0,4,0,4,2,5,0,3,3,0,0,1
1766,5,3,4,1,2,3,0,1,0,3,0,4,2,1,1,2,2,0
1767,1,3,2,0,1,4,0,5,0,4,0,1,0,4,5,0,3,1
1768,3,0,3,4,0,1,0,3,0,2,0,5,1,5,4,0,1,0
1769,5,5,4,0,3,3,0,0,3,5,5,2,2,0,0,0,1,1
1770,0,4,4,0,5,3,0,0,0,4,5,3,5,4,0,5,4,5
1771,3,3,5,0,5,2,0,0,0,1,3,2,2,5,1,0,1,3
1772,1,1,3,0,3,3,0,0,4,3,1,3,0,5,0,0,3,3
1773,1,0,4,0,5,2,0,0,0,3,2,4,0,3,3,0,1,2
1774,1,0,2,0,4,3,0,0,5,1,2,5,0,3,4,0,0,1
1775,3,3,5,0,1,5,0,0,0,1,1,5,4,5,1,3,2,5
1776,1,0,1,0,2,3,0,1,1,2,4,1,0,4,3,3,1,0
1777,3,4,3,1,2,3,0,2,0,4,3,4,3,1,3,4,1,2
1778,1,0,1,0,4,4,0,0,0,2,2,1,0,3,4,4,1,4
1779,0,3,3,0,5,1,0,4,4,3,0,0,2,5,0,0,4,3
1780,1,4,3,2,3,3,0,4,0,5,0,0,3,4,0,5,5,4
1781,2,5,1,4,0,3,0,5,0,2,2,2,1,5,0,2,4,1
1782,2,4,0,3,1,3,0,2,0,3,3,1,4,4,2,5,4,1
1783,5,0,2,2,1,3,0,0,0,0,4,3,1,1,0,0,2,1
1784,4,0,3,2,4,3,0,0,0,2,5,5,0,5,5,0,0,1
1785,1,2,4,0,5,3,0,5,3,2,0,4,1,1,5,4,0,4
1786,4,5,2,3,4,3,0,1,0,2,0,2,5,3,4,5,2,1
1787,1,0,3,3,4,0,0,0,5,2,0,2,0,4,1,1,2,5
1788,5,0,0,4,0,4,0,1,0,4,2,1,1,4,0,4,5,1
1789,4,4,2,0,3,0,0,0,0,1,1,3,3,4,3,2,4,1
1790,1,3,2,0,0,5,3,4,2,1,1,1,0,5,5,0,1,5
1791,3,2,1,0,2,5,1,5,1,3,5,3,5,4,0,1,5,1
1792,0,4,2,5,2,3,0,0,2,4,1,3,5,5,3,5,3,1
1793,5,5,1,5,1,3,1,0,3,2,0,3,5,1,0,3,5,1
1794,1,4,1,0,1,2,0,0,0,0,1,2,2,1,2,2,3,2
1795,4,5,4,0,4,3,0,4,0,4,1,5,5,1,0,0,1,1
1796,5,0,2,1,4,3,0,4,0,2,5,2,0,3,0,1,4,1
1797,1,3,5,0,2,4,2,5,5,2,3,1,0,4,5,0,5,2
1798,5,0,4,0,4,4,0,4,0,3,0,2,0,3,4,2,0,2
1799,1,0,2,0,2,3,0,2,2,5,5,0,0,0,5,0,1,2
1800,1,3,3,1,3,4,0,5,3,1,1,1,0,4,5,0,2,5
1801,1,4,4,4,3,3,0,0,4,4,3,2,4,3,4,5,3,2
1802,3,0,0,0,4,2,0,4,2,4,3,3,2,5,0,1,4,5
1803,4,4,0,1,1,3,0,0,0,3,5,4,5,1,0,4,2,3
1804,3,0,1,0,3,3,0,0,0,0,4,4,2,5,1,2,2,2
1805,1,0,4,0,4,1,0,0,0,1,1,1,0,1,4,0,1,5
1806,0,4,1,0,1,0,0,3,2,5,5,3,3,3,1,0,1,4
1807,1,4,0,0,0,2,0,0,5,0,1,4,0,2,0,0,3,1
1808,4,1,2,0,4,3,0,5,0,2,0,1,5,1,5,2,3,1
1809,0,4,3,5,4,3,0,2,0,0,3,1,2,1,0,2,3,1
1810,2,4,1,0,4,2,0,0,0,4,2,3,3,1,4,3,1,1
1811,1,0,1,0,4,0,0,0,0,4,5,5,0,3,5,0,1,0
1812,0,1,0,3,4,2,0,4,0,2,1,3,0,3,5,4,5,1
1813,4,3,4,1,3,3,0,0,4,4,4,2,2,0,2,4,2,4
1814,1,0,1,0,4,4,0,0,0,0,3,2,0,0,0,0,4,2
1815,4,5,1,0,0,3,0,2,0,0,1,4,4,1,0,5,1,4
1816,0,1,2,3,4,5,0,0,0,3,4,3,0,2,0,3,4,0
1817,1,1,5,0,4,1,0,4,0,5,0,2,4,4,4,2,5,5
1818,1,4,3,0,2,4,0,0,5,0,2,0,3,2,2,1,4,3
1819,1,4,2,0,2,3,0,5,5,5,1,1,0,0,4,0,0,0
1820,1,1,5,0,4,3,0,0,0,5,2,3,0,2,2,0,1,2
1821,2,3,4,2,2,3,0,2,0,4,0,2,3,3,1,2,3,3
1822,1,3,3,0,5,5,0,5,0,1,3,4,0,5,0,0,1,3
1823,4,4,3,2,3,0,0,0,0,5,3,3,2,0,2,4,0,2
1824,1,0,4,0,4,3,0,0,4,3,1,1,2,1,5,0,5,0
1825,3,4,2,2,2,4,0,3,0,2,0,1,0,0,4,0,1,2
1826,3,2,3,2,0,5,0,4,0,4,2,2,0,1,4,2,1,2
1827,1,0,4,0,0,2,2,0,0,3,0,3,4,4,2,0,1,5
1828,1,0,3,2,5,4,4,0,5,4,5,5,0,3,2,5,4,5
1829,4,0,1,0,5,5,0,3,0,0,1,4,2,3,0,4,1,1
1830,1,5,0,0,0,2,0,0,0,5,2,2,3,3,3,1,1,5
1831,1,0,0,3,1,5,0,0,0,2,5,0,0,2,0,0,3,4
1832,0,0,1,0,0,3,0,0,0,2,3,2,0,1,3,0,1,2
1833,1,3,3,0,4,5,0,3,3,2,5,3,5,4,3,0,0,0
1834,4,3,1,1,2,5,0,1,0,1,5,4,1,1,0,3,2,2
1835,1,5,1,0,3,3,2,2,2,1,0,1,2,3,5,1,1,5
1836,0,3,2,0,2,3,0,3,2,2,1,2,2,2,0,3,5,0
1837,3,2,1,5,5,4,0,0,1,2,0,1,1,5,5,0,4,1
1838,4,3,0,1,3,5,0,3,4,2,3,3,0,3,1,2,3,2
1839,1,2,2,0,4,3,0,1,1,0,4,3,0,3,2,0,4,2
1840,1,0,0,0,4,5,0,5,0,1,5,1,0,3,4,0,1,1
1841,1,3,5,0,0,0,0,0,5,0,2,3,0,0,0,0,0,4
1842,2,0,3,1,4,4,1,2,1,0,3,3,0,3,5,2,1,2
1843,0,4,5,2,2,3,0,1,0,4,3,2,1,2,0,0,0,1
1844,5,0,4,0,0,3,0,0,0,1,2,2,5,3,0,2,4,1
1845,1,4,2,1,1,4,0,4,0,5,1,3,1,2,1,0,2,2
1846,1,5,3,0,2,0,0,0,5,3,1,4,0,5,1,3,0,2
1847,4,2,0,0,0,0,0,0,0,1,0,3,2,1,5,4,2,1
1848,1,0,2,0,3,3,0,0,2,2,3,2,2,3,3,0,1,2
1849,1,4,4,0,4,3,0,2,0,1,4,1,2,3,3,0,1,0
1850,1,0,3,0,2,0,0,4,1,2,2,5,0,3,0,0,5,5
1851,1,3,2,0,4,3,0,1,3,5,2,0,0,2,5,0,4,5
1852,5,2,4,2,2,2,0,0,0,5,2,3,0,4,5,3,5,5
1853,1,3,2,0,4,3,0,0,0,5,5,1,0,2,3,0,2,2
1854,1,2,4,0,3,0,0,2,0,3,1,5,1,2,1,5,5,2
1855,1,4,3,0,3,1,0,0,0,4,3,1,2,0,3,3,4,0
1856,1,0,5,0,5,3,0,0,0,3,2,3,0,5,5,3,1,5
1857,1,5,4,3,4,5,0,0,0,5,2,4,1,5,2,4,0,2
1858,1,3,3,2,2,1,0,0,3,2,0,1,3,4,1,0,3,3
1859,0,3,0,0,1,1,0,4,5,4,3,3,5,2,0,2,2,3
1860,1,0,1,0,5,3,0,2,0,2,0,2,3,3,5,0,5,2
