CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_저가_clust_id
4579,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,0
4581,-1,4,-3,-1,0,0,2
4582,-1,0,0,0,0,0,0
4583,4,-3,3,-3,-1,0,4
4584,-1,0,4,-1,-2,-1,5
4585,-1,0,0,0,0,0,0
4586,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,0
4588,0,0,0,0,0,0,0
4589,0,0,0,0,0,0,0
4590,3,-1,0,-2,2,-2,4
4591,0,0,0,0,0,0,0
4592,0,0,0,0,0,4,0
4593,2,-2,3,-3,0,3,5
4594,-3,-1,0,4,-3,3,3
4595,-3,-1,0,4,-3,-1,3
4596,-1,0,-1,2,-2,-1,3
4597,0,0,0,0,0,0,0
4598,1,-3,1,2,-2,-1,3
4599,-2,0,-1,-1,4,-3,1
4600,0,0,0,0,0,0,0
4601,0,0,0,0,0,0,0
4602,0,0,0,0,0,0,0
4603,0,0,4,-3,-1,4,5
4604,-1,0,4,-1,-2,3,5
4605,0,0,0,4,-3,-1,3
4606,0,4,-3,3,-2,-1,2
4607,-3,-1,0,0,4,-3,1
4608,0,0,0,0,0,0,0
4609,4,-3,3,0,-3,3,4
4610,-3,-1,0,0,4,-3,1
4611,3,0,-1,-2,3,-3,4
4612,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,0
4614,0,0,0,0,0,0,0
4615,0,0,0,0,0,0,0
4616,-3,-1,0,0,0,0,0
4617,0,-1,4,-2,0,0,5
4618,0,0,0,0,0,0,0
4619,-2,0,3,0,-3,-1,5
4620,4,-3,-1,0,0,0,4
4621,2,-1,2,-2,1,-1,4
4622,0,0,0,0,0,0,0
4623,0,0,0,0,0,0,0
4624,0,0,0,0,4,-3,1
4625,0,0,0,0,0,4,0
4626,-3,0,-1,0,4,-3,1
4627,-2,3,-2,-1,3,-1,1
4628,0,0,0,0,0,0,0
4629,-1,3,-2,1,-2,3,2
4630,0,0,0,0,0,0,0
4631,0,0,0,0,0,0,0
4632,0,0,0,0,0,0,0
4633,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0
4635,-1,4,-3,0,-1,4,2
4636,0,0,0,0,0,0,0
4637,0,0,0,0,0,4,0
4638,0,4,-2,-1,3,-3,1
4639,0,0,0,0,1,-1,0
4640,0,0,0,0,0,0,0
4641,0,-1,1,-1,2,-1,0
4642,-1,0,4,-2,0,-1,5
4643,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,0
4645,4,-2,1,-2,-1,4,4
4646,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0
4648,-1,3,-2,-1,3,-3,1
4649,0,0,0,0,4,-3,1
4650,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,0
4653,-1,-2,3,-3,3,-3,5
4654,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,0
4657,-2,2,0,0,-2,1,2
4658,0,0,0,0,0,0,0
4659,0,0,0,0,4,-3,1
4660,0,0,4,-3,-1,0,5
4661,0,0,4,-3,-1,0,5
4662,-1,4,-3,-1,0,0,2
4663,0,0,0,0,0,0,0
4664,0,0,0,0,0,0,0
4665,0,0,4,-2,-1,3,5
4666,0,0,0,0,0,0,0
4667,0,-2,-1,-1,0,4,0
4668,0,0,0,0,0,0,0
4669,-1,0,4,-3,3,-3,5
4670,0,0,0,0,0,0,0
4671,-3,0,-1,4,-3,3,3
4672,0,0,0,0,0,0,0
4673,-3,2,-1,0,1,-2,2
4674,3,-3,-1,0,0,0,4
4675,0,0,4,-3,-1,0,5
4676,0,0,4,-3,-1,0,5
4677,0,4,-3,0,-1,0,2
4678,0,0,0,0,0,0,0
4679,0,0,0,0,0,0,0
4680,-2,2,-3,3,0,-2,2
4681,0,0,4,-3,-1,0,5
4682,-1,2,-2,0,-1,3,2
4683,0,0,4,-3,-1,0,5
4684,0,0,0,0,0,0,0
4685,-1,-1,2,-1,-2,-1,5
4686,0,0,0,0,0,0,0
4687,2,0,0,-1,-1,3,0
4688,3,-3,3,-3,3,0,4
4689,0,0,0,0,0,0,0
4690,3,-3,3,-3,3,-3,4
4691,4,0,-2,-1,0,-1,4
4692,-2,0,1,0,-2,-1,0
4693,0,0,0,0,0,0,0
4694,4,-3,-1,0,0,0,4
4695,0,0,0,0,0,0,0
4696,4,-3,-1,0,0,0,4
4697,4,-1,-1,2,-1,-1,3
4698,0,3,-2,-1,-1,4,2
4699,0,0,4,-3,-1,0,5
4700,-3,2,-2,0,-1,0,2
4701,3,-1,-2,3,-3,2,3
4702,0,0,0,0,0,0,0
4703,-1,4,-3,2,-2,-1,2
4704,0,-3,3,-2,-1,0,5
4705,3,-3,-1,4,-3,3,3
4706,0,1,-1,2,-2,1,3
4707,0,0,0,0,0,0,0
4708,3,-3,0,-1,0,0,4
4709,0,0,0,0,0,0,0
4710,0,0,0,0,0,0,0
4711,-3,3,-1,-2,3,-3,1
4712,3,-1,-2,3,-3,-1,3
4713,-1,-1,4,-3,2,-2,5
4714,0,-1,0,0,0,0,0
4715,0,0,0,4,-3,-1,3
4716,-1,0,0,0,0,0,0
4717,-3,3,-3,2,0,-1,2
4718,-3,-1,0,0,4,-3,1
4719,-3,3,-3,3,-1,-2,2
4720,0,0,0,0,0,0,0
4721,0,0,0,0,0,0,0
4722,0,0,0,0,0,0,0
4723,0,0,0,0,0,0,0
4724,3,-3,-1,4,-3,3,3
4725,-3,3,-3,-1,4,-3,1
4726,0,0,0,0,0,0,0
4727,3,0,-1,-2,3,-3,4
4728,0,0,0,0,0,0,0
4729,0,0,0,0,0,0,0
4730,0,0,4,-3,-1,0,5
4731,0,-1,0,0,0,0,0
4732,0,0,0,0,0,0,0
4733,-1,-1,4,-3,0,3,5
4734,3,-3,0,-1,0,0,4
4735,4,-3,3,-3,3,-3,4
4736,-1,0,0,0,0,0,0
4737,4,-3,-1,4,-2,-1,3
4738,-1,0,4,-3,-1,0,5
4739,0,0,0,0,0,0,0
4740,0,0,4,-2,0,-1,5
4741,-3,-1,0,0,0,0,0
4742,0,0,0,0,0,0,0
4743,0,0,0,0,0,0,0
4744,4,-1,-2,3,-2,0,3
4745,4,-3,-1,0,0,0,4
4746,0,0,0,0,0,0,0
4747,0,0,4,-3,-1,0,5
4748,0,0,0,0,0,0,0
4749,-3,-1,0,0,0,0,0
4750,3,-3,3,-3,0,2,4
4751,0,0,4,-3,-1,0,5
4752,-1,4,-3,3,-3,1,2
4753,-3,3,-1,0,1,-2,2
4754,0,0,0,0,0,0,0
4755,0,-1,3,0,-3,3,5
4756,0,4,-3,-1,0,0,2
4757,0,0,0,0,0,0,0
4758,0,0,0,0,0,0,0
4759,-1,0,0,4,-3,-1,3
4760,-2,3,-2,1,-2,3,2
4761,0,0,0,0,0,0,0
4762,4,-3,-1,0,0,0,4
4763,0,0,0,0,0,0,0
4764,0,0,0,0,0,0,0
4765,0,0,0,0,0,0,0
4766,0,-1,-1,0,4,-1,1
4767,0,0,0,0,0,0,0
4768,1,-1,2,-3,2,-1,5
4769,0,0,0,0,0,0,0
4770,0,0,0,0,0,0,0
4771,0,0,0,0,0,0,0
4772,-1,3,-3,-1,0,0,2
4773,0,0,0,0,0,0,0
4774,1,-1,2,-1,-2,3,5
4775,-2,-1,3,-1,-2,0,5
4776,0,0,0,0,0,0,0
4777,0,0,0,0,0,0,0
4778,1,-1,-1,3,-2,0,3
4779,0,0,4,-1,-2,-1,5
4780,0,0,0,0,0,0,0
4781,3,-3,-1,4,-2,-1,3
4782,-3,2,-2,-1,0,0,2
4783,0,0,0,0,4,-3,1
4784,0,0,0,0,0,0,0
4785,3,-3,3,-3,-1,0,4
4786,1,0,-1,0,-1,3,0
4787,0,0,0,0,0,0,0
4788,0,0,0,0,0,0,0
4789,0,0,0,0,0,0,0
4790,0,0,0,0,0,0,0
4791,0,0,0,0,0,0,0
4792,0,0,0,0,0,0,0
4793,2,-1,-2,3,-3,0,3
4794,0,0,0,0,0,0,0
4795,0,1,1,-3,3,-3,1
4796,-3,-1,0,0,4,0,1
4797,0,0,0,0,0,0,0
4798,0,0,0,0,0,0,0
4799,-1,0,4,-3,-1,4,5
4800,0,0,0,0,0,0,0
4801,-2,0,1,0,-2,3,0
4802,3,0,-2,0,-1,2,0
4803,-1,2,0,-1,1,-1,0
4804,2,1,-3,2,0,1,3
4805,0,0,4,-1,-2,0,5
4806,0,3,-3,0,-1,0,2
4807,0,0,0,0,0,4,0
4808,0,0,0,0,0,0,0
4809,-3,2,0,0,-2,-1,2
4810,-2,-1,0,4,-1,-1,3
4811,0,0,0,0,0,0,0
4812,0,0,0,0,0,0,0
4813,0,0,0,0,0,0,0
4814,0,0,4,-3,-1,0,5
4815,0,0,0,0,0,0,0
4816,0,4,-2,2,-3,0,2
4817,0,0,-1,2,-2,3,3
4818,-1,0,0,0,0,0,0
4819,-1,0,0,0,0,0,0
4820,0,0,0,0,0,0,0
4821,0,0,0,0,4,-3,1
4823,0,0,0,0,0,0,0
4824,0,0,0,0,0,0,0
4826,0,0,0,0,0,0,0
4827,0,4,-3,-1,0,0,2
4828,-1,0,0,4,-3,-1,3
4829,0,0,0,0,0,0,0
4830,0,0,4,-3,-1,0,5
4831,1,-1,3,-2,-1,3,5
4832,0,4,-2,-1,3,-2,1
4833,0,0,0,0,0,0,0
4835,0,4,-3,-1,0,0,2
4836,0,0,0,0,4,-3,1
4837,0,0,4,-3,3,-2,5
4838,-1,4,-3,1,2,-3,2
4839,4,-2,1,-1,-1,-1,4
4840,3,-3,1,1,-2,3,4
4841,-1,0,0,0,0,0,0
4842,-3,3,-3,-1,0,4,2
4843,-1,0,0,0,0,0,0
4844,0,-1,0,2,-2,1,3
4845,-2,1,0,-2,-1,0,0
4846,0,4,-3,-1,4,-3,1
4847,0,0,0,0,0,0,0
4848,0,0,0,0,0,0,0
4849,4,-3,3,-3,3,-3,4
4850,3,-2,0,2,-2,0,3
4851,0,0,0,0,0,0,0
4852,0,0,4,-3,3,-2,5
4853,-2,-1,3,-3,-1,0,5
4854,-1,4,-2,2,-3,3,2
4855,0,0,0,0,4,-1,1
4856,-3,3,-3,-1,0,4,2
4857,-2,0,-1,3,-1,-2,3
4858,0,0,0,0,0,0,0
4859,-3,1,-1,3,-1,-2,3
4860,0,0,0,0,0,0,0
4861,0,0,0,0,0,0,0
4862,1,0,-2,2,-2,2,3
4863,0,0,0,0,0,0,0
4864,0,0,4,-2,-1,3,5
4865,0,0,0,0,0,0,0
4866,0,0,0,0,0,0,0
4867,0,0,0,0,0,0,0
4868,0,0,0,0,0,0,0
4869,0,0,0,0,0,0,0
4870,3,-1,0,0,-2,3,4
4871,0,0,0,0,0,0,0
4872,2,-2,-1,4,-3,-1,3
4873,0,0,0,0,0,0,0
4874,-2,2,0,-2,3,-2,1
4875,4,-3,-1,0,0,0,4
4876,0,-2,3,-1,1,-2,5
4877,4,-3,-1,0,0,0,4
4878,-2,-1,0,0,0,4,0
4879,1,-1,-1,0,0,0,0
4880,-1,4,-3,-1,0,0,2
4881,4,-3,-1,0,0,0,4
4882,-1,-1,0,4,-2,-1,3
4883,-2,0,3,-3,-1,0,5
4884,0,0,0,0,0,0,0
4885,-1,4,0,-3,-1,0,2
4886,1,-2,1,2,-3,3,3
4887,0,0,0,0,0,0,0
4888,0,0,0,0,0,0,0
4889,4,-3,3,-3,3,-2,4
4890,2,-1,-1,3,0,-3,3
4891,-3,-1,4,-3,-1,0,5
4892,0,0,0,0,0,0,0
4893,3,-2,1,-1,-1,0,4
4894,0,0,0,0,0,0,0
4895,0,0,0,0,0,0,0
4896,-3,3,-3,3,-3,3,2
4897,1,-1,1,-2,3,-2,1
4898,0,0,0,0,0,0,0
4899,-1,1,-1,0,1,-2,0
4900,4,-3,-1,0,4,-3,4
4901,0,0,0,0,0,0,0
4902,0,-2,1,2,-3,3,3
4903,0,0,0,4,-3,-1,3
4904,-3,3,-3,-1,4,-3,1
4905,0,0,0,0,0,0,0
4906,-3,2,-2,3,-2,-1,2
4907,0,0,0,0,0,0,0
4908,0,-1,4,-2,2,-3,5
4909,0,0,0,0,0,0,0
4910,0,0,0,4,-3,3,3
4911,0,0,0,0,0,0,0
4912,0,0,0,0,0,0,0
4913,-3,3,-3,0,3,-3,1
4914,1,-3,-1,0,4,-3,1
4915,0,0,0,0,0,0,0
4916,0,0,0,0,4,-3,1
4917,0,1,-2,-1,0,4,0
4918,-1,3,-1,0,-2,3,2
4919,-1,3,-1,-1,0,2,2
4920,3,-3,-1,0,0,0,4
4921,0,0,0,0,0,0,0
4922,0,0,0,0,0,0,0
4923,0,0,0,4,-3,-1,3
4924,0,0,0,0,0,0,0
4925,-3,-1,4,-2,-1,3,5
4927,0,0,0,0,0,0,0
4928,-1,3,-3,-1,0,0,2
4929,-3,0,3,-3,3,-1,5
4930,4,-3,-1,0,4,-3,4
4931,0,-2,-1,3,-2,1,3
4932,0,0,0,0,0,0,0
4933,0,0,4,-3,-1,0,5
4934,4,-3,3,-3,3,-3,4
4935,0,0,0,0,0,0,0
4936,-1,0,4,-2,-1,3,5
4937,1,-1,-1,3,-2,1,3
4938,-1,0,0,0,0,0,0
4939,0,0,0,0,0,0,0
4940,-3,-1,4,-1,0,-2,5
4941,0,0,0,0,0,0,0
4942,-1,0,0,4,-3,-1,3
4943,-1,-2,3,-3,2,0,5
4944,3,-3,3,-2,-1,-1,4
4945,-1,4,-3,3,-1,0,2
4946,3,-3,3,-1,-2,2,4
4947,0,0,0,0,0,0,0
4948,-1,-2,2,-2,3,-3,5
4949,0,0,0,0,4,-1,1
4950,-1,0,0,0,0,0,0
4951,0,4,-1,-2,3,-3,1
4952,-1,3,-3,-1,4,-3,1
4953,-1,0,0,0,0,0,0
4954,0,0,0,0,0,0,0
4955,0,0,0,0,0,0,0
4956,0,0,4,-3,-1,4,5
4957,0,0,4,-3,-1,0,5
4958,0,0,0,0,0,0,0
4959,-1,0,4,-3,3,-3,5
4960,-1,0,0,1,-1,1,0
4961,3,-3,-1,4,-3,-1,3
4962,-1,1,0,-1,1,-1,0
4963,0,0,0,0,0,0,0
4964,-1,3,-3,-1,4,-3,1
4965,0,0,0,0,0,0,0
4966,0,0,0,0,0,0,0
4967,3,0,-3,3,-1,-2,3
4968,0,0,0,0,0,0,0
4969,0,0,0,0,0,0,0
4970,-2,-1,4,-3,-1,0,5
4971,0,0,0,0,0,0,0
4972,3,-1,-1,0,2,-2,4
4973,-2,3,-1,1,-3,2,2
4974,0,0,0,0,0,0,0
4975,0,0,0,0,0,0,0
4976,-2,3,-2,-1,3,-3,1
4977,0,0,0,0,0,0,0
4978,0,-1,-1,0,0,0,0
4979,4,-1,-1,-1,-1,0,4
4980,-3,-1,4,-3,-1,0,5
4981,0,0,0,0,0,0,0
4982,-3,-1,4,-3,-1,0,5
4983,-1,4,-1,-2,3,0,1
4984,0,0,0,0,0,0,0
4985,0,0,0,0,0,0,0
4986,-3,2,0,0,-2,2,2
4987,0,0,0,0,0,0,0
4988,4,-1,-2,3,-3,-1,3
4989,-1,0,0,0,0,4,0
4990,0,0,0,0,0,0,0
4991,0,0,0,0,0,0,0
4992,0,0,0,0,0,0,0
4993,-1,4,-1,-2,-1,4,2
4994,-1,0,0,0,4,-2,1
4995,-1,0,4,-3,3,-3,5
4996,-1,0,4,-3,-1,4,5
4997,-3,3,-3,-1,0,0,2
4998,-2,3,-3,0,3,-3,1
4999,0,0,4,-3,-1,0,5
5000,0,0,4,-3,3,-3,5
5001,3,-3,-1,4,0,-3,3
5002,0,4,-3,-1,4,-3,1
5003,0,0,0,0,0,0,0
5004,0,0,0,0,0,0,0
5005,-3,-1,4,-3,-1,0,5
5006,4,-3,-1,0,0,0,4
5007,0,0,0,0,0,0,0
5008,0,0,4,-3,-1,0,5
5009,-3,-1,0,4,-3,3,3
5010,-2,3,0,-2,2,-3,1
5011,-2,-1,0,4,-1,-2,3
5012,2,-1,-1,-1,0,0,4
5013,3,-2,2,-2,-1,1,4
5014,0,0,0,0,0,4,0
5015,0,0,0,0,0,0,0
5016,0,0,0,0,0,0,0
5017,-2,3,-3,-1,4,-3,1
5018,0,0,0,0,0,0,0
5019,1,-2,1,1,1,-1,0
5020,3,-3,1,0,1,-1,4
5021,-2,0,0,-1,2,0,1
5022,0,0,0,0,0,0,0
5023,1,-1,1,-2,2,-1,4
5024,4,-3,-1,0,0,0,4
5025,-1,-2,3,-3,3,0,5
5026,0,0,0,0,0,0,0
5027,0,0,0,0,0,0,0
5028,2,-3,3,-3,-1,0,4
5029,2,-1,1,-1,1,0,4
5030,-1,0,0,3,-2,-1,3
5031,0,0,0,0,4,-3,1
5032,0,0,0,0,0,0,0
5033,0,0,0,4,-3,-1,3
5034,-2,-1,4,-3,-1,4,5
5035,0,0,0,0,0,0,0
5036,-2,2,-3,-1,0,0,2
5037,3,-2,1,-2,3,-2,4
5038,3,-3,3,-3,3,-3,4
5039,-2,-1,3,0,0,-3,5
5040,0,0,0,0,0,4,0
5041,0,0,0,0,0,0,0
5042,1,2,-2,-1,3,-2,1
5043,-1,-1,-1,0,0,0,0
5044,-1,0,0,0,0,0,0
5045,4,-3,3,-3,-1,4,4
5046,0,0,0,0,0,0,0
5047,0,0,0,0,0,0,0
5048,4,-3,3,-3,-1,0,4
5049,4,-2,1,1,-3,2,4
5050,-2,0,0,2,-3,3,3
5051,-1,0,4,-3,0,-1,5
5052,-1,-2,3,-3,3,-3,5
5053,0,4,-2,1,-1,0,2
5054,0,-1,-1,0,0,0,0
5055,0,0,0,0,4,-3,1
5056,3,-3,3,-1,-2,-1,4
5057,0,0,0,0,0,0,0
5058,0,-2,2,0,1,-3,0
5059,-1,4,-3,3,-1,-2,2
5060,0,0,0,0,0,0,0
5061,-1,2,1,-2,-1,0,0
5062,0,0,0,0,0,0,0
5063,0,0,0,0,0,0,0
5064,0,0,4,-3,-1,0,5
5065,3,-3,3,-3,-1,0,4
5066,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,0
5068,-3,3,-2,1,-1,-1,2
5069,3,-3,-1,4,-3,0,3
5070,3,-2,-1,3,-1,-2,3
5071,-3,0,3,0,-3,0,5
5072,0,0,0,0,0,0,0
5073,0,0,0,0,0,0,0
5074,0,0,0,0,0,0,0
5075,1,-2,3,-1,0,-1,5
5076,0,0,4,-3,-1,0,5
5078,4,-3,-1,0,0,0,4
5079,0,0,0,0,0,0,0
5080,3,-2,-1,-1,0,0,4
5081,0,0,0,0,0,0,0
5082,0,0,0,0,0,0,0
5083,0,0,0,0,0,0,0
5084,-1,1,-1,0,1,0,0
5085,-1,0,0,0,0,0,0
5086,0,0,0,0,0,0,0
5087,3,-2,-1,3,-3,-1,3
5088,0,0,0,0,0,0,0
5089,1,-2,-1,0,0,0,0
5090,0,0,0,0,0,0,0
5091,0,0,0,0,0,0,0
5092,0,0,0,0,0,0,0
5093,4,-3,-1,0,0,0,4
5094,-1,0,1,0,0,-2,0
5095,0,0,0,0,0,0,0
5096,0,0,0,0,0,0,0
5098,0,4,-1,-2,3,-1,1
5099,0,0,0,4,-3,-1,3
5100,-1,0,0,0,0,0,0
5101,-3,2,1,-3,3,-1,1
5102,-2,0,3,-3,3,-3,5
5103,4,-3,-1,0,0,0,4
5104,0,0,-2,0,3,-2,1
5105,4,-3,-1,0,0,0,4
5106,0,0,0,0,0,0,0
5107,4,-3,-1,0,4,-3,4
5108,-1,0,0,0,0,4,0
5109,-1,-2,-1,0,0,0,0
5110,1,-2,3,-2,0,1,5
5111,0,3,0,-3,2,-1,1
5112,0,0,4,-3,-1,0,5
5113,3,-3,-1,0,0,0,4
5114,0,0,4,-3,-1,0,5
5115,0,0,0,4,-3,-1,3
5116,0,-2,-1,0,0,4,0
5117,-3,3,-3,0,3,-1,1
5118,-1,-2,3,-2,1,1,5
5119,1,-1,3,-3,3,-1,5
5120,0,0,0,0,0,0,0
5121,2,0,0,-1,0,0,0
5122,0,0,0,0,0,0,0
5123,2,-2,3,-3,0,3,5
5124,0,0,0,0,0,0,0
5125,-1,0,1,-1,-1,3,0
5126,0,1,-1,1,-1,-1,0
5127,0,0,0,0,0,0,0
5128,0,0,0,0,0,0,0
5129,0,0,0,0,0,0,0
5130,0,0,0,0,0,0,0
5131,0,0,0,0,0,0,0
5132,-1,-1,0,0,0,0,0
5133,-2,3,-2,-1,3,0,1
5134,0,0,0,0,0,0,0
5135,-2,-1,4,-3,3,-3,5
5136,0,-1,4,0,-3,-1,5
5137,-3,-1,4,-3,0,3,5
5138,0,0,4,-3,3,-3,5
5139,0,0,0,0,0,0,0
5140,-1,4,0,-3,-1,0,2
5141,1,0,2,-2,-1,3,5
5142,0,0,0,4,-3,-1,3
5143,0,0,0,0,4,-3,1
5144,0,0,4,-3,-1,0,5
5145,0,0,0,0,0,0,0
5146,0,0,0,0,0,0,0
5147,-2,3,-3,-1,0,0,2
5148,0,0,0,0,0,0,0
5149,0,0,0,0,0,0,0
5150,0,0,0,0,0,0,0
5151,0,0,0,0,0,0,0
5152,0,0,0,0,4,-3,1
5153,0,0,0,0,0,0,0
5154,0,4,0,-3,-1,0,2
5155,0,0,0,0,0,0,0
5156,3,-2,0,1,-1,0,4
5157,-1,3,-3,-1,4,0,1
5158,0,0,0,0,0,0,0
5159,0,0,0,0,0,0,0
5160,3,-3,0,3,-1,-2,3
5161,0,0,0,0,0,0,0
5162,4,-3,-1,0,0,4,4
5163,-1,-1,0,0,0,0,0
5164,-1,4,-3,3,-3,3,2
5165,0,0,0,0,0,0,0
5166,-1,0,0,0,0,0,0
5167,0,0,0,0,0,0,0
5168,0,4,-2,0,-1,-1,2
5169,0,0,0,0,0,0,0
5170,0,0,0,0,0,0,0
5171,0,0,0,0,0,0,0
5172,-1,0,4,-3,-1,0,5
5173,-1,-1,-1,1,-1,3,0
5174,-1,3,-2,1,-2,-1,2
5175,-1,2,1,-2,1,-2,0
5176,-1,0,0,0,0,0,0
5177,0,0,0,0,0,0,0
5178,4,-3,-1,0,0,0,4
5179,0,0,0,0,0,0,0
5180,3,-3,3,-2,0,-1,4
5181,0,0,0,0,0,0,0
5182,0,0,0,0,0,0,0
5183,0,0,0,0,0,0,0
5184,0,0,0,0,0,0,0
5185,2,-1,-1,-1,2,0,4
5186,-3,-1,0,0,4,-1,1
5187,0,0,0,0,0,0,0
5188,3,-3,-1,4,-3,3,3
5189,0,0,1,-1,0,0,0
5190,3,-3,3,-1,-1,1,4
5191,1,-1,0,0,1,0,0
5192,0,0,0,0,0,0,0
5193,0,3,-2,1,-2,3,2
5194,0,0,0,0,0,0,0
5195,-3,-1,0,0,4,-2,1
5196,0,0,0,0,0,0,0
5197,0,0,4,-3,-1,0,5
5198,0,0,0,0,0,0,0
5200,4,-3,0,-1,0,0,4
5201,0,0,0,0,0,0,0
5202,0,0,0,0,0,0,0
5203,0,0,0,0,0,0,0
5204,0,0,0,0,0,0,0
5205,0,0,0,0,0,0,0
5206,0,0,0,0,0,0,0
5207,0,0,0,0,4,-3,1
5208,-3,3,-3,-1,0,0,2
5209,0,0,0,0,0,0,0
5210,0,0,4,-3,-1,0,5
5211,0,0,0,0,0,0,0
5212,-1,0,4,-3,-1,0,5
5213,0,0,0,0,0,0,0
5214,-2,-1,0,3,-2,2,3
5215,1,-2,3,-3,3,-3,5
5216,0,-1,0,0,0,0,0
5217,3,-3,-1,0,0,0,4
5218,0,0,0,0,0,0,0
5219,0,0,0,0,0,0,0
5220,0,4,-3,-1,0,0,2
5221,-1,0,0,0,0,0,0
5222,4,-3,-1,0,0,4,4
5223,-1,0,4,-3,-1,0,5
5224,0,0,0,0,0,0,0
5225,0,0,0,0,0,0,0
5226,-2,0,0,-1,3,-2,1
5227,0,0,0,0,0,0,0
5228,-1,3,-1,-2,3,-3,1
5229,0,4,-3,3,0,-3,2
5230,-3,-1,4,-3,-1,0,5
5231,-1,4,-3,-1,4,-3,1
5232,0,0,0,0,0,0,0
5233,1,-1,1,0,-1,1,0
5234,0,0,0,0,0,0,0
5235,-1,0,0,0,0,0,0
5236,3,-1,-2,-1,4,-3,1
5237,3,-3,0,3,-3,3,3
5238,0,0,0,0,0,0,0
5239,0,0,0,0,0,0,0
5240,0,0,0,0,0,0,0
5241,-1,0,0,0,0,0,0
5242,0,-1,0,4,-3,3,3
5243,-1,0,0,4,-3,-1,3
5244,-1,1,-1,1,-2,3,0
5245,0,0,0,4,-1,-2,3
5246,0,0,0,0,0,0,0
5247,0,0,0,0,0,0,0
5248,0,0,0,0,0,0,0
5249,0,1,1,0,-2,3,0
5250,0,0,0,0,0,0,0
5251,0,4,-1,-2,-1,0,2
5252,-3,-1,4,-3,3,0,5
5253,0,0,0,0,0,0,0
5254,3,-3,3,-3,-1,4,4
5255,-1,-1,0,4,-3,-1,3
5256,0,0,0,0,0,0,0
5257,0,0,0,0,0,0,0
5258,0,4,-3,3,-3,3,2
5259,-1,-1,0,-1,3,-3,1
5260,0,0,0,0,0,0,0
5261,3,-3,-1,0,4,-3,4
5262,-1,0,4,-3,-1,0,5
5263,3,-3,3,-3,3,-3,4
5264,-2,2,-3,-1,0,0,2
5265,0,0,0,0,0,0,0
5266,0,0,0,4,-3,-1,3
5267,-1,-1,3,-1,-2,0,5
5268,0,0,4,-3,-1,0,5
5269,-1,0,0,0,0,0,0
5270,0,0,0,0,0,0,0
5271,3,-1,0,-2,3,-3,4
5272,0,0,0,0,0,0,0
5273,-3,-1,0,4,-3,3,3
5274,0,0,0,0,0,0,0
5275,3,-1,0,-2,0,0,4
5276,0,4,-2,2,-1,0,2
5277,-3,-1,4,-3,3,0,5
5278,-3,0,-1,0,0,0,0
5279,0,0,4,0,-3,-1,5
5280,0,0,0,0,0,0,0
5281,0,4,-3,3,-3,3,2
5282,0,0,0,0,0,0,0
5283,0,0,0,0,0,0,0
5284,-1,-1,0,0,0,4,0
5285,0,0,0,0,0,0,0
5286,3,-1,0,-2,1,2,4
5287,2,1,-3,1,2,-2,1
5288,0,0,0,0,0,0,0
5289,0,0,0,0,0,0,0
5290,0,0,0,0,0,0,0
5291,1,-2,0,3,-3,3,3
5292,0,0,0,0,0,0,0
5293,1,-3,3,0,-2,1,5
5294,4,-2,-1,3,-3,-1,3
5295,0,0,0,0,0,0,0
5296,0,0,0,0,0,0,0
5297,0,0,0,0,0,0,0
5298,0,0,0,0,0,0,0
5299,0,1,-1,-1,3,-2,1
5300,-1,0,1,-2,3,-1,1
5301,0,0,0,0,0,0,0
5302,0,0,0,0,0,4,0
5303,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0
5305,-1,3,-3,-1,0,4,2
5306,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0
5308,-1,1,0,-1,0,2,0
5309,0,0,4,0,-3,3,5
5310,0,0,0,0,4,-1,1
5311,3,-3,3,-3,-1,4,4
5312,0,0,0,0,0,0,0
5313,3,-2,0,0,1,0,4
5314,0,0,0,0,0,0,0
5315,0,0,0,0,0,0,0
5316,-1,0,0,4,-3,3,3
5317,0,0,0,0,0,0,0
5318,4,-3,3,-2,-1,-1,4
5319,1,1,0,-2,0,3,0
5320,-2,-1,0,4,-3,-1,3
5321,0,0,0,0,0,0,0
5322,0,0,0,0,0,0,0
5323,0,0,0,0,0,0,0
5325,2,-2,1,-1,1,-2,4
5326,0,0,0,0,0,0,0
5327,-1,0,0,-1,3,-3,1
5328,-3,0,-1,4,-3,3,3
5329,4,-3,-1,0,0,0,4
5330,1,-2,2,-1,-1,0,4
5331,0,0,0,0,0,0,0
5332,0,4,-3,-1,0,4,2
5333,0,-1,0,2,-3,3,3
