CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_중가_clust_id
5648,0,-3,3,-2,-1,-1,4
5649,0,0,0,0,0,0,1
5650,-3,-1,0,4,-3,-1,3
5651,-1,-1,-1,3,-3,-1,3
5652,-2,-1,0,0,4,-1,2
5653,0,0,0,0,0,0,1
5654,3,-3,3,-2,-1,3,5
5655,0,4,-1,0,-1,-1,0
5656,-1,0,0,0,0,0,1
5657,3,-3,3,-3,-1,4,5
5658,-1,-2,3,-2,0,1,4
5659,0,0,0,0,0,0,1
5660,0,0,0,0,0,0,1
5661,-3,-1,4,-3,-1,4,4
5662,4,-2,-1,-1,0,4,5
5663,4,-2,0,0,2,-3,5
5664,0,4,-3,3,0,-3,0
5665,-1,0,0,0,0,0,1
5666,3,-2,1,-1,-1,3,5
5667,-3,-1,4,-1,-1,0,4
5668,0,0,0,0,0,0,1
5669,-1,-1,0,1,0,-2,1
5670,3,-3,3,-3,3,0,5
5671,-1,0,4,-3,-1,4,4
5672,0,0,0,0,0,0,1
5673,0,0,0,0,0,0,1
5674,0,0,0,0,0,0,1
5675,0,0,0,0,0,0,1
5676,-1,4,-3,3,-3,-1,0
5677,0,0,0,0,0,0,1
5678,-1,1,-1,1,0,-2,1
5679,4,-3,3,-3,1,1,5
5680,0,0,0,0,0,0,1
5681,0,0,4,-3,-1,0,4
5682,4,0,-2,0,1,-2,5
5683,4,-3,3,-2,-1,3,5
5684,0,0,0,0,0,0,1
5685,0,0,0,0,0,4,1
5686,-3,3,-1,-2,3,-2,2
5687,0,0,0,0,0,0,1
5688,-2,-1,-1,4,-3,-1,3
5689,0,0,0,0,0,0,1
5690,-1,4,-2,-1,-1,0,0
5691,-1,-1,3,-3,-1,4,4
5692,0,0,4,-3,-1,4,4
5693,-1,-2,3,-3,3,-3,4
5694,0,4,-3,-1,0,0,0
5695,0,0,4,-3,2,-2,4
5696,0,0,0,4,-3,3,3
5697,-1,4,-1,-2,-1,4,0
5698,0,2,-3,3,-1,-2,0
5699,0,4,-3,3,0,-2,0
5700,0,0,4,-3,3,-3,4
5701,4,-3,3,-3,-1,0,5
5702,0,0,0,0,0,0,1
5703,0,3,-3,3,-3,3,0
5705,-1,-2,-1,4,-3,3,3
5706,0,0,0,0,0,0,1
5707,0,4,-3,-1,4,-3,2
5708,-2,-1,-1,4,0,-2,3
5709,0,0,0,0,0,0,1
5710,-2,0,1,1,-2,1,1
5711,0,0,4,0,-2,0,4
5712,4,-3,3,-3,3,-3,5
5713,-2,3,-3,-1,4,-1,2
5714,0,0,0,0,0,0,1
5715,-1,-2,3,-3,3,-1,4
5716,0,3,-3,2,0,-1,0
5717,-1,3,-1,-1,0,0,0
5718,0,0,0,0,4,-3,2
5719,0,0,0,0,4,-3,2
5720,0,0,0,4,-3,3,3
5721,-1,-1,-1,3,-3,-1,3
5722,0,-1,0,-1,3,-3,2
5723,0,0,0,0,0,0,1
5724,-1,4,-3,3,-3,3,0
5725,-3,3,-2,-1,3,-3,2
5726,4,-2,-1,3,-3,3,3
5727,-3,3,-2,-1,-1,0,0
5728,4,-1,-2,3,-2,-1,3
5729,-3,-1,0,4,-1,-2,3
5730,0,0,4,-3,3,-1,4
5731,0,-1,1,0,-1,0,1
5732,3,-2,2,-2,0,0,5
5733,-3,-1,0,4,-2,-1,3
5734,-2,-1,0,0,0,0,1
5735,0,0,0,0,0,0,1
5736,0,0,0,4,-3,-1,3
5737,0,4,-3,-1,0,0,0
5738,0,0,0,0,0,0,1
5739,4,-2,-1,3,-3,3,3
5740,-2,3,-2,0,1,0,0
5741,0,0,0,0,0,0,1
5742,0,0,0,0,0,0,1
5743,0,4,-3,3,-3,-1,0
5744,0,0,4,-3,-1,0,4
5745,3,-1,-2,3,-3,3,3
5746,-2,-1,3,-2,1,-2,4
5747,0,4,-2,0,-1,3,0
5748,0,0,0,0,0,0,1
5749,0,0,0,0,0,0,1
5750,0,4,-2,-1,3,-3,2
5751,-1,4,-1,1,-3,3,0
5752,0,0,4,-1,-2,3,4
5753,-2,1,0,-1,0,-1,1
5754,1,0,-1,-1,-1,4,1
5755,0,0,4,-2,0,-1,4
5756,4,-2,1,0,-2,-1,5
5757,0,0,0,0,0,0,1
5758,0,0,0,0,0,0,1
5759,0,4,-3,3,-3,3,0
5760,-3,-1,0,0,0,0,1
5761,-1,4,0,-3,3,-3,2
5762,0,0,1,-2,-1,4,1
5763,0,4,-3,3,-3,3,0
5764,0,0,0,0,0,0,1
5765,0,0,0,0,0,0,1
5766,0,0,0,0,0,4,1
5767,-1,0,0,4,-3,3,3
5768,4,-1,-2,0,-1,0,5
5769,0,0,0,0,0,0,1
5770,0,4,-1,-2,-1,4,0
5771,0,0,0,0,0,0,1
5772,4,-3,-1,0,0,4,5
5773,-3,3,-1,-2,3,-3,2
5775,3,-1,0,-1,0,2,5
5776,0,0,0,0,0,0,1
5777,0,0,0,0,0,0,1
5778,0,0,0,0,4,-1,2
5780,-1,0,4,-3,-1,0,4
5781,1,-2,3,-1,-2,3,4
5782,-3,3,-2,-1,3,-3,2
5783,4,-3,-1,4,-2,0,3
5784,-3,-1,4,-3,-1,0,4
5785,0,0,0,0,0,0,1
5786,0,0,4,-3,-1,0,4
5787,0,0,0,0,4,-3,2
5788,0,0,0,0,0,0,1
5789,0,0,0,0,0,0,1
5790,0,0,0,0,4,-1,2
5791,-2,-1,3,-1,-1,0,4
5792,1,0,0,-1,-1,3,1
5793,-1,-2,3,-2,-1,0,4
5794,0,1,-1,1,-2,3,1
5795,0,0,0,0,0,0,1
5796,0,4,0,-1,-1,-1,0
5797,0,0,0,0,0,0,1
5798,4,-3,2,-2,3,-1,5
5799,0,4,-2,-1,3,-3,2
5800,0,0,4,-3,-1,0,4
5801,0,0,0,0,4,-2,2
5802,0,0,0,0,0,0,1
5803,-1,0,0,0,0,4,1
5804,2,-3,3,-1,-2,3,5
5805,0,0,0,0,0,0,1
5806,0,0,0,0,0,0,1
5807,-3,-1,0,0,0,0,1
5808,-1,-1,-1,3,-1,-1,3
5809,4,-3,3,-3,-1,4,5
5810,3,-1,-2,3,-3,-1,3
5811,-3,3,-1,0,-2,3,0
5812,0,0,0,0,0,0,1
5813,4,-1,-1,2,-3,-1,3
5814,4,-2,-1,3,-2,-1,3
5815,0,0,0,0,0,0,1
5816,-1,-2,3,-1,-2,3,4
5817,-2,-1,0,4,-3,-1,3
5818,-3,3,-1,0,-2,3,0
5819,0,3,-2,-1,-1,0,0
5820,0,0,0,0,0,0,1
5821,0,0,0,0,0,0,1
5822,0,0,0,0,0,0,1
5823,3,-2,1,-2,-1,4,5
5824,4,-3,2,-2,3,-3,5
5825,-1,-2,-1,4,-3,-1,3
5826,3,-2,0,1,-1,-1,5
5827,0,4,-3,-1,0,0,0
5828,-2,3,-2,-1,1,1,0
5829,-1,-1,3,-1,-2,3,4
5830,-1,3,-2,-1,-1,4,0
5831,0,0,4,-3,3,-3,4
5832,-1,0,0,0,0,0,1
5833,0,0,0,4,-3,3,3
5834,0,4,-3,-1,4,-1,2
5835,0,-1,1,2,-2,1,3
5836,0,0,0,0,0,0,1
5837,-2,1,-2,3,-2,-1,3
5838,0,0,0,4,-1,0,3
5839,-3,3,-3,-1,4,-3,2
5840,0,0,0,0,4,-3,2
5841,-1,0,4,-3,3,-3,4
5842,3,-2,-1,3,-3,0,3
5843,0,0,0,0,0,0,1
5844,4,-2,-1,-1,4,-3,5
5845,4,-1,-2,3,0,-1,3
5846,0,4,-1,-1,0,-1,0
5847,3,-2,-1,3,0,-3,3
5848,0,0,0,0,4,-3,2
5849,0,0,4,-3,3,-3,4
5850,0,0,0,0,0,0,1
5851,0,0,0,4,-2,1,3
5852,-1,4,0,-1,-2,-1,0
5853,4,-2,1,-2,-1,0,5
5854,3,-3,-1,0,0,0,5
5855,0,0,4,-3,-1,0,4
5856,4,-3,3,-3,3,-2,5
5857,0,0,0,0,0,0,1
5858,0,4,-3,3,-3,-1,0
5859,0,0,4,-3,3,-2,4
5860,0,0,0,4,-2,1,3
5861,-3,-1,4,-1,-2,3,4
5862,0,0,0,0,0,0,1
5863,1,-1,1,-1,1,0,1
5864,0,0,0,0,0,0,1
5865,0,0,4,0,-2,-1,4
5866,-3,-1,0,0,0,0,1
5867,0,0,0,0,0,4,1
5868,0,1,-1,-1,-1,4,1
5869,1,-1,-1,-1,0,0,1
5870,0,-3,-1,4,0,-3,3
5871,0,0,4,-3,-1,4,4
5872,-3,-1,0,0,0,0,1
5873,0,0,0,4,-3,-1,3
5874,3,-3,-1,0,0,0,5
5875,-3,3,-1,-1,0,0,0
5876,-1,4,-1,0,-1,-1,0
5877,3,-3,3,-3,-1,4,5
5878,-2,0,3,-3,1,-1,4
5879,0,0,0,0,0,0,1
5880,0,0,0,0,0,0,1
5881,3,-2,1,-2,-1,4,5
5882,0,0,0,0,0,0,1
5883,0,4,-3,-1,4,-1,2
5884,0,0,0,0,0,4,1
5885,-1,-2,3,-3,-1,0,4
5886,3,-3,3,-2,-1,-1,5
5887,0,0,0,0,0,0,1
5888,0,3,-3,-1,0,4,0
5889,4,-3,-1,4,-3,-1,3
5890,0,0,0,0,0,0,1
5891,-1,-1,1,-2,-1,0,1
5892,0,0,0,0,0,0,1
5893,0,0,0,4,-3,-1,3
5894,2,-3,2,-2,3,-1,5
5895,-1,3,-3,3,-3,3,0
5896,0,0,0,0,0,0,1
5897,3,-3,-1,4,-2,-1,3
5898,0,0,0,0,0,4,1
5899,0,0,1,0,-1,1,1
5900,0,0,0,0,0,0,1
5901,0,0,0,4,-3,-1,3
5902,0,4,-3,3,-2,1,0
5903,1,-1,-1,0,0,4,1
5904,0,0,0,0,0,0,1
5905,0,0,0,4,-3,-1,3
5906,0,0,0,4,-3,-1,3
5907,0,0,0,0,0,0,1
5908,0,0,4,-1,-2,-1,4
5909,1,-3,-1,4,-1,-1,3
5910,1,-1,-1,3,-3,-1,3
5911,0,0,-2,1,-1,3,1
5912,0,4,-1,-2,-1,0,0
5913,0,0,0,0,0,0,1
5914,-2,-1,3,-3,-1,0,4
5915,-1,4,-1,-2,-1,0,0
5916,4,-1,-2,-1,4,0,5
5917,0,0,0,4,-3,-1,3
5918,-1,0,0,0,0,0,1
5919,-1,0,0,1,-1,-1,1
5920,0,0,4,-3,-1,0,4
5921,0,0,0,0,0,0,1
5922,0,0,0,0,0,0,1
5924,-3,-1,0,0,0,0,1
5925,-2,-1,-1,4,-3,3,3
5926,0,0,0,0,0,0,1
5927,2,-3,1,2,-2,-1,3
5928,0,0,0,0,0,0,1
5929,0,0,4,-3,-1,0,4
5930,3,-3,0,-1,4,-3,5
5931,0,0,4,-3,-1,0,4
5932,-1,2,-3,1,2,-2,2
5933,4,-3,-1,0,0,0,5
5934,-2,-1,0,4,-1,-2,3
5935,-1,0,4,-3,-1,4,4
5936,-3,3,-3,3,-1,-2,0
5937,-1,4,-1,-2,-1,4,0
5938,0,3,-3,3,-3,-1,0
5939,1,-1,1,0,-2,-1,1
5940,0,0,0,0,4,-3,2
5941,0,4,-3,3,-3,-1,0
5942,1,0,0,-1,1,-1,1
5943,-3,3,-2,-1,3,-3,2
5944,-1,4,-3,3,-3,3,0
5945,-1,0,4,-2,-1,-1,4
5946,0,0,0,0,0,0,1
5947,-3,-1,0,0,0,0,1
5948,-1,-2,2,-1,0,1,4
5949,-1,0,0,0,0,0,1
5950,-1,2,-3,3,-3,-1,0
5951,0,0,0,0,0,0,1
5952,0,0,0,0,0,0,1
5953,0,0,0,0,4,0,2
5954,4,-3,-1,4,-2,1,3
5955,0,0,0,0,0,0,1
5956,-3,1,2,-2,-1,3,4
5957,-3,3,-3,-1,0,0,0
5958,0,0,0,0,0,0,1
5959,-3,-1,0,0,0,0,1
5960,-3,-1,0,4,-2,-1,3
5961,0,0,4,-3,3,-3,4
5962,0,0,0,0,0,0,1
5963,3,-2,-1,0,-1,4,5
5964,0,0,0,0,0,0,1
5965,-1,0,4,-3,-1,0,4
5966,0,0,4,-3,3,-2,4
5967,4,-1,-1,-1,-1,0,5
5968,-3,-1,0,0,0,0,1
5969,0,0,0,0,0,0,1
5970,0,3,-1,0,-1,1,0
5971,0,-3,3,-2,1,0,4
5972,4,-3,3,-2,0,-1,5
5973,-1,4,-3,-1,0,0,0
5974,0,4,-2,-1,-1,4,0
5975,3,-2,1,-2,3,-2,5
5976,0,1,-3,0,3,-2,2
5977,0,0,0,4,-2,-1,3
5978,0,4,-3,-1,0,0,0
5979,-1,4,-3,-1,4,-2,2
5980,0,0,0,0,0,0,1
5981,0,0,0,0,0,0,1
5982,0,4,-3,-1,4,-2,2
5983,4,-3,2,-2,-1,0,5
5984,0,4,-1,-2,3,-3,2
5985,0,0,0,0,0,0,1
5986,0,0,0,0,0,0,1
5987,0,0,0,0,0,0,1
5988,0,4,-3,-1,0,4,0
5989,0,0,0,0,0,0,1
5990,-1,3,-3,3,-3,3,0
5991,0,0,0,0,0,0,1
5992,0,0,0,0,0,0,1
5994,0,0,0,0,0,0,1
5995,-3,-1,0,0,0,0,1
5996,0,3,0,-3,2,-1,2
5997,0,4,-3,-1,0,4,0
5998,0,0,0,0,4,-2,2
5999,-3,3,-3,-1,0,0,0
6000,0,0,0,0,0,0,1
6001,-1,0,0,4,-2,0,3
6002,0,0,0,0,0,0,1
6003,-3,3,-3,-1,0,0,0
6004,-1,0,0,0,0,0,1
6005,0,-2,1,1,1,-3,1
6006,1,-2,0,3,-3,3,3
6007,0,0,0,0,0,0,1
6008,-2,-1,-1,4,-3,-1,3
6009,0,0,0,0,0,0,1
6010,0,0,0,0,0,0,1
6011,-1,0,4,-3,-1,4,4
6012,0,0,0,0,0,0,1
6013,0,0,4,-3,2,0,4
6014,0,0,0,0,0,0,1
6015,-1,-1,4,-3,3,-3,4
6016,0,0,0,0,0,0,1
6017,4,-3,3,-3,-1,0,5
6018,0,0,0,0,0,0,1
6019,-1,-1,-1,3,-1,-2,3
6020,3,-3,3,-3,-1,0,5
6021,1,0,-1,1,-2,2,1
6022,0,0,4,-3,3,0,4
6023,-2,1,-2,3,-2,1,3
6024,0,0,0,4,-2,1,3
6025,-3,-1,0,4,-3,3,3
6026,0,0,0,4,-3,-1,3
6027,0,0,0,0,0,0,1
6028,0,0,0,0,0,4,1
6029,-3,3,-2,1,-1,1,0
6030,0,0,0,0,0,0,1
6031,0,0,0,0,0,0,1
6032,3,-3,3,-3,-1,0,5
6033,4,-3,-1,0,0,4,5
6034,0,0,0,0,0,0,1
6035,0,4,-2,-1,-1,0,0
6036,3,-1,-1,-1,-1,0,5
6037,0,0,0,0,0,4,1
6038,-1,4,-3,-1,0,0,0
6039,-1,-2,-1,0,0,0,1
6040,0,0,0,0,0,0,1
6041,0,4,-3,-1,0,0,0
6042,0,-1,0,4,-3,3,3
6043,4,-3,3,-3,-1,4,5
6044,-1,0,4,-3,3,-2,4
6045,3,-2,-1,3,-1,-2,3
6046,0,4,-3,3,-1,0,0
6047,0,4,-2,-1,3,-1,2
6048,0,0,0,0,4,-3,2
6049,0,0,0,0,0,0,1
6050,0,0,0,0,0,0,1
6051,0,0,0,0,0,0,1
6052,0,0,0,0,0,0,1
6053,0,0,0,0,0,0,1
6054,4,-3,-1,0,0,0,5
6055,-2,0,-1,3,-3,-1,3
6056,-2,0,1,-1,1,-1,1
6057,0,0,4,-3,3,-3,4
6058,4,-3,3,-3,-1,4,5
6059,1,-2,3,-3,-1,0,4
6060,0,0,0,0,0,0,1
6061,0,4,-3,-1,4,-3,2
6062,0,0,0,0,0,0,1
6063,0,0,0,0,0,4,1
6064,0,0,0,0,0,0,1
6065,0,0,0,4,-3,-1,3
6066,4,-2,0,1,-2,-1,5
6067,0,4,-2,-1,-1,0,0
6068,-1,4,-3,3,-1,-1,0
6069,0,0,0,0,0,0,1
6070,-3,3,-3,-1,4,-1,2
6071,3,-2,1,-2,-1,0,5
6072,-1,-1,1,-1,0,0,1
6073,4,-3,-1,0,4,-3,5
6074,3,-3,3,-3,-1,0,5
6075,0,0,0,0,0,0,1
6076,3,-2,2,-3,1,-1,5
6077,0,0,0,0,4,-3,2
6078,1,-2,3,-3,3,-2,4
6079,3,-3,-1,0,0,4,5
6080,-2,1,-1,0,-1,3,1
6082,0,0,0,0,4,-3,2
6083,3,0,-2,1,-1,1,1
6084,0,0,4,-3,3,-3,4
6085,0,0,4,-2,-1,3,4
6086,4,-3,3,-3,3,-3,5
6087,-3,3,-3,3,-1,-2,0
6088,0,4,-3,3,-2,-1,0
6089,-1,4,-1,0,-1,1,0
6090,0,0,0,0,0,0,1
6091,-1,0,0,0,0,0,1
6092,-1,0,0,4,0,-3,3
6093,-1,4,-3,-1,0,0,0
6094,-1,-1,-1,-1,0,4,1
6095,0,-3,1,2,-3,0,3
6096,-1,-1,3,0,-3,3,4
6097,0,0,0,0,0,4,1
6099,0,0,0,0,4,-3,2
6100,4,-3,3,-2,1,-2,5
6101,0,0,0,4,-3,-1,3
6102,-3,3,-3,3,-3,3,0
6103,0,0,4,-1,1,-3,4
6104,-1,0,0,0,0,0,1
6105,-3,-1,0,0,4,-2,2
6106,0,0,0,0,0,0,1
6107,3,-2,1,-2,-1,0,5
6108,0,0,0,0,0,0,1
6109,-1,3,-3,0,-1,4,0
6110,4,0,-3,2,-2,3,3
6111,0,4,-3,-1,0,0,0
6112,-1,0,0,0,0,0,1
6113,3,-1,-2,3,-1,-2,3
6114,0,0,0,0,0,0,1
6115,0,0,0,4,-3,-1,3
6116,0,0,0,0,4,-3,2
6117,4,-3,1,2,-1,-2,5
6119,-1,-1,3,-1,-2,1,4
6120,0,0,0,0,0,0,1
6121,-1,-1,3,-1,-2,3,4
6122,4,-3,-1,0,0,0,5
6123,-3,-1,0,0,0,0,1
6124,-1,3,-2,-1,3,-3,2
6125,-1,3,-1,-2,-1,4,0
6126,0,0,0,4,-3,-1,3
6127,-1,0,0,0,0,0,1
6128,4,-3,-1,0,0,4,5
6129,-1,-1,0,0,0,0,1
6130,-2,0,-1,-1,0,0,1
6131,3,-3,-1,0,4,-3,5
6132,-2,1,-1,1,0,-1,1
6133,4,-1,0,-1,1,-1,5
6134,-3,-1,0,4,-3,-1,3
6135,0,0,4,-3,-1,0,4
6136,4,-3,3,-3,1,-1,5
6137,-2,0,1,-1,1,0,1
6138,-1,-2,1,0,2,-3,1
6139,1,-1,0,-1,3,-3,2
6140,3,-3,0,3,-1,-2,3
6141,2,1,-3,2,-2,3,3
6142,-3,3,-1,0,0,-1,0
6143,0,4,-3,3,-3,-1,0
6144,4,-2,-1,3,-2,1,3
6145,0,0,0,0,0,0,1
6146,0,0,4,-3,-1,4,4
6147,0,0,4,-3,3,-3,4
6148,0,0,0,0,4,-3,2
6149,-1,1,-2,3,-3,1,3
6150,0,3,-2,-1,-1,4,0
6151,-3,-1,4,-2,0,1,4
6152,4,-2,-1,-1,0,4,5
6153,-3,-1,4,-1,-1,1,4
6154,0,4,-3,0,3,-3,2
6155,-1,0,0,4,-2,-1,3
6156,0,0,0,0,0,0,1
6157,4,-3,-1,0,0,0,5
6158,0,0,0,0,0,4,1
6159,-3,-1,4,-1,-2,0,4
6160,0,0,0,4,-3,-1,3
6161,-1,-2,-1,0,4,-3,2
6162,4,0,-3,3,-3,3,3
6163,0,-3,-1,4,-1,-1,3
6164,-3,3,-3,-1,0,0,0
6165,0,0,0,0,4,-3,2
6166,0,0,0,0,0,0,1
6167,4,-3,-1,4,-3,-1,3
6168,0,0,0,0,0,0,1
6169,-1,0,-1,-1,0,-1,1
6170,4,-3,-1,0,0,0,5
6171,0,0,0,0,0,0,1
6172,4,-3,-1,0,0,0,5
6173,-3,-1,0,0,0,4,1
6174,4,-1,-1,-1,-1,4,5
6175,4,-3,3,-1,0,-2,5
6176,0,4,-3,3,-3,-1,0
6177,4,-3,3,-2,-1,-1,5
6178,0,0,0,0,4,-3,2
6179,-1,-2,1,-1,3,-3,2
6180,-1,3,-2,1,-2,-1,0
6181,-3,3,-3,-1,0,0,0
6182,0,0,0,0,0,0,1
6183,3,-3,3,-2,1,0,5
6184,0,0,0,4,0,-1,3
6185,1,0,0,-1,0,-1,1
6186,-1,0,4,-1,-2,-1,4
6187,4,-1,-2,3,-3,0,3
6188,4,-3,-1,0,0,0,5
6189,-3,-1,4,-3,-1,0,4
6190,4,-3,-1,0,4,-3,5
6191,0,0,0,0,0,0,1
6192,0,4,-1,-2,-1,4,0
6193,-3,3,-1,0,-2,0,0
6194,1,0,-1,2,-2,1,3
6195,-1,0,0,0,4,0,2
6196,-3,-1,4,-1,-1,0,4
6197,0,4,-3,-1,0,0,0
6198,-1,-1,0,0,0,4,1
6199,0,0,0,0,0,0,1
6200,-3,3,-3,3,-1,-2,0
6201,-1,0,0,0,0,4,1
6202,2,-2,2,0,-2,3,5
6203,0,-1,0,0,0,0,1
6204,0,0,0,0,0,0,1
6205,0,-2,3,0,-3,3,4
6206,0,0,4,-3,-1,0,4
6207,0,0,0,0,0,0,1
6208,0,0,0,4,-3,-1,3
6209,0,0,0,0,0,0,1
6210,0,4,-3,-1,0,0,0
6211,-2,-1,0,0,0,0,1
6212,0,0,0,0,4,-3,2
6213,0,-1,0,0,0,0,1
6214,0,0,4,-3,-1,4,4
6215,4,-3,-1,0,4,-3,5
6216,4,-1,0,-1,1,-2,5
6217,-3,-1,0,0,0,0,1
6218,-2,3,-3,3,-3,-1,0
6219,-1,4,-3,-1,0,0,0
6220,3,-3,3,-3,3,-3,5
6221,0,0,0,0,0,0,1
6222,4,-3,3,-3,-1,0,5
6223,1,-1,1,-2,1,-1,1
6224,1,-2,0,3,-3,3,3
6225,0,0,0,0,0,0,1
6226,4,-3,-1,0,0,0,5
6227,-3,-1,0,0,4,-1,2
6228,2,-3,2,0,-2,3,5
6229,0,0,0,0,4,-3,2
6230,-1,-2,-1,4,-2,-1,3
6231,2,0,-1,-1,-1,4,1
6232,0,4,-3,3,-3,-1,0
6233,0,0,0,0,0,0,1
6234,0,0,0,4,-3,3,3
6235,0,4,-3,-1,4,-3,2
6236,-1,0,-1,1,-2,3,1
6237,0,0,0,0,0,0,1
6238,0,-1,-1,4,-3,3,3
6239,-3,3,-3,3,-3,-1,0
6240,0,0,0,4,-3,-1,3
6241,-1,0,0,0,0,0,1
6242,4,-3,3,-1,-2,-1,5
6243,4,-3,-1,4,-3,-1,3
6244,-2,-1,0,0,0,0,1
6245,4,-2,1,-2,3,0,5
6246,0,0,0,0,0,0,1
6247,-3,-1,4,-3,-1,4,4
6248,0,0,0,0,0,0,1
6249,0,0,0,0,0,0,1
6250,0,0,0,4,-3,3,3
6251,1,-1,1,-2,3,-1,2
6252,-3,3,-3,-1,4,-2,2
6253,0,0,4,-1,-2,-1,4
6254,0,1,-1,-1,-1,0,1
6255,-1,4,0,-3,0,3,0
6256,0,-2,-1,3,0,-1,3
6257,-3,-1,0,0,0,0,1
6258,-3,-1,0,4,-3,-1,3
6259,3,0,-3,3,-3,-1,3
6260,0,0,0,0,0,0,1
6261,4,-3,3,-1,-2,3,5
6262,0,0,0,0,0,0,1
6263,3,-3,-1,0,0,0,5
6264,0,-3,0,3,-3,2,3
6265,-3,-1,0,0,0,0,1
6266,0,0,0,4,-3,3,3
6267,-1,0,1,0,-2,-1,1
6268,0,0,0,0,0,0,1
6269,2,-3,3,-3,0,3,5
6270,0,0,0,0,0,0,1
6271,0,0,0,0,0,0,1
6272,0,0,0,0,0,0,1
6273,-2,-1,-1,4,-1,0,3
6274,0,4,-3,-1,0,0,0
6275,0,0,0,0,0,0,1
6276,-1,3,-1,-1,1,-2,0
6277,-2,1,-1,1,-1,0,1
6278,-1,-2,3,-3,3,-1,4
6279,-1,0,4,-1,-2,-1,4
6280,0,0,0,4,-2,-1,3
6281,-3,-1,0,0,4,-3,2
6282,-2,0,-1,-1,0,0,1
6283,-3,-1,0,4,0,-2,3
6284,0,0,0,0,0,0,1
6285,0,0,4,-3,-1,4,4
6286,0,0,0,0,0,0,1
6287,3,-3,-1,0,0,0,5
6288,-2,-1,3,-3,-1,0,4
6289,-1,-1,0,4,-2,-1,3
6290,1,-2,3,-3,3,-3,4
6291,3,-2,-1,-1,0,4,5
6292,-1,-2,0,-1,0,0,1
6293,-1,-2,-1,4,-2,0,3
6294,0,0,0,0,0,0,1
6295,0,0,0,0,0,4,1
6296,-3,-1,0,0,0,4,1
6297,0,4,-3,-1,0,0,0
6298,0,4,-3,3,-3,-1,0
6299,0,-1,4,0,-2,0,4
6300,-1,0,0,0,0,4,1
6301,2,-3,3,0,-3,1,5
6302,4,-3,-1,0,0,0,5
6303,2,-2,-1,4,-3,-1,3
6304,-1,1,0,-2,2,-2,2
6305,0,0,0,0,0,0,1
6306,0,0,0,0,0,0,1
6307,0,-1,0,4,-3,3,3
6308,0,4,-3,3,-2,-1,0
6309,-2,-1,3,-3,-1,4,4
6310,-3,3,-2,-1,-1,0,0
6311,0,0,0,0,0,0,1
6312,-1,0,0,0,0,4,1
6313,0,0,4,-3,-1,0,4
6314,3,-3,3,-2,-1,0,5
6315,0,0,4,-1,-2,-1,4
6316,0,0,4,-3,-1,0,4
6317,-3,3,-2,1,-1,1,0
6318,-2,1,-1,-1,0,0,1
6319,-3,3,-1,-2,3,-3,2
6320,0,0,0,0,0,0,1
6321,-1,0,0,0,-1,3,1
6322,0,0,0,0,0,0,1
6323,1,0,1,-3,-1,4,4
6324,0,0,0,0,0,0,1
6325,-3,2,0,0,-1,1,0
6326,-1,-2,-1,0,4,-2,2
6327,0,0,0,0,0,0,1
6328,0,0,0,0,0,0,1
6329,-1,3,-2,0,-1,3,0
6330,0,0,0,0,0,0,1
6331,4,-2,2,-3,0,-1,5
6332,0,0,0,0,0,0,1
6333,3,-3,-1,0,4,-3,5
6334,-1,0,0,4,-3,-1,3
6335,-3,3,-2,-1,0,-1,0
6336,0,0,0,0,0,0,1
6337,0,0,0,0,0,4,1
6339,0,0,0,0,0,0,1
6340,0,0,0,0,0,0,1
6341,-2,1,-2,3,-3,3,3
6342,0,0,0,0,0,0,1
6343,0,0,0,0,4,-3,2
6344,4,-2,2,-2,1,-1,5
6346,-3,-1,0,4,-3,-1,3
6347,3,-3,3,-3,3,-3,5
6348,4,-3,-1,0,0,0,5
6349,0,0,0,0,0,4,1
6350,0,0,0,0,0,0,1
6351,0,0,0,0,0,0,1
6352,-3,3,-2,-1,-1,4,0
6353,4,-3,-1,4,-3,3,3
6354,0,0,4,-1,-2,-1,4
6355,0,0,0,4,-3,-1,3
6356,-1,-1,1,0,-2,-1,1
6357,0,0,0,0,0,0,1
6358,-2,1,-1,1,-2,0,1
6359,-1,-1,0,0,0,0,1
6360,-1,4,0,-2,0,1,0
6361,0,0,0,0,0,0,1
6362,0,-1,1,0,-2,3,1
6363,0,0,4,-3,-1,4,4
6364,0,4,-1,-2,-1,0,0
6365,-3,3,-3,-1,0,0,0
6366,0,0,0,0,0,0,1
6367,-3,-1,0,0,0,0,1
6368,-3,-1,4,-2,-1,3,4
6369,0,0,0,4,-1,0,3
6370,0,0,0,4,-3,3,3
6371,-1,-1,3,-1,-1,-1,4
6372,4,-3,3,-2,1,-1,5
6373,0,0,0,0,0,0,1
6374,-3,3,-3,-1,0,0,0
6375,-3,0,-1,0,0,4,1
6376,0,4,-3,3,-3,2,0
6377,-1,3,-3,-1,0,0,0
6378,0,0,0,0,0,0,1
6379,-2,-1,0,0,0,0,1
6380,-1,-2,2,-2,3,0,4
6381,-1,0,0,0,0,0,1
6382,-1,-2,3,-1,-2,3,4
6383,0,0,4,-3,3,-3,4
6384,2,-3,3,-1,-2,0,5
