CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_고가_clust_id
3564,-3,3,0,-3,3,-2,4
3565,0,0,0,0,0,0,0
3566,-3,3,-3,3,-3,3,2
3567,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0
3569,-1,-2,3,-1,-2,3,3
3570,0,0,0,0,0,0,0
3571,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0
3573,-1,0,0,0,0,0,0
3574,0,0,0,0,0,0,0
3575,0,4,-2,-1,-1,4,2
3576,-3,3,-1,-1,-1,3,2
3577,0,0,0,0,0,0,0
3578,0,0,0,0,4,-3,4
3579,0,0,0,0,0,4,0
3580,0,4,0,-2,-1,-1,2
3581,-3,3,-3,3,-3,3,2
3582,0,4,-3,-1,0,0,2
3583,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0
3585,0,0,0,4,-3,-1,1
3586,-3,0,-1,0,4,-3,4
3587,0,0,0,0,0,0,0
3588,0,0,0,0,0,0,0
3589,2,-1,2,-3,0,3,3
3590,0,4,-3,3,-2,-1,2
3591,0,0,0,0,4,-2,4
3592,0,0,0,0,0,0,0
3593,0,3,-3,-1,0,0,2
3594,-3,-1,0,0,0,0,0
3595,-1,0,0,0,0,0,0
3596,0,0,0,0,0,0,0
3597,0,0,0,0,0,0,0
3598,0,0,0,0,0,0,0
3599,0,0,0,0,0,0,0
3600,4,-2,-1,3,-3,3,1
3601,-3,3,-3,-1,0,0,2
3602,0,0,0,0,0,0,0
3603,0,0,0,0,0,0,0
3604,0,0,0,4,-3,-1,1
3605,0,0,0,0,0,0,0
3606,0,0,0,0,0,0,0
3607,4,-3,-1,0,0,0,5
3608,0,0,0,0,0,0,0
3609,-2,0,-1,-1,4,-1,4
3610,0,0,0,0,0,0,0
3611,0,0,0,0,0,0,0
3612,0,0,0,0,0,0,0
3613,0,0,0,0,0,0,0
3614,0,3,-1,-2,-1,0,2
3615,0,0,0,0,0,0,0
3616,-3,2,0,-1,-1,2,2
3617,0,0,0,0,0,0,0
3618,4,-3,-1,0,0,0,5
3619,0,0,0,0,0,0,0
3620,4,-3,-1,0,0,0,5
3621,-1,0,0,0,4,-1,4
3622,0,0,0,0,0,0,0
3623,0,0,0,0,0,0,0
3624,-1,4,-3,-1,0,0,2
3625,-3,3,-3,3,-3,3,2
3626,0,0,0,0,0,0,0
3627,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0
3630,0,0,0,0,0,0,0
3631,0,0,0,0,0,0,0
3632,0,0,0,0,0,0,0
3633,-1,0,0,0,0,0,0
3634,0,0,0,0,0,0,0
3635,0,0,0,0,0,0,0
3636,0,0,0,0,4,-3,4
3637,0,0,4,-3,3,-3,3
3638,0,0,0,0,0,0,0
3639,0,0,0,0,0,0,0
3640,0,0,0,0,0,0,0
3641,0,0,0,0,0,0,0
3642,0,0,0,0,0,0,0
3643,0,4,-3,-1,0,0,2
3644,0,0,0,0,0,0,0
3645,0,0,0,0,0,0,0
3646,-2,3,-1,-2,2,-2,4
3647,0,0,0,0,0,0,0
3648,-1,3,-3,-1,0,4,2
3649,0,0,0,0,0,0,0
3650,0,0,0,0,0,0,0
3651,0,0,0,0,0,0,0
3652,0,0,0,4,-1,-1,1
3653,-3,-1,0,0,0,0,0
3654,-1,3,-2,1,-2,0,2
3655,-3,-1,4,-1,1,-3,3
3656,-1,0,4,-3,3,-3,3
3657,0,0,0,0,0,0,0
3658,0,0,0,0,0,0,0
3659,0,0,0,0,0,0,0
3660,0,0,0,0,0,0,0
3661,0,0,0,0,0,0,0
3662,0,0,0,0,0,0,0
3663,0,0,0,4,-3,0,1
3664,-3,3,-3,3,-2,2,2
3665,0,4,-1,0,-2,3,2
3666,0,0,0,0,0,0,0
3667,1,0,-1,-1,3,-3,4
3668,0,0,0,0,0,4,0
3669,0,0,0,0,0,0,0
3670,0,0,0,0,4,-3,4
3671,0,0,0,0,0,0,0
3672,1,0,-2,3,0,-2,1
3673,-1,4,-3,0,-1,0,2
3674,-1,0,0,0,0,0,0
3675,0,0,0,0,0,0,0
3676,0,0,0,0,0,0,0
3677,-1,0,0,0,0,0,0
3678,0,4,-2,0,-1,3,2
3679,4,-3,-1,4,-1,-2,1
3680,0,0,0,0,0,0,0
3681,-1,4,-3,-1,0,0,2
3682,0,0,0,0,0,0,0
3683,0,0,0,4,-3,-1,1
3684,0,0,0,0,0,0,0
3685,0,0,0,0,0,0,0
3686,-1,-2,0,3,-2,-1,1
3687,0,0,0,0,0,0,0
3688,0,1,-2,3,-3,-1,1
3689,0,0,0,0,0,0,0
3690,0,0,0,0,0,0,0
3691,0,0,0,0,0,0,0
3692,0,0,0,0,0,0,0
3693,-1,0,0,0,0,0,0
3694,0,0,0,4,-2,-1,1
3695,0,0,0,0,0,0,0
3696,0,0,0,0,0,0,0
3697,-1,0,1,-2,2,-1,4
3698,1,-1,0,0,1,0,0
3699,0,-1,4,-3,-1,0,3
3700,0,0,0,0,4,-2,4
3701,0,0,0,0,0,0,0
3702,0,0,0,0,0,0,0
3703,0,0,0,0,0,0,0
3704,0,0,0,0,0,0,0
3706,0,0,0,0,0,0,0
3707,0,0,0,0,0,0,0
3708,0,0,0,0,0,0,0
3709,0,0,0,0,0,0,0
3710,4,-3,-1,4,-3,-1,1
3711,-2,-1,0,0,0,4,0
3712,0,0,0,0,0,0,0
3713,0,0,0,0,0,0,0
3714,0,1,-1,1,-2,0,0
3715,0,0,0,0,0,0,0
3716,0,0,0,0,0,0,0
3717,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,0
3719,0,0,0,0,0,0,0
3720,4,-1,-2,-1,0,0,5
3721,0,0,-2,2,-1,0,1
3722,0,1,-2,3,-3,3,1
3723,0,0,4,-3,3,-3,3
3724,0,0,0,0,0,0,0
3725,-3,-1,0,0,0,0,0
3726,0,-2,3,-1,0,0,3
3727,0,0,0,0,0,0,0
3728,0,0,0,0,0,0,0
3729,0,4,-3,-1,0,4,2
3730,0,0,0,0,0,0,0
3731,0,0,0,0,0,0,0
3732,-1,0,0,4,-3,-1,1
3733,0,0,0,0,0,0,0
3734,0,0,0,0,0,0,0
3735,0,0,0,4,-3,3,1
3736,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0
3738,0,0,0,0,0,0,0
3739,3,-3,2,0,1,-2,5
3740,0,0,0,0,0,0,0
3741,-3,-1,0,0,0,0,0
3742,0,0,0,0,0,0,0
3743,-1,1,-1,-1,3,-1,4
3744,0,0,0,0,0,0,0
3745,-2,3,-3,0,3,-3,4
3746,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0
3748,-3,-1,0,4,-3,3,1
3749,4,-3,-1,0,0,0,5
3750,0,0,0,0,0,0,0
3751,-3,-1,0,0,4,-3,4
3752,1,0,-2,-1,1,0,0
3754,0,0,0,0,0,0,0
3755,0,0,0,0,0,0,0
3756,4,-3,-1,0,4,-3,5
3757,0,0,0,0,0,0,0
3758,0,0,0,4,-3,-1,1
3759,0,0,0,0,0,0,0
3760,-3,-1,0,0,0,0,0
3761,0,0,0,0,0,0,0
3762,-2,2,-1,1,0,0,2
3763,0,0,0,0,0,0,0
3764,0,0,0,4,-3,-1,1
3765,0,0,4,-3,-1,0,3
3766,0,0,0,0,0,0,0
3767,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0
3769,0,0,0,0,4,-3,4
3770,0,0,0,0,0,4,0
3771,0,4,-3,-1,0,4,2
3772,0,0,4,-3,3,-2,3
3773,-3,-1,0,0,0,0,0
3774,0,0,0,0,0,0,0
3775,0,0,0,0,0,0,0
3776,0,0,0,0,0,0,0
3777,0,0,0,0,0,0,0
3778,0,0,0,0,0,0,0
3779,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0
3781,1,2,-2,-1,2,0,4
3782,0,0,0,0,0,0,0
3783,0,0,0,0,0,0,0
3784,-3,0,-1,4,-2,-1,1
3785,0,4,-3,-1,0,0,2
3786,0,-1,3,-1,0,-2,3
3787,0,0,0,4,-3,-1,1
3788,0,0,0,0,0,0,0
3789,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0
3791,0,0,4,-3,-1,0,3
3792,0,0,0,0,0,4,0
3793,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0
3795,1,0,-2,2,-2,-1,1
3796,0,0,0,0,0,0,0
3797,0,0,0,4,-3,3,1
3798,0,0,0,0,0,0,0
3799,0,0,0,0,0,0,0
3800,-1,0,0,0,0,0,0
3801,0,0,0,4,-3,-1,1
3802,0,0,0,0,0,0,0
3803,0,0,0,0,0,0,0
3804,0,0,0,0,0,0,0
3805,0,0,0,0,4,-3,4
3806,0,0,0,0,0,0,0
3807,-3,3,-3,0,-1,0,2
3808,0,0,0,0,0,0,0
3809,0,0,0,0,4,-3,4
3810,0,0,0,0,0,0,0
3811,3,-3,-1,0,0,0,5
3812,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0
3815,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0
3817,0,-1,-1,0,0,0,0
3818,-1,-1,0,0,1,0,0
3819,-3,3,-3,-1,0,4,2
3820,0,0,0,0,0,0,0
3821,0,0,0,0,0,0,0
3822,0,0,0,4,-2,1,1
3823,0,3,-3,3,-2,1,2
3824,0,0,0,0,0,0,0
3825,0,0,0,0,0,0,0
3826,-1,-1,0,4,0,-2,1
3827,-1,0,4,-3,-1,0,3
3828,0,0,0,4,-3,-1,1
3829,0,0,0,0,0,4,0
3830,0,0,0,0,0,0,0
3831,3,-1,-2,3,-3,-1,1
3832,4,-1,-2,-1,0,4,5
3833,0,0,4,-3,-1,0,3
3834,-3,-1,0,4,-2,-1,1
3835,-1,-1,1,-1,0,1,0
3836,-1,0,0,0,0,4,0
3837,0,0,0,4,-3,-1,1
3838,0,0,0,0,0,0,0
3839,0,0,0,0,0,0,0
3840,4,-3,3,-2,0,-1,5
3841,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0
3843,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0
3845,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0
3847,0,0,0,0,4,-3,4
3848,0,0,0,0,0,0,0
3849,0,0,0,0,0,0,0
3850,0,0,0,0,0,0,0
3851,1,-3,-1,4,-3,-1,1
3852,0,0,0,0,0,0,0
3853,0,0,0,0,0,0,0
3854,0,0,0,0,0,0,0
3855,0,0,0,0,0,0,0
3856,0,0,0,0,0,0,0
3857,2,-2,1,-1,-1,3,5
3858,0,0,0,0,0,0,0
3859,-2,-1,-1,0,0,0,0
3860,0,-3,0,3,-3,-1,1
3861,-1,0,0,0,0,0,0
3862,-1,3,-3,3,0,-2,2
3863,-2,-1,0,0,0,4,0
3864,1,-1,0,0,0,0,0
3865,-3,-1,4,-3,-1,0,3
3866,0,0,0,0,0,0,0
3867,0,0,0,0,0,0,0
3868,0,0,0,0,0,0,0
3869,0,0,0,4,-3,-1,1
3870,0,0,0,0,0,0,0
3871,0,0,0,0,0,0,0
3872,0,0,0,0,0,0,0
3873,-3,2,-1,-1,3,-3,4
3874,0,0,0,0,0,0,0
3875,0,0,0,0,0,0,0
3876,0,0,0,4,-3,-1,1
3877,0,0,0,0,0,0,0
3878,0,0,0,0,0,0,0
3879,0,-1,1,0,-1,0,0
3880,0,1,-2,3,-1,-2,1
3881,0,0,0,0,0,0,0
3882,0,0,-1,0,0,1,0
3883,4,-3,-1,4,-3,3,1
3884,0,0,0,0,0,0,0
3885,0,0,0,0,0,0,0
3886,0,0,0,0,0,0,0
3887,-3,-1,0,0,4,-3,4
3888,0,0,0,0,0,4,0
3889,0,0,0,0,0,0,0
3890,-1,1,-2,2,-1,-1,2
3891,-3,-1,0,0,0,0,0
3892,4,-3,-1,4,-3,-1,1
3893,-1,-1,-1,3,-2,0,1
3894,-1,0,0,0,0,0,0
3895,4,-3,-1,4,0,-1,5
3896,3,0,-3,3,-3,-1,1
3897,0,0,0,0,0,0,0
3898,0,4,-3,-1,0,0,2
3899,-1,-2,3,0,-3,-1,3
3900,0,0,0,0,0,0,0
3901,0,0,0,0,0,0,0
3902,2,0,-2,3,-2,1,1
3903,0,0,0,0,0,0,0
3904,0,0,0,0,0,0,0
3905,-3,-1,0,0,0,0,0
3906,-3,-1,0,0,0,0,0
3907,0,0,0,0,0,0,0
3908,0,0,0,4,-3,-1,1
3909,0,0,0,4,-3,-1,1
3910,0,0,0,0,0,0,0
3911,-3,-1,4,-2,-1,-1,3
3912,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0
3915,-1,0,0,0,0,0,0
3916,-2,-1,4,-2,-1,-1,3
3917,0,0,0,0,0,0,0
3918,0,0,0,4,-3,-1,1
3919,-3,3,-3,-1,0,0,2
3920,-3,-1,0,4,-3,2,1
3921,0,0,0,0,0,0,0
3922,3,0,-2,0,-1,-1,5
3923,0,0,0,0,0,0,0
3924,4,-3,-1,4,-3,-1,1
3925,0,0,0,0,0,0,0
3926,0,0,0,0,0,0,0
3927,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0
3929,0,0,0,0,0,0,0
3930,0,0,0,0,0,0,0
3931,0,-3,3,-1,-2,3,3
3932,0,0,0,0,0,0,0
3933,0,0,0,0,0,0,0
3934,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,0
3936,-1,0,0,0,0,0,0
3937,0,0,0,0,0,0,0
3938,0,0,0,0,0,0,0
3939,-2,0,2,-2,1,-1,3
3940,0,0,0,4,-3,-1,1
3941,0,0,0,0,0,0,0
3942,-3,3,-3,0,3,-1,4
3943,0,0,0,0,0,0,0
3944,0,0,0,0,0,0,0
3945,0,0,0,0,0,0,0
3946,0,0,0,0,0,0,0
3947,0,0,0,0,0,0,0
3948,-3,-1,4,-3,0,-1,3
3949,-3,-1,0,0,0,0,0
3950,-3,3,-1,-1,2,-3,4
3951,0,0,0,0,0,0,0
3952,0,0,0,0,0,0,0
3953,0,-1,4,-1,-2,3,3
3954,0,0,0,0,0,0,0
3955,-3,-1,4,-3,-1,4,3
3956,0,-1,0,0,0,0,0
3957,-1,0,0,0,4,-3,4
3958,0,0,0,0,4,-3,4
3959,-1,-2,-1,0,0,0,0
3960,0,0,0,0,0,0,0
3961,0,0,0,0,0,0,0
3962,0,0,0,0,0,0,0
3963,0,0,0,0,4,-2,4
3964,-1,0,0,0,0,0,0
3965,-3,3,-1,0,-1,0,2
3966,0,-1,-1,2,1,-3,0
3967,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,0
3969,0,0,0,0,0,0,0
3970,0,0,0,0,0,0,0
3971,0,0,0,0,0,0,0
3972,0,4,0,0,-2,0,2
3973,0,0,4,-3,-1,4,3
3974,0,0,4,-3,-1,0,3
3975,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,0
3977,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0
3979,0,0,0,0,0,0,0
3980,0,0,0,0,0,0,0
3981,0,4,-1,-2,3,-3,4
3982,0,0,0,0,0,0,0
3983,0,0,0,0,0,0,0
3984,-1,0,4,-2,-1,-1,3
3985,0,0,0,0,0,0,0
3987,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0
3989,0,0,0,0,0,0,0
3990,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0
3992,0,4,-3,-1,0,4,2
3993,-3,-1,0,0,4,-3,4
3994,-3,3,-3,3,-3,3,2
3995,0,0,0,0,0,0,0
3996,-3,-1,0,4,-1,0,1
3997,4,-3,-1,0,0,0,5
3998,-1,0,-1,1,-1,1,0
3999,-3,-1,0,4,-1,0,1
4000,0,0,0,4,-3,-1,1
4001,0,0,0,0,0,0,0
4002,-1,-2,-1,0,0,0,0
4003,0,4,-3,-1,0,0,2
4004,0,0,0,0,0,0,0
4005,0,-3,-1,4,-2,-1,1
4006,0,0,0,0,0,0,0
4007,0,0,0,0,0,0,0
4008,0,0,0,0,0,0,0
4009,3,-1,-1,1,0,-1,5
4010,0,0,0,0,0,0,0
4011,0,0,0,0,0,0,0
4012,0,0,0,0,0,4,0
4013,0,0,0,0,0,0,0
4014,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0
4016,4,-3,-1,4,-3,-1,1
4017,0,0,0,0,0,0,0
4018,0,0,0,0,0,0,0
4019,-1,0,0,0,0,0,0
4020,0,0,4,-3,-1,0,3
4021,0,4,-3,-1,0,0,2
4022,0,0,0,0,0,0,0
4023,2,-1,1,0,-1,1,0
4024,0,0,0,0,0,0,0
4025,0,0,0,0,0,0,0
4026,-3,3,-3,3,-1,1,2
4027,2,-3,2,-2,-1,0,5
4028,0,0,0,0,0,0,0
4029,0,0,0,0,0,0,0
4030,0,0,0,0,0,0,0
4031,-1,0,0,0,4,-3,4
4032,0,0,0,0,0,0,0
4033,-2,-1,0,3,-3,3,1
4034,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0
4037,0,0,0,4,-3,-1,1
4038,0,0,0,4,-3,-1,1
4039,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0
4041,0,0,0,4,-3,-1,1
4042,0,0,0,0,0,0,0
4043,0,1,-2,3,-3,2,1
4044,0,0,0,0,0,0,0
4045,-3,3,-3,3,-1,-2,2
4046,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0
4049,2,0,-2,3,-3,-1,1
4050,0,0,0,0,0,0,0
4051,0,0,0,0,0,0,0
4052,-3,-1,4,0,-3,-1,3
4053,0,0,0,0,0,0,0
4054,-1,0,0,4,-3,-1,1
4055,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0
4057,0,0,0,0,0,0,0
4058,-3,-1,4,-3,-1,0,3
4059,0,0,0,0,0,0,0
4060,0,0,0,0,0,0,0
4061,-2,0,1,0,-1,0,0
4062,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0
4064,-1,0,1,0,-1,1,0
4065,3,0,-3,3,-2,2,1
4066,0,0,0,0,0,0,0
4067,1,-1,3,-2,2,-1,3
4068,0,0,0,4,-3,-1,1
4069,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0
4071,0,0,0,0,0,0,0
4072,-1,3,-3,3,-1,-1,2
4073,0,1,-1,2,-3,3,1
4074,-3,-1,0,0,0,0,0
4075,-1,-1,0,1,-1,-1,0
4076,0,0,0,0,0,0,0
4077,0,0,0,0,0,0,0
4078,0,0,0,0,0,0,0
4079,-1,2,-3,3,-2,1,2
4080,0,0,0,4,-3,-1,1
4081,0,0,0,0,0,0,0
4082,0,4,-3,-1,0,4,2
4083,0,3,-3,3,-2,1,2
4084,-1,-2,3,-1,-2,3,3
4085,0,0,0,0,0,0,0
4086,-3,1,2,-2,-1,2,3
4087,0,0,0,0,0,4,0
4088,-1,0,0,0,0,4,0
4089,0,0,0,0,0,4,0
4090,-1,0,2,-3,3,-3,4
4091,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0
4093,0,0,4,-2,-1,-1,3
4094,-1,-2,-1,0,0,0,0
4095,-2,1,-2,2,-2,3,2
4096,0,0,0,0,0,0,0
4097,-2,2,-3,0,-1,0,2
4098,-3,-1,0,0,0,0,0
4099,-3,-1,0,4,-3,0,1
4100,0,0,0,0,0,0,0
4101,-2,0,-1,3,-1,-2,1
4102,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0
4104,-2,3,-3,1,-1,0,2
4105,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0
4111,-2,-1,3,-3,0,-1,3
4112,0,0,0,4,-3,-1,1
4113,0,0,0,0,0,0,0
4114,0,0,0,0,0,0,0
4115,0,0,0,0,0,4,0
4116,0,0,0,0,4,-3,4
4117,0,4,-2,0,2,0,2
4118,0,0,0,4,-3,-1,1
4119,-2,2,-3,3,-2,0,2
4120,-1,4,-3,-1,0,0,2
4121,-3,2,-1,-1,-1,0,2
4122,4,-3,-1,0,4,-3,5
4123,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0
4125,4,-3,2,-1,1,0,5
4126,-3,-1,0,0,0,4,0
4127,0,0,0,0,0,0,0
4128,0,0,0,0,0,0,0
4129,0,0,0,0,4,-3,4
4130,0,0,0,0,0,0,0
4131,4,-2,-1,3,-1,-1,5
4132,0,0,0,0,0,0,0
4133,0,-3,-1,4,-3,2,1
4134,0,1,-2,3,-1,-1,1
4135,-2,1,0,1,-3,2,0
4136,0,0,0,4,-3,-1,1
4137,0,0,0,0,0,0,0
4138,0,0,0,4,0,-2,1
4139,3,-3,-1,0,0,0,5
4140,-3,3,-3,3,-1,0,2
4141,0,0,0,0,0,4,0
4142,0,4,-3,-1,0,0,2
4143,0,0,0,4,-3,-1,1
4144,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,0
4146,0,0,0,0,0,0,0
4147,4,-3,-1,4,-3,3,1
4148,0,0,0,0,0,0,0
4149,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0
4152,0,0,0,0,0,0,0
4153,4,-2,-1,-1,0,0,5
4154,0,0,0,0,0,0,0
4155,0,-1,3,0,-3,-1,3
4156,-3,3,-3,3,-3,2,2
4157,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0
4161,4,-3,-1,0,0,0,5
4162,0,0,0,0,0,0,0
4163,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0
4165,0,0,0,0,0,4,0
4166,-1,0,0,0,4,-3,4
4167,3,-1,-2,3,-3,-1,1
4168,-1,0,0,0,0,0,0
4169,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0
4171,0,0,0,0,0,0,0
4172,0,0,0,0,0,0,0
4173,0,0,0,0,0,0,0
4174,0,0,0,0,0,0,0
4175,-2,1,0,-2,-1,0,0
4176,0,0,0,0,0,0,0
4177,0,-3,3,-2,-1,3,3
4178,-1,4,-1,-1,-1,3,2
4179,0,0,0,0,0,0,0
4180,0,0,0,0,0,0,0
4181,-3,-1,0,0,0,0,0
4182,0,0,-2,3,-2,1,1
4183,0,0,0,0,0,0,0
4184,0,4,-3,-1,0,0,2
4185,0,0,0,0,0,0,0
4186,0,0,0,0,0,0,0
4187,-3,0,-1,0,0,0,0
4188,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0
4190,-1,-1,0,0,0,0,0
4191,0,0,0,0,0,0,0
4192,-1,4,-1,-2,2,-2,2
4193,-2,3,0,-1,-1,-1,2
4194,0,0,0,0,0,0,0
4195,0,0,0,0,0,0,0
4196,0,0,0,0,0,0,0
4197,-3,-1,0,4,-3,-1,1
4198,0,0,0,0,0,0,0
4199,0,0,4,-2,-1,-1,3
4200,-1,4,-3,3,-3,3,2
4201,-3,3,-3,3,-3,-1,2
4202,0,0,0,0,0,0,0
4203,0,0,0,0,0,0,0
4204,-3,2,-2,-1,4,0,4
4205,0,0,4,-1,-1,1,3
4206,0,0,0,0,0,0,0
4207,0,0,0,0,0,0,0
4208,0,0,0,0,0,0,0
4209,-3,-1,0,0,4,0,4
4210,-3,2,0,-1,0,1,0
4211,0,0,0,0,4,-3,4
4212,0,0,0,0,0,0,0
4213,0,0,0,0,0,0,0
4214,0,0,0,0,0,4,0
4215,-1,3,-3,3,-2,-1,2
4216,0,0,0,0,0,0,0
4217,-1,0,0,0,0,0,0
4218,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,0
4220,0,0,0,0,0,0,0
4221,0,0,0,0,0,0,0
4222,0,0,0,0,0,0,0
4223,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0
4225,0,0,0,0,0,0,0
4226,-3,-1,0,0,0,0,0
4227,0,0,0,0,0,0,0
4228,-2,0,-1,3,-3,-1,1
4229,0,0,0,0,0,0,0
4230,0,0,0,4,-3,-1,1
4231,0,0,0,0,0,0,0
4232,-1,0,-1,0,-1,-1,0
4233,0,0,0,0,0,0,0
4234,0,0,0,4,-3,-1,1
4235,0,0,0,0,0,0,0
4236,0,0,0,0,0,0,0
4237,-2,-1,-1,4,-3,3,1
4238,4,-3,-1,0,0,0,5
4239,0,0,0,0,0,0,0
4241,0,0,0,0,0,0,0
4242,0,0,0,0,0,0,0
4243,0,0,4,-3,-1,0,3
4244,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0
4246,-2,3,-1,-1,0,0,2
4247,0,0,0,0,0,4,0
4248,0,0,0,0,0,0,0
4249,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0
4251,0,0,0,0,0,0,0
4252,0,0,4,-3,-1,4,3
4253,0,0,0,0,0,0,0
4254,0,0,0,0,0,0,0
4255,0,0,0,0,0,4,0
4256,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,0
4258,-1,0,0,4,0,-2,1
4259,0,0,0,0,0,0,0
4260,2,-1,1,-1,1,-1,5
4261,-3,3,-3,3,-1,-2,2
4262,0,0,0,0,0,4,0
4263,-1,0,0,0,0,0,0
4264,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0
4266,0,-2,-1,4,-1,-2,1
4267,-3,-1,0,4,0,-3,1
4268,0,0,0,0,0,0,0
4269,0,0,0,0,0,0,0
4270,0,0,0,0,0,0,0
4271,0,0,4,-3,-1,0,3
4272,-1,-1,0,0,0,0,0
4273,-2,-1,-1,0,0,0,0
4274,0,0,0,0,0,0,0
4275,0,0,0,0,0,0,0
4276,-1,4,-1,-2,-1,0,2
4277,-1,3,-3,3,-3,-1,2
4278,-1,0,0,0,0,0,0
4279,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0
4281,0,0,0,0,0,0,0
4282,0,0,0,0,0,0,0
4283,0,0,0,0,0,0,0
4284,0,0,0,0,0,0,0
4285,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0
4287,4,-3,-1,0,0,0,5
4288,0,0,0,0,0,0,0
4289,0,0,0,0,0,0,0
4291,4,-3,-1,0,0,0,5
4292,4,-3,-1,0,0,0,5
4293,0,4,0,-1,-1,1,2
4294,-1,0,4,-3,-1,0,3
4295,0,0,0,0,0,0,0
4296,4,-1,-2,3,-3,2,1
4297,0,4,-3,-1,0,0,2
4298,0,0,0,0,0,0,0
4299,0,0,0,0,0,0,0
4300,0,0,0,0,0,0,0
4301,0,0,0,0,0,0,0
4302,0,0,0,0,0,0,0
4303,-2,-1,-1,4,-3,3,1
4304,-3,-1,0,4,-3,-1,1
4305,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0
4307,4,-3,3,-2,-1,-1,5
4308,0,0,0,0,0,0,0
4309,0,0,4,-3,0,-1,3
4310,0,0,0,0,0,0,0
4311,0,0,0,0,0,0,0
4312,-1,0,0,0,0,0,0
4313,0,0,0,0,0,0,0
4314,0,0,0,0,0,0,0
4315,0,0,0,0,0,4,0
4316,0,0,0,0,0,0,0
4317,0,0,4,-3,-1,0,3
4318,-3,3,-3,-1,0,0,2
4319,0,0,0,0,0,0,0
4320,-1,-2,-1,4,0,-3,1
4321,0,4,-3,3,-2,-1,2
4322,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0
4324,-2,0,-1,3,-1,-1,1
4325,-3,-1,0,4,-1,-2,1
4326,0,0,0,0,0,0,0
4327,0,0,0,0,0,0,0
4328,0,4,-3,-1,0,4,2
4329,0,0,0,4,-3,-1,1
4330,0,0,0,0,0,0,0
4331,0,0,0,0,0,4,0
4332,0,0,4,0,-3,-1,3
4333,0,0,0,0,0,0,0
