CUSTNO,purchase_sum
4930,36945226.00956394
4931,13798031.082852842
4932,13821076.651994
4933,31449115.686227433
4934,14521697.28295872
4935,30519802.455249205
4936,23819664.215651114
4937,11552888.812991034
4938,40244270.73967728
4939,14306588.061300721
4940,25711576.47597865
4941,37976423.616561696
4942,12328379.533753343
4943,38875561.89878902
4944,61863192.432882205
4945,12968122.917366788
4946,29120424.647358954
4947,119595117.21430925
4948,38210179.34153364
4949,29177003.268134803
4950,11653803.097379545
4951,9101002.286492445
4952,19641589.889265146
4953,75926716.67051414
4954,34425447.05623381
4955,55673381.06859888
4956,14581984.709805563
4957,10661526.077753736
4958,15161918.671311008
4959,64140837.25016305
4960,14831047.214629056
4961,28623994.381978232
4962,17959366.228735477
4963,54336608.928947546
4964,8863658.089346912
4965,46057339.690340444
4966,24248166.301644146
4967,42550203.507036954
4968,15679101.394816292
4969,4616935.507304757
4970,68934098.13958232
4971,60452905.710195884
4972,13688524.959220666
4973,15618681.581731793
4974,61193501.44928884
4975,88461641.84588173
4976,10343768.116844967
4977,32732192.786650605
4978,15747111.30848947
4979,20696849.66315464
4980,46159643.8267519
4981,159935421.75792167
4982,16630316.450489003
4983,16063504.645303534
4984,205756403.69185355
4985,36248676.119889826
4986,8553681.522533787
4987,19771162.42800301
4988,105519309.40133807
4989,101318378.80523686
4990,17526861.145457637
4991,5825819.608781524
4992,18274066.079420153
4993,11216266.076225262
4994,63852493.69361644
4995,28445147.72946957
4996,13737288.788240546
4997,44725747.53084862
4998,14662458.856878482
4999,10180665.82079819
5000,6862615.383514225
5001,10042837.943240799
5002,6449728.064335618
5003,173111546.59682217
5004,22138572.81228998
5005,28649141.450606983
5006,52273782.10154294
5007,32650078.073312964
5008,28617780.36338345
5009,27781350.3485566
5010,24794484.506759662
5011,22232563.83442158
5012,141810797.02963495
5013,13142163.666411288
5014,26367842.429882687
5015,63082790.09550765
5016,19817961.466623228
5017,8125367.827188485
5018,20128857.293413386
5019,23918825.250356037
5020,19071888.9095337
5021,28257676.813066285
5022,101229247.43959539
5023,18965527.568644494
5024,7001718.656880014
5025,176148287.27163994
5026,65254955.815849185
5027,51265960.76023395
5028,215689033.9255505
5029,15443993.191039428
5030,36286715.0660459
5031,23926142.430864062
5032,183631776.88990486
5033,61103382.926976465
5034,21971589.03368198
5035,99426942.10123938
5036,17325220.690225363
5037,12768568.272040382
5038,28504792.046770364
5039,9347204.153841922
5040,14729508.16145775
5041,161362558.70960188
5042,36217477.643628925
5043,8849307.967673544
5044,45976238.73233846
5045,6872233.688403525
5046,7544168.640786005
5047,72321019.31139822
5048,74454801.31602938
5049,18286706.986875005
5050,20012052.772441294
5051,27277390.7737058
5052,17524675.378440343
5053,54906327.111454196
5054,10741251.90835309
5055,9982320.033081284
5056,10943972.639758911
5057,47533066.05160469
5058,11596817.005737282
5059,9483210.979684364
5060,18472403.532473795
5061,12919453.886680786
5062,62634637.30948097
5063,20305339.04779176
5064,9612149.298073258
5065,25829541.806230128
5066,11015872.35118383
5067,15739816.90056356
5068,16314202.189477956
5069,10868020.246309951
5070,8379259.976765794
5071,19936028.2582299
5072,27542365.080180887
5073,21967442.846147344
5074,23809306.107212633
5075,20874024.82879561
5076,34406861.42392044
5078,33400704.1545425
5079,90796534.10308251
5080,12008643.514034456
5081,22805036.26650498
5082,17554906.381046988
5083,24856102.05167816
5084,12618554.044385001
5085,5826463.346755146
5086,20584661.1583204
5087,12386657.345063617
5088,179421937.3204028
5089,11619987.438329324
5090,7062975.345275966
5091,53169464.67346611
5092,17537277.253702216
5093,7890022.748609951
5094,34133203.47595003
5095,9874741.759521473
5096,62654053.726860315
5098,56979442.7761067
5099,72272353.53961918
5100,7348563.233114762
5101,16013043.239936434
5102,17251763.804344077
5103,22489421.459922656
5104,17169280.416319154
5105,29000094.334760543
5106,22686369.2549282
5107,67505428.33980176
5108,8984320.55778385
5109,18329185.123723615
5110,15417518.130729038
5111,118839172.17732854
5112,16742561.191816874
5113,52483659.82706194
5114,36028037.880289614
5115,43790799.24243982
5116,10439820.578225555
5117,9737731.286007404
5118,8316466.738815669
5119,9006927.615844157
5120,42165321.93968813
5121,35144573.218855
5122,12709773.717423856
5123,11963142.873846497
5124,65547437.27096444
5125,16151026.049057659
5126,20483531.920694612
5127,59010685.62680218
5128,19153491.565774642
5129,17664301.71194667
5130,24115717.31724482
5131,7908253.051226277
5132,69905070.68227287
5133,28889400.80471731
5134,16733247.568745915
5135,10975979.881167369
5136,30900397.513573255
5137,16871395.299352504
5138,12615473.023536885
5139,15822973.825236078
5140,5588915.577002221
5141,14050056.068353126
5142,94456538.61671874
5143,42431432.84625447
5144,134276409.036581
5145,6263373.11626254
5146,106784606.57837209
5147,14046621.322386563
5148,51191096.285596915
5149,9894216.716295822
5150,44492110.84294657
5151,19874576.427682675
5152,25541409.33871465
5153,15441108.087812455
5154,12434560.838060612
5155,98388342.24792627
5156,24166087.55118849
5157,12540582.969078714
5158,88232071.15371542
5159,57507629.45830147
5160,23701714.54901615
5161,15978510.818410106
5162,10270447.607862754
5163,5310117.038468349
5164,12072102.876843438
5165,92348919.34149888
5166,118198647.72128415
5167,63724766.38264383
5168,13377876.845877184
5169,8327966.805576855
5170,13209695.829840267
5171,23713774.644000366
5172,121720145.10284206
5173,19579621.73008032
5174,26315893.96122049
5175,16606554.71167186
5176,19957969.026179537
5177,40944922.0183332
5178,11058320.91712555
5179,4393490.586694319
5180,14875250.510939024
5181,36547889.08494544
5182,25763565.708803173
5183,13563330.507226892
5184,74716117.5695249
5185,8035920.756309424
5186,20342875.65190409
5187,41486668.14616864
5188,8318577.844843913
5189,39809951.00737555
5190,8858716.233440373
5191,19057199.547194555
5192,6368376.507944012
5193,15207323.33975209
5194,73248811.47631903
5195,69412403.61751643
5196,28911499.6713083
5197,7546086.185601864
5198,13459763.470202839
5200,18896489.086293478
5201,14146027.280143611
5202,238894585.85444617
5203,93839940.86685084
5204,17950118.433339365
5205,72621132.91848375
5206,18356753.482307244
5207,55584061.63595486
5208,23034298.037139963
5209,37053182.6906211
5210,28173472.589517094
5211,61229898.731888264
5212,12610140.092951344
5213,75681821.29358171
5214,11031707.917883202
5215,55385078.67729861
5216,15576853.138056112
5217,93087959.6718567
5218,23440187.17956265
5219,92004485.77881081
5220,11011513.78300222
5221,15507048.432655526
5222,17700246.698960535
5223,58646344.044066265
5224,87374382.27066112
5225,61602949.86090433
5226,15478056.063982882
5227,34829678.94521902
5228,37369709.72929168
5229,10327511.388136914
5230,8340278.1417766465
5231,8496887.272129426
5232,27317659.251032628
5233,27026138.062320262
5234,10605936.682557628
5235,25262923.89071366
5236,8283169.59371361
5237,38741437.066554725
5238,53661114.077743694
5239,148282798.3507281
5240,34447025.15654953
5241,37252979.21596658
5242,14707578.560287464
5243,8244466.04732779
5244,17160831.402523458
5245,10748980.570756758
5246,36501713.22845482
5247,12110114.75603784
5248,9818888.31159714
5249,13345632.507128542
5250,62380451.06268016
5251,17836732.97053614
5252,16631693.483718343
5253,22098237.148266174
5254,9300524.042415127
5255,13419793.480862046
5256,55470479.55391548
5257,11272035.54929106
5258,19625251.307479203
5259,12337614.159056319
5260,42525432.6512111
5261,50570244.58125572
5262,13135275.543713022
5263,6092515.733813724
5264,22461880.461767357
5265,52451532.005325355
5266,19641886.08330953
5267,11313444.356974343
5268,44048324.38279076
5269,61536222.10475224
5270,82066941.64818084
5271,22084391.6160961
5272,23742274.93339851
5273,89478583.02283204
5274,20553867.65747835
5275,23346394.911385804
5276,10561264.467929784
5277,14166259.553336624
5278,6115740.43500508
5279,95352782.4260433
5280,50239152.41893959
5281,48409420.69259634
5282,34323717.579871766
5283,40029326.560901076
5284,4694240.1429413995
5285,28844151.854949854
5286,14436750.442926142
5287,12451178.278940009
5288,134433732.63881966
5289,14307415.141218241
5290,70861717.09089163
5291,17845022.32038116
5292,50052603.53355084
5293,17511236.986018483
5294,11237964.911966885
5295,23811756.319146812
5296,15509251.35555423
5297,57669945.200937524
5298,58741457.65446541
5299,60925900.45422379
5300,10989081.452297395
5301,75817384.3898669
5302,84554309.38376017
5303,138789271.07600778
5304,8660433.256103694
5305,13124834.40009361
5306,121765649.16687629
5307,5673018.776321969
5308,285404432.6127556
5309,34673743.483123764
5310,96476706.01138099
5311,29649411.723054066
5312,55176090.15254779
5313,7989468.120150188
5314,9631114.054688025
5315,13524323.918491319
5316,69564771.7379992
5317,96127555.53456677
5318,49848668.80863789
5319,8877042.854370853
5320,8341170.57228419
5321,12941269.156659862
5322,143417309.99324894
5323,70845422.05131559
5325,31618787.10424996
5326,10372457.746487677
5327,13396858.294086825
5328,35598807.49104837
5329,19545825.833443023
5330,13615959.16947382
5331,63709155.85486659
5332,58914939.73533643
5333,22555829.057265386
5334,54417345.92638866
5335,9350544.806691578
5336,18712488.49611945
5337,18010535.498660427
5338,17451904.27384793
5339,62244680.49642248
5340,11554997.568756651
5341,57810819.94035007
5342,84970088.84735133
5343,13758505.024109377
5344,11011934.127043437
5345,15022584.634895733
5346,8649217.097769016
5347,19618154.022683695
5348,146988076.98721036
5349,19799351.779093407
5350,10859426.894310538
5351,76186526.01904263
5352,19740799.85366523
5353,12949099.618647674
5354,9534921.230575167
5355,10538807.34513144
5356,54096135.04351115
5357,35337456.59216962
5358,14786227.04347839
5359,18934818.546627786
5360,109206950.51738207
5361,18322698.58511473
5362,20024561.23287731
5363,26289497.850425612
5364,32764155.249215234
5365,74087534.55312535
5366,14632026.080799801
5367,10289098.368196607
5368,26284675.32358183
5369,12798947.39169711
5370,77952409.60831091
5371,37343239.908299826
5372,18230873.37490911
5373,11653318.174508836
5374,20503585.65847307
5375,16808065.3872379
5376,21404027.978043325
5377,22618754.187056188
5378,21744121.18421119
5379,48629251.73815617
5380,183107023.77924147
5381,21962340.543042563
5382,46513125.2071531
5383,15796209.479244126
5384,15318819.495060543
5385,59600108.02655265
5386,43580522.883344874
5387,11365672.738508683
5388,86331706.66536345
5389,12770997.41240403
5390,31540434.251674056
5391,46781266.370578095
5392,8606126.257683681
5393,34429981.951343164
5394,18041055.77550007
5395,9397332.277529137
5396,14553523.889957469
5397,26043454.016675226
5398,17135077.421641856
5399,11356522.502704917
5400,10596328.135157444
5401,28863584.774041094
5402,9294008.589039598
5403,17324411.84249763
5404,65656953.383124076
5405,15174327.695948528
5406,11504578.501919473
5407,17386434.883254115
5408,34781450.92623774
5409,151039209.66992804
5410,9453661.071986685
5411,13342474.457106408
5412,17649609.6373348
5413,24213431.522576153
5414,15070415.643531749
5415,88731200.71745454
5416,7489678.931519047
5417,86977757.32870767
5418,15843842.111983228
5419,52373271.77537542
5420,19253307.12209941
5421,61694918.8900797
5422,14648827.566890059
5423,14183340.836500907
5424,119933414.7164834
5425,7783225.726757658
5426,29257924.6459968
5427,34538280.31765143
5428,88889385.1802918
5429,16912650.391590603
5430,24568977.161357246
5431,31159240.887926016
5432,125381675.57340135
5433,20176733.18785347
5434,14429573.056027085
5435,14554641.577844799
5436,15130442.090768699
5437,45894202.84376546
5438,9832242.86005553
5439,23084605.360790312
5440,28123492.456122957
5441,13092126.675973838
5442,116612938.82909866
5443,19010163.86155213
5444,10195416.996396339
5445,77938649.58923303
5446,10742245.269360824
5447,6253657.670082676
5448,11467215.330662834
5449,12553847.167054929
5450,18613698.250204816
5451,16824662.087211687
5452,8351514.103125051
5453,10639613.049305914
5454,7609264.596394984
5455,8244159.789508673
5456,16513890.119105857
5457,48650711.830461994
5458,9505302.380115958
5459,19099256.833449643
5460,46773102.132064365
5461,19014713.413181894
5462,57329564.38415665
5463,13224482.631050842
5464,13186005.674144572
5465,20887519.29542718
5466,54443861.44295036
5467,14530828.038360897
5468,142768959.42791536
5469,19057351.20647256
5470,26738077.17778733
5471,14861218.126057189
5472,11932052.111766769
5473,80496399.38509254
5474,14271861.962538341
5475,64034058.96828754
5476,58041194.14338918
5477,15071201.63334291
5478,29137674.02900227
5479,19495240.441989075
5480,10981671.435103904
5481,58611401.286013745
5482,42610230.45654793
5483,5509006.17337885
5484,94078597.15144326
5485,23137280.982432004
5486,36244242.10437294
5487,30071417.49325989
5488,61457956.26544953
5489,31927868.38828486
5490,36022964.393906735
5491,77569326.45123854
5492,24359490.93121877
5493,52497632.582826175
5494,114128634.79804683
5495,86384410.27649087
5496,91337347.70364474
5497,15510560.51745836
5498,36105318.51616106
5499,86867785.40845074
5500,10413960.103983497
5501,37821762.51115499
5502,12047459.507719303
5503,29937759.99435173
5504,64215848.27296012
5505,41141866.07925389
5506,16300724.220486809
5507,63480845.85349089
5508,7251324.1712591415
5509,13161818.322846446
5510,23520269.066619195
5511,17367328.019201227
5512,19377271.039848223
5513,4426358.308897141
5514,14148995.080595756
5515,14991290.23397504
5516,20792813.48975342
5517,20323352.802728366
5518,13459955.849121848
5519,8194777.557942817
5520,11831175.797135819
5521,37529508.89755994
5522,10909735.236961897
5523,27062686.098535523
5524,10234162.297263313
5525,13755081.325641256
5526,31316790.05584283
5527,212629173.80398828
5528,9234775.469049338
5529,120911901.07544142
5530,25989747.28480575
5531,3531838.303565241
5532,130373875.60951933
5533,7724306.005476933
5534,12002927.630631838
5535,14615428.050642828
5536,23683476.259780254
5537,13015287.028014526
5538,16331414.19692584
5539,19863070.926337294
5540,43569719.533739984
5541,57793921.825881615
5542,84426315.70040713
5543,4911206.816167745
5544,59428961.06280421
5545,7323582.756231
5546,79283983.88738146
5547,22340267.42303177
5548,10354333.044672748
5549,35821420.427032776
5550,15726570.213455288
5551,4803409.057917271
5552,83304174.6380683
5553,15651020.562806884
5554,49527002.953009024
5555,115273143.4473873
5556,37542864.75331797
5557,36462542.528650254
5558,19291724.304613262
5559,14128050.014953457
5560,16499647.795257226
5561,90771098.37002915
5562,29556702.860180978
5563,16320672.13836332
5564,94988887.75026579
5565,100311798.24763188
5566,14468114.282412872
5567,23168094.454778537
5568,48593353.86405888
5569,42672712.01868176
5570,36614612.03783871
5571,24798606.693186007
5572,4678865.087546581
5573,30024827.11874743
5574,19686318.374045126
5575,36461143.85619591
5576,14971419.825634755
5577,44207009.065255076
5579,26589957.892784756
5580,30193917.925472032
5581,6737133.126257109
5582,85067136.12061556
5583,30125568.86774037
5584,564761354.8335017
