CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_고가_clust_id
4616,0,0,0,0,0,0,1
4617,-1,4,-3,3,-3,3,4
4618,3,-2,-1,3,-3,0,2
4619,0,0,0,0,0,0,1
4620,0,2,-3,0,3,0,0
4621,0,0,0,0,0,0,1
4622,0,0,0,0,0,0,1
4623,0,0,0,0,0,0,1
4624,0,4,-3,3,-2,-1,4
4625,0,0,0,0,0,0,1
4626,0,0,0,0,0,0,1
4627,0,0,0,0,0,0,1
4628,0,0,0,0,0,0,1
4629,0,0,0,0,0,0,1
4630,-3,3,-3,-1,0,0,4
4631,0,0,0,0,0,0,1
4632,4,-1,-2,3,-2,-1,2
4633,4,-2,-1,3,-3,2,2
4634,0,0,0,0,0,0,1
4635,0,0,0,0,0,0,1
4636,-3,-1,0,4,-2,1,2
4637,4,-3,3,-3,3,-3,3
4638,-1,3,-1,-1,1,-2,4
4639,0,0,0,0,0,0,1
4640,-1,0,0,4,-2,1,2
4641,0,0,0,4,-3,-1,2
4642,0,0,0,0,0,0,1
4643,0,0,0,0,0,0,1
4644,0,0,0,0,0,0,1
4645,-1,3,-3,3,-3,-1,4
4646,-3,-1,0,0,0,0,1
4647,0,0,0,0,0,0,1
4648,0,0,0,0,0,4,1
4649,-2,3,-1,-1,-1,3,4
4650,-3,1,1,0,-1,0,1
4651,0,-3,3,-3,-1,4,5
4652,4,-2,-1,-1,0,4,3
4653,0,0,0,0,0,0,1
4654,0,0,0,0,4,-3,0
4655,-2,-1,-1,4,-3,2,2
4656,0,-1,-1,3,-3,3,2
4657,0,0,0,0,0,0,1
4658,3,-3,3,0,-1,-2,3
4659,0,-1,4,-3,0,3,5
4660,-3,3,-2,-1,0,3,4
4661,0,-1,0,0,1,-2,1
4662,0,-1,-1,3,-3,0,2
4663,0,2,-2,1,-2,3,4
4664,4,-1,-2,1,-1,3,3
4665,0,0,0,0,0,0,1
4666,-2,-1,4,-3,-1,4,5
4667,-3,-1,0,0,0,0,1
4668,0,4,-3,-1,0,0,4
4669,0,0,0,0,0,0,1
4670,0,0,0,0,0,0,1
4671,0,0,0,0,0,0,1
4672,-3,-1,0,0,4,-3,0
4673,0,0,0,0,0,0,1
4674,4,-1,-2,-1,0,0,3
4675,-3,3,-3,-1,4,-2,0
4676,0,0,0,0,0,0,1
4677,4,-3,0,-1,4,-3,3
4678,0,0,0,0,0,0,1
4679,0,4,-3,-1,0,0,4
4680,0,0,0,0,0,0,1
4681,1,1,-2,3,-1,-2,2
4682,0,0,0,0,0,0,1
4683,0,0,0,0,0,0,1
4684,0,0,0,0,0,0,1
4685,0,0,0,0,0,0,1
4686,0,0,4,-3,-1,0,5
4687,0,-1,0,0,0,0,1
4688,0,0,0,0,4,-3,0
4689,-1,4,-3,3,-2,-1,4
4690,4,-3,3,-3,-1,0,3
4691,0,0,0,0,0,0,1
4692,0,0,0,0,0,0,1
4693,0,0,0,0,0,0,1
4694,4,-3,-1,4,-3,3,2
4695,0,0,0,0,0,0,1
4696,0,0,0,0,0,0,1
4697,-2,3,0,0,-2,1,4
4698,0,4,-3,3,-3,-1,4
4699,0,-1,0,0,0,0,1
4700,0,0,0,0,0,0,1
4701,0,4,-3,-1,0,0,4
4702,0,0,0,4,-3,-1,2
4703,0,4,-3,-1,0,4,4
4704,4,0,-3,0,-1,0,3
4705,4,-3,0,3,-3,-1,2
4706,0,0,0,0,0,0,1
4707,0,0,0,0,0,0,1
4708,4,-3,-1,0,0,0,3
4709,-1,0,0,0,0,4,1
4710,3,-3,-1,4,-3,-1,2
4711,-1,2,0,-1,-1,3,1
4712,-2,-1,4,-3,3,-2,5
4713,0,0,0,0,0,0,1
4714,0,0,0,0,0,4,1
4715,4,-3,3,-3,-1,0,3
4716,0,0,4,-3,3,-3,5
4717,0,0,0,0,0,0,1
4718,0,0,0,0,0,0,1
4719,-1,0,0,0,0,0,1
4720,3,-2,-1,3,-2,-1,2
4721,0,0,0,0,0,0,1
4722,-3,-1,4,-3,-1,4,5
4723,0,0,0,0,0,0,1
4724,0,0,0,0,0,0,1
4725,3,0,-2,-1,2,1,3
4726,0,4,-3,3,-3,-1,4
4727,0,0,0,0,0,0,1
4728,0,0,0,0,0,0,1
4729,-1,-2,3,-1,-1,0,5
4730,0,4,-1,-2,-1,4,4
4731,0,0,0,0,0,0,1
4732,0,0,0,4,-2,1,2
4733,-1,2,0,0,-1,0,1
4734,4,-3,-1,4,-3,3,2
4735,-3,3,-3,-1,4,-3,0
4736,0,0,0,0,0,0,1
4737,4,-1,-1,-1,3,-3,3
4738,4,-3,-1,0,0,0,3
4739,3,0,-3,1,2,-1,3
4740,0,4,-2,0,-1,-1,4
4741,0,4,-3,2,-2,3,4
4742,-2,-1,0,0,0,0,1
4743,3,-2,1,-2,3,-2,3
4744,0,0,0,0,0,0,1
4745,-1,0,2,-2,0,0,5
4746,4,-2,-1,3,-3,2,2
4747,0,0,0,0,0,0,1
4748,-3,-1,0,0,0,0,1
4749,0,4,-3,-1,0,0,4
4750,0,0,0,0,0,0,1
4751,4,-3,-1,4,-3,-1,2
4752,0,0,0,0,0,0,1
4753,0,0,0,0,0,0,1
4754,0,0,0,0,0,0,1
4755,0,0,0,0,0,0,1
4756,-3,3,-3,3,-1,-2,4
4757,-2,-1,0,-1,0,0,1
4758,0,0,0,0,0,0,1
4759,-3,3,-1,-2,3,-3,0
4760,0,0,0,0,0,0,1
4761,0,0,0,0,4,-1,0
4762,0,0,0,0,0,0,1
4763,0,0,0,0,0,0,1
4764,-3,-1,0,0,0,0,1
4765,-1,4,-1,-2,0,3,4
4766,0,0,0,0,0,0,1
4767,-1,0,0,0,4,-3,0
4768,0,0,0,0,0,0,1
4769,0,0,0,0,0,0,1
4770,-3,3,0,-3,1,1,0
4771,0,0,0,0,0,0,1
4772,0,0,0,0,0,0,1
4773,2,-1,-2,3,-1,-2,2
4774,4,-3,-1,0,0,0,3
4775,-1,1,1,0,-2,3,1
4776,0,0,0,0,0,0,1
4777,4,0,-3,-1,0,4,3
4778,-3,-1,0,4,-3,3,2
4779,0,0,4,-3,-1,0,5
4780,0,0,0,0,0,0,1
4781,0,3,-2,2,-2,1,4
4782,4,-3,3,-1,-2,-1,3
4783,0,0,0,0,0,0,1
4784,-3,3,-2,0,-1,3,4
4785,0,0,0,0,0,0,1
4786,-2,-1,-1,0,0,0,1
4787,0,0,0,0,0,0,1
4788,-2,0,0,1,0,-1,1
4789,0,0,0,0,0,0,1
4790,0,0,0,0,0,0,1
4791,0,0,0,0,0,4,1
4792,0,0,0,0,4,-3,0
4793,0,0,0,0,0,0,1
4794,0,0,0,0,0,0,1
4795,0,0,0,0,0,0,1
4796,0,0,0,0,0,0,1
4797,1,0,1,-2,-1,4,1
4798,0,4,0,-2,2,-3,0
4799,1,-1,1,-1,1,-1,1
4800,0,0,-1,0,1,0,1
4801,0,0,0,0,0,0,1
4802,3,-3,3,-1,-2,3,3
4803,0,0,0,0,0,0,1
4804,0,0,0,0,0,0,1
4805,-1,0,4,-3,-1,0,5
4806,0,0,0,0,0,0,1
4807,0,0,0,0,0,0,1
4808,-2,-1,4,-3,-1,0,5
4809,0,0,0,0,0,0,1
4810,4,0,-2,1,-2,3,3
4811,-2,-1,3,-2,-1,3,5
4812,-1,-2,-1,0,0,4,1
4813,-1,0,4,-3,3,-3,5
4814,-3,3,-2,-1,3,-3,0
4815,0,0,0,0,0,0,1
4816,-1,0,0,4,-3,0,2
4817,0,0,0,0,0,0,1
4818,1,-1,-1,2,0,-1,1
4819,0,0,0,0,0,0,1
4820,-3,3,-2,2,-2,-1,4
4821,-1,-1,-1,3,-3,3,2
4823,4,-3,3,-3,-1,0,3
4824,0,0,0,0,0,0,1
4826,0,-1,0,1,-1,0,1
4827,-3,3,-1,-1,-1,-1,4
4828,-3,-1,0,0,0,0,1
4829,0,0,0,0,0,0,1
4830,0,4,-3,3,-3,-1,4
4831,0,0,0,0,0,0,1
4832,0,4,-3,-1,0,0,4
4833,-3,3,0,-2,-1,-1,4
4835,4,-3,-1,0,4,-3,3
4836,0,0,0,0,0,0,1
4837,0,4,-3,3,-3,0,4
4838,0,-2,0,-1,2,-1,1
4839,0,0,0,4,-3,-1,2
4840,0,0,0,0,0,0,1
4841,3,-2,-1,-1,0,4,3
4842,0,0,0,0,0,0,1
4843,-1,-1,4,-1,-2,-1,5
4844,0,0,0,0,0,0,1
4845,0,0,0,0,0,0,1
4846,0,0,0,0,0,0,1
4847,0,0,0,4,-1,-2,2
4848,0,2,-2,0,1,-1,4
4849,0,0,0,0,4,-3,0
4850,0,0,4,-1,-2,-1,5
4851,0,4,-2,1,-2,3,4
4852,0,-2,2,0,0,-1,1
4853,-3,-1,4,-3,-1,4,5
4854,0,0,0,0,0,0,1
4855,-2,-1,0,4,-2,1,2
4856,0,0,0,4,-3,3,2
4857,0,0,0,0,0,0,1
4858,0,4,-1,0,-1,-1,4
4859,0,0,0,0,0,4,1
4860,3,-3,3,-3,2,-1,3
4861,3,-1,-2,0,-1,0,3
4862,0,0,4,-1,-2,-1,5
4863,0,0,0,4,-3,-1,2
4864,0,0,0,0,0,0,1
4865,4,-3,-1,0,0,0,3
4866,-1,0,0,0,0,4,1
4867,0,0,0,4,-3,-1,2
4868,-3,3,-3,-1,0,0,4
4869,0,0,0,0,0,0,1
4870,0,0,0,0,0,0,1
4871,0,0,0,0,0,0,1
4872,0,0,0,0,0,0,1
4873,3,-3,-1,0,0,0,3
4874,0,0,0,0,0,0,1
4875,0,0,4,-2,-1,0,5
4876,0,0,0,0,0,0,1
4877,1,-1,0,-1,3,-3,0
4878,0,0,4,-3,-1,0,5
4879,0,0,0,0,0,0,1
4880,-3,-1,4,-3,-1,0,5
4881,-1,-2,0,-1,0,0,1
4882,-3,3,-3,-1,4,-2,0
4883,0,4,-3,0,-1,0,4
4884,-3,3,-3,2,-2,3,4
4885,0,0,0,0,0,0,1
4886,0,0,0,0,0,0,1
4887,-2,1,-2,2,-2,3,4
4888,0,-1,0,4,-3,-1,2
4889,4,-3,-1,4,-3,-1,2
4890,0,0,0,0,0,4,1
4891,0,4,-3,-1,0,0,4
4892,0,0,0,0,0,0,1
4893,0,0,0,0,0,0,1
4894,-3,2,-1,1,0,0,4
4895,0,0,0,4,-3,0,2
4896,-3,0,-1,0,0,0,1
4897,0,0,0,0,0,0,1
4898,-1,-2,-1,4,0,-3,2
4899,0,0,0,0,0,0,1
4900,1,-3,3,-1,-2,3,5
4901,0,0,0,0,0,0,1
4902,-1,0,0,0,0,0,1
4903,0,0,4,-2,-1,3,5
4904,0,0,0,0,0,0,1
4905,0,-2,3,-2,1,0,5
4906,0,0,0,0,0,0,1
4907,4,-3,0,3,-3,3,2
4908,0,4,-1,-2,3,-3,0
4909,3,-3,-1,4,0,-3,2
4910,4,0,-3,3,-3,3,2
4911,0,0,0,0,0,0,1
4912,-1,0,-1,2,-3,3,2
4913,-3,-1,0,4,-1,-2,2
4914,4,-3,0,-1,0,0,3
4915,0,0,0,0,0,0,1
4916,0,0,0,0,0,0,1
4917,0,0,0,0,0,0,1
4918,0,0,0,0,0,0,1
4919,0,0,0,0,0,0,1
4920,0,0,0,0,0,0,1
4921,0,0,0,0,0,0,1
4922,-3,3,-3,3,-2,1,4
4923,0,0,0,0,0,0,1
4924,0,0,0,0,0,0,1
4925,4,-3,-1,4,-1,-1,2
4927,-2,1,0,0,1,-3,1
4928,0,0,0,0,0,0,1
4929,0,0,0,0,0,0,1
4930,-2,0,2,-3,0,3,5
4931,0,0,0,0,0,0,1
4932,0,0,0,0,0,0,1
4933,-3,0,-1,0,0,0,1
4934,0,0,0,0,0,0,1
4935,0,0,0,0,0,0,1
4936,0,0,0,0,0,0,1
4937,0,0,0,0,0,0,1
4938,0,0,0,0,4,-3,0
4939,4,-3,-1,0,0,0,3
4940,4,-1,-2,0,-1,0,3
4941,0,4,-3,-1,0,4,4
4942,0,0,0,0,0,0,1
4943,3,-2,-1,-1,4,-3,3
4944,0,4,-3,0,3,-3,0
4945,0,0,0,0,0,0,1
4946,0,0,0,4,-3,2,2
4947,-1,-1,0,2,-2,-1,2
4948,0,0,0,0,0,0,1
4949,0,0,0,0,0,0,1
4950,0,0,4,-3,-1,0,5
4951,0,0,0,0,0,0,1
4952,0,0,0,0,0,0,1
4953,0,0,0,0,0,0,1
4954,-3,3,-2,-1,0,3,4
4955,0,-2,3,-3,3,-3,5
4956,0,0,0,4,-3,-1,2
4957,0,0,0,0,0,0,1
4958,0,0,4,-3,3,-3,5
4959,4,-2,-1,3,-2,-1,2
4960,0,0,0,0,0,0,1
4961,0,0,0,0,4,-3,0
4962,0,0,0,0,0,0,1
4963,0,0,0,0,0,4,1
4964,0,0,0,0,0,0,1
4965,2,-2,3,-3,3,-3,5
4966,0,-2,-1,-1,4,-2,0
4967,0,0,0,0,0,4,1
4968,0,0,0,0,0,0,1
4969,0,0,0,0,0,0,1
4970,-1,0,3,-1,-2,0,5
4971,4,-3,-1,0,0,4,3
4972,0,0,0,0,0,0,1
4973,0,0,0,0,0,0,1
4974,0,-2,3,-2,-1,-1,5
4975,0,0,0,-1,2,-1,1
4976,0,0,0,0,0,0,1
4977,0,0,0,0,0,0,1
4978,0,0,0,0,0,0,1
4979,0,0,0,0,0,4,1
4980,3,-3,3,-3,-1,0,3
4981,-2,1,2,-2,0,1,5
4982,4,-2,-1,-1,0,4,3
4983,0,0,0,0,0,0,1
4984,0,3,-2,2,-1,-1,4
4985,-3,3,-2,0,1,-2,4
4986,0,0,0,0,0,0,1
4987,0,0,0,0,0,0,1
4988,3,-3,2,0,-1,1,3
4989,3,-3,-1,4,-3,3,2
4990,0,0,0,0,4,-3,0
4991,0,0,0,0,0,0,1
4992,0,0,0,0,0,0,1
4993,0,0,0,0,0,0,1
4994,-1,1,0,-2,3,-2,0
4995,0,0,0,0,0,4,1
4996,0,0,0,0,0,0,1
4997,0,-1,1,-2,-1,4,1
4998,-2,-1,0,0,4,-1,0
4999,0,0,4,-3,-1,0,5
5000,0,0,0,0,0,0,1
5001,0,0,0,0,0,0,1
5002,0,0,0,0,0,0,1
5003,0,-1,4,-3,0,-1,5
5004,0,0,0,0,0,0,1
5005,0,0,0,4,-3,0,2
5006,-3,3,-3,0,3,-2,0
5007,-1,-1,0,0,0,4,1
5008,-1,0,0,0,0,0,1
5009,-3,3,-3,-1,0,0,4
5010,0,0,0,0,0,0,1
5011,0,0,0,0,0,4,1
5012,-1,-1,3,-2,-1,3,5
5013,0,0,0,0,0,0,1
5014,0,4,-2,-1,-1,4,4
5015,4,-3,3,-2,-1,3,3
5016,4,-3,-1,4,-3,-1,2
5017,0,0,0,0,0,0,1
5018,0,0,0,0,0,0,1
5019,-1,0,0,0,0,4,1
5020,0,0,0,0,0,0,1
5021,0,0,0,4,-2,-1,2
5022,-3,3,-3,-1,4,-3,0
5023,-3,-1,0,0,0,0,1
5024,0,0,0,0,0,0,1
5025,-1,1,0,-1,1,0,1
5026,0,-2,3,-2,1,-2,5
5027,-3,3,-1,-2,3,-1,0
5028,0,4,-2,0,0,1,4
5029,0,0,0,0,0,0,1
5030,0,0,-2,3,-2,-1,2
5031,-1,0,0,0,0,0,1
5032,-1,0,0,-2,0,3,1
5033,-3,3,0,-2,2,-1,0
5034,0,0,0,0,4,-3,0
5035,-1,0,0,0,4,-3,0
5036,-3,-1,0,0,0,0,1
5037,0,0,0,0,0,0,1
5038,-3,3,-3,-1,0,4,4
5039,0,0,0,0,0,0,1
5040,0,0,0,0,4,-3,0
5041,1,-3,2,-2,3,-3,3
5042,0,0,0,0,0,0,1
5043,0,0,0,0,0,0,1
5044,1,1,1,-1,-2,0,1
5045,0,0,0,0,0,0,1
5046,0,0,0,0,0,0,1
5047,4,-3,3,-2,1,0,3
5048,-3,3,0,-3,2,-1,0
5049,0,0,0,0,0,0,1
5050,0,0,0,0,0,0,1
5051,4,-3,-1,0,0,4,3
5052,0,0,0,0,0,0,1
5053,-1,0,0,0,0,0,1
5054,0,0,0,0,0,0,1
5055,0,0,0,0,0,0,1
5056,0,0,0,0,0,0,1
5057,2,-2,0,3,-3,3,2
5058,0,0,0,4,-3,-1,2
5059,0,0,0,0,0,0,1
5060,4,-3,-1,0,0,4,3
5061,-1,-2,-1,0,4,-3,0
5062,-1,0,0,0,4,-3,0
5063,-2,-1,0,0,4,-3,0
5064,0,0,0,0,0,0,1
5065,0,0,0,0,0,0,1
5066,0,0,0,0,0,0,1
5067,0,0,0,0,0,0,1
5068,0,0,4,-3,-1,0,5
5069,0,0,0,0,0,0,1
5070,0,0,0,0,0,0,1
5071,0,0,0,0,4,-3,0
5072,4,-3,-1,0,0,0,3
5073,0,0,4,0,-3,-1,5
5074,0,0,0,0,0,0,1
5075,0,0,0,0,0,0,1
5076,0,0,0,0,0,0,1
5078,0,0,0,0,0,0,1
5079,-1,0,0,4,-1,-2,2
5080,0,0,0,0,0,0,1
5081,0,0,0,0,0,0,1
5082,0,-2,-1,-1,0,4,1
5083,0,0,0,0,4,-3,0
5084,0,0,0,0,0,0,1
5085,0,0,0,0,0,0,1
5086,4,-3,-1,4,-3,-1,2
5087,-3,-1,0,0,0,0,1
5088,0,-2,0,-1,0,4,1
5089,0,0,0,0,0,0,1
5090,0,0,0,0,0,0,1
5091,-1,-1,-1,3,-3,3,2
5092,4,-3,-1,0,0,0,3
5093,0,0,0,0,0,0,1
5094,0,0,4,-1,0,-1,5
5095,0,0,0,0,0,0,1
5096,3,-3,-1,4,0,-3,2
5098,0,-1,0,4,-2,-1,2
5099,3,-3,0,3,-3,3,2
5100,0,0,0,0,0,0,1
5101,0,0,0,0,0,0,1
5102,0,0,0,0,0,0,1
5103,2,-2,1,1,-3,2,2
5104,0,4,-3,-1,0,0,4
5105,-3,-1,0,0,0,4,1
5106,-3,-1,0,0,0,0,1
5107,-1,4,-3,-1,4,-3,0
5108,0,0,0,4,-3,2,2
5109,0,0,0,0,0,0,1
5110,0,0,0,0,0,0,1
5111,3,-3,3,0,-2,2,3
5112,0,0,0,0,0,0,1
5113,0,0,0,4,0,-3,2
5114,3,-3,-1,4,-3,3,2
5115,3,-3,-1,0,4,-3,3
5116,0,0,0,0,0,0,1
5117,0,0,0,0,0,0,1
5118,0,0,0,0,0,0,1
5119,0,0,0,0,0,0,1
5120,-1,-1,-1,0,0,0,1
5121,3,-3,1,-1,-1,4,3
5122,0,0,0,0,0,0,1
5123,0,0,0,0,0,0,1
5124,-1,-1,0,1,-1,0,1
5125,0,0,0,0,0,0,1
5126,0,0,0,0,0,0,1
5127,0,4,0,-3,3,-3,0
5128,0,0,0,0,0,0,1
5129,0,0,0,0,0,0,1
5130,0,0,0,0,0,0,1
5131,0,0,0,0,0,0,1
5132,2,-3,3,0,-3,0,3
5133,0,0,0,0,0,0,1
5134,0,0,0,0,0,0,1
5135,0,0,0,0,0,0,1
5136,0,0,0,0,4,-3,0
5137,0,0,0,0,0,0,1
5138,0,0,0,0,0,0,1
5139,0,0,0,0,0,0,1
5140,0,0,0,0,0,0,1
5141,0,0,0,0,0,0,1
5142,3,-3,3,-1,-1,-1,3
5143,3,-1,-2,-1,4,-2,3
5144,1,-3,3,-2,0,1,5
5145,0,0,0,0,0,0,1
5146,0,-1,3,-2,0,-1,5
5147,0,0,0,0,0,0,1
5148,4,-2,0,-1,-1,0,3
5149,0,0,0,0,0,0,1
5150,-1,-2,-1,0,4,-3,0
5151,-3,-1,0,0,0,0,1
5152,0,0,4,-3,-1,0,5
5153,0,0,0,4,-3,-1,2
5154,0,0,0,0,0,0,1
5155,-1,4,0,-3,0,3,4
5156,-3,-1,0,0,0,0,1
5157,0,0,0,0,0,0,1
5158,0,4,-1,-2,3,0,0
5159,3,-1,1,-3,0,-1,3
5160,0,0,0,0,0,0,1
5161,4,-3,-1,0,4,-3,3
5162,0,0,0,0,0,0,1
5163,0,0,0,0,0,0,1
5164,0,0,0,0,0,0,1
5165,-1,0,-1,3,-1,-1,2
5166,-1,3,-2,1,-2,3,4
5167,1,-3,3,-3,0,-1,5
5168,-3,-1,0,0,0,0,1
5169,0,0,4,-2,-1,-1,5
5170,0,0,0,0,0,0,1
5171,0,3,-3,3,-3,-1,4
5172,-1,0,-1,3,0,-3,2
5173,0,0,0,0,0,0,1
5174,-3,-1,0,0,0,4,1
5175,0,0,0,0,0,0,1
5176,-1,0,0,0,0,0,1
5177,0,0,4,-2,-1,-1,5
5178,0,0,0,0,0,4,1
5179,0,0,0,0,0,0,1
5180,0,0,0,0,0,0,1
5181,0,4,-3,3,-2,-1,4
5182,-3,-1,0,4,-3,-1,2
5183,0,0,0,0,0,0,1
5184,0,3,-3,2,-1,1,4
5185,0,0,0,0,0,0,1
5186,0,0,0,0,0,0,1
5187,4,-1,0,-2,2,0,3
5188,0,0,0,0,0,0,1
5189,-1,-1,3,-2,-1,-1,5
5190,0,0,0,0,0,0,1
5191,0,0,4,-3,3,-3,5
5192,0,0,0,0,0,0,1
5193,0,0,0,0,0,0,1
5194,3,0,-3,3,-3,3,2
5195,-1,2,-2,-1,2,0,0
5196,0,4,-1,-1,-1,3,4
5197,0,4,-3,-1,4,-3,0
5198,0,0,0,0,0,0,1
5200,-1,-1,0,0,0,0,1
5201,0,0,0,0,0,0,1
5202,0,1,1,-2,0,-1,1
5203,0,3,-3,2,-2,-1,4
5204,0,0,0,0,0,0,1
5205,-2,-1,0,3,-3,3,2
5206,-3,-1,0,0,0,0,1
5207,0,0,0,0,4,-1,0
5208,0,4,-3,-1,0,4,4
5209,-1,4,-3,3,-3,3,4
5210,3,-3,-1,4,-3,-1,2
5211,4,-1,-1,0,-1,3,3
5212,0,0,0,0,0,0,1
5213,0,0,0,4,-2,0,2
5214,0,0,0,0,0,0,1
5215,4,-3,3,0,-2,-1,3
5216,0,0,0,0,0,0,1
5217,0,0,-1,0,-1,0,1
5218,0,0,0,0,0,0,1
5219,4,-2,1,-2,2,-1,3
5220,0,0,0,0,0,0,1
5221,0,4,-3,-1,0,0,4
5222,0,0,0,0,0,0,1
5223,3,-3,-1,4,-3,3,2
5224,-3,3,-1,-2,3,-3,0
5225,-3,-1,4,-3,0,-1,5
5226,0,0,0,0,0,0,1
5227,-1,-2,0,3,-3,3,2
5228,0,0,0,4,-1,1,2
5229,0,0,0,0,4,-3,0
5230,0,0,0,0,0,0,1
5231,0,0,0,0,0,0,1
5232,-3,3,-3,3,0,-3,4
5233,0,0,0,0,4,-3,0
5234,0,0,0,0,0,0,1
5235,0,0,0,4,-3,-1,2
5236,-1,0,0,0,0,0,1
5237,4,-3,-1,0,0,0,3
5238,0,0,4,-3,-1,0,5
5239,-3,3,-2,2,-3,3,4
5240,4,-3,-1,4,-3,3,2
5241,-3,3,-3,-1,4,-3,0
5242,0,0,0,0,0,0,1
5243,0,0,0,0,0,0,1
5244,0,0,0,0,0,0,1
5245,0,0,0,0,0,0,1
5246,0,4,-3,-1,0,4,4
5247,0,0,0,0,0,0,1
5248,0,0,0,0,0,0,1
5249,0,0,4,-3,-1,4,5
5250,-2,-1,0,4,-3,3,2
5251,0,0,0,0,0,0,1
5252,0,0,0,0,0,0,1
5253,4,-2,-1,-1,0,0,3
5254,0,0,0,0,0,0,1
5255,0,0,0,0,0,0,1
5256,-3,2,-2,3,0,-2,4
5257,0,0,0,0,0,0,1
5258,-3,-1,0,4,-1,-1,2
5259,0,0,0,0,0,0,1
5260,-1,1,-2,3,-3,3,2
5261,0,0,0,0,4,-3,0
5262,0,0,0,0,0,0,1
5263,0,0,0,0,0,0,1
5264,0,0,0,0,0,0,1
5265,-1,3,-3,-1,4,-3,0
5266,0,0,0,4,-3,3,2
5267,0,0,0,0,0,0,1
5268,4,-3,-1,0,0,0,3
5269,0,4,-3,3,-3,-1,4
5270,-2,-1,4,-3,-1,0,5
5271,0,0,0,0,0,0,1
5272,0,4,-3,-1,0,0,4
5273,0,0,4,-3,3,0,5
5274,0,0,0,0,0,0,1
5275,0,0,0,0,0,0,1
5276,0,0,0,0,0,0,1
5277,0,0,0,0,0,0,1
5278,0,0,0,0,0,0,1
5279,-3,-1,0,0,0,0,1
5280,3,-2,-1,3,-1,0,2
5281,0,-2,-1,4,0,-3,2
5282,4,-2,1,0,0,-2,3
5283,0,0,4,-3,-1,0,5
5284,0,0,0,0,0,0,1
5285,-3,3,-1,-2,0,3,4
5286,0,0,0,0,0,0,1
5287,0,0,0,0,0,0,1
5288,1,-1,0,1,1,-3,1
5289,0,0,0,0,0,0,1
5290,1,-1,0,0,-1,2,1
5291,0,0,0,0,0,0,1
5292,3,-3,-1,0,0,0,3
5293,0,0,0,0,4,-3,0
5294,0,0,0,0,0,0,1
5295,4,-1,-2,-1,4,-3,3
5296,0,0,4,-3,-1,0,5
5297,3,-3,-1,4,-3,-1,2
5298,-1,3,-2,1,-2,3,4
5299,1,-2,3,-1,-1,1,5
5300,0,0,0,0,0,0,1
5301,-1,0,0,0,4,-3,0
5302,-3,-1,0,0,0,4,1
5303,-3,3,-1,-2,1,1,4
5304,0,0,0,0,4,-3,0
5305,0,0,0,0,0,0,1
5306,-1,3,-3,3,-1,-2,4
5307,0,0,0,0,0,0,1
5308,3,-3,-1,0,4,-1,3
5309,-1,-1,0,0,4,-3,0
5310,2,-1,2,-2,0,0,3
5311,4,-3,3,-3,3,-2,3
5312,4,-1,-2,3,0,-3,2
5313,0,0,0,0,0,0,1
5314,0,0,0,0,0,0,1
5315,0,0,0,0,0,0,1
5316,-3,-1,4,-3,0,-1,5
5317,4,-3,3,-3,-1,0,3
5318,4,-1,-2,-1,0,4,3
5319,0,0,0,0,0,0,1
5320,0,0,0,0,0,0,1
5321,0,0,0,0,0,0,1
5322,-2,-1,2,-1,1,-1,5
5323,3,0,-2,0,1,-2,3
5325,0,0,0,0,0,0,1
5326,0,0,0,0,0,0,1
5327,0,0,0,0,0,0,1
5328,0,4,-2,2,-3,3,4
5329,0,0,0,0,0,0,1
5330,0,0,0,0,0,0,1
5331,0,0,0,4,-1,-2,2
5332,-3,3,0,-2,0,1,4
5333,-2,1,-2,3,-3,-1,2
5334,0,-2,0,-1,4,-3,0
5335,0,0,0,0,0,0,1
5336,0,0,0,0,0,0,1
5337,0,0,0,0,0,0,1
5338,0,0,4,-2,-1,-1,5
5339,1,-1,1,-2,3,-3,0
5340,0,0,0,0,0,0,1
5341,1,0,-2,3,-3,3,2
5342,-2,2,-1,-1,1,-2,0
5343,0,0,0,0,0,0,1
5344,0,0,0,0,0,0,1
5345,0,0,0,0,0,0,1
5346,0,0,0,0,0,0,1
5347,0,0,0,0,0,4,1
5348,1,-2,3,-2,0,0,5
5349,0,0,0,0,0,0,1
5350,0,0,0,0,0,0,1
5351,-1,3,-3,-1,4,-3,0
5352,0,4,-3,-1,0,0,4
5353,0,0,0,0,0,0,1
5354,0,0,0,0,0,0,1
5355,0,0,0,0,0,0,1
5356,0,4,-3,3,-3,-1,4
5357,0,4,-3,-1,4,-3,0
5358,0,0,0,0,0,0,1
5359,0,0,0,0,0,0,1
5360,1,0,0,0,-1,0,1
5361,0,0,0,0,0,0,1
5362,0,4,-3,-1,0,0,4
5363,4,-3,-1,0,0,0,3
5364,4,-3,-1,4,-1,0,2
5365,-1,4,-2,-1,3,-2,0
5366,-1,0,0,0,0,0,1
5367,0,0,0,0,0,0,1
5368,0,0,0,0,4,-1,0
5369,0,0,0,0,0,0,1
5370,0,4,-3,3,-2,0,4
5371,0,-3,-1,0,4,-2,0
5372,4,-3,-1,0,0,0,3
5373,-3,-1,0,0,0,0,1
5374,0,0,0,0,0,0,1
5375,0,0,0,0,0,4,1
