CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_중가_clust_id
5983,-2,1,1,0,-2,0,4
5984,3,-2,-1,3,-3,-1,3
5985,0,4,-3,-1,0,0,2
5986,0,0,4,-3,-1,0,0
5987,0,0,0,4,-3,-1,3
5988,-3,3,-1,0,-1,-1,2
5989,0,0,0,0,0,4,4
5990,-3,3,-3,-1,0,0,2
5991,-3,3,-3,-1,0,0,2
5992,0,0,0,0,0,4,4
5994,0,0,0,0,0,0,4
5995,-3,3,-3,-1,0,4,2
5996,-1,2,-1,-2,3,-2,5
5997,-1,4,0,-3,0,3,2
5998,4,-3,-1,0,0,0,1
5999,-1,1,0,-1,0,0,4
6000,-1,-1,1,-1,1,0,4
6001,1,-2,2,-1,0,1,1
6002,0,0,0,0,0,0,4
6003,-3,-1,4,-3,-1,4,0
6004,4,-3,3,-3,0,3,1
6005,-2,1,-1,0,0,0,4
6006,0,-1,4,-1,-1,-1,0
6007,3,-3,3,-1,-2,-1,1
6008,-3,-1,4,-3,3,-3,0
6009,0,0,0,0,0,0,4
6010,4,-3,-1,4,-2,-1,3
6011,0,-1,2,-2,2,-2,0
6012,2,-3,0,-1,0,4,1
6013,0,0,4,-2,1,0,0
6014,0,4,-3,3,-3,-1,2
6015,0,-1,0,2,-3,2,3
6016,0,0,0,0,0,0,4
6017,-1,1,-3,0,3,-1,5
6018,-1,0,0,0,0,0,4
6019,2,-1,0,1,-2,-1,3
6020,0,-1,1,-1,0,2,4
6021,-1,-2,3,0,-3,-1,0
6022,-1,-1,1,-1,1,-1,4
6023,-1,-2,3,-2,0,0,0
6024,4,0,-2,-1,0,3,1
6025,-3,0,-1,0,0,4,4
6026,-3,3,-3,2,-1,2,2
6027,0,0,4,-3,3,0,0
6028,0,0,0,0,0,0,4
6029,-1,0,0,-1,0,0,4
6030,0,0,0,0,0,0,4
6031,-3,0,3,-3,3,-2,0
6032,-1,0,0,4,-3,3,3
6033,1,-1,0,0,1,0,4
6034,0,0,0,0,0,0,4
6035,1,-2,3,-3,3,-3,0
6036,0,3,-2,-1,3,-3,5
6037,-1,-1,-1,3,-1,-2,3
6038,-2,-1,3,-2,2,-3,0
6039,0,0,0,0,0,0,4
6040,4,-3,-1,0,0,0,1
6041,-1,-1,0,-1,3,-2,5
6042,-2,0,0,-1,1,0,4
6043,3,-3,-1,0,4,-3,1
6044,3,-3,3,-3,-1,4,1
6045,0,4,-3,-1,4,-3,5
6046,0,-1,4,-3,2,-2,0
6047,0,1,-2,3,-3,0,3
6048,0,0,0,0,4,-3,5
6049,4,-3,-1,4,0,0,3
6050,-2,0,2,-3,2,-2,0
6051,3,-3,0,3,-3,-1,3
6052,0,0,0,4,-3,-1,3
6053,-1,0,0,0,0,4,4
6054,0,0,0,0,0,4,4
6055,-2,0,-1,3,-2,1,3
6056,-1,1,2,-1,-2,3,4
6057,4,-3,0,-1,0,0,1
6058,4,-3,3,-3,3,-3,1
6059,-2,1,0,-2,-1,4,4
6060,-1,3,-1,-2,3,-3,5
6061,0,0,0,0,0,0,4
6062,3,-3,-1,4,-3,0,3
6063,-3,2,-2,3,-3,-1,2
6064,0,0,0,4,-3,-1,3
6065,1,-3,3,-2,-1,3,0
6066,-1,4,-1,-2,0,3,2
6067,0,1,-2,3,-2,-1,3
6068,3,-1,-2,3,-3,0,3
6069,1,-1,1,-2,3,-3,5
6070,-2,1,-1,1,1,-3,4
6071,0,2,-2,-1,0,0,2
6072,0,-3,2,0,0,-1,4
6073,-3,-1,0,0,0,4,4
6074,0,-1,1,-2,0,3,4
6075,0,0,0,4,-3,-1,3
6076,3,-2,2,-2,1,-1,1
6077,-2,3,-2,1,-2,3,2
6078,-1,3,-1,-2,3,-2,5
6079,-1,-1,3,-3,2,0,0
6080,0,0,-1,0,1,-1,4
6082,-1,4,-1,-2,3,-2,5
6083,-1,0,-2,3,0,0,3
6084,0,0,0,0,0,0,4
6085,-3,3,0,-3,3,-2,5
6086,-1,4,-3,0,3,-3,5
6087,3,-2,0,1,-2,3,1
6088,2,-1,0,-1,-1,3,1
6089,-3,-1,4,-3,-1,0,0
6090,0,0,0,0,0,0,4
6091,-1,0,0,0,0,0,4
6092,-3,3,-2,0,0,0,2
6093,2,-3,-1,0,4,-1,1
6094,0,0,4,-2,-1,0,0
6095,-3,3,-3,-1,4,-3,5
6096,-2,3,-2,-1,0,3,2
6097,3,-3,3,-3,2,0,1
6099,-3,-1,0,0,4,-3,5
6100,1,-2,0,3,0,-3,3
6101,0,0,0,4,-3,-1,3
6102,0,-1,1,-2,3,-2,5
6103,0,4,-3,-1,4,-3,5
6104,-1,0,0,0,0,0,4
6105,-3,-1,0,0,4,-3,5
6106,0,0,0,0,0,0,4
6107,-1,3,-1,-2,1,-1,5
6108,0,0,0,4,-3,-1,3
6109,1,-2,-1,0,0,0,4
6110,-2,2,-2,3,-1,0,2
6111,1,-2,-1,0,0,0,4
6112,-1,0,4,-2,1,-2,0
6113,3,-3,0,3,-1,-1,3
6114,1,-1,2,-3,2,-2,0
6115,4,-3,3,0,-3,3,1
6116,3,-3,2,0,-2,2,1
6117,-3,0,-1,0,0,0,4
6119,-2,1,0,-2,3,-2,5
6120,-2,-1,0,0,0,4,4
6121,-2,3,-1,-2,-1,0,2
6122,4,-3,-1,0,0,0,1
6123,0,0,0,0,0,0,4
6124,-1,-2,3,-3,-1,4,0
6125,1,-1,3,-2,0,0,0
6126,-1,0,4,-2,2,-3,0
6127,-3,-1,0,0,0,4,4
6128,-2,1,0,0,0,-1,4
6129,-1,-1,2,1,-1,-1,4
6130,0,-1,-1,0,-1,0,4
6131,4,-2,2,-3,3,-3,1
6132,3,-1,-2,3,-3,3,3
6133,3,-1,-2,3,-2,0,3
6134,4,0,-2,0,0,2,1
6135,-2,2,-3,3,-3,-1,2
6136,-3,3,-2,1,1,-3,2
6137,1,2,-3,2,0,0,2
6138,-1,1,-1,1,0,-1,4
6139,1,-1,0,1,-1,0,4
6140,-3,-1,4,-3,3,-2,0
6141,-2,3,-3,2,-1,0,2
6142,3,-2,1,0,0,-2,1
6143,3,-3,-1,0,0,0,1
6144,0,3,0,-3,-1,4,4
6145,0,-3,3,-1,-1,-1,0
6146,1,-1,2,-3,0,3,0
6147,4,-1,-2,3,-3,-1,3
6148,-3,-1,0,0,0,0,4
6149,0,-2,2,-2,1,1,0
6150,-2,3,-1,0,-2,3,2
6151,3,-3,3,-3,3,-3,1
6152,-2,3,-3,2,1,-2,2
6153,-2,3,0,-2,0,0,2
6154,-3,3,0,-2,0,2,2
6155,-1,3,-3,-1,0,0,2
6156,-3,-1,0,0,0,0,4
6157,-3,3,-1,0,-2,3,2
6158,-3,3,-3,3,-3,3,2
6159,-1,-1,1,0,-2,3,4
6160,0,0,-1,1,0,-1,4
6161,1,-2,0,3,-1,-2,3
6162,-1,-2,0,3,-2,0,3
6163,0,3,-3,3,-1,0,2
6164,-1,0,2,-3,2,-1,0
6165,-2,3,-3,3,-3,-1,2
6166,-1,0,0,0,0,0,4
6167,-3,3,0,-3,0,3,2
6168,3,-3,3,-2,0,0,1
6169,0,3,-1,-2,3,-2,5
6170,3,-3,3,-3,-1,4,1
6171,-3,3,-1,-2,3,-2,5
6172,0,0,0,0,4,-3,5
6173,0,4,-3,-1,0,0,2
6174,2,-1,-1,3,-1,0,3
6175,-1,0,3,-3,0,3,0
6176,-2,3,-3,2,-2,3,2
6177,-3,3,-3,-1,4,-2,5
6178,0,0,0,0,0,0,4
6179,4,-3,1,-1,3,-3,1
6180,3,-2,-1,0,3,-3,1
6181,0,-1,0,1,1,-3,4
6182,4,-3,-1,0,0,0,1
6183,0,1,0,-1,1,0,4
6184,-2,-1,3,-2,2,-3,0
6185,3,0,-2,-1,0,3,1
6186,0,0,4,-2,0,1,0
6187,-3,3,-1,-2,-1,4,2
6188,-2,1,-2,1,-1,3,2
6189,-2,1,0,-1,3,-3,5
6190,-3,3,-3,3,-3,3,2
6191,-1,0,0,0,0,4,4
6192,3,-2,1,0,-1,1,1
6193,-2,-1,0,4,-3,3,3
6194,-1,0,-1,0,-1,-1,4
6195,-3,-1,0,4,-1,0,3
6196,-1,2,0,-1,1,-1,4
6197,-3,3,-3,3,-3,-1,2
6198,-3,-1,0,4,-3,3,3
6199,-3,-1,4,-3,-1,0,0
6200,-3,-1,0,4,-3,-1,3
6201,0,-2,2,0,-1,0,4
6202,-2,2,-1,0,2,-1,5
6203,0,1,-2,0,3,-3,5
6204,0,0,0,0,4,-3,5
6205,4,-3,-1,0,0,4,1
6206,0,0,0,0,0,0,4
6207,4,-3,-1,4,-1,0,3
6208,0,0,0,0,4,-3,5
6209,0,0,0,0,0,0,4
6210,-1,3,-3,3,-1,-1,2
6211,-3,3,-3,3,-3,-1,2
6212,-3,-1,4,-3,-1,4,0
6213,0,1,-1,1,-1,0,4
6214,-3,2,1,-1,-2,3,4
6215,-1,1,-2,2,0,-2,2
6216,3,-3,2,1,-3,1,1
6217,0,4,-2,-1,-1,0,2
6218,-1,1,-1,1,0,1,4
6219,-3,-1,4,-1,-1,1,0
6220,-1,0,0,1,-2,2,4
6221,0,4,-3,0,-1,4,2
6222,0,-1,4,0,-3,3,0
6223,3,-2,-1,-1,4,-3,1
6224,1,-1,0,0,1,1,4
6225,4,-3,3,-3,-1,0,1
6226,1,0,0,-2,3,0,5
6227,0,-1,-1,0,1,-1,4
6228,1,0,0,0,-1,0,4
6229,3,-3,3,-2,-1,1,1
6230,-3,3,-3,-1,4,-1,5
6231,3,-1,0,-2,3,-2,1
6232,-1,4,-3,0,3,-3,5
6233,0,0,0,0,4,-3,5
6234,3,-2,-1,-1,4,-2,1
6235,0,0,0,4,0,-3,3
6236,2,-2,3,-2,2,-3,1
6237,-1,0,0,4,-3,-1,3
6238,-1,0,1,0,0,-2,4
6239,-2,-1,3,-1,-1,1,0
6240,-3,-1,0,0,4,-2,5
6241,4,0,-3,2,-2,-1,3
6242,-1,1,-2,3,-2,1,3
6243,3,-1,0,-1,1,-2,1
6244,-1,0,0,4,-3,-1,3
6245,4,-2,-1,2,-1,0,1
6246,0,0,0,0,0,0,4
6247,-2,3,-3,3,-2,0,2
6248,-3,-1,0,0,4,-3,5
6249,-3,-1,0,0,0,0,4
6250,0,4,-3,3,-2,-1,2
6251,-3,3,-1,-1,-1,3,2
6252,-3,3,-2,-1,3,-1,5
6253,-1,-2,-1,4,-3,-1,3
6254,0,-1,-1,2,1,-2,4
6255,-3,-1,0,0,0,0,4
6256,1,0,0,1,0,-2,4
6257,-2,-1,0,0,0,4,4
6258,0,-1,4,-3,3,-3,0
6259,2,0,-2,3,-2,1,3
6260,0,0,4,-3,-1,0,0
6261,3,-3,3,-2,2,-3,1
6262,-3,-1,0,0,4,-2,5
6263,-3,3,-3,-1,0,0,2
6264,2,-2,0,3,-2,-1,3
6265,4,-3,3,-2,0,2,1
6266,0,4,-3,3,-3,-1,2
6267,2,-1,0,2,-2,1,3
6268,0,0,0,4,-3,3,3
6269,0,0,-2,3,-2,1,3
6270,0,0,0,4,-3,-1,3
6271,0,4,0,-3,3,-2,5
6272,0,0,0,4,-3,-1,3
6273,1,-3,0,3,0,-3,3
6274,-1,4,-1,-1,1,-2,2
6275,2,-3,3,-3,-1,4,1
6276,3,-3,3,-2,0,2,1
6277,0,-2,2,0,0,-2,4
6278,3,-2,-1,3,-3,2,3
6279,-1,-1,3,-3,2,1,0
6280,0,1,-1,-1,3,-3,5
6281,-3,3,-3,-1,0,4,2
6282,-1,4,-1,-2,3,-3,5
6283,-1,0,1,0,-1,0,4
6284,4,-1,-2,3,0,-3,3
6285,3,-3,-1,0,4,-3,1
6286,-2,-1,0,4,-3,3,3
6287,-1,1,0,-1,1,0,4
6288,-3,0,3,-1,-1,2,0
6289,2,1,-3,1,2,-3,5
6290,-2,3,-1,-1,0,0,2
6291,0,-1,1,0,0,0,4
6292,2,0,-1,0,1,-2,4
6293,-2,0,3,-2,1,-2,0
6294,0,0,0,0,0,0,4
6295,0,0,0,0,0,0,4
6296,0,4,0,-3,-1,0,2
6297,-2,3,-2,-1,-1,4,2
6298,3,-3,3,-2,0,2,1
6299,2,1,-2,1,-2,3,3
6300,1,-3,2,-2,-1,0,1
6301,1,0,-2,3,-3,3,3
6302,0,-2,0,2,-3,3,3
6303,1,-3,0,2,-1,0,3
6304,-3,0,-1,4,-3,3,3
6305,0,0,0,0,0,0,4
6306,0,0,0,0,0,0,4
6307,-3,3,-3,3,-3,3,2
6308,-2,2,-3,2,1,-2,2
6309,-1,0,-1,3,0,-3,3
6310,3,-2,-1,3,-2,1,3
6311,0,0,4,-3,-1,0,0
6312,0,-3,3,-2,-1,-1,0
6313,-1,4,-1,0,-2,-1,2
6314,3,-3,3,0,-2,0,1
6315,-1,0,4,-3,-1,4,0
6316,-3,3,0,-2,0,1,2
6317,-1,2,-2,0,1,-1,2
6318,-1,3,-1,-2,2,-2,5
6319,-3,3,0,-3,3,-3,5
6320,0,0,0,0,0,0,4
6321,3,-3,3,-2,0,2,1
6322,0,0,0,0,0,0,4
6323,-1,-1,1,2,-3,1,3
6324,0,-3,3,-1,-2,-1,0
6325,-2,3,-2,1,-1,0,2
6326,0,-1,0,4,-3,3,3
6327,0,4,-3,-1,0,0,2
6328,-3,-1,4,-3,3,-1,0
6329,0,2,0,-3,0,3,4
6330,4,-3,-1,0,0,0,1
6331,0,-3,-1,0,4,-2,5
6332,4,-3,-1,0,0,0,1
6333,-1,0,1,0,-2,3,4
6334,0,4,-3,0,-1,0,2
6335,-1,3,-3,2,-2,3,2
6336,0,0,0,0,0,0,4
6337,-2,3,-3,3,-1,-1,2
6339,0,2,1,-1,-2,3,4
6340,0,0,0,0,0,0,4
6341,-1,4,-3,3,-2,0,2
6342,-1,0,0,0,4,-2,5
6343,-1,1,1,1,-3,2,4
6344,3,-2,0,1,0,0,1
6346,0,4,-3,-1,4,-3,5
6347,-1,2,-2,1,-1,0,2
6348,3,-3,-1,0,4,0,1
6349,0,0,0,4,-3,-1,3
6350,0,-2,0,0,-1,3,4
6351,0,0,0,0,0,4,4
6352,3,-2,1,-2,-1,0,1
6353,0,0,0,4,-2,0,3
6354,0,0,0,0,0,4,4
6355,-1,2,-2,-1,3,-3,5
6356,-1,-1,4,-3,3,-3,0
6357,-3,3,-2,-1,3,-2,5
6358,-1,4,-2,2,-3,1,2
6359,-3,-1,0,4,-1,-2,3
6360,-2,1,0,-2,0,3,4
6361,0,0,0,0,0,0,4
6362,-1,1,0,-2,2,-1,5
6363,0,0,0,0,0,0,4
6364,-1,-1,-1,0,4,-3,5
6365,-2,2,-1,-1,3,-2,5
6366,0,0,0,0,0,0,4
6367,-1,3,-3,-1,4,-2,5
6368,-3,-1,4,-3,2,0,0
6369,0,4,-1,-2,-1,0,2
6370,4,-1,-1,1,-2,2,1
6371,0,0,1,-1,1,-2,4
6372,1,0,-2,3,-3,3,3
6373,0,0,0,0,0,0,4
6374,3,-2,2,-3,3,0,1
6375,0,3,-3,3,-2,0,2
6376,-2,0,1,1,-3,3,4
6377,-1,-1,3,-1,1,-3,0
6378,0,0,0,0,0,0,4
6379,-1,1,-2,2,-2,2,2
6380,4,-3,0,3,0,-3,1
6381,4,-3,-1,0,0,0,1
6382,-1,-1,1,0,0,2,4
6383,-1,0,0,0,0,0,4
6384,1,-2,2,1,-2,0,4
6385,0,0,4,-3,-1,0,0
6386,-3,-1,4,-1,-2,3,0
6387,1,-1,1,-2,3,0,5
6388,3,0,-3,3,-3,3,3
6389,-3,3,-1,0,0,0,2
6390,0,0,0,0,0,0,4
6391,0,0,0,0,0,0,4
6392,-3,-1,0,0,0,4,4
6393,3,-3,-1,0,0,0,1
6394,1,2,-1,-1,-1,3,4
6395,-2,1,-1,0,1,1,4
6396,4,-3,3,-3,-1,4,1
6397,-1,3,-1,0,-2,1,2
6398,4,-3,3,-3,3,-3,1
6399,-2,3,-3,3,-3,3,2
6400,0,-1,0,2,-3,0,3
6401,0,0,0,0,0,0,4
6402,-3,3,-3,2,0,0,2
6403,-2,3,-1,0,-2,3,2
6404,2,-2,3,-3,0,3,0
6405,0,0,0,0,0,0,4
6406,0,-2,-1,3,-1,-2,3
6407,-3,-1,0,4,-2,0,3
6408,1,-1,0,2,0,-3,4
6409,-1,4,-3,2,0,1,2
6410,-2,3,-1,-2,3,-3,5
6411,3,-3,3,-2,0,0,1
6412,0,4,-3,3,-1,-2,2
6413,1,0,-2,3,-3,3,3
6414,-1,1,-2,3,-2,0,3
6415,-2,0,0,3,-2,-1,3
6416,0,4,-3,-1,0,0,2
6417,0,0,0,0,0,0,4
6418,-1,2,-2,-1,3,-2,5
6419,-1,4,-3,3,-2,0,2
6420,-1,3,0,-3,-1,0,4
6421,-1,0,4,-1,-2,3,0
6422,0,0,0,0,0,0,4
6423,-1,0,1,-1,0,2,4
6424,1,1,-1,-1,0,0,4
6425,-1,0,0,0,0,0,4
6426,0,0,0,0,0,0,4
6427,0,-3,3,-1,-1,2,0
6428,3,-1,-1,0,0,1,1
6429,3,-3,-1,4,-3,-1,3
6430,4,-3,0,3,-3,0,3
6431,1,-2,3,-3,1,2,0
6432,-2,3,0,-1,-2,3,2
6433,0,0,0,0,0,0,4
6434,-3,3,-2,2,-3,3,2
6435,0,-1,0,2,-1,-1,3
6436,0,-1,-1,0,3,-1,5
6437,3,-1,0,-2,2,1,1
6438,-1,-1,0,0,0,0,4
6439,3,-1,-2,0,3,-3,1
6440,0,0,-1,0,1,0,4
6441,2,-2,2,-2,3,0,1
6442,-1,-2,3,-1,-1,-1,0
6443,3,-3,3,-2,0,0,1
6444,-3,3,-3,3,-1,-2,2
6445,-1,1,-1,1,-1,0,4
6446,-1,3,-2,0,2,-1,5
6447,0,0,0,0,0,0,4
6448,-1,0,0,4,0,-3,3
6449,0,-1,1,-1,0,1,4
6450,-1,4,-3,3,-3,3,2
6451,0,0,0,0,4,-3,5
6452,-3,-1,0,0,4,-3,5
6453,0,0,0,0,0,0,4
6454,-2,3,0,-3,3,-3,5
6455,0,0,0,4,-3,-1,3
6456,-2,1,1,1,-3,2,4
6457,0,-1,3,-3,3,-3,0
6458,-1,-1,-1,0,4,-2,5
6459,3,-3,2,0,-2,3,1
6460,3,-2,2,-3,0,3,1
6461,0,0,-2,2,-2,3,3
6462,-3,-1,4,-2,-1,-1,0
6463,-1,0,1,-1,1,-1,4
6464,-3,-1,0,0,0,0,4
6465,0,-2,3,-3,3,-2,0
6466,1,-1,-1,2,-2,3,3
6467,0,0,0,0,0,4,4
6468,4,-2,-1,3,-2,2,3
6469,0,0,0,0,0,0,4
6470,-1,3,-2,-1,0,3,2
6471,-2,3,-1,0,-1,0,2
6472,3,-3,-1,0,0,0,1
6473,3,-3,3,-3,1,2,1
6474,-1,-2,3,-1,-1,0,0
6475,0,0,0,0,0,0,4
6476,-3,3,-3,3,-3,-1,2
6477,-2,-1,0,4,-1,-2,3
6478,4,-3,-1,0,0,0,1
6479,-1,0,0,0,0,0,4
6480,1,-2,1,-2,1,1,1
6481,-3,-1,4,-2,-1,-1,0
6482,1,-1,2,-2,0,2,0
6483,-1,-2,-1,4,-2,-1,3
6484,-1,0,0,0,0,0,4
6485,2,-2,-1,0,0,4,1
6486,1,-2,-1,4,0,-2,3
6487,0,0,0,0,0,0,4
6488,-3,3,-1,-1,1,-2,2
6489,-2,2,-1,-1,3,-2,5
6490,-1,3,-3,-1,4,-1,5
6491,0,-1,3,-1,0,0,0
6492,-1,-2,-1,4,-3,3,3
6493,3,-3,3,-2,1,1,1
6494,4,-3,3,-3,3,-2,1
6495,-2,0,1,-1,-1,-1,4
6496,1,-1,1,-1,2,-3,1
6497,-1,1,-2,3,-3,1,3
6498,4,-2,-1,-1,0,0,1
6499,-3,3,-2,1,0,-1,2
6500,0,0,0,4,-3,-1,3
6501,-1,1,-1,1,0,0,4
6502,0,0,0,4,-3,-1,3
6503,-3,3,-3,3,-1,1,2
6504,0,1,-2,3,-1,-1,3
6505,-3,-1,4,0,-3,-1,0
6506,2,-2,1,-1,1,-1,1
6507,-2,3,-3,3,-3,1,2
6508,0,0,0,0,0,4,4
6509,0,0,4,-3,-1,0,0
6510,-2,0,3,-1,-2,-1,0
6511,0,0,0,0,0,0,4
6513,2,-2,2,-2,2,-3,1
6514,3,-3,2,0,0,-1,1
6515,1,0,-2,2,0,-2,3
6516,1,-2,2,-3,1,1,0
6517,-2,3,-2,2,-2,1,2
6518,-3,-1,4,-3,3,-1,0
6519,-1,4,0,-3,-1,0,2
6520,0,0,0,0,0,0,4
6521,-3,3,-3,-1,0,0,2
6522,0,2,-3,3,0,-3,2
6523,0,2,-1,-1,0,1,4
6524,-1,1,-2,3,-1,-2,3
6525,-2,0,1,0,0,0,4
6526,0,-1,0,0,1,-1,4
6527,0,4,-3,3,-3,-1,2
6528,1,-3,0,-1,0,4,1
6529,0,0,0,0,0,0,4
6530,3,-3,-1,0,0,0,1
6531,2,0,-2,2,-1,0,3
6532,-3,-1,4,-3,-1,0,0
6533,-3,3,-1,-2,2,0,5
6534,-1,2,-3,3,-2,0,2
6535,-1,1,-1,1,-2,1,4
6536,0,0,0,0,0,0,4
6537,0,0,0,4,-2,-1,3
6538,-3,3,-3,3,-2,0,2
6539,-1,-1,1,-1,0,1,4
6540,0,0,0,0,0,0,4
6541,-3,-1,4,-2,1,0,0
6542,4,-2,0,-1,3,-3,1
6543,0,1,-1,1,-1,1,4
6544,0,0,0,0,0,0,4
6545,0,0,0,0,0,0,4
6546,3,0,-2,0,2,-2,1
6547,1,-3,2,0,-1,0,1
6548,2,-1,1,0,-1,1,1
6549,4,-3,-1,0,0,0,1
6550,3,-3,3,-2,2,-3,1
6551,0,1,-1,0,0,0,4
6552,1,-3,3,-1,-1,0,0
6553,3,-2,1,-1,2,-3,1
6554,-2,0,-1,3,-1,0,3
6555,-1,0,0,0,4,-3,5
6556,0,-1,4,-1,-2,0,0
6557,1,-1,1,-1,0,2,4
6558,-1,-2,3,-1,-1,0,0
6559,4,-2,1,-2,3,-3,1
6560,0,0,0,0,0,0,4
6561,3,-1,0,-1,0,1,1
6562,0,0,0,0,4,-1,5
6563,1,0,-1,0,0,0,4
6564,0,3,-3,3,-1,-1,2
6565,-3,-1,0,0,0,0,4
6566,-2,2,-3,3,-2,2,2
6567,3,-1,-1,-1,2,1,1
6568,3,-1,-1,0,1,-2,1
6569,-3,-1,0,0,0,0,4
6570,4,-3,3,-3,-1,0,1
6571,3,-3,3,-1,0,-2,1
6572,3,-1,-2,2,-2,-1,3
6573,0,4,-3,-1,4,-3,5
6574,0,-1,0,4,-3,0,3
6575,-3,2,-1,0,1,-2,2
6576,0,0,0,4,-3,-1,3
6577,0,0,0,0,0,0,4
6578,0,-1,0,4,-3,-1,3
6579,-3,-1,0,0,0,0,4
6580,0,-3,0,3,-3,3,3
6581,-2,0,-1,3,-3,3,3
6582,3,-3,-1,4,-3,-1,3
6583,-2,3,-3,0,3,-3,5
6584,-1,0,4,0,-3,-1,0
6585,-2,3,-3,-1,0,0,2
6586,-2,0,1,-2,2,1,5
6587,3,0,-2,0,2,-1,1
6588,0,0,0,4,-3,-1,3
6589,-2,1,0,-2,3,-2,5
6590,3,-3,-1,0,4,-3,1
6591,-2,2,-3,3,-3,3,2
6592,3,-3,3,-1,-1,0,1
6593,-2,2,1,-3,2,-1,5
6594,0,3,0,-3,3,-3,5
6595,-3,-1,0,0,0,0,4
6596,2,-3,3,-3,3,-1,1
6597,0,-3,2,0,1,-2,1
6598,-1,0,0,0,0,0,4
6599,-1,0,0,0,0,0,4
6600,-3,-1,0,0,0,4,4
6601,-3,-1,4,-1,-2,3,0
6602,0,0,0,0,0,4,4
6603,-3,2,0,0,-1,1,2
6604,3,-3,3,-1,-2,-1,1
6605,3,-3,3,-3,3,-3,1
6606,0,-3,-1,4,-2,-1,3
6607,-3,3,-1,-2,2,-1,5
6608,-3,3,-3,3,-3,-1,2
6609,-1,-2,0,3,-2,2,3
6610,0,0,4,-3,-1,0,0
6611,3,-3,3,-2,-1,-1,1
6612,2,1,-2,0,-1,3,4
6613,-2,1,-2,3,-1,-2,2
6614,3,-1,-2,3,-2,-1,3
6615,-3,-1,0,4,-2,-1,3
6616,0,-3,-1,4,-3,-1,3
6617,3,-3,3,-2,1,-1,1
6618,2,-3,2,1,-2,0,1
6619,3,0,-2,1,-2,-1,3
6620,3,-2,0,2,-1,-1,3
6621,-1,1,-1,-1,4,-1,5
6622,-1,0,1,-2,2,0,5
6623,0,0,0,0,4,-3,5
6624,-2,2,-3,3,-1,-1,2
6625,0,-1,0,2,-3,3,3
6626,0,-3,-1,4,-1,-2,3
6627,-1,-1,3,-1,-2,0,0
6628,0,-1,0,0,4,-3,5
6629,4,0,-3,3,-3,3,3
6630,-3,3,-1,0,0,-1,2
6631,1,0,-1,1,-1,0,4
6632,-1,-1,0,0,0,-1,4
6633,-1,-2,3,-2,0,2,0
6634,-1,2,-1,2,-1,-1,2
6635,-3,3,-3,3,-3,3,2
6636,3,-3,0,-1,0,0,1
6637,-1,1,1,-3,3,-2,5
6638,1,-2,1,-2,3,-3,1
6639,0,-1,4,-3,0,3,0
6640,-3,3,-1,-2,-1,0,2
6642,3,0,-3,3,-3,3,3
6643,-3,0,-1,0,4,-3,5
6644,0,-1,3,-3,3,0,0
6645,-1,-2,-1,4,-3,-1,3
6646,0,0,0,0,0,0,4
6647,-1,2,-3,3,-3,1,2
6648,0,0,4,-2,-1,3,0
6649,4,-3,-1,0,0,0,1
6650,-3,2,-2,3,-1,-2,2
6651,0,0,0,0,0,0,4
6652,0,0,0,0,0,0,4
6653,-3,2,-2,3,-2,-1,2
6654,0,-2,-1,0,0,0,4
6655,1,0,-2,2,-2,3,3
6656,-1,-2,3,-3,-1,4,0
6657,0,0,0,0,0,0,4
6658,4,-3,0,-1,0,0,1
6659,0,0,0,0,0,0,4
6660,3,-3,1,2,-2,2,3
6661,0,1,-2,1,-1,3,2
6662,-3,-1,0,4,-3,0,3
6663,4,-1,-2,3,-2,1,3
6664,-3,1,0,2,-3,0,2
6665,0,-1,1,-2,2,-2,4
6666,1,-1,-1,1,2,-2,4
6667,-1,0,-1,4,-3,3,3
6668,0,4,-3,-1,4,-1,5
6669,1,-2,3,0,-1,-2,0
6670,3,-2,0,1,-1,-1,1
6671,0,0,0,0,0,0,4
6672,4,-3,-1,0,0,0,1
6673,-2,3,0,-2,-1,3,2
6674,0,4,0,-3,-1,4,2
6675,0,4,-3,3,-3,3,2
6676,3,-3,3,-3,0,3,1
6677,3,-2,1,-2,3,0,1
6678,3,-2,1,0,-1,2,1
6679,0,0,0,0,0,4,4
6680,-2,-1,4,-3,-1,0,0
6681,0,1,0,-1,1,-1,4
6682,2,0,-1,2,-2,2,3
6683,-3,3,0,-3,3,-2,5
6684,0,0,0,0,0,0,4
6685,4,-3,-1,4,-2,-1,3
6686,-1,1,-1,-1,3,-2,5
6687,-2,2,-3,3,-2,1,2
6688,-2,-1,1,1,-2,-1,4
6689,0,0,-1,-1,3,-2,5
6690,-2,0,3,-2,0,1,0
6691,0,-1,3,-1,0,-2,0
6692,0,0,0,4,-3,3,3
6693,-1,0,0,4,-3,-1,3
6694,-2,-1,-1,0,0,0,4
6695,-3,2,0,-2,-1,4,4
6696,0,0,4,-3,-1,0,0
6697,3,-3,-1,0,4,-2,1
6698,4,-3,3,-2,-1,3,1
6699,4,-3,-1,0,0,0,1
6700,0,3,-2,-1,-1,4,2
6701,2,-2,1,-1,1,-2,1
6702,-1,-2,3,-3,-1,4,0
6703,1,-1,0,0,1,-1,4
