,제휴사,대분류코드,금액 타입,대분류명_y,중분류명,소분류명,UPRICE,QTY,AVG,AVGVS,구매금액_min,구매금액_max,구매금액_mean
831,B,9,중가,식품,밥류,초밥,4209,468,7926,0.5,300,40000,5993.756766
832,B,56,중가,식품,밥류,김밥,4146,25358,7926,0.5,250,238000,3486.46791
833,B,56,중가,식품,밥류,도시락,4146,25358,7926,0.5,1000,17000,5064.287799
834,B,56,중가,식품,밥류,초밥,4146,25358,7926,0.5,300,40000,5993.756766
835,B,9,중가,식품,베이커리,VIC마켓피자,4464,1123,7926,0.6,500,300000,6204.3707
836,B,9,중가,식품,베이커리,VIC베이커리,4464,1123,7926,0.6,2000,39960,7680.748588
837,B,9,중가,식품,베이커리,과자빵,4464,1123,7926,0.6,900,19470,4880.588235
838,B,9,중가,식품,베이커리,기타,4464,1123,7926,0.6,900,40000,4436.308725
839,B,9,중가,식품,베이커리,도넛류,4464,1123,7926,0.6,1000,12980,4373.928571
840,B,9,중가,식품,베이커리,보네스빼,4464,1123,7926,0.6,500,900000,4838.981596
841,B,9,중가,식품,베이커리,빠뮤,4464,1123,7926,0.6,800,198000,6040.073371
842,B,9,중가,식품,베이커리,식빵,4464,1123,7926,0.6,1500,11000,2782.555556
843,B,9,중가,식품,베이커리,온라인 베이커리,4464,1123,7926,0.6,1900,5200,2491.428571
844,B,9,중가,식품,베이커리,케익,4464,1123,7926,0.6,1000,25000,7887.083333
845,B,9,중가,식품,베이커리,페스츄리,4464,1123,7926,0.6,1500,13000,8500
846,B,9,중가,식품,베이커리,페스츄리류,4464,1123,7926,0.6,2800,10500,5210.454545
847,B,9,중가,식품,베이커리,피자,4464,1123,7926,0.6,500,139500,11916.12223
848,B,67,중가,식품,베이커리,VIC마켓피자,5178,100627,7926,0.7,500,300000,6204.3707
849,B,67,중가,식품,베이커리,VIC베이커리,5178,100627,7926,0.7,2000,39960,7680.748588
850,B,67,중가,식품,베이커리,과자빵,5178,100627,7926,0.7,900,19470,4880.588235
851,B,67,중가,식품,베이커리,기타,5178,100627,7926,0.7,900,40000,4436.308725
852,B,67,중가,식품,베이커리,도넛류,5178,100627,7926,0.7,1000,12980,4373.928571
853,B,67,중가,식품,베이커리,보네스빼,5178,100627,7926,0.7,500,900000,4838.981596
854,B,67,중가,식품,베이커리,빠뮤,5178,100627,7926,0.7,800,198000,6040.073371
855,B,67,중가,식품,베이커리,식빵,5178,100627,7926,0.7,1500,11000,2782.555556
856,B,67,중가,식품,베이커리,온라인 베이커리,5178,100627,7926,0.7,1900,5200,2491.428571
857,B,67,중가,식품,베이커리,케익,5178,100627,7926,0.7,1000,25000,7887.083333
858,B,67,중가,식품,베이커리,페스츄리,5178,100627,7926,0.7,1500,13000,8500
859,B,67,중가,식품,베이커리,페스츄리류,5178,100627,7926,0.7,2800,10500,5210.454545
860,B,67,중가,식품,베이커리,피자,5178,100627,7926,0.7,500,139500,11916.12223
861,B,9,중가,식품,브랜드조리,아이스크림,10048,77,7926,1.3,1000,23000,5425.806452
862,B,9,중가,식품,브랜드조리,푸드몰,10048,77,7926,1.3,2500,15800,5292
863,B,9,중가,식품,브랜드조리,회전초밥,10048,77,7926,1.3,4000,54000,22533.33333
864,B,9,중가,식품,이벤트조리,떡/강정,9164,221,7926,1.2,2000,80000,8212.962963
865,B,9,중가,식품,이벤트조리,먹거리,9164,221,7926,1.2,990,170000,10162.93578
866,B,9,중가,식품,이벤트조리,지역특산물,9164,221,7926,1.2,1000,43490,8185.752941
867,B,9,중가,식품,튀김,일반튀김,6441,36157,7926,0.8,500,60000,5022.147152
868,B,9,중가,식품,튀김,치킨,6441,36157,7926,0.8,100,248500,7091.618095
869,B,9,중가,식품,튀김조리,즉석어묵,6972,21677,7926,0.9,500,31200,2872.921857
870,B,9,중가,식품,튀김조리,치킨,6972,21677,7926,0.9,600,781000,7996.820857
871,B,9,중가,식품,튀김조리,후라이드,6972,21677,7926,0.9,100,40000,4803.738534
872,B,9,중가,식품,피자,VIC피자,11362,131,7926,1.4,500,58100,5545.230263
873,B,9,중가,식품,피자,베이크,11362,131,7926,1.4,2000,7600,4444.444444
874,B,9,중가,식품,피자,보네스빼,11362,131,7926,1.4,2000,118800,10356.81818
875,B,9,중가,식품,피자,엠디월드,11362,131,7926,1.4,2000,162000,15817.82178
876,B,9,중가,식품,피자,오븐베이크류,11362,131,7926,1.4,1000,20700,4495.471014
877,B,9,중가,식품,피자,일마레,11362,131,7926,1.4,600,82000,13523.45679
878,B,9,중가,식품,피자,피자,11362,131,7926,1.4,2000,270000,10838.80333
879,B,62,중가,식품,피자,VIC피자,10469,5076,7926,1.3,500,58100,5545.230263
880,B,62,중가,식품,피자,베이크,10469,5076,7926,1.3,2000,7600,4444.444444
881,B,62,중가,식품,피자,보네스빼,10469,5076,7926,1.3,2000,118800,10356.81818
882,B,62,중가,식품,피자,엠디월드,10469,5076,7926,1.3,2000,162000,15817.82178
883,B,62,중가,식품,피자,오븐베이크류,10469,5076,7926,1.3,1000,20700,4495.471014
884,B,62,중가,식품,피자,일마레,10469,5076,7926,1.3,600,82000,13523.45679
885,B,62,중가,식품,피자,피자,10469,5076,7926,1.3,2000,270000,10838.80333
886,B,67,중가,식품,피자,VIC피자,8336,1969,7926,1.1,500,58100,5545.230263
887,B,67,중가,식품,피자,베이크,8336,1969,7926,1.1,2000,7600,4444.444444
888,B,67,중가,식품,피자,보네스빼,8336,1969,7926,1.1,2000,118800,10356.81818
889,B,67,중가,식품,피자,엠디월드,8336,1969,7926,1.1,2000,162000,15817.82178
890,B,67,중가,식품,피자,오븐베이크류,8336,1969,7926,1.1,1000,20700,4495.471014
891,B,67,중가,식품,피자,일마레,8336,1969,7926,1.1,600,82000,13523.45679
892,B,67,중가,식품,피자,피자,8336,1969,7926,1.1,2000,270000,10838.80333
893,B,10,중가,식품,데일리처분,데일리처분,4674,86,7926,0.6,4620,9240,4673.72093
894,B,10,중가,식품,디저트,냉장케익,4861,13818,7926,0.6,1240,191200,5724.424674
895,B,10,중가,식품,디저트,베이커리 디저트,4861,13818,7926,0.6,1500,21000,6402.941176
896,B,10,중가,식품,디저트,보네스빼피자,4861,13818,7926,0.6,2500,29700,12658.9404
897,B,10,중가,식품,디저트,아이스크림,4861,13818,7926,0.6,100,113800,5938.259149
898,B,10,중가,식품,디저트,엠디월드피자,4861,13818,7926,0.6,500,46000,8820.20202
899,B,10,중가,식품,디저트,음료,4861,13818,7926,0.6,100,288000,7137.520338
900,B,10,중가,식품,디저트,일마레피자,4861,13818,7926,0.6,500,57500,9906.227758
901,B,10,중가,식품,디저트,젤리,4861,13818,7926,0.6,820,63000,4837.841347
902,B,10,중가,식품,디저트,푸딩,4861,13818,7926,0.6,1128,41560,4388.368692
903,B,10,중가,식품,디저트,피자헛익스프레스,4861,13818,7926,0.6,1700,25800,10230.0813
904,B,67,중가,식품,디저트,냉장케익,7416,6740,7926,0.9,1240,191200,5724.424674
905,B,67,중가,식품,디저트,베이커리 디저트,7416,6740,7926,0.9,1500,21000,6402.941176
906,B,67,중가,식품,디저트,보네스빼피자,7416,6740,7926,0.9,2500,29700,12658.9404
907,B,67,중가,식품,디저트,아이스크림,7416,6740,7926,0.9,100,113800,5938.259149
908,B,67,중가,식품,디저트,엠디월드피자,7416,6740,7926,0.9,500,46000,8820.20202
909,B,67,중가,식품,디저트,음료,7416,6740,7926,0.9,100,288000,7137.520338
910,B,67,중가,식품,디저트,일마레피자,7416,6740,7926,0.9,500,57500,9906.227758
911,B,67,중가,식품,디저트,젤리,7416,6740,7926,0.9,820,63000,4837.841347
912,B,67,중가,식품,디저트,푸딩,7416,6740,7926,0.9,1128,41560,4388.368692
913,B,67,중가,식품,디저트,피자헛익스프레스,7416,6740,7926,0.9,1700,25800,10230.0813
914,B,10,중가,식품,요구르트,드링크요구르트,4458,346450,7926,0.6,600,112500,5713.65274
915,B,10,중가,식품,요구르트,떠먹는요구르트,4458,346450,7926,0.6,300,176000,4446.442909
916,B,10,중가,식품,요구르트,마시는요구르트,4458,346450,7926,0.6,747,504400,5743.746042
917,B,10,중가,식품,요구르트,어린이/액상요구르트,4458,346450,7926,0.6,510,90500,3074.759804
918,B,10,중가,식품,유가공,버터/마가린,5812,11222,7926,0.7,1000,277200,6039.72179
919,B,10,중가,식품,유가공,크림연유,5812,11222,7926,0.7,10,63960,5505.56391
920,B,10,중가,식품,유제품,디저트,6514,40881,7926,0.8,900,225600,5012.512373
921,B,10,중가,식품,유제품,버터/마가린,6514,40881,7926,0.8,450,32000,6734.257975
922,B,10,중가,식품,유제품,치즈,6514,40881,7926,0.8,690,173250,6973.867614
923,B,10,중가,식품,유제품,크림/연유,6514,40881,7926,0.8,1900,121340,5664.342694
924,B,10,중가,식품,치즈,간식용치즈,6935,51360,7926,0.9,1000,111600,7783.128541
925,B,10,중가,식품,치즈,슬라이스치즈,6935,51360,7926,0.9,990,66560,6369.182803
926,B,10,중가,식품,치즈,요리용치즈,6935,51360,7926,0.9,1000,111600,7227.49442
927,B,10,중가,식품,흰우유,기능성시유,4078,437727,7926,0.5,900,144000,4252.428125
928,B,10,중가,식품,흰우유,기능성우유,4078,437727,7926,0.5,990,59400,4081.915296
929,B,10,중가,식품,흰우유,멸균흰우유,4078,437727,7926,0.5,1250,780000,5365.824847
930,B,10,중가,식품,흰우유,어린이우유,4078,437727,7926,0.5,900,182400,3974.822294
931,B,10,중가,식품,흰우유,일반흰우유,4078,437727,7926,0.5,650,418500,4001.006591
932,B,10,중가,식품,흰우유,친환경우유,4078,437727,7926,0.5,1230,31500,5284.5462
933,B,10,중가,식품,흰우유,테트라시유,4078,437727,7926,0.5,2190,54600,5158.410104
934,B,11,중가,식품,복합조미료,가공조미료,5460,9792,7926,0.7,500,139500,4967.754743
935,B,11,중가,식품,복합조미료,자연조미료,5460,9792,7926,0.7,900,139440,6965.945274
936,B,11,중가,식품,소금/설탕류,설탕,4048,41734,7926,0.5,500,465980,4873.163338
937,B,11,중가,식품,소금/설탕류,소금,4048,41734,7926,0.5,500,59000,2816.767569
938,B,11,중가,식품,소금/설탕류,액상과당,4048,41734,7926,0.5,1000,121320,4051.577554
939,B,11,중가,식품,소스류,드레싱,4003,117798,7926,0.5,700,55440,3058.068626
940,B,11,중가,식품,소스류,마요네즈,4003,117798,7926,0.5,290,28500,2895.657703
941,B,11,중가,식품,소스류,물엿/올리고당,4003,117798,7926,0.5,1440,129600,4206.899024
942,B,11,중가,식품,소스류,소스,4003,117798,7926,0.5,200,384000,4518.375355
943,B,11,중가,식품,소스류,음용식초,4003,117798,7926,0.5,270,700000,12787.36251
944,B,11,중가,식품,소스류,케찹,4003,117798,7926,0.5,320,41410,2062.04488
945,B,11,중가,식품,수입조미,수입소스,5337,14077,7926,0.7,500,79920,4649.685803
946,B,11,중가,식품,수입조미,수입유지,5337,14077,7926,0.7,700,106800,10934.11306
947,B,11,중가,식품,수입조미,수입장류,5337,14077,7926,0.7,1000,29900,6535.326531
948,B,11,중가,식품,수입조미,수입조미료,5337,14077,7926,0.7,600,44830,4301.049267
949,B,11,중가,식품,식용유지,기타고급유,8583,52574,7926,1.1,1000,83400,5714.480519
950,B,11,중가,식품,식용유지,마가린,8583,52574,7926,1.1,1570,22800,2151.50838
951,B,11,중가,식품,식용유지,식용유,8583,52574,7926,1.1,320,4320000,8814.050654
952,B,11,중가,식품,식용유지,올리브유,8583,52574,7926,1.1,1000,77400,10548.19913
953,B,11,중가,식품,식용유지,일반유,8583,52574,7926,1.1,1000,96000,5763.167685
954,B,11,중가,식품,식용유지,참기름,8583,52574,7926,1.1,800,3906000,10042.5214
955,B,11,중가,식품,식용유지,카놀라유,8583,52574,7926,1.1,700,151200,6077.188141
956,B,11,중가,식품,식용유지,포도씨유,8583,52574,7926,1.1,1000,327000,9745.693649
957,B,11,중가,식품,액상조미료,액젓,4388,23208,7926,0.6,590,208800,4663.478367
958,B,11,중가,식품,액상조미료,요리식초,4388,23208,7926,0.6,400,49200,2510.534783
959,B,11,중가,식품,액상조미료,음료식초,4388,23208,7926,0.6,1000,186000,12278.40788
960,B,11,중가,식품,장류,간장,6468,82594,7926,0.8,770,4440000,7785.623343
961,B,11,중가,식품,장류,고추장,6468,82594,7926,0.8,800,215000,7932.504071
962,B,11,중가,식품,장류,된장,6468,82594,7926,0.8,830,115200,6019.22799
963,B,11,중가,식품,장류,쌈장,6468,82594,7926,0.8,480,64500,2778.770892
964,B,11,중가,식품,장류,춘장,6468,82594,7926,0.8,1400,14000,1702.202166
965,B,11,중가,식품,조미료,가공조미료,4392,40527,7926,0.6,1400,101700,4837.399717
966,B,11,중가,식품,조미료,설탕,4392,40527,7926,0.6,840,261600,6033.586609
967,B,11,중가,식품,조미료,소금,4392,40527,7926,0.6,740,59200,2711.692837
968,B,11,중가,식품,조미료,식초,4392,40527,7926,0.6,180,118250,2391.305483
969,B,11,중가,식품,조미료,액젓,4392,40527,7926,0.6,2190,39500,4179.634073
970,B,11,중가,식품,조미료,자연조미료,4392,40527,7926,0.6,1740,91800,7647.927405
971,B,11,중가,식품,조미료,천연조미료,4392,40527,7926,0.6,1800,58200,6601.432241
972,B,11,중가,식품,조미료,향신료,4392,40527,7926,0.6,340,63120,3407.207633
973,B,11,중가,식품,향신료,자연향신료,5204,11897,7926,0.7,530,209400,5203.771539
974,B,12,중가,식품,간편조리식품,분말조리식품,4573,43036,7926,0.6,190,84700,3649.257102
975,B,12,중가,식품,간편조리식품,즉석반찬,4573,43036,7926,0.6,190,94100,3971.158328
976,B,12,중가,식품,간편조리식품,즉석밥/죽,4573,43036,7926,0.6,190,180840,6301.295684
977,B,12,중가,식품,두유,두유,11979,15384,7926,1.5,700,137400,12646.94734
978,B,12,중가,식품,두유,성인두유,11979,15384,7926,1.5,400,297000,11600.07305
979,B,12,중가,식품,두유,영유아두유,11979,15384,7926,1.5,4950,86400,16218.28756
980,B,12,중가,식품,두유,유아두유,11979,15384,7926,1.5,4550,86400,18265.44165
981,B,15,중가,식품,두유,두유,12891,9051,7926,1.6,700,137400,12646.94734
982,B,15,중가,식품,두유,성인두유,12891,9051,7926,1.6,400,297000,11600.07305
983,B,15,중가,식품,두유,영유아두유,12891,9051,7926,1.6,4950,86400,16218.28756
984,B,15,중가,식품,두유,유아두유,12891,9051,7926,1.6,4550,86400,18265.44165
985,B,12,중가,식품,라면,봉지라면,7032,102431,7926,0.9,650,964320,5258.893245
986,B,12,중가,식품,라면,봉지면,7032,102431,7926,0.9,60,2907090,8125.781803
987,B,12,중가,식품,라면,용기면,7032,102431,7926,0.9,480,1020000,4380.172108
988,B,12,중가,식품,라면,컵라면,7032,102431,7926,0.9,250,528000,3935.885477
989,B,74,중가,식품,라면,봉지라면,4871,183885,7926,0.6,650,964320,5258.893245
990,B,74,중가,식품,라면,봉지면,4871,183885,7926,0.6,60,2907090,8125.781803
991,B,74,중가,식품,라면,용기면,4871,183885,7926,0.6,480,1020000,4380.172108
992,B,74,중가,식품,라면,컵라면,4871,183885,7926,0.6,250,528000,3935.885477
993,B,12,중가,식품,이유식/유아간식,유아과자,7302,9497,7926,0.9,570,409500,7386.463394
994,B,12,중가,식품,이유식/유아간식,유아기타간식,7302,9497,7926,0.9,1000,38400,4945.531915
995,B,12,중가,식품,이유식/유아간식,유아음료,7302,9497,7926,0.9,900,79200,5182.438856
996,B,12,중가,식품,이유식/유아간식,이유식,7302,9497,7926,0.9,1000,146400,24310.18519
997,B,12,중가,식품,잼,과일잼,5993,15329,7926,0.8,990,389700,5821.039868
998,B,12,중가,식품,잼,스프레드,5993,15329,7926,0.8,2690,76800,6421.887581
999,B,12,중가,식품,잼,일반잼,5993,15329,7926,0.8,1320,34960,5803.594695
1000,B,12,중가,식품,잼,프리미엄잼,5993,15329,7926,0.8,2670,71940,7186.840826
1001,B,12,중가,식품,통조림,과일통조림,6743,120567,7926,0.9,800,42800,3326.832205
1002,B,12,중가,식품,통조림,농산물통조림,6743,120567,7926,0.9,330,70350,3042.600704
1003,B,12,중가,식품,통조림,수산통조림,6743,120567,7926,0.9,230,990000,7242.207415
1004,B,12,중가,식품,통조림,온라인 통조림,6743,120567,7926,0.9,24840,24840,24840
1005,B,12,중가,식품,통조림,참치통조림,6743,120567,7926,0.9,800,518700,7304.600116
1006,B,12,중가,식품,통조림,채소통조림,6743,120567,7926,0.9,300,124740,2477.205177
1007,B,12,중가,식품,통조림,축산물통조림,6743,120567,7926,0.9,700,855360,9121.364386
1008,B,13,중가,식품,꿀,국산꿀,14744,2705,7926,1.9,5020,129600,14973.00726
1009,B,13,중가,식품,꿀,수입꿀,14744,2705,7926,1.9,5620,78000,13273.48901
1010,B,13,중가,식품,시즌차,분말차,8809,19207,7926,1.1,400,322480,11085.14286
1011,B,13,중가,식품,시즌차,아이스티,8809,19207,7926,1.1,1000,147000,9256.243417
1012,B,13,중가,식품,시즌차,액상차,8809,19207,7926,1.1,800,128750,9012.919926
1013,B,13,중가,식품,시즌차,코코아,8809,19207,7926,1.1,700,650100,6939.877985
1014,B,13,중가,식품,원두커피,분쇄원두커피,12365,16377,7926,1.6,1000,75110,11228.54418
1015,B,13,중가,식품,원두커피,스틱원두커피,12365,16377,7926,1.6,1000,710600,12915.63335
1016,B,13,중가,식품,원두커피,캡슐원두커피,12365,16377,7926,1.6,5000,169000,14101.13544
1017,B,13,중가,식품,원두커피,티백/드립 커피,12365,16377,7926,1.6,490,69950,5560.501126
1018,B,13,중가,식품,원두커피,홀빈원두커피,12365,16377,7926,1.6,1360,242060,18087.91296
1019,B,13,중가,식품,차,T-SHOP,6347,39125,7926,0.8,3000,300000,12857.21271
1020,B,13,중가,식품,차,건강미용차,6347,39125,7926,0.8,700,100000,7271
1021,B,13,중가,식품,차,녹차,6347,39125,7926,0.8,460,243460,8047.550261
1022,B,13,중가,식품,차,분말차,6347,39125,7926,0.8,1390,258700,11570.15452
1023,B,13,중가,식품,차,식수용차,6347,39125,7926,0.8,990,46080,3007.123587
1024,B,13,중가,식품,차,아이스티,6347,39125,7926,0.8,400,350750,9210
1025,B,13,중가,식품,차,액상차,6347,39125,7926,0.8,1300,89900,9076.215686
1026,B,13,중가,식품,차,차 선물세트,6347,39125,7926,0.8,6500,1194000,94128.43137
1027,B,13,중가,식품,차,침출차,6347,39125,7926,0.8,1260,196800,7054.358721
1028,B,13,중가,식품,차,코코아,6347,39125,7926,0.8,360,53200,4967.631173
1029,B,13,중가,식품,차,티백차,6347,39125,7926,0.8,600,89100,6655.582358
1030,B,14,중가,식품,간식용과자,간식용소시지,6777,16772,7926,0.9,980,98000,6468.783682
1031,B,14,중가,식품,간식용과자,기타 간식용과자,6777,16772,7926,0.9,650,1245000,7883.023749
1032,B,14,중가,식품,간식용과자,맛밤류,6777,16772,7926,0.9,1440,113750,7203.09876
1033,B,14,중가,식품,수입과자,수입껌,5358,79197,7926,0.7,1000,74900,6943.84
1034,B,14,중가,식품,수입과자,수입비스켓,5358,79197,7926,0.7,300,283500,4684.212445
1035,B,14,중가,식품,수입과자,수입스낵,5358,79197,7926,0.7,400,72070,3781.268767
1036,B,14,중가,식품,수입과자,수입초콜릿,5358,79197,7926,0.7,500,460680,6828.053048
1037,B,14,중가,식품,수입과자,수입캔디,5358,79197,7926,0.7,250,543600,4740.313841
1038,B,14,중가,식품,수입과자,수입파이,5358,79197,7926,0.7,600,723810,8371.117424
1039,B,14,중가,식품,수입과자,온라인수입과자,5358,79197,7926,0.7,8900,8900,8900
