CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
5764,0,1,0,0,0,4,0,1,0,3,2,2,0,4,4,0,1,0
5765,0,1,1,0,0,0,0,2,0,4,4,4,0,2,4,0,4,0
5766,1,2,0,0,1,1,0,1,0,2,1,2,4,1,4,0,1,0
5767,0,2,0,0,4,3,2,2,1,3,1,3,0,1,1,0,2,1
5768,4,3,1,0,0,4,0,0,1,4,0,4,3,0,4,0,0,0
5769,0,0,0,0,4,0,0,0,0,4,4,4,0,4,0,0,2,0
5770,4,3,1,0,0,0,0,0,1,1,0,1,2,0,2,4,0,0
5771,0,0,0,0,0,0,0,0,0,2,2,4,0,4,2,0,3,0
5772,0,4,4,0,1,0,0,2,0,1,2,3,0,2,1,0,4,0
5773,0,1,4,0,0,4,0,0,0,3,4,3,2,1,2,1,0,4
5775,0,1,4,0,0,1,0,0,4,4,1,3,2,2,2,0,0,1
5776,0,1,0,0,4,0,0,4,0,2,2,2,0,4,1,0,2,0
5777,0,1,4,0,4,1,0,3,0,1,4,3,4,1,2,0,1,0
5778,0,4,0,0,4,0,0,3,0,4,1,2,0,2,3,0,2,0
5780,0,1,0,0,4,3,0,1,0,2,1,2,0,1,1,0,3,1
5781,4,3,0,0,0,2,0,0,3,3,0,2,3,0,1,1,0,2
5782,0,3,4,0,4,4,0,2,1,1,3,2,0,3,2,0,2,4
5783,0,1,0,0,4,3,4,3,4,2,4,3,0,2,3,0,2,0
5784,2,2,1,0,0,2,0,0,4,3,3,2,1,0,1,4,0,4
5785,0,1,0,0,1,1,3,1,3,1,2,1,0,0,3,0,4,0
5786,0,2,4,1,1,0,0,1,3,4,3,3,0,2,4,0,1,0
5787,0,2,2,4,0,2,0,0,0,2,3,2,2,0,3,0,4,0
5788,0,2,0,0,3,0,0,0,0,1,3,3,0,1,0,0,2,0
5789,0,3,0,0,3,1,0,4,3,3,3,3,0,2,3,0,3,0
5790,0,4,1,0,0,0,0,0,0,3,0,4,1,0,4,4,0,0
5791,2,1,1,0,0,4,0,0,3,4,0,2,3,0,3,4,0,4
5792,1,3,2,0,0,1,0,0,1,1,4,2,1,1,3,1,0,2
5793,1,2,1,4,0,2,0,0,0,2,1,3,2,1,2,3,2,4
5794,0,4,1,4,0,2,0,1,1,1,1,2,1,1,2,3,1,2
5795,0,1,0,0,1,0,0,0,0,3,2,2,0,1,0,0,3,0
5796,0,3,0,0,3,0,0,1,0,3,1,1,0,2,3,0,3,0
5797,3,2,0,0,0,0,0,0,1,1,0,2,3,0,3,0,0,0
5798,0,1,0,0,0,4,0,1,0,3,4,3,1,4,2,4,3,0
5799,0,2,4,0,0,1,0,2,4,4,3,2,4,3,4,0,2,0
5800,0,4,0,0,4,0,0,2,4,3,1,2,0,3,2,0,4,0
5801,0,2,2,0,0,1,0,0,0,4,1,3,4,0,1,0,0,0
5802,0,3,0,0,0,0,0,0,0,4,3,3,0,1,0,0,3,0
5803,0,1,0,0,2,1,0,1,0,2,2,2,4,1,4,0,0,1
5804,4,1,4,4,0,3,0,0,1,4,1,4,4,0,4,4,0,2
5805,0,4,0,0,1,0,0,0,0,4,2,1,0,2,0,0,3,0
5806,0,4,0,0,0,0,0,0,0,2,3,2,0,1,0,0,1,0
5807,0,1,4,0,0,4,0,0,0,1,0,2,3,0,4,0,0,4
5808,4,2,3,1,0,1,0,4,1,4,2,1,3,4,1,1,2,4
5809,0,2,0,0,3,4,0,3,4,2,2,2,0,3,1,0,2,0
5810,2,3,2,0,0,1,0,0,4,2,1,3,2,0,2,0,0,1
5811,1,3,4,1,0,3,0,0,4,3,2,3,1,3,2,2,4,4
5812,0,1,4,0,0,0,0,0,1,2,2,3,0,3,4,4,4,0
5813,3,2,2,1,1,2,0,0,1,4,1,1,1,0,1,4,0,0
5814,3,2,1,1,0,3,0,0,2,1,1,2,1,0,4,1,0,0
5815,0,0,0,0,0,0,0,0,0,2,2,3,0,0,4,0,0,0
5816,0,3,1,0,0,3,0,0,4,1,4,1,3,4,4,4,4,4
5817,4,3,4,0,0,2,0,0,3,1,1,2,2,0,2,4,1,3
5818,0,4,0,0,4,0,0,4,0,3,4,2,0,3,1,0,2,4
5819,0,2,1,1,0,2,0,0,2,3,0,1,2,0,3,4,0,1
5820,0,3,0,0,0,3,0,0,0,2,4,3,4,0,1,0,0,0
5821,0,1,0,0,4,0,0,0,0,2,3,3,0,2,0,0,2,0
5822,0,4,0,0,3,2,0,4,4,1,4,3,0,3,1,0,4,0
5823,0,1,3,3,2,3,0,1,0,3,2,2,3,2,2,3,1,1
5824,2,2,0,0,0,1,0,0,0,1,0,1,4,0,2,2,0,0
5825,4,2,4,1,0,4,0,0,3,3,0,3,2,0,3,2,0,4
5826,4,4,4,1,0,3,0,0,0,1,0,1,2,0,3,0,0,1
5827,0,2,3,0,1,0,0,3,4,2,1,2,0,1,1,0,2,0
5828,4,4,0,0,1,3,0,1,1,3,4,1,4,0,3,1,2,3
5829,0,2,2,4,0,2,0,0,4,4,4,2,4,0,1,4,0,3
5830,0,2,1,4,1,2,2,1,2,1,1,4,3,4,2,4,2,2
5831,3,4,0,0,4,1,0,0,1,2,1,2,4,0,2,1,4,0
5832,4,1,0,0,0,4,0,1,3,2,4,3,4,2,2,0,2,1
5833,0,3,1,0,0,4,0,0,0,3,0,3,1,0,1,4,0,0
5834,0,0,1,0,2,2,0,4,4,1,1,3,0,3,3,0,2,0
5835,1,3,2,1,1,2,0,0,0,4,4,4,4,4,3,2,2,2
5836,0,3,0,0,1,0,0,0,0,3,3,3,4,0,0,0,0,0
5837,0,4,0,0,4,2,0,1,4,1,3,2,1,3,4,0,2,4
5838,1,1,1,0,1,2,3,2,2,3,1,2,0,3,4,0,3,0
5839,3,2,0,4,0,3,0,0,4,4,1,2,2,0,4,4,0,4
5840,0,3,0,0,2,4,0,2,4,4,3,4,0,2,2,0,4,0
5841,0,2,4,0,1,4,0,0,4,3,4,3,1,0,1,2,1,1
5842,2,3,1,2,0,0,0,4,1,4,4,4,2,0,4,4,0,1
5843,0,4,0,0,3,0,0,0,0,3,4,3,0,1,0,0,4,0
5844,0,0,4,0,3,1,0,1,0,1,2,2,0,3,1,0,2,0
5845,0,4,4,1,0,0,0,0,0,3,2,2,4,1,0,4,1,0
5846,3,1,0,1,0,3,0,0,1,4,4,4,4,3,1,0,0,0
5847,1,1,3,3,0,1,4,0,2,1,4,2,2,4,2,3,4,1
5848,0,4,4,4,0,1,4,4,1,4,4,3,0,0,3,0,4,0
5849,0,4,4,0,1,0,0,2,1,3,3,3,2,3,2,0,4,0
5850,3,1,0,0,0,2,0,0,1,3,0,3,2,0,4,0,0,0
5851,1,4,3,0,0,2,0,0,0,1,0,3,3,0,2,4,0,0
5852,3,2,2,1,3,2,0,0,4,2,3,3,3,4,4,2,3,1
5853,1,2,1,0,0,4,0,1,1,2,4,4,3,4,4,2,4,0
5854,0,3,0,0,1,0,1,3,3,1,2,1,0,4,1,0,2,1
5855,0,4,0,0,4,0,0,1,0,4,4,3,0,3,1,0,3,0
5856,0,3,0,0,0,2,0,1,0,1,4,3,4,4,1,0,3,0
5857,0,1,0,0,1,0,0,0,0,2,3,2,0,1,0,0,4,0
5858,0,4,0,0,2,1,4,3,3,3,1,2,0,3,4,0,3,0
5859,0,4,0,0,0,4,0,0,1,3,4,4,0,0,3,0,4,0
5860,0,3,4,0,2,0,4,3,4,3,1,2,0,2,2,0,4,0
5861,1,0,0,0,0,0,0,0,0,4,3,1,4,4,4,4,4,4
5862,0,3,0,0,4,0,0,0,0,3,2,2,0,3,0,0,3,0
5863,0,2,4,2,0,3,0,1,1,2,4,4,1,4,3,1,2,2
5864,0,2,0,0,4,0,0,0,0,4,4,3,0,3,0,0,0,0
5865,0,2,1,0,1,4,0,3,2,3,2,2,0,2,1,0,2,0
5866,0,1,0,0,2,4,0,0,0,1,1,2,0,1,0,0,1,4
5867,0,4,4,0,3,0,0,2,0,3,3,2,0,1,4,0,1,0
5868,1,1,1,4,4,2,0,0,0,4,4,4,3,2,2,4,4,2
5869,0,1,0,0,1,1,0,1,1,3,4,3,0,2,0,0,1,2
5870,4,1,4,0,0,3,0,0,4,2,0,4,2,0,3,4,0,4
5871,0,2,1,0,0,0,1,3,3,1,2,2,1,2,4,0,2,0
5872,4,4,4,3,0,4,0,0,0,4,1,4,2,4,3,4,0,4
5873,0,2,0,0,4,0,0,4,0,2,3,2,0,2,1,0,1,0
5874,0,3,2,0,0,4,0,0,0,2,1,2,2,0,3,4,1,1
5875,0,1,4,4,0,3,0,0,4,3,4,4,3,4,4,0,4,4
5876,0,3,2,0,1,2,0,0,1,2,1,2,1,0,3,0,1,1
5877,0,3,1,4,0,2,0,0,4,2,4,4,4,0,2,4,4,1
5878,4,0,2,4,0,3,0,0,0,1,1,2,2,0,3,2,0,3
5879,0,4,2,0,1,2,2,4,2,3,1,2,4,2,1,0,2,0
5880,0,3,4,0,2,4,0,0,0,4,1,3,1,0,2,4,3,0
5881,4,1,3,4,0,1,0,0,1,3,4,1,2,4,2,2,0,1
5882,0,4,0,0,1,0,0,0,0,3,4,4,0,4,1,0,4,0
5883,0,3,4,0,3,3,0,0,4,3,2,2,0,4,2,0,1,0
5884,1,2,2,0,4,0,0,0,3,4,4,4,3,4,4,0,0,0
5885,0,4,4,4,0,3,0,0,4,2,0,4,1,0,4,4,0,4
5886,1,1,2,4,0,1,0,0,1,3,1,1,2,0,2,2,1,1
5887,0,3,4,0,0,0,0,1,1,3,1,2,0,2,1,0,2,0
5888,0,2,4,0,0,1,0,0,0,4,0,2,3,0,4,4,0,1
5889,0,3,4,0,4,4,0,1,3,3,4,2,4,4,1,4,4,0
5890,0,4,0,0,2,0,0,0,0,2,2,3,0,4,0,0,1,0
5891,1,3,1,0,0,3,0,0,1,3,0,4,1,0,3,0,0,4
5892,0,2,0,0,4,1,0,0,4,3,2,3,4,4,1,0,3,0
5893,0,2,0,0,0,4,0,3,0,2,4,3,1,4,1,0,0,0
5894,1,3,1,1,0,1,2,0,2,3,1,1,2,1,2,2,1,2
5895,4,1,2,2,0,4,0,4,2,1,0,4,4,0,4,3,0,2
5896,0,2,0,0,1,1,0,1,0,3,3,3,0,1,0,0,1,0
5897,4,2,0,4,0,4,0,1,4,2,1,1,1,1,3,0,1,1
5898,0,4,1,0,0,1,0,1,3,2,1,2,0,3,1,0,2,0
5899,1,1,4,4,0,1,0,0,0,2,1,4,4,0,4,2,0,2
5900,3,1,4,3,0,2,0,0,0,2,2,3,3,3,3,0,0,0
5901,2,1,2,2,4,3,0,0,1,4,0,2,4,0,3,3,0,0
5902,0,2,4,0,2,4,0,4,1,1,2,2,4,2,0,0,2,0
5903,1,2,3,0,0,3,0,0,1,3,1,1,1,4,2,2,0,1
5904,0,2,0,0,1,4,0,3,4,3,3,3,4,1,2,0,3,0
5905,0,2,1,0,4,0,0,4,4,3,4,4,0,2,1,0,4,0
5906,0,4,0,0,1,0,0,2,0,3,1,1,0,1,0,0,2,0
5907,0,4,0,0,0,1,0,0,0,2,2,2,0,1,3,0,2,0
5908,0,4,0,0,0,0,0,4,4,4,2,3,0,3,4,0,3,0
5909,3,2,4,4,0,3,0,0,4,2,3,2,2,3,3,4,3,3
5910,4,4,0,0,0,0,0,0,0,4,1,4,4,4,4,4,4,2
5911,1,1,4,0,0,2,1,4,3,3,2,2,3,4,3,4,4,3
5912,0,1,0,0,4,0,0,4,4,2,2,3,0,2,0,0,1,0
5913,0,2,4,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0
5914,1,4,4,0,4,2,4,1,2,1,1,1,3,2,1,0,2,4
5915,2,1,3,1,0,3,0,4,4,2,0,2,2,4,4,4,0,1
5916,0,4,0,0,0,4,0,4,4,4,4,3,1,4,2,0,4,0
5917,0,2,0,0,4,1,1,0,3,2,2,2,0,3,4,0,4,0
5918,1,2,0,4,0,0,0,0,0,3,0,3,3,0,4,2,0,1
5919,1,1,0,1,0,2,1,0,2,3,2,4,4,2,4,4,4,3
5920,0,1,1,0,0,0,0,1,0,4,4,3,1,3,1,0,2,0
5921,0,4,0,0,1,3,0,0,0,2,2,2,0,2,4,0,2,0
5922,2,4,4,0,4,1,0,0,1,1,4,4,3,0,3,4,2,0
5924,3,3,0,4,2,4,0,0,1,4,3,4,2,0,3,4,4,4
5925,0,3,4,0,4,0,2,1,1,2,1,2,1,1,1,4,1,4
5926,0,0,0,0,2,2,0,0,0,4,4,4,0,0,0,0,4,0
5927,0,2,4,4,0,4,0,4,1,2,4,3,3,3,1,3,3,2
5928,0,1,0,0,3,0,0,0,0,2,3,3,0,4,0,0,1,0
5929,0,3,0,0,1,0,0,2,0,3,3,3,0,2,0,0,1,0
5930,4,3,3,0,4,4,1,3,4,4,4,4,2,1,2,2,2,1
5931,0,0,0,0,4,4,0,1,0,1,2,2,0,2,4,0,3,0
5932,0,1,4,1,0,4,0,4,2,3,3,2,1,4,4,4,2,3
5933,0,2,2,0,1,0,0,0,0,3,2,2,0,1,4,0,0,0
5934,1,2,1,1,1,1,0,4,3,3,1,1,1,1,4,3,4,3
5935,0,3,0,0,4,0,4,3,4,3,2,3,0,3,2,0,2,1
5936,1,2,1,0,0,3,0,0,0,4,3,3,4,0,3,4,1,4
5937,0,1,4,0,2,1,1,2,1,2,2,2,3,1,4,4,3,1
5938,3,2,3,4,4,2,0,0,1,4,3,2,3,4,3,3,1,1
5939,4,2,4,0,0,3,4,1,3,4,1,4,4,1,3,4,1,2
5940,0,1,0,0,0,3,2,2,2,2,1,2,4,3,1,0,2,0
5941,0,1,0,0,1,4,0,4,4,2,2,3,0,2,4,0,4,0
5942,1,1,4,0,0,4,0,3,3,2,3,2,3,1,3,2,1,2
5943,0,2,2,0,4,2,0,2,1,3,4,3,1,2,1,0,2,4
5944,1,2,0,2,0,2,0,0,3,1,0,2,3,0,2,1,0,1
5945,0,3,4,0,2,2,0,1,0,3,1,3,1,2,1,1,1,1
5946,0,0,0,0,0,0,1,2,1,1,1,4,1,4,4,0,2,0
5947,1,1,2,0,4,1,0,4,1,2,1,1,3,4,3,0,1,4
5948,1,4,4,4,0,3,0,0,3,2,2,4,3,0,4,4,0,4
5949,0,4,0,0,0,4,0,0,0,4,4,4,0,1,1,0,1,1
5950,4,2,1,4,1,1,0,0,4,2,4,2,3,0,4,2,3,3
5951,0,4,0,0,3,1,0,2,1,2,3,2,0,1,1,0,2,0
5952,0,4,0,0,2,0,0,0,1,2,1,1,0,0,0,0,1,0
5953,0,3,3,4,4,3,0,2,1,3,3,4,2,0,2,4,0,0
5954,4,3,1,0,1,3,0,0,3,4,1,2,3,1,3,1,1,0
5955,0,1,0,0,4,0,0,0,1,2,1,1,0,0,0,0,1,0
5956,2,4,4,0,0,3,0,0,4,4,0,4,1,0,1,2,4,4
5957,2,1,4,2,1,4,1,1,1,2,1,3,4,1,3,4,3,4
5958,0,3,0,0,1,0,4,0,4,4,1,3,1,0,4,0,4,0
5959,0,3,0,0,4,4,1,2,2,3,3,3,0,1,2,0,2,4
5960,4,1,0,1,0,4,0,0,4,4,4,4,3,0,3,1,0,4
5961,0,4,0,0,0,0,0,3,0,3,1,3,0,2,0,0,2,0
5962,0,1,0,0,0,0,0,1,0,1,1,3,0,1,0,0,1,0
5963,1,1,1,0,4,2,0,1,1,3,1,2,2,1,2,3,4,1
5964,0,1,0,0,2,0,0,0,4,2,3,2,0,2,1,0,1,0
5965,0,3,3,1,0,1,0,1,1,3,3,3,2,2,2,0,3,1
5966,1,4,1,0,0,3,0,0,0,4,1,3,3,0,2,2,0,0
5967,4,3,3,0,0,1,0,0,1,4,4,3,2,0,4,4,0,0
5968,4,3,0,1,0,1,0,0,1,4,4,2,1,0,3,2,4,4
5969,0,3,0,0,2,0,0,0,0,4,2,3,0,4,4,0,1,0
5970,4,3,4,3,0,2,0,0,0,1,0,4,4,0,4,1,0,1
5971,0,2,1,1,4,3,0,0,3,2,4,3,4,1,2,2,4,4
5972,0,3,0,0,2,1,0,2,2,3,4,2,0,3,4,0,3,0
5973,0,2,1,0,1,1,0,1,4,2,2,3,0,2,3,0,1,1
5974,0,4,4,0,0,2,4,4,4,2,1,1,1,1,3,0,4,0
5975,1,4,4,4,4,0,0,0,3,3,1,3,2,1,3,1,4,1
5976,0,1,3,0,0,3,0,0,0,2,1,1,4,4,4,1,1,3
5977,0,2,2,1,0,2,0,0,1,1,0,1,3,0,2,1,1,0
5978,0,2,4,0,4,1,0,0,0,2,3,3,4,4,1,4,3,0
5979,4,4,1,0,0,0,0,0,0,2,3,3,1,1,1,0,2,1
5980,0,1,0,0,1,1,0,2,4,2,3,2,0,2,1,0,1,0
5981,4,3,4,4,0,4,0,0,1,3,3,2,0,1,4,4,1,0
5982,0,1,0,0,2,4,2,1,4,2,3,2,0,4,1,0,1,0
5983,0,4,4,0,4,3,0,0,0,1,3,2,2,0,2,2,1,0
5984,0,4,4,0,0,1,0,0,0,3,0,2,4,0,4,2,0,0
5985,0,3,0,0,0,0,0,0,0,3,4,2,0,0,4,0,0,0
5986,0,2,0,0,0,0,0,0,0,2,3,2,0,0,0,0,4,0
5987,0,3,0,0,1,0,0,0,0,3,3,3,3,1,0,4,0,0
5988,1,1,2,0,0,4,0,1,1,2,2,2,2,3,3,0,1,0
5989,0,3,0,0,2,0,0,0,0,2,4,3,0,4,0,0,3,0
5990,0,4,0,0,4,4,0,0,1,4,1,4,3,0,1,0,0,2
5991,0,1,1,1,0,4,0,0,4,2,3,2,0,1,1,0,1,0
5992,0,1,0,0,1,0,0,0,0,2,1,1,0,4,0,0,4,0
5994,0,3,0,0,1,0,0,0,0,1,3,3,0,0,4,0,4,0
5995,0,3,0,0,3,4,0,0,0,2,3,3,0,4,1,0,3,4
5996,2,1,1,0,4,3,0,0,3,3,2,2,3,0,4,3,4,1
5997,0,1,0,0,0,1,0,0,1,4,0,2,1,0,1,1,0,0
5998,0,3,4,0,0,0,0,4,4,3,4,1,0,3,1,0,3,0
5999,4,3,4,3,0,3,0,0,3,2,1,1,4,1,3,4,1,4
6000,0,1,1,0,0,4,0,0,2,4,1,1,1,4,2,0,2,0
6001,3,3,1,0,0,2,0,0,2,3,0,2,4,0,2,1,0,1
6002,0,3,0,0,2,0,0,1,4,2,3,3,0,2,4,0,2,0
6003,0,3,0,0,0,4,0,0,0,4,4,3,4,0,2,4,0,4
6004,0,1,4,0,0,0,0,0,1,4,4,3,4,0,4,1,4,1
6005,1,4,3,0,0,4,3,0,4,4,4,2,2,1,3,2,1,3
6006,4,4,3,0,4,1,0,0,3,4,4,4,3,4,2,3,4,2
6007,0,2,3,0,3,1,0,0,0,2,2,2,0,4,0,0,3,0
6008,0,4,1,0,4,4,0,4,0,2,4,3,1,4,2,0,4,4
6009,0,4,0,0,1,0,0,0,0,2,3,3,4,1,0,0,1,0
6010,0,1,0,0,0,0,0,1,1,3,3,2,0,2,1,0,0,0
6011,4,4,3,1,0,3,0,0,0,1,0,3,3,0,4,0,0,1
6012,0,3,3,4,0,2,0,1,4,0,4,3,2,3,1,4,2,0
6013,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0
6014,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,3,0
6015,1,3,0,3,0,3,0,0,0,2,0,2,3,0,4,4,0,2
6016,0,3,0,0,3,0,0,0,0,3,3,3,1,2,4,0,4,0
6017,0,3,1,0,3,4,0,4,2,2,4,3,0,3,2,0,2,0
6018,0,1,1,0,4,1,0,1,0,2,1,2,0,0,0,0,2,0
6019,0,1,2,4,3,2,0,1,4,2,3,2,3,4,1,1,3,4
6020,4,2,1,0,0,3,0,0,4,3,1,3,2,4,3,4,1,1
6021,4,2,1,4,4,4,0,0,0,3,2,3,2,0,3,2,1,2
6022,0,2,3,0,2,4,1,1,2,4,1,3,4,3,3,4,4,0
6023,0,3,1,0,0,4,0,0,1,3,1,3,3,0,4,1,0,4
6024,0,0,0,0,0,0,0,0,4,4,2,4,0,4,4,0,4,0
6025,0,4,4,0,4,4,1,1,2,4,2,3,1,4,1,0,2,4
6026,0,4,4,0,0,4,4,3,4,3,3,4,0,3,4,0,4,0
6027,0,3,0,0,0,0,0,4,4,4,4,4,0,4,0,0,4,0
6028,0,2,1,0,4,0,0,0,0,4,2,2,0,0,0,0,2,0
6029,4,2,1,0,0,4,0,0,4,3,0,2,4,0,1,4,0,4
6030,0,0,0,0,3,0,0,0,0,2,2,2,0,3,0,0,3,0
6031,0,4,0,0,4,4,4,0,4,3,2,3,0,3,0,0,4,0
6032,0,1,0,0,1,1,0,1,1,2,2,2,1,1,1,0,1,1
6033,0,4,4,0,3,2,0,4,2,2,3,3,0,2,3,0,4,0
6034,0,2,0,0,4,0,0,0,0,4,3,3,0,4,0,0,4,0
6035,1,1,4,0,0,2,0,0,4,1,0,2,3,0,2,2,0,0
6036,1,3,1,0,0,1,0,0,1,3,1,2,3,0,1,0,0,1
6037,0,3,0,0,4,4,1,1,4,2,2,3,0,2,1,0,1,0
6038,1,2,4,1,4,4,4,4,4,3,2,2,4,4,4,0,4,1
6039,0,4,4,0,0,0,0,0,0,1,4,4,0,0,0,1,0,4
6040,0,3,0,0,0,0,0,0,0,3,2,2,0,2,0,0,1,0
6041,1,0,0,0,0,4,0,0,4,2,1,4,3,1,2,0,0,0
6042,4,4,4,0,2,4,3,0,3,1,2,3,4,4,3,1,1,1
6043,0,3,0,0,4,1,1,3,2,3,3,2,0,2,0,0,2,0
6044,0,1,1,0,4,1,0,1,4,1,2,3,0,3,2,0,1,1
6045,0,3,1,0,4,0,0,3,0,3,2,2,0,1,4,0,3,1
6046,1,3,4,0,2,1,4,2,4,3,1,2,3,3,1,0,1,0
6047,0,1,4,0,0,2,4,4,2,2,2,1,1,3,1,0,1,0
6048,0,0,0,0,1,0,0,0,0,2,3,2,0,1,1,0,2,0
6049,0,1,0,0,1,0,0,0,0,2,3,2,0,0,4,0,0,0
6050,0,4,1,4,1,4,0,0,4,4,1,2,2,2,1,2,4,0
6051,0,0,2,0,0,1,0,0,3,3,0,2,3,0,2,0,0,0
6052,0,1,0,0,0,0,0,0,0,3,4,3,1,2,1,0,1,0
6053,0,2,0,0,2,1,0,0,0,4,1,1,0,1,0,0,2,0
6054,0,3,4,0,4,0,0,3,4,3,2,3,0,3,4,0,3,0
6055,0,2,0,4,0,4,0,0,2,4,1,3,2,1,2,4,1,4
6056,1,4,3,2,0,2,0,0,2,1,1,1,4,1,2,4,1,4
6057,0,4,0,0,0,0,4,4,3,4,4,4,0,3,0,0,4,0
6058,0,3,1,0,1,0,0,1,4,4,1,2,0,3,4,0,4,0
6059,1,2,4,0,0,4,4,1,3,1,4,1,3,1,2,1,4,2
6060,1,1,1,0,4,2,1,3,4,1,1,2,3,3,1,0,2,0
6061,4,4,0,0,0,0,0,0,0,1,3,1,0,4,0,3,3,0
6062,0,1,0,0,2,1,1,4,0,4,4,4,0,3,4,0,4,0
6063,0,4,0,0,1,4,4,3,1,1,2,3,0,2,4,0,3,0
6064,0,1,0,0,0,0,0,1,1,2,1,1,0,1,0,0,3,0
6065,0,4,0,0,0,3,0,0,0,2,1,1,4,0,4,0,4,0
6066,0,3,0,0,3,1,0,4,0,2,4,3,0,3,0,0,3,0
6067,4,4,4,4,2,2,0,1,4,4,1,4,4,0,2,0,0,0
6068,0,2,1,3,0,1,1,0,1,4,1,2,2,0,4,2,1,1
6069,1,3,3,0,1,2,1,1,1,3,2,2,4,4,4,0,3,0
6070,4,4,3,0,0,4,4,1,2,4,1,1,2,4,3,2,4,4
6071,4,3,4,0,0,2,0,0,2,2,1,3,4,0,1,3,0,1
6072,4,1,4,0,1,4,0,1,2,4,3,3,2,1,3,4,3,4
6073,0,3,0,0,0,4,0,2,0,2,3,2,0,2,4,0,2,0
6074,0,4,0,0,4,3,0,2,2,3,2,2,0,2,1,0,2,1
6075,0,2,0,0,3,0,0,0,0,3,3,3,0,4,0,0,4,0
6076,0,4,0,0,0,1,0,0,4,3,1,4,2,4,1,4,2,1
6077,0,1,1,0,4,3,0,3,4,3,3,2,0,1,4,0,3,0
6078,4,3,4,0,0,2,0,0,1,3,4,1,1,0,3,3,0,2
6079,4,3,1,2,0,3,0,0,1,2,0,1,2,4,3,1,0,1
6080,4,2,1,0,0,3,0,0,0,2,1,2,4,1,2,4,1,4
6082,0,2,0,0,1,1,4,1,1,2,3,3,0,2,4,0,1,0
6083,1,1,4,1,0,4,0,0,0,3,4,3,3,0,4,1,0,1
6084,0,1,0,0,4,0,0,4,0,3,3,2,0,1,0,0,3,0
6085,0,2,4,0,4,4,0,4,4,3,4,4,4,4,4,0,1,0
6086,0,4,1,0,2,1,0,4,3,3,2,2,1,4,3,0,2,0
6087,4,0,2,0,0,1,0,0,0,2,0,3,2,0,3,2,0,4
6088,4,1,2,1,0,2,0,0,4,4,0,3,2,0,3,0,0,0
6089,0,2,0,0,1,4,0,1,1,1,1,1,0,1,4,1,1,1
6090,0,4,1,0,4,0,4,3,3,1,1,2,0,3,0,0,3,0
6091,4,4,0,0,0,1,0,0,0,4,0,2,1,0,4,0,0,1
6092,4,2,4,0,4,4,0,0,4,4,3,2,0,1,4,0,1,1
6093,0,4,4,0,1,2,0,1,4,3,3,3,4,3,1,0,4,1
6094,0,2,4,0,0,0,0,0,4,3,4,4,0,0,2,4,0,4
6095,0,3,4,0,3,4,0,4,0,4,4,4,0,3,2,0,3,4
6096,4,2,4,4,0,3,0,4,4,2,1,1,4,0,4,4,0,3
6097,0,1,0,0,1,1,0,1,3,2,3,2,0,2,1,0,1,0
6099,3,3,2,0,0,4,0,0,0,0,2,3,4,4,2,3,4,0
6100,0,2,3,4,1,2,2,4,3,4,4,4,3,4,4,4,2,0
6101,0,4,1,0,4,0,0,2,1,3,2,2,4,2,4,0,1,0
6102,4,2,1,4,0,3,0,0,4,4,4,4,4,0,3,0,0,4
6103,0,1,1,0,2,0,1,1,1,1,1,1,0,2,0,0,4,0
6104,0,2,0,0,2,1,0,0,0,2,2,2,0,1,1,0,4,1
6105,0,1,0,0,4,4,0,1,0,3,3,3,1,3,3,0,3,4
6106,0,4,0,0,4,0,0,0,1,3,3,3,0,4,1,0,2,0
6107,3,1,4,4,0,2,0,1,1,1,1,1,1,4,2,4,0,1
6108,0,1,0,0,4,0,0,0,0,2,3,2,0,1,0,0,4,0
6109,4,2,4,1,0,2,0,1,1,3,1,1,4,1,1,1,1,2
6110,2,3,0,0,0,3,0,0,0,1,4,4,4,4,4,4,0,0
6111,0,2,0,0,4,2,1,2,2,2,1,2,0,4,1,0,3,0
6112,0,3,0,0,1,1,0,4,3,3,3,2,4,2,1,0,1,1
6113,1,1,4,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1
6114,0,4,2,2,1,2,0,0,4,4,3,3,0,0,2,0,0,0
6115,0,1,4,0,0,0,0,1,1,1,4,4,1,1,4,0,4,0
6116,0,2,0,0,0,1,0,0,2,2,4,1,2,0,2,2,0,0
6117,1,4,0,4,4,4,0,4,4,3,4,4,0,4,2,0,4,0
